#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    20    0.18314E+02   -0.10673E-04    0.65307E-04    0.94015E-02    0.27243E-01   -0.10673E-04    0.10034E-04    0.86758E-12    0.26640E-09    0.46646E-09    0.65307E-04    0.86758E-12    0.24217E-09    0.36814E-07    0.10513E-06    0.94015E-02    0.26640E-09    0.36814E-07    0.12541E-03    0.16696E-03    0.27243E-01    0.46646E-09    0.10513E-06    0.16696E-03    0.23911E-03
    21    0.16805E+02    0.29651E-06    0.59930E-04    0.97108E-02    0.27647E-01    0.29651E-06    0.21953E-13    0.10704E-11    0.49398E-09    0.85799E-09    0.59930E-04    0.10704E-11    0.22144E-09    0.37984E-07    0.10640E-06    0.97108E-02    0.49398E-09    0.37984E-07    0.13744E-03    0.18363E-03    0.27647E-01    0.85799E-09    0.10640E-06    0.18363E-03    0.26339E-03
    22    0.15539E+02   -0.42713E-04    0.55148E-04    0.10005E-01    0.28014E-01   -0.42713E-04   -0.67106E-05    0.14403E-11    0.93699E-09    0.15670E-08    0.55148E-04    0.14403E-11    0.20312E-09    0.39097E-07    0.10757E-06    0.10005E-01    0.93699E-09    0.39097E-07    0.15003E-03    0.20111E-03    0.28014E-01    0.15670E-08    0.10757E-06    0.20111E-03    0.28887E-03
    23    0.14319E+02    0.50727E-06    0.50878E-04    0.10284E-01    0.28349E-01    0.50727E-06    0.59947E-13    0.18227E-11    0.14593E-08    0.23837E-08    0.50878E-04    0.18227E-11    0.18685E-09    0.40153E-07    0.10863E-06    0.10284E-01    0.14593E-08    0.40153E-07    0.16316E-03    0.21940E-03    0.28349E-01    0.23837E-08    0.10863E-06    0.21940E-03    0.31557E-03
    24    0.13238E+02    0.19323E-03    0.47047E-04    0.10548E-01    0.28651E-01    0.19323E-03   -0.45945E-05    0.20811E-11    0.19127E-08    0.30841E-08    0.47047E-04    0.20811E-11    0.17233E-09    0.41154E-07    0.10958E-06    0.10548E-01    0.19127E-08    0.41154E-07    0.17684E-03    0.23849E-03    0.28651E-01    0.30841E-08    0.10958E-06    0.23849E-03    0.34346E-03
    25    0.12306E+02    0.60276E-06    0.43599E-04    0.10799E-01    0.28924E-01    0.60276E-06    0.96101E-13    0.21629E-11    0.22089E-08    0.35357E-08    0.43599E-04    0.21629E-11    0.15933E-09    0.42104E-07    0.11045E-06    0.10799E-01    0.22089E-08    0.42104E-07    0.19106E-03    0.25838E-03    0.28924E-01    0.35357E-08    0.11045E-06    0.25838E-03    0.37254E-03
    26    0.11386E+02    0.17377E-03    0.40485E-04    0.11037E-01    0.29170E-01    0.17377E-03    0.45677E-05    0.20517E-11    0.22886E-08    0.36506E-08    0.40485E-04    0.20517E-11    0.14764E-09    0.43006E-07    0.11123E-06    0.11037E-01    0.22886E-08    0.43006E-07    0.20582E-03    0.27906E-03    0.29170E-01    0.36506E-08    0.11123E-06    0.27906E-03    0.40280E-03
    27    0.10656E+02    0.50266E-06    0.37667E-04    0.11263E-01    0.29391E-01    0.50266E-06    0.80196E-13    0.17914E-11    0.21504E-08    0.34303E-08    0.37667E-04    0.17914E-11    0.13709E-09    0.43861E-07    0.11192E-06    0.11263E-01    0.21504E-08    0.43861E-07    0.22112E-03    0.30054E-03    0.29391E-01    0.34303E-08    0.11192E-06    0.30054E-03    0.43424E-03
    28    0.99143E+01   -0.24433E-03    0.35106E-04    0.11477E-01    0.29588E-01   -0.24433E-03    0.62322E-06    0.14416E-11    0.18191E-08    0.29156E-08    0.35106E-04    0.14416E-11    0.12756E-09    0.44671E-07    0.11255E-06    0.11477E-01    0.18191E-08    0.44671E-07    0.23694E-03    0.32281E-03    0.29588E-01    0.29156E-08    0.11255E-06    0.32281E-03    0.46684E-03
    29    0.92889E+01    0.30456E-06    0.32773E-04    0.11678E-01    0.29762E-01    0.30456E-06    0.42772E-13    0.10638E-11    0.13671E-08    0.22181E-08    0.32773E-04    0.10638E-11    0.11890E-09    0.45435E-07    0.11310E-06    0.11678E-01    0.13671E-08    0.45435E-07    0.25329E-03    0.34584E-03    0.29762E-01    0.22181E-08    0.11310E-06    0.34584E-03    0.50060E-03
    30    0.87617E+01    0.16693E-04    0.30641E-04    0.11868E-01    0.29913E-01    0.16693E-04   -0.21393E-05    0.71511E-12    0.87955E-09    0.14674E-08    0.30641E-04    0.71511E-12    0.11101E-09    0.46155E-07    0.11357E-06    0.11868E-01    0.87955E-09    0.46155E-07    0.27015E-03    0.36964E-03    0.29913E-01    0.14674E-08    0.11357E-06    0.36964E-03    0.53547E-03
    31    0.81431E+01    0.13111E-06    0.28689E-04    0.12047E-01    0.30044E-01    0.13111E-06    0.23815E-13    0.43122E-12    0.44563E-09    0.79658E-09    0.28689E-04    0.43122E-12    0.10380E-09    0.46834E-07    0.11398E-06    0.12047E-01    0.44563E-09    0.46834E-07    0.28752E-03    0.39418E-03    0.30044E-01    0.79658E-09    0.11398E-06    0.39418E-03    0.57146E-03
    32    0.76078E+01    0.16031E-03    0.26900E-04    0.12215E-01    0.30157E-01    0.16031E-03    0.18985E-05    0.23705E-12    0.14289E-09    0.32129E-09    0.26900E-04    0.23705E-12    0.97218E-10    0.47473E-07    0.11433E-06    0.12215E-01    0.14289E-09    0.47473E-07    0.30540E-03    0.41947E-03    0.30157E-01    0.32129E-09    0.11433E-06    0.41947E-03    0.60855E-03
    33    0.71762E+01    0.48008E-07    0.25255E-04    0.12374E-01    0.30252E-01    0.48008E-07    0.19314E-13    0.13576E-12   -0.17055E-11    0.84086E-10    0.25255E-04    0.13576E-12    0.91184E-10    0.48074E-07    0.11462E-06    0.12374E-01   -0.17055E-11    0.48074E-07    0.32376E-03    0.44549E-03    0.30252E-01    0.84086E-10    0.11462E-06    0.44549E-03    0.64672E-03
    34    0.67313E+01   -0.27666E-03    0.23741E-04    0.12523E-01    0.30332E-01   -0.27666E-03    0.58091E-06    0.12188E-12    0.20692E-10    0.10065E-09    0.23741E-04    0.12188E-12    0.85639E-10    0.48639E-07    0.11486E-06    0.12523E-01    0.20692E-10    0.48639E-07    0.34261E-03    0.47222E-03    0.30332E-01    0.10065E-09    0.11486E-06    0.47222E-03    0.68594E-03
    35    0.63541E+01    0.55925E-07    0.22344E-04    0.12662E-01    0.30395E-01    0.55925E-07    0.15699E-13    0.17701E-12    0.19716E-09    0.35223E-09    0.22344E-04    0.17701E-12    0.80535E-10    0.49168E-07    0.11505E-06    0.12662E-01    0.19716E-09    0.49168E-07    0.36193E-03    0.49964E-03    0.30395E-01    0.35223E-09    0.11505E-06    0.49964E-03    0.72619E-03
    36    0.60443E+01    0.46382E-03    0.21053E-04    0.12793E-01    0.30444E-01    0.46382E-03   -0.13653E-06    0.27918E-12    0.50660E-09    0.80702E-09    0.21053E-04    0.27918E-12    0.75828E-10    0.49662E-07    0.11519E-06    0.12793E-01    0.50660E-09    0.49662E-07    0.38170E-03    0.52775E-03    0.30444E-01    0.80702E-09    0.11519E-06    0.52775E-03    0.76746E-03
    37    0.56504E+01    0.11514E-06    0.19858E-04    0.12914E-01    0.30479E-01    0.11514E-06    0.14386E-13    0.40522E-12    0.91696E-09    0.14154E-08    0.19858E-04    0.40522E-12    0.71479E-10    0.50122E-07    0.11529E-06    0.12914E-01    0.91696E-09    0.50122E-07    0.40193E-03    0.55652E-03    0.30479E-01    0.14154E-08    0.11529E-06    0.55652E-03    0.80970E-03
    38    0.53114E+01   -0.55393E-03    0.18750E-04    0.13026E-01    0.30500E-01   -0.55393E-03    0.41830E-05    0.53345E-12    0.13894E-08    0.21176E-08    0.18750E-04    0.53345E-12    0.67454E-10    0.50548E-07    0.11534E-06    0.13026E-01    0.13894E-08    0.50548E-07    0.42259E-03    0.58593E-03    0.30500E-01    0.21176E-08    0.11534E-06    0.58593E-03    0.85288E-03
    39    0.50688E+01   -0.64612E-03    0.17722E-04    0.13129E-01    0.30509E-01   -0.64612E-03    0.55145E-05    0.64973E-12    0.18690E-08    0.28318E-08    0.17722E-04    0.64973E-12    0.63723E-10    0.50941E-07    0.11534E-06    0.13129E-01    0.18690E-08    0.50941E-07    0.44366E-03    0.61596E-03    0.30509E-01    0.28318E-08    0.11534E-06    0.61596E-03    0.89698E-03
    40    0.47727E+01    0.20379E-06    0.16765E-04    0.13224E-01    0.30504E-01    0.20379E-06    0.24893E-13    0.74176E-12    0.22964E-08    0.34705E-08    0.16765E-04    0.74176E-12    0.60258E-10    0.51301E-07    0.11530E-06    0.13224E-01    0.22964E-08    0.51301E-07    0.46514E-03    0.64658E-03    0.30504E-01    0.34705E-08    0.11530E-06    0.64658E-03    0.94196E-03
    41    0.46268E+01    0.12921E-02    0.15874E-04    0.13311E-01    0.30488E-01    0.12921E-02   -0.10177E-04    0.79992E-12    0.26224E-08    0.39603E-08    0.15874E-04    0.79992E-12    0.57034E-10    0.51629E-07    0.11522E-06    0.13311E-01    0.26224E-08    0.51629E-07    0.48701E-03    0.67778E-03    0.30488E-01    0.39603E-08    0.11522E-06    0.67778E-03    0.98778E-03
    42    0.43935E+01    0.24752E-02    0.15043E-04    0.13389E-01    0.30460E-01    0.24752E-02   -0.18179E-04    0.82521E-12    0.28353E-08    0.42840E-08    0.15043E-04    0.82521E-12    0.54031E-10    0.51927E-07    0.11509E-06    0.13389E-01    0.28353E-08    0.51927E-07    0.50924E-03    0.70953E-03    0.30460E-01    0.42840E-08    0.11509E-06    0.70953E-03    0.10344E-02
    43    0.41890E+01    0.26483E-02    0.14268E-04    0.13460E-01    0.30421E-01    0.26483E-02   -0.16190E-04    0.82133E-12    0.29335E-08    0.44389E-08    0.14268E-04    0.82133E-12    0.51233E-10    0.52195E-07    0.11494E-06    0.13460E-01    0.29335E-08    0.52195E-07    0.53185E-03    0.74182E-03    0.30421E-01    0.44389E-08    0.11494E-06    0.74182E-03    0.10819E-02
    44    0.38324E+01    0.18018E-02    0.13544E-04    0.13523E-01    0.30372E-01    0.18018E-02   -0.11250E-04    0.79195E-12    0.29152E-08    0.44217E-08    0.13544E-04    0.79195E-12    0.48622E-10    0.52434E-07    0.11474E-06    0.13523E-01    0.29152E-08    0.52434E-07    0.55480E-03    0.77463E-03    0.30372E-01    0.44217E-08    0.11474E-06    0.77463E-03    0.11301E-02
    45    0.36629E+01    0.20200E-06    0.12866E-04    0.13579E-01    0.30314E-01    0.20200E-06    0.30120E-13    0.74075E-12    0.27785E-08    0.42297E-08    0.12866E-04    0.74075E-12    0.46182E-10    0.52645E-07    0.11452E-06    0.13579E-01    0.27785E-08    0.52645E-07    0.57809E-03    0.80795E-03    0.30314E-01    0.42297E-08    0.11452E-06    0.80795E-03    0.11790E-02
    46    0.35816E+01   -0.44409E-02    0.12231E-04    0.13628E-01    0.30247E-01   -0.44409E-02    0.21386E-04    0.67177E-12    0.25268E-08    0.38675E-08    0.12231E-04    0.67177E-12    0.43896E-10    0.52831E-07    0.11426E-06    0.13628E-01    0.25268E-08    0.52831E-07    0.60171E-03    0.84175E-03    0.30247E-01    0.38675E-08    0.11426E-06    0.84175E-03    0.12287E-02
    47    0.34465E+01   -0.10322E-01    0.11636E-04    0.13670E-01    0.30172E-01   -0.10322E-01    0.45231E-04    0.59054E-12    0.21843E-08    0.33707E-08    0.11636E-04    0.59054E-12    0.41754E-10    0.52992E-07    0.11397E-06    0.13670E-01    0.21843E-08    0.52992E-07    0.62565E-03    0.87602E-03    0.30172E-01    0.33707E-08    0.11397E-06    0.87602E-03    0.12790E-02
    48    0.31978E+01   -0.13066E-01    0.11077E-04    0.13707E-01    0.30089E-01   -0.13066E-01    0.68040E-04    0.50295E-12    0.17805E-08    0.27828E-08    0.11077E-04    0.50295E-12    0.39746E-10    0.53129E-07    0.11366E-06    0.13707E-01    0.17805E-08    0.53129E-07    0.64989E-03    0.91074E-03    0.30089E-01    0.27828E-08    0.11366E-06    0.91074E-03    0.13300E-02
    49    0.29239E+01   -0.86922E-02    0.10553E-04    0.13737E-01    0.29999E-01   -0.86922E-02    0.64032E-04    0.41489E-12    0.13448E-08    0.21471E-08    0.10553E-04    0.41489E-12    0.37862E-10    0.53244E-07    0.11332E-06    0.13737E-01    0.13448E-08    0.53244E-07    0.67443E-03    0.94591E-03    0.29999E-01    0.21471E-08    0.11332E-06    0.94591E-03    0.13817E-02
    50    0.28623E+01    0.91358E-07    0.10060E-04    0.13763E-01    0.29904E-01    0.91358E-07    0.92821E-14    0.33226E-12    0.90647E-09    0.15071E-08    0.10060E-04    0.33226E-12    0.36091E-10    0.53339E-07    0.11296E-06    0.13763E-01    0.90647E-09    0.53339E-07    0.69926E-03    0.98150E-03    0.29904E-01    0.15071E-08    0.11296E-06    0.98150E-03    0.14340E-02
    51    0.27994E+01    0.87114E-02    0.95953E-05    0.13783E-01    0.29802E-01    0.87114E-02   -0.15865E-03    0.25995E-12    0.49292E-09    0.90271E-09    0.95953E-05    0.25995E-12    0.34425E-10    0.53414E-07    0.11257E-06    0.13783E-01    0.49292E-09    0.53414E-07    0.72436E-03    0.10175E-02    0.29802E-01    0.90271E-09    0.11257E-06    0.10175E-02    0.14869E-02
    52    0.29473E+01    0.12776E-01    0.91580E-05    0.13798E-01    0.29695E-01    0.12776E-01   -0.32573E-03    0.19893E-12    0.12294E-09    0.36117E-09    0.91580E-05    0.19893E-12    0.32857E-10    0.53470E-07    0.11217E-06    0.13798E-01    0.12294E-09    0.53470E-07    0.74972E-03    0.10539E-02    0.29695E-01    0.36117E-09    0.11217E-06    0.10539E-02    0.15403E-02
    53    0.29191E+01    0.92855E-02    0.87460E-05    0.13808E-01    0.29583E-01    0.92855E-02   -0.34961E-03    0.14913E-12   -0.18678E-09   -0.93688E-10    0.87460E-05    0.14913E-12    0.31379E-10    0.53507E-07    0.11175E-06    0.13808E-01   -0.18678E-09    0.53507E-07    0.77532E-03    0.10906E-02    0.29583E-01   -0.93688E-10    0.11175E-06    0.10906E-02    0.15943E-02
    54    0.26248E+01    0.33016E-02    0.83574E-05    0.13814E-01    0.29465E-01    0.33016E-02   -0.23463E-03    0.11054E-12   -0.41951E-09   -0.43803E-09    0.83574E-05    0.11054E-12    0.29987E-10    0.53528E-07    0.11131E-06    0.13814E-01   -0.41951E-09    0.53528E-07    0.80114E-03    0.11277E-02    0.29465E-01   -0.43803E-09    0.11131E-06    0.11277E-02    0.16488E-02
    55    0.22716E+01    0.23916E-07    0.79906E-05    0.13816E-01    0.29344E-01    0.23916E-07    0.38676E-14    0.83091E-13   -0.55858E-09   -0.64802E-09    0.79906E-05    0.83091E-13    0.28672E-10    0.53531E-07    0.11086E-06    0.13816E-01   -0.55858E-09    0.53531E-07    0.82716E-03    0.11651E-02    0.29344E-01   -0.64802E-09    0.11086E-06    0.11651E-02    0.17038E-02
    56    0.20715E+01   -0.17291E-02    0.76439E-05    0.13813E-01    0.29218E-01   -0.17291E-02    0.21343E-03    0.66498E-13   -0.59190E-09   -0.70639E-09    0.76439E-05    0.66498E-13    0.27430E-10    0.53518E-07    0.11039E-06    0.13813E-01   -0.59190E-09    0.53518E-07    0.85337E-03    0.12027E-02    0.29218E-01   -0.70639E-09    0.11039E-06    0.12027E-02    0.17591E-02
    57    0.19586E+01   -0.18358E-02    0.73160E-05    0.13806E-01    0.29087E-01   -0.18358E-02    0.29820E-03    0.59398E-13   -0.52597E-09   -0.62228E-09    0.73160E-05    0.59398E-13    0.26256E-10    0.53488E-07    0.10990E-06    0.13806E-01   -0.52597E-09    0.53488E-07    0.87974E-03    0.12406E-02    0.29087E-01   -0.62228E-09    0.10990E-06    0.12406E-02    0.18148E-02
    58    0.19458E+01   -0.12124E-02    0.70059E-05    0.13795E-01    0.28953E-01   -0.12124E-02    0.26287E-03    0.60174E-13   -0.37191E-09   -0.41142E-09    0.70059E-05    0.60174E-13    0.25145E-10    0.53443E-07    0.10940E-06    0.13795E-01   -0.37191E-09    0.53443E-07    0.90625E-03    0.12788E-02    0.28953E-01   -0.41142E-09    0.10940E-06    0.12788E-02    0.18709E-02
    59    0.18976E+01   -0.77348E-03    0.67123E-05    0.13779E-01    0.28814E-01   -0.77348E-03    0.14575E-03    0.67205E-13   -0.14085E-09   -0.89533E-10    0.67123E-05    0.67205E-13    0.24093E-10    0.53381E-07    0.10888E-06    0.13779E-01   -0.14085E-09    0.53381E-07    0.93288E-03    0.13170E-02    0.28814E-01   -0.89533E-10    0.10888E-06    0.13170E-02    0.19272E-02
    60    0.18272E+01    0.21998E-07    0.64341E-05    0.13759E-01    0.28670E-01    0.21998E-07    0.24846E-14    0.78873E-13    0.15609E-09    0.32764E-09    0.64341E-05    0.78873E-13    0.23097E-10    0.53302E-07    0.10835E-06    0.13759E-01    0.15609E-09    0.53302E-07    0.95959E-03    0.13555E-02    0.28670E-01    0.32764E-09    0.10835E-06    0.13555E-02    0.19837E-02
    61    0.20409E+01    0.18113E-02    0.61702E-05    0.13735E-01    0.28523E-01    0.18113E-02   -0.80085E-04    0.93610E-13    0.50594E-09    0.82173E-09    0.61702E-05    0.93610E-13    0.22152E-10    0.53207E-07    0.10780E-06    0.13735E-01    0.50594E-09    0.53207E-07    0.98637E-03    0.13940E-02    0.28523E-01    0.82173E-09    0.10780E-06    0.13940E-02    0.20404E-02
    62    0.19381E+01    0.37228E-02    0.59198E-05    0.13707E-01    0.28371E-01    0.37228E-02   -0.10301E-03    0.11005E-12    0.88836E-09    0.13637E-08    0.59198E-05    0.11005E-12    0.21256E-10    0.53097E-07    0.10723E-06    0.13707E-01    0.88836E-09    0.53097E-07    0.10132E-02    0.14326E-02    0.28371E-01    0.13637E-08    0.10723E-06    0.14326E-02    0.20972E-02
    63    0.17316E+01    0.47585E-02    0.56822E-05    0.13674E-01    0.28215E-01    0.47585E-02   -0.10297E-03    0.12688E-12    0.12812E-08    0.19220E-08    0.56822E-05    0.12688E-12    0.20405E-10    0.52970E-07    0.10665E-06    0.13674E-01    0.12812E-08    0.52970E-07    0.10400E-02    0.14713E-02    0.28215E-01    0.19220E-08    0.10665E-06    0.14713E-02    0.21541E-02
    64    0.17085E+01    0.37191E-02    0.54566E-05    0.13637E-01    0.28055E-01    0.37191E-02   -0.62183E-04    0.14278E-12    0.16622E-08    0.24649E-08    0.54566E-05    0.14278E-12    0.19597E-10    0.52827E-07    0.10605E-06    0.13637E-01    0.16622E-08    0.52827E-07    0.10668E-02    0.15099E-02    0.28055E-01    0.24649E-08    0.10605E-06    0.15099E-02    0.22109E-02
    65    0.14872E+01    0.42141E-07    0.52422E-05    0.13597E-01    0.27891E-01    0.42141E-07    0.53911E-14    0.15644E-12    0.20092E-08    0.29608E-08    0.52422E-05    0.15644E-12    0.18830E-10    0.52669E-07    0.10544E-06    0.13597E-01    0.20092E-08    0.52669E-07    0.10936E-02    0.15485E-02    0.27891E-01    0.29608E-08    0.10544E-06    0.15485E-02    0.22678E-02
    66    0.13542E+01   -0.46037E-02    0.50383E-05    0.13552E-01    0.27723E-01   -0.46037E-02    0.21984E-04    0.16679E-12    0.23028E-08    0.33821E-08    0.50383E-05    0.16679E-12    0.18099E-10    0.52495E-07    0.10481E-06    0.13552E-01    0.23028E-08    0.52495E-07    0.11204E-02    0.15870E-02    0.27723E-01    0.33821E-08    0.10481E-06    0.15870E-02    0.23245E-02
    67    0.11482E+01   -0.77600E-02    0.48443E-05    0.13503E-01    0.27551E-01   -0.77600E-02    0.10896E-04    0.17374E-12    0.25353E-08    0.37173E-08    0.48443E-05    0.17374E-12    0.17405E-10    0.52306E-07    0.10417E-06    0.13503E-01    0.25353E-08    0.52306E-07    0.11471E-02    0.16255E-02    0.27551E-01    0.37173E-08    0.10417E-06    0.16255E-02    0.23811E-02
    68    0.11533E+01   -0.83024E-02    0.46598E-05    0.13451E-01    0.27376E-01   -0.83024E-02    0.13330E-04    0.17744E-12    0.27015E-08    0.39588E-08    0.46598E-05    0.17744E-12    0.16744E-10    0.52104E-07    0.10351E-06    0.13451E-01    0.27015E-08    0.52104E-07    0.11737E-02    0.16639E-02    0.27376E-01    0.39588E-08    0.10351E-06    0.16639E-02    0.24376E-02
