#    L    TT             EE             TE             PP             TP          
   191   -0.11456E+01    0.13829E-02    0.19157E-01    0.13915E+07    0.74039E+03
   192   -0.11523E+01    0.13446E-02    0.20798E-01    0.13830E+07    0.73190E+03
   193   -0.12162E+01    0.12787E-02    0.20754E-01    0.13746E+07    0.72354E+03
   194   -0.11061E+01    0.11801E-02    0.21412E-01    0.13663E+07    0.71530E+03
   195   -0.10360E+01    0.10509E-02    0.20704E-01    0.13580E+07    0.70717E+03
   196   -0.99739E+00    0.89326E-03    0.19530E-01    0.13498E+07    0.69916E+03
   197   -0.83301E+00    0.71685E-03    0.16565E-01    0.13417E+07    0.69126E+03
   198   -0.60854E+00    0.50895E-03    0.12711E-01    0.13336E+07    0.68348E+03
   199   -0.31532E+00    0.27175E-03    0.73839E-02    0.13256E+07    0.67579E+03
   200    0.55262E-01    0.00000E+00   -0.21812E-11    0.13176E+07    0.66821E+03
   201    0.43599E+00   -0.28135E-03   -0.84539E-02    0.13097E+07    0.66073E+03
   202    0.90188E+00   -0.59737E-03   -0.18882E-01    0.13019E+07    0.65335E+03
   203    0.13778E+01   -0.92061E-03   -0.29875E-01    0.12941E+07    0.64607E+03
   204    0.17886E+01   -0.12608E-02   -0.43737E-01    0.12864E+07    0.63888E+03
   205    0.22820E+01   -0.16054E-02   -0.57575E-01    0.12787E+07    0.63179E+03
   206    0.27085E+01   -0.19491E-02   -0.71984E-01    0.12711E+07    0.62479E+03
   207    0.32160E+01   -0.23019E-02   -0.86745E-01    0.12635E+07    0.61789E+03
   208    0.35806E+01   -0.26435E-02   -0.10171E+00    0.12560E+07    0.61108E+03
   209    0.39502E+01   -0.29838E-02   -0.11658E+00    0.12485E+07    0.60436E+03
   210    0.43238E+01   -0.33028E-02   -0.13159E+00    0.12411E+07    0.59772E+03
   211    0.47006E+01   -0.36027E-02   -0.14613E+00    0.12338E+07    0.59118E+03
   212    0.49311E+01   -0.38858E-02   -0.16047E+00    0.12265E+07    0.58473E+03
   213    0.52375E+01   -0.41395E-02   -0.17389E+00    0.12192E+07    0.57836E+03
   214    0.54702E+01   -0.44033E-02   -0.18694E+00    0.12120E+07    0.57208E+03
   215    0.57027E+01   -0.45160E-02   -0.19969E+00    0.12048E+07    0.56588E+03
   216    0.58599E+01   -0.46954E-02   -0.21095E+00    0.11977E+07    0.55976E+03
   217    0.60894E+01   -0.48174E-02   -0.22206E+00    0.11906E+07    0.55373E+03
   218    0.62419E+01   -0.49140E-02   -0.23214E+00    0.11836E+07    0.54778E+03
   219    0.63907E+01   -0.50172E-02   -0.23956E+00    0.11766E+07    0.54190E+03
   220    0.65351E+01   -0.50105E-02   -0.24809E+00    0.11697E+07    0.53611E+03
   221    0.66741E+01   -0.50002E-02   -0.25486E+00    0.11628E+07    0.53039E+03
   222    0.68070E+01   -0.48696E-02   -0.26067E+00    0.11560E+07    0.52476E+03
   223    0.67843E+01   -0.47250E-02   -0.26412E+00    0.11492E+07    0.51919E+03
   224    0.69022E+01   -0.45985E-02   -0.26826E+00    0.11424E+07    0.51370E+03
   225    0.69371E+01   -0.43735E-02   -0.26945E+00    0.11357E+07    0.50828E+03
   226    0.69625E+01   -0.40820E-02   -0.27073E+00    0.11290E+07    0.50294E+03
   227    0.69031E+01   -0.37559E-02   -0.26996E+00    0.11224E+07    0.49766E+03
   228    0.69067E+01   -0.34273E-02   -0.26795E+00    0.11158E+07    0.49246E+03
   229    0.68982E+01   -0.30538E-02   -0.26553E+00    0.11092E+07    0.48732E+03
   230    0.68023E+01   -0.26675E-02   -0.26128E+00    0.11027E+07    0.48226E+03
   231    0.66184E+01   -0.22262E-02   -0.25528E+00    0.10962E+07    0.47725E+03
   232    0.64940E+01   -0.18360E-02   -0.24836E+00    0.10898E+07    0.47232E+03
   233    0.63540E+01   -0.13061E-02   -0.24132E+00    0.10834E+07    0.46745E+03
   234    0.60491E+01   -0.81706E-03   -0.23276E+00    0.10770E+07    0.46264E+03
   235    0.58012E+01   -0.32665E-03   -0.22351E+00    0.10707E+07    0.45789E+03
   236    0.54609E+01    0.13318E-03   -0.21288E+00    0.10644E+07    0.45320E+03
   237    0.51017E+01    0.60470E-03   -0.20172E+00    0.10581E+07    0.44858E+03
   238    0.47226E+01    0.11302E-02   -0.18933E+00    0.10518E+07    0.44401E+03
   239    0.43971E+01    0.15291E-02   -0.17582E+00    0.10456E+07    0.43950E+03
   240    0.39016E+01    0.18438E-02   -0.16272E+00    0.10395E+07    0.43504E+03
   241    0.35322E+01    0.21907E-02   -0.14865E+00    0.10333E+07    0.43065E+03
   242    0.31396E+01    0.23893E-02   -0.13367E+00    0.10272E+07    0.42630E+03
   243    0.27229E+01    0.25562E-02   -0.11859E+00    0.10211E+07    0.42201E+03
   244    0.22813E+01    0.25851E-02   -0.10203E+00    0.10150E+07    0.41777E+03
   245    0.18139E+01    0.25182E-02   -0.86270E-01    0.10090E+07    0.41358E+03
   246    0.13941E+01    0.23237E-02   -0.69168E-01    0.10030E+07    0.40944E+03
   247    0.10211E+01    0.18952E-02   -0.52285E-01    0.99700E+06    0.40535E+03
   248    0.61981E+00    0.15721E-02   -0.34955E-01    0.99104E+06    0.40131E+03
   249    0.33785E+00    0.80248E-03   -0.17253E-01    0.98510E+06    0.39731E+03
   250    0.25853E-01    0.00000E+00    0.72007E-13    0.97919E+06    0.39336E+03
   251   -0.16999E+00   -0.11553E-02    0.18203E-01    0.97331E+06    0.38946E+03
   252   -0.48093E+00   -0.24267E-02    0.36481E-01    0.96745E+06    0.38559E+03
   253   -0.54543E+00   -0.40141E-02    0.53948E-01    0.96161E+06    0.38177E+03
   254   -0.67054E+00   -0.55973E-02    0.71205E-01    0.95580E+06    0.37800E+03
   255   -0.79188E+00   -0.74504E-02    0.88851E-01    0.95002E+06    0.37426E+03
   256   -0.84506E+00   -0.91791E-02    0.10749E+00    0.94426E+06    0.37057E+03
   257   -0.83998E+00   -0.11206E-01    0.11954E+00    0.93853E+06    0.36692E+03
   258   -0.86083E+00   -0.13137E-01    0.13824E+00    0.93284E+06    0.36331E+03
   259   -0.84322E+00   -0.15097E-01    0.14933E+00    0.92717E+06    0.35975E+03
   260   -0.72277E+00   -0.17063E-01    0.16826E+00    0.92154E+06    0.35622E+03
   261   -0.65796E+00   -0.19087E-01    0.17336E+00    0.91594E+06    0.35273E+03
   262   -0.65868E+00   -0.20923E-01    0.18751E+00    0.91037E+06    0.34929E+03
   263   -0.36341E+00   -0.22770E-01    0.20387E+00    0.90484E+06    0.34588E+03
   264   -0.22776E+00   -0.24532E-01    0.21562E+00    0.89934E+06    0.34251E+03
   265   -0.18734E+00   -0.26259E-01    0.21593E+00    0.89388E+06    0.33918E+03
   266   -0.29216E-01   -0.27706E-01    0.22769E+00    0.88846E+06    0.33589E+03
   267    0.13876E-01   -0.29221E-01    0.22921E+00    0.88308E+06    0.33264E+03
   268    0.80596E-01   -0.30410E-01    0.23595E+00    0.87774E+06    0.32943E+03
   269    0.12476E-01   -0.31547E-01    0.24107E+00    0.87243E+06    0.32625E+03
   270    0.96750E-01   -0.32534E-01    0.24519E+00    0.86717E+06    0.32311E+03
   271    0.10067E+00   -0.33424E-01    0.24889E+00    0.86195E+06    0.32001E+03
   272    0.23717E+00   -0.33894E-01    0.24536E+00    0.85678E+06    0.31694E+03
   273    0.27352E+00   -0.34518E-01    0.25005E+00    0.85165E+06    0.31391E+03
   274    0.34837E+00   -0.34678E-01    0.24127E+00    0.84656E+06    0.31091E+03
   275    0.37754E+00   -0.34870E-01    0.24190E+00    0.84152E+06    0.30795E+03
   276    0.49970E+00   -0.34849E-01    0.23027E+00    0.83653E+06    0.30503E+03
   277    0.48210E+00   -0.34591E-01    0.22926E+00    0.83159E+06    0.30213E+03
   278    0.53767E+00   -0.34149E-01    0.21717E+00    0.82670E+06    0.29928E+03
   279    0.58225E+00   -0.33573E-01    0.20206E+00    0.82185E+06    0.29645E+03
   280    0.60593E+00   -0.32841E-01    0.19935E+00    0.81706E+06    0.29366E+03
   281    0.74737E+00   -0.31854E-01    0.18738E+00    0.81232E+06    0.29090E+03
   282    0.69954E+00   -0.30888E-01    0.17418E+00    0.80764E+06    0.28818E+03
   283    0.74968E+00   -0.29696E-01    0.16033E+00    0.80301E+06    0.28548E+03
   284    0.81359E+00   -0.28329E-01    0.14644E+00    0.79843E+06    0.28282E+03
   285    0.88138E+00   -0.26765E-01    0.13312E+00    0.79391E+06    0.28019E+03
   286    0.86886E+00   -0.25130E-01    0.11352E+00    0.78944E+06    0.27759E+03
   287    0.84041E+00   -0.23399E-01    0.10312E+00    0.78504E+06    0.27502E+03
   288    0.86042E+00   -0.21551E-01    0.87651E-01    0.78069E+06    0.27248E+03
   289    0.84471E+00   -0.19636E-01    0.75142E-01    0.77641E+06    0.26997E+03
   290    0.85764E+00   -0.17779E-01    0.66194E-01    0.77218E+06    0.26749E+03
   291    0.88934E+00   -0.15217E-01    0.46550E-01    0.76802E+06    0.26504E+03
   292    0.63275E+00   -0.13038E-01    0.39095E-01    0.76392E+06    0.26262E+03
   293    0.67224E+00   -0.11592E-01    0.22144E-01    0.75988E+06    0.26022E+03
   294    0.55222E+00   -0.93704E-02    0.18583E-01    0.75591E+06    0.25786E+03
   295    0.63420E+00   -0.78354E-02    0.67261E-02    0.75200E+06    0.25552E+03
   296    0.53686E+00   -0.54786E-02    0.20301E-02    0.74816E+06    0.25321E+03
   297    0.47315E+00   -0.45053E-02    0.50950E-02    0.74439E+06    0.25092E+03
   298    0.28460E+00   -0.26641E-02    0.16641E-02    0.74069E+06    0.24866E+03
   299    0.18416E+00   -0.67475E-03   -0.23422E-03    0.73705E+06    0.24643E+03
   300    0.13372E-01    0.00000E+00    0.00000E+00    0.73349E+06    0.24422E+03
   301   -0.16326E+00    0.87705E-03    0.10259E-01    0.73000E+06    0.24204E+03
   302   -0.28066E+00    0.12775E-02    0.30463E-01    0.72657E+06    0.23988E+03
   303   -0.42221E+00    0.20163E-02    0.45537E-01    0.72321E+06    0.23775E+03
   304   -0.59698E+00    0.31656E-02    0.55267E-01    0.71991E+06    0.23565E+03
   305   -0.73979E+00    0.33118E-02    0.74293E-01    0.71667E+06    0.23356E+03
   306   -0.93398E+00    0.32699E-02    0.94968E-01    0.71348E+06    0.23150E+03
   307   -0.11144E+01    0.31120E-02    0.10965E+00    0.71033E+06    0.22947E+03
   308   -0.12900E+01    0.43959E-02    0.14041E+00    0.70724E+06    0.22745E+03
   309   -0.13958E+01    0.42224E-02    0.15731E+00    0.70418E+06    0.22547E+03
   310   -0.15893E+01    0.34063E-02    0.18242E+00    0.70116E+06    0.22350E+03
   311   -0.17310E+01    0.42485E-02    0.20067E+00    0.69817E+06    0.22156E+03
   312   -0.18301E+01    0.38496E-02    0.22671E+00    0.69521E+06    0.21964E+03
   313   -0.19698E+01    0.37674E-02    0.24545E+00    0.69228E+06    0.21774E+03
   314   -0.20851E+01    0.40740E-02    0.27154E+00    0.68937E+06    0.21586E+03
   315   -0.21849E+01    0.33559E-02    0.28990E+00    0.68648E+06    0.21401E+03
   316   -0.22784E+01    0.31709E-02    0.30775E+00    0.68360E+06    0.21217E+03
   317   -0.23747E+01    0.21055E-02    0.32487E+00    0.68074E+06    0.21036E+03
