#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    38    0.56480E+01   -0.55395E-03    0.19933E-04    0.14016E-01    0.32601E-01   -0.55395E-03    0.41830E-05    0.46641E-12    0.12365E-08    0.18729E-08    0.19933E-04    0.46641E-12    0.71683E-10    0.54394E-07    0.12326E-06    0.14016E-01    0.12365E-08    0.54394E-07    0.45321E-03    0.62852E-03    0.32601E-01    0.18729E-08    0.12326E-06    0.62852E-03    0.91433E-03
    39    0.53844E+01   -0.64613E-03    0.18831E-04    0.14114E-01    0.32589E-01   -0.64613E-03    0.55145E-05    0.59693E-12    0.17928E-08    0.26969E-08    0.18831E-04    0.59693E-12    0.67687E-10    0.54766E-07    0.12318E-06    0.14114E-01    0.17928E-08    0.54766E-07    0.47552E-03    0.66032E-03    0.32589E-01    0.26969E-08    0.12318E-06    0.66032E-03    0.96101E-03
    40    0.50689E+01    0.19405E-06    0.17806E-04    0.14204E-01    0.32565E-01    0.19405E-06    0.22889E-13    0.71053E-12    0.23238E-08    0.34870E-08    0.17806E-04    0.71053E-12    0.63978E-10    0.55105E-07    0.12307E-06    0.14204E-01    0.23238E-08    0.55105E-07    0.49826E-03    0.69275E-03    0.32565E-01    0.34870E-08    0.12307E-06    0.69275E-03    0.10086E-02
    41    0.49051E+01    0.12921E-02    0.16852E-04    0.14286E-01    0.32530E-01    0.12921E-02   -0.10177E-04    0.79355E-12    0.27703E-08    0.41555E-08    0.16852E-04    0.79355E-12    0.60529E-10    0.55415E-07    0.12291E-06    0.14286E-01    0.27703E-08    0.55415E-07    0.52141E-03    0.72579E-03    0.32530E-01    0.41555E-08    0.12291E-06    0.72579E-03    0.10571E-02
    42    0.46552E+01    0.24752E-02    0.15963E-04    0.14360E-01    0.32484E-01    0.24752E-02   -0.18179E-04    0.84458E-12    0.31122E-08    0.46715E-08    0.15963E-04    0.84458E-12    0.57319E-10    0.55695E-07    0.12272E-06    0.14360E-01    0.31122E-08    0.55695E-07    0.54496E-03    0.75943E-03    0.32484E-01    0.46715E-08    0.12272E-06    0.75943E-03    0.11065E-02
    43    0.44355E+01    0.26483E-02    0.15134E-04    0.14427E-01    0.32429E-01    0.26483E-02   -0.16190E-04    0.86531E-12    0.33388E-08    0.50186E-08    0.15134E-04    0.86531E-12    0.54329E-10    0.55947E-07    0.12250E-06    0.14427E-01    0.33388E-08    0.55947E-07    0.56890E-03    0.79363E-03    0.32429E-01    0.50186E-08    0.12250E-06    0.79363E-03    0.11568E-02
    44    0.40648E+01    0.18018E-02    0.14361E-04    0.14486E-01    0.32363E-01    0.18018E-02   -0.11250E-04    0.85741E-12    0.34397E-08    0.51801E-08    0.14361E-04    0.85741E-12    0.51541E-10    0.56172E-07    0.12225E-06    0.14486E-01    0.34397E-08    0.56172E-07    0.59320E-03    0.82838E-03    0.32363E-01    0.51801E-08    0.12225E-06    0.82838E-03    0.12078E-02
    45    0.38822E+01    0.22396E-06    0.13637E-04    0.14539E-01    0.32289E-01    0.22396E-06    0.35054E-13    0.82257E-12    0.34042E-08    0.51394E-08    0.13637E-04    0.82257E-12    0.48936E-10    0.56370E-07    0.12196E-06    0.14539E-01    0.34042E-08    0.56370E-07    0.61785E-03    0.86366E-03    0.32289E-01    0.51394E-08    0.12196E-06    0.86366E-03    0.12597E-02
    46    0.37888E+01   -0.44408E-02    0.12960E-04    0.14585E-01    0.32207E-01   -0.44408E-02    0.21386E-04    0.76332E-12    0.32283E-08    0.48898E-08    0.12960E-04    0.76332E-12    0.46498E-10    0.56543E-07    0.12165E-06    0.14585E-01    0.32283E-08    0.56543E-07    0.64285E-03    0.89944E-03    0.32207E-01    0.48898E-08    0.12165E-06    0.89944E-03    0.13122E-02
    47    0.36424E+01   -0.10322E-01    0.12325E-04    0.14624E-01    0.32117E-01   -0.10322E-01    0.45231E-04    0.68559E-12    0.29336E-08    0.44632E-08    0.12325E-04    0.68559E-12    0.44214E-10    0.56692E-07    0.12130E-06    0.14624E-01    0.29336E-08    0.56692E-07    0.66816E-03    0.93569E-03    0.32117E-01    0.44632E-08    0.12130E-06    0.93569E-03    0.13655E-02
    48    0.33830E+01   -0.13066E-01    0.11729E-04    0.14658E-01    0.32020E-01   -0.13066E-01    0.68040E-04    0.59618E-12    0.25483E-08    0.39014E-08    0.11729E-04    0.59618E-12    0.42074E-10    0.56817E-07    0.12093E-06    0.14658E-01    0.25483E-08    0.56817E-07    0.69378E-03    0.97240E-03    0.32020E-01    0.39014E-08    0.12093E-06    0.97240E-03    0.14194E-02
    49    0.30994E+01   -0.86922E-02    0.11170E-04    0.14685E-01    0.31915E-01   -0.86922E-02    0.64032E-04    0.50188E-12    0.21004E-08    0.32462E-08    0.11170E-04    0.50188E-12    0.40067E-10    0.56918E-07    0.12054E-06    0.14685E-01    0.21004E-08    0.56918E-07    0.71967E-03    0.10095E-02    0.31915E-01    0.32462E-08    0.12054E-06    0.10095E-02    0.14740E-02
    50    0.30286E+01    0.11317E-06    0.10645E-04    0.14706E-01    0.31804E-01    0.11317E-06    0.12259E-13    0.40948E-12    0.16182E-08    0.25395E-08    0.10645E-04    0.40948E-12    0.38182E-10    0.56996E-07    0.12012E-06    0.14706E-01    0.16182E-08    0.56996E-07    0.74584E-03    0.10470E-02    0.31804E-01    0.25395E-08    0.12012E-06    0.10470E-02    0.15291E-02
    51    0.29571E+01    0.87114E-02    0.10150E-04    0.14721E-01    0.31686E-01    0.87114E-02   -0.15865E-03    0.32482E-12    0.11292E-08    0.18219E-08    0.10150E-04    0.32482E-12    0.36408E-10    0.57052E-07    0.11967E-06    0.14721E-01    0.11292E-08    0.57052E-07    0.77224E-03    0.10849E-02    0.31686E-01    0.18219E-08    0.11967E-06    0.10849E-02    0.15848E-02
    52    0.30970E+01    0.12776E-01    0.96849E-05    0.14731E-01    0.31562E-01    0.12776E-01   -0.32573E-03    0.24987E-12    0.65869E-09    0.11306E-08    0.96849E-05    0.24987E-12    0.34740E-10    0.57087E-07    0.11921E-06    0.14731E-01    0.65869E-09    0.57087E-07    0.79888E-03    0.11232E-02    0.31562E-01    0.11306E-08    0.11921E-06    0.11232E-02    0.16410E-02
    53    0.30613E+01    0.92855E-02    0.92466E-05    0.14735E-01    0.31431E-01    0.92855E-02   -0.34961E-03    0.18565E-12    0.23158E-09    0.50167E-09    0.92466E-05    0.18565E-12    0.33168E-10    0.57099E-07    0.11872E-06    0.14735E-01    0.23158E-09    0.57099E-07    0.82572E-03    0.11617E-02    0.31431E-01    0.50167E-09    0.11872E-06    0.11617E-02    0.16976E-02
    54    0.27600E+01    0.33016E-02    0.88334E-05    0.14734E-01    0.31295E-01    0.33016E-02   -0.23463E-03    0.13318E-12   -0.12733E-09   -0.28804E-10    0.88334E-05    0.13318E-12    0.31687E-10    0.57092E-07    0.11821E-06    0.14734E-01   -0.12733E-09    0.57092E-07    0.85274E-03    0.12005E-02    0.31295E-01   -0.28804E-10    0.11821E-06    0.12005E-02    0.17547E-02
    55    0.24002E+01    0.27719E-07    0.84434E-05    0.14727E-01    0.31153E-01    0.27719E-07    0.36566E-14    0.93478E-13   -0.39324E-09   -0.42472E-09    0.84434E-05    0.93478E-13    0.30290E-10    0.57063E-07    0.11768E-06    0.14727E-01   -0.39324E-09    0.57063E-07    0.87993E-03    0.12396E-02    0.31153E-01   -0.42472E-09    0.11768E-06    0.12396E-02    0.18121E-02
    56    0.21940E+01   -0.17291E-02    0.80749E-05    0.14715E-01    0.31006E-01   -0.17291E-02    0.21343E-03    0.67081E-13   -0.54691E-09   -0.65810E-09    0.80749E-05    0.67081E-13    0.28970E-10    0.57016E-07    0.11713E-06    0.14715E-01   -0.54691E-09    0.57016E-07    0.90727E-03    0.12789E-02    0.31006E-01   -0.65810E-09    0.11713E-06    0.12789E-02    0.18699E-02
    57    0.20752E+01   -0.18358E-02    0.77266E-05    0.14698E-01    0.30853E-01   -0.18358E-02    0.29820E-03    0.52622E-13   -0.59154E-09   -0.73342E-09    0.77266E-05    0.52622E-13    0.27722E-10    0.56949E-07    0.11656E-06    0.14698E-01   -0.59154E-09    0.56949E-07    0.93474E-03    0.13184E-02    0.30853E-01   -0.73342E-09    0.11656E-06    0.13184E-02    0.19280E-02
    58    0.20569E+01   -0.12124E-02    0.73971E-05    0.14677E-01    0.30696E-01   -0.12124E-02    0.26287E-03    0.48256E-13   -0.53590E-09   -0.66327E-09    0.73971E-05    0.48256E-13    0.26543E-10    0.56863E-07    0.11597E-06    0.14677E-01   -0.53590E-09    0.56863E-07    0.96231E-03    0.13580E-02    0.30696E-01   -0.66327E-09    0.11597E-06    0.13580E-02    0.19863E-02
    59    0.20036E+01   -0.77349E-03    0.70854E-05    0.14650E-01    0.30534E-01   -0.77349E-03    0.14575E-03    0.52137E-13   -0.38879E-09   -0.46024E-09    0.70854E-05    0.52137E-13    0.25426E-10    0.56758E-07    0.11537E-06    0.14650E-01   -0.38879E-09    0.56758E-07    0.98998E-03    0.13978E-02    0.30534E-01   -0.46024E-09    0.11537E-06    0.13978E-02    0.20448E-02
    60    0.19284E+01    0.17868E-07    0.67901E-05    0.14619E-01    0.30367E-01    0.17868E-07    0.26956E-14    0.62418E-13   -0.15898E-09   -0.13692E-09    0.67901E-05    0.62418E-13    0.24369E-10    0.56637E-07    0.11474E-06    0.14619E-01   -0.15898E-09    0.56637E-07    0.10177E-02    0.14378E-02    0.30367E-01   -0.13692E-09    0.11474E-06    0.14378E-02    0.21036E-02
    61    0.21374E+01    0.18113E-02    0.65100E-05    0.14583E-01    0.30195E-01    0.18113E-02   -0.80085E-04    0.77315E-13    0.14265E-09    0.29111E-09    0.65100E-05    0.77315E-13    0.23366E-10    0.56497E-07    0.11410E-06    0.14583E-01    0.14265E-09    0.56497E-07    0.10455E-02    0.14778E-02    0.30195E-01    0.29111E-09    0.11410E-06    0.14778E-02    0.21624E-02
    62    0.20303E+01    0.37228E-02    0.62444E-05    0.14543E-01    0.30019E-01    0.37228E-02   -0.10301E-03    0.95282E-13    0.49691E-09    0.79641E-09    0.62444E-05    0.95282E-13    0.22415E-10    0.56341E-07    0.11344E-06    0.14543E-01    0.49691E-09    0.56341E-07    0.10733E-02    0.15178E-02    0.30019E-01    0.79641E-09    0.11344E-06    0.15178E-02    0.22213E-02
    63    0.18198E+01    0.47585E-02    0.59924E-05    0.14499E-01    0.29840E-01    0.47585E-02   -0.10297E-03    0.11483E-12    0.88252E-09    0.13485E-08    0.59924E-05    0.11483E-12    0.21513E-10    0.56170E-07    0.11277E-06    0.14499E-01    0.88252E-09    0.56170E-07    0.11011E-02    0.15579E-02    0.29840E-01    0.13485E-08    0.11277E-06    0.15579E-02    0.22803E-02
    64    0.17928E+01    0.37191E-02    0.57531E-05    0.14451E-01    0.29656E-01    0.37191E-02   -0.62183E-04    0.13448E-12    0.12782E-08    0.19171E-08    0.57531E-05    0.13448E-12    0.20656E-10    0.55983E-07    0.11209E-06    0.14451E-01    0.12782E-08    0.55983E-07    0.11290E-02    0.15980E-02    0.29656E-01    0.19171E-08    0.11209E-06    0.15980E-02    0.23393E-02
    65    0.15678E+01    0.40517E-07    0.55259E-05    0.14399E-01    0.29470E-01    0.40517E-07    0.43129E-14    0.15273E-12    0.16626E-08    0.24715E-08    0.55259E-05    0.15273E-12    0.19842E-10    0.55781E-07    0.11139E-06    0.14399E-01    0.16626E-08    0.55781E-07    0.11568E-02    0.16380E-02    0.29470E-01    0.24715E-08    0.11139E-06    0.16380E-02    0.23983E-02
    66    0.14314E+01   -0.46037E-02    0.53098E-05    0.14344E-01    0.29280E-01   -0.46037E-02    0.21984E-04    0.16832E-12    0.20163E-08    0.29838E-08    0.53098E-05    0.16832E-12    0.19068E-10    0.55566E-07    0.11067E-06    0.14344E-01    0.20163E-08    0.55566E-07    0.11845E-02    0.16781E-02    0.29280E-01    0.29838E-08    0.11067E-06    0.16781E-02    0.24572E-02
    67    0.12222E+01   -0.77600E-02    0.51044E-05    0.14285E-01    0.29087E-01   -0.77600E-02    0.10896E-04    0.18080E-12    0.23260E-08    0.34349E-08    0.51044E-05    0.18080E-12    0.18333E-10    0.55337E-07    0.10995E-06    0.14285E-01    0.23260E-08    0.55337E-07    0.12123E-02    0.17180E-02    0.29087E-01    0.34349E-08    0.10995E-06    0.17180E-02    0.25160E-02
    68    0.12242E+01   -0.83024E-02    0.49090E-05    0.14223E-01    0.28891E-01   -0.83024E-02    0.13330E-04    0.18994E-12    0.25806E-08    0.38079E-08    0.49090E-05    0.18994E-12    0.17633E-10    0.55096E-07    0.10922E-06    0.14223E-01    0.25806E-08    0.55096E-07    0.12399E-02    0.17579E-02    0.28891E-01    0.38079E-08    0.10922E-06    0.17579E-02    0.25747E-02
