#    L    TT             EE             TE             PP             TP          
    47    0.35903E+01    0.45231E-04   -0.10322E-01    0.43914E+07    0.95641E+04
    48    0.33320E+01    0.68040E-04   -0.13066E-01    0.43588E+07    0.92957E+04
    49    0.30494E+01    0.64032E-04   -0.86922E-02    0.43257E+07    0.90369E+04
    50    0.29796E+01    0.95400E-14    0.93475E-07    0.42921E+07    0.87874E+04
    51    0.29091E+01   -0.15865E-03    0.87114E-02    0.42582E+07    0.85466E+04
    52    0.30500E+01   -0.32573E-03    0.12776E-01    0.42239E+07    0.83143E+04
    53    0.30152E+01   -0.34961E-03    0.92855E-02    0.41894E+07    0.80901E+04
    54    0.27148E+01   -0.23463E-03    0.33016E-02    0.41546E+07    0.78737E+04
    55    0.23560E+01    0.41488E-14    0.24764E-07    0.41196E+07    0.76647E+04
    56    0.21507E+01    0.21343E-03   -0.17291E-02    0.40844E+07    0.74627E+04
    57    0.20328E+01    0.29820E-03   -0.18358E-02    0.40492E+07    0.72676E+04
    58    0.20154E+01    0.26287E-03   -0.12124E-02    0.40138E+07    0.70790E+04
    59    0.19630E+01    0.14575E-03   -0.77348E-03    0.39784E+07    0.68967E+04
    60    0.18886E+01    0.25784E-14    0.24181E-07    0.39429E+07    0.67204E+04
    61    0.20985E+01   -0.80085E-04    0.18113E-02    0.39074E+07    0.65497E+04
    62    0.19922E+01   -0.10301E-03    0.37228E-02    0.38720E+07    0.63846E+04
    63    0.17825E+01   -0.10297E-03    0.47585E-02    0.38366E+07    0.62249E+04
    64    0.17563E+01   -0.62183E-04    0.37191E-02    0.38012E+07    0.60703E+04
    65    0.15321E+01    0.59068E-14    0.44930E-07    0.37660E+07    0.59206E+04
    66    0.13964E+01    0.21984E-04   -0.46037E-02    0.37310E+07    0.57757E+04
    67    0.11880E+01    0.10896E-04   -0.77600E-02    0.36961E+07    0.56354E+04
    68    0.11906E+01    0.13330E-04   -0.83024E-02    0.36614E+07    0.54996E+04
    69    0.11684E+01   -0.58331E-05   -0.49903E-02    0.36268E+07    0.53680E+04
    70    0.12566E+01    0.84383E-14    0.48743E-07    0.35925E+07    0.52405E+04
    71    0.12994E+01    0.25785E-04    0.38996E-02    0.35584E+07    0.51170E+04
    72    0.13136E+01    0.53062E-04    0.55055E-02    0.35246E+07    0.49972E+04
    73    0.12477E+01    0.56304E-04    0.45079E-02    0.34910E+07    0.48811E+04
    74    0.11244E+01    0.32269E-04    0.20827E-02    0.34576E+07    0.47685E+04
    75    0.10408E+01    0.45473E-14    0.36709E-07    0.34244E+07    0.46593E+04
    76    0.93812E+00   -0.30693E-04   -0.95235E-03    0.33915E+07    0.45533E+04
    77    0.87634E+00   -0.57223E-04   -0.10189E-02    0.33588E+07    0.44504E+04
    78    0.90825E+00   -0.41664E-04   -0.21692E-02    0.33264E+07    0.43505E+04
    79    0.86375E+00   -0.27803E-04   -0.11730E-02    0.32942E+07    0.42536E+04
    80    0.86985E+00    0.20627E-14    0.23282E-07    0.32624E+07    0.41595E+04
    81    0.83531E+00    0.27379E-05    0.31531E-03    0.32308E+07    0.40681E+04
    82    0.83566E+00    0.12525E-04    0.24967E-03    0.31996E+07    0.39794E+04
    83    0.80246E+00    0.14258E-04   -0.27075E-03    0.31687E+07    0.38932E+04
    84    0.81582E+00    0.15117E-04    0.16587E-03    0.31382E+07    0.38096E+04
    85    0.73300E+00    0.16877E-14    0.15711E-07    0.31079E+07    0.37284E+04
    86    0.63337E+00   -0.80104E-05   -0.13641E-03    0.30781E+07    0.36495E+04
    87    0.74194E+00   -0.26216E-04    0.24021E-03    0.30485E+07    0.35728E+04
    88    0.61443E+00   -0.26302E-04    0.83362E-03    0.30194E+07    0.34983E+04
    89    0.62367E+00   -0.96688E-05   -0.13813E-03    0.29905E+07    0.34259E+04
    90    0.62250E+00    0.10313E-14    0.12524E-07    0.29621E+07    0.33555E+04
    91    0.53844E+00    0.88892E-05    0.16983E-03    0.29340E+07    0.32870E+04
    92    0.52329E+00    0.16379E-04    0.62229E-03    0.29062E+07    0.32203E+04
    93    0.58070E+00    0.29435E-04    0.82642E-03    0.28788E+07    0.31555E+04
    94    0.49143E+00    0.25308E-04    0.17369E-02    0.28517E+07    0.30924E+04
    95    0.48195E+00    0.18391E-04    0.20800E-02    0.28250E+07    0.30310E+04
    96    0.25877E+00    0.82198E-05    0.20674E-02    0.27986E+07    0.29713E+04
    97    0.27119E+00   -0.56680E-05    0.19112E-02    0.27726E+07    0.29132E+04
    98    0.30000E+00   -0.16308E-04    0.33087E-02    0.27469E+07    0.28567E+04
    99    0.20026E+00   -0.46450E-04    0.27578E-02    0.27215E+07    0.28017E+04
   100    0.19844E+00   -0.81699E-04    0.41844E-02    0.26965E+07    0.27482E+04
   101    0.14960E+00   -0.48236E-04    0.40862E-02    0.26717E+07    0.26962E+04
   102    0.42878E+00   -0.80235E-04    0.41607E-02    0.26474E+07    0.26455E+04
   103    0.44533E+00   -0.89020E-04    0.31342E-02    0.26233E+07    0.25962E+04
   104    0.50002E+00   -0.60196E-04    0.34469E-02    0.25995E+07    0.25482E+04
   105    0.52218E+00   -0.53656E-04    0.30823E-02    0.25761E+07    0.25014E+04
   106    0.58973E+00    0.19279E-04    0.22523E-02    0.25530E+07    0.24559E+04
   107    0.40916E+00    0.24434E-04    0.19114E-02    0.25302E+07    0.24115E+04
   108    0.42978E+00    0.50485E-04    0.78595E-03    0.25077E+07    0.23682E+04
   109    0.43238E+00    0.37543E-04   -0.16942E-03    0.24855E+07    0.23260E+04
   110    0.34630E+00    0.37504E-15    0.50959E-08    0.24636E+07    0.22848E+04
   111    0.25014E+00    0.25783E-04   -0.72092E-03    0.24420E+07    0.22446E+04
   112    0.15100E+00    0.51254E-04   -0.21128E-02    0.24207E+07    0.22053E+04
   113    0.13096E+00    0.86308E-04   -0.32119E-02    0.23997E+07    0.21670E+04
   114    0.49258E-01    0.66557E-04   -0.37972E-02    0.23790E+07    0.21296E+04
   115    0.62255E-01    0.15046E-03   -0.43908E-02    0.23585E+07    0.20930E+04
   116   -0.45100E-01    0.12507E-03   -0.47717E-02    0.23384E+07    0.20574E+04
   117    0.32124E-01    0.74553E-04   -0.47190E-02    0.23185E+07    0.20226E+04
   118    0.15316E+00    0.15738E-03   -0.54974E-02    0.22989E+07    0.19886E+04
   119    0.17723E+00    0.23488E-03   -0.54004E-02    0.22796E+07    0.19554E+04
   120    0.26072E+00    0.16838E-03   -0.49499E-02    0.22606E+07    0.19230E+04
   121    0.26283E+00    0.26490E-03   -0.46678E-02    0.22418E+07    0.18914E+04
   122    0.26567E+00    0.23721E-03   -0.43333E-02    0.22233E+07    0.18605E+04
   123    0.27703E+00    0.16949E-03   -0.44681E-02    0.22050E+07    0.18304E+04
   124    0.30470E+00    0.14592E-03   -0.26230E-02    0.21870E+07    0.18009E+04
   125    0.28220E+00    0.10210E-03   -0.15484E-02    0.21692E+07    0.17721E+04
   126    0.29161E+00    0.12222E-03   -0.10233E-02    0.21517E+07    0.17440E+04
   127    0.26644E+00    0.67608E-04   -0.82677E-03    0.21344E+07    0.17165E+04
   128    0.21450E+00    0.96719E-04   -0.73800E-03    0.21174E+07    0.16897E+04
   129    0.21786E+00    0.70884E-04   -0.53605E-03    0.21006E+07    0.16634E+04
   130    0.21004E+00    0.20627E-14    0.77671E-08    0.20841E+07    0.16377E+04
   131    0.19918E+00    0.40701E-04   -0.11275E-02    0.20677E+07    0.16125E+04
   132    0.26902E+00    0.45184E-04   -0.14194E-02    0.20516E+07    0.15879E+04
   133    0.28081E+00    0.86669E-04   -0.35664E-02    0.20358E+07    0.15638E+04
   134    0.31863E+00    0.16409E-03   -0.35737E-02    0.20201E+07    0.15403E+04
   135    0.39230E+00    0.20211E-03   -0.48750E-02    0.20047E+07    0.15172E+04
   136    0.36306E+00    0.19965E-03   -0.42183E-02    0.19894E+07    0.14946E+04
   137    0.38926E+00    0.22994E-03   -0.42943E-02    0.19744E+07    0.14725E+04
   138    0.40645E+00    0.21763E-03   -0.40796E-02    0.19596E+07    0.14509E+04
   139    0.27586E+00    0.31022E-03   -0.32936E-02    0.19450E+07    0.14298E+04
   140    0.30443E+00    0.28381E-03   -0.31413E-02    0.19306E+07    0.14090E+04
   141    0.20483E+00    0.21161E-03   -0.18566E-02    0.19163E+07    0.13887E+04
   142    0.20971E+00    0.16683E-03   -0.64437E-03    0.19023E+07    0.13689E+04
   143    0.25461E+00    0.14843E-03    0.33036E-04    0.18884E+07    0.13494E+04
   144    0.20077E+00    0.81045E-04    0.45625E-03    0.18747E+07    0.13303E+04
   145    0.13226E+00    0.11218E-03    0.90586E-03    0.18612E+07    0.13117E+04
   146    0.28175E+00    0.17933E-04    0.91965E-03    0.18479E+07    0.12934E+04
   147    0.21335E+00    0.20080E-04    0.15210E-02    0.18347E+07    0.12754E+04
   148    0.15971E+00   -0.31007E-04    0.76213E-03    0.18217E+07    0.12578E+04
   149    0.20492E+00   -0.62107E-04   -0.33364E-03    0.18089E+07    0.12406E+04
   150    0.13594E+00    0.18752E-15    0.11305E-08    0.17962E+07    0.12236E+04
   151    0.11082E+00    0.77267E-04   -0.16144E-02    0.17837E+07    0.12070E+04
   152   -0.10796E-01    0.80850E-04   -0.38724E-02    0.17713E+07    0.11907E+04
   153   -0.72437E-01    0.14206E-03   -0.46709E-02    0.17591E+07    0.11747E+04
   154   -0.14049E+00    0.24362E-03   -0.63636E-02    0.17470E+07    0.11589E+04
   155   -0.20708E+00    0.36829E-03   -0.83328E-02    0.17351E+07    0.11435E+04
   156   -0.41285E+00    0.49880E-03   -0.10704E-01    0.17233E+07    0.11284E+04
   157   -0.45279E+00    0.61790E-03   -0.12116E-01    0.17116E+07    0.11135E+04
   158   -0.54186E+00    0.78259E-03   -0.13437E-01    0.17001E+07    0.10989E+04
   159   -0.67215E+00    0.82706E-03   -0.14794E-01    0.16887E+07    0.10846E+04
   160   -0.76149E+00    0.88262E-03   -0.14824E-01    0.16774E+07    0.10705E+04
   161   -0.80198E+00    0.10063E-02   -0.15139E-01    0.16663E+07    0.10567E+04
   162   -0.86002E+00    0.10322E-02   -0.15864E-01    0.16553E+07    0.10431E+04
   163   -0.77913E+00    0.10175E-02   -0.15639E-01    0.16444E+07    0.10298E+04
   164   -0.84857E+00    0.10190E-02   -0.16075E-01    0.16336E+07    0.10167E+04
   165   -0.76329E+00    0.94538E-03   -0.15068E-01    0.16230E+07    0.10039E+04
   166   -0.66398E+00    0.92781E-03   -0.14230E-01    0.16125E+07    0.99124E+03
   167   -0.46845E+00    0.72622E-03   -0.14427E-01    0.16020E+07    0.97884E+03
   168   -0.39166E+00    0.69477E-03   -0.13558E-01    0.15917E+07    0.96666E+03
   169   -0.27715E+00    0.51905E-03   -0.11747E-01    0.15815E+07    0.95469E+03
   170   -0.11703E+00    0.40467E-03   -0.10605E-01    0.15714E+07    0.94292E+03
   171   -0.51955E-01    0.33435E-03   -0.80286E-02    0.15615E+07    0.93135E+03
   172    0.24067E-03    0.21656E-03   -0.56291E-02    0.15516E+07    0.91997E+03
   173   -0.26829E-01    0.34034E-04   -0.35315E-02    0.15418E+07    0.90878E+03
   174    0.23298E-01    0.66645E-04   -0.18610E-02    0.15321E+07    0.89778E+03
   175    0.84232E-01    0.00000E+00   -0.48275E-10    0.15225E+07    0.88695E+03
   176    0.15426E-01    0.36738E-04    0.19737E-02    0.15130E+07    0.87629E+03
   177   -0.26042E-01    0.70562E-04    0.26861E-02    0.15036E+07    0.86579E+03
   178   -0.10582E+00    0.28936E-03    0.37823E-02    0.14943E+07    0.85547E+03
   179   -0.21528E+00    0.36102E-03    0.54213E-02    0.14850E+07    0.84530E+03
   180   -0.19721E+00    0.47345E-03    0.62767E-02    0.14759E+07    0.83529E+03
   181   -0.26582E+00    0.59167E-03    0.65077E-02    0.14668E+07    0.82544E+03
   182   -0.33822E+00    0.75500E-03    0.77592E-02    0.14578E+07    0.81574E+03
   183   -0.48003E+00    0.85420E-03    0.87047E-02    0.14489E+07    0.80619E+03
   184   -0.53406E+00    0.92858E-03    0.10246E-01    0.14401E+07    0.79679E+03
   185   -0.56595E+00    0.10917E-02    0.10315E-01    0.14314E+07    0.78753E+03
   186   -0.93850E+00    0.11676E-02    0.12040E-01    0.14227E+07    0.77842E+03
   187   -0.97450E+00    0.12623E-02    0.14096E-01    0.14141E+07    0.76944E+03
   188   -0.10368E+01    0.13260E-02    0.15157E-01    0.14056E+07    0.76059E+03
   189   -0.11909E+01    0.13610E-02    0.16867E-01    0.13972E+07    0.75188E+03
   190   -0.98262E+00    0.13842E-02    0.17157E-01    0.13888E+07    0.74330E+03
   191   -0.11461E+01    0.13829E-02    0.19157E-01    0.13805E+07    0.73485E+03
   192   -0.11527E+01    0.13446E-02    0.20798E-01    0.13722E+07    0.72651E+03
   193   -0.12166E+01    0.12787E-02    0.20754E-01    0.13641E+07    0.71830E+03
   194   -0.11065E+01    0.11801E-02    0.21412E-01    0.13560E+07    0.71021E+03
   195   -0.10364E+01    0.10509E-02    0.20704E-01    0.13479E+07    0.70223E+03
   196   -0.99776E+00    0.89326E-03    0.19530E-01    0.13400E+07    0.69436E+03
   197   -0.83337E+00    0.71685E-03    0.16565E-01    0.13321E+07    0.68661E+03
   198   -0.60888E+00    0.50895E-03    0.12711E-01    0.13242E+07    0.67895E+03
   199   -0.31566E+00    0.27175E-03    0.73839E-02    0.13164E+07    0.67141E+03
   200    0.54943E-01    0.00000E+00   -0.37354E-11    0.13087E+07    0.66396E+03
   201    0.43568E+00   -0.28135E-03   -0.84539E-02    0.13010E+07    0.65661E+03
   202    0.90158E+00   -0.59737E-03   -0.18882E-01    0.12933E+07    0.64935E+03
   203    0.13775E+01   -0.92061E-03   -0.29875E-01    0.12858E+07    0.64219E+03
   204    0.17883E+01   -0.12608E-02   -0.43737E-01    0.12782E+07    0.63513E+03
   205    0.22817E+01   -0.16054E-02   -0.57575E-01    0.12708E+07    0.62815E+03
   206    0.27083E+01   -0.19491E-02   -0.71984E-01    0.12634E+07    0.62127E+03
   207    0.32157E+01   -0.23019E-02   -0.86745E-01    0.12560E+07    0.61448E+03
   208    0.35804E+01   -0.26435E-02   -0.10171E+00    0.12487E+07    0.60778E+03
   209    0.39499E+01   -0.29838E-02   -0.11658E+00    0.12414E+07    0.60117E+03
   210    0.43236E+01   -0.33028E-02   -0.13159E+00    0.12342E+07    0.59464E+03
   211    0.47004E+01   -0.36027E-02   -0.14613E+00    0.12270E+07    0.58820E+03
   212    0.49309E+01   -0.38858E-02   -0.16047E+00    0.12199E+07    0.58185E+03
   213    0.52373E+01   -0.41395E-02   -0.17389E+00    0.12128E+07    0.57558E+03
   214    0.54700E+01   -0.44033E-02   -0.18694E+00    0.12058E+07    0.56940E+03
   215    0.57025E+01   -0.45160E-02   -0.19969E+00    0.11988E+07    0.56329E+03
   216    0.58597E+01   -0.46954E-02   -0.21095E+00    0.11919E+07    0.55727E+03
   217    0.60892E+01   -0.48174E-02   -0.22206E+00    0.11850E+07    0.55133E+03
   218    0.62417E+01   -0.49140E-02   -0.23214E+00    0.11781E+07    0.54546E+03
   219    0.63906E+01   -0.50172E-02   -0.23956E+00    0.11713E+07    0.53968E+03
   220    0.65349E+01   -0.50105E-02   -0.24809E+00    0.11645E+07    0.53397E+03
   221    0.66740E+01   -0.50002E-02   -0.25486E+00    0.11578E+07    0.52834E+03
   222    0.68069E+01   -0.48696E-02   -0.26067E+00    0.11511E+07    0.52278E+03
   223    0.67841E+01   -0.47250E-02   -0.26412E+00    0.11445E+07    0.51729E+03
   224    0.69021E+01   -0.45985E-02   -0.26826E+00    0.11379E+07    0.51188E+03
   225    0.69370E+01   -0.43735E-02   -0.26945E+00    0.11313E+07    0.50653E+03
   226    0.69624E+01   -0.40820E-02   -0.27073E+00    0.11248E+07    0.50126E+03
   227    0.69030E+01   -0.37559E-02   -0.26996E+00    0.11183E+07    0.49606E+03
   228    0.69066E+01   -0.34273E-02   -0.26795E+00    0.11119E+07    0.49093E+03
   229    0.68981E+01   -0.30538E-02   -0.26553E+00    0.11055E+07    0.48586E+03
   230    0.68022E+01   -0.26675E-02   -0.26128E+00    0.10991E+07    0.48086E+03
   231    0.66183E+01   -0.22262E-02   -0.25528E+00    0.10927E+07    0.47592E+03
   232    0.64939E+01   -0.18360E-02   -0.24836E+00    0.10864E+07    0.47105E+03
   233    0.63540E+01   -0.13061E-02   -0.24132E+00    0.10801E+07    0.46624E+03
   234    0.60491E+01   -0.81706E-03   -0.23276E+00    0.10739E+07    0.46149E+03
   235    0.58012E+01   -0.32665E-03   -0.22351E+00    0.10677E+07    0.45680E+03
   236    0.54609E+01    0.13318E-03   -0.21288E+00    0.10615E+07    0.45217E+03
   237    0.51016E+01    0.60470E-03   -0.20172E+00    0.10554E+07    0.44760E+03
   238    0.47225E+01    0.11302E-02   -0.18933E+00    0.10493E+07    0.44309E+03
   239    0.43971E+01    0.15291E-02   -0.17582E+00    0.10432E+07    0.43863E+03
   240    0.39015E+01    0.18438E-02   -0.16272E+00    0.10371E+07    0.43423E+03
   241    0.35322E+01    0.21907E-02   -0.14865E+00    0.10311E+07    0.42988E+03
   242    0.31396E+01    0.23893E-02   -0.13367E+00    0.10251E+07    0.42558E+03
   243    0.27229E+01    0.25562E-02   -0.11859E+00    0.10191E+07    0.42134E+03
   244    0.22813E+01    0.25851E-02   -0.10203E+00    0.10131E+07    0.41715E+03
   245    0.18138E+01    0.25182E-02   -0.86270E-01    0.10072E+07    0.41300E+03
   246    0.13941E+01    0.23237E-02   -0.69168E-01    0.10013E+07    0.40891E+03
   247    0.10211E+01    0.18952E-02   -0.52285E-01    0.99545E+06    0.40486E+03
   248    0.61979E+00    0.15721E-02   -0.34955E-01    0.98960E+06    0.40086E+03
   249    0.33784E+00    0.80248E-03   -0.17253E-01    0.98377E+06    0.39691E+03
   250    0.25844E-01    0.00000E+00    0.96009E-13    0.97797E+06    0.39300E+03
   251   -0.17000E+00   -0.11553E-02    0.18203E-01    0.97218E+06    0.38913E+03
   252   -0.48093E+00   -0.24267E-02    0.36481E-01    0.96642E+06    0.38531E+03
   253   -0.54544E+00   -0.40141E-02    0.53948E-01    0.96069E+06    0.38152E+03
   254   -0.67054E+00   -0.55973E-02    0.71205E-01    0.95497E+06    0.37778E+03
   255   -0.79188E+00   -0.74504E-02    0.88851E-01    0.94928E+06    0.37409E+03
   256   -0.84505E+00   -0.91791E-02    0.10749E+00    0.94362E+06    0.37043E+03
   257   -0.83997E+00   -0.11206E-01    0.11954E+00    0.93799E+06    0.36682E+03
   258   -0.86082E+00   -0.13137E-01    0.13824E+00    0.93238E+06    0.36324E+03
   259   -0.84321E+00   -0.15097E-01    0.14933E+00    0.92681E+06    0.35971E+03
   260   -0.72276E+00   -0.17063E-01    0.16826E+00    0.92126E+06    0.35621E+03
   261   -0.65794E+00   -0.19087E-01    0.17336E+00    0.91575E+06    0.35276E+03
   262   -0.65866E+00   -0.20923E-01    0.18751E+00    0.91027E+06    0.34934E+03
   263   -0.36339E+00   -0.22770E-01    0.20387E+00    0.90482E+06    0.34596E+03
   264   -0.22774E+00   -0.24532E-01    0.21562E+00    0.89941E+06    0.34263E+03
   265   -0.18732E+00   -0.26259E-01    0.21593E+00    0.89403E+06    0.33933E+03
   266   -0.29194E-01   -0.27706E-01    0.22769E+00    0.88868E+06    0.33606E+03
   267    0.13899E-01   -0.29221E-01    0.22921E+00    0.88338E+06    0.33284E+03
   268    0.80620E-01   -0.30410E-01    0.23595E+00    0.87811E+06    0.32965E+03
   269    0.12502E-01   -0.31547E-01    0.24107E+00    0.87288E+06    0.32650E+03
   270    0.96777E-01   -0.32534E-01    0.24519E+00    0.86770E+06    0.32338E+03
   271    0.10069E+00   -0.33424E-01    0.24889E+00    0.86255E+06    0.32030E+03
   272    0.23720E+00   -0.33894E-01    0.24536E+00    0.85744E+06    0.31726E+03
   273    0.27355E+00   -0.34518E-01    0.25005E+00    0.85238E+06    0.31425E+03
   274    0.34840E+00   -0.34678E-01    0.24127E+00    0.84737E+06    0.31128E+03
   275    0.37758E+00   -0.34870E-01    0.24190E+00    0.84239E+06    0.30834E+03
   276    0.49974E+00   -0.34849E-01    0.23027E+00    0.83747E+06    0.30543E+03
   277    0.48213E+00   -0.34591E-01    0.22926E+00    0.83259E+06    0.30256E+03
   278    0.53771E+00   -0.34149E-01    0.21717E+00    0.82776E+06    0.29972E+03
   279    0.58229E+00   -0.33573E-01    0.20206E+00    0.82298E+06    0.29692E+03
   280    0.60597E+00   -0.32841E-01    0.19935E+00    0.81824E+06    0.29415E+03
   281    0.74741E+00   -0.31854E-01    0.18738E+00    0.81356E+06    0.29141E+03
   282    0.69958E+00   -0.30888E-01    0.17418E+00    0.80893E+06    0.28870E+03
   283    0.74972E+00   -0.29696E-01    0.16033E+00    0.80436E+06    0.28602E+03
   284    0.81363E+00   -0.28329E-01    0.14644E+00    0.79984E+06    0.28338E+03
   285    0.88142E+00   -0.26765E-01    0.13312E+00    0.79537E+06    0.28076E+03
   286    0.86890E+00   -0.25130E-01    0.11352E+00    0.79096E+06    0.27818E+03
   287    0.84045E+00   -0.23399E-01    0.10312E+00    0.78660E+06    0.27562E+03
   288    0.86047E+00   -0.21551E-01    0.87651E-01    0.78231E+06    0.27310E+03
   289    0.84475E+00   -0.19636E-01    0.75142E-01    0.77807E+06    0.27060E+03
   290    0.85769E+00   -0.17779E-01    0.66194E-01    0.77389E+06    0.26814E+03
   291    0.88938E+00   -0.15217E-01    0.46550E-01    0.76977E+06    0.26570E+03
   292    0.63279E+00   -0.13038E-01    0.39095E-01    0.76572E+06    0.26329E+03
   293    0.67229E+00   -0.11592E-01    0.22144E-01    0.76172E+06    0.26091E+03
   294    0.55227E+00   -0.93704E-02    0.18583E-01    0.75779E+06    0.25855E+03
   295    0.63425E+00   -0.78354E-02    0.67261E-02    0.75393E+06    0.25623E+03
   296    0.53691E+00   -0.54786E-02    0.20301E-02    0.75013E+06    0.25393E+03
   297    0.47320E+00   -0.45053E-02    0.50950E-02    0.74640E+06    0.25165E+03
   298    0.28465E+00   -0.26641E-02    0.16641E-02    0.74273E+06    0.24940E+03
   299    0.18421E+00   -0.67475E-03   -0.23422E-03    0.73914E+06    0.24718E+03
   300    0.13422E-01    0.00000E+00    0.00000E+00    0.73561E+06    0.24498E+03
   301   -0.16321E+00    0.87705E-03    0.10259E-01    0.73215E+06    0.24281E+03
   302   -0.28061E+00    0.12775E-02    0.30463E-01    0.72876E+06    0.24067E+03
   303   -0.42216E+00    0.20163E-02    0.45537E-01    0.72544E+06    0.23854E+03
   304   -0.59693E+00    0.31656E-02    0.55267E-01    0.72217E+06    0.23644E+03
   305   -0.73973E+00    0.33118E-02    0.74293E-01    0.71896E+06    0.23437E+03
   306   -0.93393E+00    0.32699E-02    0.94968E-01    0.71579E+06    0.23232E+03
   307   -0.11143E+01    0.31120E-02    0.10965E+00    0.71268E+06    0.23029E+03
   308   -0.12900E+01    0.43959E-02    0.14041E+00    0.70961E+06    0.22829E+03
   309   -0.13957E+01    0.42224E-02    0.15731E+00    0.70658E+06    0.22631E+03
   310   -0.15892E+01    0.34063E-02    0.18242E+00    0.70359E+06    0.22435E+03
   311   -0.17309E+01    0.42485E-02    0.20067E+00    0.70063E+06    0.22241E+03
   312   -0.18300E+01    0.38496E-02    0.22671E+00    0.69770E+06    0.22050E+03
   313   -0.19698E+01    0.37674E-02    0.24545E+00    0.69480E+06    0.21861E+03
   314   -0.20850E+01    0.40740E-02    0.27154E+00    0.69191E+06    0.21674E+03
   315   -0.21849E+01    0.33559E-02    0.28990E+00    0.68904E+06    0.21489E+03
   316   -0.22784E+01    0.31709E-02    0.30775E+00    0.68619E+06    0.21306E+03
   317   -0.23746E+01    0.21055E-02    0.32487E+00    0.68335E+06    0.21126E+03
