#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    13    0.39461E+02    0.89223E-06    0.14410E-03    0.75384E-02    0.25400E-01    0.89223E-06    0.83973E-13    0.29714E-11    0.27032E-10    0.50143E-09    0.14410E-03    0.29714E-11    0.55446E-09    0.29892E-07    0.10086E-06    0.75384E-02    0.27032E-10    0.29892E-07    0.61931E-04    0.79887E-04    0.25400E-01    0.50143E-09    0.10086E-06    0.79887E-04    0.11273E-03
    14    0.35224E+02    0.79583E-04    0.12821E-03    0.80168E-02    0.26185E-01    0.79583E-04   -0.27194E-04    0.35544E-11    0.50032E-09    0.12096E-08    0.12821E-03    0.35544E-11    0.48962E-09    0.31705E-07    0.10335E-06    0.80168E-02    0.50032E-09    0.31705E-07    0.70871E-04    0.91941E-04    0.26185E-01    0.12096E-08    0.10335E-06    0.91941E-04    0.13004E-03
    15    0.31684E+02    0.11502E-05    0.11476E-03    0.84678E-02    0.26900E-01    0.11502E-05    0.12474E-12    0.39601E-11    0.97792E-09    0.18197E-08    0.11476E-03    0.39601E-11    0.43530E-09    0.33412E-07    0.10562E-06    0.84678E-02    0.97792E-09    0.33412E-07    0.80386E-04    0.10483E-03    0.26900E-01    0.18197E-08    0.10562E-06    0.10483E-03    0.14862E-03
    16    0.28570E+02    0.32418E-03    0.10323E-03    0.88932E-02    0.27552E-01    0.32418E-03   -0.22586E-04    0.36734E-11    0.11217E-08    0.19058E-08    0.10323E-03    0.36734E-11    0.38926E-09    0.35022E-07    0.10768E-06    0.88932E-02    0.11217E-08    0.35022E-07    0.90477E-04    0.11857E-03    0.27552E-01    0.19058E-08    0.10768E-06    0.11857E-03    0.16845E-03
    17    0.25928E+02    0.81864E-06    0.93295E-04    0.92951E-02    0.28145E-01    0.81864E-06    0.77853E-13    0.29102E-11    0.95812E-09    0.15528E-08    0.93295E-04    0.29102E-11    0.34995E-09    0.36541E-07    0.10955E-06    0.92951E-02    0.95812E-09    0.36541E-07    0.10114E-03    0.13315E-03    0.28145E-01    0.15528E-08    0.10955E-06    0.13315E-03    0.18955E-03
    18    0.23159E+02   -0.52551E-03    0.84662E-04    0.96753E-02    0.28687E-01   -0.52551E-03    0.11488E-04    0.20463E-11    0.62069E-09    0.98991E-09    0.84662E-04    0.20463E-11    0.31607E-09    0.37978E-07    0.11126E-06    0.96753E-02    0.62069E-09    0.37978E-07    0.11239E-03    0.14859E-03    0.28687E-01    0.98991E-09    0.11126E-06    0.14859E-03    0.21192E-03
    19    0.21544E+02    0.37523E-06    0.77115E-04    0.10034E-01    0.29179E-01    0.37523E-06    0.38853E-13    0.13649E-11    0.30749E-09    0.51109E-09    0.77115E-04    0.13649E-11    0.28669E-09    0.39336E-07    0.11281E-06    0.10034E-01    0.30749E-09    0.39336E-07    0.12421E-03    0.16486E-03    0.29179E-01    0.51109E-09    0.11281E-06    0.16486E-03    0.23555E-03
    20    0.19771E+02   -0.10619E-04    0.70471E-04    0.10373E-01    0.29624E-01   -0.10619E-04    0.10034E-04    0.10689E-11    0.20325E-09    0.38122E-09    0.70471E-04    0.10689E-11    0.26099E-09    0.40617E-07    0.11420E-06    0.10373E-01    0.20325E-09    0.40617E-07    0.13660E-03    0.18199E-03    0.29624E-01    0.38122E-09    0.11420E-06    0.18199E-03    0.26045E-03
    21    0.18123E+02    0.31147E-06    0.64597E-04    0.10694E-01    0.30026E-01    0.31147E-06    0.24971E-13    0.11313E-11    0.37501E-09    0.68276E-09    0.64597E-04    0.11313E-11    0.23843E-09    0.41827E-07    0.11546E-06    0.10694E-01    0.37501E-09    0.41827E-07    0.14957E-03    0.19995E-03    0.30026E-01    0.68276E-09    0.11546E-06    0.19995E-03    0.28660E-03
    22    0.16735E+02   -0.42712E-04    0.59381E-04    0.10997E-01    0.30390E-01   -0.42712E-04   -0.67106E-05    0.14527E-11    0.82603E-09    0.14037E-08    0.59381E-04    0.14527E-11    0.21850E-09    0.42973E-07    0.11661E-06    0.10997E-01    0.82603E-09    0.42973E-07    0.16310E-03    0.21877E-03    0.30390E-01    0.14037E-08    0.11661E-06    0.21877E-03    0.31403E-03
    23    0.15408E+02    0.51981E-06    0.54730E-04    0.11284E-01    0.30720E-01    0.51981E-06    0.56122E-13    0.18739E-11    0.14220E-08    0.23371E-08    0.54730E-04    0.18739E-11    0.20083E-09    0.44058E-07    0.11764E-06    0.11284E-01    0.14220E-08    0.44058E-07    0.17721E-03    0.23843E-03    0.30720E-01    0.23371E-08    0.11764E-06    0.23843E-03    0.34271E-03
    24    0.14232E+02    0.19327E-03    0.50562E-04    0.11555E-01    0.31015E-01    0.19327E-03   -0.45945E-05    0.22375E-11    0.20038E-08    0.32416E-08    0.50562E-04    0.22375E-11    0.18507E-09    0.45083E-07    0.11857E-06    0.11555E-01    0.20038E-08    0.45083E-07    0.19189E-03    0.25892E-03    0.31015E-01    0.32416E-08    0.11857E-06    0.25892E-03    0.37265E-03
    25    0.13216E+02    0.68229E-06    0.46816E-04    0.11812E-01    0.31280E-01    0.68229E-06    0.10630E-12    0.24531E-11    0.24506E-08    0.39349E-08    0.46816E-04    0.24531E-11    0.17098E-09    0.46052E-07    0.11940E-06    0.11812E-01    0.24506E-08    0.46052E-07    0.20713E-03    0.28025E-03    0.31280E-01    0.39349E-08    0.11940E-06    0.28025E-03    0.40382E-03
    26    0.12222E+02    0.17388E-03    0.43438E-04    0.12054E-01    0.31517E-01    0.17388E-03    0.45677E-05    0.24657E-11    0.26689E-08    0.42762E-08    0.43438E-04    0.24657E-11    0.15832E-09    0.46969E-07    0.12013E-06    0.12054E-01    0.26689E-08    0.46969E-07    0.22293E-03    0.30241E-03    0.31517E-01    0.42762E-08    0.12013E-06    0.30241E-03    0.43623E-03
    27    0.11425E+02    0.64185E-06    0.40382E-04    0.12283E-01    0.31727E-01    0.64185E-06    0.10590E-12    0.22941E-11    0.26365E-08    0.42314E-08    0.40382E-04    0.22941E-11    0.14691E-09    0.47835E-07    0.12079E-06    0.12283E-01    0.26365E-08    0.47835E-07    0.23929E-03    0.32539E-03    0.31727E-01    0.42314E-08    0.12079E-06    0.32539E-03    0.46986E-03
    28    0.10624E+02   -0.24418E-03    0.37610E-04    0.12499E-01    0.31913E-01   -0.24418E-03    0.62322E-06    0.19805E-11    0.23611E-08    0.38121E-08    0.37610E-04    0.19805E-11    0.13660E-09    0.48652E-07    0.12136E-06    0.12499E-01    0.23611E-08    0.48652E-07    0.25619E-03    0.34918E-03    0.31913E-01    0.38121E-08    0.12136E-06    0.34918E-03    0.50470E-03
    29    0.99446E+01    0.44994E-06    0.35087E-04    0.12702E-01    0.32074E-01    0.44994E-06    0.63821E-13    0.15866E-11    0.18992E-08    0.31054E-08    0.35087E-04    0.15866E-11    0.12724E-09    0.49419E-07    0.12186E-06    0.12702E-01    0.18992E-08    0.49419E-07    0.27364E-03    0.37377E-03    0.32074E-01    0.31054E-08    0.12186E-06    0.37377E-03    0.54072E-03
    30    0.93688E+01    0.16821E-04    0.32783E-04    0.12892E-01    0.32211E-01    0.16821E-04   -0.21393E-05    0.11751E-11    0.13258E-08    0.22260E-08    0.32783E-04    0.11751E-11    0.11873E-09    0.50139E-07    0.12228E-06    0.12892E-01    0.13258E-08    0.50139E-07    0.29161E-03    0.39914E-03    0.32211E-01    0.22260E-08    0.12228E-06    0.39914E-03    0.57791E-03
    31    0.87063E+01    0.23218E-06    0.30676E-04    0.13070E-01    0.32327E-01    0.23218E-06    0.32112E-13    0.79337E-12    0.74051E-09    0.13229E-08    0.30676E-04    0.79337E-12    0.11096E-09    0.50812E-07    0.12262E-06    0.13070E-01    0.74051E-09    0.50812E-07    0.31010E-03    0.42528E-03    0.32327E-01    0.13229E-08    0.12262E-06    0.42528E-03    0.61623E-03
    32    0.81312E+01    0.16038E-03    0.28745E-04    0.13236E-01    0.32423E-01    0.16038E-03    0.18985E-05    0.47958E-12    0.23807E-09    0.53801E-09    0.28745E-04    0.47958E-12    0.10387E-09    0.51443E-07    0.12291E-06    0.13236E-01    0.23807E-09    0.51443E-07    0.32910E-03    0.45218E-03    0.32423E-01    0.53801E-09    0.12291E-06    0.45218E-03    0.65568E-03
    33    0.76635E+01    0.80170E-07    0.26973E-04    0.13392E-01    0.32500E-01    0.80170E-07    0.22625E-13    0.25028E-12   -0.13106E-09   -0.50498E-10    0.26973E-04    0.25028E-12    0.97369E-10    0.52032E-07    0.12313E-06    0.13392E-01   -0.13106E-09    0.52032E-07    0.34862E-03    0.47983E-03    0.32500E-01   -0.50498E-10    0.12313E-06    0.47983E-03    0.69624E-03
    34    0.71857E+01   -0.27666E-03    0.25343E-04    0.13537E-01    0.32561E-01   -0.27666E-03    0.58091E-06    0.11262E-12   -0.33646E-09   -0.39354E-09    0.25343E-04    0.11262E-12    0.91403E-10    0.52581E-07    0.12330E-06    0.13537E-01   -0.33646E-09    0.52581E-07    0.36862E-03    0.50821E-03    0.32561E-01   -0.39354E-09    0.12330E-06    0.50821E-03    0.73788E-03
    35    0.67785E+01    0.22556E-07    0.23840E-04    0.13672E-01    0.32605E-01    0.22556E-07    0.18869E-13    0.57743E-13   -0.38340E-09   -0.49462E-09    0.23840E-04    0.57743E-13    0.85915E-10    0.53092E-07    0.12341E-06    0.13672E-01   -0.38340E-09    0.53092E-07    0.38911E-03    0.53731E-03    0.32605E-01   -0.49462E-09    0.12341E-06    0.53731E-03    0.78058E-03
    36    0.64412E+01    0.46376E-03    0.22452E-04    0.13797E-01    0.32634E-01    0.46376E-03   -0.13653E-06    0.71338E-13   -0.28658E-09   -0.37218E-09    0.22452E-04    0.71338E-13    0.80857E-10    0.53566E-07    0.12347E-06    0.13797E-01   -0.28658E-09    0.53566E-07    0.41008E-03    0.56712E-03    0.32634E-01   -0.37218E-09    0.12347E-06    0.56712E-03    0.82434E-03
    37    0.60221E+01    0.38928E-07    0.21168E-04    0.13913E-01    0.32649E-01    0.38928E-07    0.13636E-13    0.13325E-12   -0.62834E-10   -0.51872E-10    0.21168E-04    0.13325E-12    0.76187E-10    0.54005E-07    0.12349E-06    0.13913E-01   -0.62834E-10    0.54005E-07    0.43151E-03    0.59761E-03    0.32649E-01   -0.51872E-10    0.12349E-06    0.59761E-03    0.86911E-03
    38    0.56600E+01   -0.55401E-03    0.19979E-04    0.14020E-01    0.32651E-01   -0.55401E-03    0.41830E-05    0.22270E-12    0.26407E-09    0.42937E-09    0.19979E-04    0.22270E-12    0.71867E-10    0.54410E-07    0.12346E-06    0.14020E-01    0.26407E-09    0.54410E-07    0.45340E-03    0.62878E-03    0.32651E-01    0.42937E-09    0.12346E-06    0.62878E-03    0.91487E-03
    39    0.53962E+01   -0.64621E-03    0.18875E-04    0.14118E-01    0.32640E-01   -0.64621E-03    0.55145E-05    0.32230E-12    0.64452E-09    0.99670E-09    0.18875E-04    0.32230E-12    0.67865E-10    0.54782E-07    0.12339E-06    0.14118E-01    0.64452E-09    0.54782E-07    0.47573E-03    0.66060E-03    0.32640E-01    0.99670E-09    0.12339E-06    0.66060E-03    0.96161E-03
    40    0.50805E+01    0.11332E-06    0.17850E-04    0.14208E-01    0.32618E-01    0.11332E-06    0.11216E-13    0.41552E-12    0.10225E-08    0.15658E-08    0.17850E-04    0.41552E-12    0.64151E-10    0.55123E-07    0.12328E-06    0.14208E-01    0.10225E-08    0.55123E-07    0.49849E-03    0.69306E-03    0.32618E-01    0.15658E-08    0.12328E-06    0.69306E-03    0.10093E-02
    41    0.49165E+01    0.12920E-02    0.16895E-04    0.14291E-01    0.32584E-01    0.12920E-02   -0.10177E-04    0.48863E-12    0.13499E-08    0.20643E-08    0.16895E-04    0.48863E-12    0.60697E-10    0.55434E-07    0.12313E-06    0.14291E-01    0.13499E-08    0.55434E-07    0.52167E-03    0.72614E-03    0.32584E-01    0.20643E-08    0.12313E-06    0.72614E-03    0.10579E-02
    42    0.46664E+01    0.24751E-02    0.16005E-04    0.14365E-01    0.32540E-01    0.24751E-02   -0.18179E-04    0.53929E-12    0.16115E-08    0.24679E-08    0.16005E-04    0.53929E-12    0.57482E-10    0.55716E-07    0.12295E-06    0.14365E-01    0.16115E-08    0.55716E-07    0.54525E-03    0.75981E-03    0.32540E-01    0.24679E-08    0.12295E-06    0.75981E-03    0.11073E-02
    43    0.44465E+01    0.26482E-02    0.15175E-04    0.14432E-01    0.32485E-01    0.26482E-02   -0.16190E-04    0.56795E-12    0.17997E-08    0.27638E-08    0.15175E-04    0.56795E-12    0.54487E-10    0.55970E-07    0.12273E-06    0.14432E-01    0.17997E-08    0.55970E-07    0.56921E-03    0.79406E-03    0.32485E-01    0.27638E-08    0.12273E-06    0.79406E-03    0.11576E-02
    44    0.40757E+01    0.18017E-02    0.14401E-04    0.14492E-01    0.32421E-01    0.18017E-02   -0.11250E-04    0.57510E-12    0.19074E-08    0.29398E-08    0.14401E-04    0.57510E-12    0.51694E-10    0.56196E-07    0.12248E-06    0.14492E-01    0.19074E-08    0.56196E-07    0.59354E-03    0.82885E-03    0.32421E-01    0.29398E-08    0.12248E-06    0.82885E-03    0.12088E-02
    45    0.38929E+01    0.15599E-06    0.13676E-04    0.14545E-01    0.32349E-01    0.15599E-06    0.15763E-13    0.56121E-12    0.19271E-08    0.29832E-08    0.13676E-04    0.56121E-12    0.49086E-10    0.56396E-07    0.12220E-06    0.14545E-01    0.19271E-08    0.56396E-07    0.61823E-03    0.86418E-03    0.32349E-01    0.29832E-08    0.12220E-06    0.86418E-03    0.12607E-02
    46    0.37992E+01   -0.44409E-02    0.12998E-04    0.14592E-01    0.32268E-01   -0.44409E-02    0.21386E-04    0.52755E-12    0.18558E-08    0.28884E-08    0.12998E-04    0.52755E-12    0.46644E-10    0.56571E-07    0.12189E-06    0.14592E-01    0.18558E-08    0.56571E-07    0.64326E-03    0.90001E-03    0.32268E-01    0.28884E-08    0.12189E-06    0.90001E-03    0.13133E-02
    47    0.36526E+01   -0.10322E-01    0.12362E-04    0.14632E-01    0.32180E-01   -0.10322E-01    0.45231E-04    0.47862E-12    0.17078E-08    0.26765E-08    0.12362E-04    0.47862E-12    0.44356E-10    0.56722E-07    0.12155E-06    0.14632E-01    0.17078E-08    0.56722E-07    0.66862E-03    0.93632E-03    0.32180E-01    0.26765E-08    0.12155E-06    0.93632E-03    0.13667E-02
    48    0.33931E+01   -0.13066E-01    0.11765E-04    0.14666E-01    0.32083E-01   -0.13066E-01    0.68040E-04    0.41972E-12    0.15017E-08    0.23755E-08    0.11765E-04    0.41972E-12    0.42212E-10    0.56849E-07    0.12118E-06    0.14666E-01    0.15017E-08    0.56849E-07    0.69427E-03    0.97308E-03    0.32083E-01    0.23755E-08    0.12118E-06    0.97308E-03    0.14207E-02
    49    0.31093E+01   -0.86922E-02    0.11206E-04    0.14694E-01    0.31980E-01   -0.86922E-02    0.64032E-04    0.35616E-12    0.12559E-08    0.20132E-08    0.11206E-04    0.35616E-12    0.40201E-10    0.56952E-07    0.12079E-06    0.14694E-01    0.12559E-08    0.56952E-07    0.72022E-03    0.10103E-02    0.31980E-01    0.20132E-08    0.12079E-06    0.10103E-02    0.14753E-02
    50    0.30383E+01    0.86119E-07    0.10680E-04    0.14715E-01    0.31870E-01    0.86119E-07    0.91415E-14    0.29323E-12    0.98913E-09    0.16177E-08    0.10680E-04    0.29323E-12    0.38313E-10    0.57032E-07    0.12038E-06    0.14715E-01    0.98913E-09    0.57032E-07    0.74643E-03    0.10479E-02    0.31870E-01    0.16177E-08    0.12038E-06    0.10479E-02    0.15306E-02
    51    0.29666E+01    0.87114E-02    0.10185E-04    0.14731E-01    0.31753E-01    0.87114E-02   -0.15865E-03    0.23551E-12    0.71955E-09    0.12163E-08    0.10185E-04    0.23551E-12    0.36536E-10    0.57091E-07    0.11994E-06    0.14731E-01    0.71955E-09    0.57091E-07    0.77289E-03    0.10858E-02    0.31753E-01    0.12163E-08    0.11994E-06    0.10858E-02    0.15864E-02
    52    0.31064E+01    0.12776E-01    0.97184E-05    0.14742E-01    0.31630E-01    0.12776E-01   -0.32573E-03    0.18464E-12    0.46394E-09    0.83387E-09    0.97184E-05    0.18464E-12    0.34864E-10    0.57127E-07    0.11947E-06    0.14742E-01    0.46394E-09    0.57127E-07    0.79958E-03    0.11241E-02    0.31630E-01    0.83387E-09    0.11947E-06    0.11241E-02    0.16427E-02
    53    0.30705E+01    0.92855E-02    0.92794E-05    0.14746E-01    0.31501E-01    0.92855E-02   -0.34961E-03    0.14155E-12    0.23871E-09    0.49476E-09    0.92794E-05    0.14155E-12    0.33289E-10    0.57143E-07    0.11899E-06    0.14746E-01    0.23871E-09    0.57143E-07    0.82648E-03    0.11628E-02    0.31501E-01    0.49476E-09    0.11899E-06    0.11628E-02    0.16995E-02
    54    0.27690E+01    0.33016E-02    0.88654E-05    0.14746E-01    0.31367E-01    0.33016E-02   -0.23463E-03    0.10715E-12    0.60299E-10    0.22331E-09    0.88654E-05    0.10715E-12    0.31806E-10    0.57138E-07    0.11848E-06    0.14746E-01    0.60299E-10    0.57138E-07    0.85357E-03    0.12017E-02    0.31367E-01    0.22331E-09    0.11848E-06    0.12017E-02    0.17567E-02
    55    0.24091E+01    0.27459E-07    0.84748E-05    0.14740E-01    0.31226E-01    0.27459E-07    0.44536E-14    0.82358E-13   -0.54885E-10    0.43827E-10    0.84748E-05    0.82358E-13    0.30406E-10    0.57112E-07    0.11796E-06    0.14740E-01   -0.54885E-10    0.57112E-07    0.88083E-03    0.12408E-02    0.31226E-01    0.43827E-10    0.11796E-06    0.12408E-02    0.18143E-02
    56    0.22027E+01   -0.17291E-02    0.81057E-05    0.14728E-01    0.31080E-01   -0.17291E-02    0.21343E-03    0.67694E-13   -0.94399E-10   -0.25187E-10    0.81057E-05    0.67694E-13    0.29083E-10    0.57067E-07    0.11741E-06    0.14728E-01   -0.94399E-10    0.57067E-07    0.90824E-03    0.12802E-02    0.31080E-01   -0.25187E-10    0.11741E-06    0.12802E-02    0.18722E-02
    57    0.20837E+01   -0.18358E-02    0.77567E-05    0.14712E-01    0.30929E-01   -0.18358E-02    0.29820E-03    0.62049E-13   -0.61727E-10    0.11435E-10    0.77567E-05    0.62049E-13    0.27832E-10    0.57003E-07    0.11685E-06    0.14712E-01   -0.61727E-10    0.57003E-07    0.93578E-03    0.13198E-02    0.30929E-01    0.11435E-10    0.11685E-06    0.13198E-02    0.19305E-02
    58    0.20653E+01   -0.12124E-02    0.74266E-05    0.14691E-01    0.30773E-01   -0.12124E-02    0.26287E-03    0.63909E-13    0.35668E-10    0.14303E-09    0.74266E-05    0.63909E-13    0.26650E-10    0.56920E-07    0.11626E-06    0.14691E-01    0.35668E-10    0.56920E-07    0.96344E-03    0.13596E-02    0.30773E-01    0.14303E-09    0.11626E-06    0.13596E-02    0.19890E-02
    59    0.20118E+01   -0.77348E-03    0.71142E-05    0.14665E-01    0.30612E-01   -0.77348E-03    0.14575E-03    0.71763E-13    0.19032E-09    0.35894E-09    0.71142E-05    0.71763E-13    0.25531E-10    0.56819E-07    0.11566E-06    0.14665E-01    0.19032E-09    0.56819E-07    0.99119E-03    0.13995E-02    0.30612E-01    0.35894E-09    0.11566E-06    0.13995E-02    0.20477E-02
    60    0.19364E+01    0.24033E-07    0.68183E-05    0.14635E-01    0.30446E-01    0.24033E-07    0.29300E-14    0.84099E-13    0.39478E-09    0.64849E-09    0.68183E-05    0.84099E-13    0.24471E-10    0.56700E-07    0.11504E-06    0.14635E-01    0.39478E-09    0.56700E-07    0.10190E-02    0.14396E-02    0.30446E-01    0.64849E-09    0.11504E-06    0.14396E-02    0.21066E-02
    61    0.21453E+01    0.18113E-02    0.65377E-05    0.14600E-01    0.30276E-01    0.18113E-02   -0.80085E-04    0.99468E-13    0.64057E-09    0.99958E-09    0.65377E-05    0.99468E-13    0.23466E-10    0.56563E-07    0.11441E-06    0.14600E-01    0.64057E-09    0.56563E-07    0.10469E-02    0.14797E-02    0.30276E-01    0.99958E-09    0.11441E-06    0.14797E-02    0.21656E-02
    62    0.20381E+01    0.37228E-02    0.62715E-05    0.14561E-01    0.30102E-01    0.37228E-02   -0.10301E-03    0.11669E-12    0.91527E-09    0.13943E-08    0.62715E-05    0.11669E-12    0.22513E-10    0.56411E-07    0.11375E-06    0.14561E-01    0.91527E-09    0.56411E-07    0.10748E-02    0.15199E-02    0.30102E-01    0.13943E-08    0.11375E-06    0.15199E-02    0.22248E-02
    63    0.18274E+01    0.47585E-02    0.60189E-05    0.14518E-01    0.29924E-01    0.47585E-02   -0.10297E-03    0.13463E-12    0.12054E-08    0.18132E-08    0.60189E-05    0.13463E-12    0.21608E-10    0.56242E-07    0.11309E-06    0.14518E-01    0.12054E-08    0.56242E-07    0.11027E-02    0.15601E-02    0.29924E-01    0.18132E-08    0.11309E-06    0.15601E-02    0.22840E-02
    64    0.18002E+01    0.37191E-02    0.57791E-05    0.14471E-01    0.29742E-01    0.37191E-02   -0.62183E-04    0.15219E-12    0.14977E-08    0.22371E-08    0.57791E-05    0.15219E-12    0.20749E-10    0.56058E-07    0.11241E-06    0.14471E-01    0.14977E-08    0.56058E-07    0.11307E-02    0.16004E-02    0.29742E-01    0.22371E-08    0.11241E-06    0.16004E-02    0.23432E-02
    65    0.15751E+01    0.43785E-07    0.55513E-05    0.14420E-01    0.29556E-01    0.43785E-07    0.52505E-14    0.16824E-12    0.17785E-08    0.26464E-08    0.55513E-05    0.16824E-12    0.19933E-10    0.55860E-07    0.11171E-06    0.14420E-01    0.17785E-08    0.55860E-07    0.11586E-02    0.16406E-02    0.29556E-01    0.26464E-08    0.11171E-06    0.16406E-02    0.24025E-02
    66    0.14385E+01   -0.46037E-02    0.53347E-05    0.14365E-01    0.29368E-01   -0.46037E-02    0.21984E-04    0.18180E-12    0.20353E-08    0.30228E-08    0.53347E-05    0.18180E-12    0.19158E-10    0.55648E-07    0.11100E-06    0.14365E-01    0.20353E-08    0.55648E-07    0.11865E-02    0.16808E-02    0.29368E-01    0.30228E-08    0.11100E-06    0.16808E-02    0.24616E-02
    67    0.12292E+01   -0.77600E-02    0.51288E-05    0.14307E-01    0.29176E-01   -0.77600E-02    0.10896E-04    0.19248E-12    0.22584E-08    0.33520E-08    0.51288E-05    0.19248E-12    0.18420E-10    0.55423E-07    0.11028E-06    0.14307E-01    0.22584E-08    0.55423E-07    0.12143E-02    0.17209E-02    0.29176E-01    0.33520E-08    0.11028E-06    0.17209E-02    0.25207E-02
    68    0.12310E+01   -0.83024E-02    0.49328E-05    0.14246E-01    0.28982E-01   -0.83024E-02    0.13330E-04    0.20003E-12    0.24388E-08    0.36206E-08    0.49328E-05    0.20003E-12    0.17718E-10    0.55186E-07    0.10956E-06    0.14246E-01    0.24388E-08    0.55186E-07    0.12421E-02    0.17610E-02    0.28982E-01    0.36206E-08    0.10956E-06    0.17610E-02    0.25797E-02
