#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    15    0.31614E+02    0.11497E-05    0.11439E-03    0.84678E-02    0.26829E-01    0.11497E-05    0.12221E-12    0.39537E-11    0.10446E-08    0.18967E-08    0.11439E-03    0.39537E-11    0.43302E-09    0.33412E-07    0.10516E-06    0.84678E-02    0.10446E-08    0.33412E-07    0.80339E-04    0.10478E-03    0.26829E-01    0.18967E-08    0.10516E-06    0.10478E-03    0.14846E-03
    16    0.28500E+02    0.32411E-03    0.10287E-03    0.88930E-02    0.27473E-01    0.32411E-03   -0.22586E-04    0.34341E-11    0.11258E-08    0.18749E-08    0.10287E-03    0.34341E-11    0.38713E-09    0.35020E-07    0.10719E-06    0.88930E-02    0.11258E-08    0.35020E-07    0.90421E-04    0.11850E-03    0.27473E-01    0.18749E-08    0.10719E-06    0.11850E-03    0.16826E-03
    17    0.25857E+02    0.70849E-06    0.92943E-04    0.92947E-02    0.28060E-01    0.70849E-06    0.63717E-13    0.25185E-11    0.91395E-09    0.14478E-08    0.92943E-04    0.25185E-11    0.34794E-09    0.36539E-07    0.10904E-06    0.92947E-02    0.91395E-09    0.36539E-07    0.10108E-03    0.13308E-03    0.28060E-01    0.14478E-08    0.10904E-06    0.13308E-03    0.18933E-03
    18    0.23088E+02   -0.52562E-03    0.84319E-04    0.96747E-02    0.28595E-01   -0.52562E-03    0.11488E-04    0.16529E-11    0.57927E-09    0.89543E-09    0.84319E-04    0.16529E-11    0.31417E-09    0.37976E-07    0.11073E-06    0.96747E-02    0.57927E-09    0.37976E-07    0.11231E-03    0.14849E-03    0.28595E-01    0.89543E-09    0.11073E-06    0.14849E-03    0.21166E-03
    19    0.21473E+02    0.29718E-06    0.76781E-04    0.10034E-01    0.29080E-01    0.29718E-06    0.29247E-13    0.10825E-11    0.31527E-09    0.50144E-09    0.76781E-04    0.10825E-11    0.28489E-09    0.39332E-07    0.11225E-06    0.10034E-01    0.31527E-09    0.39332E-07    0.12412E-03    0.16476E-03    0.29080E-01    0.50144E-09    0.11225E-06    0.16476E-03    0.23525E-03
    20    0.19700E+02   -0.10653E-04    0.70144E-04    0.10373E-01    0.29517E-01   -0.10653E-04    0.10034E-04    0.94496E-12    0.28810E-09    0.49916E-09    0.70144E-04    0.94496E-12    0.25929E-09    0.40612E-07    0.11363E-06    0.10373E-01    0.28810E-09    0.40612E-07    0.13650E-03    0.18186E-03    0.29517E-01    0.49916E-09    0.11363E-06    0.18186E-03    0.26010E-03
    21    0.18053E+02    0.31774E-06    0.64278E-04    0.10693E-01    0.29913E-01    0.31774E-06    0.23870E-13    0.11497E-11    0.53087E-09    0.91620E-09    0.64278E-04    0.11497E-11    0.23680E-09    0.41822E-07    0.11486E-06    0.10693E-01    0.53087E-09    0.41822E-07    0.14945E-03    0.19981E-03    0.29913E-01    0.91620E-09    0.11486E-06    0.19981E-03    0.28620E-03
    22    0.16664E+02   -0.42685E-04    0.59069E-04    0.10996E-01    0.30270E-01   -0.42685E-04   -0.67106E-05    0.15447E-11    0.10137E-08    0.16877E-08    0.59069E-04    0.15447E-11    0.21695E-09    0.42967E-07    0.11599E-06    0.10996E-01    0.10137E-08    0.42967E-07    0.16297E-03    0.21860E-03    0.30270E-01    0.16877E-08    0.11599E-06    0.21860E-03    0.31357E-03
    23    0.15338E+02    0.54483E-06    0.54426E-04    0.11283E-01    0.30593E-01    0.54483E-06    0.64345E-13    0.19612E-11    0.15879E-08    0.25845E-08    0.54426E-04    0.19612E-11    0.19935E-09    0.44051E-07    0.11700E-06    0.11283E-01    0.15879E-08    0.44051E-07    0.17706E-03    0.23823E-03    0.30593E-01    0.25845E-08    0.11700E-06    0.23823E-03    0.34219E-03
    24    0.14163E+02    0.19328E-03    0.50265E-04    0.11553E-01    0.30881E-01    0.19328E-03   -0.45945E-05    0.22487E-11    0.20909E-08    0.33611E-08    0.50265E-04    0.22487E-11    0.18366E-09    0.45073E-07    0.11790E-06    0.11553E-01    0.20909E-08    0.45073E-07    0.19171E-03    0.25870E-03    0.30881E-01    0.33611E-08    0.11790E-06    0.25870E-03    0.37206E-03
    25    0.13148E+02    0.65313E-06    0.46526E-04    0.11809E-01    0.31139E-01    0.65313E-06    0.10484E-12    0.23473E-11    0.24237E-08    0.38692E-08    0.46526E-04    0.23473E-11    0.16962E-09    0.46039E-07    0.11871E-06    0.11809E-01    0.24237E-08    0.46039E-07    0.20693E-03    0.27999E-03    0.31139E-01    0.38692E-08    0.11871E-06    0.27999E-03    0.40315E-03
    26    0.12154E+02    0.17382E-03    0.43155E-04    0.12050E-01    0.31368E-01    0.17382E-03    0.45677E-05    0.22362E-11    0.25197E-08    0.40097E-08    0.43155E-04    0.22362E-11    0.15702E-09    0.46952E-07    0.11942E-06    0.12050E-01    0.25197E-08    0.46952E-07    0.22269E-03    0.30211E-03    0.31368E-01    0.40097E-08    0.11942E-06    0.30211E-03    0.43547E-03
    27    0.11358E+02    0.54937E-06    0.40106E-04    0.12278E-01    0.31571E-01    0.54937E-06    0.88860E-13    0.19612E-11    0.23762E-08    0.37822E-08    0.40106E-04    0.19612E-11    0.14566E-09    0.47813E-07    0.12005E-06    0.12278E-01    0.23762E-08    0.47813E-07    0.23902E-03    0.32505E-03    0.31571E-01    0.37822E-08    0.12005E-06    0.32505E-03    0.46901E-03
    28    0.10558E+02   -0.24429E-03    0.37340E-04    0.12493E-01    0.31749E-01   -0.24429E-03    0.62322E-06    0.15856E-11    0.20196E-08    0.32297E-08    0.37340E-04    0.15856E-11    0.13540E-09    0.48626E-07    0.12060E-06    0.12493E-01    0.20196E-08    0.48626E-07    0.25588E-03    0.34879E-03    0.31749E-01    0.32297E-08    0.12060E-06    0.34879E-03    0.50374E-03
    29    0.98792E+01    0.33605E-06    0.34824E-04    0.12694E-01    0.31903E-01    0.33605E-06    0.47835E-13    0.11764E-11    0.15273E-08    0.24717E-08    0.34824E-04    0.11764E-11    0.12609E-09    0.49389E-07    0.12108E-06    0.12694E-01    0.15273E-08    0.49389E-07    0.27329E-03    0.37333E-03    0.31903E-01    0.24717E-08    0.12108E-06    0.37333E-03    0.53966E-03
    30    0.93044E+01    0.16715E-04    0.32526E-04    0.12883E-01    0.32033E-01    0.16715E-04   -0.21393E-05    0.79562E-12    0.99135E-09    0.16479E-08    0.32526E-04    0.79562E-12    0.11762E-09    0.50104E-07    0.12148E-06    0.12883E-01    0.99135E-09    0.50104E-07    0.29121E-03    0.39864E-03    0.32033E-01    0.16479E-08    0.12148E-06    0.39864E-03    0.57672E-03
    31    0.86428E+01    0.14608E-06    0.30425E-04    0.13060E-01    0.32142E-01    0.14608E-06    0.26343E-13    0.48265E-12    0.50964E-09    0.90436E-09    0.30425E-04    0.48265E-12    0.10989E-09    0.50775E-07    0.12181E-06    0.13060E-01    0.50964E-09    0.50775E-07    0.30966E-03    0.42472E-03    0.32142E-01    0.90436E-09    0.12181E-06    0.42472E-03    0.61492E-03
    32    0.80686E+01    0.16032E-03    0.28500E-04    0.13226E-01    0.32233E-01    0.16032E-03    0.18985E-05    0.26529E-12    0.16789E-09    0.36878E-09    0.28500E-04    0.26529E-12    0.10283E-09    0.51403E-07    0.12207E-06    0.13226E-01    0.16789E-09    0.51403E-07    0.32862E-03    0.45155E-03    0.32233E-01    0.36878E-09    0.12207E-06    0.45155E-03    0.65425E-03
    33    0.76019E+01    0.52154E-07    0.26734E-04    0.13382E-01    0.32305E-01    0.52154E-07    0.21143E-13    0.14788E-12   -0.27575E-11    0.90137E-10    0.26734E-04    0.14788E-12    0.96369E-10    0.51991E-07    0.12228E-06    0.13382E-01   -0.27575E-11    0.51991E-07    0.34807E-03    0.47913E-03    0.32305E-01    0.90137E-10    0.12228E-06    0.47913E-03    0.69467E-03
    34    0.71251E+01   -0.27666E-03    0.25109E-04    0.13527E-01    0.32361E-01   -0.27666E-03    0.58091E-06    0.12537E-12    0.89106E-11    0.87905E-10    0.25109E-04    0.12537E-12    0.90436E-10    0.52539E-07    0.12243E-06    0.13527E-01    0.89106E-11    0.52539E-07    0.36802E-03    0.50744E-03    0.32361E-01    0.87905E-10    0.12243E-06    0.50744E-03    0.73616E-03
    35    0.67189E+01    0.56833E-07    0.23611E-04    0.13662E-01    0.32401E-01    0.56833E-07    0.17105E-13    0.17851E-12    0.18909E-09    0.34242E-09    0.23611E-04    0.17851E-12    0.84980E-10    0.53050E-07    0.12254E-06    0.13662E-01    0.18909E-09    0.53050E-07    0.38844E-03    0.53644E-03    0.32401E-01    0.34242E-09    0.12254E-06    0.53644E-03    0.77870E-03
    36    0.63826E+01    0.46382E-03    0.22229E-04    0.13787E-01    0.32426E-01    0.46382E-03   -0.13653E-06    0.28411E-12    0.51501E-09    0.81971E-09    0.22229E-04    0.28411E-12    0.79952E-10    0.53524E-07    0.12259E-06    0.13787E-01    0.51501E-09    0.53524E-07    0.40932E-03    0.56614E-03    0.32426E-01    0.81971E-09    0.12259E-06    0.56614E-03    0.82226E-03
    37    0.59646E+01    0.11854E-06    0.20950E-04    0.13902E-01    0.32436E-01    0.11854E-06    0.15300E-13    0.41721E-12    0.95306E-09    0.14677E-08    0.20950E-04    0.41721E-12    0.75310E-10    0.53961E-07    0.12259E-06    0.13902E-01    0.95306E-09    0.53961E-07    0.43066E-03    0.59650E-03    0.32436E-01    0.14677E-08    0.12259E-06    0.59650E-03    0.86680E-03
    38    0.56035E+01   -0.55392E-03    0.19766E-04    0.14008E-01    0.32432E-01   -0.55392E-03    0.41830E-05    0.55442E-12    0.14622E-08    0.22234E-08    0.19766E-04    0.55442E-12    0.71017E-10    0.54362E-07    0.12255E-06    0.14008E-01    0.14622E-08    0.54362E-07    0.45242E-03    0.62750E-03    0.32432E-01    0.22234E-08    0.12255E-06    0.62750E-03    0.91229E-03
    39    0.53407E+01   -0.64611E-03    0.18667E-04    0.14105E-01    0.32415E-01   -0.64611E-03    0.55145E-05    0.68017E-12    0.19829E-08    0.29980E-08    0.18667E-04    0.68017E-12    0.67041E-10    0.54729E-07    0.12246E-06    0.14105E-01    0.19829E-08    0.54729E-07    0.47461E-03    0.65913E-03    0.32415E-01    0.29980E-08    0.12246E-06    0.65913E-03    0.95870E-03
    40    0.50260E+01    0.21424E-06    0.17647E-04    0.14193E-01    0.32386E-01    0.21424E-06    0.26159E-13    0.78084E-12    0.24507E-08    0.36963E-08    0.17647E-04    0.78084E-12    0.63352E-10    0.55061E-07    0.12233E-06    0.14193E-01    0.24507E-08    0.55061E-07    0.49719E-03    0.69135E-03    0.32386E-01    0.36963E-08    0.12233E-06    0.69135E-03    0.10060E-02
    41    0.48630E+01    0.12921E-02    0.16696E-04    0.14272E-01    0.32344E-01    0.12921E-02   -0.10177E-04    0.84574E-12    0.28115E-08    0.42382E-08    0.16696E-04    0.84574E-12    0.59921E-10    0.55359E-07    0.12216E-06    0.14272E-01    0.28115E-08    0.55359E-07    0.52016E-03    0.72413E-03    0.32344E-01    0.42382E-08    0.12216E-06    0.72413E-03    0.10541E-02
    42    0.46139E+01    0.24752E-02    0.15811E-04    0.14342E-01    0.32290E-01    0.24752E-02   -0.18179E-04    0.87569E-12    0.30524E-08    0.46041E-08    0.15811E-04    0.87569E-12    0.56728E-10    0.55626E-07    0.12194E-06    0.14342E-01    0.30524E-08    0.55626E-07    0.54350E-03    0.75747E-03    0.32290E-01    0.46041E-08    0.12194E-06    0.75747E-03    0.11030E-02
    43    0.43950E+01    0.26483E-02    0.14986E-04    0.14405E-01    0.32226E-01    0.26483E-02   -0.16190E-04    0.87441E-12    0.31708E-08    0.47896E-08    0.14986E-04    0.87441E-12    0.53755E-10    0.55861E-07    0.12169E-06    0.14405E-01    0.31708E-08    0.55861E-07    0.56720E-03    0.79134E-03    0.32226E-01    0.47896E-08    0.12169E-06    0.79134E-03    0.11528E-02
    44    0.40251E+01    0.18018E-02    0.14215E-04    0.14459E-01    0.32151E-01    0.18018E-02   -0.11250E-04    0.84564E-12    0.31639E-08    0.47903E-08    0.14215E-04    0.84564E-12    0.50983E-10    0.56066E-07    0.12140E-06    0.14459E-01    0.31639E-08    0.56066E-07    0.59124E-03    0.82572E-03    0.32151E-01    0.47903E-08    0.12140E-06    0.82572E-03    0.12032E-02
    45    0.38433E+01    0.21611E-06    0.13495E-04    0.14506E-01    0.32067E-01    0.21611E-06    0.32546E-13    0.79309E-12    0.30290E-08    0.46019E-08    0.13495E-04    0.79309E-12    0.48394E-10    0.56243E-07    0.12108E-06    0.14506E-01    0.30290E-08    0.56243E-07    0.61561E-03    0.86059E-03    0.32067E-01    0.46019E-08    0.12108E-06    0.86059E-03    0.12544E-02
    46    0.37506E+01   -0.44408E-02    0.12821E-04    0.14546E-01    0.31974E-01   -0.44408E-02    0.21386E-04    0.72092E-12    0.27692E-08    0.42284E-08    0.12821E-04    0.72092E-12    0.45970E-10    0.56393E-07    0.12073E-06    0.14546E-01    0.27692E-08    0.56393E-07    0.64031E-03    0.89594E-03    0.31974E-01    0.42284E-08    0.12073E-06    0.89594E-03    0.13063E-02
    47    0.36050E+01   -0.10322E-01    0.12189E-04    0.14579E-01    0.31873E-01   -0.10322E-01    0.45231E-04    0.63506E-12    0.24098E-08    0.37072E-08    0.12189E-04    0.63506E-12    0.43700E-10    0.56517E-07    0.12035E-06    0.14579E-01    0.24098E-08    0.56517E-07    0.66531E-03    0.93176E-03    0.31873E-01    0.37072E-08    0.12035E-06    0.93176E-03    0.13589E-02
    48    0.33464E+01   -0.13066E-01    0.11596E-04    0.14606E-01    0.31765E-01   -0.13066E-01    0.68040E-04    0.54187E-12    0.19820E-08    0.30844E-08    0.11596E-04    0.54187E-12    0.41574E-10    0.56617E-07    0.11994E-06    0.14606E-01    0.19820E-08    0.56617E-07    0.69061E-03    0.96801E-03    0.31765E-01    0.30844E-08    0.11994E-06    0.96801E-03    0.14122E-02
    49    0.30635E+01   -0.86922E-02    0.11040E-04    0.14627E-01    0.31650E-01   -0.86922E-02    0.64032E-04    0.44770E-12    0.15169E-08    0.24058E-08    0.11040E-04    0.44770E-12    0.39580E-10    0.56694E-07    0.11951E-06    0.14627E-01    0.15169E-08    0.56694E-07    0.71620E-03    0.10047E-02    0.31650E-01    0.24058E-08    0.11951E-06    0.10047E-02    0.14660E-02
    50    0.29934E+01    0.98707E-07    0.10518E-04    0.14642E-01    0.31528E-01    0.98707E-07    0.10103E-13    0.35893E-12    0.10457E-08    0.17174E-08    0.10518E-04    0.35893E-12    0.37707E-10    0.56750E-07    0.11905E-06    0.14642E-01    0.10457E-08    0.56750E-07    0.74206E-03    0.10418E-02    0.31528E-01    0.17174E-08    0.11905E-06    0.10418E-02    0.15205E-02
    51    0.29227E+01    0.87114E-02    0.10026E-04    0.14652E-01    0.31401E-01    0.87114E-02   -0.15865E-03    0.28086E-12    0.59733E-09    0.10618E-08    0.10026E-04    0.28086E-12    0.35946E-10    0.56786E-07    0.11858E-06    0.14652E-01    0.59733E-09    0.56786E-07    0.76819E-03    0.10793E-02    0.31401E-01    0.10618E-08    0.11858E-06    0.10793E-02    0.15755E-02
    52    0.30633E+01    0.12776E-01    0.95639E-05    0.14657E-01    0.31269E-01    0.12776E-01   -0.32573E-03    0.21460E-12    0.19242E-09    0.46893E-09    0.95639E-05    0.21460E-12    0.34289E-10    0.56802E-07    0.11808E-06    0.14657E-01    0.19242E-09    0.56802E-07    0.79456E-03    0.11171E-02    0.31269E-01    0.46893E-09    0.11808E-06    0.11171E-02    0.16311E-02
    53    0.30283E+01    0.92855E-02    0.91283E-05    0.14658E-01    0.31132E-01    0.92855E-02   -0.34961E-03    0.16022E-12   -0.15047E-09   -0.34739E-10    0.91283E-05    0.16022E-12    0.32729E-10    0.56800E-07    0.11757E-06    0.14658E-01   -0.15047E-09    0.56800E-07    0.82116E-03    0.11553E-02    0.31132E-01   -0.34739E-10    0.11757E-06    0.11553E-02    0.16872E-02
    54    0.27277E+01    0.33016E-02    0.87178E-05    0.14653E-01    0.30990E-01    0.33016E-02   -0.23463E-03    0.11777E-12   -0.41279E-09   -0.42265E-09    0.87178E-05    0.11777E-12    0.31260E-10    0.56781E-07    0.11704E-06    0.14653E-01   -0.41279E-09    0.56781E-07    0.84797E-03    0.11938E-02    0.30990E-01   -0.42265E-09    0.11704E-06    0.11938E-02    0.17438E-02
    55    0.23686E+01    0.25220E-07    0.83306E-05    0.14644E-01    0.30844E-01    0.25220E-07    0.40316E-14    0.87319E-13   -0.57602E-09   -0.66827E-09    0.83306E-05    0.87319E-13    0.29874E-10    0.56744E-07    0.11650E-06    0.14644E-01   -0.57602E-09    0.56744E-07    0.87497E-03    0.12326E-02    0.30844E-01   -0.66827E-09    0.11650E-06    0.12326E-02    0.18008E-02
    56    0.21630E+01   -0.17291E-02    0.79647E-05    0.14631E-01    0.30694E-01   -0.17291E-02    0.21343E-03    0.68622E-13   -0.62663E-09   -0.75218E-09    0.79647E-05    0.68622E-13    0.28564E-10    0.56691E-07    0.11594E-06    0.14631E-01   -0.62663E-09    0.56691E-07    0.90214E-03    0.12717E-02    0.30694E-01   -0.75218E-09    0.11594E-06    0.12717E-02    0.18582E-02
    57    0.20449E+01   -0.18358E-02    0.76190E-05    0.14614E-01    0.30540E-01   -0.18358E-02    0.29820E-03    0.60238E-13   -0.57117E-09   -0.68364E-09    0.76190E-05    0.60238E-13    0.27327E-10    0.56621E-07    0.11536E-06    0.14614E-01   -0.57117E-09    0.56621E-07    0.92946E-03    0.13110E-02    0.30540E-01   -0.68364E-09    0.11536E-06    0.13110E-02    0.19159E-02
    58    0.20273E+01   -0.12124E-02    0.72921E-05    0.14592E-01    0.30381E-01   -0.12124E-02    0.26287E-03    0.60424E-13   -0.42122E-09   -0.47904E-09    0.72921E-05    0.60424E-13    0.26158E-10    0.56535E-07    0.11477E-06    0.14592E-01   -0.42122E-09    0.56535E-07    0.95690E-03    0.13504E-02    0.30381E-01   -0.47904E-09    0.11477E-06    0.13504E-02    0.19739E-02
    59    0.19747E+01   -0.77348E-03    0.69828E-05    0.14566E-01    0.30219E-01   -0.77348E-03    0.14575E-03    0.67436E-13   -0.18835E-09   -0.15477E-09    0.69828E-05    0.67436E-13    0.25051E-10    0.56432E-07    0.11417E-06    0.14566E-01   -0.18835E-09    0.56432E-07    0.98444E-03    0.13900E-02    0.30219E-01   -0.15477E-09    0.11417E-06    0.13900E-02    0.20321E-02
    60    0.19000E+01    0.22217E-07    0.66899E-05    0.14535E-01    0.30052E-01    0.22217E-07    0.26487E-14    0.79530E-13    0.11586E-09    0.27278E-09    0.66899E-05    0.79530E-13    0.24004E-10    0.56313E-07    0.11355E-06    0.14535E-01    0.11586E-09    0.56313E-07    0.10120E-02    0.14298E-02    0.30052E-01    0.27278E-09    0.11355E-06    0.14298E-02    0.20905E-02
    61    0.21098E+01    0.18113E-02    0.64123E-05    0.14501E-01    0.29881E-01    0.18113E-02   -0.80085E-04    0.95021E-13    0.47790E-09    0.78443E-09    0.64123E-05    0.95021E-13    0.23011E-10    0.56177E-07    0.11291E-06    0.14501E-01    0.47790E-09    0.56177E-07    0.10397E-02    0.14696E-02    0.29881E-01    0.78443E-09    0.11291E-06    0.14696E-02    0.21491E-02
    62    0.20033E+01    0.37228E-02    0.61490E-05    0.14462E-01    0.29706E-01    0.37228E-02   -0.10301E-03    0.11245E-12    0.87650E-09    0.13498E-08    0.61490E-05    0.11245E-12    0.22069E-10    0.56025E-07    0.11226E-06    0.14462E-01    0.87650E-09    0.56025E-07    0.10674E-02    0.15094E-02    0.29706E-01    0.13498E-08    0.11226E-06    0.15094E-02    0.22077E-02
    63    0.17933E+01    0.47585E-02    0.58993E-05    0.14419E-01    0.29528E-01    0.47585E-02   -0.10297E-03    0.13042E-12    0.12884E-08    0.19359E-08    0.58993E-05    0.13042E-12    0.21175E-10    0.55858E-07    0.11159E-06    0.14419E-01    0.12884E-08    0.55858E-07    0.10950E-02    0.15493E-02    0.29528E-01    0.19359E-08    0.11159E-06    0.15493E-02    0.22663E-02
    64    0.17669E+01    0.37191E-02    0.56622E-05    0.14372E-01    0.29345E-01    0.37191E-02   -0.62183E-04    0.14753E-12    0.16905E-08    0.25095E-08    0.56622E-05    0.14753E-12    0.20328E-10    0.55674E-07    0.11091E-06    0.14372E-01    0.16905E-08    0.55674E-07    0.11227E-02    0.15891E-02    0.29345E-01    0.25095E-08    0.11091E-06    0.15891E-02    0.23249E-02
    65    0.15425E+01    0.43650E-07    0.54371E-05    0.14320E-01    0.29159E-01    0.43650E-07    0.55318E-14    0.16238E-12    0.20595E-08    0.30375E-08    0.54371E-05    0.16238E-12    0.19522E-10    0.55475E-07    0.11022E-06    0.14320E-01    0.20595E-08    0.55475E-07    0.11503E-02    0.16289E-02    0.29159E-01    0.30375E-08    0.11022E-06    0.16289E-02    0.23834E-02
    66    0.14066E+01   -0.46037E-02    0.52232E-05    0.14265E-01    0.28969E-01   -0.46037E-02    0.21984E-04    0.17382E-12    0.23751E-08    0.34908E-08    0.52232E-05    0.17382E-12    0.18757E-10    0.55260E-07    0.10951E-06    0.14265E-01    0.23751E-08    0.55260E-07    0.11778E-02    0.16685E-02    0.28969E-01    0.34908E-08    0.10951E-06    0.16685E-02    0.24417E-02
    67    0.11980E+01   -0.77600E-02    0.50198E-05    0.14206E-01    0.28776E-01   -0.77600E-02    0.10896E-04    0.18173E-12    0.26284E-08    0.38565E-08    0.50198E-05    0.18173E-12    0.18029E-10    0.55031E-07    0.10878E-06    0.14206E-01    0.26284E-08    0.55031E-07    0.12052E-02    0.17081E-02    0.28776E-01    0.38565E-08    0.10878E-06    0.17081E-02    0.24999E-02
    68    0.12005E+01   -0.83024E-02    0.48263E-05    0.14143E-01    0.28579E-01   -0.83024E-02    0.13330E-04    0.18620E-12    0.28134E-08    0.41256E-08    0.48263E-05    0.18620E-12    0.17336E-10    0.54787E-07    0.10804E-06    0.14143E-01    0.28134E-08    0.54787E-07    0.12325E-02    0.17475E-02    0.28579E-01    0.41256E-08    0.10804E-06    0.17475E-02    0.25579E-02
