#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    14    0.37448E+02    0.79730E-04    0.13590E-03    0.87242E-02    0.27947E-01    0.79730E-04   -0.27194E-04    0.40372E-11    0.66367E-09    0.14918E-08    0.13590E-03    0.40372E-11    0.51596E-09    0.34493E-07    0.10976E-06    0.87242E-02    0.66367E-09    0.34493E-07    0.75840E-04    0.98457E-04    0.27947E-01    0.14918E-08    0.10976E-06    0.98457E-04    0.13907E-03
    15    0.33618E+02    0.12309E-05    0.12141E-03    0.91953E-02    0.28663E-01    0.12309E-05    0.13148E-12    0.42319E-11    0.11390E-08    0.20563E-08    0.12141E-03    0.42319E-11    0.45800E-09    0.36275E-07    0.11202E-06    0.91953E-02    0.11390E-08    0.36275E-07    0.85950E-04    0.11217E-03    0.28663E-01    0.20563E-08    0.11202E-06    0.11217E-03    0.15878E-03
    16    0.30261E+02    0.32417E-03    0.10903E-03    0.96380E-02    0.29310E-01    0.32417E-03   -0.22586E-04    0.36459E-11    0.12172E-08    0.20173E-08    0.10903E-03    0.36459E-11    0.40895E-09    0.37948E-07    0.11405E-06    0.96380E-02    0.12172E-08    0.37948E-07    0.96658E-04    0.12676E-03    0.29310E-01    0.20173E-08    0.11405E-06    0.12676E-03    0.17981E-03
    17    0.27412E+02    0.74442E-06    0.98373E-04    0.10055E-01    0.29897E-01    0.74442E-06    0.66920E-13    0.26472E-11    0.98105E-09    0.15464E-08    0.98373E-04    0.26472E-11    0.36712E-09    0.39522E-07    0.11589E-06    0.10055E-01    0.98105E-09    0.39522E-07    0.10796E-03    0.14223E-03    0.29897E-01    0.15464E-08    0.11589E-06    0.14223E-03    0.20214E-03
    18    0.24469E+02   -0.52560E-03    0.89129E-04    0.10448E-01    0.30428E-01   -0.52560E-03    0.11488E-04    0.17235E-11    0.61951E-09    0.95249E-09    0.89129E-04    0.17235E-11    0.33113E-09    0.41005E-07    0.11756E-06    0.10448E-01    0.61951E-09    0.41005E-07    0.11987E-03    0.15858E-03    0.30428E-01    0.95249E-09    0.11756E-06    0.15858E-03    0.22580E-03
    19    0.22703E+02    0.31033E-06    0.81061E-04    0.10818E-01    0.30907E-01    0.31033E-06    0.30400E-13    0.11303E-11    0.34016E-09    0.53860E-09    0.81061E-04    0.11303E-11    0.29994E-09    0.42402E-07    0.11905E-06    0.10818E-01    0.34016E-09    0.42402E-07    0.13236E-03    0.17580E-03    0.30907E-01    0.53860E-09    0.11905E-06    0.17580E-03    0.25076E-03
    20    0.20800E+02   -0.10636E-04    0.73968E-04    0.11166E-01    0.31337E-01   -0.10636E-04    0.10034E-04    0.10049E-11    0.31881E-09    0.55034E-09    0.73968E-04    0.10049E-11    0.27271E-09    0.43715E-07    0.12039E-06    0.11166E-01    0.31881E-09    0.43715E-07    0.14545E-03    0.19390E-03    0.31337E-01    0.55034E-09    0.12039E-06    0.19390E-03    0.27701E-03
    21    0.19040E+02    0.34372E-06    0.67706E-04    0.11493E-01    0.31722E-01    0.34372E-06    0.25768E-13    0.12416E-11    0.58562E-09    0.10087E-08    0.67706E-04    0.12416E-11    0.24881E-09    0.44951E-07    0.12159E-06    0.11493E-01    0.58562E-09    0.44951E-07    0.15912E-03    0.21286E-03    0.31722E-01    0.10087E-08    0.12159E-06    0.21286E-03    0.30457E-03
    22    0.17553E+02   -0.42649E-04    0.62153E-04    0.11803E-01    0.32069E-01   -0.42649E-04   -0.67106E-05    0.16710E-11    0.11034E-08    0.18362E-08    0.62153E-04    0.16710E-11    0.22774E-09    0.46118E-07    0.12266E-06    0.11803E-01    0.11034E-08    0.46118E-07    0.17339E-03    0.23270E-03    0.32069E-01    0.18362E-08    0.12266E-06    0.23270E-03    0.33342E-03
    23    0.16141E+02    0.58744E-06    0.57208E-04    0.12094E-01    0.32378E-01    0.58744E-06    0.69899E-13    0.21125E-11    0.17116E-08    0.27858E-08    0.57208E-04    0.21125E-11    0.20908E-09    0.47218E-07    0.12363E-06    0.12094E-01    0.17116E-08    0.47218E-07    0.18823E-03    0.25339E-03    0.32378E-01    0.27858E-08    0.12363E-06    0.25339E-03    0.36357E-03
    24    0.14890E+02    0.19332E-03    0.52783E-04    0.12368E-01    0.32652E-01    0.19332E-03   -0.45945E-05    0.24072E-11    0.22364E-08    0.35952E-08    0.52783E-04    0.24072E-11    0.19245E-09    0.48252E-07    0.12448E-06    0.12368E-01    0.22364E-08    0.48252E-07    0.20366E-03    0.27495E-03    0.32652E-01    0.35952E-08    0.12448E-06    0.27495E-03    0.39499E-03
    25    0.13808E+02    0.69498E-06    0.48810E-04    0.12626E-01    0.32894E-01    0.69498E-06    0.11145E-12    0.24960E-11    0.25755E-08    0.41115E-08    0.48810E-04    0.24960E-11    0.17759E-09    0.49226E-07    0.12522E-06    0.12626E-01    0.25755E-08    0.49226E-07    0.21966E-03    0.29735E-03    0.32894E-01    0.41115E-08    0.12522E-06    0.29735E-03    0.42767E-03
    26    0.12755E+02    0.17385E-03    0.45232E-04    0.12869E-01    0.33106E-01    0.17385E-03    0.45677E-05    0.23613E-11    0.26614E-08    0.42348E-08    0.45232E-04    0.23613E-11    0.16426E-09    0.50143E-07    0.12587E-06    0.12869E-01    0.26614E-08    0.50143E-07    0.23622E-03    0.32060E-03    0.33106E-01    0.42348E-08    0.12587E-06    0.32060E-03    0.46161E-03
    27    0.11905E+02    0.57626E-06    0.41999E-04    0.13098E-01    0.33292E-01    0.57626E-06    0.92525E-13    0.20554E-11    0.24944E-08    0.39694E-08    0.41999E-04    0.20554E-11    0.15226E-09    0.51006E-07    0.12644E-06    0.13098E-01    0.24944E-08    0.51006E-07    0.25335E-03    0.34468E-03    0.33292E-01    0.39694E-08    0.12644E-06    0.34468E-03    0.49679E-03
    28    0.11057E+02   -0.24427E-03    0.39069E-04    0.13312E-01    0.33452E-01   -0.24427E-03    0.62322E-06    0.16481E-11    0.21052E-08    0.33657E-08    0.39069E-04    0.16481E-11    0.14142E-09    0.51815E-07    0.12692E-06    0.13312E-01    0.21052E-08    0.51815E-07    0.27104E-03    0.36959E-03    0.33452E-01    0.33657E-08    0.12692E-06    0.36959E-03    0.53319E-03
    29    0.10337E+02    0.34652E-06    0.36406E-04    0.13513E-01    0.33587E-01    0.34652E-06    0.49130E-13    0.12108E-11    0.15784E-08    0.25539E-08    0.36406E-04    0.12108E-11    0.13160E-09    0.52573E-07    0.12733E-06    0.13513E-01    0.15784E-08    0.52573E-07    0.28926E-03    0.39530E-03    0.33587E-01    0.25539E-08    0.12733E-06    0.39530E-03    0.57079E-03
    30    0.97237E+01    0.16720E-04    0.33976E-04    0.13700E-01    0.33697E-01    0.16720E-04   -0.21393E-05    0.80905E-12    0.10131E-08    0.16846E-08    0.33976E-04    0.80905E-12    0.12266E-09    0.53280E-07    0.12766E-06    0.13700E-01    0.10131E-08    0.53280E-07    0.30802E-03    0.42180E-03    0.33697E-01    0.16846E-08    0.12766E-06    0.42180E-03    0.60956E-03
    31    0.90278E+01    0.14719E-06    0.31756E-04    0.13875E-01    0.33786E-01    0.14719E-06    0.27331E-13    0.48325E-12    0.51151E-09    0.91019E-09    0.31756E-04    0.48325E-12    0.11453E-09    0.53940E-07    0.12791E-06    0.13875E-01    0.51151E-09    0.53940E-07    0.32731E-03    0.44907E-03    0.33786E-01    0.91019E-09    0.12791E-06    0.44907E-03    0.64948E-03
    32    0.84227E+01    0.16032E-03    0.29725E-04    0.14037E-01    0.33856E-01    0.16032E-03    0.18985E-05    0.26130E-12    0.16226E-09    0.36266E-09    0.29725E-04    0.26130E-12    0.10709E-09    0.54555E-07    0.12811E-06    0.14037E-01    0.16226E-09    0.54555E-07    0.34711E-03    0.47712E-03    0.33856E-01    0.36266E-09    0.12811E-06    0.47712E-03    0.69054E-03
    33    0.79280E+01    0.52393E-07    0.27862E-04    0.14189E-01    0.33907E-01    0.52393E-07    0.22156E-13    0.14609E-12   -0.47338E-11    0.89247E-10    0.27862E-04    0.14609E-12    0.10030E-09    0.55128E-07    0.12824E-06    0.14189E-01   -0.47338E-11    0.55128E-07    0.36741E-03    0.50591E-03    0.33907E-01    0.89247E-10    0.12824E-06    0.50591E-03    0.73270E-03
    34    0.74259E+01   -0.27666E-03    0.26149E-04    0.14330E-01    0.33942E-01   -0.27666E-03    0.58091E-06    0.13067E-12    0.19620E-10    0.10630E-09    0.26149E-04    0.13067E-12    0.94059E-10    0.55660E-07    0.12831E-06    0.14330E-01    0.19620E-10    0.55660E-07    0.38821E-03    0.53543E-03    0.33942E-01    0.10630E-09    0.12831E-06    0.53543E-03    0.77595E-03
    35    0.69966E+01    0.61456E-07    0.24572E-04    0.14460E-01    0.33960E-01    0.61456E-07    0.17926E-13    0.19360E-12    0.21958E-09    0.39096E-09    0.24572E-04    0.19360E-12    0.88327E-10    0.56152E-07    0.12834E-06    0.14460E-01    0.21958E-09    0.56152E-07    0.40948E-03    0.56566E-03    0.33960E-01    0.39096E-09    0.12834E-06    0.56566E-03    0.82025E-03
    36    0.66394E+01    0.46383E-03    0.23117E-04    0.14580E-01    0.33963E-01    0.46383E-03   -0.13653E-06    0.30954E-12    0.57014E-09    0.90561E-09    0.23117E-04    0.30954E-12    0.83048E-10    0.56605E-07    0.12831E-06    0.14580E-01    0.57014E-09    0.56605E-07    0.43121E-03    0.59658E-03    0.33963E-01    0.90561E-09    0.12831E-06    0.59658E-03    0.86557E-03
    37    0.62022E+01    0.12835E-06    0.21773E-04    0.14690E-01    0.33951E-01    0.12835E-06    0.16308E-13    0.45203E-12    0.10342E-08    0.15928E-08    0.21773E-04    0.45203E-12    0.78178E-10    0.57020E-07    0.12824E-06    0.14690E-01    0.10342E-08    0.57020E-07    0.45340E-03    0.62816E-03    0.33951E-01    0.15928E-08    0.12824E-06    0.62816E-03    0.91187E-03
    38    0.58237E+01   -0.55391E-03    0.20529E-04    0.14790E-01    0.33926E-01   -0.55391E-03    0.41830E-05    0.59647E-12    0.15670E-08    0.23841E-08    0.20529E-04    0.59647E-12    0.73676E-10    0.57397E-07    0.12812E-06    0.14790E-01    0.15670E-08    0.57397E-07    0.47602E-03    0.66039E-03    0.33926E-01    0.23841E-08    0.12812E-06    0.66039E-03    0.95912E-03
    39    0.55449E+01   -0.64610E-03    0.19375E-04    0.14880E-01    0.33886E-01   -0.64610E-03    0.55145E-05    0.72699E-12    0.21065E-08    0.31869E-08    0.19375E-04    0.72699E-12    0.69510E-10    0.57739E-07    0.12795E-06    0.14880E-01    0.21065E-08    0.57739E-07    0.49905E-03    0.69324E-03    0.33886E-01    0.31869E-08    0.12795E-06    0.69324E-03    0.10073E-02
    40    0.52156E+01    0.22767E-06    0.18304E-04    0.14961E-01    0.33834E-01    0.22767E-06    0.28022E-13    0.82988E-12    0.25860E-08    0.39027E-08    0.18304E-04    0.82988E-12    0.65646E-10    0.58044E-07    0.12773E-06    0.14961E-01    0.25860E-08    0.58044E-07    0.52248E-03    0.72667E-03    0.33834E-01    0.39027E-08    0.12773E-06    0.72667E-03    0.10563E-02
    41    0.50392E+01    0.12921E-02    0.17308E-04    0.15033E-01    0.33770E-01    0.12921E-02   -0.10177E-04    0.89442E-12    0.29497E-08    0.44489E-08    0.17308E-04    0.89442E-12    0.62055E-10    0.58315E-07    0.12748E-06    0.15033E-01    0.29497E-08    0.58315E-07    0.54628E-03    0.76066E-03    0.33770E-01    0.44489E-08    0.12748E-06    0.76066E-03    0.11062E-02
    42    0.47779E+01    0.24752E-02    0.16380E-04    0.15097E-01    0.33694E-01    0.24752E-02   -0.18179E-04    0.92188E-12    0.31855E-08    0.48072E-08    0.16380E-04    0.92188E-12    0.58715E-10    0.58553E-07    0.12718E-06    0.15097E-01    0.31855E-08    0.58553E-07    0.57045E-03    0.79520E-03    0.33694E-01    0.48072E-08    0.12718E-06    0.79520E-03    0.11568E-02
    43    0.45476E+01    0.26483E-02    0.15516E-04    0.15151E-01    0.33607E-01    0.26483E-02   -0.16190E-04    0.91655E-12    0.32919E-08    0.49751E-08    0.15516E-04    0.91655E-12    0.55607E-10    0.58758E-07    0.12685E-06    0.15151E-01    0.32919E-08    0.58758E-07    0.59497E-03    0.83026E-03    0.33607E-01    0.49751E-08    0.12685E-06    0.83026E-03    0.12083E-02
    44    0.41673E+01    0.18018E-02    0.14709E-04    0.15198E-01    0.33510E-01    0.18018E-02   -0.11250E-04    0.88268E-12    0.32675E-08    0.49501E-08    0.14709E-04    0.88268E-12    0.52710E-10    0.58933E-07    0.12648E-06    0.15198E-01    0.32675E-08    0.58933E-07    0.61983E-03    0.86582E-03    0.33510E-01    0.49501E-08    0.12648E-06    0.86582E-03    0.12605E-02
    45    0.39759E+01    0.22454E-06    0.13956E-04    0.15237E-01    0.33403E-01    0.22454E-06    0.33683E-13    0.82455E-12    0.31109E-08    0.47299E-08    0.13956E-04    0.82455E-12    0.50007E-10    0.59079E-07    0.12607E-06    0.15237E-01    0.31109E-08    0.59079E-07    0.64501E-03    0.90187E-03    0.33403E-01    0.47299E-08    0.12607E-06    0.90187E-03    0.13134E-02
    46    0.38743E+01   -0.44408E-02    0.13251E-04    0.15268E-01    0.33288E-01   -0.44408E-02    0.21386E-04    0.74680E-12    0.28265E-08    0.43205E-08    0.13251E-04    0.74680E-12    0.47477E-10    0.59196E-07    0.12564E-06    0.15268E-01    0.28265E-08    0.59196E-07    0.67051E-03    0.93838E-03    0.33288E-01    0.43205E-08    0.12564E-06    0.93838E-03    0.13669E-02
    47    0.37205E+01   -0.10322E-01    0.12591E-04    0.15293E-01    0.33165E-01   -0.10322E-01    0.45231E-04    0.65561E-12    0.24415E-08    0.37621E-08    0.12591E-04    0.65561E-12    0.45110E-10    0.59288E-07    0.12518E-06    0.15293E-01    0.24415E-08    0.59288E-07    0.69631E-03    0.97534E-03    0.33165E-01    0.37621E-08    0.12518E-06    0.97534E-03    0.14212E-02
    48    0.34544E+01   -0.13066E-01    0.11972E-04    0.15311E-01    0.33034E-01   -0.13066E-01    0.68040E-04    0.55754E-12    0.19888E-08    0.31031E-08    0.11972E-04    0.55754E-12    0.42892E-10    0.59354E-07    0.12469E-06    0.15311E-01    0.19888E-08    0.59354E-07    0.72239E-03    0.10127E-02    0.33034E-01    0.31031E-08    0.12469E-06    0.10127E-02    0.14760E-02
    49    0.31645E+01   -0.86922E-02    0.11392E-04    0.15324E-01    0.32897E-01   -0.86922E-02    0.64032E-04    0.45912E-12    0.15016E-08    0.23924E-08    0.11392E-04    0.45912E-12    0.40814E-10    0.59397E-07    0.12418E-06    0.15324E-01    0.15016E-08    0.59397E-07    0.74875E-03    0.10505E-02    0.32897E-01    0.23924E-08    0.12418E-06    0.10505E-02    0.15315E-02
    50    0.30879E+01    0.10074E-06    0.10847E-04    0.15330E-01    0.32753E-01    0.10074E-06    0.10313E-13    0.36692E-12    0.10126E-08    0.16783E-08    0.10847E-04    0.36692E-12    0.38864E-10    0.59419E-07    0.12364E-06    0.15330E-01    0.10126E-08    0.59419E-07    0.77537E-03    0.10887E-02    0.32753E-01    0.16783E-08    0.12364E-06    0.10887E-02    0.15876E-02
    51    0.30111E+01    0.87114E-02    0.10335E-04    0.15331E-01    0.32605E-01    0.87114E-02   -0.15865E-03    0.28639E-12    0.55252E-09    0.10059E-08    0.10335E-04    0.28639E-12    0.37031E-10    0.59420E-07    0.12309E-06    0.15331E-01    0.55252E-09    0.59420E-07    0.80225E-03    0.11273E-02    0.32605E-01    0.10059E-08    0.12309E-06    0.11273E-02    0.16442E-02
    52    0.31461E+01    0.12776E-01    0.98533E-05    0.15328E-01    0.32451E-01    0.12776E-01   -0.32573E-03    0.21853E-12    0.14187E-09    0.40468E-09    0.98533E-05    0.21853E-12    0.35306E-10    0.59402E-07    0.12251E-06    0.15328E-01    0.14187E-09    0.59402E-07    0.82936E-03    0.11662E-02    0.32451E-01    0.40468E-09    0.12251E-06    0.11662E-02    0.17013E-02
    53    0.31059E+01    0.92855E-02    0.93997E-05    0.15319E-01    0.32292E-01    0.92855E-02   -0.34961E-03    0.16326E-12   -0.20119E-09   -0.99317E-10    0.93997E-05    0.16326E-12    0.33684E-10    0.59366E-07    0.12192E-06    0.15319E-01   -0.20119E-09    0.59366E-07    0.85668E-03    0.12055E-02    0.32292E-01   -0.99317E-10    0.12192E-06    0.12055E-02    0.17589E-02
    54    0.28005E+01    0.33016E-02    0.89725E-05    0.15305E-01    0.32129E-01    0.33016E-02   -0.23463E-03    0.12049E-12   -0.45853E-09   -0.48020E-09    0.89725E-05    0.12049E-12    0.32156E-10    0.59311E-07    0.12132E-06    0.15305E-01   -0.45853E-09    0.59311E-07    0.88420E-03    0.12450E-02    0.32129E-01   -0.48020E-09    0.12132E-06    0.12450E-02    0.18170E-02
    55    0.24369E+01    0.25873E-07    0.85697E-05    0.15288E-01    0.31962E-01    0.25873E-07    0.42426E-14    0.90121E-13   -0.61200E-09   -0.71207E-09    0.85697E-05    0.90121E-13    0.30716E-10    0.59239E-07    0.12070E-06    0.15288E-01   -0.61200E-09    0.59239E-07    0.91189E-03    0.12848E-02    0.31962E-01   -0.71207E-09    0.12070E-06    0.12848E-02    0.18754E-02
    56    0.22271E+01   -0.17291E-02    0.81893E-05    0.15265E-01    0.31791E-01   -0.17291E-02    0.21343E-03    0.71788E-13   -0.64859E-09   -0.77628E-09    0.81893E-05    0.71788E-13    0.29356E-10    0.59150E-07    0.12006E-06    0.15265E-01   -0.64859E-09    0.59150E-07    0.93974E-03    0.13248E-02    0.31791E-01   -0.77628E-09    0.12006E-06    0.13248E-02    0.19342E-02
    57    0.21051E+01   -0.18358E-02    0.78300E-05    0.15239E-01    0.31617E-01   -0.18358E-02    0.29820E-03    0.63960E-13   -0.57575E-09   -0.68334E-09    0.78300E-05    0.63960E-13    0.28072E-10    0.59045E-07    0.11941E-06    0.15239E-01   -0.57575E-09    0.59045E-07    0.96772E-03    0.13651E-02    0.31617E-01   -0.68334E-09    0.11941E-06    0.13651E-02    0.19933E-02
    58    0.20838E+01   -0.12124E-02    0.74905E-05    0.15208E-01    0.31438E-01   -0.12124E-02    0.26287E-03    0.64826E-13   -0.40606E-09   -0.45105E-09    0.74905E-05    0.64826E-13    0.26859E-10    0.58923E-07    0.11875E-06    0.15208E-01   -0.40606E-09    0.58923E-07    0.99580E-03    0.14055E-02    0.31438E-01   -0.45105E-09    0.11875E-06    0.14055E-02    0.20527E-02
    59    0.20278E+01   -0.77348E-03    0.71695E-05    0.15172E-01    0.31255E-01   -0.77348E-03    0.14575E-03    0.72573E-13   -0.15208E-09   -0.97200E-10    0.71695E-05    0.72573E-13    0.25711E-10    0.58784E-07    0.11807E-06    0.15172E-01   -0.15208E-09    0.58784E-07    0.10240E-02    0.14460E-02    0.31255E-01   -0.97200E-10    0.11807E-06    0.14460E-02    0.21122E-02
    60    0.19500E+01    0.23757E-07    0.68656E-05    0.15133E-01    0.31069E-01    0.23757E-07    0.27424E-14    0.85390E-13    0.17361E-09    0.36042E-09    0.68656E-05    0.85390E-13    0.24625E-10    0.58629E-07    0.11737E-06    0.15133E-01    0.17361E-09    0.58629E-07    0.10522E-02    0.14866E-02    0.31069E-01    0.36042E-09    0.11737E-06    0.14866E-02    0.21719E-02
    61    0.21567E+01    0.18113E-02    0.65776E-05    0.15089E-01    0.30878E-01    0.18113E-02   -0.80085E-04    0.10153E-12    0.55648E-09    0.90122E-09    0.65776E-05    0.10153E-12    0.23596E-10    0.58458E-07    0.11666E-06    0.15089E-01    0.55648E-09    0.58458E-07    0.10804E-02    0.15273E-02    0.30878E-01    0.90122E-09    0.11666E-06    0.15273E-02    0.22317E-02
    62    0.20474E+01    0.37228E-02    0.63047E-05    0.15041E-01    0.30684E-01    0.37228E-02   -0.10301E-03    0.11949E-12    0.97425E-09    0.14934E-08    0.63047E-05    0.11949E-12    0.22621E-10    0.58270E-07    0.11594E-06    0.15041E-01    0.97425E-09    0.58270E-07    0.11087E-02    0.15680E-02    0.30684E-01    0.14934E-08    0.11594E-06    0.15680E-02    0.22915E-02
    63    0.18349E+01    0.47585E-02    0.60459E-05    0.14988E-01    0.30485E-01    0.47585E-02   -0.10297E-03    0.13784E-12    0.14027E-08    0.21024E-08    0.60459E-05    0.13784E-12    0.21696E-10    0.58066E-07    0.11520E-06    0.14988E-01    0.14027E-08    0.58066E-07    0.11369E-02    0.16086E-02    0.30485E-01    0.21024E-08    0.11520E-06    0.16086E-02    0.23513E-02
    64    0.18061E+01    0.37191E-02    0.58004E-05    0.14932E-01    0.30284E-01    0.37191E-02   -0.62183E-04    0.15515E-12    0.18175E-08    0.26936E-08    0.58004E-05    0.15515E-12    0.20818E-10    0.57846E-07    0.11445E-06    0.14932E-01    0.18175E-08    0.57846E-07    0.11650E-02    0.16492E-02    0.30284E-01    0.26936E-08    0.11445E-06    0.16492E-02    0.24109E-02
    65    0.15794E+01    0.45738E-07    0.55674E-05    0.14871E-01    0.30078E-01    0.45738E-07    0.59068E-14    0.16997E-12    0.21945E-08    0.32325E-08    0.55674E-05    0.16997E-12    0.19985E-10    0.57611E-07    0.11368E-06    0.14871E-01    0.21945E-08    0.57611E-07    0.11931E-02    0.16897E-02    0.30078E-01    0.32325E-08    0.11368E-06    0.16897E-02    0.24705E-02
    66    0.14414E+01   -0.46037E-02    0.53460E-05    0.14806E-01    0.29869E-01   -0.46037E-02    0.21984E-04    0.18115E-12    0.25127E-08    0.36889E-08    0.53460E-05    0.18115E-12    0.19193E-10    0.57360E-07    0.11290E-06    0.14806E-01    0.25127E-08    0.57360E-07    0.12211E-02    0.17301E-02    0.29869E-01    0.36889E-08    0.11290E-06    0.17301E-02    0.25298E-02
    67    0.12307E+01   -0.77600E-02    0.51356E-05    0.14738E-01    0.29657E-01   -0.77600E-02    0.10896E-04    0.18860E-12    0.27635E-08    0.40506E-08    0.51356E-05    0.18860E-12    0.18441E-10    0.57094E-07    0.11211E-06    0.14738E-01    0.27635E-08    0.57094E-07    0.12490E-02    0.17703E-02    0.29657E-01    0.40506E-08    0.11211E-06    0.17703E-02    0.25890E-02
    68    0.12313E+01   -0.83024E-02    0.49355E-05    0.14666E-01    0.29442E-01   -0.83024E-02    0.13330E-04    0.19250E-12    0.29418E-08    0.43098E-08    0.49355E-05    0.19250E-12    0.17725E-10    0.56815E-07    0.11130E-06    0.14666E-01    0.29418E-08    0.56815E-07    0.12767E-02    0.18103E-02    0.29442E-01    0.43098E-08    0.11130E-06    0.18103E-02    0.26479E-02
