#    L    TT             EE             TE             PP             TP          
    43    0.44679E+01   -0.16190E-04    0.26483E-02    0.46080E+07    0.10967E+05
    44    0.40929E+01   -0.11250E-04    0.18018E-02    0.45769E+07    0.10647E+05
    45    0.39064E+01    0.32886E-13    0.21951E-06    0.45449E+07    0.10339E+05
    46    0.38093E+01    0.21386E-04   -0.44408E-02    0.45122E+07    0.10042E+05
    47    0.36597E+01    0.45231E-04   -0.10322E-01    0.44788E+07    0.97560E+04
    48    0.33974E+01    0.68040E-04   -0.13066E-01    0.44448E+07    0.94806E+04
    49    0.31111E+01    0.64032E-04   -0.86922E-02    0.44104E+07    0.92151E+04
    50    0.30379E+01    0.10079E-13    0.98649E-07    0.43754E+07    0.89592E+04
    51    0.29642E+01   -0.15865E-03    0.87114E-02    0.43402E+07    0.87124E+04
    52    0.31021E+01   -0.32573E-03    0.12776E-01    0.43046E+07    0.84743E+04
    53    0.30646E+01   -0.34961E-03    0.92855E-02    0.42688E+07    0.82445E+04
    54    0.27616E+01   -0.23463E-03    0.33016E-02    0.42327E+07    0.80228E+04
    55    0.24003E+01    0.41723E-14    0.25440E-07    0.41965E+07    0.78087E+04
    56    0.21927E+01    0.21343E-03   -0.17291E-02    0.41601E+07    0.76020E+04
    57    0.20727E+01    0.29820E-03   -0.18358E-02    0.41237E+07    0.74023E+04
    58    0.20533E+01    0.26287E-03   -0.12124E-02    0.40871E+07    0.72092E+04
    59    0.19990E+01    0.14575E-03   -0.77348E-03    0.40505E+07    0.70227E+04
    60    0.19229E+01    0.26721E-14    0.23368E-07    0.40139E+07    0.68423E+04
    61    0.21311E+01   -0.80085E-04    0.18113E-02    0.39773E+07    0.66677E+04
    62    0.20233E+01   -0.10301E-03    0.37228E-02    0.39408E+07    0.64989E+04
    63    0.18121E+01   -0.10297E-03    0.47585E-02    0.39043E+07    0.63356E+04
    64    0.17845E+01   -0.62183E-04    0.37191E-02    0.38679E+07    0.61775E+04
    65    0.15591E+01    0.57662E-14    0.44941E-07    0.38317E+07    0.60245E+04
    66    0.14221E+01    0.21984E-04   -0.46037E-02    0.37956E+07    0.58765E+04
    67    0.12125E+01    0.10896E-04   -0.77600E-02    0.37597E+07    0.57331E+04
    68    0.12141E+01    0.13330E-04   -0.83024E-02    0.37240E+07    0.55944E+04
    69    0.11908E+01   -0.58331E-05   -0.49903E-02    0.36885E+07    0.54600E+04
    70    0.12780E+01    0.87196E-14    0.49969E-07    0.36533E+07    0.53298E+04
    71    0.13199E+01    0.25785E-04    0.38996E-02    0.36182E+07    0.52036E+04
    72    0.13332E+01    0.53062E-04    0.55055E-02    0.35835E+07    0.50814E+04
    73    0.12665E+01    0.56304E-04    0.45079E-02    0.35490E+07    0.49628E+04
    74    0.11424E+01    0.32269E-04    0.20827E-02    0.35147E+07    0.48479E+04
    75    0.10581E+01    0.49223E-14    0.37933E-07    0.34807E+07    0.47364E+04
    76    0.95470E+00   -0.30693E-04   -0.95234E-03    0.34469E+07    0.46283E+04
    77    0.89224E+00   -0.57223E-04   -0.10189E-02    0.34134E+07    0.45233E+04
    78    0.92351E+00   -0.41664E-04   -0.21692E-02    0.33801E+07    0.44214E+04
    79    0.87840E+00   -0.27803E-04   -0.11730E-02    0.33472E+07    0.43225E+04
    80    0.88392E+00    0.21565E-14    0.23880E-07    0.33146E+07    0.42266E+04
    81    0.84883E+00    0.27379E-05    0.31531E-03    0.32823E+07    0.41334E+04
    82    0.84865E+00    0.12525E-04    0.24967E-03    0.32503E+07    0.40429E+04
    83    0.81495E+00    0.14258E-04   -0.27075E-03    0.32187E+07    0.39551E+04
    84    0.82783E+00    0.15117E-04    0.16587E-03    0.31874E+07    0.38698E+04
    85    0.74456E+00    0.16877E-14    0.15788E-07    0.31564E+07    0.37870E+04
    86    0.64450E+00   -0.80104E-05   -0.13641E-03    0.31259E+07    0.37066E+04
    87    0.75266E+00   -0.26216E-04    0.24021E-03    0.30957E+07    0.36285E+04
    88    0.62475E+00   -0.26302E-04    0.83362E-03    0.30658E+07    0.35526E+04
    89    0.63361E+00   -0.96688E-05   -0.13813E-03    0.30363E+07    0.34788E+04
    90    0.63208E+00    0.10313E-14    0.12482E-07    0.30072E+07    0.34070E+04
    91    0.54767E+00    0.88892E-05    0.16983E-03    0.29785E+07    0.33372E+04
    92    0.53220E+00    0.16379E-04    0.62229E-03    0.29501E+07    0.32693E+04
    93    0.58929E+00    0.29435E-04    0.82642E-03    0.29221E+07    0.32032E+04
    94    0.49971E+00    0.25308E-04    0.17369E-02    0.28944E+07    0.31390E+04
    95    0.48994E+00    0.18391E-04    0.20800E-02    0.28671E+07    0.30764E+04
    96    0.26648E+00    0.82198E-05    0.20674E-02    0.28401E+07    0.30156E+04
    97    0.27864E+00   -0.56680E-05    0.19112E-02    0.28135E+07    0.29565E+04
    98    0.30719E+00   -0.16308E-04    0.33087E-02    0.27872E+07    0.28989E+04
    99    0.20721E+00   -0.46450E-04    0.27578E-02    0.27613E+07    0.28430E+04
   100    0.20515E+00   -0.81699E-04    0.41844E-02    0.27358E+07    0.27885E+04
   101    0.15609E+00   -0.48236E-04    0.40862E-02    0.27105E+07    0.27355E+04
   102    0.43505E+00   -0.80235E-04    0.41607E-02    0.26856E+07    0.26839E+04
   103    0.45140E+00   -0.89020E-04    0.31342E-02    0.26610E+07    0.26337E+04
   104    0.50589E+00   -0.60196E-04    0.34469E-02    0.26368E+07    0.25849E+04
   105    0.52787E+00   -0.53656E-04    0.30823E-02    0.26129E+07    0.25373E+04
   106    0.59523E+00    0.19279E-04    0.22523E-02    0.25892E+07    0.24909E+04
   107    0.41449E+00    0.24434E-04    0.19114E-02    0.25660E+07    0.24457E+04
   108    0.43495E+00    0.50485E-04    0.78595E-03    0.25430E+07    0.24017E+04
   109    0.43739E+00    0.37543E-04   -0.16942E-03    0.25203E+07    0.23587E+04
   110    0.35115E+00    0.37504E-15    0.49591E-08    0.24980E+07    0.23168E+04
   111    0.25483E+00    0.25783E-04   -0.72092E-03    0.24760E+07    0.22759E+04
   112    0.15555E+00    0.51254E-04   -0.21128E-02    0.24542E+07    0.22359E+04
   113    0.13537E+00    0.86308E-04   -0.32119E-02    0.24328E+07    0.21969E+04
   114    0.53535E-01    0.66557E-04   -0.37972E-02    0.24117E+07    0.21589E+04
   115    0.66402E-01    0.15046E-03   -0.43908E-02    0.23908E+07    0.21217E+04
   116   -0.41079E-01    0.12507E-03   -0.47717E-02    0.23703E+07    0.20855E+04
   117    0.36023E-01    0.74553E-04   -0.47190E-02    0.23500E+07    0.20500E+04
   118    0.15694E+00    0.15738E-03   -0.54974E-02    0.23300E+07    0.20155E+04
   119    0.18090E+00    0.23488E-03   -0.54004E-02    0.23103E+07    0.19817E+04
   120    0.26428E+00    0.16838E-03   -0.49499E-02    0.22908E+07    0.19488E+04
   121    0.26629E+00    0.26490E-03   -0.46678E-02    0.22717E+07    0.19166E+04
   122    0.26903E+00    0.23721E-03   -0.43333E-02    0.22528E+07    0.18852E+04
   123    0.28028E+00    0.16949E-03   -0.44681E-02    0.22341E+07    0.18545E+04
   124    0.30786E+00    0.14592E-03   -0.26230E-02    0.22158E+07    0.18246E+04
   125    0.28526E+00    0.10210E-03   -0.15484E-02    0.21977E+07    0.17953E+04
   126    0.29459E+00    0.12222E-03   -0.10233E-02    0.21798E+07    0.17667E+04
   127    0.26934E+00    0.67608E-04   -0.82677E-03    0.21622E+07    0.17388E+04
   128    0.21731E+00    0.96719E-04   -0.73800E-03    0.21448E+07    0.17114E+04
   129    0.22059E+00    0.70884E-04   -0.53605E-03    0.21277E+07    0.16847E+04
   130    0.21270E+00    0.22502E-14    0.78768E-08    0.21108E+07    0.16586E+04
   131    0.20176E+00    0.40701E-04   -0.11275E-02    0.20941E+07    0.16330E+04
   132    0.27153E+00    0.45184E-04   -0.14194E-02    0.20777E+07    0.16080E+04
   133    0.28325E+00    0.86669E-04   -0.35664E-02    0.20615E+07    0.15835E+04
   134    0.32101E+00    0.16409E-03   -0.35737E-02    0.20456E+07    0.15595E+04
   135    0.39461E+00    0.20211E-03   -0.48750E-02    0.20298E+07    0.15361E+04
   136    0.36530E+00    0.19965E-03   -0.42183E-02    0.20143E+07    0.15132E+04
   137    0.39144E+00    0.22994E-03   -0.42943E-02    0.19990E+07    0.14907E+04
   138    0.40857E+00    0.21763E-03   -0.40796E-02    0.19838E+07    0.14687E+04
   139    0.27792E+00    0.31022E-03   -0.32936E-02    0.19689E+07    0.14472E+04
   140    0.30643E+00    0.28381E-03   -0.31413E-02    0.19542E+07    0.14261E+04
   141    0.20678E+00    0.21161E-03   -0.18566E-02    0.19397E+07    0.14055E+04
   142    0.21161E+00    0.16683E-03   -0.64437E-03    0.19254E+07    0.13853E+04
   143    0.25646E+00    0.14843E-03    0.33036E-04    0.19112E+07    0.13655E+04
   144    0.20257E+00    0.81045E-04    0.45625E-03    0.18973E+07    0.13462E+04
   145    0.13401E+00    0.11218E-03    0.90586E-03    0.18835E+07    0.13272E+04
   146    0.28346E+00    0.17933E-04    0.91965E-03    0.18699E+07    0.13086E+04
   147    0.21501E+00    0.20080E-04    0.15210E-02    0.18565E+07    0.12903E+04
   148    0.16133E+00   -0.31007E-04    0.76213E-03    0.18432E+07    0.12725E+04
   149    0.20649E+00   -0.62107E-04   -0.33364E-03    0.18301E+07    0.12549E+04
   150    0.13747E+00    0.18752E-15    0.11969E-08    0.18172E+07    0.12377E+04
   151    0.11231E+00    0.77267E-04   -0.16144E-02    0.18044E+07    0.12208E+04
   152   -0.93403E-02    0.80850E-04   -0.38724E-02    0.17918E+07    0.12042E+04
   153   -0.71019E-01    0.14206E-03   -0.46709E-02    0.17793E+07    0.11879E+04
   154   -0.13911E+00    0.24362E-03   -0.63636E-02    0.17670E+07    0.11720E+04
   155   -0.20573E+00    0.36829E-03   -0.83328E-02    0.17548E+07    0.11563E+04
   156   -0.41154E+00    0.49880E-03   -0.10704E-01    0.17428E+07    0.11409E+04
   157   -0.45152E+00    0.61790E-03   -0.12116E-01    0.17309E+07    0.11258E+04
   158   -0.54061E+00    0.78259E-03   -0.13437E-01    0.17191E+07    0.11110E+04
   159   -0.67094E+00    0.82706E-03   -0.14794E-01    0.17075E+07    0.10964E+04
   160   -0.76031E+00    0.88262E-03   -0.14824E-01    0.16960E+07    0.10821E+04
   161   -0.80083E+00    0.10063E-02   -0.15139E-01    0.16846E+07    0.10681E+04
   162   -0.85890E+00    0.10322E-02   -0.15864E-01    0.16734E+07    0.10543E+04
   163   -0.77804E+00    0.10175E-02   -0.15639E-01    0.16623E+07    0.10408E+04
   164   -0.84750E+00    0.10190E-02   -0.16075E-01    0.16513E+07    0.10275E+04
   165   -0.76225E+00    0.94538E-03   -0.15068E-01    0.16404E+07    0.10145E+04
   166   -0.66297E+00    0.92781E-03   -0.14230E-01    0.16297E+07    0.10016E+04
   167   -0.46746E+00    0.72622E-03   -0.14427E-01    0.16191E+07    0.98904E+03
   168   -0.39070E+00    0.69477E-03   -0.13558E-01    0.16086E+07    0.97667E+03
   169   -0.27621E+00    0.51905E-03   -0.11747E-01    0.15982E+07    0.96452E+03
   170   -0.11611E+00    0.40467E-03   -0.10605E-01    0.15879E+07    0.95257E+03
   171   -0.51060E-01    0.33435E-03   -0.80286E-02    0.15777E+07    0.94082E+03
   172    0.11133E-02    0.21656E-03   -0.56291E-02    0.15676E+07    0.92927E+03
   173   -0.25978E-01    0.34034E-04   -0.35315E-02    0.15576E+07    0.91791E+03
   174    0.24128E-01    0.66645E-04   -0.18610E-02    0.15477E+07    0.90673E+03
   175    0.85043E-01    0.00000E+00   -0.47219E-10    0.15380E+07    0.89574E+03
   176    0.16217E-01    0.36738E-04    0.19737E-02    0.15283E+07    0.88492E+03
   177   -0.25271E-01    0.70562E-04    0.26861E-02    0.15187E+07    0.87427E+03
   178   -0.10507E+00    0.28936E-03    0.37823E-02    0.15091E+07    0.86378E+03
   179   -0.21454E+00    0.36102E-03    0.54213E-02    0.14997E+07    0.85346E+03
   180   -0.19649E+00    0.47345E-03    0.62767E-02    0.14904E+07    0.84331E+03
   181   -0.26513E+00    0.59167E-03    0.65077E-02    0.14811E+07    0.83331E+03
   182   -0.33753E+00    0.75500E-03    0.77592E-02    0.14720E+07    0.82347E+03
   183   -0.47936E+00    0.85420E-03    0.87047E-02    0.14629E+07    0.81377E+03
   184   -0.53341E+00    0.92858E-03    0.10246E-01    0.14539E+07    0.80423E+03
   185   -0.56532E+00    0.10917E-02    0.10315E-01    0.14450E+07    0.79484E+03
   186   -0.93788E+00    0.11676E-02    0.12040E-01    0.14362E+07    0.78559E+03
   187   -0.97390E+00    0.12623E-02    0.14096E-01    0.14274E+07    0.77648E+03
   188   -0.10362E+01    0.13260E-02    0.15157E-01    0.14187E+07    0.76751E+03
   189   -0.11903E+01    0.13610E-02    0.16867E-01    0.14101E+07    0.75867E+03
   190   -0.98205E+00    0.13842E-02    0.17157E-01    0.14016E+07    0.74997E+03
   191   -0.11455E+01    0.13829E-02    0.19157E-01    0.13931E+07    0.74139E+03
   192   -0.11522E+01    0.13446E-02    0.20798E-01    0.13847E+07    0.73294E+03
   193   -0.12161E+01    0.12787E-02    0.20754E-01    0.13764E+07    0.72461E+03
   194   -0.11060E+01    0.11801E-02    0.21412E-01    0.13681E+07    0.71640E+03
   195   -0.10359E+01    0.10509E-02    0.20704E-01    0.13599E+07    0.70831E+03
   196   -0.99727E+00    0.89326E-03    0.19530E-01    0.13518E+07    0.70034E+03
   197   -0.83290E+00    0.71685E-03    0.16565E-01    0.13437E+07    0.69247E+03
   198   -0.60842E+00    0.50895E-03    0.12711E-01    0.13357E+07    0.68471E+03
   199   -0.31520E+00    0.27175E-03    0.73839E-02    0.13278E+07    0.67706E+03
   200    0.55386E-01    0.00000E+00   -0.21722E-11    0.13199E+07    0.66951E+03
   201    0.43612E+00   -0.28135E-03   -0.84539E-02    0.13121E+07    0.66206E+03
   202    0.90200E+00   -0.59737E-03   -0.18882E-01    0.13043E+07    0.65470E+03
   203    0.13779E+01   -0.92061E-03   -0.29875E-01    0.12966E+07    0.64744E+03
   204    0.17887E+01   -0.12608E-02   -0.43737E-01    0.12889E+07    0.64028E+03
   205    0.22821E+01   -0.16054E-02   -0.57575E-01    0.12813E+07    0.63322E+03
   206    0.27086E+01   -0.19491E-02   -0.71984E-01    0.12737E+07    0.62624E+03
   207    0.32161E+01   -0.23019E-02   -0.86745E-01    0.12662E+07    0.61936E+03
   208    0.35808E+01   -0.26435E-02   -0.10171E+00    0.12588E+07    0.61257E+03
   209    0.39503E+01   -0.29838E-02   -0.11658E+00    0.12514E+07    0.60587E+03
   210    0.43239E+01   -0.33028E-02   -0.13159E+00    0.12440E+07    0.59926E+03
   211    0.47007E+01   -0.36027E-02   -0.14613E+00    0.12367E+07    0.59274E+03
   212    0.49313E+01   -0.38858E-02   -0.16047E+00    0.12295E+07    0.58630E+03
   213    0.52376E+01   -0.41395E-02   -0.17389E+00    0.12223E+07    0.57996E+03
   214    0.54703E+01   -0.44033E-02   -0.18694E+00    0.12151E+07    0.57369E+03
   215    0.57029E+01   -0.45160E-02   -0.19969E+00    0.12080E+07    0.56751E+03
   216    0.58600E+01   -0.46954E-02   -0.21095E+00    0.12010E+07    0.56141E+03
   217    0.60895E+01   -0.48174E-02   -0.22206E+00    0.11939E+07    0.55539E+03
   218    0.62420E+01   -0.49140E-02   -0.23214E+00    0.11870E+07    0.54946E+03
   219    0.63908E+01   -0.50172E-02   -0.23956E+00    0.11800E+07    0.54360E+03
   220    0.65352E+01   -0.50105E-02   -0.24809E+00    0.11732E+07    0.53782E+03
   221    0.66743E+01   -0.50002E-02   -0.25486E+00    0.11663E+07    0.53212E+03
   222    0.68071E+01   -0.48696E-02   -0.26067E+00    0.11595E+07    0.52649E+03
   223    0.67844E+01   -0.47250E-02   -0.26412E+00    0.11528E+07    0.52094E+03
   224    0.69023E+01   -0.45985E-02   -0.26826E+00    0.11461E+07    0.51546E+03
   225    0.69373E+01   -0.43735E-02   -0.26945E+00    0.11394E+07    0.51005E+03
   226    0.69626E+01   -0.40820E-02   -0.27073E+00    0.11328E+07    0.50472E+03
   227    0.69032E+01   -0.37559E-02   -0.26996E+00    0.11262E+07    0.49945E+03
   228    0.69068E+01   -0.34273E-02   -0.26795E+00    0.11196E+07    0.49426E+03
   229    0.68983E+01   -0.30538E-02   -0.26553E+00    0.11131E+07    0.48913E+03
   230    0.68025E+01   -0.26675E-02   -0.26128E+00    0.11066E+07    0.48407E+03
   231    0.66185E+01   -0.22262E-02   -0.25528E+00    0.11002E+07    0.47908E+03
   232    0.64941E+01   -0.18360E-02   -0.24836E+00    0.10938E+07    0.47415E+03
   233    0.63542E+01   -0.13061E-02   -0.24132E+00    0.10874E+07    0.46928E+03
   234    0.60493E+01   -0.81706E-03   -0.23276E+00    0.10810E+07    0.46448E+03
   235    0.58014E+01   -0.32665E-03   -0.22351E+00    0.10747E+07    0.45974E+03
   236    0.54611E+01    0.13318E-03   -0.21288E+00    0.10685E+07    0.45506E+03
   237    0.51018E+01    0.60470E-03   -0.20172E+00    0.10622E+07    0.45044E+03
   238    0.47227E+01    0.11302E-02   -0.18933E+00    0.10560E+07    0.44588E+03
   239    0.43973E+01    0.15291E-02   -0.17582E+00    0.10498E+07    0.44137E+03
   240    0.39017E+01    0.18438E-02   -0.16272E+00    0.10437E+07    0.43692E+03
   241    0.35323E+01    0.21907E-02   -0.14865E+00    0.10376E+07    0.43253E+03
   242    0.31397E+01    0.23893E-02   -0.13367E+00    0.10315E+07    0.42819E+03
   243    0.27230E+01    0.25562E-02   -0.11859E+00    0.10254E+07    0.42390E+03
   244    0.22814E+01    0.25851E-02   -0.10203E+00    0.10194E+07    0.41966E+03
   245    0.18140E+01    0.25182E-02   -0.86270E-01    0.10134E+07    0.41548E+03
   246    0.13942E+01    0.23237E-02   -0.69168E-01    0.10074E+07    0.41134E+03
   247    0.10213E+01    0.18952E-02   -0.52285E-01    0.10014E+07    0.40725E+03
   248    0.61994E+00    0.15721E-02   -0.34955E-01    0.99551E+06    0.40321E+03
   249    0.33799E+00    0.80248E-03   -0.17253E-01    0.98960E+06    0.39922E+03
   250    0.25988E-01    0.00000E+00    0.72007E-13    0.98371E+06    0.39527E+03
   251   -0.16986E+00   -0.11553E-02    0.18203E-01    0.97785E+06    0.39136E+03
   252   -0.48079E+00   -0.24267E-02    0.36481E-01    0.97202E+06    0.38750E+03
   253   -0.54530E+00   -0.40141E-02    0.53948E-01    0.96620E+06    0.38368E+03
   254   -0.67041E+00   -0.55973E-02    0.71205E-01    0.96042E+06    0.37991E+03
   255   -0.79175E+00   -0.74504E-02    0.88851E-01    0.95465E+06    0.37617E+03
   256   -0.84493E+00   -0.91791E-02    0.10749E+00    0.94892E+06    0.37248E+03
   257   -0.83985E+00   -0.11206E-01    0.11954E+00    0.94322E+06    0.36883E+03
   258   -0.86069E+00   -0.13137E-01    0.13824E+00    0.93754E+06    0.36522E+03
   259   -0.84309E+00   -0.15097E-01    0.14933E+00    0.93190E+06    0.36166E+03
   260   -0.72264E+00   -0.17063E-01    0.16826E+00    0.92628E+06    0.35813E+03
   261   -0.65783E+00   -0.19087E-01    0.17336E+00    0.92070E+06    0.35464E+03
   262   -0.65855E+00   -0.20923E-01    0.18751E+00    0.91516E+06    0.35120E+03
   263   -0.36328E+00   -0.22770E-01    0.20387E+00    0.90964E+06    0.34779E+03
   264   -0.22763E+00   -0.24532E-01    0.21562E+00    0.90416E+06    0.34442E+03
   265   -0.18722E+00   -0.26259E-01    0.21593E+00    0.89872E+06    0.34109E+03
   266   -0.29090E-01   -0.27706E-01    0.22769E+00    0.89332E+06    0.33780E+03
   267    0.14001E-01   -0.29221E-01    0.22921E+00    0.88795E+06    0.33455E+03
   268    0.80720E-01   -0.30410E-01    0.23595E+00    0.88263E+06    0.33133E+03
   269    0.12600E-01   -0.31547E-01    0.24107E+00    0.87734E+06    0.32815E+03
   270    0.96873E-01   -0.32534E-01    0.24519E+00    0.87209E+06    0.32501E+03
   271    0.10079E+00   -0.33424E-01    0.24889E+00    0.86689E+06    0.32191E+03
   272    0.23729E+00   -0.33894E-01    0.24536E+00    0.86173E+06    0.31884E+03
   273    0.27364E+00   -0.34518E-01    0.25005E+00    0.85662E+06    0.31580E+03
   274    0.34849E+00   -0.34678E-01    0.24127E+00    0.85155E+06    0.31280E+03
   275    0.37766E+00   -0.34870E-01    0.24190E+00    0.84652E+06    0.30984E+03
   276    0.49982E+00   -0.34849E-01    0.23027E+00    0.84154E+06    0.30691E+03
   277    0.48221E+00   -0.34591E-01    0.22926E+00    0.83661E+06    0.30402E+03
   278    0.53779E+00   -0.34149E-01    0.21717E+00    0.83173E+06    0.30116E+03
   279    0.58237E+00   -0.33573E-01    0.20206E+00    0.82690E+06    0.29833E+03
   280    0.60605E+00   -0.32841E-01    0.19935E+00    0.82212E+06    0.29554E+03
   281    0.74749E+00   -0.31854E-01    0.18738E+00    0.81739E+06    0.29277E+03
   282    0.69966E+00   -0.30888E-01    0.17418E+00    0.81272E+06    0.29004E+03
   283    0.74979E+00   -0.29696E-01    0.16033E+00    0.80810E+06    0.28735E+03
   284    0.81370E+00   -0.28329E-01    0.14644E+00    0.80353E+06    0.28468E+03
   285    0.88149E+00   -0.26765E-01    0.13312E+00    0.79902E+06    0.28205E+03
   286    0.86897E+00   -0.25130E-01    0.11352E+00    0.79457E+06    0.27944E+03
   287    0.84052E+00   -0.23399E-01    0.10312E+00    0.79017E+06    0.27687E+03
   288    0.86053E+00   -0.21551E-01    0.87651E-01    0.78583E+06    0.27433E+03
   289    0.84482E+00   -0.19636E-01    0.75142E-01    0.78156E+06    0.27181E+03
   290    0.85775E+00   -0.17779E-01    0.66194E-01    0.77734E+06    0.26933E+03
   291    0.88945E+00   -0.15217E-01    0.46550E-01    0.77318E+06    0.26687E+03
   292    0.63286E+00   -0.13038E-01    0.39095E-01    0.76909E+06    0.26445E+03
   293    0.67235E+00   -0.11592E-01    0.22144E-01    0.76506E+06    0.26205E+03
   294    0.55233E+00   -0.93704E-02    0.18583E-01    0.76110E+06    0.25968E+03
   295    0.63431E+00   -0.78354E-02    0.67261E-02    0.75720E+06    0.25733E+03
   296    0.53697E+00   -0.54786E-02    0.20301E-02    0.75337E+06    0.25502E+03
   297    0.47325E+00   -0.45053E-02    0.50950E-02    0.74960E+06    0.25273E+03
   298    0.28471E+00   -0.26641E-02    0.16641E-02    0.74591E+06    0.25046E+03
   299    0.18427E+00   -0.67475E-03   -0.23422E-03    0.74228E+06    0.24823E+03
   300    0.13476E-01    0.00000E+00    0.00000E+00    0.73872E+06    0.24601E+03
   301   -0.16316E+00    0.87705E-03    0.10259E-01    0.73524E+06    0.24383E+03
   302   -0.28056E+00    0.12775E-02    0.30463E-01    0.73182E+06    0.24167E+03
   303   -0.42211E+00    0.20163E-02    0.45537E-01    0.72846E+06    0.23953E+03
   304   -0.59688E+00    0.31656E-02    0.55267E-01    0.72517E+06    0.23742E+03
   305   -0.73969E+00    0.33118E-02    0.74293E-01    0.72193E+06    0.23533E+03
   306   -0.93388E+00    0.32699E-02    0.94968E-01    0.71874E+06    0.23326E+03
   307   -0.11143E+01    0.31120E-02    0.10965E+00    0.71561E+06    0.23122E+03
   308   -0.12899E+01    0.43959E-02    0.14041E+00    0.71251E+06    0.22921E+03
   309   -0.13957E+01    0.42224E-02    0.15731E+00    0.70946E+06    0.22721E+03
   310   -0.15892E+01    0.34063E-02    0.18242E+00    0.70644E+06    0.22524E+03
   311   -0.17309E+01    0.42485E-02    0.20067E+00    0.70346E+06    0.22329E+03
   312   -0.18300E+01    0.38496E-02    0.22671E+00    0.70051E+06    0.22137E+03
   313   -0.19697E+01    0.37674E-02    0.24545E+00    0.69758E+06    0.21946E+03
   314   -0.20850E+01    0.40740E-02    0.27154E+00    0.69468E+06    0.21758E+03
   315   -0.21848E+01    0.33559E-02    0.28990E+00    0.69179E+06    0.21572E+03
   316   -0.22783E+01    0.31709E-02    0.30775E+00    0.68891E+06    0.21388E+03
   317   -0.23746E+01    0.21055E-02    0.32487E+00    0.68605E+06    0.21207E+03
