#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    15    0.32596E+02    0.11884E-05    0.11782E-03    0.88241E-02    0.27726E-01    0.11884E-05    0.12650E-12    0.40859E-11    0.10947E-08    0.19788E-08    0.11782E-03    0.40859E-11    0.44519E-09    0.34814E-07    0.10850E-06    0.88241E-02    0.10947E-08    0.34814E-07    0.83094E-04    0.10841E-03    0.27726E-01    0.19788E-08    0.10850E-06    0.10841E-03    0.15352E-03
    16    0.29363E+02    0.32414E-03    0.10588E-03    0.92580E-02    0.28372E-01    0.32414E-03   -0.22586E-04    0.35214E-11    0.11706E-08    0.19423E-08    0.10588E-03    0.35214E-11    0.39776E-09    0.36455E-07    0.11054E-06    0.92580E-02    0.11706E-08    0.36455E-07    0.93483E-04    0.12256E-03    0.28372E-01    0.19423E-08    0.11054E-06    0.12256E-03    0.17392E-03
    17    0.26619E+02    0.71968E-06    0.95598E-04    0.96673E-02    0.28958E-01    0.71968E-06    0.64505E-13    0.25589E-11    0.94394E-09    0.14899E-08    0.95598E-04    0.25589E-11    0.35728E-09    0.38001E-07    0.11238E-06    0.96673E-02    0.94394E-09    0.38001E-07    0.10446E-03    0.13757E-03    0.28958E-01    0.14899E-08    0.11238E-06    0.13757E-03    0.19561E-03
    18    0.23764E+02   -0.52561E-03    0.86670E-04    0.10054E-01    0.29491E-01   -0.52561E-03    0.11488E-04    0.16676E-11    0.59612E-09    0.91812E-09    0.86670E-04    0.16676E-11    0.32242E-09    0.39461E-07    0.11406E-06    0.10054E-01    0.59612E-09    0.39461E-07    0.11602E-03    0.15345E-03    0.29491E-01    0.91812E-09    0.11406E-06    0.15345E-03    0.21860E-03
    19    0.22075E+02    0.30065E-06    0.78872E-04    0.10418E-01    0.29973E-01    0.30065E-06    0.29347E-13    0.10948E-11    0.32715E-09    0.51946E-09    0.78872E-04    0.10948E-11    0.29221E-09    0.40838E-07    0.11557E-06    0.10418E-01    0.32715E-09    0.40838E-07    0.12817E-03    0.17018E-03    0.29973E-01    0.51946E-09    0.11557E-06    0.17018E-03    0.24286E-03
    20    0.20239E+02   -0.10644E-04    0.72012E-04    0.10762E-01    0.30407E-01   -0.10644E-04    0.10034E-04    0.97370E-12    0.30679E-09    0.53115E-09    0.72012E-04    0.97370E-12    0.26581E-09    0.42135E-07    0.11692E-06    0.10762E-01    0.30679E-09    0.42135E-07    0.14090E-03    0.18778E-03    0.30407E-01    0.53115E-09    0.11692E-06    0.18778E-03    0.26840E-03
    21    0.18536E+02    0.33299E-06    0.65952E-04    0.11086E-01    0.30797E-01    0.33299E-06    0.24897E-13    0.12027E-11    0.56466E-09    0.97431E-09    0.65952E-04    0.12027E-11    0.24264E-09    0.43358E-07    0.11814E-06    0.11086E-01    0.56466E-09    0.43358E-07    0.15420E-03    0.20622E-03    0.30797E-01    0.97431E-09    0.11814E-06    0.20622E-03    0.29522E-03
    22    0.17099E+02   -0.42664E-04    0.60574E-04    0.11392E-01    0.31149E-01   -0.42664E-04   -0.67106E-05    0.16186E-11    0.10655E-08    0.17749E-08    0.60574E-04    0.16186E-11    0.22219E-09    0.44515E-07    0.11924E-06    0.11392E-01    0.10655E-08    0.44515E-07    0.16809E-03    0.22553E-03    0.31149E-01    0.17749E-08    0.11924E-06    0.22553E-03    0.32332E-03
    23    0.15730E+02    0.56924E-06    0.55782E-04    0.11681E-01    0.31465E-01    0.56924E-06    0.67635E-13    0.20467E-11    0.16541E-08    0.26942E-08    0.55782E-04    0.20467E-11    0.20407E-09    0.45606E-07    0.12023E-06    0.11681E-01    0.16541E-08    0.45606E-07    0.18255E-03    0.24569E-03    0.31465E-01    0.26942E-08    0.12023E-06    0.24569E-03    0.35269E-03
    24    0.14518E+02    0.19330E-03    0.51492E-04    0.11954E-01    0.31746E-01    0.19330E-03   -0.45945E-05    0.23332E-11    0.21627E-08    0.34790E-08    0.51492E-04    0.23332E-11    0.18792E-09    0.46635E-07    0.12110E-06    0.11954E-01    0.21627E-08    0.46635E-07    0.19758E-03    0.26669E-03    0.31746E-01    0.34790E-08    0.12110E-06    0.26669E-03    0.38332E-03
    25    0.13470E+02    0.67408E-06    0.47639E-04    0.12210E-01    0.31996E-01    0.67408E-06    0.10797E-12    0.24204E-11    0.24921E-08    0.39807E-08    0.47639E-04    0.24204E-11    0.17348E-09    0.47605E-07    0.12188E-06    0.12210E-01    0.24921E-08    0.47605E-07    0.21318E-03    0.28853E-03    0.31996E-01    0.39807E-08    0.12188E-06    0.28853E-03    0.41519E-03
    26    0.12447E+02    0.17383E-03    0.44165E-04    0.12453E-01    0.32217E-01    0.17383E-03    0.45677E-05    0.22912E-11    0.25767E-08    0.41022E-08    0.44165E-04    0.22912E-11    0.16052E-09    0.48520E-07    0.12256E-06    0.12453E-01    0.25767E-08    0.48520E-07    0.22935E-03    0.31120E-03    0.32217E-01    0.41022E-08    0.12256E-06    0.31120E-03    0.44831E-03
    27    0.11625E+02    0.55962E-06    0.41026E-04    0.12681E-01    0.32411E-01    0.55962E-06    0.89733E-13    0.19957E-11    0.24163E-08    0.38471E-08    0.41026E-04    0.19957E-11    0.14885E-09    0.49383E-07    0.12316E-06    0.12681E-01    0.24163E-08    0.49383E-07    0.24607E-03    0.33470E-03    0.32411E-01    0.38471E-08    0.12316E-06    0.33470E-03    0.48265E-03
    28    0.10801E+02   -0.24428E-03    0.38180E-04    0.12896E-01    0.32580E-01   -0.24428E-03    0.62322E-06    0.16015E-11    0.20403E-08    0.32637E-08    0.38180E-04    0.16015E-11    0.13831E-09    0.50194E-07    0.12368E-06    0.12896E-01    0.20403E-08    0.50194E-07    0.26334E-03    0.35902E-03    0.32580E-01    0.32637E-08    0.12368E-06    0.35902E-03    0.51820E-03
    29    0.10102E+02    0.33706E-06    0.35591E-04    0.13097E-01    0.32724E-01    0.33706E-06    0.47691E-13    0.11777E-11    0.15305E-08    0.24779E-08    0.35591E-04    0.11777E-11    0.12875E-09    0.50955E-07    0.12412E-06    0.13097E-01    0.15305E-08    0.50955E-07    0.28114E-03    0.38413E-03    0.32724E-01    0.24779E-08    0.12412E-06    0.38413E-03    0.55494E-03
    30    0.95082E+01    0.16714E-04    0.33229E-04    0.13285E-01    0.32845E-01    0.16714E-04   -0.21393E-05    0.78792E-12    0.98285E-09    0.16355E-08    0.33229E-04    0.78792E-12    0.12005E-09    0.51666E-07    0.12448E-06    0.13285E-01    0.98285E-09    0.51666E-07    0.29948E-03    0.41003E-03    0.32845E-01    0.16355E-08    0.12448E-06    0.41003E-03    0.59285E-03
    31    0.88298E+01    0.14358E-06    0.31070E-04    0.13461E-01    0.32943E-01    0.14358E-06    0.26537E-13    0.47159E-12    0.49662E-09    0.88454E-09    0.31070E-04    0.47159E-12    0.11212E-09    0.52332E-07    0.12477E-06    0.13461E-01    0.49662E-09    0.52332E-07    0.31834E-03    0.43670E-03    0.32943E-01    0.88454E-09    0.12477E-06    0.43670E-03    0.63189E-03
    32    0.82404E+01    0.16031E-03    0.29093E-04    0.13625E-01    0.33023E-01    0.16031E-03    0.18985E-05    0.25591E-12    0.15790E-09    0.35335E-09    0.29093E-04    0.25591E-12    0.10488E-09    0.52954E-07    0.12500E-06    0.13625E-01    0.15790E-09    0.52954E-07    0.33771E-03    0.46413E-03    0.33023E-01    0.35335E-09    0.12500E-06    0.46413E-03    0.67207E-03
    33    0.77600E+01    0.51425E-07    0.27279E-04    0.13779E-01    0.33085E-01    0.51425E-07    0.21512E-13    0.14384E-12   -0.40265E-11    0.88133E-10    0.27279E-04    0.14384E-12    0.98257E-10    0.53534E-07    0.12517E-06    0.13779E-01   -0.40265E-11    0.53534E-07    0.35758E-03    0.49230E-03    0.33085E-01    0.88133E-10    0.12517E-06    0.49230E-03    0.71334E-03
    34    0.72707E+01   -0.27666E-03    0.25611E-04    0.13922E-01    0.33130E-01   -0.27666E-03    0.58091E-06    0.12876E-12    0.19896E-10    0.10509E-09    0.25611E-04    0.12876E-12    0.92176E-10    0.54075E-07    0.12529E-06    0.13922E-01    0.19896E-10    0.54075E-07    0.37795E-03    0.52120E-03    0.33130E-01    0.10509E-09    0.12529E-06    0.52120E-03    0.75570E-03
    35    0.68532E+01    0.60227E-07    0.24075E-04    0.14054E-01    0.33159E-01    0.60227E-07    0.17422E-13    0.18992E-12    0.21457E-09    0.38231E-09    0.24075E-04    0.18992E-12    0.86585E-10    0.54576E-07    0.12535E-06    0.14054E-01    0.21457E-09    0.54576E-07    0.39879E-03    0.55081E-03    0.33159E-01    0.38231E-09    0.12535E-06    0.55081E-03    0.79909E-03
    36    0.65066E+01    0.46383E-03    0.22657E-04    0.14177E-01    0.33173E-01    0.46383E-03   -0.13653E-06    0.30276E-12    0.55588E-09    0.88350E-09    0.22657E-04    0.30276E-12    0.81435E-10    0.55040E-07    0.12537E-06    0.14177E-01    0.55588E-09    0.55040E-07    0.42009E-03    0.58111E-03    0.33173E-01    0.88350E-09    0.12537E-06    0.58111E-03    0.84351E-03
    37    0.60791E+01    0.12539E-06    0.21346E-04    0.14290E-01    0.33172E-01    0.12539E-06    0.15875E-13    0.44155E-12    0.10078E-08    0.15530E-08    0.21346E-04    0.44155E-12    0.76682E-10    0.55466E-07    0.12533E-06    0.14290E-01    0.10078E-08    0.55466E-07    0.44184E-03    0.61207E-03    0.33172E-01    0.15530E-08    0.12533E-06    0.61207E-03    0.88892E-03
    38    0.57095E+01   -0.55391E-03    0.20132E-04    0.14393E-01    0.33158E-01   -0.55391E-03    0.41830E-05    0.58235E-12    0.15271E-08    0.23242E-08    0.20132E-04    0.58235E-12    0.72288E-10    0.55856E-07    0.12525E-06    0.14393E-01    0.15271E-08    0.55856E-07    0.46402E-03    0.64367E-03    0.33158E-01    0.23242E-08    0.12525E-06    0.64367E-03    0.93527E-03
    39    0.54389E+01   -0.64610E-03    0.19007E-04    0.14487E-01    0.33130E-01   -0.64610E-03    0.55145E-05    0.70968E-12    0.20531E-08    0.31072E-08    0.19007E-04    0.70968E-12    0.68219E-10    0.56210E-07    0.12512E-06    0.14487E-01    0.20531E-08    0.56210E-07    0.48662E-03    0.67590E-03    0.33130E-01    0.31072E-08    0.12512E-06    0.67590E-03    0.98254E-03
    40    0.51170E+01    0.22232E-06    0.17961E-04    0.14571E-01    0.33089E-01    0.22232E-06    0.27319E-13    0.81013E-12    0.25210E-08    0.38057E-08    0.17961E-04    0.81013E-12    0.64445E-10    0.56529E-07    0.12494E-06    0.14571E-01    0.25210E-08    0.56529E-07    0.50962E-03    0.70871E-03    0.33089E-01    0.38057E-08    0.12494E-06    0.70871E-03    0.10307E-02
    41    0.49474E+01    0.12921E-02    0.16989E-04    0.14646E-01    0.33035E-01    0.12921E-02   -0.10177E-04    0.87325E-12    0.28763E-08    0.43394E-08    0.16989E-04    0.87325E-12    0.60936E-10    0.56813E-07    0.12473E-06    0.14646E-01    0.28763E-08    0.56813E-07    0.53300E-03    0.74209E-03    0.33035E-01    0.43394E-08    0.12473E-06    0.74209E-03    0.10796E-02
    42    0.46924E+01    0.24752E-02    0.16082E-04    0.14713E-01    0.32970E-01    0.24752E-02   -0.18179E-04    0.90024E-12    0.31070E-08    0.46900E-08    0.16082E-04    0.90024E-12    0.57672E-10    0.57065E-07    0.12447E-06    0.14713E-01    0.31070E-08    0.57065E-07    0.55674E-03    0.77601E-03    0.32970E-01    0.46900E-08    0.12447E-06    0.77601E-03    0.11294E-02
    43    0.44679E+01    0.26483E-02    0.15238E-04    0.14772E-01    0.32895E-01    0.26483E-02   -0.16190E-04    0.89524E-12    0.32116E-08    0.48550E-08    0.15238E-04    0.89524E-12    0.54633E-10    0.57286E-07    0.12418E-06    0.14772E-01    0.32116E-08    0.57286E-07    0.58084E-03    0.81046E-03    0.32895E-01    0.48550E-08    0.12418E-06    0.81046E-03    0.11800E-02
    44    0.40929E+01    0.18018E-02    0.14450E-04    0.14822E-01    0.32809E-01    0.18018E-02   -0.11250E-04    0.86238E-12    0.31885E-08    0.48318E-08    0.14450E-04    0.86238E-12    0.51800E-10    0.57476E-07    0.12385E-06    0.14822E-01    0.31885E-08    0.57476E-07    0.60528E-03    0.84542E-03    0.32809E-01    0.48318E-08    0.12385E-06    0.84542E-03    0.12313E-02
    45    0.39064E+01    0.21951E-06    0.13714E-04    0.14865E-01    0.32713E-01    0.21951E-06    0.32886E-13    0.80581E-12    0.30365E-08    0.46179E-08    0.13714E-04    0.80581E-12    0.49156E-10    0.57637E-07    0.12349E-06    0.14865E-01    0.30365E-08    0.57637E-07    0.63005E-03    0.88086E-03    0.32713E-01    0.46179E-08    0.12349E-06    0.88086E-03    0.12833E-02
    46    0.38093E+01   -0.44408E-02    0.13025E-04    0.14901E-01    0.32609E-01   -0.44408E-02    0.21386E-04    0.73003E-12    0.27594E-08    0.42192E-08    0.13025E-04    0.73003E-12    0.46681E-10    0.57771E-07    0.12310E-06    0.14901E-01    0.27594E-08    0.57771E-07    0.65513E-03    0.91678E-03    0.32609E-01    0.42192E-08    0.12310E-06    0.91678E-03    0.13360E-02
    47    0.36597E+01   -0.10322E-01    0.12379E-04    0.14930E-01    0.32497E-01   -0.10322E-01    0.45231E-04    0.64108E-12    0.23839E-08    0.36745E-08    0.12379E-04    0.64108E-12    0.44364E-10    0.57878E-07    0.12268E-06    0.14930E-01    0.23839E-08    0.57878E-07    0.68052E-03    0.95314E-03    0.32497E-01    0.36745E-08    0.12268E-06    0.95314E-03    0.13894E-02
    48    0.33974E+01   -0.13066E-01    0.11774E-04    0.14953E-01    0.32377E-01   -0.13066E-01    0.68040E-04    0.54535E-12    0.19422E-08    0.30315E-08    0.11774E-04    0.54535E-12    0.42193E-10    0.57961E-07    0.12223E-06    0.14953E-01    0.19422E-08    0.57961E-07    0.70620E-03    0.98995E-03    0.32377E-01    0.30315E-08    0.12223E-06    0.98995E-03    0.14434E-02
    49    0.31111E+01   -0.86922E-02    0.11206E-04    0.14969E-01    0.32251E-01   -0.86922E-02    0.64032E-04    0.44925E-12    0.14665E-08    0.23375E-08    0.11206E-04    0.44925E-12    0.40158E-10    0.58022E-07    0.12175E-06    0.14969E-01    0.14665E-08    0.58022E-07    0.73216E-03    0.10272E-02    0.32251E-01    0.23375E-08    0.12175E-06    0.10272E-02    0.14981E-02
    50    0.30379E+01    0.98649E-07    0.10673E-04    0.14980E-01    0.32118E-01    0.98649E-07    0.10079E-13    0.35919E-12    0.98888E-09    0.16400E-08    0.10673E-04    0.35919E-12    0.38248E-10    0.58060E-07    0.12126E-06    0.14980E-01    0.98888E-09    0.58060E-07    0.75839E-03    0.10648E-02    0.32118E-01    0.16400E-08    0.12126E-06    0.10648E-02    0.15533E-02
    51    0.29642E+01    0.87114E-02    0.10171E-04    0.14986E-01    0.31980E-01    0.87114E-02   -0.15865E-03    0.28050E-12    0.53918E-09    0.98280E-09    0.10171E-04    0.28050E-12    0.36452E-10    0.58079E-07    0.12074E-06    0.14986E-01    0.53918E-09    0.58079E-07    0.78488E-03    0.11028E-02    0.31980E-01    0.98280E-09    0.12074E-06    0.11028E-02    0.16091E-02
    52    0.31021E+01    0.12776E-01    0.96992E-05    0.14986E-01    0.31837E-01    0.12776E-01   -0.32573E-03    0.21416E-12    0.13760E-09    0.39493E-09    0.96992E-05    0.21416E-12    0.34763E-10    0.58078E-07    0.12021E-06    0.14986E-01    0.13760E-09    0.58078E-07    0.81161E-03    0.11412E-02    0.31837E-01    0.39493E-09    0.12021E-06    0.11412E-02    0.16654E-02
    53    0.30646E+01    0.92855E-02    0.92549E-05    0.14982E-01    0.31689E-01    0.92855E-02   -0.34961E-03    0.16012E-12   -0.19802E-09   -0.98104E-10    0.92549E-05    0.16012E-12    0.33173E-10    0.58058E-07    0.11966E-06    0.14982E-01   -0.19802E-09    0.58058E-07    0.83855E-03    0.11799E-02    0.31689E-01   -0.98104E-10    0.11966E-06    0.11799E-02    0.17222E-02
    54    0.27616E+01    0.33016E-02    0.88363E-05    0.14973E-01    0.31537E-01    0.33016E-02   -0.23463E-03    0.11828E-12   -0.44988E-09   -0.47085E-09    0.88363E-05    0.11828E-12    0.31675E-10    0.58021E-07    0.11909E-06    0.14973E-01   -0.44988E-09    0.58021E-07    0.86570E-03    0.12189E-02    0.31537E-01   -0.47085E-09    0.11909E-06    0.12189E-02    0.17795E-02
    55    0.24003E+01    0.25440E-07    0.84415E-05    0.14960E-01    0.31380E-01    0.25440E-07    0.41723E-14    0.88563E-13   -0.60014E-09   -0.69784E-09    0.84415E-05    0.88563E-13    0.30263E-10    0.57967E-07    0.11851E-06    0.14960E-01   -0.60014E-09    0.57967E-07    0.89303E-03    0.12581E-02    0.31380E-01   -0.69784E-09    0.11851E-06    0.12581E-02    0.18372E-02
    56    0.21927E+01   -0.17291E-02    0.80686E-05    0.14942E-01    0.31219E-01   -0.17291E-02    0.21343E-03    0.70617E-13   -0.63600E-09   -0.76075E-09    0.80686E-05    0.70617E-13    0.28930E-10    0.57895E-07    0.11791E-06    0.14942E-01   -0.63600E-09    0.57895E-07    0.92052E-03    0.12977E-02    0.31219E-01   -0.76075E-09    0.11791E-06    0.12977E-02    0.18953E-02
    57    0.20727E+01   -0.18358E-02    0.77163E-05    0.14920E-01    0.31055E-01   -0.18358E-02    0.29820E-03    0.62951E-13   -0.56470E-09   -0.66978E-09    0.77163E-05    0.62951E-13    0.27670E-10    0.57807E-07    0.11730E-06    0.14920E-01   -0.56470E-09    0.57807E-07    0.94815E-03    0.13374E-02    0.31055E-01   -0.66978E-09    0.11730E-06    0.13374E-02    0.19536E-02
    58    0.20533E+01   -0.12124E-02    0.73833E-05    0.14893E-01    0.30886E-01   -0.12124E-02    0.26287E-03    0.63797E-13   -0.39848E-09   -0.44226E-09    0.73833E-05    0.63797E-13    0.26479E-10    0.57703E-07    0.11667E-06    0.14893E-01   -0.39848E-09    0.57703E-07    0.97590E-03    0.13773E-02    0.30886E-01   -0.44226E-09    0.11667E-06    0.13773E-02    0.20123E-02
    59    0.19990E+01   -0.77348E-03    0.70684E-05    0.14862E-01    0.30713E-01   -0.77348E-03    0.14575E-03    0.71385E-13   -0.14960E-09   -0.95514E-10    0.70684E-05    0.71385E-13    0.25353E-10    0.57582E-07    0.11603E-06    0.14862E-01   -0.14960E-09    0.57582E-07    0.10037E-02    0.14174E-02    0.30713E-01   -0.95514E-10    0.11603E-06    0.14174E-02    0.20711E-02
    60    0.19229E+01    0.23368E-07    0.67702E-05    0.14827E-01    0.30536E-01    0.23368E-07    0.26721E-14    0.83947E-13    0.16970E-09    0.35312E-09    0.67702E-05    0.83947E-13    0.24287E-10    0.57445E-07    0.11537E-06    0.14827E-01    0.16970E-09    0.57445E-07    0.10316E-02    0.14575E-02    0.30536E-01    0.35312E-09    0.11537E-06    0.14575E-02    0.21301E-02
    61    0.21311E+01    0.18113E-02    0.64876E-05    0.14788E-01    0.30355E-01    0.18113E-02   -0.80085E-04    0.99774E-13    0.54524E-09    0.88355E-09    0.64876E-05    0.99774E-13    0.23277E-10    0.57291E-07    0.11470E-06    0.14788E-01    0.54524E-09    0.57291E-07    0.10595E-02    0.14977E-02    0.30355E-01    0.88355E-09    0.11470E-06    0.14977E-02    0.21892E-02
    62    0.20233E+01    0.37228E-02    0.62197E-05    0.14744E-01    0.30171E-01    0.37228E-02   -0.10301E-03    0.11740E-12    0.95517E-09    0.14646E-08    0.62197E-05    0.11740E-12    0.22319E-10    0.57121E-07    0.11401E-06    0.14744E-01    0.95517E-09    0.57121E-07    0.10875E-02    0.15379E-02    0.30171E-01    0.14646E-08    0.11401E-06    0.15379E-02    0.22484E-02
    63    0.18121E+01    0.47585E-02    0.59656E-05    0.14696E-01    0.29982E-01    0.47585E-02   -0.10297E-03    0.13541E-12    0.13757E-08    0.20624E-08    0.59656E-05    0.13541E-12    0.21410E-10    0.56934E-07    0.11331E-06    0.14696E-01    0.13757E-08    0.56934E-07    0.11154E-02    0.15782E-02    0.29982E-01    0.20624E-08    0.11331E-06    0.15782E-02    0.23075E-02
    64    0.17845E+01    0.37191E-02    0.57245E-05    0.14644E-01    0.29790E-01    0.37191E-02   -0.62183E-04    0.15241E-12    0.17830E-08    0.26429E-08    0.57245E-05    0.15241E-12    0.20548E-10    0.56732E-07    0.11259E-06    0.14644E-01    0.17830E-08    0.56732E-07    0.11433E-02    0.16183E-02    0.29790E-01    0.26429E-08    0.11259E-06    0.16183E-02    0.23666E-02
    65    0.15591E+01    0.44941E-07    0.54956E-05    0.14588E-01    0.29594E-01    0.44941E-07    0.57662E-14    0.16698E-12    0.21534E-08    0.31723E-08    0.54956E-05    0.16698E-12    0.19730E-10    0.56514E-07    0.11186E-06    0.14588E-01    0.21534E-08    0.56514E-07    0.11711E-02    0.16584E-02    0.29594E-01    0.31723E-08    0.11186E-06    0.16584E-02    0.24255E-02
    66    0.14221E+01   -0.46037E-02    0.52781E-05    0.14528E-01    0.29394E-01   -0.46037E-02    0.21984E-04    0.17797E-12    0.24662E-08    0.36209E-08    0.52781E-05    0.17797E-12    0.18952E-10    0.56281E-07    0.11111E-06    0.14528E-01    0.24662E-08    0.56281E-07    0.11988E-02    0.16984E-02    0.29394E-01    0.36209E-08    0.11111E-06    0.16984E-02    0.24843E-02
    67    0.12125E+01   -0.77600E-02    0.50713E-05    0.14464E-01    0.29191E-01   -0.77600E-02    0.10896E-04    0.18531E-12    0.27129E-08    0.39768E-08    0.50713E-05    0.18531E-12    0.18212E-10    0.56033E-07    0.11035E-06    0.14464E-01    0.27129E-08    0.56033E-07    0.12264E-02    0.17382E-02    0.29191E-01    0.39768E-08    0.11035E-06    0.17382E-02    0.25429E-02
    68    0.12141E+01   -0.83024E-02    0.48747E-05    0.14397E-01    0.28985E-01   -0.83024E-02    0.13330E-04    0.18917E-12    0.28885E-08    0.42320E-08    0.48747E-05    0.18917E-12    0.17509E-10    0.55770E-07    0.10958E-06    0.14397E-01    0.28885E-08    0.55770E-07    0.12539E-02    0.17779E-02    0.28985E-01    0.42320E-08    0.10958E-06    0.17779E-02    0.26013E-02
