#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    13    0.39815E+02    0.97431E-06    0.14519E-03    0.76486E-02    0.25630E-01    0.97431E-06    0.10735E-12    0.32097E-11    0.10523E-09    0.66302E-09    0.14519E-03    0.32097E-11    0.55703E-09    0.30327E-07    0.10152E-06    0.76486E-02    0.10523E-09    0.30327E-07    0.62612E-04    0.80778E-04    0.25630E-01    0.66302E-09    0.10152E-06    0.80778E-04    0.11391E-03
    14    0.35521E+02    0.79662E-04    0.12911E-03    0.81307E-02    0.26410E-01    0.79662E-04   -0.27194E-04    0.38080E-11    0.62031E-09    0.13983E-08    0.12911E-03    0.38080E-11    0.49164E-09    0.32154E-07    0.10399E-06    0.81307E-02    0.62031E-09    0.32154E-07    0.71639E-04    0.92952E-04    0.26410E-01    0.13983E-08    0.10399E-06    0.92952E-04    0.13138E-03
    15    0.31933E+02    0.11609E-05    0.11550E-03    0.85849E-02    0.27119E-01    0.11609E-05    0.12329E-12    0.39914E-11    0.10662E-08    0.19287E-08    0.11550E-03    0.39914E-11    0.43688E-09    0.33873E-07    0.10623E-06    0.85849E-02    0.10662E-08    0.33873E-07    0.81244E-04    0.10597E-03    0.27119E-01    0.19287E-08    0.10623E-06    0.10597E-03    0.15012E-03
    16    0.28780E+02    0.32411E-03    0.10384E-03    0.90130E-02    0.27764E-01    0.32411E-03   -0.22586E-04    0.34408E-11    0.11405E-08    0.18939E-08    0.10384E-03    0.34408E-11    0.39049E-09    0.35492E-07    0.10826E-06    0.90130E-02    0.11405E-08    0.35492E-07    0.91427E-04    0.11984E-03    0.27764E-01    0.18939E-08    0.10826E-06    0.11984E-03    0.17011E-03
    17    0.26103E+02    0.70365E-06    0.93796E-04    0.94172E-02    0.28350E-01    0.70365E-06    0.62943E-13    0.25016E-11    0.91998E-09    0.14533E-08    0.93796E-04    0.25016E-11    0.35088E-09    0.37020E-07    0.11011E-06    0.94172E-02    0.91998E-09    0.37020E-07    0.10219E-03    0.13455E-03    0.28350E-01    0.14533E-08    0.11011E-06    0.13455E-03    0.19138E-03
    18    0.23307E+02   -0.52562E-03    0.85072E-04    0.97994E-02    0.28884E-01   -0.52562E-03    0.11488E-04    0.16314E-11    0.58101E-09    0.89590E-09    0.85072E-04    0.16314E-11    0.31676E-09    0.38464E-07    0.11179E-06    0.97994E-02    0.58101E-09    0.38464E-07    0.11353E-03    0.15012E-03    0.28884E-01    0.89590E-09    0.11179E-06    0.15012E-03    0.21393E-03
    19    0.21667E+02    0.29438E-06    0.77449E-04    0.10160E-01    0.29367E-01    0.29438E-06    0.28664E-13    0.10718E-11    0.31876E-09    0.50708E-09    0.77449E-04    0.10718E-11    0.28718E-09    0.39828E-07    0.11331E-06    0.10160E-01    0.31876E-09    0.39828E-07    0.12545E-03    0.16654E-03    0.29367E-01    0.50708E-09    0.11331E-06    0.16654E-03    0.23774E-03
    20    0.19873E+02   -0.10650E-04    0.70739E-04    0.10501E-01    0.29803E-01   -0.10650E-04    0.10034E-04    0.95345E-12    0.29902E-09    0.51875E-09    0.70739E-04    0.95345E-12    0.26132E-09    0.41113E-07    0.11467E-06    0.10501E-01    0.29902E-09    0.41113E-07    0.13794E-03    0.18380E-03    0.29803E-01    0.51875E-09    0.11467E-06    0.18380E-03    0.26281E-03
    21    0.18208E+02    0.32603E-06    0.64810E-04    0.10822E-01    0.30197E-01    0.32603E-06    0.24333E-13    0.11774E-11    0.55110E-09    0.95203E-09    0.64810E-04    0.11774E-11    0.23862E-09    0.42327E-07    0.11590E-06    0.10822E-01    0.55110E-09    0.42327E-07    0.15101E-03    0.20192E-03    0.30197E-01    0.95203E-09    0.11590E-06    0.20192E-03    0.28915E-03
    22    0.16803E+02   -0.42673E-04    0.59545E-04    0.11126E-01    0.30552E-01   -0.42673E-04   -0.67106E-05    0.15845E-11    0.10409E-08    0.17351E-08    0.59545E-04    0.15845E-11    0.21858E-09    0.43477E-07    0.11702E-06    0.11126E-01    0.10409E-08    0.43477E-07    0.16465E-03    0.22088E-03    0.30552E-01    0.17351E-08    0.11702E-06    0.22088E-03    0.31675E-03
    23    0.15463E+02    0.55742E-06    0.54853E-04    0.11414E-01    0.30872E-01    0.55742E-06    0.66167E-13    0.20039E-11    0.16168E-08    0.26349E-08    0.54853E-04    0.20039E-11    0.20081E-09    0.44563E-07    0.11802E-06    0.11414E-01    0.16168E-08    0.44563E-07    0.17886E-03    0.24068E-03    0.30872E-01    0.26349E-08    0.11802E-06    0.24068E-03    0.34562E-03
    24    0.14276E+02    0.19329E-03    0.50651E-04    0.11685E-01    0.31157E-01    0.19329E-03   -0.45945E-05    0.22852E-11    0.21149E-08    0.34036E-08    0.50651E-04    0.22852E-11    0.18497E-09    0.45587E-07    0.11891E-06    0.11685E-01    0.21149E-08    0.45587E-07    0.19364E-03    0.26132E-03    0.31157E-01    0.34036E-08    0.11891E-06    0.26132E-03    0.37573E-03
    25    0.13250E+02    0.66050E-06    0.46874E-04    0.11941E-01    0.31412E-01    0.66050E-06    0.10571E-12    0.23714E-11    0.24381E-08    0.38958E-08    0.46874E-04    0.23714E-11    0.17080E-09    0.46554E-07    0.11970E-06    0.11941E-01    0.24381E-08    0.46554E-07    0.20898E-03    0.28279E-03    0.31412E-01    0.38958E-08    0.11970E-06    0.28279E-03    0.40708E-03
    26    0.12247E+02    0.17382E-03    0.43470E-04    0.12183E-01    0.31638E-01    0.17382E-03    0.45677E-05    0.22456E-11    0.25218E-08    0.40161E-08    0.43470E-04    0.22456E-11    0.15809E-09    0.47468E-07    0.12041E-06    0.12183E-01    0.25218E-08    0.47468E-07    0.22488E-03    0.30509E-03    0.31638E-01    0.40161E-08    0.12041E-06    0.30509E-03    0.43966E-03
    27    0.11442E+02    0.54879E-06    0.40392E-04    0.12410E-01    0.31838E-01    0.54879E-06    0.87920E-13    0.19569E-11    0.23656E-08    0.37677E-08    0.40392E-04    0.19569E-11    0.14663E-09    0.48330E-07    0.12102E-06    0.12410E-01    0.23656E-08    0.48330E-07    0.24133E-03    0.32821E-03    0.31838E-01    0.37677E-08    0.12102E-06    0.32821E-03    0.47345E-03
    28    0.10634E+02   -0.24429E-03    0.37600E-04    0.12625E-01    0.32012E-01   -0.24429E-03    0.62322E-06    0.15711E-11    0.19982E-08    0.31975E-08    0.37600E-04    0.15711E-11    0.13628E-09    0.49141E-07    0.12156E-06    0.12625E-01    0.19982E-08    0.49141E-07    0.25833E-03    0.35214E-03    0.32012E-01    0.31975E-08    0.12156E-06    0.35214E-03    0.50845E-03
    29    0.99485E+01    0.33090E-06    0.35060E-04    0.12827E-01    0.32163E-01    0.33090E-06    0.46756E-13    0.11561E-11    0.14994E-08    0.24285E-08    0.35060E-04    0.11561E-11    0.12689E-09    0.49904E-07    0.12203E-06    0.12827E-01    0.14994E-08    0.49904E-07    0.27586E-03    0.37687E-03    0.32163E-01    0.24285E-08    0.12203E-06    0.37687E-03    0.54463E-03
    30    0.93675E+01    0.16710E-04    0.32741E-04    0.13015E-01    0.32289E-01    0.16710E-04   -0.21393E-05    0.77414E-12    0.96320E-09    0.16035E-08    0.32741E-04    0.77414E-12    0.11834E-09    0.50618E-07    0.12241E-06    0.13015E-01    0.96320E-09    0.50618E-07    0.29392E-03    0.40237E-03    0.32289E-01    0.16035E-08    0.12241E-06    0.40237E-03    0.58197E-03
    31    0.87004E+01    0.14123E-06    0.30621E-04    0.13192E-01    0.32394E-01    0.14123E-06    0.26018E-13    0.46398E-12    0.48693E-09    0.86784E-09    0.30621E-04    0.46398E-12    0.11055E-09    0.51286E-07    0.12273E-06    0.13192E-01    0.48693E-09    0.51286E-07    0.31250E-03    0.42864E-03    0.32394E-01    0.86784E-09    0.12273E-06    0.42864E-03    0.62044E-03
    32    0.81213E+01    0.16031E-03    0.28679E-04    0.13357E-01    0.32481E-01    0.16031E-03    0.18985E-05    0.25238E-12    0.15506E-09    0.34729E-09    0.28679E-04    0.25238E-12    0.10344E-09    0.51912E-07    0.12298E-06    0.13357E-01    0.15506E-09    0.51912E-07    0.33159E-03    0.45566E-03    0.32481E-01    0.34729E-09    0.12298E-06    0.45566E-03    0.66004E-03
    33    0.76501E+01    0.50788E-07    0.26898E-04    0.13512E-01    0.32549E-01    0.50788E-07    0.21096E-13    0.14235E-12   -0.35733E-11    0.87393E-10    0.26898E-04    0.14235E-12    0.96924E-10    0.52497E-07    0.12318E-06    0.13512E-01   -0.35733E-11    0.52497E-07    0.35118E-03    0.48344E-03    0.32549E-01    0.87393E-10    0.12318E-06    0.48344E-03    0.70073E-03
    34    0.71693E+01   -0.27666E-03    0.25259E-04    0.13656E-01    0.32601E-01   -0.27666E-03    0.58091E-06    0.12749E-12    0.20066E-10    0.10428E-09    0.25259E-04    0.12749E-12    0.90945E-10    0.53043E-07    0.12332E-06    0.13656E-01    0.20066E-10    0.53043E-07    0.37126E-03    0.51193E-03    0.32601E-01    0.10428E-09    0.12332E-06    0.51193E-03    0.74249E-03
    35    0.67593E+01    0.59421E-07    0.23749E-04    0.13790E-01    0.32637E-01    0.59421E-07    0.17093E-13    0.18751E-12    0.21129E-09    0.37665E-09    0.23749E-04    0.18751E-12    0.85446E-10    0.53550E-07    0.12340E-06    0.13790E-01    0.21129E-09    0.53550E-07    0.39181E-03    0.54113E-03    0.32637E-01    0.37665E-09    0.12340E-06    0.54113E-03    0.78530E-03
    36    0.64197E+01    0.46383E-03    0.22355E-04    0.13915E-01    0.32658E-01    0.46383E-03   -0.13653E-06    0.29833E-12    0.54657E-09    0.86906E-09    0.22355E-04    0.29833E-12    0.80380E-10    0.54020E-07    0.12344E-06    0.13915E-01    0.54657E-09    0.54020E-07    0.41283E-03    0.57102E-03    0.32658E-01    0.86906E-09    0.12344E-06    0.57102E-03    0.82913E-03
    37    0.59986E+01    0.12346E-06    0.21066E-04    0.14029E-01    0.32664E-01    0.12346E-06    0.15593E-13    0.43470E-12    0.99066E-09    0.15270E-08    0.21066E-04    0.43470E-12    0.75703E-10    0.54454E-07    0.12343E-06    0.14029E-01    0.99066E-09    0.54454E-07    0.43430E-03    0.60157E-03    0.32664E-01    0.15270E-08    0.12343E-06    0.60157E-03    0.87395E-03
    38    0.56347E+01   -0.55392E-03    0.19873E-04    0.14134E-01    0.32656E-01   -0.55392E-03    0.41830E-05    0.57313E-12    0.15011E-08    0.22852E-08    0.19873E-04    0.57313E-12    0.71379E-10    0.54851E-07    0.12338E-06    0.14134E-01    0.15011E-08    0.54851E-07    0.45620E-03    0.63276E-03    0.32656E-01    0.22852E-08    0.12338E-06    0.63276E-03    0.91971E-03
    39    0.53694E+01   -0.64610E-03    0.18765E-04    0.14230E-01    0.32635E-01   -0.64610E-03    0.55145E-05    0.69837E-12    0.20184E-08    0.30552E-08    0.18765E-04    0.69837E-12    0.67374E-10    0.55213E-07    0.12327E-06    0.14230E-01    0.20184E-08    0.55213E-07    0.47851E-03    0.66458E-03    0.32635E-01    0.30552E-08    0.12327E-06    0.66458E-03    0.96638E-03
    40    0.50524E+01    0.21882E-06    0.17737E-04    0.14316E-01    0.32601E-01    0.21882E-06    0.26862E-13    0.79724E-12    0.24786E-08    0.37424E-08    0.17737E-04    0.79724E-12    0.63659E-10    0.55540E-07    0.12313E-06    0.14316E-01    0.24786E-08    0.55540E-07    0.50123E-03    0.69698E-03    0.32601E-01    0.37424E-08    0.12313E-06    0.69698E-03    0.10139E-02
    41    0.48873E+01    0.12921E-02    0.16779E-04    0.14394E-01    0.32555E-01    0.12921E-02   -0.10177E-04    0.85942E-12    0.28283E-08    0.42678E-08    0.16779E-04    0.85942E-12    0.60204E-10    0.55834E-07    0.12294E-06    0.14394E-01    0.28283E-08    0.55834E-07    0.52432E-03    0.72996E-03    0.32555E-01    0.42678E-08    0.12294E-06    0.72996E-03    0.10623E-02
    42    0.46363E+01    0.24752E-02    0.15888E-04    0.14463E-01    0.32498E-01    0.24752E-02   -0.18179E-04    0.88610E-12    0.30557E-08    0.46134E-08    0.15888E-04    0.88610E-12    0.56988E-10    0.56095E-07    0.12271E-06    0.14463E-01    0.30557E-08    0.56095E-07    0.54779E-03    0.76347E-03    0.32498E-01    0.46134E-08    0.12271E-06    0.76347E-03    0.11115E-02
    43    0.44156E+01    0.26483E-02    0.15056E-04    0.14524E-01    0.32429E-01    0.26483E-02   -0.16190E-04    0.88131E-12    0.31591E-08    0.47765E-08    0.15056E-04    0.88131E-12    0.53995E-10    0.56324E-07    0.12244E-06    0.14524E-01    0.31591E-08    0.56324E-07    0.57161E-03    0.79752E-03    0.32429E-01    0.47765E-08    0.12244E-06    0.79752E-03    0.11615E-02
    44    0.40441E+01    0.18018E-02    0.14280E-04    0.14577E-01    0.32350E-01    0.18018E-02   -0.11250E-04    0.84912E-12    0.31370E-08    0.47545E-08    0.14280E-04    0.84912E-12    0.51204E-10    0.56524E-07    0.12214E-06    0.14577E-01    0.31370E-08    0.56524E-07    0.59577E-03    0.83208E-03    0.32350E-01    0.47545E-08    0.12214E-06    0.83208E-03    0.12122E-02
    45    0.38608E+01    0.21621E-06    0.13555E-04    0.14623E-01    0.32262E-01    0.21621E-06    0.32359E-13    0.79356E-12    0.29878E-08    0.45448E-08    0.13555E-04    0.79356E-12    0.48598E-10    0.56695E-07    0.12180E-06    0.14623E-01    0.29878E-08    0.56695E-07    0.62026E-03    0.86713E-03    0.32262E-01    0.45448E-08    0.12180E-06    0.86713E-03    0.12637E-02
    46    0.37667E+01   -0.44408E-02    0.12876E-04    0.14661E-01    0.32165E-01   -0.44408E-02    0.21386E-04    0.71907E-12    0.27156E-08    0.41529E-08    0.12876E-04    0.71907E-12    0.46159E-10    0.56839E-07    0.12143E-06    0.14661E-01    0.27156E-08    0.56839E-07    0.64508E-03    0.90265E-03    0.32165E-01    0.41529E-08    0.12143E-06    0.90265E-03    0.13158E-02
    47    0.36198E+01   -0.10322E-01    0.12240E-04    0.14693E-01    0.32060E-01   -0.10322E-01    0.45231E-04    0.63157E-12    0.23463E-08    0.36173E-08    0.12240E-04    0.63157E-12    0.43875E-10    0.56958E-07    0.12104E-06    0.14693E-01    0.23463E-08    0.56958E-07    0.67020E-03    0.93863E-03    0.32060E-01    0.36173E-08    0.12104E-06    0.93863E-03    0.13686E-02
    48    0.33601E+01   -0.13066E-01    0.11643E-04    0.14718E-01    0.31947E-01   -0.13066E-01    0.68040E-04    0.53738E-12    0.19118E-08    0.29847E-08    0.11643E-04    0.53738E-12    0.41735E-10    0.57051E-07    0.12062E-06    0.14718E-01    0.19118E-08    0.57051E-07    0.69561E-03    0.97505E-03    0.31947E-01    0.29847E-08    0.12062E-06    0.97505E-03    0.14221E-02
    49    0.30761E+01   -0.86922E-02    0.11084E-04    0.14737E-01    0.31828E-01   -0.86922E-02    0.64032E-04    0.44279E-12    0.14436E-08    0.23017E-08    0.11084E-04    0.44279E-12    0.39728E-10    0.57122E-07    0.12017E-06    0.14737E-01    0.14436E-08    0.57122E-07    0.72131E-03    0.10119E-02    0.31828E-01    0.23017E-08    0.12017E-06    0.10119E-02    0.14762E-02
    50    0.30051E+01    0.97280E-07    0.10558E-04    0.14751E-01    0.31702E-01    0.97280E-07    0.99385E-14    0.35413E-12    0.97336E-09    0.16150E-08    0.10558E-04    0.35413E-12    0.37844E-10    0.57172E-07    0.11970E-06    0.14751E-01    0.97336E-09    0.57172E-07    0.74728E-03    0.10491E-02    0.31702E-01    0.16150E-08    0.11970E-06    0.10491E-02    0.15309E-02
    51    0.29334E+01    0.87114E-02    0.10063E-04    0.14759E-01    0.31571E-01    0.87114E-02   -0.15865E-03    0.27664E-12    0.53046E-09    0.96773E-09    0.10063E-04    0.27664E-12    0.36073E-10    0.57201E-07    0.11921E-06    0.14759E-01    0.53046E-09    0.57201E-07    0.77351E-03    0.10868E-02    0.31571E-01    0.96773E-09    0.11921E-06    0.10868E-02    0.15861E-02
    52    0.30732E+01    0.12776E-01    0.95980E-05    0.14763E-01    0.31435E-01    0.12776E-01   -0.32573E-03    0.21131E-12    0.13482E-09    0.38857E-09    0.95980E-05    0.21131E-12    0.34406E-10    0.57211E-07    0.11870E-06    0.14763E-01    0.13482E-09    0.57211E-07    0.79998E-03    0.11248E-02    0.31435E-01    0.38857E-09    0.11870E-06    0.11248E-02    0.16419E-02
    53    0.30374E+01    0.92855E-02    0.91598E-05    0.14761E-01    0.31294E-01    0.92855E-02   -0.34961E-03    0.15806E-12   -0.19593E-09   -0.97298E-10    0.91598E-05    0.15806E-12    0.32837E-10    0.57203E-07    0.11817E-06    0.14761E-01   -0.19593E-09    0.57203E-07    0.82668E-03    0.11631E-02    0.31294E-01   -0.97298E-10    0.11817E-06    0.11631E-02    0.16982E-02
    54    0.27361E+01    0.33016E-02    0.87468E-05    0.14755E-01    0.31148E-01    0.33016E-02   -0.23463E-03    0.11683E-12   -0.44420E-09   -0.46471E-09    0.87468E-05    0.11683E-12    0.31359E-10    0.57177E-07    0.11763E-06    0.14755E-01   -0.44420E-09    0.57177E-07    0.85358E-03    0.12018E-02    0.31148E-01   -0.46471E-09    0.11763E-06    0.12018E-02    0.17550E-02
    55    0.23763E+01    0.25155E-07    0.83573E-05    0.14745E-01    0.30998E-01    0.25155E-07    0.41020E-14    0.87540E-13   -0.59236E-09   -0.68851E-09    0.83573E-05    0.87540E-13    0.29966E-10    0.57134E-07    0.11707E-06    0.14745E-01   -0.59236E-09    0.57134E-07    0.88067E-03    0.12407E-02    0.30998E-01   -0.68851E-09    0.11707E-06    0.12407E-02    0.18122E-02
    56    0.21701E+01   -0.17291E-02    0.79893E-05    0.14730E-01    0.30844E-01   -0.17291E-02    0.21343E-03    0.69848E-13   -0.62775E-09   -0.75057E-09    0.79893E-05    0.69848E-13    0.28649E-10    0.57074E-07    0.11650E-06    0.14730E-01   -0.62775E-09    0.57074E-07    0.90793E-03    0.12799E-02    0.30844E-01   -0.75057E-09    0.11650E-06    0.12799E-02    0.18697E-02
    57    0.20514E+01   -0.18358E-02    0.76416E-05    0.14711E-01    0.30686E-01   -0.18358E-02    0.29820E-03    0.62288E-13   -0.55745E-09   -0.66089E-09    0.76416E-05    0.62288E-13    0.27406E-10    0.56997E-07    0.11591E-06    0.14711E-01   -0.55745E-09    0.56997E-07    0.93533E-03    0.13193E-02    0.30686E-01   -0.66089E-09    0.11591E-06    0.13193E-02    0.19276E-02
    58    0.20333E+01   -0.12124E-02    0.73129E-05    0.14687E-01    0.30524E-01   -0.12124E-02    0.26287E-03    0.63121E-13   -0.39352E-09   -0.43649E-09    0.73129E-05    0.63121E-13    0.26230E-10    0.56904E-07    0.11531E-06    0.14687E-01   -0.39352E-09    0.56904E-07    0.96285E-03    0.13588E-02    0.30524E-01   -0.43649E-09    0.11531E-06    0.13588E-02    0.19858E-02
    59    0.19801E+01   -0.77348E-03    0.70019E-05    0.14659E-01    0.30357E-01   -0.77348E-03    0.14575E-03    0.70604E-13   -0.14797E-09   -0.94402E-10    0.70019E-05    0.70604E-13    0.25118E-10    0.56794E-07    0.11469E-06    0.14659E-01   -0.14797E-09    0.56794E-07    0.99045E-03    0.13986E-02    0.30357E-01   -0.94402E-10    0.11469E-06    0.13986E-02    0.20442E-02
    60    0.19050E+01    0.23112E-07    0.67075E-05    0.14627E-01    0.30187E-01    0.23112E-07    0.26487E-14    0.82999E-13    0.16714E-09    0.34834E-09    0.67075E-05    0.82999E-13    0.24065E-10    0.56668E-07    0.11405E-06    0.14627E-01    0.16714E-09    0.56668E-07    0.10181E-02    0.14384E-02    0.30187E-01    0.34834E-09    0.11405E-06    0.14384E-02    0.21027E-02
    61    0.21143E+01    0.18113E-02    0.64284E-05    0.14591E-01    0.30013E-01    0.18113E-02   -0.80085E-04    0.98622E-13    0.53787E-09    0.87197E-09    0.64284E-05    0.98622E-13    0.23067E-10    0.56526E-07    0.11341E-06    0.14591E-01    0.53787E-09    0.56526E-07    0.10458E-02    0.14783E-02    0.30013E-01    0.87197E-09    0.11341E-06    0.14783E-02    0.21614E-02
    62    0.20074E+01    0.37228E-02    0.61638E-05    0.14550E-01    0.29834E-01    0.37228E-02   -0.10301E-03    0.11602E-12    0.94266E-09    0.14457E-08    0.61638E-05    0.11602E-12    0.22120E-10    0.56367E-07    0.11274E-06    0.14550E-01    0.94266E-09    0.56367E-07    0.10736E-02    0.15182E-02    0.29834E-01    0.14457E-08    0.11274E-06    0.15182E-02    0.22201E-02
    63    0.17971E+01    0.47585E-02    0.59128E-05    0.14505E-01    0.29652E-01    0.47585E-02   -0.10297E-03    0.13382E-12    0.13580E-08    0.20361E-08    0.59128E-05    0.13382E-12    0.21223E-10    0.56192E-07    0.11206E-06    0.14505E-01    0.13580E-08    0.56192E-07    0.11013E-02    0.15582E-02    0.29652E-01    0.20361E-08    0.11206E-06    0.15582E-02    0.22788E-02
    64    0.17704E+01    0.37191E-02    0.56746E-05    0.14456E-01    0.29465E-01    0.37191E-02   -0.62183E-04    0.15061E-12    0.17604E-08    0.26096E-08    0.56746E-05    0.15061E-12    0.20371E-10    0.56001E-07    0.11137E-06    0.14456E-01    0.17604E-08    0.56001E-07    0.11290E-02    0.15981E-02    0.29465E-01    0.26096E-08    0.11137E-06    0.15981E-02    0.23375E-02
    65    0.15457E+01    0.44418E-07    0.54484E-05    0.14403E-01    0.29275E-01    0.44418E-07    0.57193E-14    0.16501E-12    0.21264E-08    0.31327E-08    0.54484E-05    0.16501E-12    0.19562E-10    0.55795E-07    0.11066E-06    0.14403E-01    0.21264E-08    0.55795E-07    0.11566E-02    0.16379E-02    0.29275E-01    0.31327E-08    0.11066E-06    0.16379E-02    0.23960E-02
    66    0.14095E+01   -0.46037E-02    0.52334E-05    0.14346E-01    0.29082E-01   -0.46037E-02    0.21984E-04    0.17588E-12    0.24356E-08    0.35763E-08    0.52334E-05    0.17588E-12    0.18793E-10    0.55573E-07    0.10993E-06    0.14346E-01    0.24356E-08    0.55573E-07    0.11841E-02    0.16776E-02    0.29082E-01    0.35763E-08    0.10993E-06    0.16776E-02    0.24544E-02
    67    0.12006E+01   -0.77600E-02    0.50291E-05    0.14285E-01    0.28885E-01   -0.77600E-02    0.10896E-04    0.18315E-12    0.26797E-08    0.39283E-08    0.50291E-05    0.18315E-12    0.18062E-10    0.55336E-07    0.10919E-06    0.14285E-01    0.26797E-08    0.55336E-07    0.12116E-02    0.17171E-02    0.28885E-01    0.39283E-08    0.10919E-06    0.17171E-02    0.25127E-02
    68    0.12028E+01   -0.83024E-02    0.48347E-05    0.14220E-01    0.28685E-01   -0.83024E-02    0.13330E-04    0.18698E-12    0.28536E-08    0.41810E-08    0.48347E-05    0.18698E-12    0.17366E-10    0.55085E-07    0.10844E-06    0.14220E-01    0.28536E-08    0.55085E-07    0.12389E-02    0.17566E-02    0.28685E-01    0.41810E-08    0.10844E-06    0.17566E-02    0.25707E-02
