#    L    TT             EE             TE             PP             TP          
    52    0.30024E+01   -0.32573E-03    0.12776E-01    0.41525E+07    0.81697E+04
    53    0.29709E+01   -0.34961E-03    0.92855E-02    0.41200E+07    0.79525E+04
    54    0.26735E+01   -0.23463E-03    0.33016E-02    0.40873E+07    0.77428E+04
    55    0.23175E+01    0.39613E-14    0.24458E-07    0.40544E+07    0.75402E+04
    56    0.21147E+01    0.21343E-03   -0.17291E-02    0.40212E+07    0.73444E+04
    57    0.19992E+01    0.29820E-03   -0.18358E-02    0.39879E+07    0.71550E+04
    58    0.19841E+01    0.26287E-03   -0.12124E-02    0.39545E+07    0.69720E+04
    59    0.19338E+01    0.14575E-03   -0.77348E-03    0.39209E+07    0.67950E+04
    60    0.18613E+01    0.25549E-14    0.22486E-07    0.38873E+07    0.66236E+04
    61    0.20731E+01   -0.80085E-04    0.18113E-02    0.38537E+07    0.64578E+04
    62    0.19685E+01   -0.10301E-03    0.37228E-02    0.38200E+07    0.62973E+04
    63    0.17604E+01   -0.10297E-03    0.47585E-02    0.37863E+07    0.61419E+04
    64    0.17356E+01   -0.62183E-04    0.37191E-02    0.37527E+07    0.59915E+04
    65    0.15128E+01    0.55318E-14    0.43138E-07    0.37192E+07    0.58458E+04
    66    0.13784E+01    0.21984E-04   -0.46037E-02    0.36857E+07    0.57048E+04
    67    0.11712E+01    0.10896E-04   -0.77600E-02    0.36525E+07    0.55681E+04
    68    0.11750E+01    0.13330E-04   -0.83024E-02    0.36193E+07    0.54357E+04
    69    0.11538E+01   -0.58331E-05   -0.49903E-02    0.35864E+07    0.53075E+04
    70    0.12430E+01    0.83914E-14    0.48030E-07    0.35536E+07    0.51832E+04
    71    0.12867E+01    0.25785E-04    0.38996E-02    0.35209E+07    0.50627E+04
    72    0.13018E+01    0.53062E-04    0.55055E-02    0.34885E+07    0.49458E+04
    73    0.12367E+01    0.56304E-04    0.45079E-02    0.34563E+07    0.48325E+04
    74    0.11142E+01    0.32269E-04    0.20827E-02    0.34243E+07    0.47225E+04
    75    0.10313E+01    0.47348E-14    0.36551E-07    0.33925E+07    0.46158E+04
    76    0.92928E+00   -0.30693E-04   -0.95235E-03    0.33609E+07    0.45123E+04
    77    0.86813E+00   -0.57223E-04   -0.10189E-02    0.33295E+07    0.44117E+04
    78    0.90063E+00   -0.41664E-04   -0.21692E-02    0.32984E+07    0.43140E+04
    79    0.85668E+00   -0.27803E-04   -0.11730E-02    0.32675E+07    0.42192E+04
    80    0.86330E+00    0.20627E-14    0.23081E-07    0.32368E+07    0.41272E+04
    81    0.82924E+00    0.27379E-05    0.31531E-03    0.32065E+07    0.40377E+04
    82    0.83006E+00    0.12525E-04    0.24967E-03    0.31764E+07    0.39509E+04
    83    0.79728E+00    0.14258E-04   -0.27075E-03    0.31466E+07    0.38665E+04
    84    0.81104E+00    0.15117E-04    0.16587E-03    0.31172E+07    0.37846E+04
    85    0.72860E+00    0.15939E-14    0.15299E-07    0.30880E+07    0.37049E+04
    86    0.62933E+00   -0.80104E-05   -0.13641E-03    0.30592E+07    0.36276E+04
    87    0.73823E+00   -0.26216E-04    0.24021E-03    0.30307E+07    0.35524E+04
    88    0.61103E+00   -0.26302E-04    0.83362E-03    0.30025E+07    0.34794E+04
    89    0.62056E+00   -0.96688E-05   -0.13813E-03    0.29747E+07    0.34083E+04
    90    0.61967E+00    0.10313E-14    0.12117E-07    0.29472E+07    0.33392E+04
    91    0.53587E+00    0.88892E-05    0.16983E-03    0.29200E+07    0.32719E+04
    92    0.52097E+00    0.16379E-04    0.62228E-03    0.28931E+07    0.32064E+04
    93    0.57861E+00    0.29435E-04    0.82642E-03    0.28666E+07    0.31427E+04
    94    0.48956E+00    0.25308E-04    0.17369E-02    0.28404E+07    0.30807E+04
    95    0.48029E+00    0.18391E-04    0.20800E-02    0.28145E+07    0.30204E+04
    96    0.25729E+00    0.82198E-05    0.20674E-02    0.27889E+07    0.29617E+04
    97    0.26990E+00   -0.56680E-05    0.19112E-02    0.27637E+07    0.29046E+04
    98    0.29888E+00   -0.16308E-04    0.33087E-02    0.27388E+07    0.28490E+04
    99    0.19929E+00   -0.46450E-04    0.27578E-02    0.27142E+07    0.27949E+04
   100    0.19762E+00   -0.81699E-04    0.41844E-02    0.26899E+07    0.27422E+04
   101    0.14891E+00   -0.48236E-04    0.40862E-02    0.26659E+07    0.26909E+04
   102    0.42822E+00   -0.80235E-04    0.41607E-02    0.26422E+07    0.26410E+04
   103    0.44489E+00   -0.89020E-04    0.31342E-02    0.26188E+07    0.25924E+04
   104    0.49969E+00   -0.60196E-04    0.34469E-02    0.25957E+07    0.25451E+04
   105    0.52196E+00   -0.53656E-04    0.30823E-02    0.25729E+07    0.24990E+04
   106    0.58961E+00    0.19279E-04    0.22523E-02    0.25504E+07    0.24541E+04
   107    0.40912E+00    0.24434E-04    0.19114E-02    0.25282E+07    0.24103E+04
   108    0.42983E+00    0.50485E-04    0.78595E-03    0.25063E+07    0.23676E+04
   109    0.43251E+00    0.37543E-04   -0.16942E-03    0.24847E+07    0.23259E+04
   110    0.34650E+00    0.37504E-15    0.48364E-08    0.24634E+07    0.22852E+04
   111    0.25041E+00    0.25783E-04   -0.72092E-03    0.24423E+07    0.22455E+04
   112    0.15133E+00    0.51254E-04   -0.21128E-02    0.24216E+07    0.22067E+04
   113    0.13136E+00    0.86308E-04   -0.32119E-02    0.24011E+07    0.21688E+04
   114    0.49711E-01    0.66557E-04   -0.37972E-02    0.23809E+07    0.21319E+04
   115    0.62762E-01    0.15046E-03   -0.43908E-02    0.23610E+07    0.20958E+04
   116   -0.44543E-01    0.12507E-03   -0.47717E-02    0.23413E+07    0.20605E+04
   117    0.32728E-01    0.74553E-04   -0.47190E-02    0.23219E+07    0.20261E+04
   118    0.15381E+00    0.15738E-03   -0.54974E-02    0.23028E+07    0.19924E+04
   119    0.17792E+00    0.23488E-03   -0.54004E-02    0.22839E+07    0.19596E+04
   120    0.26144E+00    0.16838E-03   -0.49499E-02    0.22653E+07    0.19276E+04
   121    0.26360E+00    0.26490E-03   -0.46678E-02    0.22469E+07    0.18962E+04
   122    0.26647E+00    0.23721E-03   -0.43333E-02    0.22288E+07    0.18657E+04
   123    0.27785E+00    0.16949E-03   -0.44681E-02    0.22109E+07    0.18358E+04
   124    0.30555E+00    0.14592E-03   -0.26230E-02    0.21933E+07    0.18066E+04
   125    0.28307E+00    0.10210E-03   -0.15484E-02    0.21759E+07    0.17781E+04
   126    0.29251E+00    0.12222E-03   -0.10233E-02    0.21587E+07    0.17502E+04
   127    0.26736E+00    0.67608E-04   -0.82677E-03    0.21418E+07    0.17229E+04
   128    0.21544E+00    0.96719E-04   -0.73800E-03    0.21251E+07    0.16962E+04
   129    0.21882E+00    0.70884E-04   -0.53605E-03    0.21087E+07    0.16702E+04
   130    0.21102E+00    0.20627E-14    0.76876E-08    0.20924E+07    0.16447E+04
   131    0.20017E+00    0.40701E-04   -0.11275E-02    0.20764E+07    0.16197E+04
   132    0.27002E+00    0.45184E-04   -0.14194E-02    0.20606E+07    0.15953E+04
   133    0.28182E+00    0.86669E-04   -0.35664E-02    0.20450E+07    0.15713E+04
   134    0.31966E+00    0.16409E-03   -0.35737E-02    0.20297E+07    0.15479E+04
   135    0.39334E+00    0.20211E-03   -0.48750E-02    0.20145E+07    0.15250E+04
   136    0.36410E+00    0.19965E-03   -0.42183E-02    0.19995E+07    0.15026E+04
   137    0.39031E+00    0.22994E-03   -0.42943E-02    0.19848E+07    0.14806E+04
   138    0.40751E+00    0.21763E-03   -0.40796E-02    0.19702E+07    0.14591E+04
   139    0.27692E+00    0.31022E-03   -0.32936E-02    0.19558E+07    0.14381E+04
   140    0.30549E+00    0.28381E-03   -0.31413E-02    0.19416E+07    0.14175E+04
   141    0.20589E+00    0.21161E-03   -0.18566E-02    0.19276E+07    0.13973E+04
   142    0.21078E+00    0.16683E-03   -0.64437E-03    0.19138E+07    0.13775E+04
   143    0.25568E+00    0.14843E-03    0.33036E-04    0.19002E+07    0.13581E+04
   144    0.20184E+00    0.81045E-04    0.45625E-03    0.18867E+07    0.13391E+04
   145    0.13333E+00    0.11218E-03    0.90586E-03    0.18734E+07    0.13205E+04
   146    0.28282E+00    0.17933E-04    0.91965E-03    0.18602E+07    0.13023E+04
   147    0.21442E+00    0.20080E-04    0.15210E-02    0.18473E+07    0.12844E+04
   148    0.16077E+00   -0.31007E-04    0.76213E-03    0.18345E+07    0.12669E+04
   149    0.20598E+00   -0.62107E-04   -0.33364E-03    0.18218E+07    0.12497E+04
   150    0.13700E+00    0.18752E-15    0.11744E-08    0.18093E+07    0.12328E+04
   151    0.11187E+00    0.77267E-04   -0.16144E-02    0.17969E+07    0.12162E+04
   152   -0.97400E-02    0.80850E-04   -0.38724E-02    0.17847E+07    0.11999E+04
   153   -0.71384E-01    0.14206E-03   -0.46709E-02    0.17726E+07    0.11839E+04
   154   -0.13945E+00    0.24362E-03   -0.63636E-02    0.17607E+07    0.11683E+04
   155   -0.20603E+00    0.36829E-03   -0.83328E-02    0.17489E+07    0.11529E+04
   156   -0.41181E+00    0.49880E-03   -0.10704E-01    0.17372E+07    0.11377E+04
   157   -0.45176E+00    0.61790E-03   -0.12116E-01    0.17257E+07    0.11229E+04
   158   -0.54083E+00    0.78259E-03   -0.13437E-01    0.17143E+07    0.11083E+04
   159   -0.67112E+00    0.82706E-03   -0.14794E-01    0.17030E+07    0.10940E+04
   160   -0.76047E+00    0.88262E-03   -0.14824E-01    0.16919E+07    0.10799E+04
   161   -0.80097E+00    0.10063E-02   -0.15139E-01    0.16809E+07    0.10661E+04
   162   -0.85901E+00    0.10322E-02   -0.15864E-01    0.16700E+07    0.10526E+04
   163   -0.77813E+00    0.10175E-02   -0.15639E-01    0.16592E+07    0.10393E+04
   164   -0.84757E+00    0.10190E-02   -0.16075E-01    0.16485E+07    0.10262E+04
   165   -0.76230E+00    0.94538E-03   -0.15068E-01    0.16380E+07    0.10134E+04
   166   -0.66300E+00    0.92781E-03   -0.14230E-01    0.16276E+07    0.10007E+04
   167   -0.46748E+00    0.72622E-03   -0.14427E-01    0.16172E+07    0.98833E+03
   168   -0.39070E+00    0.69477E-03   -0.13558E-01    0.16070E+07    0.97614E+03
   169   -0.27619E+00    0.51905E-03   -0.11747E-01    0.15969E+07    0.96416E+03
   170   -0.11607E+00    0.40467E-03   -0.10605E-01    0.15869E+07    0.95238E+03
   171   -0.51007E-01    0.33435E-03   -0.80286E-02    0.15770E+07    0.94080E+03
   172    0.11818E-02    0.21656E-03   -0.56291E-02    0.15672E+07    0.92941E+03
   173   -0.25895E-01    0.34034E-04   -0.35315E-02    0.15575E+07    0.91821E+03
   174    0.24224E-01    0.66645E-04   -0.18610E-02    0.15479E+07    0.90718E+03
   175    0.85152E-01    0.00000E+00   -0.46492E-10    0.15383E+07    0.89633E+03
   176    0.16338E-01    0.36738E-04    0.19737E-02    0.15289E+07    0.88566E+03
   177   -0.25137E-01    0.70562E-04    0.26861E-02    0.15195E+07    0.87514E+03
   178   -0.10492E+00    0.28936E-03    0.37823E-02    0.15103E+07    0.86479E+03
   179   -0.21439E+00    0.36102E-03    0.54213E-02    0.15011E+07    0.85461E+03
   180   -0.19632E+00    0.47345E-03    0.62767E-02    0.14920E+07    0.84457E+03
   181   -0.26495E+00    0.59167E-03    0.65077E-02    0.14830E+07    0.83470E+03
   182   -0.33735E+00    0.75500E-03    0.77592E-02    0.14740E+07    0.82497E+03
   183   -0.47917E+00    0.85420E-03    0.87047E-02    0.14652E+07    0.81540E+03
   184   -0.53320E+00    0.92858E-03    0.10246E-01    0.14564E+07    0.80597E+03
   185   -0.56511E+00    0.10917E-02    0.10315E-01    0.14477E+07    0.79668E+03
   186   -0.93766E+00    0.11676E-02    0.12040E-01    0.14391E+07    0.78754E+03
   187   -0.97367E+00    0.12623E-02    0.14096E-01    0.14305E+07    0.77853E+03
   188   -0.10359E+01    0.13260E-02    0.15157E-01    0.14220E+07    0.76965E+03
   189   -0.11901E+01    0.13610E-02    0.16867E-01    0.14136E+07    0.76091E+03
   190   -0.98181E+00    0.13842E-02    0.17157E-01    0.14053E+07    0.75230E+03
   191   -0.11453E+01    0.13829E-02    0.19157E-01    0.13970E+07    0.74381E+03
   192   -0.11519E+01    0.13446E-02    0.20798E-01    0.13888E+07    0.73545E+03
   193   -0.12159E+01    0.12787E-02    0.20754E-01    0.13807E+07    0.72720E+03
   194   -0.11057E+01    0.11801E-02    0.21412E-01    0.13726E+07    0.71908E+03
   195   -0.10356E+01    0.10509E-02    0.20704E-01    0.13646E+07    0.71106E+03
   196   -0.99699E+00    0.89326E-03    0.19530E-01    0.13566E+07    0.70316E+03
   197   -0.83261E+00    0.71685E-03    0.16565E-01    0.13487E+07    0.69537E+03
   198   -0.60813E+00    0.50895E-03    0.12711E-01    0.13409E+07    0.68768E+03
   199   -0.31491E+00    0.27175E-03    0.73839E-02    0.13331E+07    0.68010E+03
   200    0.55682E-01    0.00000E+00   -0.21542E-11    0.13254E+07    0.67261E+03
   201    0.43642E+00   -0.28135E-03   -0.84539E-02    0.13177E+07    0.66523E+03
   202    0.90231E+00   -0.59737E-03   -0.18882E-01    0.13101E+07    0.65793E+03
   203    0.13782E+01   -0.92061E-03   -0.29875E-01    0.13025E+07    0.65074E+03
   204    0.17890E+01   -0.12608E-02   -0.43737E-01    0.12950E+07    0.64364E+03
   205    0.22824E+01   -0.16054E-02   -0.57575E-01    0.12876E+07    0.63663E+03
   206    0.27090E+01   -0.19491E-02   -0.71984E-01    0.12802E+07    0.62971E+03
   207    0.32164E+01   -0.23019E-02   -0.86745E-01    0.12728E+07    0.62288E+03
   208    0.35811E+01   -0.26435E-02   -0.10171E+00    0.12655E+07    0.61614E+03
   209    0.39506E+01   -0.29838E-02   -0.11658E+00    0.12582E+07    0.60949E+03
   210    0.43242E+01   -0.33028E-02   -0.13159E+00    0.12510E+07    0.60293E+03
   211    0.47010E+01   -0.36027E-02   -0.14613E+00    0.12438E+07    0.59645E+03
   212    0.49316E+01   -0.38858E-02   -0.16047E+00    0.12367E+07    0.59006E+03
   213    0.52380E+01   -0.41395E-02   -0.17389E+00    0.12297E+07    0.58376E+03
   214    0.54707E+01   -0.44033E-02   -0.18694E+00    0.12226E+07    0.57753E+03
   215    0.57032E+01   -0.45160E-02   -0.19969E+00    0.12156E+07    0.57139E+03
   216    0.58603E+01   -0.46954E-02   -0.21095E+00    0.12087E+07    0.56533E+03
   217    0.60899E+01   -0.48174E-02   -0.22206E+00    0.12018E+07    0.55935E+03
   218    0.62423E+01   -0.49140E-02   -0.23214E+00    0.11950E+07    0.55345E+03
   219    0.63912E+01   -0.50172E-02   -0.23956E+00    0.11882E+07    0.54763E+03
   220    0.65356E+01   -0.50105E-02   -0.24809E+00    0.11814E+07    0.54188E+03
   221    0.66746E+01   -0.50002E-02   -0.25486E+00    0.11747E+07    0.53621E+03
   222    0.68075E+01   -0.48696E-02   -0.26067E+00    0.11680E+07    0.53061E+03
   223    0.67847E+01   -0.47250E-02   -0.26412E+00    0.11613E+07    0.52509E+03
   224    0.69027E+01   -0.45985E-02   -0.26826E+00    0.11547E+07    0.51963E+03
   225    0.69376E+01   -0.43735E-02   -0.26945E+00    0.11481E+07    0.51425E+03
   226    0.69630E+01   -0.40820E-02   -0.27073E+00    0.11416E+07    0.50894E+03
   227    0.69036E+01   -0.37559E-02   -0.26996E+00    0.11351E+07    0.50370E+03
   228    0.69072E+01   -0.34273E-02   -0.26795E+00    0.11287E+07    0.49853E+03
   229    0.68986E+01   -0.30538E-02   -0.26553E+00    0.11222E+07    0.49343E+03
   230    0.68028E+01   -0.26675E-02   -0.26128E+00    0.11159E+07    0.48839E+03
   231    0.66188E+01   -0.22262E-02   -0.25528E+00    0.11095E+07    0.48341E+03
   232    0.64945E+01   -0.18360E-02   -0.24836E+00    0.11032E+07    0.47850E+03
   233    0.63545E+01   -0.13061E-02   -0.24132E+00    0.10969E+07    0.47365E+03
   234    0.60496E+01   -0.81706E-03   -0.23276E+00    0.10906E+07    0.46887E+03
   235    0.58017E+01   -0.32665E-03   -0.22351E+00    0.10844E+07    0.46414E+03
   236    0.54614E+01    0.13318E-03   -0.21288E+00    0.10782E+07    0.45947E+03
   237    0.51022E+01    0.60470E-03   -0.20172E+00    0.10721E+07    0.45486E+03
   238    0.47231E+01    0.11302E-02   -0.18933E+00    0.10659E+07    0.45031E+03
   239    0.43976E+01    0.15291E-02   -0.17582E+00    0.10598E+07    0.44582E+03
   240    0.39020E+01    0.18438E-02   -0.16272E+00    0.10538E+07    0.44138E+03
   241    0.35327E+01    0.21907E-02   -0.14865E+00    0.10477E+07    0.43700E+03
   242    0.31401E+01    0.23893E-02   -0.13367E+00    0.10417E+07    0.43266E+03
   243    0.27234E+01    0.25562E-02   -0.11859E+00    0.10357E+07    0.42838E+03
   244    0.22817E+01    0.25851E-02   -0.10203E+00    0.10297E+07    0.42416E+03
   245    0.18143E+01    0.25182E-02   -0.86270E-01    0.10238E+07    0.41998E+03
   246    0.13946E+01    0.23237E-02   -0.69168E-01    0.10179E+07    0.41585E+03
   247    0.10216E+01    0.18952E-02   -0.52285E-01    0.10120E+07    0.41176E+03
   248    0.62027E+00    0.15721E-02   -0.34955E-01    0.10061E+07    0.40773E+03
   249    0.33831E+00    0.80248E-03   -0.17253E-01    0.10003E+07    0.40374E+03
   250    0.26308E-01    0.00000E+00    0.72007E-13    0.99445E+06    0.39979E+03
   251   -0.16954E+00   -0.11553E-02    0.18203E-01    0.98865E+06    0.39589E+03
   252   -0.48048E+00   -0.24267E-02    0.36481E-01    0.98287E+06    0.39203E+03
   253   -0.54498E+00   -0.40141E-02    0.53948E-01    0.97712E+06    0.38822E+03
   254   -0.67010E+00   -0.55973E-02    0.71205E-01    0.97138E+06    0.38444E+03
   255   -0.79143E+00   -0.74504E-02    0.88851E-01    0.96568E+06    0.38071E+03
   256   -0.84461E+00   -0.91791E-02    0.10749E+00    0.96000E+06    0.37702E+03
   257   -0.83954E+00   -0.11206E-01    0.11954E+00    0.95434E+06    0.37337E+03
   258   -0.86039E+00   -0.13137E-01    0.13824E+00    0.94872E+06    0.36976E+03
   259   -0.84278E+00   -0.15097E-01    0.14933E+00    0.94312E+06    0.36619E+03
   260   -0.72234E+00   -0.17063E-01    0.16826E+00    0.93756E+06    0.36267E+03
   261   -0.65752E+00   -0.19087E-01    0.17336E+00    0.93202E+06    0.35918E+03
   262   -0.65824E+00   -0.20923E-01    0.18751E+00    0.92652E+06    0.35573E+03
   263   -0.36298E+00   -0.22770E-01    0.20387E+00    0.92105E+06    0.35232E+03
   264   -0.22733E+00   -0.24532E-01    0.21562E+00    0.91562E+06    0.34895E+03
   265   -0.18692E+00   -0.26259E-01    0.21593E+00    0.91022E+06    0.34562E+03
   266   -0.28792E-01   -0.27706E-01    0.22769E+00    0.90486E+06    0.34233E+03
   267    0.14297E-01   -0.29221E-01    0.22921E+00    0.89953E+06    0.33907E+03
   268    0.81015E-01   -0.30410E-01    0.23595E+00    0.89425E+06    0.33585E+03
   269    0.12893E-01   -0.31547E-01    0.24107E+00    0.88900E+06    0.33267E+03
   270    0.97165E-01   -0.32534E-01    0.24519E+00    0.88379E+06    0.32952E+03
   271    0.10108E+00   -0.33424E-01    0.24889E+00    0.87862E+06    0.32641E+03
   272    0.23758E+00   -0.33894E-01    0.24536E+00    0.87350E+06    0.32334E+03
   273    0.27393E+00   -0.34518E-01    0.25005E+00    0.86842E+06    0.32030E+03
   274    0.34878E+00   -0.34678E-01    0.24127E+00    0.86338E+06    0.31729E+03
   275    0.37795E+00   -0.34870E-01    0.24190E+00    0.85839E+06    0.31432E+03
   276    0.50010E+00   -0.34849E-01    0.23027E+00    0.85344E+06    0.31139E+03
   277    0.48250E+00   -0.34591E-01    0.22926E+00    0.84854E+06    0.30849E+03
   278    0.53807E+00   -0.34149E-01    0.21717E+00    0.84369E+06    0.30562E+03
   279    0.58265E+00   -0.33573E-01    0.20206E+00    0.83889E+06    0.30278E+03
   280    0.60632E+00   -0.32841E-01    0.19935E+00    0.83414E+06    0.29998E+03
   281    0.74776E+00   -0.31854E-01    0.18738E+00    0.82944E+06    0.29721E+03
   282    0.69993E+00   -0.30888E-01    0.17418E+00    0.82479E+06    0.29448E+03
   283    0.75006E+00   -0.29696E-01    0.16033E+00    0.82020E+06    0.29177E+03
   284    0.81397E+00   -0.28329E-01    0.14644E+00    0.81565E+06    0.28910E+03
   285    0.88176E+00   -0.26765E-01    0.13312E+00    0.81117E+06    0.28645E+03
   286    0.86924E+00   -0.25130E-01    0.11352E+00    0.80674E+06    0.28384E+03
   287    0.84079E+00   -0.23399E-01    0.10312E+00    0.80237E+06    0.28126E+03
   288    0.86080E+00   -0.21551E-01    0.87651E-01    0.79805E+06    0.27871E+03
   289    0.84508E+00   -0.19636E-01    0.75142E-01    0.79379E+06    0.27618E+03
   290    0.85802E+00   -0.17779E-01    0.66194E-01    0.78960E+06    0.27369E+03
   291    0.88971E+00   -0.15217E-01    0.46550E-01    0.78546E+06    0.27122E+03
   292    0.63311E+00   -0.13038E-01    0.39095E-01    0.78139E+06    0.26879E+03
   293    0.67261E+00   -0.11592E-01    0.22144E-01    0.77738E+06    0.26638E+03
   294    0.55258E+00   -0.93704E-02    0.18583E-01    0.77344E+06    0.26400E+03
   295    0.63456E+00   -0.78354E-02    0.67261E-02    0.76955E+06    0.26164E+03
   296    0.53722E+00   -0.54786E-02    0.20301E-02    0.76574E+06    0.25931E+03
   297    0.47350E+00   -0.45053E-02    0.50950E-02    0.76199E+06    0.25701E+03
   298    0.28495E+00   -0.26641E-02    0.16641E-02    0.75831E+06    0.25474E+03
   299    0.18452E+00   -0.67475E-03   -0.23422E-03    0.75470E+06    0.25249E+03
   300    0.13721E-01    0.00000E+00    0.00000E+00    0.75116E+06    0.25027E+03
   301   -0.16291E+00    0.87705E-03    0.10259E-01    0.74769E+06    0.24807E+03
   302   -0.28032E+00    0.12775E-02    0.30463E-01    0.74428E+06    0.24590E+03
   303   -0.42187E+00    0.20163E-02    0.45537E-01    0.74094E+06    0.24375E+03
   304   -0.59664E+00    0.31656E-02    0.55267E-01    0.73766E+06    0.24162E+03
   305   -0.73945E+00    0.33118E-02    0.74293E-01    0.73444E+06    0.23952E+03
   306   -0.93364E+00    0.32699E-02    0.94968E-01    0.73126E+06    0.23745E+03
   307   -0.11140E+01    0.31120E-02    0.10965E+00    0.72814E+06    0.23539E+03
   308   -0.12897E+01    0.43959E-02    0.14041E+00    0.72506E+06    0.23337E+03
   309   -0.13955E+01    0.42224E-02    0.15731E+00    0.72201E+06    0.23136E+03
   310   -0.15889E+01    0.34063E-02    0.18242E+00    0.71901E+06    0.22938E+03
   311   -0.17307E+01    0.42485E-02    0.20067E+00    0.71604E+06    0.22741E+03
   312   -0.18297E+01    0.38496E-02    0.22671E+00    0.71309E+06    0.22548E+03
   313   -0.19695E+01    0.37674E-02    0.24545E+00    0.71017E+06    0.22356E+03
   314   -0.20847E+01    0.40740E-02    0.27154E+00    0.70728E+06    0.22167E+03
   315   -0.21846E+01    0.33559E-02    0.28990E+00    0.70439E+06    0.21979E+03
   316   -0.22781E+01    0.31709E-02    0.30775E+00    0.70153E+06    0.21794E+03
   317   -0.23744E+01    0.21055E-02    0.32487E+00    0.69867E+06    0.21611E+03
