#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    25    0.12509E+02    0.61513E-06    0.44304E-04    0.11043E-01    0.29458E-01    0.61513E-06    0.98158E-13    0.22076E-11    0.22579E-08    0.36127E-08    0.44304E-04    0.22076E-11    0.16180E-09    0.43055E-07    0.11243E-06    0.11043E-01    0.22579E-08    0.43055E-07    0.19490E-03    0.26361E-03    0.29458E-01    0.36127E-08    0.11243E-06    0.26361E-03    0.37994E-03
    26    0.11572E+02    0.17378E-03    0.41128E-04    0.11282E-01    0.29700E-01    0.17378E-03    0.45677E-05    0.20933E-11    0.23385E-08    0.37289E-08    0.41128E-04    0.20933E-11    0.14989E-09    0.43960E-07    0.11320E-06    0.11282E-01    0.23385E-08    0.43960E-07    0.20991E-03    0.28465E-03    0.29700E-01    0.37289E-08    0.11320E-06    0.28465E-03    0.41070E-03
    27    0.10826E+02    0.51256E-06    0.38254E-04    0.11509E-01    0.29916E-01    0.51256E-06    0.81852E-13    0.18269E-11    0.21964E-08    0.35025E-08    0.38254E-04    0.18269E-11    0.13915E-09    0.44817E-07    0.11388E-06    0.11509E-01    0.21964E-08    0.44817E-07    0.22545E-03    0.30648E-03    0.29916E-01    0.35025E-08    0.11388E-06    0.30648E-03    0.44265E-03
    28    0.10070E+02   -0.24432E-03    0.35644E-04    0.11723E-01    0.30109E-01   -0.24432E-03    0.62322E-06    0.14694E-11    0.18575E-08    0.29760E-08    0.35644E-04    0.14694E-11    0.12944E-09    0.45628E-07    0.11448E-06    0.11723E-01    0.18575E-08    0.45628E-07    0.24153E-03    0.32910E-03    0.30109E-01    0.29760E-08    0.11448E-06    0.32910E-03    0.47578E-03
    29    0.94313E+01    0.31022E-06    0.33267E-04    0.11924E-01    0.30278E-01    0.31022E-06    0.43627E-13    0.10836E-11    0.13955E-08    0.22632E-08    0.33267E-04    0.10836E-11    0.12062E-09    0.46392E-07    0.11501E-06    0.11924E-01    0.13955E-08    0.46392E-07    0.25814E-03    0.35251E-03    0.30278E-01    0.22632E-08    0.11501E-06    0.35251E-03    0.51006E-03
    30    0.88925E+01    0.16696E-04    0.31095E-04    0.12114E-01    0.30424E-01    0.16696E-04   -0.21393E-05    0.72782E-12    0.89749E-09    0.14966E-08    0.31095E-04    0.72782E-12    0.11259E-09    0.47112E-07    0.11547E-06    0.12114E-01    0.89749E-09    0.47112E-07    0.27526E-03    0.37667E-03    0.30424E-01    0.14966E-08    0.11547E-06    0.37667E-03    0.54547E-03
    31    0.82635E+01    0.13329E-06    0.29107E-04    0.12293E-01    0.30550E-01    0.13329E-06    0.24289E-13    0.43829E-12    0.45449E-09    0.81188E-09    0.29107E-04    0.43829E-12    0.10526E-09    0.47789E-07    0.11586E-06    0.12293E-01    0.45449E-09    0.47789E-07    0.29289E-03    0.40159E-03    0.30550E-01    0.81188E-09    0.11586E-06    0.40159E-03    0.58199E-03
    32    0.77187E+01    0.16031E-03    0.27284E-04    0.12461E-01    0.30657E-01    0.16031E-03    0.18985E-05    0.24037E-12    0.14551E-09    0.32689E-09    0.27284E-04    0.24037E-12    0.98562E-10    0.48425E-07    0.11619E-06    0.12461E-01    0.14551E-09    0.48425E-07    0.31103E-03    0.42725E-03    0.30657E-01    0.32689E-09    0.11619E-06    0.42725E-03    0.61963E-03
    33    0.72787E+01    0.48614E-07    0.25610E-04    0.12618E-01    0.30747E-01    0.48614E-07    0.19701E-13    0.13721E-12   -0.20972E-11    0.84817E-10    0.25610E-04    0.13721E-12    0.92424E-10    0.49024E-07    0.11647E-06    0.12618E-01   -0.20972E-11    0.49024E-07    0.32966E-03    0.45365E-03    0.30747E-01    0.84817E-10    0.11647E-06    0.45365E-03    0.65834E-03
    34    0.68261E+01   -0.27666E-03    0.24069E-04    0.12766E-01    0.30821E-01   -0.27666E-03    0.58091E-06    0.12311E-12    0.20571E-10    0.10146E-09    0.24069E-04    0.12311E-12    0.86786E-10    0.49585E-07    0.11668E-06    0.12766E-01    0.20571E-10    0.49585E-07    0.34878E-03    0.48077E-03    0.30821E-01    0.10146E-09    0.11668E-06    0.48077E-03    0.69811E-03
    35    0.64418E+01    0.56684E-07    0.22648E-04    0.12905E-01    0.30878E-01    0.56684E-07    0.15998E-13    0.17929E-12    0.20022E-09    0.35751E-09    0.22648E-04    0.17929E-12    0.81597E-10    0.50110E-07    0.11685E-06    0.12905E-01    0.20022E-09    0.50110E-07    0.36836E-03    0.50858E-03    0.30878E-01    0.35751E-09    0.11685E-06    0.50858E-03    0.73892E-03
    36    0.61256E+01    0.46382E-03    0.21335E-04    0.13034E-01    0.30921E-01    0.46382E-03   -0.13653E-06    0.28333E-12    0.51522E-09    0.82041E-09    0.21335E-04    0.28333E-12    0.76812E-10    0.50599E-07    0.11697E-06    0.13034E-01    0.51522E-09    0.50599E-07    0.38841E-03    0.53707E-03    0.30921E-01    0.82041E-09    0.11697E-06    0.53707E-03    0.78074E-03
    37    0.57258E+01    0.11694E-06    0.20120E-04    0.13154E-01    0.30950E-01    0.11694E-06    0.14644E-13    0.41158E-12    0.93285E-09    0.14394E-08    0.20120E-04    0.41158E-12    0.72393E-10    0.51054E-07    0.11704E-06    0.13154E-01    0.93285E-09    0.51054E-07    0.40891E-03    0.56623E-03    0.30950E-01    0.14394E-08    0.11704E-06    0.56623E-03    0.82355E-03
    38    0.53815E+01   -0.55392E-03    0.18993E-04    0.13264E-01    0.30966E-01   -0.55392E-03    0.41830E-05    0.54202E-12    0.14135E-08    0.21537E-08    0.18993E-04    0.54202E-12    0.68303E-10    0.51474E-07    0.11707E-06    0.13264E-01    0.14135E-08    0.51474E-07    0.42983E-03    0.59603E-03    0.30966E-01    0.21537E-08    0.11707E-06    0.59603E-03    0.86729E-03
    39    0.51340E+01   -0.64612E-03    0.17948E-04    0.13366E-01    0.30968E-01   -0.64612E-03    0.55145E-05    0.66023E-12    0.19012E-08    0.28800E-08    0.17948E-04    0.66023E-12    0.64513E-10    0.51861E-07    0.11705E-06    0.13366E-01    0.19012E-08    0.51861E-07    0.45118E-03    0.62645E-03    0.30968E-01    0.28800E-08    0.11705E-06    0.62645E-03    0.91195E-03
    40    0.48333E+01    0.20703E-06    0.16976E-04    0.13460E-01    0.30957E-01    0.20703E-06    0.25315E-13    0.75374E-12    0.23357E-08    0.35291E-08    0.16976E-04    0.75374E-12    0.60995E-10    0.52214E-07    0.11699E-06    0.13460E-01    0.23357E-08    0.52214E-07    0.47293E-03    0.65746E-03    0.30957E-01    0.35291E-08    0.11699E-06    0.65746E-03    0.95749E-03
    41    0.46833E+01    0.12921E-02    0.16070E-04    0.13544E-01    0.30934E-01    0.12921E-02   -0.10177E-04    0.81276E-12    0.26668E-08    0.40266E-08    0.16070E-04    0.81276E-12    0.57721E-10    0.52535E-07    0.11688E-06    0.13544E-01    0.26668E-08    0.52535E-07    0.49506E-03    0.68904E-03    0.30934E-01    0.40266E-08    0.11688E-06    0.68904E-03    0.10039E-02
    42    0.44461E+01    0.24752E-02    0.15226E-04    0.13621E-01    0.30900E-01    0.24752E-02   -0.18179E-04    0.83836E-12    0.28829E-08    0.43551E-08    0.15226E-04    0.83836E-12    0.54672E-10    0.52825E-07    0.11674E-06    0.13621E-01    0.28829E-08    0.52825E-07    0.51757E-03    0.72118E-03    0.30900E-01    0.43551E-08    0.11674E-06    0.72118E-03    0.10511E-02
    43    0.42382E+01    0.26483E-02    0.14439E-04    0.13689E-01    0.30855E-01    0.26483E-02   -0.16190E-04    0.83429E-12    0.29822E-08    0.45118E-08    0.14439E-04    0.83429E-12    0.51831E-10    0.53085E-07    0.11656E-06    0.13689E-01    0.29822E-08    0.53085E-07    0.54043E-03    0.75385E-03    0.30855E-01    0.45118E-08    0.11656E-06    0.75385E-03    0.10991E-02
    44    0.38784E+01    0.18018E-02    0.13704E-04    0.13750E-01    0.30800E-01    0.18018E-02   -0.11250E-04    0.80431E-12    0.29631E-08    0.44936E-08    0.13704E-04    0.80431E-12    0.49182E-10    0.53316E-07    0.11634E-06    0.13750E-01    0.29631E-08    0.53316E-07    0.56365E-03    0.78704E-03    0.30800E-01    0.44936E-08    0.11634E-06    0.78704E-03    0.11478E-02
    45    0.37059E+01    0.20507E-06    0.13016E-04    0.13804E-01    0.30735E-01    0.20507E-06    0.30601E-13    0.75216E-12    0.28237E-08    0.42978E-08    0.13016E-04    0.75216E-12    0.46706E-10    0.53520E-07    0.11609E-06    0.13804E-01    0.28237E-08    0.53520E-07    0.58721E-03    0.82074E-03    0.30735E-01    0.42978E-08    0.11609E-06    0.82074E-03    0.11973E-02
    46    0.36218E+01   -0.44409E-02    0.12371E-04    0.13851E-01    0.30662E-01   -0.44409E-02    0.21386E-04    0.68200E-12    0.25676E-08    0.39291E-08    0.12371E-04    0.68200E-12    0.44387E-10    0.53697E-07    0.11581E-06    0.13851E-01    0.25676E-08    0.53697E-07    0.61109E-03    0.85491E-03    0.30662E-01    0.39291E-08    0.11581E-06    0.85491E-03    0.12475E-02
    47    0.34842E+01   -0.10322E-01    0.11767E-04    0.13891E-01    0.30580E-01   -0.10322E-01    0.45231E-04    0.59941E-12    0.22194E-08    0.34240E-08    0.11767E-04    0.59941E-12    0.42214E-10    0.53849E-07    0.11550E-06    0.13891E-01    0.22194E-08    0.53849E-07    0.63528E-03    0.88956E-03    0.30580E-01    0.34240E-08    0.11550E-06    0.88956E-03    0.12984E-02
    48    0.32330E+01   -0.13066E-01    0.11200E-04    0.13925E-01    0.30491E-01   -0.13066E-01    0.68040E-04    0.51040E-12    0.18089E-08    0.28265E-08    0.11200E-04    0.51040E-12    0.40178E-10    0.53977E-07    0.11516E-06    0.13925E-01    0.18089E-08    0.53977E-07    0.65979E-03    0.92465E-03    0.30491E-01    0.28265E-08    0.11516E-06    0.92465E-03    0.13500E-02
    49    0.29570E+01   -0.86922E-02    0.10668E-04    0.13954E-01    0.30395E-01   -0.86922E-02    0.64032E-04    0.42093E-12    0.13661E-08    0.21806E-08    0.10668E-04    0.42093E-12    0.38267E-10    0.54083E-07    0.11480E-06    0.13954E-01    0.13661E-08    0.54083E-07    0.68458E-03    0.96019E-03    0.30395E-01    0.21806E-08    0.11480E-06    0.96019E-03    0.14021E-02
    50    0.28933E+01    0.92641E-07    0.10168E-04    0.13976E-01    0.30293E-01    0.92641E-07    0.94228E-14    0.33700E-12    0.92093E-09    0.15304E-08    0.10168E-04    0.33700E-12    0.36472E-10    0.54168E-07    0.11442E-06    0.13976E-01    0.92093E-09    0.54168E-07    0.70966E-03    0.99614E-03    0.30293E-01    0.15304E-08    0.11442E-06    0.99614E-03    0.14550E-02
    51    0.28285E+01    0.87114E-02    0.96971E-05    0.13994E-01    0.30185E-01    0.87114E-02   -0.15865E-03    0.26357E-12    0.50103E-09    0.91676E-09    0.96971E-05    0.26357E-12    0.34783E-10    0.54233E-07    0.11401E-06    0.13994E-01    0.50103E-09    0.54233E-07    0.73501E-03    0.10325E-02    0.30185E-01    0.91676E-09    0.11401E-06    0.10325E-02    0.15084E-02
    52    0.29747E+01    0.12776E-01    0.92537E-05    0.14007E-01    0.30072E-01    0.12776E-01   -0.32573E-03    0.20161E-12    0.12549E-09    0.36709E-09    0.92537E-05    0.20161E-12    0.33193E-10    0.54279E-07    0.11359E-06    0.14007E-01    0.12549E-09    0.54279E-07    0.76061E-03    0.10692E-02    0.30072E-01    0.36709E-09    0.11359E-06    0.10692E-02    0.15624E-02
    53    0.29448E+01    0.92855E-02    0.88360E-05    0.14015E-01    0.29954E-01    0.92855E-02   -0.34961E-03    0.15107E-12   -0.18878E-09   -0.94487E-10    0.88360E-05    0.15107E-12    0.31696E-10    0.54307E-07    0.11314E-06    0.14015E-01   -0.18878E-09    0.54307E-07    0.78645E-03    0.11063E-02    0.29954E-01   -0.94487E-10    0.11314E-06    0.11063E-02    0.16168E-02
    54    0.26490E+01    0.33016E-02    0.84421E-05    0.14018E-01    0.29830E-01    0.33016E-02   -0.23463E-03    0.11190E-12   -0.42488E-09   -0.44383E-09    0.84421E-05    0.11190E-12    0.30285E-10    0.54318E-07    0.11268E-06    0.14018E-01   -0.42488E-09    0.54318E-07    0.81251E-03    0.11437E-02    0.29830E-01   -0.44383E-09    0.11268E-06    0.11437E-02    0.16718E-02
    55    0.22944E+01    0.24186E-07    0.80704E-05    0.14017E-01    0.29703E-01    0.24186E-07    0.39144E-14    0.84058E-13   -0.56591E-09   -0.65681E-09    0.80704E-05    0.84058E-13    0.28953E-10    0.54311E-07    0.11221E-06    0.14017E-01   -0.56591E-09    0.54311E-07    0.83876E-03    0.11815E-02    0.29703E-01   -0.65681E-09    0.11221E-06    0.11815E-02    0.17273E-02
    56    0.20930E+01   -0.17291E-02    0.77191E-05    0.14012E-01    0.29571E-01   -0.17291E-02    0.21343E-03    0.67227E-13   -0.59968E-09   -0.71598E-09    0.77191E-05    0.67227E-13    0.27695E-10    0.54288E-07    0.11171E-06    0.14012E-01   -0.59968E-09    0.54288E-07    0.86520E-03    0.12195E-02    0.29571E-01   -0.71598E-09    0.11171E-06    0.12195E-02    0.17831E-02
    57    0.19788E+01   -0.18358E-02    0.73869E-05    0.14002E-01    0.29434E-01   -0.18358E-02    0.29820E-03    0.60028E-13   -0.53281E-09   -0.63066E-09    0.73869E-05    0.60028E-13    0.26506E-10    0.54249E-07    0.11121E-06    0.14002E-01   -0.53281E-09    0.54249E-07    0.89180E-03    0.12577E-02    0.29434E-01   -0.63066E-09    0.11121E-06    0.12577E-02    0.18393E-02
    58    0.19648E+01   -0.12124E-02    0.70727E-05    0.13988E-01    0.29294E-01   -0.12124E-02    0.26287E-03    0.60816E-13   -0.37661E-09   -0.41686E-09    0.70727E-05    0.60816E-13    0.25381E-10    0.54193E-07    0.11068E-06    0.13988E-01   -0.37661E-09    0.54193E-07    0.91853E-03    0.12961E-02    0.29294E-01   -0.41686E-09    0.11068E-06    0.12961E-02    0.18958E-02
    59    0.19156E+01   -0.77348E-03    0.67754E-05    0.13970E-01    0.29149E-01   -0.77348E-03    0.14575E-03    0.67945E-13   -0.14240E-09   -0.90597E-10    0.67754E-05    0.67945E-13    0.24316E-10    0.54121E-07    0.11014E-06    0.13970E-01   -0.14240E-09    0.54121E-07    0.94538E-03    0.13347E-02    0.29149E-01   -0.90597E-10    0.11014E-06    0.13347E-02    0.19526E-02
    60    0.18442E+01    0.22241E-07    0.64936E-05    0.13947E-01    0.29000E-01    0.22241E-07    0.25315E-14    0.79771E-13    0.15848E-09    0.33213E-09    0.64936E-05    0.79771E-13    0.23308E-10    0.54033E-07    0.10959E-06    0.13947E-01    0.15848E-09    0.54033E-07    0.97230E-03    0.13735E-02    0.29000E-01    0.33213E-09    0.10959E-06    0.13735E-02    0.20096E-02
    61    0.20569E+01    0.18113E-02    0.62265E-05    0.13921E-01    0.28846E-01    0.18113E-02   -0.80085E-04    0.94700E-13    0.51287E-09    0.83264E-09    0.62265E-05    0.94700E-13    0.22351E-10    0.53928E-07    0.10902E-06    0.13921E-01    0.51287E-09    0.53928E-07    0.99929E-03    0.14123E-02    0.28846E-01    0.83264E-09    0.10902E-06    0.14123E-02    0.20667E-02
    62    0.19532E+01    0.37228E-02    0.59730E-05    0.13890E-01    0.28689E-01    0.37228E-02   -0.10301E-03    0.11135E-12    0.90015E-09    0.13815E-08    0.59730E-05    0.11135E-12    0.21444E-10    0.53806E-07    0.10843E-06    0.13890E-01    0.90015E-09    0.53806E-07    0.10263E-02    0.14512E-02    0.28689E-01    0.13815E-08    0.10843E-06    0.14512E-02    0.21239E-02
    63    0.17459E+01    0.47585E-02    0.57325E-05    0.13855E-01    0.28527E-01    0.47585E-02   -0.10297E-03    0.12839E-12    0.12978E-08    0.19468E-08    0.57325E-05    0.12839E-12    0.20583E-10    0.53669E-07    0.10783E-06    0.13855E-01    0.12978E-08    0.53669E-07    0.10533E-02    0.14901E-02    0.28527E-01    0.19468E-08    0.10783E-06    0.14901E-02    0.21812E-02
    64    0.17220E+01    0.37191E-02    0.55041E-05    0.13815E-01    0.28362E-01    0.37191E-02   -0.62183E-04    0.14448E-12    0.16835E-08    0.24964E-08    0.55041E-05    0.14448E-12    0.19766E-10    0.53516E-07    0.10721E-06    0.13815E-01    0.16835E-08    0.53516E-07    0.10804E-02    0.15291E-02    0.28362E-01    0.24964E-08    0.10721E-06    0.15291E-02    0.22384E-02
    65    0.14999E+01    0.42637E-07    0.52871E-05    0.13772E-01    0.28192E-01    0.42637E-07    0.54849E-14    0.15830E-12    0.20346E-08    0.29982E-08    0.52871E-05    0.15830E-12    0.18989E-10    0.53348E-07    0.10657E-06    0.13772E-01    0.20346E-08    0.53348E-07    0.11073E-02    0.15679E-02    0.28192E-01    0.29982E-08    0.10657E-06    0.15679E-02    0.22956E-02
    66    0.13662E+01   -0.46037E-02    0.50808E-05    0.13724E-01    0.28019E-01   -0.46037E-02    0.21984E-04    0.16877E-12    0.23317E-08    0.34243E-08    0.50808E-05    0.16877E-12    0.18250E-10    0.53164E-07    0.10592E-06    0.13724E-01    0.23317E-08    0.53164E-07    0.11342E-02    0.16067E-02    0.28019E-01    0.34243E-08    0.10592E-06    0.16067E-02    0.23527E-02
    67    0.11597E+01   -0.77600E-02    0.48846E-05    0.13673E-01    0.27841E-01   -0.77600E-02    0.10896E-04    0.17579E-12    0.25667E-08    0.37631E-08    0.48846E-05    0.17579E-12    0.17548E-10    0.52965E-07    0.10526E-06    0.13673E-01    0.25667E-08    0.52965E-07    0.11611E-02    0.16454E-02    0.27841E-01    0.37631E-08    0.10526E-06    0.16454E-02    0.24097E-02
    68    0.11641E+01   -0.83024E-02    0.46980E-05    0.13618E-01    0.27661E-01   -0.83024E-02    0.13330E-04    0.17952E-12    0.27346E-08    0.40071E-08    0.46980E-05    0.17952E-12    0.16879E-10    0.52752E-07    0.10458E-06    0.13618E-01    0.27346E-08    0.52752E-07    0.11879E-02    0.16840E-02    0.27661E-01    0.40071E-08    0.10458E-06    0.16840E-02    0.24665E-02
