#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    28    0.12343E+02   -0.24420E-03    0.43531E-04    0.15441E-01    0.37869E-01   -0.24420E-03    0.62322E-06    0.18848E-11    0.24362E-08    0.38855E-08    0.43531E-04    0.18848E-11    0.15705E-09    0.60102E-07    0.14338E-06    0.15441E-01    0.24362E-08    0.60102E-07    0.31009E-03    0.42321E-03    0.37869E-01    0.38855E-08    0.14338E-06    0.42321E-03    0.60921E-03
    29    0.11513E+02    0.39438E-06    0.40488E-04    0.15635E-01    0.37951E-01    0.39438E-06    0.56437E-13    0.13786E-11    0.18223E-08    0.29408E-08    0.40488E-04    0.13786E-11    0.14589E-09    0.60832E-07    0.14359E-06    0.15635E-01    0.18223E-08    0.60832E-07    0.33039E-03    0.45189E-03    0.37951E-01    0.29408E-08    0.14359E-06    0.45189E-03    0.65108E-03
    30    0.10802E+02    0.16751E-04    0.37717E-04    0.15814E-01    0.38007E-01    0.16751E-04   -0.21393E-05    0.91557E-12    0.11668E-08    0.19341E-08    0.37717E-04    0.91557E-12    0.13576E-09    0.61505E-07    0.14372E-06    0.15814E-01    0.11668E-08    0.61505E-07    0.35125E-03    0.48138E-03    0.38007E-01    0.19341E-08    0.14372E-06    0.48138E-03    0.69416E-03
    31    0.10018E+02    0.16527E-06    0.35191E-04    0.15979E-01    0.38040E-01    0.16527E-06    0.31368E-13    0.54162E-12    0.58716E-09    0.10403E-08    0.35191E-04    0.54162E-12    0.12655E-09    0.62124E-07    0.14377E-06    0.15979E-01    0.58716E-09    0.62124E-07    0.37264E-03    0.51167E-03    0.38040E-01    0.10403E-08    0.14377E-06    0.51167E-03    0.73842E-03
    32    0.93331E+01    0.16033E-03    0.32884E-04    0.16131E-01    0.38054E-01    0.16033E-03    0.18985E-05    0.28791E-12    0.18430E-09    0.40955E-09    0.32884E-04    0.28791E-12    0.11815E-09    0.62694E-07    0.14376E-06    0.16131E-01    0.18430E-09    0.62694E-07    0.39456E-03    0.54275E-03    0.38054E-01    0.40955E-09    0.14376E-06    0.54275E-03    0.78385E-03
    33    0.87665E+01    0.57131E-07    0.30772E-04    0.16270E-01    0.38048E-01    0.57131E-07    0.25415E-13    0.15689E-12   -0.85091E-11    0.94483E-10    0.30772E-04    0.15689E-12    0.11049E-09    0.63216E-07    0.14368E-06    0.16270E-01   -0.85091E-11    0.63216E-07    0.41699E-03    0.57458E-03    0.38048E-01    0.94483E-10    0.14368E-06    0.57458E-03    0.83040E-03
    34    0.81992E+01   -0.27665E-03    0.28834E-04    0.16397E-01    0.38025E-01   -0.27665E-03    0.58091E-06    0.13979E-12    0.17946E-10    0.11191E-09    0.28834E-04    0.13979E-12    0.10346E-09    0.63693E-07    0.14355E-06    0.16397E-01    0.17946E-10    0.63693E-07    0.43992E-03    0.60716E-03    0.38025E-01    0.11191E-09    0.14355E-06    0.60716E-03    0.87806E-03
    35    0.77108E+01    0.67528E-07    0.27053E-04    0.16513E-01    0.37986E-01    0.67528E-07    0.20469E-13    0.21168E-12    0.24455E-09    0.43407E-09    0.27053E-04    0.21168E-12    0.97015E-10    0.64126E-07    0.14336E-06    0.16513E-01    0.24455E-09    0.64126E-07    0.46332E-03    0.64045E-03    0.37986E-01    0.43407E-09    0.14336E-06    0.64045E-03    0.92677E-03
    36    0.72999E+01    0.46384E-03    0.25412E-04    0.16617E-01    0.37930E-01    0.46384E-03   -0.13653E-06    0.34329E-12    0.64174E-09    0.10165E-08    0.25412E-04    0.34329E-12    0.91087E-10    0.64517E-07    0.14313E-06    0.16617E-01    0.64174E-09    0.64517E-07    0.48719E-03    0.67444E-03    0.37930E-01    0.10165E-08    0.14313E-06    0.67444E-03    0.97651E-03
    37    0.68138E+01    0.14312E-06    0.23899E-04    0.16710E-01    0.37860E-01    0.14312E-06    0.18488E-13    0.50443E-12    0.11664E-08    0.17928E-08    0.23899E-04    0.50443E-12    0.85627E-10    0.64866E-07    0.14284E-06    0.16710E-01    0.11664E-08    0.64866E-07    0.51150E-03    0.70908E-03    0.37860E-01    0.17928E-08    0.14284E-06    0.70908E-03    0.10272E-02
    38    0.63907E+01   -0.55389E-03    0.22500E-04    0.16793E-01    0.37776E-01   -0.55389E-03    0.41830E-05    0.66718E-12    0.17674E-08    0.26844E-08    0.22500E-04    0.66718E-12    0.80587E-10    0.65174E-07    0.14250E-06    0.16793E-01    0.17674E-08    0.65174E-07    0.53624E-03    0.74437E-03    0.37776E-01    0.26844E-08    0.14250E-06    0.74437E-03    0.10789E-02
    39    0.60712E+01   -0.64607E-03    0.21205E-04    0.16865E-01    0.37678E-01   -0.64607E-03    0.55145E-05    0.81371E-12    0.23743E-08    0.35869E-08    0.21205E-04    0.81371E-12    0.75929E-10    0.65443E-07    0.14212E-06    0.16865E-01    0.23743E-08    0.65443E-07    0.56139E-03    0.78025E-03    0.37678E-01    0.35869E-08    0.14212E-06    0.78025E-03    0.11315E-02
    40    0.57045E+01    0.25442E-06    0.20005E-04    0.16927E-01    0.37567E-01    0.25442E-06    0.31550E-13    0.92875E-12    0.29121E-08    0.43891E-08    0.20005E-04    0.92875E-12    0.71616E-10    0.65674E-07    0.14169E-06    0.16927E-01    0.29121E-08    0.65674E-07    0.58692E-03    0.81672E-03    0.37567E-01    0.43891E-08    0.14169E-06    0.81672E-03    0.11849E-02
    41    0.54939E+01    0.12921E-02    0.18891E-04    0.16979E-01    0.37444E-01    0.12921E-02   -0.10177E-04    0.10004E-11    0.33181E-08    0.49984E-08    0.18891E-04    0.10004E-11    0.67612E-10    0.65867E-07    0.14122E-06    0.16979E-01    0.33181E-08    0.65867E-07    0.61281E-03    0.85373E-03    0.37444E-01    0.49984E-08    0.14122E-06    0.85373E-03    0.12391E-02
    42    0.52011E+01    0.24752E-02    0.17854E-04    0.17022E-01    0.37309E-01    0.24752E-02   -0.18179E-04    0.10302E-11    0.35790E-08    0.53947E-08    0.17854E-04    0.10302E-11    0.63893E-10    0.66025E-07    0.14071E-06    0.17022E-01    0.35790E-08    0.66025E-07    0.63905E-03    0.89126E-03    0.37309E-01    0.53947E-08    0.14071E-06    0.89126E-03    0.12941E-02
    43    0.49419E+01    0.26484E-02    0.16890E-04    0.17055E-01    0.37163E-01    0.26484E-02   -0.16190E-04    0.10231E-11    0.36940E-08    0.55765E-08    0.16890E-04    0.10231E-11    0.60436E-10    0.66148E-07    0.14016E-06    0.17055E-01    0.36940E-08    0.66148E-07    0.66563E-03    0.92929E-03    0.37163E-01    0.55765E-08    0.14016E-06    0.92929E-03    0.13498E-02
    44    0.45351E+01    0.18019E-02    0.15992E-04    0.17080E-01    0.37007E-01    0.18019E-02   -0.11250E-04    0.98405E-12    0.36623E-08    0.55420E-08    0.15992E-04    0.98405E-12    0.57219E-10    0.66238E-07    0.13958E-06    0.17080E-01    0.36623E-08    0.66238E-07    0.69252E-03    0.96779E-03    0.37007E-01    0.55420E-08    0.13958E-06    0.96779E-03    0.14063E-02
    45    0.43192E+01    0.24966E-06    0.15154E-04    0.17097E-01    0.36842E-01    0.24966E-06    0.37679E-13    0.91805E-12    0.34831E-08    0.52896E-08    0.15154E-04    0.91805E-12    0.54220E-10    0.66298E-07    0.13896E-06    0.17097E-01    0.34831E-08    0.66298E-07    0.71972E-03    0.10068E-02    0.36842E-01    0.52896E-08    0.13896E-06    0.10068E-02    0.14634E-02
    46    0.41950E+01   -0.44408E-02    0.14371E-04    0.17107E-01    0.36669E-01   -0.44408E-02    0.21386E-04    0.83041E-12    0.31617E-08    0.48269E-08    0.14371E-04    0.83041E-12    0.51418E-10    0.66328E-07    0.13832E-06    0.17107E-01    0.31617E-08    0.66328E-07    0.74721E-03    0.10461E-02    0.36669E-01    0.48269E-08    0.13832E-06    0.10461E-02    0.15211E-02
    47    0.40203E+01   -0.10322E-01    0.13638E-04    0.17109E-01    0.36488E-01   -0.10322E-01    0.45231E-04    0.72802E-12    0.27288E-08    0.41990E-08    0.13638E-04    0.72802E-12    0.48798E-10    0.66331E-07    0.13764E-06    0.17109E-01    0.27288E-08    0.66331E-07    0.77497E-03    0.10860E-02    0.36488E-01    0.41990E-08    0.13764E-06    0.10860E-02    0.15795E-02
    48    0.37348E+01   -0.13066E-01    0.12953E-04    0.17104E-01    0.36300E-01   -0.13066E-01    0.68040E-04    0.61819E-12    0.22214E-08    0.34605E-08    0.12953E-04    0.61819E-12    0.46347E-10    0.66308E-07    0.13694E-06    0.17104E-01    0.22214E-08    0.66308E-07    0.80300E-03    0.11262E-02    0.36300E-01    0.34605E-08    0.13694E-06    0.11262E-02    0.16384E-02
    49    0.34271E+01   -0.86922E-02    0.12311E-04    0.17093E-01    0.36106E-01   -0.86922E-02    0.64032E-04    0.50819E-12    0.16766E-08    0.26657E-08    0.12311E-04    0.50819E-12    0.44053E-10    0.66262E-07    0.13622E-06    0.17093E-01    0.16766E-08    0.66262E-07    0.83128E-03    0.11667E-02    0.36106E-01    0.26657E-08    0.13622E-06    0.11667E-02    0.16979E-02
    50    0.33340E+01    0.11112E-06    0.11708E-04    0.17076E-01    0.35906E-01    0.11112E-06    0.11462E-13    0.40531E-12    0.11311E-08    0.18691E-08    0.11708E-04    0.40531E-12    0.41902E-10    0.66193E-07    0.13548E-06    0.17076E-01    0.11311E-08    0.66193E-07    0.85979E-03    0.12077E-02    0.35906E-01    0.18691E-08    0.13548E-06    0.12077E-02    0.17580E-02
    51    0.32418E+01    0.87114E-02    0.11143E-04    0.17054E-01    0.35702E-01    0.87114E-02   -0.15865E-03    0.31560E-12    0.61923E-09    0.11209E-08    0.11143E-04    0.31560E-12    0.39883E-10    0.66103E-07    0.13472E-06    0.17054E-01    0.61923E-09    0.66103E-07    0.88853E-03    0.12490E-02    0.35702E-01    0.11209E-08    0.13472E-06    0.12490E-02    0.18185E-02
    52    0.33626E+01    0.12776E-01    0.10612E-04    0.17027E-01    0.35493E-01    0.12776E-01   -0.32573E-03    0.24014E-12    0.16343E-09    0.45345E-09    0.10612E-04    0.24014E-12    0.37986E-10    0.65994E-07    0.13395E-06    0.17027E-01    0.16343E-09    0.65994E-07    0.91748E-03    0.12906E-02    0.35493E-01    0.45345E-09    0.13395E-06    0.12906E-02    0.18795E-02
    53    0.33091E+01    0.92855E-02    0.10112E-04    0.16995E-01    0.35281E-01    0.92855E-02   -0.34961E-03    0.17879E-12   -0.21660E-09   -0.10500E-09    0.10112E-04    0.17879E-12    0.36203E-10    0.65865E-07    0.13316E-06    0.16995E-01   -0.21660E-09    0.65865E-07    0.94660E-03    0.13324E-02    0.35281E-01   -0.10500E-09    0.13316E-06    0.13324E-02    0.19409E-02
    54    0.29913E+01    0.33016E-02    0.96422E-05    0.16958E-01    0.35064E-01    0.33016E-02   -0.23463E-03    0.13139E-12   -0.50114E-09   -0.52631E-09    0.96422E-05    0.13139E-12    0.34526E-10    0.65719E-07    0.13236E-06    0.16958E-01   -0.50114E-09    0.65719E-07    0.97589E-03    0.13745E-02    0.35064E-01   -0.52631E-09    0.13236E-06    0.13745E-02    0.20027E-02
    55    0.26163E+01    0.28003E-07    0.91995E-05    0.16916E-01    0.34844E-01    0.28003E-07    0.46879E-14    0.97797E-13   -0.67053E-09   -0.78234E-09    0.91995E-05    0.97797E-13    0.32946E-10    0.65555E-07    0.13154E-06    0.16916E-01   -0.67053E-09    0.65555E-07    0.10053E-02    0.14169E-02    0.34844E-01   -0.78234E-09    0.13154E-06    0.14169E-02    0.20648E-02
    56    0.23958E+01   -0.17291E-02    0.87820E-05    0.16870E-01    0.34621E-01   -0.17291E-02    0.21343E-03    0.77541E-13   -0.71071E-09   -0.85297E-09    0.87820E-05    0.77541E-13    0.31456E-10    0.65375E-07    0.13071E-06    0.16870E-01   -0.71071E-09    0.65375E-07    0.10349E-02    0.14594E-02    0.34621E-01   -0.85297E-09    0.13071E-06    0.14594E-02    0.21272E-02
    57    0.22638E+01   -0.18358E-02    0.83881E-05    0.16820E-01    0.34394E-01   -0.18358E-02    0.29820E-03    0.68908E-13   -0.63024E-09   -0.75029E-09    0.83881E-05    0.68908E-13    0.30051E-10    0.65178E-07    0.12987E-06    0.16820E-01   -0.63024E-09    0.65178E-07    0.10645E-02    0.15021E-02    0.34394E-01   -0.75029E-09    0.12987E-06    0.15021E-02    0.21898E-02
    58    0.22332E+01   -0.12124E-02    0.80162E-05    0.16766E-01    0.34164E-01   -0.12124E-02    0.26287E-03    0.69873E-13   -0.44332E-09   -0.49440E-09    0.80162E-05    0.69873E-13    0.28724E-10    0.64965E-07    0.12901E-06    0.16766E-01   -0.44332E-09    0.64965E-07    0.10942E-02    0.15448E-02    0.34164E-01   -0.49440E-09    0.12901E-06    0.15448E-02    0.22526E-02
    59    0.21685E+01   -0.77348E-03    0.76650E-05    0.16707E-01    0.33931E-01   -0.77348E-03    0.14575E-03    0.78408E-13   -0.16416E-09   -0.10540E-09    0.76650E-05    0.78408E-13    0.27471E-10    0.64735E-07    0.12815E-06    0.16707E-01   -0.16416E-09    0.64735E-07    0.11240E-02    0.15877E-02    0.33931E-01   -0.10540E-09    0.12815E-06    0.15877E-02    0.23155E-02
    60    0.20826E+01    0.25667E-07    0.73329E-05    0.16644E-01    0.33694E-01    0.25667E-07    0.30003E-14    0.92486E-13    0.19306E-09    0.39659E-09    0.73329E-05    0.92486E-13    0.26286E-10    0.64489E-07    0.12727E-06    0.16644E-01    0.19306E-09    0.64489E-07    0.11537E-02    0.16305E-02    0.33694E-01    0.39659E-09    0.12727E-06    0.16305E-02    0.23784E-02
    61    0.22818E+01    0.18113E-02    0.70185E-05    0.16576E-01    0.33454E-01    0.18113E-02   -0.80085E-04    0.11016E-12    0.61207E-09    0.98851E-09    0.70185E-05    0.11016E-12    0.25164E-10    0.64227E-07    0.12638E-06    0.16576E-01    0.61207E-09    0.64227E-07    0.11834E-02    0.16734E-02    0.33454E-01    0.98851E-09    0.12638E-06    0.16734E-02    0.24413E-02
    62    0.21654E+01    0.37228E-02    0.67208E-05    0.16505E-01    0.33211E-01    0.37228E-02   -0.10301E-03    0.12978E-12    0.10685E-08    0.16355E-08    0.67208E-05    0.12978E-12    0.24101E-10    0.63948E-07    0.12547E-06    0.16505E-01    0.10685E-08    0.63948E-07    0.12131E-02    0.17162E-02    0.33211E-01    0.16355E-08    0.12547E-06    0.17162E-02    0.25042E-02
    63    0.19462E+01    0.47585E-02    0.64388E-05    0.16429E-01    0.32964E-01    0.47585E-02   -0.10297E-03    0.14979E-12    0.15357E-08    0.22999E-08    0.64388E-05    0.14979E-12    0.23095E-10    0.63653E-07    0.12455E-06    0.16429E-01    0.15357E-08    0.63653E-07    0.12427E-02    0.17589E-02    0.32964E-01    0.22999E-08    0.12455E-06    0.17589E-02    0.25669E-02
    64    0.19111E+01    0.37191E-02    0.61716E-05    0.16349E-01    0.32714E-01    0.37191E-02   -0.62183E-04    0.16862E-12    0.19874E-08    0.29437E-08    0.61716E-05    0.16862E-12    0.22141E-10    0.63343E-07    0.12362E-06    0.16349E-01    0.19874E-08    0.63343E-07    0.12722E-02    0.18014E-02    0.32714E-01    0.29437E-08    0.12362E-06    0.18014E-02    0.26295E-02
    65    0.16786E+01    0.49652E-07    0.59182E-05    0.16265E-01    0.32462E-01    0.49652E-07    0.64694E-14    0.18471E-12    0.23971E-08    0.35293E-08    0.59182E-05    0.18471E-12    0.21236E-10    0.63017E-07    0.12268E-06    0.16265E-01    0.23971E-08    0.63017E-07    0.13016E-02    0.18438E-02    0.32462E-01    0.35293E-08    0.12268E-06    0.18438E-02    0.26918E-02
    66    0.15351E+01   -0.46037E-02    0.56776E-05    0.16177E-01    0.32206E-01   -0.46037E-02    0.21984E-04    0.19679E-12    0.27417E-08    0.40237E-08    0.56776E-05    0.19679E-12    0.20377E-10    0.62676E-07    0.12173E-06    0.16177E-01    0.27417E-08    0.62676E-07    0.13309E-02    0.18860E-02    0.32206E-01    0.40237E-08    0.12173E-06    0.18860E-02    0.27538E-02
    67    0.13193E+01   -0.77600E-02    0.54493E-05    0.16086E-01    0.31948E-01   -0.77600E-02    0.10896E-04    0.20477E-12    0.30123E-08    0.44140E-08    0.54493E-05    0.20477E-12    0.19561E-10    0.62320E-07    0.12076E-06    0.16086E-01    0.30123E-08    0.62320E-07    0.13599E-02    0.19280E-02    0.31948E-01    0.44140E-08    0.12076E-06    0.19280E-02    0.28154E-02
    68    0.13151E+01   -0.83024E-02    0.52323E-05    0.15990E-01    0.31687E-01   -0.83024E-02    0.13330E-04    0.20886E-12    0.32034E-08    0.46920E-08    0.52323E-05    0.20886E-12    0.18786E-10    0.61951E-07    0.11979E-06    0.15990E-01    0.32034E-08    0.61951E-07    0.13888E-02    0.19697E-02    0.31687E-01    0.46920E-08    0.11979E-06    0.19697E-02    0.28768E-02
