#    L    TT             EE             TE             PP             TP          
    45    0.38822E+01    0.35054E-13    0.22396E-06    0.45246E+07    0.10281E+05
    46    0.37888E+01    0.21386E-04   -0.44408E-02    0.44945E+07    0.99917E+04
    47    0.36424E+01    0.45231E-04   -0.10322E-01    0.44637E+07    0.97131E+04
    48    0.33830E+01    0.68040E-04   -0.13066E-01    0.44323E+07    0.94445E+04
    49    0.30994E+01    0.64032E-04   -0.86922E-02    0.44003E+07    0.91855E+04
    50    0.30286E+01    0.12259E-13    0.11317E-06    0.43679E+07    0.89357E+04
    51    0.29571E+01   -0.15865E-03    0.87114E-02    0.43350E+07    0.86946E+04
    52    0.30970E+01   -0.32573E-03    0.12776E-01    0.43017E+07    0.84618E+04
    53    0.30613E+01   -0.34961E-03    0.92855E-02    0.42682E+07    0.82371E+04
    54    0.27600E+01   -0.23463E-03    0.33016E-02    0.42343E+07    0.80202E+04
    55    0.24002E+01    0.36566E-14    0.27719E-07    0.42002E+07    0.78105E+04
    56    0.21940E+01    0.21343E-03   -0.17291E-02    0.41659E+07    0.76079E+04
    57    0.20752E+01    0.29820E-03   -0.18358E-02    0.41315E+07    0.74121E+04
    58    0.20569E+01    0.26287E-03   -0.12124E-02    0.40969E+07    0.72227E+04
    59    0.20036E+01    0.14575E-03   -0.77349E-03    0.40622E+07    0.70396E+04
    60    0.19284E+01    0.26956E-14    0.17868E-07    0.40275E+07    0.68623E+04
    61    0.21374E+01   -0.80085E-04    0.18113E-02    0.39926E+07    0.66908E+04
    62    0.20303E+01   -0.10301E-03    0.37228E-02    0.39578E+07    0.65248E+04
    63    0.18198E+01   -0.10297E-03    0.47585E-02    0.39230E+07    0.63640E+04
    64    0.17928E+01   -0.62183E-04    0.37191E-02    0.38882E+07    0.62084E+04
    65    0.15678E+01    0.43129E-14    0.40517E-07    0.38535E+07    0.60577E+04
    66    0.14314E+01    0.21984E-04   -0.46037E-02    0.38190E+07    0.59118E+04
    67    0.12222E+01    0.10896E-04   -0.77600E-02    0.37846E+07    0.57705E+04
    68    0.12242E+01    0.13330E-04   -0.83024E-02    0.37504E+07    0.56337E+04
    69    0.12012E+01   -0.58331E-05   -0.49903E-02    0.37163E+07    0.55011E+04
    70    0.12887E+01    0.86727E-14    0.51731E-07    0.36825E+07    0.53726E+04
    71    0.13308E+01    0.25785E-04    0.38996E-02    0.36488E+07    0.52480E+04
    72    0.13444E+01    0.53062E-04    0.55055E-02    0.36154E+07    0.51273E+04
    73    0.12778E+01    0.56304E-04    0.45079E-02    0.35822E+07    0.50102E+04
    74    0.11540E+01    0.32269E-04    0.20827E-02    0.35493E+07    0.48966E+04
    75    0.10698E+01    0.63756E-14    0.41925E-07    0.35165E+07    0.47864E+04
    76    0.96652E+00   -0.30693E-04   -0.95234E-03    0.34840E+07    0.46794E+04
    77    0.90417E+00   -0.57223E-04   -0.10189E-02    0.34518E+07    0.45756E+04
    78    0.93552E+00   -0.41664E-04   -0.21692E-02    0.34198E+07    0.44748E+04
    79    0.89047E+00   -0.27803E-04   -0.11730E-02    0.33881E+07    0.43769E+04
    80    0.89605E+00    0.26253E-14    0.26174E-07    0.33566E+07    0.42819E+04
    81    0.86098E+00    0.27379E-05    0.31531E-03    0.33255E+07    0.41895E+04
    82    0.86083E+00    0.12525E-04    0.24967E-03    0.32946E+07    0.40999E+04
    83    0.82713E+00    0.14258E-04   -0.27075E-03    0.32641E+07    0.40128E+04
    84    0.84000E+00    0.15117E-04    0.16588E-03    0.32339E+07    0.39282E+04
    85    0.75670E+00    0.17814E-14    0.15959E-07    0.32040E+07    0.38460E+04
    86    0.65661E+00   -0.80104E-05   -0.13641E-03    0.31744E+07    0.37662E+04
    87    0.76472E+00   -0.26216E-04    0.24021E-03    0.31452E+07    0.36886E+04
    88    0.63676E+00   -0.26302E-04    0.83362E-03    0.31163E+07    0.36131E+04
    89    0.64555E+00   -0.96688E-05   -0.13813E-03    0.30878E+07    0.35397E+04
    90    0.64396E+00    0.13126E-14    0.12030E-07    0.30595E+07    0.34683E+04
    91    0.55947E+00    0.88892E-05    0.16983E-03    0.30316E+07    0.33989E+04
    92    0.54391E+00    0.16379E-04    0.62228E-03    0.30041E+07    0.33312E+04
    93    0.60091E+00    0.29435E-04    0.82642E-03    0.29769E+07    0.32654E+04
    94    0.51124E+00    0.25308E-04    0.17369E-02    0.29500E+07    0.32013E+04
    95    0.50137E+00    0.18391E-04    0.20800E-02    0.29234E+07    0.31390E+04
    96    0.27780E+00    0.82198E-05    0.20674E-02    0.28972E+07    0.30783E+04
    97    0.28985E+00   -0.56680E-05    0.19112E-02    0.28712E+07    0.30192E+04
    98    0.31830E+00   -0.16308E-04    0.33087E-02    0.28456E+07    0.29617E+04
    99    0.21819E+00   -0.46450E-04    0.27578E-02    0.28204E+07    0.29057E+04
   100    0.21602E+00   -0.81699E-04    0.41844E-02    0.27954E+07    0.28513E+04
   101    0.16683E+00   -0.48236E-04    0.40862E-02    0.27707E+07    0.27982E+04
   102    0.44567E+00   -0.80235E-04    0.41607E-02    0.27464E+07    0.27466E+04
   103    0.46189E+00   -0.89020E-04    0.31342E-02    0.27223E+07    0.26963E+04
   104    0.51625E+00   -0.60196E-04    0.34469E-02    0.26986E+07    0.26473E+04
   105    0.53810E+00   -0.53656E-04    0.30823E-02    0.26752E+07    0.25996E+04
   106    0.60534E+00    0.19279E-04    0.22523E-02    0.26520E+07    0.25530E+04
   107    0.42446E+00    0.24434E-04    0.19114E-02    0.26292E+07    0.25077E+04
   108    0.44478E+00    0.50485E-04    0.78595E-03    0.26066E+07    0.24634E+04
   109    0.44709E+00    0.37543E-04   -0.16942E-03    0.25844E+07    0.24203E+04
   110    0.36072E+00    0.37504E-15    0.43576E-08    0.25624E+07    0.23781E+04
   111    0.26428E+00    0.25783E-04   -0.72092E-03    0.25408E+07    0.23370E+04
   112    0.16486E+00    0.51254E-04   -0.21128E-02    0.25194E+07    0.22968E+04
   113    0.14455E+00    0.86308E-04   -0.32119E-02    0.24983E+07    0.22575E+04
   114    0.62586E-01    0.66557E-04   -0.37972E-02    0.24774E+07    0.22192E+04
   115    0.75325E-01    0.15046E-03   -0.43908E-02    0.24569E+07    0.21817E+04
   116   -0.32284E-01    0.12507E-03   -0.47717E-02    0.24366E+07    0.21451E+04
   117    0.44693E-01    0.74553E-04   -0.47190E-02    0.24166E+07    0.21094E+04
   118    0.16548E+00    0.15738E-03   -0.54974E-02    0.23968E+07    0.20745E+04
   119    0.18932E+00    0.23488E-03   -0.54004E-02    0.23774E+07    0.20405E+04
   120    0.27257E+00    0.16838E-03   -0.49499E-02    0.23581E+07    0.20072E+04
   121    0.27446E+00    0.26490E-03   -0.46678E-02    0.23392E+07    0.19747E+04
   122    0.27708E+00    0.23721E-03   -0.43333E-02    0.23204E+07    0.19429E+04
   123    0.28822E+00    0.16949E-03   -0.44681E-02    0.23020E+07    0.19119E+04
   124    0.31567E+00    0.14592E-03   -0.26230E-02    0.22838E+07    0.18816E+04
   125    0.29296E+00    0.10210E-03   -0.15484E-02    0.22658E+07    0.18519E+04
   126    0.30217E+00    0.12222E-03   -0.10233E-02    0.22480E+07    0.18229E+04
   127    0.27680E+00    0.67608E-04   -0.82677E-03    0.22305E+07    0.17946E+04
   128    0.22466E+00    0.96719E-04   -0.73800E-03    0.22133E+07    0.17669E+04
   129    0.22783E+00    0.70884E-04   -0.53605E-03    0.21962E+07    0.17398E+04
   130    0.21983E+00    0.20627E-14    0.72900E-08    0.21794E+07    0.17133E+04
   131    0.20878E+00    0.40701E-04   -0.11275E-02    0.21628E+07    0.16873E+04
   132    0.27844E+00    0.45184E-04   -0.14194E-02    0.21465E+07    0.16619E+04
   133    0.29005E+00    0.86669E-04   -0.35664E-02    0.21303E+07    0.16370E+04
   134    0.32770E+00    0.16409E-03   -0.35737E-02    0.21144E+07    0.16126E+04
   135    0.40120E+00    0.20211E-03   -0.48750E-02    0.20986E+07    0.15888E+04
   136    0.37179E+00    0.19965E-03   -0.42183E-02    0.20831E+07    0.15654E+04
   137    0.39784E+00    0.22994E-03   -0.42943E-02    0.20678E+07    0.15426E+04
   138    0.41486E+00    0.21763E-03   -0.40796E-02    0.20526E+07    0.15202E+04
   139    0.28412E+00    0.31022E-03   -0.32936E-02    0.20377E+07    0.14982E+04
   140    0.31253E+00    0.28381E-03   -0.31413E-02    0.20229E+07    0.14768E+04
   141    0.21278E+00    0.21161E-03   -0.18566E-02    0.20084E+07    0.14557E+04
   142    0.21752E+00    0.16683E-03   -0.64437E-03    0.19940E+07    0.14351E+04
   143    0.26228E+00    0.14843E-03    0.33036E-04    0.19798E+07    0.14149E+04
   144    0.20829E+00    0.81045E-04    0.45625E-03    0.19658E+07    0.13951E+04
   145    0.13965E+00    0.11218E-03    0.90586E-03    0.19519E+07    0.13757E+04
   146    0.28900E+00    0.17933E-04    0.91965E-03    0.19382E+07    0.13567E+04
   147    0.22047E+00    0.20080E-04    0.15210E-02    0.19247E+07    0.13381E+04
   148    0.16670E+00   -0.31007E-04    0.76213E-03    0.19114E+07    0.13198E+04
   149    0.21178E+00   -0.62107E-04   -0.33364E-03    0.18982E+07    0.13018E+04
   150    0.14267E+00    0.18752E-15    0.11794E-08    0.18851E+07    0.12842E+04
   151    0.11743E+00    0.77267E-04   -0.16144E-02    0.18722E+07    0.12669E+04
   152   -0.42982E-02    0.80850E-04   -0.38724E-02    0.18595E+07    0.12499E+04
   153   -0.66055E-01    0.14206E-03   -0.46709E-02    0.18469E+07    0.12332E+04
   154   -0.13423E+00    0.24362E-03   -0.63636E-02    0.18344E+07    0.12169E+04
   155   -0.20092E+00    0.36829E-03   -0.83328E-02    0.18221E+07    0.12008E+04
   156   -0.40681E+00    0.49880E-03   -0.10704E-01    0.18099E+07    0.11850E+04
   157   -0.44686E+00    0.61790E-03   -0.12116E-01    0.17978E+07    0.11695E+04
   158   -0.53603E+00    0.78259E-03   -0.13437E-01    0.17859E+07    0.11543E+04
   159   -0.66642E+00    0.82706E-03   -0.14794E-01    0.17741E+07    0.11393E+04
   160   -0.75586E+00    0.88262E-03   -0.14824E-01    0.17624E+07    0.11246E+04
   161   -0.79645E+00    0.10063E-02   -0.15139E-01    0.17509E+07    0.11102E+04
   162   -0.85459E+00    0.10322E-02   -0.15864E-01    0.17395E+07    0.10961E+04
   163   -0.77380E+00    0.10175E-02   -0.15639E-01    0.17282E+07    0.10821E+04
   164   -0.84332E+00    0.10190E-02   -0.16075E-01    0.17170E+07    0.10685E+04
   165   -0.75814E+00    0.94538E-03   -0.15068E-01    0.17060E+07    0.10551E+04
   166   -0.65892E+00    0.92781E-03   -0.14230E-01    0.16951E+07    0.10419E+04
   167   -0.46348E+00    0.72622E-03   -0.14427E-01    0.16842E+07    0.10289E+04
   168   -0.38677E+00    0.69477E-03   -0.13558E-01    0.16735E+07    0.10162E+04
   169   -0.27235E+00    0.51905E-03   -0.11747E-01    0.16629E+07    0.10036E+04
   170   -0.11230E+00    0.40467E-03   -0.10605E-01    0.16524E+07    0.99132E+03
   171   -0.47312E-01    0.33435E-03   -0.80286E-02    0.16420E+07    0.97921E+03
   172    0.48048E-02    0.21656E-03   -0.56291E-02    0.16317E+07    0.96730E+03
   173   -0.22342E-01    0.34034E-04   -0.35315E-02    0.16215E+07    0.95559E+03
   174    0.27709E-01    0.66645E-04   -0.18610E-02    0.16114E+07    0.94406E+03
   175    0.88569E-01    0.00000E+00   -0.44254E-10    0.16014E+07    0.93271E+03
   176    0.19690E-01    0.36738E-04    0.19737E-02    0.15915E+07    0.92155E+03
   177   -0.21850E-01    0.70562E-04    0.26861E-02    0.15817E+07    0.91055E+03
   178   -0.10170E+00    0.28936E-03    0.37823E-02    0.15719E+07    0.89973E+03
   179   -0.21122E+00    0.36102E-03    0.54213E-02    0.15623E+07    0.88908E+03
   180   -0.19322E+00    0.47345E-03    0.62767E-02    0.15527E+07    0.87858E+03
   181   -0.26190E+00    0.59167E-03    0.65077E-02    0.15432E+07    0.86826E+03
   182   -0.33436E+00    0.75500E-03    0.77592E-02    0.15338E+07    0.85809E+03
   183   -0.47623E+00    0.85420E-03    0.87047E-02    0.15245E+07    0.84807E+03
   184   -0.53033E+00    0.92858E-03    0.10246E-01    0.15153E+07    0.83821E+03
   185   -0.56228E+00    0.10917E-02    0.10315E-01    0.15061E+07    0.82850E+03
   186   -0.93489E+00    0.11676E-02    0.12040E-01    0.14970E+07    0.81893E+03
   187   -0.97095E+00    0.12623E-02    0.14096E-01    0.14880E+07    0.80951E+03
   188   -0.10333E+01    0.13260E-02    0.15157E-01    0.14791E+07    0.80023E+03
   189   -0.11875E+01    0.13610E-02    0.16867E-01    0.14703E+07    0.79109E+03
   190   -0.97923E+00    0.13842E-02    0.17157E-01    0.14615E+07    0.78208E+03
   191   -0.11428E+01    0.13829E-02    0.19157E-01    0.14528E+07    0.77321E+03
   192   -0.11494E+01    0.13446E-02    0.20798E-01    0.14441E+07    0.76446E+03
   193   -0.12134E+01    0.12787E-02    0.20754E-01    0.14356E+07    0.75584E+03
   194   -0.11033E+01    0.11801E-02    0.21412E-01    0.14271E+07    0.74735E+03
   195   -0.10333E+01    0.10509E-02    0.20704E-01    0.14186E+07    0.73897E+03
   196   -0.99468E+00    0.89326E-03    0.19530E-01    0.14103E+07    0.73071E+03
   197   -0.83035E+00    0.71685E-03    0.16565E-01    0.14020E+07    0.72256E+03
   198   -0.60591E+00    0.50895E-03    0.12711E-01    0.13937E+07    0.71453E+03
   199   -0.31272E+00    0.27175E-03    0.73839E-02    0.13855E+07    0.70660E+03
   200    0.57829E-01    0.00000E+00    0.33963E-11    0.13774E+07    0.69878E+03
   201    0.43853E+00   -0.28135E-03   -0.84539E-02    0.13693E+07    0.69106E+03
   202    0.90438E+00   -0.59737E-03   -0.18882E-01    0.13613E+07    0.68344E+03
   203    0.13803E+01   -0.92061E-03   -0.29875E-01    0.13533E+07    0.67592E+03
   204    0.17910E+01   -0.12608E-02   -0.43737E-01    0.13454E+07    0.66850E+03
   205    0.22844E+01   -0.16054E-02   -0.57575E-01    0.13376E+07    0.66117E+03
   206    0.27109E+01   -0.19491E-02   -0.71984E-01    0.13298E+07    0.65395E+03
   207    0.32183E+01   -0.23019E-02   -0.86745E-01    0.13221E+07    0.64682E+03
   208    0.35829E+01   -0.26435E-02   -0.10171E+00    0.13144E+07    0.63978E+03
   209    0.39525E+01   -0.29838E-02   -0.11658E+00    0.13067E+07    0.63284E+03
   210    0.43260E+01   -0.33028E-02   -0.13159E+00    0.12992E+07    0.62598E+03
   211    0.47028E+01   -0.36027E-02   -0.14613E+00    0.12916E+07    0.61922E+03
   212    0.49333E+01   -0.38858E-02   -0.16047E+00    0.12841E+07    0.61255E+03
   213    0.52397E+01   -0.41395E-02   -0.17389E+00    0.12767E+07    0.60597E+03
   214    0.54724E+01   -0.44033E-02   -0.18694E+00    0.12693E+07    0.59947E+03
   215    0.57048E+01   -0.45160E-02   -0.19969E+00    0.12620E+07    0.59306E+03
   216    0.58620E+01   -0.46954E-02   -0.21095E+00    0.12547E+07    0.58674E+03
   217    0.60915E+01   -0.48174E-02   -0.22206E+00    0.12475E+07    0.58050E+03
   218    0.62439E+01   -0.49140E-02   -0.23214E+00    0.12403E+07    0.57434E+03
   219    0.63927E+01   -0.50172E-02   -0.23956E+00    0.12331E+07    0.56827E+03
   220    0.65371E+01   -0.50105E-02   -0.24809E+00    0.12260E+07    0.56227E+03
   221    0.66761E+01   -0.50002E-02   -0.25486E+00    0.12189E+07    0.55636E+03
   222    0.68089E+01   -0.48696E-02   -0.26067E+00    0.12119E+07    0.55052E+03
   223    0.67862E+01   -0.47250E-02   -0.26412E+00    0.12049E+07    0.54476E+03
   224    0.69041E+01   -0.45985E-02   -0.26826E+00    0.11980E+07    0.53908E+03
   225    0.69390E+01   -0.43735E-02   -0.26945E+00    0.11911E+07    0.53347E+03
   226    0.69643E+01   -0.40820E-02   -0.27073E+00    0.11843E+07    0.52793E+03
   227    0.69049E+01   -0.37559E-02   -0.26996E+00    0.11775E+07    0.52247E+03
   228    0.69085E+01   -0.34273E-02   -0.26795E+00    0.11707E+07    0.51708E+03
   229    0.68999E+01   -0.30538E-02   -0.26553E+00    0.11640E+07    0.51176E+03
   230    0.68041E+01   -0.26675E-02   -0.26128E+00    0.11573E+07    0.50651E+03
   231    0.66201E+01   -0.22262E-02   -0.25528E+00    0.11506E+07    0.50133E+03
   232    0.64957E+01   -0.18360E-02   -0.24836E+00    0.11440E+07    0.49622E+03
   233    0.63558E+01   -0.13061E-02   -0.24132E+00    0.11374E+07    0.49117E+03
   234    0.60508E+01   -0.81706E-03   -0.23276E+00    0.11309E+07    0.48618E+03
   235    0.58029E+01   -0.32665E-03   -0.22351E+00    0.11244E+07    0.48126E+03
   236    0.54626E+01    0.13318E-03   -0.21288E+00    0.11179E+07    0.47641E+03
   237    0.51033E+01    0.60470E-03   -0.20172E+00    0.11114E+07    0.47161E+03
   238    0.47242E+01    0.11302E-02   -0.18933E+00    0.11050E+07    0.46688E+03
   239    0.43987E+01    0.15291E-02   -0.17582E+00    0.10986E+07    0.46220E+03
   240    0.39031E+01    0.18438E-02   -0.16272E+00    0.10923E+07    0.45758E+03
   241    0.35338E+01    0.21907E-02   -0.14865E+00    0.10860E+07    0.45302E+03
   242    0.31411E+01    0.23893E-02   -0.13367E+00    0.10797E+07    0.44852E+03
   243    0.27244E+01    0.25562E-02   -0.11859E+00    0.10734E+07    0.44407E+03
   244    0.22828E+01    0.25851E-02   -0.10203E+00    0.10672E+07    0.43967E+03
   245    0.18154E+01    0.25182E-02   -0.86270E-01    0.10610E+07    0.43532E+03
   246    0.13956E+01    0.23237E-02   -0.69168E-01    0.10548E+07    0.43103E+03
   247    0.10226E+01    0.18952E-02   -0.52285E-01    0.10487E+07    0.42679E+03
   248    0.62126E+00    0.15721E-02   -0.34955E-01    0.10426E+07    0.42260E+03
   249    0.33929E+00    0.80248E-03   -0.17253E-01    0.10365E+07    0.41845E+03
   250    0.27271E-01    0.00000E+00    0.12001E-13    0.10304E+07    0.41435E+03
   251   -0.16859E+00   -0.11553E-02    0.18203E-01    0.10244E+07    0.41030E+03
   252   -0.47954E+00   -0.24267E-02    0.36481E-01    0.10183E+07    0.40629E+03
   253   -0.54406E+00   -0.40141E-02    0.53948E-01    0.10124E+07    0.40233E+03
   254   -0.66919E+00   -0.55973E-02    0.71205E-01    0.10064E+07    0.39841E+03
   255   -0.79054E+00   -0.74504E-02    0.88851E-01    0.10005E+07    0.39454E+03
   256   -0.84373E+00   -0.91791E-02    0.10749E+00    0.99454E+06    0.39071E+03
   257   -0.83866E+00   -0.11206E-01    0.11954E+00    0.98867E+06    0.38692E+03
   258   -0.85952E+00   -0.13137E-01    0.13824E+00    0.98282E+06    0.38318E+03
   259   -0.84193E+00   -0.15097E-01    0.14933E+00    0.97701E+06    0.37948E+03
   260   -0.72150E+00   -0.17063E-01    0.16826E+00    0.97122E+06    0.37582E+03
   261   -0.65670E+00   -0.19087E-01    0.17336E+00    0.96548E+06    0.37220E+03
   262   -0.65743E+00   -0.20923E-01    0.18751E+00    0.95977E+06    0.36862E+03
   263   -0.36217E+00   -0.22770E-01    0.20387E+00    0.95409E+06    0.36509E+03
   264   -0.22654E+00   -0.24532E-01    0.21562E+00    0.94845E+06    0.36160E+03
   265   -0.18614E+00   -0.26259E-01    0.21593E+00    0.94285E+06    0.35814E+03
   266   -0.28019E-01   -0.27706E-01    0.22769E+00    0.93729E+06    0.35473E+03
   267    0.15060E-01   -0.29221E-01    0.22921E+00    0.93177E+06    0.35135E+03
   268    0.81768E-01   -0.30410E-01    0.23595E+00    0.92629E+06    0.34802E+03
   269    0.13637E-01   -0.31547E-01    0.24107E+00    0.92085E+06    0.34472E+03
   270    0.97899E-01   -0.32534E-01    0.24519E+00    0.91546E+06    0.34146E+03
   271    0.10180E+00   -0.33424E-01    0.24889E+00    0.91011E+06    0.33824E+03
   272    0.23830E+00   -0.33894E-01    0.24536E+00    0.90480E+06    0.33506E+03
   273    0.27463E+00   -0.34518E-01    0.25005E+00    0.89954E+06    0.33191E+03
   274    0.34947E+00   -0.34678E-01    0.24127E+00    0.89433E+06    0.32880E+03
   275    0.37863E+00   -0.34870E-01    0.24190E+00    0.88916E+06    0.32573E+03
   276    0.50078E+00   -0.34849E-01    0.23027E+00    0.88405E+06    0.32269E+03
   277    0.48317E+00   -0.34591E-01    0.22926E+00    0.87898E+06    0.31968E+03
   278    0.53873E+00   -0.34149E-01    0.21717E+00    0.87396E+06    0.31672E+03
   279    0.58330E+00   -0.33573E-01    0.20206E+00    0.86900E+06    0.31378E+03
   280    0.60697E+00   -0.32841E-01    0.19935E+00    0.86409E+06    0.31089E+03
   281    0.74840E+00   -0.31854E-01    0.18738E+00    0.85924E+06    0.30802E+03
   282    0.70056E+00   -0.30888E-01    0.17418E+00    0.85443E+06    0.30519E+03
   283    0.75068E+00   -0.29696E-01    0.16033E+00    0.84969E+06    0.30239E+03
   284    0.81459E+00   -0.28329E-01    0.14644E+00    0.84500E+06    0.29962E+03
   285    0.88236E+00   -0.26765E-01    0.13312E+00    0.84037E+06    0.29689E+03
   286    0.86984E+00   -0.25130E-01    0.11352E+00    0.83580E+06    0.29419E+03
   287    0.84138E+00   -0.23399E-01    0.10312E+00    0.83129E+06    0.29152E+03
   288    0.86138E+00   -0.21551E-01    0.87651E-01    0.82684E+06    0.28888E+03
   289    0.84566E+00   -0.19636E-01    0.75142E-01    0.82245E+06    0.28627E+03
   290    0.85859E+00   -0.17779E-01    0.66194E-01    0.81812E+06    0.28369E+03
   291    0.89027E+00   -0.15217E-01    0.46550E-01    0.81386E+06    0.28114E+03
   292    0.63367E+00   -0.13038E-01    0.39095E-01    0.80966E+06    0.27862E+03
   293    0.67316E+00   -0.11592E-01    0.22144E-01    0.80553E+06    0.27613E+03
   294    0.55313E+00   -0.93704E-02    0.18583E-01    0.80146E+06    0.27367E+03
   295    0.63510E+00   -0.78354E-02    0.67261E-02    0.79746E+06    0.27124E+03
   296    0.53775E+00   -0.54786E-02    0.20301E-02    0.79354E+06    0.26883E+03
   297    0.47403E+00   -0.45053E-02    0.50950E-02    0.78968E+06    0.26646E+03
   298    0.28547E+00   -0.26641E-02    0.16641E-02    0.78589E+06    0.26411E+03
   299    0.18503E+00   -0.67475E-03   -0.23422E-03    0.78217E+06    0.26178E+03
   300    0.14229E-01    0.00000E+00    0.00000E+00    0.77853E+06    0.25948E+03
   301   -0.16241E+00    0.87705E-03    0.10259E-01    0.77496E+06    0.25721E+03
   302   -0.27982E+00    0.12775E-02    0.30463E-01    0.77146E+06    0.25497E+03
   303   -0.42138E+00    0.20163E-02    0.45537E-01    0.76802E+06    0.25275E+03
   304   -0.59616E+00    0.31656E-02    0.55267E-01    0.76465E+06    0.25055E+03
   305   -0.73897E+00    0.33118E-02    0.74293E-01    0.76133E+06    0.24838E+03
   306   -0.93317E+00    0.32699E-02    0.94968E-01    0.75807E+06    0.24623E+03
   307   -0.11136E+01    0.31120E-02    0.10965E+00    0.75485E+06    0.24411E+03
   308   -0.12892E+01    0.43959E-02    0.14041E+00    0.75169E+06    0.24201E+03
   309   -0.13950E+01    0.42224E-02    0.15731E+00    0.74856E+06    0.23994E+03
   310   -0.15885E+01    0.34063E-02    0.18242E+00    0.74547E+06    0.23789E+03
   311   -0.17302E+01    0.42485E-02    0.20067E+00    0.74242E+06    0.23586E+03
   312   -0.18293E+01    0.38496E-02    0.22671E+00    0.73940E+06    0.23386E+03
   313   -0.19691E+01    0.37674E-02    0.24545E+00    0.73640E+06    0.23188E+03
   314   -0.20843E+01    0.40740E-02    0.27154E+00    0.73342E+06    0.22992E+03
   315   -0.21842E+01    0.33559E-02    0.28990E+00    0.73046E+06    0.22798E+03
   316   -0.22777E+01    0.31709E-02    0.30775E+00    0.72751E+06    0.22607E+03
   317   -0.23739E+01    0.21055E-02    0.32487E+00    0.72458E+06    0.22418E+03
