#    L    TT             EE             TE             PP             TP          
    75    0.10465E+01    0.48286E-14    0.37334E-07    0.34425E+07    0.46842E+04
    76    0.94370E+00   -0.30693E-04   -0.95234E-03    0.34096E+07    0.45781E+04
    77    0.88181E+00   -0.57223E-04   -0.10189E-02    0.33771E+07    0.44750E+04
    78    0.91362E+00   -0.41664E-04   -0.21692E-02    0.33447E+07    0.43750E+04
    79    0.86901E+00   -0.27803E-04   -0.11730E-02    0.33127E+07    0.42778E+04
    80    0.87501E+00    0.20627E-14    0.23534E-07    0.32809E+07    0.41836E+04
    81    0.84036E+00    0.27379E-05    0.31531E-03    0.32495E+07    0.40920E+04
    82    0.84061E+00    0.12525E-04    0.24967E-03    0.32183E+07    0.40031E+04
    83    0.80731E+00    0.14258E-04   -0.27075E-03    0.31875E+07    0.39168E+04
    84    0.82058E+00    0.15117E-04    0.16587E-03    0.31570E+07    0.38329E+04
    85    0.73766E+00    0.16877E-14    0.15576E-07    0.31268E+07    0.37515E+04
    86    0.63794E+00   -0.80104E-05   -0.13641E-03    0.30970E+07    0.36724E+04
    87    0.74642E+00   -0.26216E-04    0.24021E-03    0.30676E+07    0.35956E+04
    88    0.61882E+00   -0.26302E-04    0.83362E-03    0.30384E+07    0.35209E+04
    89    0.62797E+00   -0.96688E-05   -0.13813E-03    0.30097E+07    0.34483E+04
    90    0.62672E+00    0.10313E-14    0.12324E-07    0.29812E+07    0.33777E+04
    91    0.54257E+00    0.88892E-05    0.16983E-03    0.29532E+07    0.33090E+04
    92    0.52735E+00    0.16379E-04    0.62229E-03    0.29254E+07    0.32421E+04
    93    0.58467E+00    0.29435E-04    0.82642E-03    0.28981E+07    0.31771E+04
    94    0.49532E+00    0.25308E-04    0.17369E-02    0.28710E+07    0.31138E+04
    95    0.48577E+00    0.18391E-04    0.20800E-02    0.28443E+07    0.30522E+04
    96    0.26251E+00    0.82198E-05    0.20674E-02    0.28180E+07    0.29923E+04
    97    0.27486E+00   -0.56680E-05    0.19112E-02    0.27920E+07    0.29340E+04
    98    0.30360E+00   -0.16308E-04    0.33087E-02    0.27663E+07    0.28773E+04
    99    0.20379E+00   -0.46450E-04    0.27578E-02    0.27409E+07    0.28222E+04
   100    0.20190E+00   -0.81699E-04    0.41844E-02    0.27159E+07    0.27685E+04
   101    0.15299E+00   -0.48236E-04    0.40862E-02    0.26912E+07    0.27163E+04
   102    0.43210E+00   -0.80235E-04    0.41607E-02    0.26668E+07    0.26654E+04
   103    0.44859E+00   -0.89020E-04    0.31342E-02    0.26428E+07    0.26159E+04
   104    0.50321E+00   -0.60196E-04    0.34469E-02    0.26190E+07    0.25677E+04
   105    0.52531E+00   -0.53656E-04    0.30823E-02    0.25956E+07    0.25207E+04
   106    0.59280E+00    0.19279E-04    0.22523E-02    0.25725E+07    0.24750E+04
   107    0.41217E+00    0.24434E-04    0.19114E-02    0.25496E+07    0.24304E+04
   108    0.43274E+00    0.50485E-04    0.78595E-03    0.25271E+07    0.23869E+04
   109    0.43528E+00    0.37543E-04   -0.16942E-03    0.25049E+07    0.23445E+04
   110    0.34914E+00    0.37504E-15    0.49061E-08    0.24830E+07    0.23032E+04
   111    0.25292E+00    0.25783E-04   -0.72092E-03    0.24614E+07    0.22628E+04
   112    0.15373E+00    0.51254E-04   -0.21128E-02    0.24401E+07    0.22233E+04
   113    0.13364E+00    0.86308E-04   -0.32119E-02    0.24191E+07    0.21848E+04
   114    0.51883E-01    0.66557E-04   -0.37972E-02    0.23984E+07    0.21472E+04
   115    0.64830E-01    0.15046E-03   -0.43908E-02    0.23779E+07    0.21105E+04
   116   -0.42575E-01    0.12507E-03   -0.47717E-02    0.23577E+07    0.20747E+04
   117    0.34600E-01    0.74553E-04   -0.47190E-02    0.23378E+07    0.20397E+04
   118    0.15559E+00    0.15738E-03   -0.54974E-02    0.23182E+07    0.20055E+04
   119    0.17962E+00    0.23488E-03   -0.54004E-02    0.22989E+07    0.19722E+04
   120    0.26305E+00    0.16838E-03   -0.49499E-02    0.22798E+07    0.19396E+04
   121    0.26513E+00    0.26490E-03   -0.46678E-02    0.22610E+07    0.19078E+04
   122    0.26792E+00    0.23721E-03   -0.43333E-02    0.22424E+07    0.18768E+04
   123    0.27923E+00    0.16949E-03   -0.44681E-02    0.22241E+07    0.18464E+04
   124    0.30686E+00    0.14592E-03   -0.26230E-02    0.22060E+07    0.18168E+04
   125    0.28432E+00    0.10210E-03   -0.15484E-02    0.21882E+07    0.17879E+04
   126    0.29369E+00    0.12222E-03   -0.10233E-02    0.21707E+07    0.17596E+04
   127    0.26848E+00    0.67608E-04   -0.82677E-03    0.21534E+07    0.17319E+04
   128    0.21650E+00    0.96719E-04   -0.73800E-03    0.21363E+07    0.17049E+04
   129    0.21983E+00    0.70884E-04   -0.53605E-03    0.21195E+07    0.16784E+04
   130    0.21197E+00    0.22502E-14    0.77952E-08    0.21028E+07    0.16526E+04
   131    0.20107E+00    0.40701E-04   -0.11275E-02    0.20865E+07    0.16273E+04
   132    0.27088E+00    0.45184E-04   -0.14194E-02    0.20703E+07    0.16025E+04
   133    0.28263E+00    0.86669E-04   -0.35664E-02    0.20544E+07    0.15782E+04
   134    0.32042E+00    0.16409E-03   -0.35737E-02    0.20387E+07    0.15545E+04
   135    0.39406E+00    0.20211E-03   -0.48750E-02    0.20232E+07    0.15313E+04
   136    0.36478E+00    0.19965E-03   -0.42183E-02    0.20079E+07    0.15086E+04
   137    0.39095E+00    0.22994E-03   -0.42943E-02    0.19928E+07    0.14863E+04
   138    0.40811E+00    0.21763E-03   -0.40796E-02    0.19779E+07    0.14646E+04
   139    0.27749E+00    0.31022E-03   -0.32936E-02    0.19632E+07    0.14433E+04
   140    0.30602E+00    0.28381E-03   -0.31413E-02    0.19488E+07    0.14224E+04
   141    0.20639E+00    0.21161E-03   -0.18566E-02    0.19345E+07    0.14019E+04
   142    0.21125E+00    0.16683E-03   -0.64437E-03    0.19204E+07    0.13819E+04
   143    0.25613E+00    0.14843E-03    0.33036E-04    0.19064E+07    0.13623E+04
