#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   125    0.28400E+00   -0.15484E-02    0.84072E-06    0.91162E-02    0.17565E-01   -0.15484E-02    0.10210E-03    0.32349E-13    0.45691E-09    0.71182E-09    0.84072E-06    0.32349E-13    0.30200E-11    0.35324E-07    0.66381E-07    0.91162E-02    0.45691E-09    0.35324E-07    0.25275E-02    0.36192E-02    0.17565E-01    0.71182E-09    0.66381E-07    0.36192E-02    0.53193E-02
   126    0.29339E+00   -0.10233E-02    0.82082E-06    0.90448E-02    0.17422E-01   -0.10233E-02    0.12222E-03    0.33033E-13    0.50764E-09    0.78461E-09    0.82082E-06    0.33033E-13    0.29484E-11    0.35047E-07    0.65839E-07    0.90448E-02    0.50764E-09    0.35047E-07    0.25471E-02    0.36475E-02    0.17422E-01    0.78461E-09    0.65839E-07    0.36475E-02    0.53609E-02
   127    0.26820E+00   -0.82677E-03    0.80155E-06    0.89745E-02    0.17281E-01   -0.82677E-03    0.67608E-04    0.33557E-13    0.55356E-09    0.85039E-09    0.80155E-06    0.33557E-13    0.28790E-11    0.34774E-07    0.65305E-07    0.89745E-02    0.55356E-09    0.34774E-07    0.25667E-02    0.36758E-02    0.17281E-01    0.85039E-09    0.65305E-07    0.36758E-02    0.54026E-02
   128    0.21623E+00   -0.73800E-03    0.78286E-06    0.89054E-02    0.17142E-01   -0.73800E-03    0.96719E-04    0.33897E-13    0.59362E-09    0.90766E-09    0.78286E-06    0.33897E-13    0.28117E-11    0.34506E-07    0.64779E-07    0.89054E-02    0.59362E-09    0.34506E-07    0.25863E-02    0.37042E-02    0.17142E-01    0.90766E-09    0.64779E-07    0.37042E-02    0.54442E-02
   129    0.21957E+00   -0.53605E-03    0.76473E-06    0.88374E-02    0.17005E-01   -0.53605E-03    0.70884E-04    0.34028E-13    0.62677E-09    0.95493E-09    0.76473E-06    0.34028E-13    0.27464E-11    0.34243E-07    0.64261E-07    0.88374E-02    0.62677E-09    0.34243E-07    0.26059E-02    0.37325E-02    0.17005E-01    0.95493E-09    0.64261E-07    0.37325E-02    0.54860E-02
   130    0.21173E+00    0.77681E-08    0.74713E-06    0.87705E-02    0.16871E-01    0.77681E-08    0.22502E-14    0.33927E-13    0.65197E-09    0.99069E-09    0.74713E-06    0.33927E-13    0.26831E-11    0.33983E-07    0.63752E-07    0.87705E-02    0.65197E-09    0.33983E-07    0.26256E-02    0.37609E-02    0.16871E-01    0.99069E-09    0.63752E-07    0.37609E-02    0.55277E-02
   131    0.20084E+00   -0.11275E-02    0.73004E-06    0.87048E-02    0.16738E-01   -0.11275E-02    0.40701E-04    0.33578E-13    0.66845E-09    0.10139E-08    0.73004E-06    0.33578E-13    0.26216E-11    0.33728E-07    0.63251E-07    0.87048E-02    0.66845E-09    0.33728E-07    0.26453E-02    0.37894E-02    0.16738E-01    0.10139E-08    0.63251E-07    0.37894E-02    0.55696E-02
   132    0.27066E+00   -0.14194E-02    0.71344E-06    0.86402E-02    0.16608E-01   -0.14194E-02    0.45184E-04    0.32993E-13    0.67656E-09    0.10249E-08    0.71344E-06    0.32993E-13    0.25619E-11    0.33478E-07    0.62757E-07    0.86402E-02    0.67656E-09    0.33478E-07    0.26651E-02    0.38179E-02    0.16608E-01    0.10249E-08    0.62757E-07    0.38179E-02    0.56115E-02
   133    0.28243E+00   -0.35664E-02    0.69732E-06    0.85768E-02    0.16480E-01   -0.35664E-02    0.86669E-04    0.32192E-13    0.67694E-09    0.10248E-08    0.69732E-06    0.32192E-13    0.25039E-11    0.33232E-07    0.62272E-07    0.85768E-02    0.67694E-09    0.33232E-07    0.26849E-02    0.38465E-02    0.16480E-01    0.10248E-08    0.62272E-07    0.38465E-02    0.56535E-02
   134    0.32023E+00   -0.35737E-02    0.68166E-06    0.85145E-02    0.16354E-01   -0.35737E-02    0.16409E-03    0.31196E-13    0.67023E-09    0.10145E-08    0.68166E-06    0.31196E-13    0.24476E-11    0.32990E-07    0.61795E-07    0.85145E-02    0.67023E-09    0.32990E-07    0.27048E-02    0.38752E-02    0.16354E-01    0.10145E-08    0.61795E-07    0.38752E-02    0.56956E-02
   135    0.39388E+00   -0.48750E-02    0.66646E-06    0.84533E-02    0.16229E-01   -0.48750E-02    0.20211E-03    0.30024E-13    0.65706E-09    0.99477E-09    0.66646E-06    0.30024E-13    0.23929E-11    0.32753E-07    0.61325E-07    0.84533E-02    0.65706E-09    0.32753E-07    0.27248E-02    0.39040E-02    0.16229E-01    0.99477E-09    0.61325E-07    0.39040E-02    0.57379E-02
   136    0.36461E+00   -0.42183E-02    0.65170E-06    0.83932E-02    0.16107E-01   -0.42183E-02    0.19965E-03    0.28697E-13    0.63807E-09    0.96663E-09    0.65170E-06    0.28697E-13    0.23398E-11    0.32520E-07    0.60864E-07    0.83932E-02    0.63807E-09    0.32520E-07    0.27449E-02    0.39329E-02    0.16107E-01    0.96663E-09    0.60864E-07    0.39329E-02    0.57803E-02
   137    0.39079E+00   -0.42943E-02    0.63737E-06    0.83343E-02    0.15987E-01   -0.42943E-02    0.22994E-03    0.27234E-13    0.61389E-09    0.93098E-09    0.63737E-06    0.27234E-13    0.22883E-11    0.32291E-07    0.60410E-07    0.83343E-02    0.61389E-09    0.32291E-07    0.27650E-02    0.39620E-02    0.15987E-01    0.93098E-09    0.60410E-07    0.39620E-02    0.58229E-02
   138    0.40796E+00   -0.40796E-02    0.62344E-06    0.82764E-02    0.15869E-01   -0.40796E-02    0.21763E-03    0.25657E-13    0.58515E-09    0.88874E-09    0.62344E-06    0.25657E-13    0.22383E-11    0.32066E-07    0.59963E-07    0.82764E-02    0.58515E-09    0.32066E-07    0.27852E-02    0.39911E-02    0.15869E-01    0.88874E-09    0.59963E-07    0.39911E-02    0.58657E-02
   139    0.27734E+00   -0.32936E-02    0.60992E-06    0.82196E-02    0.15753E-01   -0.32936E-02    0.31022E-03    0.23984E-13    0.55250E-09    0.84080E-09    0.60992E-06    0.23984E-13    0.21897E-11    0.31846E-07    0.59525E-07    0.82196E-02    0.55250E-09    0.31846E-07    0.28056E-02    0.40205E-02    0.15753E-01    0.84080E-09    0.59525E-07    0.40205E-02    0.59087E-02
   140    0.30589E+00   -0.31413E-02    0.59679E-06    0.81639E-02    0.15639E-01   -0.31413E-02    0.28381E-03    0.22236E-13    0.51656E-09    0.78810E-09    0.59679E-06    0.22236E-13    0.21425E-11    0.31630E-07    0.59094E-07    0.81639E-02    0.51656E-09    0.31630E-07    0.28260E-02    0.40500E-02    0.15639E-01    0.78810E-09    0.59094E-07    0.40500E-02    0.59519E-02
   141    0.20627E+00   -0.18566E-02    0.58403E-06    0.81093E-02    0.15526E-01   -0.18566E-02    0.21161E-03    0.20432E-13    0.47797E-09    0.73153E-09    0.58403E-06    0.20432E-13    0.20967E-11    0.31418E-07    0.58670E-07    0.81093E-02    0.47797E-09    0.31418E-07    0.28466E-02    0.40796E-02    0.15526E-01    0.73153E-09    0.58670E-07    0.40796E-02    0.59953E-02
   142    0.21113E+00   -0.64437E-03    0.57164E-06    0.80558E-02    0.15416E-01   -0.64437E-03    0.16683E-03    0.18595E-13    0.43737E-09    0.67203E-09    0.57164E-06    0.18595E-13    0.20522E-11    0.31210E-07    0.58254E-07    0.80558E-02    0.43737E-09    0.31210E-07    0.28673E-02    0.41095E-02    0.15416E-01    0.67203E-09    0.58254E-07    0.41095E-02    0.60390E-02
   143    0.25601E+00    0.33036E-04    0.55959E-06    0.80033E-02    0.15308E-01    0.33036E-04    0.14843E-03    0.16742E-13    0.39539E-09    0.61050E-09    0.55959E-06    0.16742E-13    0.20089E-11    0.31007E-07    0.57845E-07    0.80033E-02    0.39539E-09    0.31007E-07    0.28882E-02    0.41395E-02    0.15308E-01    0.61050E-09    0.57845E-07    0.41395E-02    0.60830E-02
   144    0.20215E+00    0.45625E-03    0.54788E-06    0.79519E-02    0.15201E-01    0.45625E-03    0.81045E-04    0.14894E-13    0.35267E-09    0.54786E-09    0.54788E-06    0.14894E-13    0.19669E-11    0.30807E-07    0.57443E-07    0.79519E-02    0.35267E-09    0.30807E-07    0.29092E-02    0.41697E-02    0.15201E-01    0.54786E-09    0.57443E-07    0.41697E-02    0.61273E-02
   145    0.13362E+00    0.90586E-03    0.53649E-06    0.79015E-02    0.15096E-01    0.90586E-03    0.11218E-03    0.13072E-13    0.30984E-09    0.48502E-09    0.53649E-06    0.13072E-13    0.19260E-11    0.30612E-07    0.57048E-07    0.79015E-02    0.30984E-09    0.30612E-07    0.29303E-02    0.42002E-02    0.15096E-01    0.48502E-09    0.57048E-07    0.42002E-02    0.61718E-02
   146    0.28309E+00    0.91965E-03    0.52541E-06    0.78522E-02    0.14994E-01    0.91965E-03    0.17933E-04    0.11296E-13    0.26754E-09    0.42290E-09    0.52541E-06    0.11296E-13    0.18863E-11    0.30420E-07    0.56661E-07    0.78522E-02    0.26754E-09    0.30420E-07    0.29516E-02    0.42309E-02    0.14994E-01    0.42290E-09    0.56661E-07    0.42309E-02    0.62167E-02
   147    0.21467E+00    0.15210E-02    0.51463E-06    0.78039E-02    0.14893E-01    0.15210E-02    0.20080E-04    0.95846E-14    0.22641E-09    0.36242E-09    0.51463E-06    0.95846E-14    0.18476E-11    0.30232E-07    0.56280E-07    0.78039E-02    0.22641E-09    0.30232E-07    0.29731E-02    0.42619E-02    0.14893E-01    0.36242E-09    0.56280E-07    0.42619E-02    0.62620E-02
   148    0.16101E+00    0.76213E-03    0.50413E-06    0.77566E-02    0.14793E-01    0.76213E-03   -0.31007E-04    0.79592E-14    0.18707E-09    0.30447E-09    0.50413E-06    0.79592E-14    0.18100E-11    0.30049E-07    0.55907E-07    0.77566E-02    0.18707E-09    0.30049E-07    0.29948E-02    0.42931E-02    0.14793E-01    0.30447E-09    0.55907E-07    0.42931E-02    0.63076E-02
   149    0.20620E+00   -0.33364E-03    0.49390E-06    0.77103E-02    0.14696E-01   -0.33364E-03   -0.62107E-04    0.64395E-14    0.15016E-09    0.25000E-09    0.49390E-06    0.64395E-14    0.17733E-11    0.29869E-07    0.55540E-07    0.77103E-02    0.15016E-09    0.29869E-07    0.30166E-02    0.43245E-02    0.14696E-01    0.25000E-09    0.55540E-07    0.43245E-02    0.63535E-02
   150    0.13720E+00    0.11840E-08    0.48393E-06    0.76651E-02    0.14600E-01    0.11840E-08    0.18752E-15    0.50455E-14    0.11633E-09    0.19990E-09    0.48393E-06    0.50455E-14    0.17376E-11    0.29694E-07    0.55181E-07    0.76651E-02    0.11633E-09    0.29694E-07    0.30387E-02    0.43563E-02    0.14600E-01    0.19990E-09    0.55181E-07    0.43563E-02    0.63999E-02
   151    0.11206E+00   -0.16144E-02    0.47421E-06    0.76208E-02    0.14507E-01   -0.16144E-02    0.77267E-04    0.37930E-14    0.86058E-10    0.15489E-09    0.47421E-06    0.37930E-14    0.17027E-11    0.29522E-07    0.54827E-07    0.76208E-02    0.86058E-10    0.29522E-07    0.30610E-02    0.43883E-02    0.14507E-01    0.15489E-09    0.54827E-07    0.43883E-02    0.64467E-02
   152   -0.95714E-02   -0.38724E-02    0.46472E-06    0.75775E-02    0.14414E-01   -0.38724E-02    0.80850E-04    0.26796E-14    0.59316E-10    0.11493E-09    0.46472E-06    0.26796E-14    0.16687E-11    0.29354E-07    0.54481E-07    0.75775E-02    0.59316E-10    0.29354E-07    0.30834E-02    0.44207E-02    0.14414E-01    0.11493E-09    0.54481E-07    0.44207E-02    0.64938E-02
   153   -0.71230E-01   -0.46709E-02    0.45547E-06    0.75352E-02    0.14324E-01   -0.46709E-02    0.14206E-03    0.16984E-14    0.35923E-10    0.79759E-10    0.45547E-06    0.16984E-14    0.16356E-11    0.29189E-07    0.54141E-07    0.75352E-02    0.35923E-10    0.29189E-07    0.31061E-02    0.44533E-02    0.14324E-01    0.79759E-10    0.54141E-07    0.44533E-02    0.65414E-02
   154   -0.13931E+00   -0.63636E-02    0.44645E-06    0.74938E-02    0.14235E-01   -0.63636E-02    0.24362E-03    0.84273E-15    0.15702E-10    0.49132E-10    0.44645E-06    0.84273E-15    0.16032E-11    0.29029E-07    0.53807E-07    0.74938E-02    0.15702E-10    0.29029E-07    0.31289E-02    0.44862E-02    0.14235E-01    0.49132E-10    0.53807E-07    0.44862E-02    0.65894E-02
   155   -0.20591E+00   -0.83328E-02    0.43765E-06    0.74533E-02    0.14148E-01   -0.83328E-02    0.36829E-03    0.10567E-15   -0.15238E-11    0.22797E-10    0.43765E-06    0.10567E-15    0.15717E-11    0.28872E-07    0.53480E-07    0.74533E-02   -0.15238E-11    0.28872E-07    0.31520E-02    0.45194E-02    0.14148E-01    0.22797E-10    0.53480E-07    0.45194E-02    0.66378E-02
   156   -0.41170E+00   -0.10704E-01    0.42907E-06    0.74138E-02    0.14062E-01   -0.10704E-01    0.49880E-03   -0.51956E-15   -0.15933E-10    0.50486E-12    0.42907E-06   -0.51956E-15    0.15410E-11    0.28718E-07    0.53159E-07    0.74138E-02   -0.15933E-10    0.28718E-07    0.31753E-02    0.45529E-02    0.14062E-01    0.50486E-12    0.53159E-07    0.45529E-02    0.66866E-02
   157   -0.45166E+00   -0.12116E-01    0.42070E-06    0.73750E-02    0.13978E-01   -0.12116E-01    0.61790E-03   -0.10398E-14   -0.27701E-10   -0.17994E-10    0.42070E-06   -0.10398E-14    0.15111E-11    0.28567E-07    0.52843E-07    0.73750E-02   -0.27701E-10    0.28567E-07    0.31987E-02    0.45866E-02    0.13978E-01   -0.17994E-10    0.52843E-07    0.45866E-02    0.67357E-02
   158   -0.54074E+00   -0.13437E-01    0.41254E-06    0.73372E-02    0.13896E-01   -0.13437E-01    0.78259E-03   -0.14618E-14   -0.37007E-10   -0.32949E-10    0.41254E-06   -0.14618E-14    0.14819E-11    0.28420E-07    0.52534E-07    0.73372E-02   -0.37007E-10    0.28420E-07    0.32224E-02    0.46206E-02    0.13896E-01   -0.32949E-10    0.52534E-07    0.46206E-02    0.67853E-02
   159   -0.67105E+00   -0.14794E-01    0.40459E-06    0.73001E-02    0.13815E-01   -0.14794E-01    0.82706E-03   -0.17924E-14   -0.44027E-10   -0.44610E-10    0.40459E-06   -0.17924E-14    0.14534E-11    0.28276E-07    0.52230E-07    0.73001E-02   -0.44027E-10    0.28276E-07    0.32462E-02    0.46549E-02    0.13815E-01   -0.44610E-10    0.52230E-07    0.46549E-02    0.68352E-02
   160   -0.76040E+00   -0.14824E-01    0.39683E-06    0.72638E-02    0.13735E-01   -0.14824E-01    0.88262E-03   -0.20384E-14   -0.48939E-10   -0.53227E-10    0.39683E-06   -0.20384E-14    0.14256E-11    0.28135E-07    0.51931E-07    0.72638E-02   -0.48939E-10    0.28135E-07    0.32702E-02    0.46895E-02    0.13735E-01   -0.53227E-10    0.51931E-07    0.46895E-02    0.68855E-02
   161   -0.80091E+00   -0.15139E-01    0.38927E-06    0.72283E-02    0.13657E-01   -0.15139E-01    0.10063E-02   -0.22066E-14   -0.51920E-10   -0.59049E-10    0.38927E-06   -0.22066E-14    0.13986E-11    0.27998E-07    0.51638E-07    0.72283E-02   -0.51920E-10    0.27998E-07    0.32944E-02    0.47243E-02    0.13657E-01   -0.59049E-10    0.51638E-07    0.47243E-02    0.69362E-02
   162   -0.85896E+00   -0.15864E-01    0.38189E-06    0.71936E-02    0.13580E-01   -0.15864E-01    0.10322E-02   -0.23039E-14   -0.53148E-10   -0.62327E-10    0.38189E-06   -0.23039E-14    0.13722E-11    0.27863E-07    0.51350E-07    0.71936E-02   -0.53148E-10    0.27863E-07    0.33188E-02    0.47594E-02    0.13580E-01   -0.62327E-10    0.51350E-07    0.47594E-02    0.69873E-02
   163   -0.77809E+00   -0.15639E-01    0.37469E-06    0.71596E-02    0.13504E-01   -0.15639E-01    0.10175E-02   -0.23370E-14   -0.52799E-10   -0.63310E-10    0.37469E-06   -0.23370E-14    0.13465E-11    0.27730E-07    0.51067E-07    0.71596E-02   -0.52799E-10    0.27730E-07    0.33434E-02    0.47948E-02    0.13504E-01   -0.63310E-10    0.51067E-07    0.47948E-02    0.70387E-02
   164   -0.84754E+00   -0.16075E-01    0.36768E-06    0.71263E-02    0.13430E-01   -0.16075E-01    0.10190E-02   -0.23128E-14   -0.51050E-10   -0.62247E-10    0.36768E-06   -0.23128E-14    0.13214E-11    0.27601E-07    0.50789E-07    0.71263E-02   -0.51050E-10    0.27601E-07    0.33682E-02    0.48304E-02    0.13430E-01   -0.62247E-10    0.50789E-07    0.48304E-02    0.70906E-02
   165   -0.76228E+00   -0.15068E-01    0.36083E-06    0.70936E-02    0.13357E-01   -0.15068E-01    0.94538E-03   -0.22381E-14   -0.48080E-10   -0.59389E-10    0.36083E-06   -0.22381E-14    0.12969E-11    0.27474E-07    0.50516E-07    0.70936E-02   -0.48080E-10    0.27474E-07    0.33931E-02    0.48663E-02    0.13357E-01   -0.59389E-10    0.50516E-07    0.48663E-02    0.71427E-02
   166   -0.66299E+00   -0.14230E-01    0.35415E-06    0.70617E-02    0.13285E-01   -0.14230E-01    0.92781E-03   -0.21196E-14   -0.44066E-10   -0.54985E-10    0.35415E-06   -0.21196E-14    0.12731E-11    0.27350E-07    0.50248E-07    0.70617E-02   -0.44066E-10    0.27350E-07    0.34182E-02    0.49024E-02    0.13285E-01   -0.54985E-10    0.50248E-07    0.49024E-02    0.71953E-02
   167   -0.46747E+00   -0.14427E-01    0.34764E-06    0.70303E-02    0.13214E-01   -0.14427E-01    0.72622E-03   -0.19643E-14   -0.39184E-10   -0.49285E-10    0.34764E-06   -0.19643E-14    0.12498E-11    0.27229E-07    0.49984E-07    0.70303E-02   -0.39184E-10    0.27229E-07    0.34435E-02    0.49388E-02    0.13214E-01   -0.49285E-10    0.49984E-07    0.49388E-02    0.72482E-02
   168   -0.39070E+00   -0.13558E-01    0.34128E-06    0.69996E-02    0.13145E-01   -0.13558E-01    0.69477E-03   -0.17789E-14   -0.33612E-10   -0.42538E-10    0.34128E-06   -0.17789E-14    0.12271E-11    0.27109E-07    0.49725E-07    0.69996E-02   -0.33612E-10    0.27109E-07    0.34690E-02    0.49754E-02    0.13145E-01   -0.42538E-10    0.49725E-07    0.49754E-02    0.73015E-02
   169   -0.27620E+00   -0.11747E-01    0.33507E-06    0.69695E-02    0.13077E-01   -0.11747E-01    0.51905E-03   -0.15701E-14   -0.27527E-10   -0.34995E-10    0.33507E-06   -0.15701E-14    0.12049E-11    0.26992E-07    0.49470E-07    0.69695E-02   -0.27527E-10    0.26992E-07    0.34947E-02    0.50123E-02    0.13077E-01   -0.34995E-10    0.49470E-07    0.50123E-02    0.73551E-02
   170   -0.11609E+00   -0.10605E-01    0.32901E-06    0.69399E-02    0.13009E-01   -0.10605E-01    0.40467E-03   -0.13450E-14   -0.21107E-10   -0.26904E-10    0.32901E-06   -0.13450E-14    0.11832E-11    0.26877E-07    0.49219E-07    0.69399E-02   -0.21107E-10    0.26877E-07    0.35205E-02    0.50494E-02    0.13009E-01   -0.26904E-10    0.49219E-07    0.50494E-02    0.74090E-02
   171   -0.51031E-01   -0.80286E-02    0.32309E-06    0.69109E-02    0.12943E-01   -0.80286E-02    0.33435E-03   -0.11101E-14   -0.14528E-10   -0.18517E-10    0.32309E-06   -0.11101E-14    0.11621E-11    0.26765E-07    0.48972E-07    0.69109E-02   -0.14528E-10    0.26765E-07    0.35465E-02    0.50868E-02    0.12943E-01   -0.18517E-10    0.48972E-07    0.50868E-02    0.74633E-02
   172    0.11508E-02   -0.56291E-02    0.31730E-06    0.68824E-02    0.12878E-01   -0.56291E-02    0.21656E-03   -0.87243E-15   -0.79688E-11   -0.10081E-10    0.31730E-06   -0.87243E-15    0.11414E-11    0.26654E-07    0.48728E-07    0.68824E-02   -0.79688E-11    0.26654E-07    0.35726E-02    0.51244E-02    0.12878E-01   -0.10081E-10    0.48728E-07    0.51244E-02    0.75180E-02
   173   -0.25932E-01   -0.35315E-02    0.31165E-06    0.68544E-02    0.12814E-01   -0.35315E-02    0.34034E-04   -0.63872E-15   -0.16058E-11   -0.18480E-11    0.31165E-06   -0.63872E-15    0.11213E-11    0.26545E-07    0.48489E-07    0.68544E-02   -0.16058E-11    0.26545E-07    0.35989E-02    0.51623E-02    0.12814E-01   -0.18480E-11    0.48489E-07    0.51623E-02    0.75730E-02
   174    0.24182E-01   -0.18610E-02    0.30612E-06    0.68269E-02    0.12750E-01   -0.18610E-02    0.66645E-04   -0.41579E-15    0.43836E-11    0.59334E-11    0.30612E-06   -0.41579E-15    0.11015E-11    0.26439E-07    0.48253E-07    0.68269E-02    0.43836E-11    0.26439E-07    0.36254E-02    0.52004E-02    0.12750E-01    0.59334E-11    0.48253E-07    0.52004E-02    0.76283E-02
   175    0.85103E-01   -0.46804E-10    0.30071E-06    0.67998E-02    0.12688E-01   -0.46804E-10    0.00000E+00   -0.21046E-15    0.98220E-11    0.13013E-10    0.30071E-06   -0.21046E-15    0.10822E-11    0.26334E-07    0.48021E-07    0.67998E-02    0.98220E-11    0.26334E-07    0.36521E-02    0.52387E-02    0.12688E-01    0.13013E-10    0.48021E-07    0.52387E-02    0.76840E-02
   176    0.16285E-01    0.19737E-02    0.29542E-06    0.67732E-02    0.12626E-01    0.19737E-02    0.36738E-04   -0.28204E-16    0.14568E-10    0.19191E-10    0.29542E-06   -0.28204E-16    0.10633E-11    0.26230E-07    0.47792E-07    0.67732E-02    0.14568E-10    0.26230E-07    0.36789E-02    0.52773E-02    0.12626E-01    0.19191E-10    0.47792E-07    0.52773E-02    0.77400E-02
   177   -0.25196E-01    0.26861E-02    0.29024E-06    0.67470E-02    0.12566E-01    0.26861E-02    0.70562E-04    0.13079E-15    0.18620E-10    0.24464E-10    0.29024E-06    0.13079E-15    0.10449E-11    0.26128E-07    0.47566E-07    0.67470E-02    0.18620E-10    0.26128E-07    0.37059E-02    0.53161E-02    0.12566E-01    0.24464E-10    0.47566E-07    0.53161E-02    0.77963E-02
   178   -0.10499E+00    0.37823E-02    0.28517E-06    0.67212E-02    0.12506E-01    0.37823E-02    0.28936E-03    0.26765E-15    0.22014E-10    0.28877E-10    0.28517E-06    0.26765E-15    0.10268E-11    0.26028E-07    0.47343E-07    0.67212E-02    0.22014E-10    0.26028E-07    0.37330E-02    0.53551E-02    0.12506E-01    0.28877E-10    0.47343E-07    0.53551E-02    0.78529E-02
   179   -0.21445E+00    0.54213E-02    0.28021E-06    0.66957E-02    0.12447E-01    0.54213E-02    0.36102E-03    0.38354E-15    0.24786E-10    0.32476E-10    0.28021E-06    0.38354E-15    0.10091E-11    0.25929E-07    0.47123E-07    0.66957E-02    0.24786E-10    0.25929E-07    0.37602E-02    0.53942E-02    0.12447E-01    0.32476E-10    0.47123E-07    0.53942E-02    0.79098E-02
   180   -0.19640E+00    0.62767E-02    0.27535E-06    0.66706E-02    0.12388E-01    0.62767E-02    0.47345E-03    0.47958E-15    0.26969E-10    0.35307E-10    0.27535E-06    0.47958E-15    0.99175E-12    0.25832E-07    0.46906E-07    0.66706E-02    0.26969E-10    0.25832E-07    0.37875E-02    0.54336E-02    0.12388E-01    0.35307E-10    0.46906E-07    0.54336E-02    0.79669E-02
   181   -0.26503E+00    0.65077E-02    0.27060E-06    0.66458E-02    0.12330E-01    0.65077E-02    0.59167E-03    0.55693E-15    0.28599E-10    0.37415E-10    0.27060E-06    0.55693E-15    0.97480E-12    0.25736E-07    0.46692E-07    0.66458E-02    0.28599E-10    0.25736E-07    0.38150E-02    0.54731E-02    0.12330E-01    0.37415E-10    0.46692E-07    0.54731E-02    0.80243E-02
   182   -0.33743E+00    0.77592E-02    0.26595E-06    0.66213E-02    0.12273E-01    0.77592E-02    0.75500E-03    0.61671E-15    0.29711E-10    0.38848E-10    0.26595E-06    0.61671E-15    0.95821E-12    0.25641E-07    0.46480E-07    0.66213E-02    0.29711E-10    0.25641E-07    0.38425E-02    0.55127E-02    0.12273E-01    0.38848E-10    0.46480E-07    0.55127E-02    0.80818E-02
   183   -0.47925E+00    0.87047E-02    0.26140E-06    0.65972E-02    0.12217E-01    0.87047E-02    0.85420E-03    0.66008E-15    0.30340E-10    0.39649E-10    0.26140E-06    0.66008E-15    0.94198E-12    0.25547E-07    0.46270E-07    0.65972E-02    0.30340E-10    0.25547E-07    0.38702E-02    0.55525E-02    0.12217E-01    0.39649E-10    0.46270E-07    0.55525E-02    0.81395E-02
   184   -0.53329E+00    0.10246E-01    0.25695E-06    0.65732E-02    0.12161E-01    0.10246E-01    0.92858E-03    0.68817E-15    0.30521E-10    0.39866E-10    0.25695E-06    0.68817E-15    0.92610E-12    0.25455E-07    0.46063E-07    0.65732E-02    0.30521E-10    0.25455E-07    0.38979E-02    0.55923E-02    0.12161E-01    0.39866E-10    0.46063E-07    0.55923E-02    0.81974E-02
   185   -0.56520E+00    0.10315E-01    0.25259E-06    0.65496E-02    0.12106E-01    0.10315E-01    0.10917E-02    0.70213E-15    0.30289E-10    0.39543E-10    0.25259E-06    0.70213E-15    0.91055E-12    0.25363E-07    0.45858E-07    0.65496E-02    0.30289E-10    0.25363E-07    0.39257E-02    0.56323E-02    0.12106E-01    0.39543E-10    0.45858E-07    0.56323E-02    0.82555E-02
   186   -0.93775E+00    0.12040E-01    0.24832E-06    0.65261E-02    0.12051E-01    0.12040E-01    0.11676E-02    0.70309E-15    0.29679E-10    0.38728E-10    0.24832E-06    0.70309E-15    0.89533E-12    0.25272E-07    0.45656E-07    0.65261E-02    0.29679E-10    0.25272E-07    0.39535E-02    0.56724E-02    0.12051E-01    0.38728E-10    0.45656E-07    0.56724E-02    0.83136E-02
   187   -0.97377E+00    0.14096E-01    0.24415E-06    0.65029E-02    0.11997E-01    0.14096E-01    0.12623E-02    0.69220E-15    0.28726E-10    0.37464E-10    0.24415E-06    0.69220E-15    0.88043E-12    0.25182E-07    0.45455E-07    0.65029E-02    0.28726E-10    0.25182E-07    0.39814E-02    0.57125E-02    0.11997E-01    0.37464E-10    0.45455E-07    0.57125E-02    0.83718E-02
   188   -0.10360E+01    0.15157E-01    0.24006E-06    0.64799E-02    0.11943E-01    0.15157E-01    0.13260E-02    0.67059E-15    0.27466E-10    0.35800E-10    0.24006E-06    0.67059E-15    0.86585E-12    0.25093E-07    0.45256E-07    0.64799E-02    0.27466E-10    0.25093E-07    0.40093E-02    0.57526E-02    0.11943E-01    0.35800E-10    0.45256E-07    0.57526E-02    0.84302E-02
   189   -0.11902E+01    0.16867E-01    0.23605E-06    0.64570E-02    0.11890E-01    0.16867E-01    0.13610E-02    0.63942E-15    0.25932E-10    0.33779E-10    0.23605E-06    0.63942E-15    0.85157E-12    0.25004E-07    0.45058E-07    0.64570E-02    0.25932E-10    0.25004E-07    0.40373E-02    0.57928E-02    0.11890E-01    0.33779E-10    0.45058E-07    0.57928E-02    0.84885E-02
   190   -0.98191E+00    0.17157E-01    0.23213E-06    0.64343E-02    0.11837E-01    0.17157E-01    0.13842E-02    0.59981E-15    0.24161E-10    0.31448E-10    0.23213E-06    0.59981E-15    0.83758E-12    0.24916E-07    0.44863E-07    0.64343E-02    0.24161E-10    0.24916E-07    0.40652E-02    0.58331E-02    0.11837E-01    0.31448E-10    0.44863E-07    0.58331E-02    0.85469E-02
   191   -0.11454E+01    0.19157E-01    0.22829E-06    0.64117E-02    0.11785E-01    0.19157E-01    0.13829E-02    0.55292E-15    0.22186E-10    0.28853E-10    0.22829E-06    0.55292E-15    0.82389E-12    0.24829E-07    0.44668E-07    0.64117E-02    0.22186E-10    0.24829E-07    0.40932E-02    0.58733E-02    0.11785E-01    0.28853E-10    0.44668E-07    0.58733E-02    0.86053E-02
