#    L    TT             EE             TE             PP             TP          
    26    0.12346E+02    0.45677E-05    0.17383E-03    0.48400E+07    0.18786E+05
    27    0.11533E+02    0.88822E-13    0.55418E-06    0.48472E+07    0.18150E+05
    28    0.10717E+02    0.62322E-06   -0.24429E-03    0.48505E+07    0.17541E+05
    29    0.10025E+02    0.47219E-13    0.33397E-06    0.48498E+07    0.16958E+05
    30    0.94376E+01   -0.21393E-05    0.16712E-04    0.48454E+07    0.16399E+05
    31    0.87648E+01    0.26276E-13    0.14240E-06    0.48377E+07    0.15863E+05
    32    0.81806E+01    0.18985E-05    0.16031E-03    0.48273E+07    0.15349E+05
    33    0.77048E+01    0.21307E-13    0.51105E-07    0.48143E+07    0.14858E+05
    34    0.72198E+01    0.58091E-06   -0.27666E-03    0.47989E+07    0.14386E+05
    35    0.68061E+01    0.17258E-13    0.59822E-07    0.47812E+07    0.13934E+05
    36    0.64630E+01   -0.13653E-06    0.46383E-03    0.47616E+07    0.13499E+05
    37    0.60387E+01    0.15734E-13    0.12442E-06    0.47402E+07    0.13083E+05
    38    0.56720E+01    0.41830E-05   -0.55391E-03    0.47171E+07    0.12682E+05
    39    0.54040E+01    0.55145E-05   -0.64610E-03    0.46925E+07    0.12298E+05
    40    0.50846E+01    0.27096E-13    0.22056E-06    0.46665E+07    0.11928E+05
    41    0.49173E+01   -0.10177E-04    0.12921E-02    0.46392E+07    0.11572E+05
    42    0.46642E+01   -0.18179E-04    0.24752E-02    0.46106E+07    0.11230E+05
    43    0.44417E+01   -0.16190E-04    0.26483E-02    0.45810E+07    0.10901E+05
    44    0.40684E+01   -0.11250E-04    0.18018E-02    0.45505E+07    0.10584E+05
    45    0.38835E+01    0.32628E-13    0.21785E-06    0.45190E+07    0.10278E+05
    46    0.37880E+01    0.21386E-04   -0.44408E-02    0.44869E+07    0.99844E+04
    47    0.36397E+01    0.45231E-04   -0.10322E-01    0.44540E+07    0.97010E+04
    48    0.33787E+01    0.68040E-04   -0.13066E-01    0.44206E+07    0.94279E+04
    49    0.30936E+01    0.64032E-04   -0.86922E-02    0.43867E+07    0.91647E+04
    50    0.30214E+01    0.10009E-13    0.97962E-07    0.43523E+07    0.89109E+04
    51    0.29487E+01   -0.15865E-03    0.87114E-02    0.43175E+07    0.86661E+04
    52    0.30876E+01   -0.32573E-03    0.12776E-01    0.42825E+07    0.84299E+04
    53    0.30509E+01   -0.34961E-03    0.92855E-02    0.42471E+07    0.82020E+04
    54    0.27488E+01   -0.23463E-03    0.33016E-02    0.42115E+07    0.79821E+04
    55    0.23883E+01    0.41488E-14    0.25297E-07    0.41758E+07    0.77697E+04
    56    0.21814E+01    0.21343E-03   -0.17291E-02    0.41399E+07    0.75645E+04
    57    0.20620E+01    0.29820E-03   -0.18358E-02    0.41039E+07    0.73663E+04
    58    0.20432E+01    0.26287E-03   -0.12124E-02    0.40678E+07    0.71748E+04
    59    0.19895E+01    0.14575E-03   -0.77348E-03    0.40317E+07    0.69896E+04
    60    0.19139E+01    0.26721E-14    0.23239E-07    0.39955E+07    0.68105E+04
    61    0.21227E+01   -0.80085E-04    0.18113E-02    0.39594E+07    0.66372E+04
    62    0.20154E+01   -0.10301E-03    0.37228E-02    0.39232E+07    0.64696E+04
    63    0.18046E+01   -0.10297E-03    0.47585E-02    0.38872E+07    0.63074E+04
    64    0.17774E+01   -0.62183E-04    0.37191E-02    0.38512E+07    0.61505E+04
    65    0.15523E+01    0.57662E-14    0.44679E-07    0.38153E+07    0.59986E+04
    66    0.14158E+01    0.21984E-04   -0.46037E-02    0.37796E+07    0.58515E+04
    67    0.12065E+01    0.10896E-04   -0.77600E-02    0.37441E+07    0.57092E+04
    68    0.12084E+01    0.13330E-04   -0.83024E-02    0.37088E+07    0.55713E+04
    69    0.11855E+01   -0.58331E-05   -0.49903E-02    0.36737E+07    0.54378E+04
    70    0.12729E+01    0.86727E-14    0.49688E-07    0.36388E+07    0.53085E+04
    71    0.13151E+01    0.25785E-04    0.38996E-02    0.36041E+07    0.51832E+04
    72    0.13287E+01    0.53062E-04    0.55055E-02    0.35697E+07    0.50617E+04
    73    0.12621E+01    0.56304E-04    0.45079E-02    0.35355E+07    0.49439E+04
    74    0.11383E+01    0.32269E-04    0.20827E-02    0.35016E+07    0.48297E+04
    75    0.10543E+01    0.48755E-14    0.37732E-07    0.34679E+07    0.47189E+04
    76    0.95101E+00   -0.30693E-04   -0.95234E-03    0.34344E+07    0.46114E+04
    77    0.88875E+00   -0.57223E-04   -0.10189E-02    0.34012E+07    0.45071E+04
    78    0.92020E+00   -0.41664E-04   -0.21692E-02    0.33683E+07    0.44058E+04
    79    0.87525E+00   -0.27803E-04   -0.11730E-02    0.33356E+07    0.43076E+04
    80    0.88094E+00    0.21565E-14    0.23764E-07    0.33033E+07    0.42122E+04
    81    0.84599E+00    0.27379E-05    0.31531E-03    0.32713E+07    0.41195E+04
    82    0.84596E+00    0.12525E-04    0.24967E-03    0.32396E+07    0.40296E+04
    83    0.81240E+00    0.14258E-04   -0.27075E-03    0.32082E+07    0.39423E+04
    84    0.82540E+00    0.15117E-04    0.16587E-03    0.31772E+07    0.38575E+04
    85    0.74225E+00    0.16877E-14    0.15717E-07    0.31465E+07    0.37751E+04
    86    0.64230E+00   -0.80104E-05   -0.13641E-03    0.31162E+07    0.36951E+04
    87    0.75057E+00   -0.26216E-04    0.24021E-03    0.30862E+07    0.36175E+04
    88    0.62277E+00   -0.26302E-04    0.83362E-03    0.30566E+07    0.35420E+04
    89    0.63172E+00   -0.96688E-05   -0.13813E-03    0.30274E+07    0.34686E+04
    90    0.63029E+00    0.10313E-14    0.12429E-07    0.29985E+07    0.33972E+04
    91    0.54597E+00    0.88892E-05    0.16983E-03    0.29700E+07    0.33278E+04
    92    0.53058E+00    0.16379E-04    0.62229E-03    0.29418E+07    0.32602E+04
    93    0.58774E+00    0.29435E-04    0.82642E-03    0.29140E+07    0.31945E+04
    94    0.49824E+00    0.25308E-04    0.17369E-02    0.28866E+07    0.31305E+04
    95    0.48855E+00    0.18391E-04    0.20800E-02    0.28595E+07    0.30683E+04
    96    0.26515E+00    0.82198E-05    0.20674E-02    0.28327E+07    0.30078E+04
    97    0.27737E+00   -0.56680E-05    0.19112E-02    0.28063E+07    0.29490E+04
    98    0.30599E+00   -0.16308E-04    0.33087E-02    0.27802E+07    0.28917E+04
    99    0.20606E+00   -0.46450E-04    0.27578E-02    0.27545E+07    0.28360E+04
   100    0.20406E+00   -0.81699E-04    0.41844E-02    0.27291E+07    0.27818E+04
   101    0.15505E+00   -0.48236E-04    0.40862E-02    0.27040E+07    0.27291E+04
   102    0.43406E+00   -0.80235E-04    0.41607E-02    0.26793E+07    0.26777E+04
   103    0.45046E+00   -0.89020E-04    0.31342E-02    0.26549E+07    0.26278E+04
   104    0.50499E+00   -0.60196E-04    0.34469E-02    0.26308E+07    0.25791E+04
   105    0.52701E+00   -0.53656E-04    0.30823E-02    0.26071E+07    0.25317E+04
   106    0.59442E+00    0.19279E-04    0.22523E-02    0.25836E+07    0.24856E+04
   107    0.41371E+00    0.24434E-04    0.19114E-02    0.25605E+07    0.24406E+04
   108    0.43421E+00    0.50485E-04    0.78595E-03    0.25377E+07    0.23967E+04
   109    0.43668E+00    0.37543E-04   -0.16942E-03    0.25152E+07    0.23540E+04
   110    0.35048E+00    0.37504E-15    0.49414E-08    0.24930E+07    0.23122E+04
   111    0.25419E+00    0.25783E-04   -0.72092E-03    0.24711E+07    0.22715E+04
   112    0.15494E+00    0.51254E-04   -0.21128E-02    0.24495E+07    0.22317E+04
   113    0.13479E+00    0.86308E-04   -0.32119E-02    0.24282E+07    0.21929E+04
   114    0.52982E-01    0.66557E-04   -0.37972E-02    0.24072E+07    0.21550E+04
   115    0.65876E-01    0.15046E-03   -0.43908E-02    0.23865E+07    0.21180E+04
   116   -0.41580E-01    0.12507E-03   -0.47717E-02    0.23661E+07    0.20818E+04
   117    0.35547E-01    0.74553E-04   -0.47190E-02    0.23459E+07    0.20466E+04
   118    0.15649E+00    0.15738E-03   -0.54974E-02    0.23261E+07    0.20122E+04
   119    0.18047E+00    0.23488E-03   -0.54004E-02    0.23065E+07    0.19785E+04
   120    0.26387E+00    0.16838E-03   -0.49499E-02    0.22871E+07    0.19457E+04
   121    0.26590E+00    0.26490E-03   -0.46678E-02    0.22681E+07    0.19137E+04
   122    0.26866E+00    0.23721E-03   -0.43333E-02    0.22493E+07    0.18824E+04
   123    0.27993E+00    0.16949E-03   -0.44681E-02    0.22308E+07    0.18518E+04
   124    0.30752E+00    0.14592E-03   -0.26230E-02    0.22125E+07    0.18220E+04
   125    0.28495E+00    0.10210E-03   -0.15484E-02    0.21945E+07    0.17928E+04
   126    0.29429E+00    0.12222E-03   -0.10233E-02    0.21767E+07    0.17643E+04
   127    0.26905E+00    0.67608E-04   -0.82677E-03    0.21592E+07    0.17365E+04
   128    0.21704E+00    0.96719E-04   -0.73800E-03    0.21420E+07    0.17092E+04
   129    0.22034E+00    0.70884E-04   -0.53605E-03    0.21249E+07    0.16826E+04
   130    0.21246E+00    0.22502E-14    0.78495E-08    0.21081E+07    0.16566E+04
   131    0.20153E+00    0.40701E-04   -0.11275E-02    0.20916E+07    0.16311E+04
   132    0.27131E+00    0.45184E-04   -0.14194E-02    0.20752E+07    0.16061E+04
   133    0.28304E+00    0.86669E-04   -0.35664E-02    0.20591E+07    0.15817E+04
   134    0.32081E+00    0.16409E-03   -0.35737E-02    0.20433E+07    0.15579E+04
   135    0.39442E+00    0.20211E-03   -0.48750E-02    0.20276E+07    0.15345E+04
   136    0.36512E+00    0.19965E-03   -0.42183E-02    0.20121E+07    0.15116E+04
   137    0.39128E+00    0.22994E-03   -0.42943E-02    0.19969E+07    0.14892E+04
   138    0.40842E+00    0.21763E-03   -0.40796E-02    0.19819E+07    0.14673E+04
   139    0.27778E+00    0.31022E-03   -0.32936E-02    0.19670E+07    0.14459E+04
   140    0.30630E+00    0.28381E-03   -0.31413E-02    0.19524E+07    0.14249E+04
   141    0.20665E+00    0.21161E-03   -0.18566E-02    0.19379E+07    0.14043E+04
   142    0.21149E+00    0.16683E-03   -0.64437E-03    0.19237E+07    0.13842E+04
   143    0.25635E+00    0.14843E-03    0.33036E-04    0.19096E+07    0.13645E+04
   144    0.20246E+00    0.81045E-04    0.45625E-03    0.18957E+07    0.13451E+04
   145    0.13391E+00    0.11218E-03    0.90586E-03    0.18820E+07    0.13262E+04
   146    0.28337E+00    0.17933E-04    0.91965E-03    0.18685E+07    0.13077E+04
   147    0.21492E+00    0.20080E-04    0.15210E-02    0.18551E+07    0.12895E+04
   148    0.16125E+00   -0.31007E-04    0.76213E-03    0.18419E+07    0.12716E+04
   149    0.20642E+00   -0.62107E-04   -0.33364E-03    0.18289E+07    0.12541E+04
   150    0.13740E+00    0.18752E-15    0.11937E-08    0.18160E+07    0.12370E+04
   151    0.11225E+00    0.77267E-04   -0.16144E-02    0.18033E+07    0.12201E+04
   152   -0.93988E-02    0.80850E-04   -0.38724E-02    0.17907E+07    0.12036E+04
   153   -0.71072E-01    0.14206E-03   -0.46709E-02    0.17783E+07    0.11874E+04
   154   -0.13916E+00    0.24362E-03   -0.63636E-02    0.17661E+07    0.11714E+04
   155   -0.20577E+00    0.36829E-03   -0.83328E-02    0.17539E+07    0.11558E+04
   156   -0.41158E+00    0.49880E-03   -0.10704E-01    0.17419E+07    0.11404E+04
   157   -0.45155E+00    0.61790E-03   -0.12116E-01    0.17301E+07    0.11254E+04
   158   -0.54065E+00    0.78259E-03   -0.13437E-01    0.17184E+07    0.11106E+04
   159   -0.67097E+00    0.82706E-03   -0.14794E-01    0.17068E+07    0.10961E+04
   160   -0.76033E+00    0.88262E-03   -0.14824E-01    0.16954E+07    0.10818E+04
   161   -0.80085E+00    0.10063E-02   -0.15139E-01    0.16841E+07    0.10678E+04
   162   -0.85891E+00    0.10322E-02   -0.15864E-01    0.16729E+07    0.10541E+04
   163   -0.77805E+00    0.10175E-02   -0.15639E-01    0.16618E+07    0.10406E+04
   164   -0.84751E+00    0.10190E-02   -0.16075E-01    0.16509E+07    0.10273E+04
   165   -0.76226E+00    0.94538E-03   -0.15068E-01    0.16401E+07    0.10143E+04
   166   -0.66297E+00    0.92781E-03   -0.14230E-01    0.16294E+07    0.10015E+04
   167   -0.46747E+00    0.72622E-03   -0.14427E-01    0.16188E+07    0.98893E+03
   168   -0.39070E+00    0.69477E-03   -0.13558E-01    0.16083E+07    0.97659E+03
   169   -0.27621E+00    0.51905E-03   -0.11747E-01    0.15980E+07    0.96445E+03
   170   -0.11611E+00    0.40467E-03   -0.10605E-01    0.15877E+07    0.95253E+03
   171   -0.51053E-01    0.33435E-03   -0.80286E-02    0.15776E+07    0.94081E+03
   172    0.11223E-02    0.21656E-03   -0.56291E-02    0.15675E+07    0.92928E+03
   173   -0.25967E-01    0.34034E-04   -0.35315E-02    0.15576E+07    0.91794E+03
   174    0.24141E-01    0.66645E-04   -0.18610E-02    0.15477E+07    0.90679E+03
   175    0.85057E-01    0.00000E+00   -0.47117E-10    0.15380E+07    0.89581E+03
   176    0.16234E-01    0.36738E-04    0.19737E-02    0.15283E+07    0.88501E+03
   177   -0.25252E-01    0.70562E-04    0.26861E-02    0.15188E+07    0.87438E+03
   178   -0.10505E+00    0.28936E-03    0.37823E-02    0.15093E+07    0.86392E+03
   179   -0.21452E+00    0.36102E-03    0.54213E-02    0.14999E+07    0.85362E+03
   180   -0.19647E+00    0.47345E-03    0.62767E-02    0.14906E+07    0.84348E+03
   181   -0.26510E+00    0.59167E-03    0.65077E-02    0.14814E+07    0.83350E+03
   182   -0.33751E+00    0.75500E-03    0.77592E-02    0.14723E+07    0.82367E+03
   183   -0.47933E+00    0.85420E-03    0.87047E-02    0.14632E+07    0.81400E+03
   184   -0.53338E+00    0.92858E-03    0.10246E-01    0.14542E+07    0.80447E+03
   185   -0.56529E+00    0.10917E-02    0.10315E-01    0.14454E+07    0.79510E+03
   186   -0.93785E+00    0.11676E-02    0.12040E-01    0.14366E+07    0.78586E+03
   187   -0.97387E+00    0.12623E-02    0.14096E-01    0.14278E+07    0.77677E+03
   188   -0.10361E+01    0.13260E-02    0.15157E-01    0.14192E+07    0.76781E+03
   189   -0.11903E+01    0.13610E-02    0.16867E-01    0.14106E+07    0.75898E+03
   190   -0.98202E+00    0.13842E-02    0.17157E-01    0.14021E+07    0.75029E+03
   191   -0.11455E+01    0.13829E-02    0.19157E-01    0.13936E+07    0.74173E+03
   192   -0.11521E+01    0.13446E-02    0.20798E-01    0.13853E+07    0.73329E+03
   193   -0.12161E+01    0.12787E-02    0.20754E-01    0.13770E+07    0.72497E+03
   194   -0.11059E+01    0.11801E-02    0.21412E-01    0.13687E+07    0.71678E+03
   195   -0.10359E+01    0.10509E-02    0.20704E-01    0.13606E+07    0.70870E+03
   196   -0.99723E+00    0.89326E-03    0.19530E-01    0.13525E+07    0.70073E+03
   197   -0.83286E+00    0.71685E-03    0.16565E-01    0.13444E+07    0.69288E+03
   198   -0.60838E+00    0.50895E-03    0.12711E-01    0.13364E+07    0.68513E+03
   199   -0.31516E+00    0.27175E-03    0.73839E-02    0.13285E+07    0.67749E+03
   200    0.55428E-01    0.00000E+00   -0.21692E-11    0.13207E+07    0.66994E+03
   201    0.43616E+00   -0.28135E-03   -0.84539E-02    0.13129E+07    0.66250E+03
   202    0.90205E+00   -0.59737E-03   -0.18882E-01    0.13051E+07    0.65516E+03
   203    0.13780E+01   -0.92061E-03   -0.29875E-01    0.12974E+07    0.64791E+03
   204    0.17887E+01   -0.12608E-02   -0.43737E-01    0.12898E+07    0.64075E+03
   205    0.22821E+01   -0.16054E-02   -0.57575E-01    0.12822E+07    0.63370E+03
   206    0.27087E+01   -0.19491E-02   -0.71984E-01    0.12746E+07    0.62673E+03
   207    0.32161E+01   -0.23019E-02   -0.86745E-01    0.12672E+07    0.61986E+03
   208    0.35808E+01   -0.26435E-02   -0.10171E+00    0.12597E+07    0.61308E+03
   209    0.39503E+01   -0.29838E-02   -0.11658E+00    0.12523E+07    0.60638E+03
   210    0.43239E+01   -0.33028E-02   -0.13159E+00    0.12450E+07    0.59978E+03
   211    0.47007E+01   -0.36027E-02   -0.14613E+00    0.12377E+07    0.59326E+03
   212    0.49313E+01   -0.38858E-02   -0.16047E+00    0.12305E+07    0.58684E+03
   213    0.52377E+01   -0.41395E-02   -0.17389E+00    0.12233E+07    0.58049E+03
   214    0.54704E+01   -0.44033E-02   -0.18694E+00    0.12162E+07    0.57423E+03
   215    0.57029E+01   -0.45160E-02   -0.19969E+00    0.12091E+07    0.56806E+03
   216    0.58601E+01   -0.46954E-02   -0.21095E+00    0.12020E+07    0.56196E+03
   217    0.60896E+01   -0.48174E-02   -0.22206E+00    0.11950E+07    0.55595E+03
   218    0.62420E+01   -0.49140E-02   -0.23214E+00    0.11881E+07    0.55002E+03
   219    0.63909E+01   -0.50172E-02   -0.23956E+00    0.11812E+07    0.54417E+03
   220    0.65353E+01   -0.50105E-02   -0.24809E+00    0.11743E+07    0.53839E+03
   221    0.66743E+01   -0.50002E-02   -0.25486E+00    0.11675E+07    0.53269E+03
   222    0.68072E+01   -0.48696E-02   -0.26067E+00    0.11607E+07    0.52707E+03
   223    0.67844E+01   -0.47250E-02   -0.26412E+00    0.11540E+07    0.52152E+03
   224    0.69024E+01   -0.45985E-02   -0.26826E+00    0.11473E+07    0.51605E+03
   225    0.69373E+01   -0.43735E-02   -0.26945E+00    0.11406E+07    0.51065E+03
   226    0.69627E+01   -0.40820E-02   -0.27073E+00    0.11340E+07    0.50531E+03
   227    0.69033E+01   -0.37559E-02   -0.26996E+00    0.11274E+07    0.50005E+03
   228    0.69069E+01   -0.34273E-02   -0.26795E+00    0.11209E+07    0.49486E+03
   229    0.68983E+01   -0.30538E-02   -0.26553E+00    0.11144E+07    0.48974E+03
   230    0.68025E+01   -0.26675E-02   -0.26128E+00    0.11079E+07    0.48468E+03
   231    0.66186E+01   -0.22262E-02   -0.25528E+00    0.11015E+07    0.47969E+03
   232    0.64942E+01   -0.18360E-02   -0.24836E+00    0.10951E+07    0.47476E+03
   233    0.63542E+01   -0.13061E-02   -0.24132E+00    0.10887E+07    0.46990E+03
   234    0.60493E+01   -0.81706E-03   -0.23276E+00    0.10824E+07    0.46510E+03
   235    0.58014E+01   -0.32665E-03   -0.22351E+00    0.10761E+07    0.46036E+03
   236    0.54611E+01    0.13318E-03   -0.21288E+00    0.10698E+07    0.45569E+03
   237    0.51019E+01    0.60470E-03   -0.20172E+00    0.10636E+07    0.45107E+03
   238    0.47228E+01    0.11302E-02   -0.18933E+00    0.10574E+07    0.44651E+03
   239    0.43973E+01    0.15291E-02   -0.17582E+00    0.10512E+07    0.44200E+03
   240    0.39017E+01    0.18438E-02   -0.16272E+00    0.10451E+07    0.43755E+03
   241    0.35324E+01    0.21907E-02   -0.14865E+00    0.10390E+07    0.43316E+03
   242    0.31398E+01    0.23893E-02   -0.13367E+00    0.10329E+07    0.42882E+03
   243    0.27231E+01    0.25562E-02   -0.11859E+00    0.10269E+07    0.42453E+03
   244    0.22815E+01    0.25851E-02   -0.10203E+00    0.10208E+07    0.42030E+03
   245    0.18141E+01    0.25182E-02   -0.86270E-01    0.10148E+07    0.41611E+03
   246    0.13943E+01    0.23237E-02   -0.69168E-01    0.10089E+07    0.41198E+03
   247    0.10213E+01    0.18952E-02   -0.52285E-01    0.10029E+07    0.40789E+03
   248    0.61999E+00    0.15721E-02   -0.34955E-01    0.99701E+06    0.40385E+03
   249    0.33804E+00    0.80248E-03   -0.17253E-01    0.99111E+06    0.39986E+03
   250    0.26033E-01    0.00000E+00    0.72007E-13    0.98523E+06    0.39591E+03
   251   -0.16981E+00   -0.11553E-02    0.18203E-01    0.97938E+06    0.39200E+03
   252   -0.48075E+00   -0.24267E-02    0.36481E-01    0.97355E+06    0.38814E+03
   253   -0.54525E+00   -0.40141E-02    0.53948E-01    0.96774E+06    0.38432E+03
   254   -0.67037E+00   -0.55973E-02    0.71205E-01    0.96196E+06    0.38055E+03
   255   -0.79170E+00   -0.74504E-02    0.88851E-01    0.95621E+06    0.37682E+03
   256   -0.84488E+00   -0.91791E-02    0.10749E+00    0.95049E+06    0.37312E+03
   257   -0.83980E+00   -0.11206E-01    0.11954E+00    0.94479E+06    0.36947E+03
   258   -0.86065E+00   -0.13137E-01    0.13824E+00    0.93912E+06    0.36587E+03
   259   -0.84304E+00   -0.15097E-01    0.14933E+00    0.93348E+06    0.36230E+03
   260   -0.72260E+00   -0.17063E-01    0.16826E+00    0.92788E+06    0.35877E+03
   261   -0.65779E+00   -0.19087E-01    0.17336E+00    0.92230E+06    0.35529E+03
   262   -0.65850E+00   -0.20923E-01    0.18751E+00    0.91676E+06    0.35184E+03
   263   -0.36324E+00   -0.22770E-01    0.20387E+00    0.91125E+06    0.34843E+03
   264   -0.22759E+00   -0.24532E-01    0.21562E+00    0.90578E+06    0.34506E+03
   265   -0.18718E+00   -0.26259E-01    0.21593E+00    0.90035E+06    0.34173E+03
   266   -0.29048E-01   -0.27706E-01    0.22769E+00    0.89495E+06    0.33844E+03
   267    0.14043E-01   -0.29221E-01    0.22921E+00    0.88959E+06    0.33519E+03
   268    0.80762E-01   -0.30410E-01    0.23595E+00    0.88427E+06    0.33197E+03
   269    0.12641E-01   -0.31547E-01    0.24107E+00    0.87899E+06    0.32879E+03
   270    0.96914E-01   -0.32534E-01    0.24519E+00    0.87375E+06    0.32565E+03
   271    0.10083E+00   -0.33424E-01    0.24889E+00    0.86855E+06    0.32254E+03
   272    0.23733E+00   -0.33894E-01    0.24536E+00    0.86339E+06    0.31947E+03
   273    0.27368E+00   -0.34518E-01    0.25005E+00    0.85828E+06    0.31644E+03
   274    0.34853E+00   -0.34678E-01    0.24127E+00    0.85322E+06    0.31344E+03
   275    0.37770E+00   -0.34870E-01    0.24190E+00    0.84820E+06    0.31047E+03
   276    0.49986E+00   -0.34849E-01    0.23027E+00    0.84322E+06    0.30755E+03
   277    0.48225E+00   -0.34591E-01    0.22926E+00    0.83830E+06    0.30465E+03
   278    0.53783E+00   -0.34149E-01    0.21717E+00    0.83342E+06    0.30179E+03
   279    0.58241E+00   -0.33573E-01    0.20206E+00    0.82860E+06    0.29896E+03
   280    0.60609E+00   -0.32841E-01    0.19935E+00    0.82382E+06    0.29616E+03
   281    0.74753E+00   -0.31854E-01    0.18738E+00    0.81910E+06    0.29340E+03
   282    0.69970E+00   -0.30888E-01    0.17418E+00    0.81443E+06    0.29067E+03
   283    0.74983E+00   -0.29696E-01    0.16033E+00    0.80981E+06    0.28797E+03
   284    0.81374E+00   -0.28329E-01    0.14644E+00    0.80525E+06    0.28531E+03
   285    0.88153E+00   -0.26765E-01    0.13312E+00    0.80074E+06    0.28267E+03
   286    0.86901E+00   -0.25130E-01    0.11352E+00    0.79629E+06    0.28006E+03
   287    0.84056E+00   -0.23399E-01    0.10312E+00    0.79190E+06    0.27749E+03
   288    0.86057E+00   -0.21551E-01    0.87651E-01    0.78756E+06    0.27495E+03
   289    0.84485E+00   -0.19636E-01    0.75142E-01    0.78329E+06    0.27243E+03
   290    0.85779E+00   -0.17779E-01    0.66194E-01    0.77907E+06    0.26994E+03
   291    0.88948E+00   -0.15217E-01    0.46550E-01    0.77492E+06    0.26749E+03
   292    0.63289E+00   -0.13038E-01    0.39095E-01    0.77083E+06    0.26506E+03
   293    0.67239E+00   -0.11592E-01    0.22144E-01    0.76680E+06    0.26266E+03
   294    0.55236E+00   -0.93704E-02    0.18583E-01    0.76284E+06    0.26029E+03
   295    0.63434E+00   -0.78354E-02    0.67261E-02    0.75895E+06    0.25794E+03
   296    0.53700E+00   -0.54786E-02    0.20301E-02    0.75512E+06    0.25562E+03
   297    0.47329E+00   -0.45053E-02    0.50950E-02    0.75135E+06    0.25333E+03
   298    0.28474E+00   -0.26641E-02    0.16641E-02    0.74766E+06    0.25107E+03
   299    0.18430E+00   -0.67475E-03   -0.23422E-03    0.74403E+06    0.24883E+03
   300    0.13510E-01    0.00000E+00    0.00000E+00    0.74048E+06    0.24662E+03
   301   -0.16312E+00    0.87705E-03    0.10259E-01    0.73700E+06    0.24443E+03
   302   -0.28053E+00    0.12775E-02    0.30463E-01    0.73358E+06    0.24226E+03
   303   -0.42208E+00    0.20163E-02    0.45537E-01    0.73023E+06    0.24013E+03
   304   -0.59685E+00    0.31656E-02    0.55267E-01    0.72693E+06    0.23801E+03
   305   -0.73965E+00    0.33118E-02    0.74293E-01    0.72370E+06    0.23592E+03
   306   -0.93385E+00    0.32699E-02    0.94968E-01    0.72051E+06    0.23386E+03
   307   -0.11142E+01    0.31120E-02    0.10965E+00    0.71738E+06    0.23181E+03
   308   -0.12899E+01    0.43959E-02    0.14041E+00    0.71429E+06    0.22979E+03
   309   -0.13957E+01    0.42224E-02    0.15731E+00    0.71123E+06    0.22780E+03
   310   -0.15891E+01    0.34063E-02    0.18242E+00    0.70822E+06    0.22583E+03
   311   -0.17309E+01    0.42485E-02    0.20067E+00    0.70524E+06    0.22388E+03
   312   -0.18299E+01    0.38496E-02    0.22671E+00    0.70229E+06    0.22195E+03
   313   -0.19697E+01    0.37674E-02    0.24545E+00    0.69936E+06    0.22004E+03
   314   -0.20849E+01    0.40740E-02    0.27154E+00    0.69646E+06    0.21816E+03
   315   -0.21848E+01    0.33559E-02    0.28990E+00    0.69357E+06    0.21630E+03
   316   -0.22783E+01    0.31709E-02    0.30775E+00    0.69069E+06    0.21446E+03
   317   -0.23746E+01    0.21055E-02    0.32487E+00    0.68783E+06    0.21264E+03
