#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   121    0.22239E+00   -0.46678E-02    0.77995E-06    0.83210E-02    0.15759E-01   -0.46678E-02    0.26490E-03    0.29278E-13    0.65216E-09    0.10031E-08    0.77995E-06    0.29278E-13    0.28112E-11    0.32254E-07    0.59644E-07    0.83210E-02    0.65216E-09    0.32254E-07    0.21622E-02    0.30967E-02    0.15759E-01    0.10031E-08    0.59644E-07    0.30967E-02    0.45439E-02
   122    0.22600E+00   -0.43333E-02    0.76001E-06    0.82345E-02    0.15597E-01   -0.43333E-02    0.23721E-03    0.28976E-13    0.68876E-09    0.10474E-08    0.76001E-06    0.28976E-13    0.27390E-11    0.31919E-07    0.59029E-07    0.82345E-02    0.68876E-09    0.31919E-07    0.21745E-02    0.31146E-02    0.15597E-01    0.10474E-08    0.59029E-07    0.31146E-02    0.45704E-02
   123    0.23810E+00   -0.44681E-02    0.74074E-06    0.81494E-02    0.15438E-01   -0.44681E-02    0.16949E-03    0.28605E-13    0.72319E-09    0.10886E-08    0.74074E-06    0.28605E-13    0.26692E-11    0.31589E-07    0.58424E-07    0.81494E-02    0.72319E-09    0.31589E-07    0.21867E-02    0.31323E-02    0.15438E-01    0.10886E-08    0.58424E-07    0.31323E-02    0.45967E-02
   124    0.26650E+00   -0.26230E-02    0.72211E-06    0.80656E-02    0.15282E-01   -0.26230E-02    0.14592E-03    0.28166E-13    0.75471E-09    0.11258E-08    0.72211E-06    0.28166E-13    0.26017E-11    0.31264E-07    0.57828E-07    0.80656E-02    0.75471E-09    0.31264E-07    0.21989E-02    0.31499E-02    0.15282E-01    0.11258E-08    0.57828E-07    0.31499E-02    0.46228E-02
   125    0.24472E+00   -0.15484E-02    0.70410E-06    0.79832E-02    0.15128E-01   -0.15484E-02    0.10210E-03    0.27656E-13    0.78259E-09    0.11580E-08    0.70410E-06    0.27656E-13    0.25365E-11    0.30945E-07    0.57242E-07    0.79832E-02    0.78259E-09    0.30945E-07    0.22110E-02    0.31674E-02    0.15128E-01    0.11580E-08    0.57242E-07    0.31674E-02    0.46488E-02
   126    0.25484E+00   -0.10233E-02    0.68668E-06    0.79022E-02    0.14976E-01   -0.10233E-02    0.12222E-03    0.27074E-13    0.80608E-09    0.11842E-08    0.68668E-06    0.27074E-13    0.24734E-11    0.30630E-07    0.56666E-07    0.79022E-02    0.80608E-09    0.30630E-07    0.22230E-02    0.31849E-02    0.14976E-01    0.11842E-08    0.56666E-07    0.31849E-02    0.46747E-02
   127    0.23036E+00   -0.82677E-03    0.66983E-06    0.78225E-02    0.14827E-01   -0.82677E-03    0.67608E-04    0.26420E-13    0.82447E-09    0.12036E-08    0.66983E-06    0.26420E-13    0.24123E-11    0.30321E-07    0.56098E-07    0.78225E-02    0.82447E-09    0.30321E-07    0.22350E-02    0.32023E-02    0.14827E-01    0.12036E-08    0.56098E-07    0.32023E-02    0.47005E-02
   128    0.17909E+00   -0.73800E-03    0.65352E-06    0.77442E-02    0.14681E-01   -0.73800E-03    0.96719E-04    0.25692E-13    0.83701E-09    0.12151E-08    0.65352E-06    0.25692E-13    0.23533E-11    0.30018E-07    0.55541E-07    0.77442E-02    0.83701E-09    0.30018E-07    0.22470E-02    0.32196E-02    0.14681E-01    0.12151E-08    0.55541E-07    0.32196E-02    0.47262E-02
   129    0.18312E+00   -0.53605E-03    0.63772E-06    0.76673E-02    0.14537E-01   -0.53605E-03    0.70884E-04    0.24888E-13    0.84296E-09    0.12180E-08    0.63772E-06    0.24888E-13    0.22961E-11    0.29720E-07    0.54993E-07    0.76673E-02    0.84296E-09    0.29720E-07    0.22589E-02    0.32369E-02    0.14537E-01    0.12180E-08    0.54993E-07    0.32369E-02    0.47518E-02
   130    0.17595E+00    0.57801E-08    0.62241E-06    0.75918E-02    0.14395E-01    0.57801E-08    0.93759E-15    0.24009E-13    0.84160E-09    0.12111E-08    0.62241E-06    0.24009E-13    0.22406E-11    0.29427E-07    0.54454E-07    0.75918E-02    0.84160E-09    0.29427E-07    0.22708E-02    0.32542E-02    0.14395E-01    0.12111E-08    0.54454E-07    0.32542E-02    0.47774E-02
   131    0.16572E+00   -0.11275E-02    0.60756E-06    0.75178E-02    0.14256E-01   -0.11275E-02    0.40701E-04    0.23054E-13    0.83242E-09    0.11940E-08    0.60756E-06    0.23054E-13    0.21869E-11    0.29139E-07    0.53925E-07    0.75178E-02    0.83242E-09    0.29139E-07    0.22828E-02    0.32714E-02    0.14256E-01    0.11940E-08    0.53925E-07    0.32714E-02    0.48029E-02
   132    0.23618E+00   -0.14194E-02    0.59316E-06    0.74451E-02    0.14120E-01   -0.14194E-02    0.45184E-04    0.22030E-13    0.81584E-09    0.11671E-08    0.59316E-06    0.22030E-13    0.21348E-11    0.28858E-07    0.53405E-07    0.74451E-02    0.81584E-09    0.28858E-07    0.22947E-02    0.32887E-02    0.14120E-01    0.11671E-08    0.53405E-07    0.32887E-02    0.48285E-02
   133    0.24858E+00   -0.35664E-02    0.57920E-06    0.73738E-02    0.13985E-01   -0.35664E-02    0.86669E-04    0.20946E-13    0.79251E-09    0.11313E-08    0.57920E-06    0.20946E-13    0.20843E-11    0.28581E-07    0.52894E-07    0.73738E-02    0.79251E-09    0.28581E-07    0.23067E-02    0.33060E-02    0.13985E-01    0.11313E-08    0.52894E-07    0.33060E-02    0.48541E-02
   134    0.28701E+00   -0.35737E-02    0.56566E-06    0.73038E-02    0.13853E-01   -0.35737E-02    0.16409E-03    0.19810E-13    0.76310E-09    0.10876E-08    0.56566E-06    0.19810E-13    0.20353E-11    0.28310E-07    0.52393E-07    0.73038E-02    0.76310E-09    0.28310E-07    0.23187E-02    0.33234E-02    0.13853E-01    0.10876E-08    0.52393E-07    0.33234E-02    0.48797E-02
   135    0.36126E+00   -0.48750E-02    0.55253E-06    0.72353E-02    0.13724E-01   -0.48750E-02    0.20211E-03    0.18631E-13    0.72824E-09    0.10367E-08    0.55253E-06    0.18631E-13    0.19878E-11    0.28044E-07    0.51901E-07    0.72353E-02    0.72824E-09    0.28044E-07    0.23307E-02    0.33408E-02    0.13724E-01    0.10367E-08    0.51901E-07    0.33408E-02    0.49054E-02
   136    0.33259E+00   -0.42183E-02    0.53980E-06    0.71681E-02    0.13597E-01   -0.42183E-02    0.19965E-03    0.17417E-13    0.68859E-09    0.97956E-09    0.53980E-06    0.17417E-13    0.19418E-11    0.27783E-07    0.51418E-07    0.71681E-02    0.68859E-09    0.27783E-07    0.23428E-02    0.33583E-02    0.13597E-01    0.97956E-09    0.51418E-07    0.33583E-02    0.49312E-02
   137    0.35936E+00   -0.42943E-02    0.52746E-06    0.71023E-02    0.13472E-01   -0.42943E-02    0.22994E-03    0.16177E-13    0.64481E-09    0.91707E-09    0.52746E-06    0.16177E-13    0.18972E-11    0.27528E-07    0.50944E-07    0.71023E-02    0.64481E-09    0.27528E-07    0.23550E-02    0.33758E-02    0.13472E-01    0.91707E-09    0.50944E-07    0.33758E-02    0.49571E-02
   138    0.37710E+00   -0.40796E-02    0.51550E-06    0.70379E-02    0.13350E-01   -0.40796E-02    0.21763E-03    0.14919E-13    0.59754E-09    0.85008E-09    0.51550E-06    0.14919E-13    0.18539E-11    0.27278E-07    0.50479E-07    0.70379E-02    0.59754E-09    0.27278E-07    0.23672E-02    0.33935E-02    0.13350E-01    0.85008E-09    0.50479E-07    0.33935E-02    0.49832E-02
   139    0.24704E+00   -0.32936E-02    0.50389E-06    0.69748E-02    0.13230E-01   -0.32936E-02    0.31022E-03    0.13652E-13    0.54745E-09    0.77946E-09    0.50389E-06    0.13652E-13    0.18120E-11    0.27033E-07    0.50023E-07    0.69748E-02    0.54745E-09    0.27033E-07    0.23795E-02    0.34113E-02    0.13230E-01    0.77946E-09    0.50023E-07    0.34113E-02    0.50094E-02
   140    0.27614E+00   -0.31413E-02    0.49264E-06    0.69130E-02    0.13112E-01   -0.31413E-02    0.28381E-03    0.12385E-13    0.49518E-09    0.70608E-09    0.49264E-06    0.12385E-13    0.17714E-11    0.26793E-07    0.49576E-07    0.69130E-02    0.49518E-09    0.26793E-07    0.23920E-02    0.34293E-02    0.13112E-01    0.70608E-09    0.49576E-07    0.34293E-02    0.50359E-02
   141    0.17705E+00   -0.18566E-02    0.48173E-06    0.68526E-02    0.12996E-01   -0.18566E-02    0.21161E-03    0.11126E-13    0.44138E-09    0.63082E-09    0.48173E-06    0.11126E-13    0.17319E-11    0.26559E-07    0.49138E-07    0.68526E-02    0.44138E-09    0.26559E-07    0.24045E-02    0.34474E-02    0.12996E-01    0.63082E-09    0.49138E-07    0.34474E-02    0.50625E-02
   142    0.18245E+00   -0.64437E-03    0.47114E-06    0.67935E-02    0.12883E-01   -0.64437E-03    0.16683E-03    0.98827E-14    0.38671E-09    0.55455E-09    0.47114E-06    0.98827E-14    0.16937E-11    0.26329E-07    0.48708E-07    0.67935E-02    0.38671E-09    0.26329E-07    0.24172E-02    0.34657E-02    0.12883E-01    0.55455E-09    0.48708E-07    0.34657E-02    0.50894E-02
   143    0.22785E+00    0.33034E-04    0.46086E-06    0.67358E-02    0.12772E-01    0.33034E-04    0.14843E-03    0.86649E-14    0.33183E-09    0.47814E-09    0.46086E-06    0.86649E-14    0.16566E-11    0.26105E-07    0.48287E-07    0.67358E-02    0.33183E-09    0.26105E-07    0.24300E-02    0.34842E-02    0.12772E-01    0.47814E-09    0.48287E-07    0.34842E-02    0.51166E-02
   144    0.17449E+00    0.45624E-03    0.45089E-06    0.66793E-02    0.12663E-01    0.45624E-03    0.81045E-04    0.74806E-14    0.27737E-09    0.40246E-09    0.45089E-06    0.74806E-14    0.16206E-11    0.25886E-07    0.47874E-07    0.66793E-02    0.27737E-09    0.25886E-07    0.24430E-02    0.35029E-02    0.12663E-01    0.40246E-09    0.47874E-07    0.35029E-02    0.51440E-02
   145    0.10646E+00    0.90586E-03    0.44121E-06    0.66242E-02    0.12557E-01    0.90586E-03    0.11218E-03    0.63385E-14    0.22401E-09    0.32840E-09    0.44121E-06    0.63385E-14    0.15857E-11    0.25672E-07    0.47470E-07    0.66242E-02    0.22401E-09    0.25672E-07    0.24561E-02    0.35218E-02    0.12557E-01    0.32840E-09    0.47470E-07    0.35218E-02    0.51718E-02
   146    0.25642E+00    0.91965E-03    0.43180E-06    0.65704E-02    0.12453E-01    0.91965E-03    0.17933E-04    0.52469E-14    0.17238E-09    0.25681E-09    0.43180E-06    0.52469E-14    0.15518E-11    0.25462E-07    0.47075E-07    0.65704E-02    0.17238E-09    0.25462E-07    0.24694E-02    0.35410E-02    0.12453E-01    0.25681E-09    0.47075E-07    0.35410E-02    0.51999E-02
   147    0.18847E+00    0.15210E-02    0.42266E-06    0.65178E-02    0.12350E-01    0.15210E-02    0.20080E-04    0.42145E-14    0.12314E-09    0.18858E-09    0.42266E-06    0.42145E-14    0.15188E-11    0.25258E-07    0.46688E-07    0.65178E-02    0.12314E-09    0.25258E-07    0.24829E-02    0.35604E-02    0.12350E-01    0.18858E-09    0.46688E-07    0.35604E-02    0.52284E-02
   148    0.13528E+00    0.76213E-03    0.41377E-06    0.64666E-02    0.12250E-01    0.76213E-03   -0.31007E-04    0.32498E-14    0.76949E-10    0.12457E-09    0.41377E-06    0.32498E-14    0.14868E-11    0.25059E-07    0.46309E-07    0.64666E-02    0.76949E-10    0.25059E-07    0.24965E-02    0.35801E-02    0.12250E-01    0.12457E-09    0.46309E-07    0.35801E-02    0.52572E-02
   149    0.18093E+00   -0.33364E-03    0.40511E-06    0.64166E-02    0.12152E-01   -0.33364E-03   -0.62107E-04    0.23613E-14    0.34453E-10    0.65666E-10    0.40511E-06    0.23613E-14    0.14556E-11    0.24865E-07    0.45938E-07    0.64166E-02    0.34453E-10    0.24865E-07    0.25104E-02    0.36001E-02    0.12152E-01    0.65666E-10    0.45938E-07    0.36001E-02    0.52865E-02
   150    0.11238E+00    0.34967E-09    0.39669E-06    0.63679E-02    0.12057E-01    0.34967E-09    0.00000E+00    0.15575E-14   -0.36935E-11    0.12730E-10    0.39669E-06    0.15575E-14    0.14253E-11    0.24676E-07    0.45576E-07    0.63679E-02   -0.36935E-11    0.24676E-07    0.25245E-02    0.36204E-02    0.12057E-01    0.12730E-10    0.45576E-07    0.36204E-02    0.53162E-02
   151    0.87680E-01   -0.16144E-02    0.38849E-06    0.63205E-02    0.11963E-01   -0.16144E-02    0.77267E-04    0.84488E-15   -0.36989E-10   -0.33565E-10    0.38849E-06    0.84488E-15    0.13957E-11    0.24492E-07    0.45222E-07    0.63205E-02   -0.36989E-10    0.24492E-07    0.25388E-02    0.36410E-02    0.11963E-01   -0.33565E-10    0.45222E-07    0.36410E-02    0.53464E-02
   152   -0.33516E-01   -0.38724E-02    0.38049E-06    0.62743E-02    0.11871E-01   -0.38724E-02    0.80850E-04    0.22096E-15   -0.65535E-10   -0.73362E-10    0.38049E-06    0.22096E-15    0.13670E-11    0.24312E-07    0.44875E-07    0.62743E-02   -0.65535E-10    0.24312E-07    0.25534E-02    0.36620E-02    0.11871E-01   -0.73362E-10    0.44875E-07    0.36620E-02    0.53770E-02
   153   -0.94751E-01   -0.46709E-02    0.37270E-06    0.62293E-02    0.11782E-01   -0.46709E-02    0.14206E-03   -0.31875E-15   -0.89588E-10   -0.10701E-09    0.37270E-06   -0.31875E-15    0.13389E-11    0.24138E-07    0.44537E-07    0.62293E-02   -0.89588E-10    0.24138E-07    0.25682E-02    0.36833E-02    0.11782E-01   -0.10701E-09    0.44537E-07    0.36833E-02    0.54081E-02
   154   -0.16241E+00   -0.63636E-02    0.36512E-06    0.61856E-02    0.11694E-01   -0.63636E-02    0.24362E-03   -0.77879E-15   -0.10940E-09   -0.13484E-09    0.36512E-06   -0.77879E-15    0.13116E-11    0.23968E-07    0.44206E-07    0.61856E-02   -0.10940E-09    0.23968E-07    0.25832E-02    0.37049E-02    0.11694E-01   -0.13484E-09    0.44206E-07    0.37049E-02    0.54396E-02
   155   -0.22860E+00   -0.83328E-02    0.35772E-06    0.61430E-02    0.11608E-01   -0.83328E-02    0.36829E-03   -0.11637E-14   -0.12522E-09   -0.15722E-09    0.35772E-06   -0.11637E-14    0.12851E-11    0.23802E-07    0.43882E-07    0.61430E-02   -0.12522E-09    0.23802E-07    0.25985E-02    0.37269E-02    0.11608E-01   -0.15722E-09    0.43882E-07    0.37269E-02    0.54717E-02
   156   -0.43400E+00   -0.10704E-01    0.35053E-06    0.61015E-02    0.11525E-01   -0.10704E-01    0.49880E-03   -0.14780E-14   -0.13732E-09   -0.17449E-09    0.35053E-06   -0.14780E-14    0.12592E-11    0.23641E-07    0.43566E-07    0.61015E-02   -0.13732E-09    0.23641E-07    0.26140E-02    0.37492E-02    0.11525E-01   -0.17449E-09    0.43566E-07    0.37492E-02    0.55042E-02
   157   -0.47356E+00   -0.12116E-01    0.34351E-06    0.60612E-02    0.11443E-01   -0.12116E-01    0.61790E-03   -0.17262E-14   -0.14593E-09   -0.18698E-09    0.34351E-06   -0.17262E-14    0.12340E-11    0.23484E-07    0.43257E-07    0.60612E-02   -0.14593E-09    0.23484E-07    0.26297E-02    0.37718E-02    0.11443E-01   -0.18698E-09    0.43257E-07    0.37718E-02    0.55371E-02
   158   -0.56226E+00   -0.13437E-01    0.33669E-06    0.60219E-02    0.11363E-01   -0.13437E-01    0.78259E-03   -0.19129E-14   -0.15131E-09   -0.19506E-09    0.33669E-06   -0.19129E-14    0.12095E-11    0.23331E-07    0.42955E-07    0.60219E-02   -0.15131E-09    0.23331E-07    0.26457E-02    0.37948E-02    0.11363E-01   -0.19506E-09    0.42955E-07    0.37948E-02    0.55706E-02
   159   -0.69219E+00   -0.14794E-01    0.33003E-06    0.59838E-02    0.11285E-01   -0.14794E-01    0.82706E-03   -0.20426E-14   -0.15373E-09   -0.19906E-09    0.33003E-06   -0.20426E-14    0.11856E-11    0.23183E-07    0.42661E-07    0.59838E-02   -0.15373E-09    0.23183E-07    0.26619E-02    0.38181E-02    0.11285E-01   -0.19906E-09    0.42661E-07    0.38181E-02    0.56045E-02
   160   -0.78118E+00   -0.14824E-01    0.32356E-06    0.59467E-02    0.11208E-01   -0.14824E-01    0.88262E-03   -0.21198E-14   -0.15343E-09   -0.19932E-09    0.32356E-06   -0.21198E-14    0.11623E-11    0.23039E-07    0.42372E-07    0.59467E-02   -0.15343E-09    0.23039E-07    0.26783E-02    0.38417E-02    0.11208E-01   -0.19932E-09    0.42372E-07    0.38417E-02    0.56390E-02
   161   -0.82132E+00   -0.15139E-01    0.31725E-06    0.59106E-02    0.11133E-01   -0.15139E-01    0.10063E-02   -0.21490E-14   -0.15066E-09   -0.19621E-09    0.31725E-06   -0.21490E-14    0.11397E-11    0.22898E-07    0.42091E-07    0.59106E-02   -0.15066E-09    0.22898E-07    0.26950E-02    0.38657E-02    0.11133E-01   -0.19621E-09    0.42091E-07    0.38657E-02    0.56739E-02
   162   -0.87902E+00   -0.15864E-01    0.31110E-06    0.58755E-02    0.11060E-01   -0.15864E-01    0.10322E-02   -0.21349E-14   -0.14568E-09   -0.19006E-09    0.31110E-06   -0.21349E-14    0.11176E-11    0.22762E-07    0.41816E-07    0.58755E-02   -0.14568E-09    0.22762E-07    0.27119E-02    0.38901E-02    0.11060E-01   -0.19006E-09    0.41816E-07    0.38901E-02    0.57093E-02
   163   -0.79780E+00   -0.15639E-01    0.30511E-06    0.58413E-02    0.10989E-01   -0.15639E-01    0.10175E-02   -0.20819E-14   -0.13875E-09   -0.18121E-09    0.30511E-06   -0.20819E-14    0.10961E-11    0.22629E-07    0.41547E-07    0.58413E-02   -0.13875E-09    0.22629E-07    0.27291E-02    0.39148E-02    0.10989E-01   -0.18121E-09    0.41547E-07    0.39148E-02    0.57452E-02
   164   -0.86691E+00   -0.16075E-01    0.29928E-06    0.58081E-02    0.10919E-01   -0.16075E-01    0.10190E-02   -0.19946E-14   -0.13011E-09   -0.17002E-09    0.29928E-06   -0.19946E-14    0.10752E-11    0.22500E-07    0.41284E-07    0.58081E-02   -0.13011E-09    0.22500E-07    0.27465E-02    0.39398E-02    0.10919E-01   -0.17002E-09    0.41284E-07    0.39398E-02    0.57816E-02
   165   -0.78132E+00   -0.15068E-01    0.29359E-06    0.57759E-02    0.10850E-01   -0.15068E-01    0.94538E-03   -0.18774E-14   -0.12003E-09   -0.15683E-09    0.29359E-06   -0.18774E-14    0.10549E-11    0.22375E-07    0.41028E-07    0.57759E-02   -0.12003E-09    0.22375E-07    0.27642E-02    0.39652E-02    0.10850E-01   -0.15683E-09    0.41028E-07    0.39652E-02    0.58185E-02
   166   -0.68169E+00   -0.14230E-01    0.28806E-06    0.57445E-02    0.10784E-01   -0.14230E-01    0.92781E-03   -0.17350E-14   -0.10875E-09   -0.14199E-09    0.28806E-06   -0.17350E-14    0.10350E-11    0.22253E-07    0.40777E-07    0.57445E-02   -0.10875E-09    0.22253E-07    0.27821E-02    0.39909E-02    0.10784E-01   -0.14199E-09    0.40777E-07    0.39909E-02    0.58559E-02
   167   -0.48586E+00   -0.14427E-01    0.28266E-06    0.57140E-02    0.10718E-01   -0.14427E-01    0.72622E-03   -0.15719E-14   -0.96530E-10   -0.12583E-09    0.28266E-06   -0.15719E-14    0.10157E-11    0.22134E-07    0.40532E-07    0.57140E-02   -0.96530E-10    0.22134E-07    0.28003E-02    0.40170E-02    0.10718E-01   -0.12583E-09    0.40532E-07    0.40170E-02    0.58938E-02
   168   -0.40877E+00   -0.13558E-01    0.27739E-06    0.56844E-02    0.10654E-01   -0.13558E-01    0.69477E-03   -0.13925E-14   -0.83623E-10   -0.10872E-09    0.27739E-06   -0.13925E-14    0.99684E-12    0.22019E-07    0.40293E-07    0.56844E-02   -0.83623E-10    0.22019E-07    0.28187E-02    0.40435E-02    0.10654E-01   -0.10872E-09    0.40293E-07    0.40435E-02    0.59322E-02
   169   -0.29397E+00   -0.11747E-01    0.27226E-06    0.56556E-02    0.10592E-01   -0.11747E-01    0.51905E-03   -0.12015E-14   -0.70281E-10   -0.90991E-10    0.27226E-06   -0.12015E-14    0.97847E-12    0.21906E-07    0.40059E-07    0.56556E-02   -0.70281E-10    0.21906E-07    0.28374E-02    0.40703E-02    0.10592E-01   -0.90991E-10    0.40059E-07    0.40703E-02    0.59711E-02
   170   -0.13355E+00   -0.10605E-01    0.26725E-06    0.56275E-02    0.10531E-01   -0.10605E-01    0.40467E-03   -0.10034E-14   -0.56760E-10   -0.72993E-10    0.26725E-06   -0.10034E-14    0.96055E-12    0.21797E-07    0.39830E-07    0.56275E-02   -0.56760E-10    0.21797E-07    0.28563E-02    0.40975E-02    0.10531E-01   -0.72993E-10    0.39830E-07    0.40975E-02    0.60105E-02
   171   -0.68196E-01   -0.80286E-02    0.26236E-06    0.56003E-02    0.10471E-01   -0.80286E-02    0.33435E-03   -0.80265E-15   -0.43314E-10   -0.55071E-10    0.26236E-06   -0.80265E-15    0.94307E-12    0.21691E-07    0.39606E-07    0.56003E-02   -0.43314E-10    0.21691E-07    0.28754E-02    0.41250E-02    0.10471E-01   -0.55071E-10    0.39606E-07    0.41250E-02    0.60505E-02
   172   -0.15724E-01   -0.56291E-02    0.25759E-06    0.55738E-02    0.10413E-01   -0.56291E-02    0.21656E-03   -0.60385E-15   -0.30195E-10   -0.37571E-10    0.25759E-06   -0.60385E-15    0.92602E-12    0.21588E-07    0.39388E-07    0.55738E-02   -0.30195E-10    0.21588E-07    0.28949E-02    0.41529E-02    0.10413E-01   -0.37571E-10    0.39388E-07    0.41529E-02    0.60909E-02
   173   -0.42522E-01   -0.35315E-02    0.25294E-06    0.55480E-02    0.10356E-01   -0.35315E-02    0.34034E-04   -0.41151E-15   -0.17658E-10   -0.20840E-10    0.25294E-06   -0.41151E-15    0.90937E-12    0.21488E-07    0.39174E-07    0.55480E-02   -0.17658E-10    0.21488E-07    0.29145E-02    0.41812E-02    0.10356E-01   -0.20840E-10    0.39174E-07    0.41812E-02    0.61319E-02
   174    0.78713E-02   -0.18610E-02    0.24838E-06    0.55230E-02    0.10300E-01   -0.18610E-02    0.66645E-04   -0.23018E-15   -0.59564E-11   -0.52243E-11    0.24838E-06   -0.23018E-15    0.89310E-12    0.21391E-07    0.38965E-07    0.55230E-02   -0.59564E-11    0.21391E-07    0.29345E-02    0.42098E-02    0.10300E-01   -0.52243E-11    0.38965E-07    0.42098E-02    0.61734E-02
   175    0.69067E-01   -0.12151E-10    0.24394E-06    0.54986E-02    0.10245E-01   -0.12151E-10    0.00000E+00   -0.64389E-16    0.46555E-11    0.89312E-11    0.24394E-06   -0.64389E-16    0.87721E-12    0.21296E-07    0.38760E-07    0.54986E-02    0.46555E-11    0.21296E-07    0.29547E-02    0.42389E-02    0.10245E-01    0.89312E-11    0.38760E-07    0.42389E-02    0.62155E-02
   176    0.51721E-03    0.19737E-02    0.23958E-06    0.54748E-02    0.10191E-01    0.19737E-02    0.36738E-04    0.82248E-16    0.13977E-10    0.21352E-10    0.23958E-06    0.82248E-16    0.86166E-12    0.21203E-07    0.38560E-07    0.54748E-02    0.13977E-10    0.21203E-07    0.29751E-02    0.42682E-02    0.10191E-01    0.21352E-10    0.38560E-07    0.42682E-02    0.62580E-02
   177   -0.40700E-01    0.26861E-02    0.23533E-06    0.54517E-02    0.10138E-01    0.26861E-02    0.70562E-04    0.20976E-15    0.22019E-10    0.32052E-10    0.23533E-06    0.20976E-15    0.84647E-12    0.21113E-07    0.38364E-07    0.54517E-02    0.22019E-10    0.21113E-07    0.29958E-02    0.42980E-02    0.10138E-01    0.32052E-10    0.38364E-07    0.42980E-02    0.63011E-02
   178   -0.12023E+00    0.37823E-02    0.23117E-06    0.54292E-02    0.10087E-01    0.37823E-02    0.28936E-03    0.31908E-15    0.28846E-10    0.41117E-10    0.23117E-06    0.31908E-15    0.83161E-12    0.21026E-07    0.38172E-07    0.54292E-02    0.28846E-10    0.21026E-07    0.30168E-02    0.43280E-02    0.10087E-01    0.41117E-10    0.38172E-07    0.43280E-02    0.63447E-02
   179   -0.22945E+00    0.54213E-02    0.22709E-06    0.54073E-02    0.10036E-01    0.54213E-02    0.36102E-03    0.41115E-15    0.34521E-10    0.48634E-10    0.22709E-06    0.41115E-15    0.81708E-12    0.20940E-07    0.37984E-07    0.54073E-02    0.34521E-10    0.20940E-07    0.30379E-02    0.43585E-02    0.10036E-01    0.48634E-10    0.37984E-07    0.43585E-02    0.63888E-02
   180   -0.21114E+00    0.62767E-02    0.22311E-06    0.53859E-02    0.99869E-02    0.62767E-02    0.47345E-03    0.48692E-15    0.39107E-10    0.54687E-10    0.22311E-06    0.48692E-15    0.80287E-12    0.20857E-07    0.37800E-07    0.53859E-02    0.39107E-10    0.20857E-07    0.30593E-02    0.43892E-02    0.99869E-02    0.54687E-10    0.37800E-07    0.43892E-02    0.64333E-02
   181   -0.27953E+00    0.65077E-02    0.21922E-06    0.53651E-02    0.99383E-02    0.65077E-02    0.59167E-03    0.54733E-15    0.42670E-10    0.59365E-10    0.21922E-06    0.54733E-15    0.78898E-12    0.20776E-07    0.37620E-07    0.53651E-02    0.42670E-10    0.20776E-07    0.30810E-02    0.44203E-02    0.99383E-02    0.59365E-10    0.37620E-07    0.44203E-02    0.64783E-02
   182   -0.35169E+00    0.77592E-02    0.21541E-06    0.53447E-02    0.98907E-02    0.77592E-02    0.75500E-03    0.59333E-15    0.45272E-10    0.62751E-10    0.21541E-06    0.59333E-15    0.77539E-12    0.20697E-07    0.37443E-07    0.53447E-02    0.45272E-10    0.20697E-07    0.31028E-02    0.44517E-02    0.98907E-02    0.62751E-10    0.37443E-07    0.44517E-02    0.65238E-02
   183   -0.49328E+00    0.87047E-02    0.21168E-06    0.53249E-02    0.98440E-02    0.87047E-02    0.85420E-03    0.62584E-15    0.46978E-10    0.64933E-10    0.21168E-06    0.62584E-15    0.76211E-12    0.20620E-07    0.37270E-07    0.53249E-02    0.46978E-10    0.20620E-07    0.31249E-02    0.44834E-02    0.98440E-02    0.64933E-10    0.37270E-07    0.44834E-02    0.65696E-02
   184   -0.54709E+00    0.10246E-01    0.20804E-06    0.53055E-02    0.97981E-02    0.10246E-01    0.92858E-03    0.64582E-15    0.47851E-10    0.65996E-10    0.20804E-06    0.64582E-15    0.74911E-12    0.20544E-07    0.37099E-07    0.53055E-02    0.47851E-10    0.20544E-07    0.31471E-02    0.45154E-02    0.97981E-02    0.65996E-10    0.37099E-07    0.45154E-02    0.66159E-02
   185   -0.57877E+00    0.10315E-01    0.20448E-06    0.52865E-02    0.97530E-02    0.10315E-01    0.10917E-02    0.65420E-15    0.47955E-10    0.66026E-10    0.20448E-06    0.65420E-15    0.73641E-12    0.20471E-07    0.36932E-07    0.52865E-02    0.47955E-10    0.20471E-07    0.31696E-02    0.45476E-02    0.97530E-02    0.66026E-10    0.36932E-07    0.45476E-02    0.66626E-02
   186   -0.95110E+00    0.12040E-01    0.20099E-06    0.52680E-02    0.97087E-02    0.12040E-01    0.11676E-02    0.65194E-15    0.47354E-10    0.65110E-10    0.20099E-06    0.65194E-15    0.72398E-12    0.20399E-07    0.36768E-07    0.52680E-02    0.47354E-10    0.20399E-07    0.31922E-02    0.45801E-02    0.97087E-02    0.65110E-10    0.36768E-07    0.45801E-02    0.67097E-02
   187   -0.98691E+00    0.14096E-01    0.19758E-06    0.52498E-02    0.96652E-02    0.14096E-01    0.12623E-02    0.63996E-15    0.46112E-10    0.63332E-10    0.19758E-06    0.63996E-15    0.71182E-12    0.20328E-07    0.36607E-07    0.52498E-02    0.46112E-10    0.20328E-07    0.32150E-02    0.46129E-02    0.96652E-02    0.63332E-10    0.36607E-07    0.46129E-02    0.67572E-02
