#    L    TT             EE             TE             PP             TP          
    75    0.90672E+00    0.38441E-14    0.30219E-07    0.29868E+07    0.40574E+04
    76    0.81098E+00   -0.30693E-04   -0.95235E-03    0.29648E+07    0.39746E+04
    77    0.75579E+00   -0.57223E-04   -0.10189E-02    0.29429E+07    0.38940E+04
    78    0.79393E+00   -0.41664E-04   -0.21692E-02    0.29211E+07    0.38156E+04
    79    0.75531E+00   -0.27803E-04   -0.11730E-02    0.28993E+07    0.37392E+04
    80    0.76698E+00    0.16877E-14    0.19389E-07    0.28777E+07    0.36649E+04
    81    0.73770E+00    0.27379E-05    0.31530E-03    0.28561E+07    0.35926E+04
    82    0.74303E+00    0.12525E-04    0.24966E-03    0.28346E+07    0.35222E+04
    83    0.71454E+00    0.14258E-04   -0.27075E-03    0.28133E+07    0.34536E+04
    84    0.73236E+00    0.15117E-04    0.16587E-03    0.27921E+07    0.33869E+04
    85    0.65376E+00    0.14064E-14    0.13019E-07    0.27710E+07    0.33220E+04
    86    0.55813E+00   -0.80104E-05   -0.13642E-03    0.27501E+07    0.32587E+04
    87    0.67049E+00   -0.26216E-04    0.24021E-03    0.27294E+07    0.31971E+04
    88    0.54657E+00   -0.26302E-04    0.83362E-03    0.27088E+07    0.31371E+04
    89    0.55921E+00   -0.96688E-05   -0.13813E-03    0.26884E+07    0.30786E+04
    90    0.56129E+00    0.84383E-15    0.10405E-07    0.26681E+07    0.30216E+04
    91    0.48030E+00    0.88892E-05    0.16982E-03    0.26481E+07    0.29661E+04
    92    0.46810E+00    0.16379E-04    0.62228E-03    0.26282E+07    0.29119E+04
    93    0.52829E+00    0.29435E-04    0.82641E-03    0.26085E+07    0.28590E+04
    94    0.44167E+00    0.25308E-04    0.17369E-02    0.25890E+07    0.28075E+04
    95    0.43472E+00    0.18391E-04    0.20800E-02    0.25697E+07    0.27573E+04
    96    0.21392E+00    0.82198E-05    0.20674E-02    0.25505E+07    0.27083E+04
    97    0.22862E+00   -0.56680E-05    0.19112E-02    0.25316E+07    0.26606E+04
    98    0.25958E+00   -0.16308E-04    0.33087E-02    0.25128E+07    0.26140E+04
    99    0.16188E+00   -0.46450E-04    0.27578E-02    0.24942E+07    0.25687E+04
   100    0.16199E+00   -0.81699E-04    0.41844E-02    0.24758E+07    0.25244E+04
   101    0.11498E+00   -0.48236E-04    0.40862E-02    0.24576E+07    0.24812E+04
   102    0.39589E+00   -0.80235E-04    0.41607E-02    0.24395E+07    0.24391E+04
   103    0.41409E+00   -0.89020E-04    0.31342E-02    0.24216E+07    0.23980E+04
   104    0.47034E+00   -0.60196E-04    0.34469E-02    0.24040E+07    0.23579E+04
   105    0.49398E+00   -0.53656E-04    0.30823E-02    0.23865E+07    0.23188E+04
   106    0.56294E+00    0.19279E-04    0.22523E-02    0.23692E+07    0.22806E+04
   107    0.38369E+00    0.24434E-04    0.19114E-02    0.23520E+07    0.22432E+04
   108    0.40559E+00    0.50485E-04    0.78595E-03    0.23351E+07    0.22068E+04
   109    0.40940E+00    0.37543E-04   -0.16942E-03    0.23184E+07    0.21712E+04
   110    0.32448E+00    0.37504E-15    0.42534E-08    0.23018E+07    0.21364E+04
   111    0.22942E+00    0.25783E-04   -0.72092E-03    0.22854E+07    0.21023E+04
   112    0.13134E+00    0.51254E-04   -0.21128E-02    0.22692E+07    0.20690E+04
   113    0.11232E+00    0.86308E-04   -0.32119E-02    0.22532E+07    0.20364E+04
   114    0.31593E-01    0.66557E-04   -0.37972E-02    0.22374E+07    0.20046E+04
   115    0.45521E-01    0.15046E-03   -0.43908E-02    0.22217E+07    0.19734E+04
   116   -0.60946E-01    0.12507E-03   -0.47717E-02    0.22063E+07    0.19430E+04
   117    0.17127E-01    0.74553E-04   -0.47190E-02    0.21910E+07    0.19132E+04
   118    0.13897E+00    0.15738E-03   -0.54974E-02    0.21758E+07    0.18840E+04
   119    0.16382E+00    0.23488E-03   -0.54004E-02    0.21609E+07    0.18555E+04
   120    0.24804E+00    0.16838E-03   -0.49499E-02    0.21461E+07    0.18277E+04
   121    0.25086E+00    0.26490E-03   -0.46678E-02    0.21315E+07    0.18004E+04
   122    0.25437E+00    0.23721E-03   -0.43333E-02    0.21171E+07    0.17737E+04
   123    0.26637E+00    0.16949E-03   -0.44681E-02    0.21029E+07    0.17476E+04
   124    0.29465E+00    0.14592E-03   -0.26230E-02    0.20888E+07    0.17221E+04
   125    0.27273E+00    0.10210E-03   -0.15484E-02    0.20748E+07    0.16971E+04
   126    0.28270E+00    0.12222E-03   -0.10233E-02    0.20611E+07    0.16726E+04
   127    0.25806E+00    0.67608E-04   -0.82677E-03    0.20475E+07    0.16487E+04
   128    0.20663E+00    0.96719E-04   -0.73800E-03    0.20341E+07    0.16252E+04
   129    0.21047E+00    0.70884E-04   -0.53605E-03    0.20208E+07    0.16022E+04
   130    0.20312E+00    0.18752E-14    0.67845E-08    0.20077E+07    0.15797E+04
   131    0.19269E+00    0.40701E-04   -0.11275E-02    0.19947E+07    0.15576E+04
   132    0.26296E+00    0.45184E-04   -0.14194E-02    0.19819E+07    0.15360E+04
   133    0.27515E+00    0.86669E-04   -0.35664E-02    0.19693E+07    0.15148E+04
   134    0.31337E+00    0.16409E-03   -0.35737E-02    0.19568E+07    0.14940E+04
