#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    37    0.59530E+01    0.12655E-06    0.20906E-04    0.13899E-01    0.32390E-01    0.12655E-06    0.15605E-13    0.44575E-12    0.10095E-08    0.15583E-08    0.20906E-04    0.44575E-12    0.75129E-10    0.53948E-07    0.12240E-06    0.13899E-01    0.10095E-08    0.53948E-07    0.43049E-03    0.59628E-03    0.32390E-01    0.15583E-08    0.12240E-06    0.59628E-03    0.86632E-03
    38    0.55921E+01   -0.55391E-03    0.19722E-04    0.14005E-01    0.32385E-01   -0.55391E-03    0.41830E-05    0.58281E-12    0.15119E-08    0.23052E-08    0.19722E-04    0.58281E-12    0.70842E-10    0.54348E-07    0.12235E-06    0.14005E-01    0.15119E-08    0.54348E-07    0.45224E-03    0.62726E-03    0.32385E-01    0.23052E-08    0.12235E-06    0.62726E-03    0.91177E-03
    39    0.53295E+01   -0.64610E-03    0.18625E-04    0.14101E-01    0.32367E-01   -0.64610E-03    0.55145E-05    0.70530E-12    0.20165E-08    0.30570E-08    0.18625E-04    0.70530E-12    0.66871E-10    0.54713E-07    0.12226E-06    0.14101E-01    0.20165E-08    0.54713E-07    0.47441E-03    0.65885E-03    0.32367E-01    0.30570E-08    0.12226E-06    0.65885E-03    0.95812E-03
    40    0.50149E+01    0.21988E-06    0.17605E-04    0.14188E-01    0.32336E-01    0.21988E-06    0.27096E-13    0.80064E-12    0.24614E-08    0.37216E-08    0.17605E-04    0.80064E-12    0.63187E-10    0.55044E-07    0.12212E-06    0.14188E-01    0.24614E-08    0.55044E-07    0.49697E-03    0.69104E-03    0.32336E-01    0.37216E-08    0.12212E-06    0.69104E-03    0.10053E-02
    41    0.48521E+01    0.12921E-02    0.16656E-04    0.14267E-01    0.32292E-01    0.12921E-02   -0.10177E-04    0.85911E-12    0.27946E-08    0.42222E-08    0.16656E-04    0.85911E-12    0.59761E-10    0.55341E-07    0.12194E-06    0.14267E-01    0.27946E-08    0.55341E-07    0.51991E-03    0.72380E-03    0.32292E-01    0.42222E-08    0.12194E-06    0.72380E-03    0.10534E-02
    42    0.46033E+01    0.24752E-02    0.15771E-04    0.14337E-01    0.32237E-01    0.24752E-02   -0.18179E-04    0.88216E-12    0.30053E-08    0.45427E-08    0.15771E-04    0.88216E-12    0.56573E-10    0.55605E-07    0.12173E-06    0.14337E-01    0.30053E-08    0.55605E-07    0.54323E-03    0.75710E-03    0.32237E-01    0.45427E-08    0.12173E-06    0.75710E-03    0.11023E-02
    43    0.43845E+01    0.26483E-02    0.14947E-04    0.14399E-01    0.32172E-01    0.26483E-02   -0.16190E-04    0.87408E-12    0.30930E-08    0.46821E-08    0.14947E-04    0.87408E-12    0.53604E-10    0.55839E-07    0.12147E-06    0.14399E-01    0.30930E-08    0.55839E-07    0.56690E-03    0.79093E-03    0.32172E-01    0.46821E-08    0.12147E-06    0.79093E-03    0.11519E-02
    44    0.40148E+01    0.18018E-02    0.14177E-04    0.14453E-01    0.32096E-01    0.18018E-02   -0.11250E-04    0.83915E-12    0.30571E-08    0.46393E-08    0.14177E-04    0.83915E-12    0.50836E-10    0.56042E-07    0.12118E-06    0.14453E-01    0.30571E-08    0.56042E-07    0.59091E-03    0.82527E-03    0.32096E-01    0.46393E-08    0.12118E-06    0.82527E-03    0.12024E-02
    45    0.38332E+01    0.21298E-06    0.13458E-04    0.14500E-01    0.32010E-01    0.21298E-06    0.31655E-13    0.78165E-12    0.28972E-08    0.44133E-08    0.13458E-04    0.78165E-12    0.48250E-10    0.56218E-07    0.12085E-06    0.14500E-01    0.28972E-08    0.56218E-07    0.61525E-03    0.86010E-03    0.32010E-01    0.44133E-08    0.12085E-06    0.86010E-03    0.12535E-02
    46    0.37407E+01   -0.44408E-02    0.12784E-04    0.14539E-01    0.31916E-01   -0.44408E-02    0.21386E-04    0.70618E-12    0.26181E-08    0.40111E-08    0.12784E-04    0.70618E-12    0.45831E-10    0.56366E-07    0.12050E-06    0.14539E-01    0.26181E-08    0.56366E-07    0.63991E-03    0.89540E-03    0.31916E-01    0.40111E-08    0.12050E-06    0.89540E-03    0.13053E-02
    47    0.35952E+01   -0.10322E-01    0.12153E-04    0.14572E-01    0.31814E-01   -0.10322E-01    0.45231E-04    0.61856E-12    0.22460E-08    0.34713E-08    0.12153E-04    0.61856E-12    0.43565E-10    0.56488E-07    0.12011E-06    0.14572E-01    0.22460E-08    0.56488E-07    0.66488E-03    0.93116E-03    0.31814E-01    0.34713E-08    0.12011E-06    0.93116E-03    0.13578E-02
    48    0.33368E+01   -0.13066E-01    0.11561E-04    0.14598E-01    0.31704E-01   -0.13066E-01    0.68040E-04    0.52497E-12    0.18126E-08    0.28404E-08    0.11561E-04    0.52497E-12    0.41442E-10    0.56586E-07    0.11970E-06    0.14598E-01    0.18126E-08    0.56586E-07    0.69014E-03    0.96736E-03    0.31704E-01    0.28404E-08    0.11970E-06    0.96736E-03    0.14110E-02
    49    0.30541E+01   -0.86922E-02    0.11006E-04    0.14618E-01    0.31588E-01   -0.86922E-02    0.64032E-04    0.43154E-12    0.13496E-08    0.21651E-08    0.11006E-04    0.43154E-12    0.39451E-10    0.56661E-07    0.11926E-06    0.14618E-01    0.13496E-08    0.56661E-07    0.71569E-03    0.10040E-02    0.31588E-01    0.21651E-08    0.11926E-06    0.10040E-02    0.14647E-02
    50    0.29842E+01    0.94527E-07    0.10485E-04    0.14633E-01    0.31465E-01    0.94527E-07    0.96337E-14    0.34443E-12    0.88842E-09    0.14919E-08    0.10485E-04    0.34443E-12    0.37582E-10    0.56715E-07    0.11880E-06    0.14633E-01    0.88842E-09    0.56715E-07    0.74151E-03    0.10410E-02    0.31465E-01    0.14919E-08    0.11880E-06    0.10410E-02    0.15191E-02
    51    0.29136E+01    0.87114E-02    0.99938E-05    0.14643E-01    0.31337E-01    0.87114E-02   -0.15865E-03    0.26874E-12    0.45833E-09    0.86349E-09    0.99938E-05    0.26874E-12    0.35824E-10    0.56749E-07    0.11833E-06    0.14643E-01    0.45833E-09    0.56749E-07    0.76759E-03    0.10784E-02    0.31337E-01    0.86349E-09    0.11833E-06    0.10784E-02    0.15740E-02
    52    0.30544E+01    0.12776E-01    0.95320E-05    0.14647E-01    0.31203E-01    0.12776E-01   -0.32573E-03    0.20533E-12    0.78296E-10    0.30726E-09    0.95320E-05    0.20533E-12    0.34170E-10    0.56764E-07    0.11783E-06    0.14647E-01    0.78296E-10    0.56764E-07    0.79391E-03    0.11162E-02    0.31203E-01    0.30726E-09    0.11783E-06    0.11162E-02    0.16295E-02
    53    0.30196E+01    0.92855E-02    0.90970E-05    0.14647E-01    0.31065E-01    0.92855E-02   -0.34961E-03    0.15401E-12   -0.23523E-09   -0.15333E-09    0.90970E-05    0.15401E-12    0.32613E-10    0.56760E-07    0.11731E-06    0.14647E-01   -0.23523E-09    0.56760E-07    0.82046E-03    0.11543E-02    0.31065E-01   -0.15333E-09    0.11731E-06    0.11543E-02    0.16855E-02
    54    0.27191E+01    0.33016E-02    0.86872E-05    0.14642E-01    0.30922E-01    0.33016E-02   -0.23463E-03    0.11459E-12   -0.46576E-09   -0.49484E-09    0.86872E-05    0.11459E-12    0.31147E-10    0.56738E-07    0.11678E-06    0.14642E-01   -0.46576E-09    0.56738E-07    0.84721E-03    0.11928E-02    0.30922E-01   -0.49484E-09    0.11678E-06    0.11928E-02    0.17419E-02
    55    0.23602E+01    0.24845E-07    0.83006E-05    0.14633E-01    0.30775E-01    0.24845E-07    0.41254E-14    0.86882E-13   -0.59683E-09   -0.69378E-09    0.83006E-05    0.86882E-13    0.29763E-10    0.56699E-07    0.11623E-06    0.14633E-01   -0.59683E-09    0.56699E-07    0.87415E-03    0.12315E-02    0.30775E-01   -0.69378E-09    0.11623E-06    0.12315E-02    0.17988E-02
    56    0.21548E+01   -0.17291E-02    0.79354E-05    0.14619E-01    0.30623E-01   -0.17291E-02    0.21343E-03    0.70440E-13   -0.61676E-09   -0.73350E-09    0.79354E-05    0.70440E-13    0.28457E-10    0.56643E-07    0.11567E-06    0.14619E-01   -0.61676E-09    0.56643E-07    0.90126E-03    0.12704E-02    0.30623E-01   -0.73350E-09    0.11567E-06    0.12704E-02    0.18560E-02
    57    0.20368E+01   -0.18358E-02    0.75902E-05    0.14601E-01    0.30468E-01   -0.18358E-02    0.29820E-03    0.63806E-13   -0.53303E-09   -0.62453E-09    0.75902E-05    0.63806E-13    0.27222E-10    0.56571E-07    0.11509E-06    0.14601E-01   -0.53303E-09    0.56571E-07    0.92851E-03    0.13096E-02    0.30468E-01   -0.62453E-09    0.11509E-06    0.13096E-02    0.19136E-02
    58    0.20193E+01   -0.12124E-02    0.72639E-05    0.14578E-01    0.30308E-01   -0.12124E-02    0.26287E-03    0.65269E-13   -0.35791E-09   -0.38422E-09    0.72639E-05    0.65269E-13    0.26055E-10    0.56482E-07    0.11450E-06    0.14578E-01   -0.35791E-09    0.56482E-07    0.95588E-03    0.13490E-02    0.30308E-01   -0.38422E-09    0.11450E-06    0.13490E-02    0.19714E-02
    59    0.19668E+01   -0.77348E-03    0.69553E-05    0.14552E-01    0.30144E-01   -0.77348E-03    0.14575E-03    0.73117E-13   -0.10367E-09   -0.29885E-10    0.69553E-05    0.73117E-13    0.24951E-10    0.56377E-07    0.11389E-06    0.14552E-01   -0.10367E-09    0.56377E-07    0.98333E-03    0.13885E-02    0.30144E-01   -0.29885E-10    0.11389E-06    0.13885E-02    0.20295E-02
    60    0.18924E+01    0.23783E-07    0.66630E-05    0.14521E-01    0.29976E-01    0.23783E-07    0.26018E-14    0.85639E-13    0.21742E-09    0.42112E-09    0.66630E-05    0.85639E-13    0.23906E-10    0.56255E-07    0.11326E-06    0.14521E-01    0.21742E-09    0.56255E-07    0.10109E-02    0.14281E-02    0.29976E-01    0.42112E-09    0.11326E-06    0.14281E-02    0.20877E-02
    61    0.21022E+01    0.18113E-02    0.63859E-05    0.14485E-01    0.29804E-01    0.18113E-02   -0.80085E-04    0.10118E-12    0.59122E-09    0.94878E-09    0.63859E-05    0.10118E-12    0.22915E-10    0.56117E-07    0.11262E-06    0.14485E-01    0.59122E-09    0.56117E-07    0.10384E-02    0.14678E-02    0.29804E-01    0.94878E-09    0.11262E-06    0.14678E-02    0.21461E-02
    62    0.19959E+01    0.37228E-02    0.61231E-05    0.14446E-01    0.29628E-01    0.37228E-02   -0.10301E-03    0.11833E-12    0.99619E-09    0.15224E-08    0.61231E-05    0.11833E-12    0.21975E-10    0.55962E-07    0.11197E-06    0.14446E-01    0.99619E-09    0.55962E-07    0.10660E-02    0.15075E-02    0.29628E-01    0.15224E-08    0.11197E-06    0.15075E-02    0.22045E-02
    63    0.17861E+01    0.47585E-02    0.58739E-05    0.14402E-01    0.29448E-01    0.47585E-02   -0.10297E-03    0.13571E-12    0.14089E-08    0.21085E-08    0.58739E-05    0.13571E-12    0.21084E-10    0.55791E-07    0.11129E-06    0.14402E-01    0.14089E-08    0.55791E-07    0.10936E-02    0.15472E-02    0.29448E-01    0.21085E-08    0.11129E-06    0.15472E-02    0.22629E-02
    64    0.17598E+01    0.37191E-02    0.56374E-05    0.14354E-01    0.29264E-01    0.37191E-02   -0.62183E-04    0.15197E-12    0.18060E-08    0.26739E-08    0.56374E-05    0.15197E-12    0.20238E-10    0.55604E-07    0.11061E-06    0.14354E-01    0.18060E-08    0.55604E-07    0.11211E-02    0.15869E-02    0.29264E-01    0.26739E-08    0.11061E-06    0.15869E-02    0.23212E-02
    65    0.15356E+01    0.44681E-07    0.54128E-05    0.14302E-01    0.29077E-01    0.44681E-07    0.58131E-14    0.16575E-12    0.21640E-08    0.31850E-08    0.54128E-05    0.16575E-12    0.19435E-10    0.55402E-07    0.10991E-06    0.14302E-01    0.21640E-08    0.55402E-07    0.11486E-02    0.16265E-02    0.29077E-01    0.31850E-08    0.10991E-06    0.16265E-02    0.23795E-02
    66    0.13998E+01   -0.46037E-02    0.51994E-05    0.14245E-01    0.28885E-01   -0.46037E-02    0.21984E-04    0.17595E-12    0.24627E-08    0.36130E-08    0.51994E-05    0.17595E-12    0.18671E-10    0.55184E-07    0.10919E-06    0.14245E-01    0.24627E-08    0.55184E-07    0.11760E-02    0.16660E-02    0.28885E-01    0.36130E-08    0.10919E-06    0.16660E-02    0.24376E-02
    67    0.11913E+01   -0.77600E-02    0.49965E-05    0.14185E-01    0.28691E-01   -0.77600E-02    0.10896E-04    0.18253E-12    0.26946E-08    0.39469E-08    0.49965E-05    0.18253E-12    0.17945E-10    0.54951E-07    0.10846E-06    0.14185E-01    0.26946E-08    0.54951E-07    0.12033E-02    0.17054E-02    0.28691E-01    0.39469E-08    0.10846E-06    0.17054E-02    0.24955E-02
    68    0.11939E+01   -0.83024E-02    0.48035E-05    0.14122E-01    0.28493E-01   -0.83024E-02    0.13330E-04    0.18569E-12    0.28553E-08    0.41804E-08    0.48035E-05    0.18569E-12    0.17255E-10    0.54704E-07    0.10772E-06    0.14122E-01    0.28553E-08    0.54704E-07    0.12304E-02    0.17446E-02    0.28493E-01    0.41804E-08    0.10772E-06    0.17446E-02    0.25532E-02
