#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    12    0.91562E+03    0.69219E+00    0.17219E-03    0.00000E+00   -0.22973E-01    0.69219E+00    0.10004E-02   -0.25856E-07    0.00000E+00    0.15691E-08    0.17219E-03   -0.25856E-07    0.74341E-09    0.00000E+00   -0.91839E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22973E-01    0.15691E-08   -0.91839E-07    0.00000E+00    0.13792E-04
    13    0.92470E+03    0.78470E+00    0.15400E-03    0.00000E+00   -0.23528E-01    0.78470E+00    0.11980E-02   -0.25516E-07    0.00000E+00    0.18041E-09    0.15400E-03   -0.25516E-07    0.65497E-09    0.00000E+00   -0.93062E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23528E-01    0.18041E-09   -0.93062E-07    0.00000E+00    0.16199E-04
    14    0.93402E+03    0.87677E+00    0.13856E-03    0.00000E+00   -0.23997E-01    0.87677E+00    0.15366E-02   -0.25308E-07    0.00000E+00   -0.96998E-09    0.13856E-03   -0.25308E-07    0.58138E-09    0.00000E+00   -0.94030E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23997E-01   -0.96998E-09   -0.94030E-07    0.00000E+00    0.18766E-04
    15    0.94418E+03    0.96963E+00    0.12527E-03    0.00000E+00   -0.24391E-01    0.96963E+00    0.20051E-02   -0.25237E-07    0.00000E+00   -0.16578E-08    0.12527E-03   -0.25237E-07    0.51954E-09    0.00000E+00   -0.94773E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24391E-01   -0.16578E-08   -0.94773E-07    0.00000E+00    0.21485E-04
    16    0.95595E+03    0.10653E+01    0.11368E-03    0.00000E+00   -0.24717E-01    0.10653E+01    0.25107E-02   -0.25242E-07    0.00000E+00   -0.17385E-08    0.11368E-03   -0.25242E-07    0.46697E-09    0.00000E+00   -0.95318E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24717E-01   -0.17385E-08   -0.95318E-07    0.00000E+00    0.24344E-04
    17    0.96936E+03    0.11618E+01    0.10359E-03    0.00000E+00   -0.24983E-01    0.11618E+01    0.31573E-02   -0.25248E-07    0.00000E+00   -0.13523E-08    0.10359E-03   -0.25248E-07    0.42194E-09    0.00000E+00   -0.95692E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24983E-01   -0.13523E-08   -0.95692E-07    0.00000E+00    0.27337E-04
    18    0.98350E+03    0.12579E+01    0.94806E-04    0.00000E+00   -0.25195E-01    0.12579E+01    0.38966E-02   -0.25191E-07    0.00000E+00   -0.72992E-09    0.94806E-04   -0.25191E-07    0.38301E-09    0.00000E+00   -0.95921E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25195E-01   -0.72992E-09   -0.95921E-07    0.00000E+00    0.30458E-04
    19    0.99914E+03    0.13535E+01    0.87114E-04    0.00000E+00   -0.25358E-01    0.13535E+01    0.47242E-02   -0.25074E-07    0.00000E+00   -0.17877E-09    0.87114E-04   -0.25074E-07    0.34914E-09    0.00000E+00   -0.96015E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25358E-01   -0.17877E-09   -0.96015E-07    0.00000E+00    0.33695E-04
    20    0.10146E+04    0.14460E+01    0.80302E-04    0.00000E+00   -0.25477E-01    0.14460E+01    0.56925E-02   -0.24916E-07    0.00000E+00    0.56338E-10    0.80302E-04   -0.24916E-07    0.31943E-09    0.00000E+00   -0.95985E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25477E-01    0.56338E-10   -0.95985E-07    0.00000E+00    0.37039E-04
    21    0.10302E+04    0.15352E+01    0.74243E-04    0.00000E+00   -0.25556E-01    0.15352E+01    0.67694E-02   -0.24734E-07    0.00000E+00    0.58456E-10    0.74243E-04   -0.24734E-07    0.29325E-09    0.00000E+00   -0.95849E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25556E-01    0.58456E-10   -0.95849E-07    0.00000E+00    0.40481E-04
    22    0.10464E+04    0.16207E+01    0.68834E-04    0.00000E+00   -0.25601E-01    0.16207E+01    0.79885E-02   -0.24542E-07    0.00000E+00   -0.43464E-10    0.68834E-04   -0.24542E-07    0.27007E-09    0.00000E+00   -0.95621E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25601E-01   -0.43464E-10   -0.95621E-07    0.00000E+00    0.44017E-04
    23    0.10630E+04    0.17023E+01    0.63981E-04    0.00000E+00   -0.25614E-01    0.17023E+01    0.93697E-02   -0.24346E-07    0.00000E+00   -0.26481E-09    0.63981E-04   -0.24346E-07    0.24944E-09    0.00000E+00   -0.95311E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25614E-01   -0.26481E-09   -0.95311E-07    0.00000E+00    0.47636E-04
    24    0.10799E+04    0.17798E+01    0.59601E-04    0.00000E+00   -0.25598E-01    0.17798E+01    0.10898E-01   -0.24146E-07    0.00000E+00   -0.61018E-09    0.59601E-04   -0.24146E-07    0.23099E-09    0.00000E+00   -0.94925E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25598E-01   -0.61018E-09   -0.94925E-07    0.00000E+00    0.51328E-04
    25    0.10973E+04    0.18521E+01    0.55638E-04    0.00000E+00   -0.25557E-01    0.18521E+01    0.12603E-01   -0.23939E-07    0.00000E+00   -0.89661E-09    0.55638E-04   -0.23939E-07    0.21443E-09    0.00000E+00   -0.94474E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25557E-01   -0.89661E-09   -0.94474E-07    0.00000E+00    0.55090E-04
    26    0.11148E+04    0.19194E+01    0.52045E-04    0.00000E+00   -0.25495E-01    0.19194E+01    0.14486E-01   -0.23723E-07    0.00000E+00   -0.97220E-09    0.52045E-04   -0.23723E-07    0.19951E-09    0.00000E+00   -0.93968E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25495E-01   -0.97220E-09   -0.93968E-07    0.00000E+00    0.58920E-04
    27    0.11328E+04    0.19803E+01    0.48779E-04    0.00000E+00   -0.25412E-01    0.19803E+01    0.16544E-01   -0.23497E-07    0.00000E+00   -0.99671E-09    0.48779E-04   -0.23497E-07    0.18603E-09    0.00000E+00   -0.93416E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25412E-01   -0.99671E-09   -0.93416E-07    0.00000E+00    0.62812E-04
    28    0.11511E+04    0.20342E+01    0.45800E-04    0.00000E+00   -0.25309E-01    0.20342E+01    0.18803E-01   -0.23261E-07    0.00000E+00   -0.11185E-08    0.45800E-04   -0.23261E-07    0.17380E-09    0.00000E+00   -0.92821E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25309E-01   -0.11185E-08   -0.92821E-07    0.00000E+00    0.66758E-04
    29    0.11698E+04    0.20810E+01    0.43078E-04    0.00000E+00   -0.25189E-01    0.20810E+01    0.21264E-01   -0.23017E-07    0.00000E+00   -0.11288E-08    0.43078E-04   -0.23017E-07    0.16267E-09    0.00000E+00   -0.92185E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25189E-01   -0.11288E-08   -0.92185E-07    0.00000E+00    0.70751E-04
    30    0.11887E+04    0.21193E+01    0.40585E-04    0.00000E+00   -0.25056E-01    0.21193E+01    0.23937E-01   -0.22768E-07    0.00000E+00   -0.84285E-09    0.40585E-04   -0.22768E-07    0.15251E-09    0.00000E+00   -0.91507E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.25056E-01   -0.84285E-09   -0.91507E-07    0.00000E+00    0.74781E-04
    31    0.12076E+04    0.21490E+01    0.38294E-04    0.00000E+00   -0.24909E-01    0.21490E+01    0.26837E-01   -0.22518E-07    0.00000E+00   -0.53031E-09    0.38294E-04   -0.22518E-07    0.14320E-09    0.00000E+00   -0.90794E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24909E-01   -0.53031E-09   -0.90794E-07    0.00000E+00    0.78842E-04
    32    0.12270E+04    0.21703E+01    0.36177E-04    0.00000E+00   -0.24747E-01    0.21703E+01    0.29969E-01   -0.22267E-07    0.00000E+00   -0.46901E-09    0.36177E-04   -0.22267E-07    0.13468E-09    0.00000E+00   -0.90056E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24747E-01   -0.46901E-09   -0.90056E-07    0.00000E+00    0.82931E-04
    33    0.12467E+04    0.21822E+01    0.34221E-04    0.00000E+00   -0.24575E-01    0.21822E+01    0.33337E-01   -0.22016E-07    0.00000E+00   -0.51596E-09    0.34221E-04   -0.22016E-07    0.12684E-09    0.00000E+00   -0.89297E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24575E-01   -0.51596E-09   -0.89297E-07    0.00000E+00    0.87046E-04
    34    0.12667E+04    0.21845E+01    0.32414E-04    0.00000E+00   -0.24397E-01    0.21845E+01    0.36955E-01   -0.21766E-07    0.00000E+00   -0.47978E-09    0.32414E-04   -0.21766E-07    0.11963E-09    0.00000E+00   -0.88519E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24397E-01   -0.47978E-09   -0.88519E-07    0.00000E+00    0.91190E-04
    35    0.12868E+04    0.21777E+01    0.30738E-04    0.00000E+00   -0.24212E-01    0.21777E+01    0.40828E-01   -0.21514E-07    0.00000E+00   -0.39651E-09    0.30738E-04   -0.21514E-07    0.11297E-09    0.00000E+00   -0.87725E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24212E-01   -0.39651E-09   -0.87725E-07    0.00000E+00    0.95358E-04
    36    0.13070E+04    0.21612E+01    0.29176E-04    0.00000E+00   -0.24018E-01    0.21612E+01    0.44966E-01   -0.21259E-07    0.00000E+00   -0.34463E-09    0.29176E-04   -0.21259E-07    0.10681E-09    0.00000E+00   -0.86919E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.24018E-01   -0.34463E-09   -0.86919E-07    0.00000E+00    0.99546E-04
    37    0.13273E+04    0.21326E+01    0.27724E-04    0.00000E+00   -0.23816E-01    0.21326E+01    0.49373E-01   -0.21000E-07    0.00000E+00   -0.34495E-09    0.27724E-04   -0.21000E-07    0.10111E-09    0.00000E+00   -0.86102E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23816E-01   -0.34495E-09   -0.86102E-07    0.00000E+00    0.10375E-03
    38    0.13480E+04    0.20917E+01    0.26376E-04    0.00000E+00   -0.23611E-01    0.20917E+01    0.54059E-01   -0.20737E-07    0.00000E+00   -0.39737E-09    0.26376E-04   -0.20737E-07    0.95812E-10    0.00000E+00   -0.85275E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23611E-01   -0.39737E-09   -0.85275E-07    0.00000E+00    0.10795E-03
    39    0.13692E+04    0.20389E+01    0.25124E-04    0.00000E+00   -0.23402E-01    0.20389E+01    0.59025E-01   -0.20469E-07    0.00000E+00   -0.47582E-09    0.25124E-04   -0.20469E-07    0.90891E-10    0.00000E+00   -0.84438E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23402E-01   -0.47582E-09   -0.84438E-07    0.00000E+00    0.11217E-03
    40    0.13905E+04    0.19750E+01    0.23954E-04    0.00000E+00   -0.23189E-01    0.19750E+01    0.64274E-01   -0.20199E-07    0.00000E+00   -0.54775E-09    0.23954E-04   -0.20199E-07    0.86309E-10    0.00000E+00   -0.83595E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23189E-01   -0.54775E-09   -0.83595E-07    0.00000E+00    0.11638E-03
    41    0.14121E+04    0.18999E+01    0.22855E-04    0.00000E+00   -0.22972E-01    0.18999E+01    0.69815E-01   -0.19929E-07    0.00000E+00   -0.58695E-09    0.22855E-04   -0.19929E-07    0.82032E-10    0.00000E+00   -0.82747E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22972E-01   -0.58695E-09   -0.82747E-07    0.00000E+00    0.12060E-03
    42    0.14336E+04    0.18126E+01    0.21823E-04    0.00000E+00   -0.22752E-01    0.18126E+01    0.75661E-01   -0.19657E-07    0.00000E+00   -0.59264E-09    0.21823E-04   -0.19657E-07    0.78038E-10    0.00000E+00   -0.81895E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22752E-01   -0.59264E-09   -0.81895E-07    0.00000E+00    0.12482E-03
    43    0.14554E+04    0.17116E+01    0.20853E-04    0.00000E+00   -0.22529E-01    0.17116E+01    0.81823E-01   -0.19386E-07    0.00000E+00   -0.57036E-09    0.20853E-04   -0.19386E-07    0.74305E-10    0.00000E+00   -0.81041E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22529E-01   -0.57036E-09   -0.81041E-07    0.00000E+00    0.12903E-03
    44    0.14771E+04    0.15965E+01    0.19941E-04    0.00000E+00   -0.22305E-01    0.15965E+01    0.88301E-01   -0.19116E-07    0.00000E+00   -0.52567E-09    0.19941E-04   -0.19116E-07    0.70812E-10    0.00000E+00   -0.80186E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22305E-01   -0.52567E-09   -0.80186E-07    0.00000E+00    0.13323E-03
    45    0.14992E+04    0.14669E+01    0.19084E-04    0.00000E+00   -0.22078E-01    0.14669E+01    0.95101E-01   -0.18847E-07    0.00000E+00   -0.46413E-09    0.19084E-04   -0.18847E-07    0.67538E-10    0.00000E+00   -0.79330E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22078E-01   -0.46413E-09   -0.79330E-07    0.00000E+00    0.13742E-03
    46    0.15216E+04    0.13206E+01    0.18277E-04    0.00000E+00   -0.21851E-01    0.13206E+01    0.10223E+00   -0.18579E-07    0.00000E+00   -0.38988E-09    0.18277E-04   -0.18579E-07    0.64463E-10    0.00000E+00   -0.78476E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.21851E-01   -0.38988E-09   -0.78476E-07    0.00000E+00    0.14160E-03
    47    0.15442E+04    0.11587E+01    0.17517E-04    0.00000E+00   -0.21624E-01    0.11587E+01    0.10969E+00   -0.18312E-07    0.00000E+00   -0.30137E-09    0.17517E-04   -0.18312E-07    0.61572E-10    0.00000E+00   -0.77624E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.21624E-01   -0.30137E-09   -0.77624E-07    0.00000E+00    0.14577E-03
    48    0.15669E+04    0.98565E+00    0.16800E-04    0.00000E+00   -0.21397E-01    0.98565E+00    0.11747E+00   -0.18046E-07    0.00000E+00   -0.19562E-09    0.16800E-04   -0.18046E-07    0.58854E-10    0.00000E+00   -0.76775E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.21397E-01   -0.19562E-09   -0.76775E-07    0.00000E+00    0.14993E-03
    49    0.15897E+04    0.80533E+00    0.16124E-04    0.00000E+00   -0.21169E-01    0.80533E+00    0.12555E+00   -0.17782E-07    0.00000E+00   -0.69677E-10    0.16124E-04   -0.17782E-07    0.56295E-10    0.00000E+00   -0.75931E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.21169E-01   -0.69677E-10   -0.75931E-07    0.00000E+00    0.15408E-03
    50    0.16129E+04    0.61483E+00    0.15484E-04    0.00000E+00   -0.20943E-01    0.61483E+00    0.13391E+00   -0.17518E-07    0.00000E+00    0.79433E-10    0.15484E-04   -0.17518E-07    0.53884E-10    0.00000E+00   -0.75092E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.20943E-01    0.79433E-10   -0.75092E-07    0.00000E+00    0.15822E-03
    51    0.16364E+04    0.40973E+00    0.14878E-04    0.00000E+00   -0.20716E-01    0.40973E+00    0.14250E+00   -0.17254E-07    0.00000E+00    0.24984E-09    0.14878E-04   -0.17254E-07    0.51608E-10    0.00000E+00   -0.74259E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.20716E-01    0.24984E-09   -0.74259E-07    0.00000E+00    0.16235E-03
    52    0.16602E+04    0.18523E+00    0.14304E-04    0.00000E+00   -0.20491E-01    0.18523E+00    0.15142E+00   -0.16991E-07    0.00000E+00    0.42030E-09    0.14304E-04   -0.16991E-07    0.49459E-10    0.00000E+00   -0.73433E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.20491E-01    0.42030E-09   -0.73433E-07    0.00000E+00    0.16647E-03
    53    0.16841E+04   -0.61702E-01    0.13760E-04    0.00000E+00   -0.20267E-01   -0.61702E-01    0.16082E+00   -0.16729E-07    0.00000E+00    0.56474E-09    0.13760E-04   -0.16729E-07    0.47428E-10    0.00000E+00   -0.72614E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.20267E-01    0.56474E-09   -0.72614E-07    0.00000E+00    0.17057E-03
    54    0.17079E+04   -0.32615E+00    0.13244E-04    0.00000E+00   -0.20044E-01   -0.32615E+00    0.17069E+00   -0.16468E-07    0.00000E+00    0.65710E-09    0.13244E-04   -0.16468E-07    0.45507E-10    0.00000E+00   -0.71801E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.20044E-01    0.65710E-09   -0.71801E-07    0.00000E+00    0.17465E-03
    55    0.17319E+04   -0.60307E+00    0.12754E-04    0.00000E+00   -0.19822E-01   -0.60307E+00    0.18101E+00   -0.16208E-07    0.00000E+00    0.67128E-09    0.12754E-04   -0.16208E-07    0.43689E-10    0.00000E+00   -0.70994E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.19822E-01    0.67128E-09   -0.70994E-07    0.00000E+00    0.17871E-03
    56    0.17563E+04   -0.89368E+00    0.12288E-04    0.00000E+00   -0.19602E-01   -0.89368E+00    0.19165E+00   -0.15950E-07    0.00000E+00    0.59011E-09    0.12288E-04   -0.15950E-07    0.41965E-10    0.00000E+00   -0.70194E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.19602E-01    0.59011E-09   -0.70194E-07    0.00000E+00    0.18274E-03
    57    0.17809E+04   -0.11979E+01    0.11845E-04    0.00000E+00   -0.19383E-01   -0.11979E+01    0.20249E+00   -0.15693E-07    0.00000E+00    0.43195E-09    0.11845E-04   -0.15693E-07    0.40330E-10    0.00000E+00   -0.69400E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.19383E-01    0.43195E-09   -0.69400E-07    0.00000E+00    0.18675E-03
    58    0.18059E+04   -0.15166E+01    0.11423E-04    0.00000E+00   -0.19167E-01   -0.15166E+01    0.21354E+00   -0.15439E-07    0.00000E+00    0.22404E-09    0.11423E-04   -0.15439E-07    0.38778E-10    0.00000E+00   -0.68614E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.19167E-01    0.22404E-09   -0.68614E-07    0.00000E+00    0.19074E-03
    59    0.18311E+04   -0.18506E+01    0.11022E-04    0.00000E+00   -0.18952E-01   -0.18506E+01    0.22484E+00   -0.15186E-07    0.00000E+00   -0.63544E-11    0.11022E-04   -0.15186E-07    0.37305E-10    0.00000E+00   -0.67836E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.18952E-01   -0.63544E-11   -0.67836E-07    0.00000E+00    0.19470E-03
    60    0.18565E+04   -0.21993E+01    0.10639E-04    0.00000E+00   -0.18739E-01   -0.21993E+01    0.23643E+00   -0.14936E-07    0.00000E+00   -0.23199E-09    0.10639E-04   -0.14936E-07    0.35904E-10    0.00000E+00   -0.67066E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.18739E-01   -0.23199E-09   -0.67066E-07    0.00000E+00    0.19864E-03
    61    0.18824E+04   -0.25621E+01    0.10273E-04    0.00000E+00   -0.18527E-01   -0.25621E+01    0.24841E+00   -0.14688E-07    0.00000E+00   -0.43251E-09    0.10273E-04   -0.14688E-07    0.34571E-10    0.00000E+00   -0.66304E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.18527E-01   -0.43251E-09   -0.66304E-07    0.00000E+00    0.20257E-03
    62    0.19081E+04   -0.29399E+01    0.99243E-05    0.00000E+00   -0.18318E-01   -0.29399E+01    0.26076E+00   -0.14443E-07    0.00000E+00   -0.61515E-09    0.99243E-05   -0.14443E-07    0.33303E-10    0.00000E+00   -0.65551E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.18318E-01   -0.61515E-09   -0.65551E-07    0.00000E+00    0.20647E-03
    63    0.19341E+04   -0.33336E+01    0.95907E-05    0.00000E+00   -0.18111E-01   -0.33336E+01    0.27345E+00   -0.14200E-07    0.00000E+00   -0.79403E-09    0.95907E-05   -0.14200E-07    0.32095E-10    0.00000E+00   -0.64807E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.18111E-01   -0.79403E-09   -0.64807E-07    0.00000E+00    0.21036E-03
    64    0.19604E+04   -0.37446E+01    0.92720E-05    0.00000E+00   -0.17907E-01   -0.37446E+01    0.28649E+00   -0.13959E-07    0.00000E+00   -0.98331E-09    0.92720E-05   -0.13959E-07    0.30944E-10    0.00000E+00   -0.64072E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.17907E-01   -0.98331E-09   -0.64072E-07    0.00000E+00    0.21422E-03
    65    0.19868E+04   -0.41735E+01    0.89674E-05    0.00000E+00   -0.17705E-01   -0.41735E+01    0.29986E+00   -0.13720E-07    0.00000E+00   -0.11971E-08    0.89674E-05   -0.13720E-07    0.29847E-10    0.00000E+00   -0.63347E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.17705E-01   -0.11971E-08   -0.63347E-07    0.00000E+00    0.21807E-03
    66    0.20136E+04   -0.46184E+01    0.86762E-05    0.00000E+00   -0.17506E-01   -0.46184E+01    0.31348E+00   -0.13483E-07    0.00000E+00   -0.14358E-08    0.86762E-05   -0.13483E-07    0.28800E-10    0.00000E+00   -0.62630E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.17506E-01   -0.14358E-08   -0.62630E-07    0.00000E+00    0.22189E-03
