#    L    TT             EE             TE             PP             TP          
    52    0.31167E+01   -0.32573E-03    0.12776E-01    0.43269E+07    0.85189E+04
    53    0.30783E+01   -0.34961E-03    0.92855E-02    0.42906E+07    0.82873E+04
    54    0.27745E+01   -0.23463E-03    0.33016E-02    0.42540E+07    0.80638E+04
    55    0.24124E+01    0.41957E-14    0.25583E-07    0.42173E+07    0.78480E+04
    56    0.22041E+01    0.21343E-03   -0.17291E-02    0.41805E+07    0.76397E+04
    57    0.20834E+01    0.29820E-03   -0.18358E-02    0.41435E+07    0.74384E+04
    58    0.20634E+01    0.26287E-03   -0.12124E-02    0.41065E+07    0.72439E+04
    59    0.20085E+01    0.14575E-03   -0.77348E-03    0.40695E+07    0.70560E+04
    60    0.19319E+01    0.26956E-14    0.23497E-07    0.40325E+07    0.68742E+04
    61    0.21396E+01   -0.80085E-04    0.18113E-02    0.39954E+07    0.66984E+04
    62    0.20313E+01   -0.10301E-03    0.37228E-02    0.39585E+07    0.65283E+04
    63    0.18197E+01   -0.10297E-03    0.47585E-02    0.39215E+07    0.63638E+04
    64    0.17917E+01   -0.62183E-04    0.37191E-02    0.38848E+07    0.62046E+04
    65    0.15658E+01    0.58131E-14    0.45205E-07    0.38481E+07    0.60506E+04
    66    0.14285E+01    0.21984E-04   -0.46037E-02    0.38116E+07    0.59015E+04
    67    0.12185E+01    0.10896E-04   -0.77600E-02    0.37754E+07    0.57572E+04
    68    0.12198E+01    0.13330E-04   -0.83024E-02    0.37393E+07    0.56175E+04
    69    0.11962E+01   -0.58331E-05   -0.49903E-02    0.37034E+07    0.54822E+04
    70    0.12831E+01    0.87665E-14    0.50253E-07    0.36678E+07    0.53511E+04
    71    0.13247E+01    0.25785E-04    0.38996E-02    0.36325E+07    0.52242E+04
    72    0.13378E+01    0.53062E-04    0.55055E-02    0.35973E+07    0.51011E+04
    73    0.12708E+01    0.56304E-04    0.45079E-02    0.35625E+07    0.49818E+04
    74    0.11465E+01    0.32269E-04    0.20827E-02    0.35279E+07    0.48662E+04
    75    0.10620E+01    0.49223E-14    0.38134E-07    0.34935E+07    0.47540E+04
    76    0.95840E+00   -0.30693E-04   -0.95234E-03    0.34594E+07    0.46452E+04
    77    0.89575E+00   -0.57223E-04   -0.10189E-02    0.34256E+07    0.45395E+04
    78    0.92684E+00   -0.41664E-04   -0.21692E-02    0.33921E+07    0.44370E+04
    79    0.88156E+00   -0.27803E-04   -0.11730E-02    0.33588E+07    0.43376E+04
    80    0.88692E+00    0.21565E-14    0.23996E-07    0.33259E+07    0.42410E+04
    81    0.85167E+00    0.27379E-05    0.31531E-03    0.32933E+07    0.41473E+04
    82    0.85136E+00    0.12525E-04    0.24967E-03    0.32611E+07    0.40563E+04
    83    0.81752E+00    0.14258E-04   -0.27075E-03    0.32292E+07    0.39680E+04
    84    0.83028E+00    0.15117E-04    0.16587E-03    0.31976E+07    0.38822E+04
    85    0.74688E+00    0.16877E-14    0.15859E-07    0.31664E+07    0.37989E+04
    86    0.64670E+00   -0.80104E-05   -0.13641E-03    0.31356E+07    0.37181E+04
    87    0.75475E+00   -0.26216E-04    0.24021E-03    0.31051E+07    0.36395E+04
    88    0.62674E+00   -0.26302E-04    0.83362E-03    0.30750E+07    0.35632E+04
    89    0.63551E+00   -0.96688E-05   -0.13813E-03    0.30453E+07    0.34890E+04
    90    0.63389E+00    0.10313E-14    0.12535E-07    0.30160E+07    0.34169E+04
    91    0.54939E+00    0.88892E-05    0.16983E-03    0.29870E+07    0.33467E+04
    92    0.53383E+00    0.16379E-04    0.62229E-03    0.29584E+07    0.32784E+04
    93    0.59084E+00    0.29435E-04    0.82642E-03    0.29301E+07    0.32120E+04
    94    0.50118E+00    0.25308E-04    0.17369E-02    0.29022E+07    0.31474E+04
    95    0.49135E+00    0.18391E-04    0.20800E-02    0.28747E+07    0.30846E+04
    96    0.26781E+00    0.82198E-05    0.20674E-02    0.28476E+07    0.30235E+04
    97    0.27990E+00   -0.56680E-05    0.19112E-02    0.28208E+07    0.29640E+04
    98    0.30840E+00   -0.16308E-04    0.33087E-02    0.27943E+07    0.29062E+04
    99    0.20836E+00   -0.46450E-04    0.27578E-02    0.27682E+07    0.28500E+04
   100    0.20625E+00   -0.81699E-04    0.41844E-02    0.27424E+07    0.27952E+04
   101    0.15713E+00   -0.48236E-04    0.40862E-02    0.27170E+07    0.27420E+04
   102    0.43604E+00   -0.80235E-04    0.41607E-02    0.26919E+07    0.26902E+04
   103    0.45234E+00   -0.89020E-04    0.31342E-02    0.26672E+07    0.26397E+04
   104    0.50679E+00   -0.60196E-04    0.34469E-02    0.26427E+07    0.25906E+04
   105    0.52872E+00   -0.53656E-04    0.30823E-02    0.26187E+07    0.25428E+04
   106    0.59605E+00    0.19279E-04    0.22523E-02    0.25949E+07    0.24963E+04
   107    0.41526E+00    0.24434E-04    0.19114E-02    0.25715E+07    0.24509E+04
   108    0.43569E+00    0.50485E-04    0.78595E-03    0.25483E+07    0.24066E+04
   109    0.43809E+00    0.37543E-04   -0.16942E-03    0.25255E+07    0.23635E+04
   110    0.35182E+00    0.37504E-15    0.49769E-08    0.25030E+07    0.23214E+04
   111    0.25548E+00    0.25783E-04   -0.72092E-03    0.24809E+07    0.22803E+04
   112    0.15616E+00    0.51254E-04   -0.21128E-02    0.24590E+07    0.22402E+04
   113    0.13595E+00    0.86308E-04   -0.32119E-02    0.24374E+07    0.22010E+04
   114    0.54089E-01    0.66557E-04   -0.37972E-02    0.24161E+07    0.21628E+04
   115    0.66930E-01    0.15046E-03   -0.43908E-02    0.23952E+07    0.21255E+04
   116   -0.40577E-01    0.12507E-03   -0.47717E-02    0.23745E+07    0.20891E+04
   117    0.36501E-01    0.74553E-04   -0.47190E-02    0.23541E+07    0.20535E+04
   118    0.15739E+00    0.15738E-03   -0.54974E-02    0.23340E+07    0.20188E+04
   119    0.18134E+00    0.23488E-03   -0.54004E-02    0.23141E+07    0.19850E+04
   120    0.26469E+00    0.16838E-03   -0.49499E-02    0.22946E+07    0.19519E+04
   121    0.26668E+00    0.26490E-03   -0.46678E-02    0.22753E+07    0.19196E+04
   122    0.26940E+00    0.23721E-03   -0.43333E-02    0.22563E+07    0.18881E+04
   123    0.28064E+00    0.16949E-03   -0.44681E-02    0.22375E+07    0.18573E+04
   124    0.30819E+00    0.14592E-03   -0.26230E-02    0.22191E+07    0.18272E+04
   125    0.28558E+00    0.10210E-03   -0.15484E-02    0.22008E+07    0.17978E+04
   126    0.29489E+00    0.12222E-03   -0.10233E-02    0.21829E+07    0.17691E+04
   127    0.26962E+00    0.67608E-04   -0.82677E-03    0.21651E+07    0.17411E+04
   128    0.21758E+00    0.96719E-04   -0.73800E-03    0.21477E+07    0.17136E+04
   129    0.22085E+00    0.70884E-04   -0.53605E-03    0.21305E+07    0.16868E+04
   130    0.21294E+00    0.22502E-14    0.79042E-08    0.21135E+07    0.16606E+04
   131    0.20199E+00    0.40701E-04   -0.11275E-02    0.20967E+07    0.16349E+04
   132    0.27175E+00    0.45184E-04   -0.14194E-02    0.20802E+07    0.16098E+04
   133    0.28345E+00    0.86669E-04   -0.35664E-02    0.20639E+07    0.15853E+04
   134    0.32120E+00    0.16409E-03   -0.35737E-02    0.20479E+07    0.15612E+04
   135    0.39479E+00    0.20211E-03   -0.48750E-02    0.20320E+07    0.15377E+04
   136    0.36547E+00    0.19965E-03   -0.42183E-02    0.20164E+07    0.15147E+04
   137    0.39161E+00    0.22994E-03   -0.42943E-02    0.20010E+07    0.14922E+04
   138    0.40873E+00    0.21763E-03   -0.40796E-02    0.19858E+07    0.14701E+04
   139    0.27807E+00    0.31022E-03   -0.32936E-02    0.19708E+07    0.14485E+04
   140    0.30657E+00    0.28381E-03   -0.31413E-02    0.19561E+07    0.14274E+04
   141    0.20691E+00    0.21161E-03   -0.18566E-02    0.19415E+07    0.14067E+04
   142    0.21173E+00    0.16683E-03   -0.64437E-03    0.19271E+07    0.13865E+04
   143    0.25658E+00    0.14843E-03    0.33036E-04    0.19129E+07    0.13666E+04
   144    0.20267E+00    0.81045E-04    0.45625E-03    0.18988E+07    0.13472E+04
   145    0.13411E+00    0.11218E-03    0.90586E-03    0.18850E+07    0.13282E+04
   146    0.28355E+00    0.17933E-04    0.91965E-03    0.18713E+07    0.13095E+04
   147    0.21510E+00    0.20080E-04    0.15210E-02    0.18578E+07    0.12912E+04
   148    0.16141E+00   -0.31007E-04    0.76213E-03    0.18445E+07    0.12733E+04
   149    0.20657E+00   -0.62107E-04   -0.33364E-03    0.18313E+07    0.12557E+04
   150    0.13754E+00    0.18752E-15    0.12002E-08    0.18183E+07    0.12384E+04
   151    0.11237E+00    0.77267E-04   -0.16144E-02    0.18055E+07    0.12215E+04
   152   -0.92814E-02    0.80850E-04   -0.38724E-02    0.17928E+07    0.12049E+04
   153   -0.70965E-01    0.14206E-03   -0.46709E-02    0.17803E+07    0.11885E+04
   154   -0.13906E+00    0.24362E-03   -0.63636E-02    0.17679E+07    0.11725E+04
   155   -0.20569E+00    0.36829E-03   -0.83328E-02    0.17557E+07    0.11568E+04
   156   -0.41150E+00    0.49880E-03   -0.10704E-01    0.17436E+07    0.11414E+04
   157   -0.45148E+00    0.61790E-03   -0.12116E-01    0.17316E+07    0.11262E+04
   158   -0.54058E+00    0.78259E-03   -0.13437E-01    0.17198E+07    0.11114E+04
   159   -0.67091E+00    0.82706E-03   -0.14794E-01    0.17081E+07    0.10968E+04
   160   -0.76028E+00    0.88262E-03   -0.14824E-01    0.16966E+07    0.10824E+04
   161   -0.80081E+00    0.10063E-02   -0.15139E-01    0.16852E+07    0.10684E+04
   162   -0.85888E+00    0.10322E-02   -0.15864E-01    0.16739E+07    0.10546E+04
   163   -0.77802E+00    0.10175E-02   -0.15639E-01    0.16628E+07    0.10410E+04
   164   -0.84749E+00    0.10190E-02   -0.16075E-01    0.16517E+07    0.10277E+04
   165   -0.76224E+00    0.94538E-03   -0.15068E-01    0.16408E+07    0.10146E+04
   166   -0.66296E+00    0.92781E-03   -0.14230E-01    0.16300E+07    0.10018E+04
   167   -0.46746E+00    0.72622E-03   -0.14427E-01    0.16194E+07    0.98916E+03
   168   -0.39070E+00    0.69477E-03   -0.13558E-01    0.16088E+07    0.97676E+03
   169   -0.27622E+00    0.51905E-03   -0.11747E-01    0.15984E+07    0.96458E+03
   170   -0.11611E+00    0.40467E-03   -0.10605E-01    0.15880E+07    0.95261E+03
   171   -0.51067E-01    0.33435E-03   -0.80286E-02    0.15778E+07    0.94083E+03
   172    0.11046E-02    0.21656E-03   -0.56291E-02    0.15677E+07    0.92926E+03
   173   -0.25989E-01    0.34034E-04   -0.35315E-02    0.15577E+07    0.91788E+03
   174    0.24116E-01    0.66645E-04   -0.18610E-02    0.15477E+07    0.90668E+03
   175    0.85028E-01    0.00000E+00   -0.47321E-10    0.15379E+07    0.89567E+03
   176    0.16201E-01    0.36738E-04    0.19737E-02    0.15282E+07    0.88482E+03
   177   -0.25289E-01    0.70562E-04    0.26861E-02    0.15186E+07    0.87415E+03
   178   -0.10509E+00    0.28936E-03    0.37823E-02    0.15090E+07    0.86365E+03
   179   -0.21456E+00    0.36102E-03    0.54213E-02    0.14996E+07    0.85331E+03
   180   -0.19651E+00    0.47345E-03    0.62767E-02    0.14902E+07    0.84314E+03
   181   -0.26515E+00    0.59167E-03    0.65077E-02    0.14809E+07    0.83312E+03
   182   -0.33756E+00    0.75500E-03    0.77592E-02    0.14717E+07    0.82326E+03
   183   -0.47939E+00    0.85420E-03    0.87047E-02    0.14626E+07    0.81355E+03
   184   -0.53343E+00    0.92858E-03    0.10246E-01    0.14536E+07    0.80400E+03
   185   -0.56535E+00    0.10917E-02    0.10315E-01    0.14446E+07    0.79459E+03
   186   -0.93791E+00    0.11676E-02    0.12040E-01    0.14358E+07    0.78532E+03
   187   -0.97393E+00    0.12623E-02    0.14096E-01    0.14270E+07    0.77620E+03
   188   -0.10362E+01    0.13260E-02    0.15157E-01    0.14183E+07    0.76721E+03
   189   -0.11904E+01    0.13610E-02    0.16867E-01    0.14096E+07    0.75836E+03
   190   -0.98209E+00    0.13842E-02    0.17157E-01    0.14011E+07    0.74964E+03
   191   -0.11456E+01    0.13829E-02    0.19157E-01    0.13926E+07    0.74105E+03
   192   -0.11522E+01    0.13446E-02    0.20798E-01    0.13841E+07    0.73259E+03
   193   -0.12162E+01    0.12787E-02    0.20754E-01    0.13758E+07    0.72425E+03
   194   -0.11060E+01    0.11801E-02    0.21412E-01    0.13675E+07    0.71603E+03
   195   -0.10359E+01    0.10509E-02    0.20704E-01    0.13593E+07    0.70793E+03
   196   -0.99731E+00    0.89326E-03    0.19530E-01    0.13511E+07    0.69994E+03
   197   -0.83294E+00    0.71685E-03    0.16565E-01    0.13430E+07    0.69207E+03
   198   -0.60846E+00    0.50895E-03    0.12711E-01    0.13350E+07    0.68430E+03
   199   -0.31524E+00    0.27175E-03    0.73839E-02    0.13270E+07    0.67663E+03
   200    0.55345E-01    0.00000E+00   -0.21752E-11    0.13191E+07    0.66907E+03
   201    0.43608E+00   -0.28135E-03   -0.84539E-02    0.13113E+07    0.66161E+03
   202    0.90196E+00   -0.59737E-03   -0.18882E-01    0.13035E+07    0.65425E+03
   203    0.13779E+01   -0.92061E-03   -0.29875E-01    0.12957E+07    0.64698E+03
   204    0.17887E+01   -0.12608E-02   -0.43737E-01    0.12881E+07    0.63981E+03
   205    0.22820E+01   -0.16054E-02   -0.57575E-01    0.12804E+07    0.63274E+03
   206    0.27086E+01   -0.19491E-02   -0.71984E-01    0.12728E+07    0.62576E+03
   207    0.32161E+01   -0.23019E-02   -0.86745E-01    0.12653E+07    0.61887E+03
   208    0.35807E+01   -0.26435E-02   -0.10171E+00    0.12578E+07    0.61207E+03
   209    0.39503E+01   -0.29838E-02   -0.11658E+00    0.12504E+07    0.60536E+03
   210    0.43239E+01   -0.33028E-02   -0.13159E+00    0.12431E+07    0.59875E+03
   211    0.47007E+01   -0.36027E-02   -0.14613E+00    0.12357E+07    0.59222E+03
   212    0.49312E+01   -0.38858E-02   -0.16047E+00    0.12285E+07    0.58578E+03
   213    0.52376E+01   -0.41395E-02   -0.17389E+00    0.12212E+07    0.57942E+03
   214    0.54703E+01   -0.44033E-02   -0.18694E+00    0.12141E+07    0.57315E+03
   215    0.57028E+01   -0.45160E-02   -0.19969E+00    0.12069E+07    0.56696E+03
   216    0.58600E+01   -0.46954E-02   -0.21095E+00    0.11999E+07    0.56086E+03
   217    0.60895E+01   -0.48174E-02   -0.22206E+00    0.11928E+07    0.55484E+03
   218    0.62419E+01   -0.49140E-02   -0.23214E+00    0.11858E+07    0.54889E+03
   219    0.63908E+01   -0.50172E-02   -0.23956E+00    0.11789E+07    0.54303E+03
   220    0.65352E+01   -0.50105E-02   -0.24809E+00    0.11720E+07    0.53725E+03
   221    0.66742E+01   -0.50002E-02   -0.25486E+00    0.11652E+07    0.53154E+03
   222    0.68071E+01   -0.48696E-02   -0.26067E+00    0.11583E+07    0.52591E+03
   223    0.67843E+01   -0.47250E-02   -0.26412E+00    0.11516E+07    0.52035E+03
   224    0.69023E+01   -0.45985E-02   -0.26826E+00    0.11448E+07    0.51487E+03
   225    0.69372E+01   -0.43735E-02   -0.26945E+00    0.11382E+07    0.50946E+03
   226    0.69626E+01   -0.40820E-02   -0.27073E+00    0.11315E+07    0.50412E+03
   227    0.69032E+01   -0.37559E-02   -0.26996E+00    0.11249E+07    0.49885E+03
   228    0.69068E+01   -0.34273E-02   -0.26795E+00    0.11183E+07    0.49366E+03
   229    0.68982E+01   -0.30538E-02   -0.26553E+00    0.11118E+07    0.48853E+03
   230    0.68024E+01   -0.26675E-02   -0.26128E+00    0.11053E+07    0.48346E+03
   231    0.66185E+01   -0.22262E-02   -0.25528E+00    0.10989E+07    0.47847E+03
   232    0.64941E+01   -0.18360E-02   -0.24836E+00    0.10924E+07    0.47354E+03
   233    0.63541E+01   -0.13061E-02   -0.24132E+00    0.10860E+07    0.46867E+03
   234    0.60492E+01   -0.81706E-03   -0.23276E+00    0.10797E+07    0.46386E+03
   235    0.58013E+01   -0.32665E-03   -0.22351E+00    0.10734E+07    0.45912E+03
   236    0.54610E+01    0.13318E-03   -0.21288E+00    0.10671E+07    0.45444E+03
   237    0.51018E+01    0.60470E-03   -0.20172E+00    0.10608E+07    0.44982E+03
   238    0.47227E+01    0.11302E-02   -0.18933E+00    0.10546E+07    0.44525E+03
   239    0.43972E+01    0.15291E-02   -0.17582E+00    0.10484E+07    0.44075E+03
   240    0.39017E+01    0.18438E-02   -0.16272E+00    0.10423E+07    0.43629E+03
   241    0.35323E+01    0.21907E-02   -0.14865E+00    0.10361E+07    0.43190E+03
   242    0.31397E+01    0.23893E-02   -0.13367E+00    0.10300E+07    0.42756E+03
   243    0.27230E+01    0.25562E-02   -0.11859E+00    0.10240E+07    0.42327E+03
   244    0.22814E+01    0.25851E-02   -0.10203E+00    0.10179E+07    0.41903E+03
   245    0.18140E+01    0.25182E-02   -0.86270E-01    0.10119E+07    0.41484E+03
   246    0.13942E+01    0.23237E-02   -0.69168E-01    0.10059E+07    0.41071E+03
   247    0.10212E+01    0.18952E-02   -0.52285E-01    0.99995E+06    0.40662E+03
   248    0.61990E+00    0.15721E-02   -0.34955E-01    0.99401E+06    0.40258E+03
   249    0.33795E+00    0.80248E-03   -0.17253E-01    0.98809E+06    0.39858E+03
   250    0.25943E-01    0.00000E+00    0.72007E-13    0.98220E+06    0.39463E+03
   251   -0.16990E+00   -0.11553E-02    0.18203E-01    0.97633E+06    0.39073E+03
   252   -0.48084E+00   -0.24267E-02    0.36481E-01    0.97049E+06    0.38686E+03
   253   -0.54534E+00   -0.40141E-02    0.53948E-01    0.96467E+06    0.38304E+03
   254   -0.67046E+00   -0.55973E-02    0.71205E-01    0.95887E+06    0.37927E+03
   255   -0.79179E+00   -0.74504E-02    0.88851E-01    0.95310E+06    0.37553E+03
   256   -0.84497E+00   -0.91791E-02    0.10749E+00    0.94736E+06    0.37184E+03
   257   -0.83989E+00   -0.11206E-01    0.11954E+00    0.94165E+06    0.36819E+03
   258   -0.86074E+00   -0.13137E-01    0.13824E+00    0.93597E+06    0.36459E+03
   259   -0.84313E+00   -0.15097E-01    0.14933E+00    0.93032E+06    0.36102E+03
   260   -0.72269E+00   -0.17063E-01    0.16826E+00    0.92470E+06    0.35749E+03
   261   -0.65787E+00   -0.19087E-01    0.17336E+00    0.91911E+06    0.35400E+03
   262   -0.65859E+00   -0.20923E-01    0.18751E+00    0.91355E+06    0.35056E+03
   263   -0.36332E+00   -0.22770E-01    0.20387E+00    0.90804E+06    0.34715E+03
   264   -0.22767E+00   -0.24532E-01    0.21562E+00    0.90255E+06    0.34378E+03
   265   -0.18726E+00   -0.26259E-01    0.21593E+00    0.89710E+06    0.34045E+03
   266   -0.29132E-01   -0.27706E-01    0.22769E+00    0.89169E+06    0.33716E+03
   267    0.13959E-01   -0.29221E-01    0.22921E+00    0.88632E+06    0.33391E+03
   268    0.80679E-01   -0.30410E-01    0.23595E+00    0.88099E+06    0.33069E+03
   269    0.12559E-01   -0.31547E-01    0.24107E+00    0.87570E+06    0.32752E+03
   270    0.96832E-01   -0.32534E-01    0.24519E+00    0.87045E+06    0.32438E+03
   271    0.10075E+00   -0.33424E-01    0.24889E+00    0.86524E+06    0.32127E+03
   272    0.23725E+00   -0.33894E-01    0.24536E+00    0.86007E+06    0.31820E+03
   273    0.27360E+00   -0.34518E-01    0.25005E+00    0.85495E+06    0.31517E+03
   274    0.34845E+00   -0.34678E-01    0.24127E+00    0.84988E+06    0.31217E+03
   275    0.37762E+00   -0.34870E-01    0.24190E+00    0.84485E+06    0.30921E+03
   276    0.49978E+00   -0.34849E-01    0.23027E+00    0.83987E+06    0.30628E+03
   277    0.48217E+00   -0.34591E-01    0.22926E+00    0.83493E+06    0.30339E+03
   278    0.53775E+00   -0.34149E-01    0.21717E+00    0.83005E+06    0.30053E+03
   279    0.58233E+00   -0.33573E-01    0.20206E+00    0.82521E+06    0.29770E+03
   280    0.60601E+00   -0.32841E-01    0.19935E+00    0.82043E+06    0.29491E+03
   281    0.74745E+00   -0.31854E-01    0.18738E+00    0.81570E+06    0.29215E+03
   282    0.69962E+00   -0.30888E-01    0.17418E+00    0.81102E+06    0.28942E+03
   283    0.74975E+00   -0.29696E-01    0.16033E+00    0.80639E+06    0.28672E+03
   284    0.81366E+00   -0.28329E-01    0.14644E+00    0.80182E+06    0.28406E+03
   285    0.88145E+00   -0.26765E-01    0.13312E+00    0.79731E+06    0.28143E+03
   286    0.86893E+00   -0.25130E-01    0.11352E+00    0.79285E+06    0.27882E+03
   287    0.84049E+00   -0.23399E-01    0.10312E+00    0.78845E+06    0.27625E+03
   288    0.86050E+00   -0.21551E-01    0.87651E-01    0.78411E+06    0.27371E+03
   289    0.84478E+00   -0.19636E-01    0.75142E-01    0.77983E+06    0.27120E+03
   290    0.85772E+00   -0.17779E-01    0.66194E-01    0.77561E+06    0.26871E+03
   291    0.88941E+00   -0.15217E-01    0.46550E-01    0.77146E+06    0.26626E+03
   292    0.63282E+00   -0.13038E-01    0.39095E-01    0.76736E+06    0.26383E+03
   293    0.67231E+00   -0.11592E-01    0.22144E-01    0.76333E+06    0.26144E+03
   294    0.55229E+00   -0.93704E-02    0.18583E-01    0.75936E+06    0.25907E+03
   295    0.63427E+00   -0.78354E-02    0.67261E-02    0.75546E+06    0.25673E+03
   296    0.53693E+00   -0.54786E-02    0.20301E-02    0.75163E+06    0.25441E+03
   297    0.47322E+00   -0.45053E-02    0.50950E-02    0.74786E+06    0.25212E+03
   298    0.28467E+00   -0.26641E-02    0.16641E-02    0.74416E+06    0.24986E+03
   299    0.18423E+00   -0.67475E-03   -0.23422E-03    0.74053E+06    0.24763E+03
   300    0.13441E-01    0.00000E+00    0.00000E+00    0.73697E+06    0.24542E+03
   301   -0.16319E+00    0.87705E-03    0.10259E-01    0.73348E+06    0.24323E+03
   302   -0.28060E+00    0.12775E-02    0.30463E-01    0.73006E+06    0.24107E+03
   303   -0.42214E+00    0.20163E-02    0.45537E-01    0.72671E+06    0.23894E+03
   304   -0.59692E+00    0.31656E-02    0.55267E-01    0.72341E+06    0.23682E+03
   305   -0.73972E+00    0.33118E-02    0.74293E-01    0.72017E+06    0.23474E+03
   306   -0.93391E+00    0.32699E-02    0.94968E-01    0.71698E+06    0.23267E+03
   307   -0.11143E+01    0.31120E-02    0.10965E+00    0.71384E+06    0.23064E+03
   308   -0.12900E+01    0.43959E-02    0.14041E+00    0.71075E+06    0.22862E+03
   309   -0.13957E+01    0.42224E-02    0.15731E+00    0.70769E+06    0.22663E+03
   310   -0.15892E+01    0.34063E-02    0.18242E+00    0.70468E+06    0.22466E+03
   311   -0.17309E+01    0.42485E-02    0.20067E+00    0.70169E+06    0.22271E+03
   312   -0.18300E+01    0.38496E-02    0.22671E+00    0.69874E+06    0.22079E+03
   313   -0.19697E+01    0.37674E-02    0.24545E+00    0.69581E+06    0.21889E+03
   314   -0.20850E+01    0.40740E-02    0.27154E+00    0.69290E+06    0.21701E+03
   315   -0.21848E+01    0.33559E-02    0.28990E+00    0.69001E+06    0.21515E+03
   316   -0.22784E+01    0.31709E-02    0.30775E+00    0.68714E+06    0.21331E+03
   317   -0.23746E+01    0.21055E-02    0.32487E+00    0.68427E+06    0.21150E+03
