#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    36    0.63197E+01    0.46386E-03    0.21985E-04    0.13771E-01    0.32186E-01    0.46386E-03   -0.13653E-06    0.40313E-12    0.70328E-09    0.11311E-08    0.21985E-04    0.40313E-12    0.78948E-10    0.53461E-07    0.12157E-06    0.13771E-01    0.70328E-09    0.53461E-07    0.40854E-03    0.56509E-03    0.32186E-01    0.11311E-08    0.12157E-06    0.56509E-03    0.81993E-03
    37    0.59025E+01    0.15425E-06    0.20712E-04    0.13885E-01    0.32189E-01    0.15425E-06    0.16636E-13    0.54540E-12    0.11410E-08    0.17860E-08    0.20712E-04    0.54540E-12    0.74338E-10    0.53892E-07    0.12155E-06    0.13885E-01    0.11410E-08    0.53892E-07    0.42978E-03    0.59533E-03    0.32189E-01    0.17860E-08    0.12155E-06    0.59533E-03    0.86425E-03
    38    0.55424E+01   -0.55389E-03    0.19533E-04    0.13989E-01    0.32177E-01   -0.55389E-03    0.41830E-05    0.67558E-12    0.16064E-08    0.24816E-08    0.19533E-04    0.67558E-12    0.70074E-10    0.54286E-07    0.12148E-06    0.13989E-01    0.16064E-08    0.54286E-07    0.45145E-03    0.62620E-03    0.32177E-01    0.24816E-08    0.12148E-06    0.62620E-03    0.90949E-03
    39    0.52806E+01   -0.64608E-03    0.18439E-04    0.14084E-01    0.32153E-01   -0.64608E-03    0.55145E-05    0.78227E-12    0.20477E-08    0.31408E-08    0.18439E-04    0.78227E-12    0.66127E-10    0.54645E-07    0.12137E-06    0.14084E-01    0.20477E-08    0.54645E-07    0.47353E-03    0.65767E-03    0.32153E-01    0.31408E-08    0.12137E-06    0.65767E-03    0.95562E-03
    40    0.49668E+01    0.23566E-06    0.17424E-04    0.14170E-01    0.32116E-01    0.23566E-06    0.29651E-13    0.85654E-12    0.24120E-08    0.36855E-08    0.17424E-04    0.85654E-12    0.62464E-10    0.54969E-07    0.12122E-06    0.14170E-01    0.24120E-08    0.54969E-07    0.49600E-03    0.68973E-03    0.32116E-01    0.36855E-08    0.12122E-06    0.68973E-03    0.10026E-02
    41    0.48048E+01    0.12921E-02    0.16478E-04    0.14246E-01    0.32067E-01    0.12921E-02   -0.10177E-04    0.89192E-12    0.26562E-08    0.40522E-08    0.16478E-04    0.89192E-12    0.59059E-10    0.55260E-07    0.12102E-06    0.14246E-01    0.26562E-08    0.55260E-07    0.51884E-03    0.72234E-03    0.32067E-01    0.40522E-08    0.12102E-06    0.72234E-03    0.10504E-02
    42    0.45567E+01    0.24752E-02    0.15598E-04    0.14315E-01    0.32006E-01    0.24752E-02   -0.18179E-04    0.89178E-12    0.27761E-08    0.42349E-08    0.15598E-04    0.89178E-12    0.55891E-10    0.55518E-07    0.12078E-06    0.14315E-01    0.27761E-08    0.55518E-07    0.54204E-03    0.75548E-03    0.32006E-01    0.42349E-08    0.12078E-06    0.75548E-03    0.10990E-02
    43    0.43387E+01    0.26483E-02    0.14777E-04    0.14375E-01    0.31934E-01    0.26483E-02   -0.16190E-04    0.86193E-12    0.27772E-08    0.42421E-08    0.14777E-04    0.86193E-12    0.52941E-10    0.55744E-07    0.12051E-06    0.14375E-01    0.27772E-08    0.55744E-07    0.56559E-03    0.78915E-03    0.31934E-01    0.42421E-08    0.12051E-06    0.78915E-03    0.11484E-02
    44    0.39698E+01    0.18018E-02    0.14011E-04    0.14427E-01    0.31852E-01    0.18018E-02   -0.11250E-04    0.80820E-12    0.26648E-08    0.40823E-08    0.14011E-04    0.80820E-12    0.50191E-10    0.55940E-07    0.12020E-06    0.14427E-01    0.26648E-08    0.55940E-07    0.58947E-03    0.82331E-03    0.31852E-01    0.40823E-08    0.12020E-06    0.82331E-03    0.11985E-02
    45    0.37889E+01    0.20050E-06    0.13295E-04    0.14471E-01    0.31761E-01    0.20050E-06    0.28327E-13    0.73642E-12    0.24444E-08    0.37639E-08    0.13295E-04    0.73642E-12    0.47624E-10    0.56108E-07    0.11986E-06    0.14471E-01    0.24444E-08    0.56108E-07    0.61368E-03    0.85795E-03    0.31761E-01    0.37639E-08    0.11986E-06    0.85795E-03    0.12493E-02
    46    0.36971E+01   -0.44409E-02    0.12625E-04    0.14509E-01    0.31661E-01   -0.44409E-02    0.21386E-04    0.65231E-12    0.21260E-08    0.33017E-08    0.12625E-04    0.65231E-12    0.45221E-10    0.56248E-07    0.11948E-06    0.14509E-01    0.21260E-08    0.56248E-07    0.63819E-03    0.89305E-03    0.31661E-01    0.33017E-08    0.11948E-06    0.89305E-03    0.13008E-02
    47    0.35524E+01   -0.10322E-01    0.11997E-04    0.14539E-01    0.31553E-01   -0.10322E-01    0.45231E-04    0.56126E-12    0.17369E-08    0.27358E-08    0.11997E-04    0.56126E-12    0.42971E-10    0.56363E-07    0.11908E-06    0.14539E-01    0.17369E-08    0.56363E-07    0.66300E-03    0.92859E-03    0.31553E-01    0.27358E-08    0.11908E-06    0.92859E-03    0.13529E-02
    48    0.32948E+01   -0.13066E-01    0.11409E-04    0.14564E-01    0.31438E-01   -0.13066E-01    0.68040E-04    0.46852E-12    0.13091E-08    0.21129E-08    0.11409E-04    0.46852E-12    0.40864E-10    0.56453E-07    0.11865E-06    0.14564E-01    0.13091E-08    0.56453E-07    0.68810E-03    0.96456E-03    0.31438E-01    0.21129E-08    0.11865E-06    0.96456E-03    0.14057E-02
    49    0.30128E+01   -0.86922E-02    0.10857E-04    0.14582E-01    0.31316E-01   -0.86922E-02    0.64032E-04    0.37940E-12    0.87438E-09    0.14793E-08    0.10857E-04    0.37940E-12    0.38888E-10    0.56520E-07    0.11820E-06    0.14582E-01    0.87438E-09    0.56520E-07    0.71347E-03    0.10009E-02    0.31316E-01    0.14793E-08    0.11820E-06    0.10009E-02    0.14590E-02
    50    0.29437E+01    0.81482E-07    0.10338E-04    0.14595E-01    0.31188E-01    0.81482E-07    0.84852E-14    0.29915E-12    0.46468E-09    0.88149E-09    0.10338E-04    0.29915E-12    0.37033E-10    0.56565E-07    0.11772E-06    0.14595E-01    0.46468E-09    0.56565E-07    0.73910E-03    0.10377E-02    0.31188E-01    0.88149E-09    0.11772E-06    0.10377E-02    0.15130E-02
    51    0.28738E+01    0.87114E-02    0.98508E-05    0.14602E-01    0.31054E-01    0.87114E-02   -0.15865E-03    0.23205E-12    0.10818E-09    0.36054E-09    0.98508E-05    0.23205E-12    0.35289E-10    0.56590E-07    0.11723E-06    0.14602E-01    0.10818E-09    0.56590E-07    0.76498E-03    0.10748E-02    0.31054E-01    0.36054E-09    0.11723E-06    0.10748E-02    0.15675E-02
    52    0.30153E+01    0.12776E-01    0.93920E-05    0.14604E-01    0.30915E-01    0.12776E-01   -0.32573E-03    0.17826E-12   -0.18167E-09   -0.64419E-10    0.93920E-05    0.17826E-12    0.33649E-10    0.56596E-07    0.11671E-06    0.14604E-01   -0.18167E-09    0.56596E-07    0.79108E-03    0.11123E-02    0.30915E-01   -0.64419E-10    0.11671E-06    0.11123E-02    0.16225E-02
    53    0.29812E+01    0.92855E-02    0.89600E-05    0.14602E-01    0.30772E-01    0.92855E-02   -0.34961E-03    0.13694E-12   -0.39510E-09   -0.37969E-09    0.89600E-05    0.13694E-12    0.32105E-10    0.56583E-07    0.11618E-06    0.14602E-01   -0.39510E-09    0.56583E-07    0.81740E-03    0.11501E-02    0.30772E-01   -0.37969E-09    0.11618E-06    0.11501E-02    0.16779E-02
    54    0.26815E+01    0.33016E-02    0.85530E-05    0.14594E-01    0.30623E-01    0.33016E-02   -0.23463E-03    0.10726E-12   -0.52234E-09   -0.57158E-09    0.85530E-05    0.10726E-12    0.30651E-10    0.56552E-07    0.11563E-06    0.14594E-01   -0.52234E-09    0.56552E-07    0.84390E-03    0.11882E-02    0.30623E-01   -0.57158E-09    0.11563E-06    0.11882E-02    0.17338E-02
    55    0.23232E+01    0.24434E-07    0.81692E-05    0.14582E-01    0.30471E-01    0.24434E-07    0.41957E-14    0.88353E-13   -0.55361E-09   -0.62639E-09    0.81692E-05    0.88353E-13    0.29279E-10    0.56503E-07    0.11507E-06    0.14582E-01   -0.55361E-09    0.56503E-07    0.87058E-03    0.12265E-02    0.30471E-01   -0.62639E-09    0.11507E-06    0.12265E-02    0.17901E-02
    56    0.21185E+01   -0.17291E-02    0.78068E-05    0.14566E-01    0.30314E-01   -0.17291E-02    0.21343E-03    0.79250E-13   -0.48311E-09   -0.53601E-09    0.78068E-05    0.79250E-13    0.27985E-10    0.56437E-07    0.11449E-06    0.14566E-01   -0.48311E-09    0.56437E-07    0.89740E-03    0.12651E-02    0.30314E-01   -0.53601E-09    0.11449E-06    0.12651E-02    0.18467E-02
    57    0.20012E+01   -0.18358E-02    0.74643E-05    0.14545E-01    0.30153E-01   -0.18358E-02    0.29820E-03    0.78409E-13   -0.32088E-09   -0.31464E-09    0.74643E-05    0.78409E-13    0.26761E-10    0.56355E-07    0.11389E-06    0.14545E-01   -0.32088E-09    0.56355E-07    0.92435E-03    0.13038E-02    0.30153E-01   -0.31464E-09    0.11389E-06    0.13038E-02    0.19036E-02
    58    0.19844E+01   -0.12124E-02    0.71406E-05    0.14520E-01    0.29988E-01   -0.12124E-02    0.26287E-03    0.84154E-13   -0.80925E-10    0.17945E-10    0.71406E-05    0.84154E-13    0.25605E-10    0.56255E-07    0.11328E-06    0.14520E-01   -0.80925E-10    0.56255E-07    0.95139E-03    0.13428E-02    0.29988E-01    0.17945E-10    0.11328E-06    0.13428E-02    0.19607E-02
    59    0.19326E+01   -0.77348E-03    0.68345E-05    0.14490E-01    0.29819E-01   -0.77348E-03    0.14575E-03    0.94811E-13    0.22274E-09    0.44197E-09    0.68345E-05    0.94811E-13    0.24512E-10    0.56138E-07    0.11265E-06    0.14490E-01    0.22274E-09    0.56138E-07    0.97850E-03    0.13818E-02    0.29819E-01    0.44197E-09    0.11265E-06    0.13818E-02    0.20180E-02
    60    0.18588E+01    0.29699E-07    0.65447E-05    0.14456E-01    0.29645E-01    0.29699E-07    0.24143E-14    0.10870E-12    0.57612E-09    0.93767E-09    0.65447E-05    0.10870E-12    0.23477E-10    0.56005E-07    0.11201E-06    0.14456E-01    0.57612E-09    0.56005E-07    0.10057E-02    0.14209E-02    0.29645E-01    0.93767E-09    0.11201E-06    0.14209E-02    0.20755E-02
    61    0.20693E+01    0.18113E-02    0.62701E-05    0.14417E-01    0.29468E-01    0.18113E-02   -0.80085E-04    0.12424E-12    0.96377E-09    0.14832E-08    0.62701E-05    0.12424E-12    0.22496E-10    0.55854E-07    0.11135E-06    0.14417E-01    0.96377E-09    0.55854E-07    0.10328E-02    0.14600E-02    0.29468E-01    0.14832E-08    0.11135E-06    0.14600E-02    0.21330E-02
    62    0.19636E+01    0.37228E-02    0.60097E-05    0.14374E-01    0.29286E-01    0.37228E-02   -0.10301E-03    0.14019E-12    0.13645E-08    0.20485E-08    0.60097E-05    0.14019E-12    0.21566E-10    0.55686E-07    0.11067E-06    0.14374E-01    0.13645E-08    0.55686E-07    0.10600E-02    0.14991E-02    0.29286E-01    0.20485E-08    0.11067E-06    0.14991E-02    0.21905E-02
    63    0.17544E+01    0.47585E-02    0.57629E-05    0.14327E-01    0.29100E-01    0.47585E-02   -0.10297E-03    0.15539E-12    0.17559E-08    0.26016E-08    0.57629E-05    0.15539E-12    0.20684E-10    0.55502E-07    0.10998E-06    0.14327E-01    0.17559E-08    0.55502E-07    0.10871E-02    0.15382E-02    0.29100E-01    0.26016E-08    0.10998E-06    0.15382E-02    0.22479E-02
    64    0.17287E+01    0.37191E-02    0.55286E-05    0.14276E-01    0.28910E-01    0.37191E-02   -0.62183E-04    0.16871E-12    0.21152E-08    0.31102E-08    0.55286E-05    0.16871E-12    0.19847E-10    0.55302E-07    0.10928E-06    0.14276E-01    0.21152E-08    0.55302E-07    0.11142E-02    0.15773E-02    0.28910E-01    0.31102E-08    0.10928E-06    0.15773E-02    0.23053E-02
    65    0.15050E+01    0.48415E-07    0.53063E-05    0.14220E-01    0.28717E-01    0.48415E-07    0.65162E-14    0.17900E-12    0.24199E-08    0.35424E-08    0.53063E-05    0.17900E-12    0.19052E-10    0.55085E-07    0.10856E-06    0.14220E-01    0.24199E-08    0.55085E-07    0.11412E-02    0.16162E-02    0.28717E-01    0.35424E-08    0.10856E-06    0.16162E-02    0.23625E-02
    66    0.13699E+01   -0.46037E-02    0.50950E-05    0.14160E-01    0.28520E-01   -0.46037E-02    0.21984E-04    0.18536E-12    0.26513E-08    0.38715E-08    0.50950E-05    0.18536E-12    0.18297E-10    0.54853E-07    0.10782E-06    0.14160E-01    0.26513E-08    0.54853E-07    0.11681E-02    0.16550E-02    0.28520E-01    0.38715E-08    0.10782E-06    0.16550E-02    0.24195E-02
    67    0.11619E+01   -0.77600E-02    0.48942E-05    0.14096E-01    0.28319E-01   -0.77600E-02    0.10896E-04    0.18802E-12    0.28061E-08    0.40929E-08    0.48942E-05    0.18802E-12    0.17579E-10    0.54606E-07    0.10707E-06    0.14096E-01    0.28061E-08    0.54606E-07    0.11949E-02    0.16936E-02    0.28319E-01    0.40929E-08    0.10707E-06    0.16936E-02    0.24763E-02
    68    0.11651E+01   -0.83024E-02    0.47033E-05    0.14029E-01    0.28115E-01   -0.83024E-02    0.13330E-04    0.18743E-12    0.28850E-08    0.42073E-08    0.47033E-05    0.18743E-12    0.16897E-10    0.54344E-07    0.10631E-06    0.14029E-01    0.28850E-08    0.54344E-07    0.12215E-02    0.17320E-02    0.28115E-01    0.42073E-08    0.10631E-06    0.17320E-02    0.25329E-02
