#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    18    0.22951E+02   -0.52576E-03    0.83639E-04    0.96735E-02    0.28409E-01   -0.52576E-03    0.11488E-04    0.11449E-11    0.49089E-09    0.75265E-09    0.83639E-04    0.11449E-11    0.31027E-09    0.37970E-07    0.10962E-06    0.96735E-02    0.49089E-09    0.37970E-07    0.11217E-03    0.14832E-03    0.28409E-01    0.75265E-09    0.10962E-06    0.14832E-03    0.21113E-03
    19    0.21336E+02    0.24358E-06    0.76116E-04    0.10032E-01    0.28880E-01    0.24358E-06    0.18995E-13    0.86780E-12    0.29708E-09    0.50658E-09    0.76116E-04    0.86780E-12    0.28119E-09    0.39325E-07    0.11110E-06    0.10032E-01    0.29708E-09    0.39325E-07    0.12395E-03    0.16455E-03    0.28880E-01    0.50658E-09    0.11110E-06    0.16455E-03    0.23464E-03
    20    0.19563E+02   -0.10622E-04    0.69495E-04    0.10370E-01    0.29303E-01   -0.10622E-04    0.10034E-04    0.10216E-11    0.36854E-09    0.68558E-09    0.69495E-04    0.10216E-11    0.25578E-09    0.40602E-07    0.11242E-06    0.10370E-01    0.36854E-09    0.40602E-07    0.13631E-03    0.18163E-03    0.29303E-01    0.68558E-09    0.11242E-06    0.18163E-03    0.25939E-03
    21    0.17916E+02    0.40622E-06    0.63643E-04    0.10690E-01    0.29684E-01    0.40622E-06    0.31611E-13    0.14254E-11    0.67747E-09    0.12212E-08    0.63643E-04    0.14254E-11    0.23346E-09    0.41809E-07    0.11361E-06    0.10690E-01    0.67747E-09    0.41809E-07    0.14922E-03    0.19953E-03    0.29684E-01    0.12212E-08    0.11361E-06    0.19953E-03    0.28539E-03
    22    0.16528E+02   -0.42582E-04    0.58449E-04    0.10992E-01    0.30027E-01   -0.42582E-04   -0.67106E-05    0.18692E-11    0.11412E-08    0.19676E-08    0.58449E-04    0.18692E-11    0.21377E-09    0.42951E-07    0.11469E-06    0.10992E-01    0.11412E-08    0.42951E-07    0.16271E-03    0.21828E-03    0.30027E-01    0.19676E-08    0.11469E-06    0.21828E-03    0.31265E-03
    23    0.15203E+02    0.62417E-06    0.53819E-04    0.11278E-01    0.30334E-01    0.62417E-06    0.77385E-13    0.22034E-11    0.16133E-08    0.27014E-08    0.53819E-04    0.22034E-11    0.19631E-09    0.44031E-07    0.11565E-06    0.11278E-01    0.16133E-08    0.44031E-07    0.17676E-03    0.23787E-03    0.30334E-01    0.27014E-08    0.11565E-06    0.23787E-03    0.34114E-03
    24    0.14029E+02    0.19331E-03    0.49672E-04    0.11547E-01    0.30608E-01    0.19331E-03   -0.45945E-05    0.23204E-11    0.19519E-08    0.32113E-08    0.49672E-04    0.23204E-11    0.18075E-09    0.45049E-07    0.11651E-06    0.11547E-01    0.19519E-08    0.45049E-07    0.19137E-03    0.25828E-03    0.30608E-01    0.32113E-08    0.11651E-06    0.25828E-03    0.37086E-03
    25    0.13014E+02    0.62743E-06    0.45947E-04    0.11802E-01    0.30851E-01    0.62743E-06    0.91402E-13    0.22197E-11    0.20974E-08    0.34127E-08    0.45947E-04    0.22197E-11    0.16684E-09    0.46010E-07    0.11727E-06    0.11802E-01    0.20974E-08    0.46010E-07    0.20654E-03    0.27951E-03    0.30851E-01    0.34127E-08    0.11727E-06    0.27951E-03    0.40181E-03
    26    0.12022E+02    0.17374E-03    0.42588E-04    0.12042E-01    0.31065E-01    0.17374E-03    0.45677E-05    0.19376E-11    0.20240E-08    0.32726E-08    0.42588E-04    0.19376E-11    0.15434E-09    0.46918E-07    0.11794E-06    0.12042E-01    0.20240E-08    0.46918E-07    0.22226E-03    0.30155E-03    0.31065E-01    0.32726E-08    0.11794E-06    0.30155E-03    0.43396E-03
    27    0.11227E+02    0.44134E-06    0.39552E-04    0.12268E-01    0.31253E-01    0.44134E-06    0.57492E-13    0.15490E-11    0.17577E-08    0.28386E-08    0.39552E-04    0.15490E-11    0.14309E-09    0.47774E-07    0.11852E-06    0.12268E-01    0.17577E-08    0.47774E-07    0.23852E-03    0.32441E-03    0.31253E-01    0.28386E-08    0.11852E-06    0.32441E-03    0.46731E-03
    28    0.10428E+02   -0.24441E-03    0.36799E-04    0.12481E-01    0.31417E-01   -0.24441E-03    0.62322E-06    0.11338E-11    0.13482E-08    0.21928E-08    0.36799E-04    0.11338E-11    0.13293E-09    0.48580E-07    0.11903E-06    0.12481E-01    0.13482E-08    0.48580E-07    0.25532E-03    0.34806E-03    0.31417E-01    0.21928E-08    0.11903E-06    0.34806E-03    0.50184E-03
    29    0.97508E+01    0.22122E-06    0.34294E-04    0.12682E-01    0.31557E-01    0.22122E-06    0.25854E-13    0.75276E-12    0.88665E-09    0.14749E-08    0.34294E-04    0.75276E-12    0.12371E-09    0.49337E-07    0.11946E-06    0.12682E-01    0.88665E-09    0.49337E-07    0.27265E-03    0.37250E-03    0.31557E-01    0.14749E-08    0.11946E-06    0.37250E-03    0.53754E-03
    30    0.91775E+01    0.16622E-04    0.32008E-04    0.12869E-01    0.31672E-01    0.16622E-04   -0.21393E-05    0.45447E-12    0.46775E-09    0.82780E-09    0.32008E-04    0.45447E-12    0.11532E-09    0.50045E-07    0.11982E-06    0.12869E-01    0.46775E-09    0.50045E-07    0.29049E-03    0.39770E-03    0.31672E-01    0.82780E-09    0.11982E-06    0.39770E-03    0.57436E-03
    31    0.85174E+01    0.83811E-07    0.29918E-04    0.13044E-01    0.31767E-01    0.83811E-07    0.16112E-13    0.25839E-12    0.15771E-09    0.35017E-09    0.29918E-04    0.25839E-12    0.10768E-09    0.50708E-07    0.12011E-06    0.13044E-01    0.15771E-09    0.50708E-07    0.30884E-03    0.42365E-03    0.31767E-01    0.35017E-09    0.12011E-06    0.42365E-03    0.61230E-03
    32    0.79448E+01    0.16029E-03    0.28005E-04    0.13208E-01    0.31843E-01    0.16029E-03    0.18985E-05    0.17125E-12    0.38865E-11    0.11227E-09    0.28005E-04    0.17125E-12    0.10070E-09    0.51328E-07    0.12033E-06    0.13208E-01    0.38865E-11    0.51328E-07    0.32770E-03    0.45035E-03    0.31843E-01    0.11227E-09    0.12033E-06    0.45035E-03    0.65134E-03
    33    0.74798E+01    0.59407E-07    0.26250E-04    0.13361E-01    0.31901E-01    0.59407E-07    0.13865E-13    0.17829E-12    0.64151E-11    0.11475E-09    0.26250E-04    0.17829E-12    0.94305E-10    0.51907E-07    0.12050E-06    0.13361E-01    0.64151E-11    0.51907E-07    0.34704E-03    0.47778E-03    0.31901E-01    0.11475E-09    0.12050E-06    0.47778E-03    0.69146E-03
    34    0.70047E+01   -0.27662E-03    0.24635E-04    0.13503E-01    0.31943E-01   -0.27662E-03    0.58091E-06    0.25783E-12    0.15197E-09    0.33749E-09    0.24635E-04    0.25783E-12    0.88441E-10    0.52446E-07    0.12061E-06    0.13503E-01    0.15197E-09    0.52446E-07    0.36686E-03    0.50591E-03    0.31943E-01    0.33749E-09    0.12061E-06    0.50591E-03    0.73261E-03
    35    0.66001E+01    0.11241E-06    0.23148E-04    0.13635E-01    0.31969E-01    0.11241E-06    0.13027E-13    0.38223E-12    0.42055E-09    0.74706E-09    0.23148E-04    0.38223E-12    0.83049E-10    0.52946E-07    0.12067E-06    0.13635E-01    0.42055E-09    0.52946E-07    0.38715E-03    0.53473E-03    0.31969E-01    0.74706E-09    0.12067E-06    0.53473E-03    0.77479E-03
    36    0.62656E+01    0.46389E-03    0.21776E-04    0.13757E-01    0.31979E-01    0.46389E-03   -0.13653E-06    0.52370E-12    0.78525E-09    0.12994E-08    0.21776E-04    0.52370E-12    0.78082E-10    0.53409E-07    0.12068E-06    0.13757E-01    0.78525E-09    0.53409E-07    0.40788E-03    0.56421E-03    0.31979E-01    0.12994E-08    0.12068E-06    0.56421E-03    0.81795E-03
    37    0.58492E+01    0.18557E-06    0.20507E-04    0.13870E-01    0.31975E-01    0.18557E-06    0.18049E-13    0.65990E-12    0.11982E-08    0.19212E-08    0.20507E-04    0.65990E-12    0.73498E-10    0.53834E-07    0.12065E-06    0.13870E-01    0.11982E-08    0.53834E-07    0.42904E-03    0.59434E-03    0.31975E-01    0.19212E-08    0.12065E-06    0.59434E-03    0.86206E-03
    38    0.54899E+01   -0.55386E-03    0.19332E-04    0.13973E-01    0.31958E-01   -0.55386E-03    0.41830E-05    0.77258E-12    0.16084E-08    0.25355E-08    0.19332E-04    0.77258E-12    0.69261E-10    0.54222E-07    0.12056E-06    0.13973E-01    0.16084E-08    0.54222E-07    0.45063E-03    0.62509E-03    0.31958E-01    0.25355E-08    0.12056E-06    0.62509E-03    0.90709E-03
    39    0.52289E+01   -0.64606E-03    0.18243E-04    0.14066E-01    0.31927E-01   -0.64606E-03    0.55145E-05    0.85438E-12    0.19731E-08    0.30793E-08    0.18243E-04    0.85438E-12    0.65337E-10    0.54575E-07    0.12043E-06    0.14066E-01    0.19731E-08    0.54575E-07    0.47261E-03    0.65644E-03    0.31927E-01    0.30793E-08    0.12043E-06    0.65644E-03    0.95300E-03
    40    0.49159E+01    0.24780E-06    0.17232E-04    0.14150E-01    0.31883E-01    0.24780E-06    0.31327E-13    0.90064E-12    0.22517E-08    0.34931E-08    0.17232E-04    0.90064E-12    0.61698E-10    0.54893E-07    0.12026E-06    0.14150E-01    0.22517E-08    0.54893E-07    0.49498E-03    0.68836E-03    0.31883E-01    0.34931E-08    0.12026E-06    0.68836E-03    0.99974E-03
    41    0.47547E+01    0.12921E-02    0.16290E-04    0.14225E-01    0.31828E-01    0.12921E-02   -0.10177E-04    0.90862E-12    0.24118E-08    0.37302E-08    0.16290E-04    0.90862E-12    0.58315E-10    0.55176E-07    0.12004E-06    0.14225E-01    0.24118E-08    0.55176E-07    0.51772E-03    0.72082E-03    0.31828E-01    0.37302E-08    0.12004E-06    0.72082E-03    0.10473E-02
    42    0.45074E+01    0.24752E-02    0.15414E-04    0.14291E-01    0.31760E-01    0.24752E-02   -0.18179E-04    0.88330E-12    0.24551E-08    0.37933E-08    0.15414E-04    0.88330E-12    0.55168E-10    0.55427E-07    0.11978E-06    0.14291E-01    0.24551E-08    0.55427E-07    0.54080E-03    0.75381E-03    0.31760E-01    0.37933E-08    0.11978E-06    0.75381E-03    0.10956E-02
    43    0.42902E+01    0.26483E-02    0.14597E-04    0.14349E-01    0.31682E-01    0.26483E-02   -0.16190E-04    0.83155E-12    0.23913E-08    0.36982E-08    0.14597E-04    0.83155E-12    0.52238E-10    0.55645E-07    0.11949E-06    0.14349E-01    0.23913E-08    0.55645E-07    0.56423E-03    0.78730E-03    0.31682E-01    0.36982E-08    0.11949E-06    0.78730E-03    0.11447E-02
    44    0.39221E+01    0.18018E-02    0.13835E-04    0.14399E-01    0.31594E-01    0.18018E-02   -0.11250E-04    0.76028E-12    0.22304E-08    0.34602E-08    0.13835E-04    0.76028E-12    0.49508E-10    0.55834E-07    0.11916E-06    0.14399E-01    0.22304E-08    0.55834E-07    0.58798E-03    0.82127E-03    0.31594E-01    0.34602E-08    0.11916E-06    0.82127E-03    0.11945E-02
    45    0.37421E+01    0.18399E-06    0.13123E-04    0.14442E-01    0.31497E-01    0.18399E-06    0.24014E-13    0.67635E-12    0.19821E-08    0.30950E-08    0.13123E-04    0.67635E-12    0.46959E-10    0.55994E-07    0.11880E-06    0.14442E-01    0.19821E-08    0.55994E-07    0.61204E-03    0.85571E-03    0.31497E-01    0.30950E-08    0.11880E-06    0.85571E-03    0.12449E-02
    46    0.36511E+01   -0.44409E-02    0.12457E-04    0.14477E-01    0.31391E-01   -0.44409E-02    0.21386E-04    0.58623E-12    0.16597E-08    0.26226E-08    0.12457E-04    0.58623E-12    0.44574E-10    0.56126E-07    0.11841E-06    0.14477E-01    0.16597E-08    0.56126E-07    0.63640E-03    0.89060E-03    0.31391E-01    0.26226E-08    0.11841E-06    0.89060E-03    0.12961E-02
    47    0.35072E+01   -0.10322E-01    0.11832E-04    0.14506E-01    0.31277E-01   -0.10322E-01    0.45231E-04    0.49454E-12    0.12897E-08    0.20815E-08    0.11832E-04    0.49454E-12    0.42342E-10    0.56232E-07    0.11799E-06    0.14506E-01    0.12897E-08    0.56232E-07    0.66105E-03    0.92591E-03    0.31277E-01    0.20815E-08    0.11799E-06    0.92591E-03    0.13478E-02
    48    0.32503E+01   -0.13066E-01    0.11247E-04    0.14528E-01    0.31155E-01   -0.13066E-01    0.68040E-04    0.40550E-12    0.90193E-09    0.15148E-08    0.11247E-04    0.40550E-12    0.40251E-10    0.56314E-07    0.11754E-06    0.14528E-01    0.90193E-09    0.56314E-07    0.68597E-03    0.96164E-03    0.31155E-01    0.15148E-08    0.11754E-06    0.96164E-03    0.14002E-02
    49    0.29691E+01   -0.86923E-02    0.10699E-04    0.14544E-01    0.31028E-01   -0.86923E-02    0.64032E-04    0.32330E-12    0.52613E-09    0.96543E-09    0.10699E-04    0.32330E-12    0.38291E-10    0.56373E-07    0.11707E-06    0.14544E-01    0.52613E-09    0.56373E-07    0.71116E-03    0.99775E-03    0.31028E-01    0.96543E-09    0.11707E-06    0.99775E-03    0.14531E-02
    50    0.29008E+01    0.68149E-07    0.10184E-04    0.14555E-01    0.30894E-01    0.68149E-07    0.74070E-14    0.25214E-12    0.19213E-09    0.47657E-09    0.10184E-04    0.25214E-12    0.36451E-10    0.56409E-07    0.11658E-06    0.14555E-01    0.19213E-09    0.56409E-07    0.73659E-03    0.10342E-02    0.30894E-01    0.47657E-09    0.11658E-06    0.10342E-02    0.15066E-02
    51    0.28316E+01    0.87113E-02    0.96992E-05    0.14560E-01    0.30754E-01    0.87113E-02   -0.15865E-03    0.19531E-12   -0.74628E-10    0.84849E-10    0.96992E-05    0.19531E-12    0.34722E-10    0.56426E-07    0.11607E-06    0.14560E-01   -0.74628E-10    0.56426E-07    0.76226E-03    0.10711E-02    0.30754E-01    0.84849E-10    0.11607E-06    0.10711E-02    0.15606E-02
    52    0.29739E+01    0.12776E-01    0.92435E-05    0.14559E-01    0.30610E-01    0.12776E-01   -0.32573E-03    0.15238E-12   -0.26624E-09   -0.19860E-09    0.92435E-05    0.15238E-12    0.33096E-10    0.56422E-07    0.11553E-06    0.14559E-01   -0.26624E-09    0.56422E-07    0.78814E-03    0.11082E-02    0.30610E-01   -0.19860E-09    0.11553E-06    0.11082E-02    0.16151E-02
    53    0.29406E+01    0.92855E-02    0.88146E-05    0.14554E-01    0.30461E-01    0.92855E-02   -0.34961E-03    0.12201E-12   -0.37920E-09   -0.36901E-09    0.88146E-05    0.12201E-12    0.31566E-10    0.56400E-07    0.11498E-06    0.14554E-01   -0.37920E-09    0.56400E-07    0.81421E-03    0.11457E-02    0.30461E-01   -0.36901E-09    0.11498E-06    0.11457E-02    0.16700E-02
    54    0.26416E+01    0.33016E-02    0.84107E-05    0.14544E-01    0.30307E-01    0.33016E-02   -0.23463E-03    0.10286E-12   -0.40995E-09   -0.42163E-09    0.84107E-05    0.10286E-12    0.30125E-10    0.56359E-07    0.11442E-06    0.14544E-01   -0.40995E-09    0.56359E-07    0.84045E-03    0.11834E-02    0.30307E-01   -0.42163E-09    0.11442E-06    0.11834E-02    0.17253E-02
    55    0.22841E+01    0.25113E-07    0.80299E-05    0.14530E-01    0.30148E-01    0.25113E-07    0.38207E-14    0.93594E-13   -0.35500E-09   -0.35171E-09    0.80299E-05    0.93594E-13    0.28766E-10    0.56300E-07    0.11383E-06    0.14530E-01   -0.35500E-09    0.56300E-07    0.86685E-03    0.12214E-02    0.30148E-01   -0.35171E-09    0.11383E-06    0.12214E-02    0.17809E-02
    56    0.20800E+01   -0.17291E-02    0.76703E-05    0.14511E-01    0.29986E-01   -0.17291E-02    0.21343E-03    0.92787E-13   -0.21388E-09   -0.15883E-09    0.76703E-05    0.92787E-13    0.27483E-10    0.56223E-07    0.11324E-06    0.14511E-01   -0.21388E-09    0.56223E-07    0.89338E-03    0.12595E-02    0.29986E-01   -0.15883E-09    0.11324E-06    0.12595E-02    0.18369E-02
    57    0.19635E+01   -0.18358E-02    0.73306E-05    0.14487E-01    0.29819E-01   -0.18358E-02    0.29820E-03    0.98748E-13    0.15166E-11    0.14005E-09    0.73306E-05    0.98748E-13    0.26272E-10    0.56130E-07    0.11262E-06    0.14487E-01    0.15166E-11    0.56130E-07    0.92000E-03    0.12978E-02    0.29819E-01    0.14005E-09    0.11262E-06    0.12978E-02    0.18931E-02
    58    0.19474E+01   -0.12124E-02    0.70097E-05    0.14459E-01    0.29648E-01   -0.12124E-02    0.26287E-03    0.10971E-12    0.27622E-09    0.52363E-09    0.70097E-05    0.10971E-12    0.25128E-10    0.56019E-07    0.11199E-06    0.14459E-01    0.27622E-09    0.56019E-07    0.94671E-03    0.13362E-02    0.29648E-01    0.52363E-09    0.11199E-06    0.13362E-02    0.19495E-02
    59    0.18962E+01   -0.77347E-03    0.67063E-05    0.14426E-01    0.29473E-01   -0.77347E-03    0.14575E-03    0.12390E-12    0.59526E-09    0.97062E-09    0.67063E-05    0.12390E-12    0.24045E-10    0.55890E-07    0.11134E-06    0.14426E-01    0.59526E-09    0.55890E-07    0.97346E-03    0.13747E-02    0.29473E-01    0.97062E-09    0.11134E-06    0.13747E-02    0.20060E-02
    60    0.18231E+01    0.37582E-07    0.64192E-05    0.14389E-01    0.29294E-01    0.37582E-07    0.25784E-14    0.13955E-12    0.94367E-09    0.14597E-08    0.64192E-05    0.13955E-12    0.23021E-10    0.55744E-07    0.11068E-06    0.14389E-01    0.94367E-09    0.55744E-07    0.10002E-02    0.14133E-02    0.29294E-01    0.14597E-08    0.11068E-06    0.14133E-02    0.20626E-02
    61    0.20343E+01    0.18113E-02    0.61471E-05    0.14347E-01    0.29110E-01    0.18113E-02   -0.80085E-04    0.15505E-12    0.13058E-08    0.19686E-08    0.61471E-05    0.15505E-12    0.22051E-10    0.55580E-07    0.11000E-06    0.14347E-01    0.13058E-08    0.55580E-07    0.10270E-02    0.14519E-02    0.29110E-01    0.19686E-08    0.11000E-06    0.14519E-02    0.21192E-02
    62    0.19292E+01    0.37229E-02    0.58893E-05    0.14300E-01    0.28923E-01    0.37229E-02   -0.10301E-03    0.16948E-12    0.16630E-08    0.24712E-08    0.58893E-05    0.16948E-12    0.21131E-10    0.55399E-07    0.10931E-06    0.14300E-01    0.16630E-08    0.55399E-07    0.10537E-02    0.14904E-02    0.28923E-01    0.24712E-08    0.10931E-06    0.14904E-02    0.21758E-02
    63    0.17207E+01    0.47585E-02    0.56449E-05    0.14249E-01    0.28731E-01    0.47585E-02   -0.10297E-03    0.18205E-12    0.19962E-08    0.29403E-08    0.56449E-05    0.18205E-12    0.20259E-10    0.55201E-07    0.10860E-06    0.14249E-01    0.19962E-08    0.55201E-07    0.10804E-02    0.15288E-02    0.28731E-01    0.29403E-08    0.10860E-06    0.15288E-02    0.22323E-02
    64    0.16956E+01    0.37192E-02    0.54130E-05    0.14194E-01    0.28535E-01    0.37192E-02   -0.62183E-04    0.19199E-12    0.22860E-08    0.33486E-08    0.54130E-05    0.19199E-12    0.19431E-10    0.54986E-07    0.10787E-06    0.14194E-01    0.22860E-08    0.54986E-07    0.11070E-02    0.15672E-02    0.28535E-01    0.33486E-08    0.10787E-06    0.15672E-02    0.22886E-02
    65    0.14726E+01    0.53420E-07    0.51930E-05    0.14134E-01    0.28335E-01    0.53420E-07    0.69850E-14    0.19852E-12    0.25131E-08    0.36692E-08    0.51930E-05    0.19852E-12    0.18646E-10    0.54755E-07    0.10713E-06    0.14134E-01    0.25131E-08    0.54755E-07    0.11335E-02    0.16054E-02    0.28335E-01    0.36692E-08    0.10713E-06    0.16054E-02    0.23447E-02
    66    0.13381E+01   -0.46037E-02    0.49841E-05    0.14071E-01    0.28132E-01   -0.46037E-02    0.21984E-04    0.20111E-12    0.26624E-08    0.38803E-08    0.49841E-05    0.20111E-12    0.17900E-10    0.54507E-07    0.10637E-06    0.14071E-01    0.26624E-08    0.54507E-07    0.11599E-02    0.16434E-02    0.28132E-01    0.38803E-08    0.10637E-06    0.16434E-02    0.24006E-02
    67    0.11307E+01   -0.77600E-02    0.47855E-05    0.14003E-01    0.27925E-01   -0.77600E-02    0.10896E-04    0.20011E-12    0.27342E-08    0.39827E-08    0.47855E-05    0.20011E-12    0.17191E-10    0.54245E-07    0.10560E-06    0.14003E-01    0.27342E-08    0.54245E-07    0.11861E-02    0.16813E-02    0.27925E-01    0.39827E-08    0.10560E-06    0.16813E-02    0.24562E-02
    68    0.11345E+01   -0.83024E-02    0.45968E-05    0.13931E-01    0.27715E-01   -0.83024E-02    0.13330E-04    0.19615E-12    0.27329E-08    0.39826E-08    0.45968E-05    0.19615E-12    0.16516E-10    0.53968E-07    0.10482E-06    0.13931E-01    0.27329E-08    0.53968E-07    0.12122E-02    0.17189E-02    0.27715E-01    0.39826E-08    0.10482E-06    0.17189E-02    0.25116E-02
