#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    12    0.44489E+02   -0.23714E-03    0.16249E-03    0.70308E-02    0.24472E-01   -0.23714E-03    0.10382E-03    0.27735E-11   -0.12150E-09    0.19400E-09    0.16249E-03    0.27735E-11    0.62892E-09    0.27966E-07    0.97619E-07    0.70308E-02   -0.12150E-09    0.27966E-07    0.53531E-04    0.68629E-04    0.24472E-01    0.19400E-09    0.97619E-07    0.68629E-04    0.96541E-04
    13    0.39373E+02    0.97291E-06    0.14360E-03    0.75387E-02    0.25325E-01    0.97291E-06    0.10951E-12    0.32007E-11    0.11800E-09    0.68011E-09    0.14360E-03    0.32007E-11    0.55103E-09    0.29893E-07    0.10033E-06    0.75387E-02    0.11800E-09    0.29893E-07    0.61888E-04    0.79836E-04    0.25325E-01    0.68011E-09    0.10033E-06    0.79836E-04    0.11258E-03
    14    0.35135E+02    0.79655E-04    0.12773E-03    0.80169E-02    0.26101E-01    0.79655E-04   -0.27194E-04    0.37852E-11    0.63034E-09    0.14060E-08    0.12773E-03    0.37852E-11    0.48643E-09    0.31705E-07    0.10278E-06    0.80169E-02    0.63034E-09    0.31705E-07    0.70820E-04    0.91880E-04    0.26101E-01    0.14060E-08    0.10278E-06    0.91880E-04    0.12987E-03
    15    0.31594E+02    0.11427E-05    0.11428E-03    0.84678E-02    0.26807E-01    0.11427E-05    0.12079E-12    0.39286E-11    0.10632E-08    0.19145E-08    0.11428E-03    0.39286E-11    0.43232E-09    0.33412E-07    0.10502E-06    0.84678E-02    0.10632E-08    0.33412E-07    0.80325E-04    0.10476E-03    0.26807E-01    0.19145E-08    0.10502E-06    0.10476E-03    0.14841E-03
    16    0.28479E+02    0.32409E-03    0.10276E-03    0.88929E-02    0.27450E-01    0.32409E-03   -0.22586E-04    0.33496E-11    0.11253E-08    0.18621E-08    0.10276E-03    0.33496E-11    0.38647E-09    0.35020E-07    0.10704E-06    0.88929E-02    0.11253E-08    0.35020E-07    0.90405E-04    0.11849E-03    0.27450E-01    0.18621E-08    0.10704E-06    0.11849E-03    0.16820E-03
    17    0.25836E+02    0.67649E-06    0.92839E-04    0.92946E-02    0.28034E-01    0.67649E-06    0.59865E-13    0.24053E-11    0.89952E-09    0.14164E-08    0.92839E-04    0.24053E-11    0.34732E-09    0.36539E-07    0.10889E-06    0.92946E-02    0.89952E-09    0.36539E-07    0.10106E-03    0.13305E-03    0.28034E-01    0.14164E-08    0.10889E-06    0.13305E-03    0.18926E-03
    18    0.23068E+02   -0.52565E-03    0.84217E-04    0.96745E-02    0.28567E-01   -0.52565E-03    0.11488E-04    0.15553E-11    0.56516E-09    0.86966E-09    0.84217E-04    0.15553E-11    0.31359E-09    0.37975E-07    0.11056E-06    0.96745E-02    0.56516E-09    0.37975E-07    0.11229E-03    0.14847E-03    0.28567E-01    0.86966E-09    0.11056E-06    0.14847E-03    0.21158E-03
    19    0.21452E+02    0.28296E-06    0.76681E-04    0.10033E-01    0.29050E-01    0.28296E-06    0.26997E-13    0.10291E-11    0.31378E-09    0.50082E-09    0.76681E-04    0.10291E-11    0.28433E-09    0.39331E-07    0.11208E-06    0.10033E-01    0.31378E-09    0.39331E-07    0.12409E-03    0.16473E-03    0.29050E-01    0.50082E-09    0.11208E-06    0.16473E-03    0.23516E-03
    20    0.19680E+02   -0.10652E-04    0.70047E-04    0.10372E-01    0.29485E-01   -0.10652E-04    0.10034E-04    0.94273E-12    0.30569E-09    0.53290E-09    0.70047E-04    0.94273E-12    0.25876E-09    0.40611E-07    0.11345E-06    0.10372E-01    0.30569E-09    0.40611E-07    0.13647E-03    0.18183E-03    0.29485E-01    0.53290E-09    0.11345E-06    0.18183E-03    0.25999E-03
    21    0.18032E+02    0.33009E-06    0.64183E-04    0.10692E-01    0.29878E-01    0.33009E-06    0.24408E-13    0.11885E-11    0.56400E-09    0.97741E-09    0.64183E-04    0.11885E-11    0.23630E-09    0.41820E-07    0.11468E-06    0.10692E-01    0.56400E-09    0.41820E-07    0.14941E-03    0.19977E-03    0.29878E-01    0.97741E-09    0.11468E-06    0.19977E-03    0.28608E-03
    22    0.16644E+02   -0.42667E-04    0.58976E-04    0.10995E-01    0.30234E-01   -0.42667E-04   -0.67106E-05    0.16017E-11    0.10496E-08    0.17549E-08    0.58976E-04    0.16017E-11    0.21648E-09    0.42965E-07    0.11579E-06    0.10995E-01    0.10496E-08    0.42965E-07    0.16293E-03    0.21855E-03    0.30234E-01    0.17549E-08    0.11579E-06    0.21855E-03    0.31343E-03
    23    0.15318E+02    0.56124E-06    0.54335E-04    0.11282E-01    0.30554E-01    0.56124E-06    0.67011E-13    0.20136E-11    0.16119E-08    0.26337E-08    0.54335E-04    0.20136E-11    0.19890E-09    0.44048E-07    0.11680E-06    0.11282E-01    0.16119E-08    0.44048E-07    0.17701E-03    0.23818E-03    0.30554E-01    0.26337E-08    0.11680E-06    0.23818E-03    0.34203E-03
    24    0.14143E+02    0.19329E-03    0.50176E-04    0.11552E-01    0.30840E-01    0.19329E-03   -0.45945E-05    0.22780E-11    0.20895E-08    0.33701E-08    0.50176E-04    0.22780E-11    0.18322E-09    0.45069E-07    0.11769E-06    0.11552E-01    0.20895E-08    0.45069E-07    0.19166E-03    0.25864E-03    0.30840E-01    0.33701E-08    0.11769E-06    0.25864E-03    0.37188E-03
    25    0.13128E+02    0.65401E-06    0.46440E-04    0.11808E-01    0.31096E-01    0.65401E-06    0.10400E-12    0.23442E-11    0.23902E-08    0.38265E-08    0.46440E-04    0.23442E-11    0.16921E-09    0.46034E-07    0.11849E-06    0.11808E-01    0.23902E-08    0.46034E-07    0.20687E-03    0.27992E-03    0.31096E-01    0.38265E-08    0.11849E-06    0.27992E-03    0.40295E-03
    26    0.12134E+02    0.17381E-03    0.43070E-04    0.12049E-01    0.31323E-01    0.17381E-03    0.45677E-05    0.22011E-11    0.24547E-08    0.39155E-08    0.43070E-04    0.22011E-11    0.15662E-09    0.46946E-07    0.11920E-06    0.12049E-01    0.24547E-08    0.46946E-07    0.22263E-03    0.30203E-03    0.31323E-01    0.39155E-08    0.11920E-06    0.30203E-03    0.43524E-03
    27    0.11339E+02    0.53405E-06    0.40023E-04    0.12276E-01    0.31523E-01    0.53405E-06    0.84152E-13    0.19008E-11    0.22856E-08    0.36451E-08    0.40023E-04    0.19008E-11    0.14528E-09    0.47807E-07    0.11982E-06    0.12276E-01    0.22856E-08    0.47807E-07    0.23894E-03    0.32495E-03    0.31523E-01    0.36451E-08    0.11982E-06    0.32495E-03    0.46875E-03
    28    0.10538E+02   -0.24431E-03    0.37259E-04    0.12491E-01    0.31700E-01   -0.24431E-03    0.62322E-06    0.15110E-11    0.19134E-08    0.30659E-08    0.37259E-04    0.15110E-11    0.13503E-09    0.48619E-07    0.12037E-06    0.12491E-01    0.19134E-08    0.48619E-07    0.25580E-03    0.34868E-03    0.31700E-01    0.30659E-08    0.12037E-06    0.34868E-03    0.50346E-03
    29    0.98599E+01    0.31557E-06    0.34744E-04    0.12692E-01    0.31851E-01    0.31557E-06    0.43993E-13    0.10991E-11    0.14195E-08    0.23030E-08    0.34744E-04    0.10991E-11    0.12573E-09    0.49381E-07    0.12084E-06    0.12692E-01    0.14195E-08    0.49381E-07    0.27319E-03    0.37320E-03    0.31851E-01    0.23030E-08    0.12084E-06    0.37320E-03    0.53934E-03
    30    0.92853E+01    0.16697E-04    0.32448E-04    0.12881E-01    0.31979E-01    0.16697E-04   -0.21393E-05    0.72597E-12    0.89782E-09    0.14992E-08    0.32448E-04    0.72597E-12    0.11727E-09    0.50095E-07    0.12123E-06    0.12881E-01    0.89782E-09    0.50095E-07    0.29111E-03    0.39850E-03    0.31979E-01    0.14992E-08    0.12123E-06    0.39850E-03    0.57637E-03
    31    0.86240E+01    0.13144E-06    0.30349E-04    0.13058E-01    0.32086E-01    0.13144E-06    0.24867E-13    0.42827E-12    0.44245E-09    0.79503E-09    0.30349E-04    0.42827E-12    0.10956E-09    0.50764E-07    0.12155E-06    0.13058E-01    0.44245E-09    0.50764E-07    0.30954E-03    0.42455E-03    0.32086E-01    0.79503E-09    0.12155E-06    0.42455E-03    0.61453E-03
    32    0.80501E+01    0.16031E-03    0.28426E-04    0.13224E-01    0.32174E-01    0.16031E-03    0.18985E-05    0.23071E-12    0.13377E-09    0.31025E-09    0.28426E-04    0.23071E-12    0.10251E-09    0.51391E-07    0.12181E-06    0.13224E-01    0.13377E-09    0.51391E-07    0.32848E-03    0.45137E-03    0.32174E-01    0.31025E-09    0.12181E-06    0.45137E-03    0.65381E-03
    33    0.75836E+01    0.48502E-07    0.26661E-04    0.13378E-01    0.32245E-01    0.48502E-07    0.20439E-13    0.13434E-12   -0.32698E-11    0.84476E-10    0.26661E-04    0.13434E-12    0.96061E-10    0.51978E-07    0.12202E-06    0.13378E-01   -0.32698E-11    0.51978E-07    0.34792E-03    0.47893E-03    0.32245E-01    0.84476E-10    0.12202E-06    0.47893E-03    0.69418E-03
    34    0.71071E+01   -0.27666E-03    0.25038E-04    0.13523E-01    0.32299E-01   -0.27666E-03    0.58091E-06    0.13104E-12    0.37152E-10    0.12884E-09    0.25038E-04    0.13104E-12    0.90138E-10    0.52525E-07    0.12216E-06    0.13523E-01    0.37152E-10    0.52525E-07    0.36784E-03    0.50720E-03    0.32299E-01    0.12884E-09    0.12216E-06    0.50720E-03    0.73563E-03
    35    0.67011E+01    0.62706E-07    0.23542E-04    0.13658E-01    0.32336E-01    0.62706E-07    0.16619E-13    0.19955E-12    0.23965E-09    0.42046E-09    0.23542E-04    0.19955E-12    0.84692E-10    0.53034E-07    0.12226E-06    0.13658E-01    0.23965E-09    0.53034E-07    0.38824E-03    0.53618E-03    0.32336E-01    0.42046E-09    0.12226E-06    0.53618E-03    0.77811E-03
    36    0.63651E+01    0.46383E-03    0.22161E-04    0.13782E-01    0.32359E-01    0.46383E-03   -0.13653E-06    0.31520E-12    0.58034E-09    0.92292E-09    0.22161E-04    0.31520E-12    0.79672E-10    0.53506E-07    0.12230E-06    0.13782E-01    0.58034E-09    0.53506E-07    0.40910E-03    0.56585E-03    0.32359E-01    0.92292E-09    0.12230E-06    0.56585E-03    0.82161E-03
    37    0.59473E+01    0.12857E-06    0.20884E-04    0.13897E-01    0.32367E-01    0.12857E-06    0.15681E-13    0.45296E-12    0.10225E-08    0.15795E-08    0.20884E-04    0.45296E-12    0.75040E-10    0.53941E-07    0.12230E-06    0.13897E-01    0.10225E-08    0.53941E-07    0.43041E-03    0.59617E-03    0.32367E-01    0.15795E-08    0.12230E-06    0.59617E-03    0.86609E-03
    38    0.55865E+01   -0.55391E-03    0.19701E-04    0.14003E-01    0.32361E-01   -0.55391E-03    0.41830E-05    0.58982E-12    0.15227E-08    0.23235E-08    0.19701E-04    0.58982E-12    0.70755E-10    0.54341E-07    0.12225E-06    0.14003E-01    0.15227E-08    0.54341E-07    0.45215E-03    0.62714E-03    0.32361E-01    0.23235E-08    0.12225E-06    0.62714E-03    0.91151E-03
    39    0.53239E+01   -0.64610E-03    0.18604E-04    0.14099E-01    0.32342E-01   -0.64610E-03    0.55145E-05    0.71135E-12    0.20229E-08    0.30688E-08    0.18604E-04    0.71135E-12    0.66787E-10    0.54705E-07    0.12216E-06    0.14099E-01    0.20229E-08    0.54705E-07    0.47431E-03    0.65872E-03    0.32342E-01    0.30688E-08    0.12216E-06    0.65872E-03    0.95784E-03
    40    0.50095E+01    0.22120E-06    0.17585E-04    0.14186E-01    0.32311E-01    0.22120E-06    0.27319E-13    0.80525E-12    0.24617E-08    0.37245E-08    0.17585E-04    0.80525E-12    0.63105E-10    0.55035E-07    0.12202E-06    0.14186E-01    0.24617E-08    0.55035E-07    0.49686E-03    0.69089E-03    0.32311E-01    0.37245E-08    0.12202E-06    0.69089E-03    0.10050E-02
    41    0.48468E+01    0.12921E-02    0.16636E-04    0.14265E-01    0.32267E-01    0.12921E-02   -0.10177E-04    0.86204E-12    0.27878E-08    0.42145E-08    0.16636E-04    0.86204E-12    0.59682E-10    0.55331E-07    0.12184E-06    0.14265E-01    0.27878E-08    0.55331E-07    0.51979E-03    0.72363E-03    0.32267E-01    0.42145E-08    0.12184E-06    0.72363E-03    0.10531E-02
    42    0.45980E+01    0.24752E-02    0.15752E-04    0.14335E-01    0.32211E-01    0.24752E-02   -0.18179E-04    0.88334E-12    0.29909E-08    0.45237E-08    0.15752E-04    0.88334E-12    0.56495E-10    0.55595E-07    0.12162E-06    0.14335E-01    0.29909E-08    0.55595E-07    0.54309E-03    0.75691E-03    0.32211E-01    0.45237E-08    0.12162E-06    0.75691E-03    0.11019E-02
    43    0.43793E+01    0.26483E-02    0.14927E-04    0.14396E-01    0.32145E-01    0.26483E-02   -0.16190E-04    0.87357E-12    0.30711E-08    0.46517E-08    0.14927E-04    0.87357E-12    0.53529E-10    0.55828E-07    0.12136E-06    0.14396E-01    0.30711E-08    0.55828E-07    0.56675E-03    0.79072E-03    0.32145E-01    0.46517E-08    0.12136E-06    0.79072E-03    0.11515E-02
    44    0.40097E+01    0.18018E-02    0.14158E-04    0.14450E-01    0.32068E-01    0.18018E-02   -0.11250E-04    0.83713E-12    0.30284E-08    0.45985E-08    0.14158E-04    0.83713E-12    0.50763E-10    0.56031E-07    0.12107E-06    0.14450E-01    0.30284E-08    0.56031E-07    0.59074E-03    0.82504E-03    0.32068E-01    0.45985E-08    0.12107E-06    0.82504E-03    0.12019E-02
    45    0.38282E+01    0.21210E-06    0.13440E-04    0.14496E-01    0.31982E-01    0.21210E-06    0.31421E-13    0.77845E-12    0.28626E-08    0.43638E-08    0.13440E-04    0.77845E-12    0.48180E-10    0.56205E-07    0.12074E-06    0.14496E-01    0.28626E-08    0.56205E-07    0.61507E-03    0.85985E-03    0.31982E-01    0.43638E-08    0.12074E-06    0.85985E-03    0.12530E-02
    46    0.37357E+01   -0.44409E-02    0.12766E-04    0.14536E-01    0.31887E-01   -0.44409E-02    0.21386E-04    0.70221E-12    0.25792E-08    0.39551E-08    0.12766E-04    0.70221E-12    0.45762E-10    0.56352E-07    0.12038E-06    0.14536E-01    0.25792E-08    0.56352E-07    0.63971E-03    0.89513E-03    0.31887E-01    0.39551E-08    0.12038E-06    0.89513E-03    0.13048E-02
    47    0.35903E+01   -0.10322E-01    0.12136E-04    0.14568E-01    0.31784E-01   -0.10322E-01    0.45231E-04    0.61423E-12    0.22046E-08    0.34115E-08    0.12136E-04    0.61423E-12    0.43498E-10    0.56474E-07    0.12000E-06    0.14568E-01    0.22046E-08    0.56474E-07    0.66466E-03    0.93087E-03    0.31784E-01    0.34115E-08    0.12000E-06    0.93087E-03    0.13573E-02
    48    0.33320E+01   -0.13066E-01    0.11544E-04    0.14594E-01    0.31674E-01   -0.13066E-01    0.68040E-04    0.52061E-12    0.17704E-08    0.27795E-08    0.11544E-04    0.52061E-12    0.41377E-10    0.56571E-07    0.11958E-06    0.14594E-01    0.17704E-08    0.56571E-07    0.68991E-03    0.96704E-03    0.31674E-01    0.27795E-08    0.11958E-06    0.96704E-03    0.14104E-02
    49    0.30494E+01   -0.86922E-02    0.10989E-04    0.14614E-01    0.31557E-01   -0.86922E-02    0.64032E-04    0.42743E-12    0.13084E-08    0.21059E-08    0.10989E-04    0.42743E-12    0.39387E-10    0.56645E-07    0.11914E-06    0.14614E-01    0.13084E-08    0.56645E-07    0.71543E-03    0.10036E-02    0.31557E-01    0.21059E-08    0.11914E-06    0.10036E-02    0.14641E-02
    50    0.29796E+01    0.93475E-07    0.10468E-04    0.14629E-01    0.31433E-01    0.93475E-07    0.95400E-14    0.34079E-12    0.85039E-09    0.14373E-08    0.10468E-04    0.34079E-12    0.37520E-10    0.56698E-07    0.11868E-06    0.14629E-01    0.85039E-09    0.56698E-07    0.74123E-03    0.10406E-02    0.31433E-01    0.14373E-08    0.11868E-06    0.10406E-02    0.15184E-02
    51    0.29091E+01    0.87114E-02    0.99776E-05    0.14638E-01    0.31305E-01    0.87114E-02   -0.15865E-03    0.26573E-12    0.42538E-09    0.81638E-09    0.99776E-05    0.26573E-12    0.35764E-10    0.56731E-07    0.11820E-06    0.14638E-01    0.42538E-09    0.56731E-07    0.76729E-03    0.10780E-02    0.31305E-01    0.81638E-09    0.11820E-06    0.10780E-02    0.15733E-02
    52    0.30500E+01    0.12776E-01    0.95161E-05    0.14642E-01    0.31171E-01    0.12776E-01   -0.32573E-03    0.20305E-12    0.51969E-10    0.26988E-09    0.95161E-05    0.20305E-12    0.34111E-10    0.56745E-07    0.11770E-06    0.14642E-01    0.51969E-10    0.56745E-07    0.79359E-03    0.11158E-02    0.31171E-01    0.26988E-09    0.11770E-06    0.11158E-02    0.16287E-02
    53    0.30152E+01    0.92855E-02    0.90815E-05    0.14642E-01    0.31032E-01    0.92855E-02   -0.34961E-03    0.15251E-12   -0.25390E-09   -0.17954E-09    0.90815E-05    0.15251E-12    0.32556E-10    0.56740E-07    0.11718E-06    0.14642E-01   -0.25390E-09    0.56740E-07    0.82011E-03    0.11539E-02    0.31032E-01   -0.17954E-09    0.11718E-06    0.11539E-02    0.16846E-02
    54    0.27148E+01    0.33016E-02    0.86720E-05    0.14637E-01    0.30888E-01    0.33016E-02   -0.23463E-03    0.11385E-12   -0.47628E-09   -0.50918E-09    0.86720E-05    0.11385E-12    0.31090E-10    0.56717E-07    0.11665E-06    0.14637E-01   -0.47628E-09    0.56717E-07    0.84683E-03    0.11922E-02    0.30888E-01   -0.50918E-09    0.11665E-06    0.11922E-02    0.17410E-02
    55    0.23560E+01    0.24764E-07    0.82857E-05    0.14627E-01    0.30740E-01    0.24764E-07    0.41488E-14    0.86824E-13   -0.59922E-09   -0.69636E-09    0.82857E-05    0.86824E-13    0.29708E-10    0.56677E-07    0.11610E-06    0.14627E-01   -0.59922E-09    0.56677E-07    0.87374E-03    0.12309E-02    0.30740E-01   -0.69636E-09    0.11610E-06    0.12309E-02    0.17978E-02
    56    0.21507E+01   -0.17291E-02    0.79208E-05    0.14613E-01    0.30588E-01   -0.17291E-02    0.21343E-03    0.70944E-13   -0.61152E-09   -0.72510E-09    0.79208E-05    0.70944E-13    0.28403E-10    0.56620E-07    0.11553E-06    0.14613E-01   -0.61152E-09    0.56620E-07    0.90082E-03    0.12698E-02    0.30588E-01   -0.72510E-09    0.11553E-06    0.12698E-02    0.18550E-02
    57    0.20328E+01   -0.18358E-02    0.75760E-05    0.14594E-01    0.30432E-01   -0.18358E-02    0.29820E-03    0.64745E-13   -0.52088E-09   -0.60626E-09    0.75760E-05    0.64745E-13    0.27170E-10    0.56546E-07    0.11495E-06    0.14594E-01   -0.52088E-09    0.56546E-07    0.92803E-03    0.13090E-02    0.30432E-01   -0.60626E-09    0.11495E-06    0.13090E-02    0.19125E-02
    58    0.20154E+01   -0.12124E-02    0.72500E-05    0.14572E-01    0.30272E-01   -0.12124E-02    0.26287E-03    0.66524E-13   -0.33973E-09   -0.35738E-09    0.72500E-05    0.66524E-13    0.26004E-10    0.56456E-07    0.11436E-06    0.14572E-01   -0.33973E-09    0.56456E-07    0.95536E-03    0.13483E-02    0.30272E-01   -0.35738E-09    0.11436E-06    0.13483E-02    0.19702E-02
    59    0.19630E+01   -0.77348E-03    0.69416E-05    0.14545E-01    0.30107E-01   -0.77348E-03    0.14575E-03    0.74576E-13   -0.80500E-10    0.39560E-11    0.69416E-05    0.74576E-13    0.24902E-10    0.56350E-07    0.11375E-06    0.14545E-01   -0.80500E-10    0.56350E-07    0.98278E-03    0.13877E-02    0.30107E-01    0.39560E-11    0.11375E-06    0.13877E-02    0.20282E-02
    60    0.18886E+01    0.24181E-07    0.66496E-05    0.14513E-01    0.29939E-01    0.24181E-07    0.25784E-14    0.87197E-13    0.24437E-09    0.46020E-09    0.66496E-05    0.87197E-13    0.23857E-10    0.56227E-07    0.11312E-06    0.14513E-01    0.24437E-09    0.56227E-07    0.10103E-02    0.14273E-02    0.29939E-01    0.46020E-09    0.11312E-06    0.14273E-02    0.20863E-02
    61    0.20985E+01    0.18113E-02    0.63728E-05    0.14478E-01    0.29766E-01    0.18113E-02   -0.80085E-04    0.10274E-12    0.62060E-09    0.99114E-09    0.63728E-05    0.10274E-12    0.22868E-10    0.56087E-07    0.11248E-06    0.14478E-01    0.62060E-09    0.56087E-07    0.10378E-02    0.14669E-02    0.29766E-01    0.99114E-09    0.11248E-06    0.14669E-02    0.21446E-02
    62    0.19922E+01    0.37228E-02    0.61103E-05    0.14437E-01    0.29589E-01    0.37228E-02   -0.10301E-03    0.11980E-12    0.10266E-08    0.15660E-08    0.61103E-05    0.11980E-12    0.21929E-10    0.55931E-07    0.11182E-06    0.14437E-01    0.10266E-08    0.55931E-07    0.10653E-02    0.15066E-02    0.29589E-01    0.15660E-08    0.11182E-06    0.15066E-02    0.22029E-02
    63    0.17825E+01    0.47585E-02    0.58614E-05    0.14393E-01    0.29409E-01    0.47585E-02   -0.10297E-03    0.13703E-12    0.14390E-08    0.21514E-08    0.58614E-05    0.13703E-12    0.21039E-10    0.55758E-07    0.11115E-06    0.14393E-01    0.14390E-08    0.55758E-07    0.10928E-02    0.15462E-02    0.29409E-01    0.21514E-08    0.11115E-06    0.15462E-02    0.22612E-02
    64    0.17563E+01    0.37191E-02    0.56251E-05    0.14345E-01    0.29224E-01    0.37191E-02   -0.62183E-04    0.15307E-12    0.18343E-08    0.27139E-08    0.56251E-05    0.15307E-12    0.20194E-10    0.55570E-07    0.11046E-06    0.14345E-01    0.18343E-08    0.55570E-07    0.11203E-02    0.15858E-02    0.29224E-01    0.27139E-08    0.11046E-06    0.15858E-02    0.23194E-02
    65    0.15321E+01    0.44930E-07    0.54008E-05    0.14292E-01    0.29036E-01    0.44930E-07    0.59068E-14    0.16658E-12    0.21891E-08    0.32202E-08    0.54008E-05    0.16658E-12    0.19392E-10    0.55366E-07    0.10975E-06    0.14292E-01    0.21891E-08    0.55366E-07    0.11477E-02    0.16253E-02    0.29036E-01    0.32202E-08    0.10975E-06    0.16253E-02    0.23775E-02
    66    0.13964E+01   -0.46037E-02    0.51876E-05    0.14236E-01    0.28844E-01   -0.46037E-02    0.21984E-04    0.17647E-12    0.24832E-08    0.36413E-08    0.51876E-05    0.17647E-12    0.18629E-10    0.55146E-07    0.10904E-06    0.14236E-01    0.24832E-08    0.55146E-07    0.11751E-02    0.16647E-02    0.28844E-01    0.36413E-08    0.10904E-06    0.16647E-02    0.24355E-02
    67    0.11880E+01   -0.77600E-02    0.49849E-05    0.14175E-01    0.28649E-01   -0.77600E-02    0.10896E-04    0.18272E-12    0.27094E-08    0.39669E-08    0.49849E-05    0.18272E-12    0.17904E-10    0.54912E-07    0.10831E-06    0.14175E-01    0.27094E-08    0.54912E-07    0.12023E-02    0.17040E-02    0.28649E-01    0.39669E-08    0.10831E-06    0.17040E-02    0.24933E-02
    68    0.11906E+01   -0.83024E-02    0.47921E-05    0.14111E-01    0.28450E-01   -0.83024E-02    0.13330E-04    0.18557E-12    0.28639E-08    0.41912E-08    0.47921E-05    0.18557E-12    0.17214E-10    0.54663E-07    0.10756E-06    0.14111E-01    0.28639E-08    0.54663E-07    0.12294E-02    0.17432E-02    0.28450E-01    0.41912E-08    0.10756E-06    0.17432E-02    0.25509E-02
