#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    12    0.43044E+02   -0.23716E-03    0.15741E-03    0.67235E-02    0.23630E-01   -0.23716E-03    0.10382E-03    0.26964E-11   -0.11381E-09    0.18330E-09    0.15741E-03    0.26964E-11    0.61078E-09    0.26749E-07    0.94476E-07    0.67235E-02   -0.11381E-09    0.26749E-07    0.51696E-04    0.66255E-04    0.23630E-01    0.18330E-09    0.94476E-07    0.66255E-04    0.93245E-04
    13    0.38128E+02    0.92926E-06    0.13923E-03    0.72182E-02    0.24475E-01    0.92926E-06    0.10171E-12    0.30636E-11    0.98749E-10    0.62915E-09    0.13923E-03    0.30636E-11    0.53555E-09    0.28627E-07    0.97165E-07    0.72182E-02    0.98749E-10    0.28627E-07    0.59792E-04    0.77106E-04    0.24475E-01    0.62915E-09    0.97165E-07    0.77106E-04    0.10879E-03
    14    0.34054E+02    0.79609E-04    0.12395E-03    0.76850E-02    0.25246E-01    0.79609E-04   -0.27194E-04    0.36342E-11    0.58765E-09    0.13278E-08    0.12395E-03    0.36342E-11    0.47311E-09    0.30397E-07    0.99611E-07    0.76850E-02    0.58765E-09    0.30397E-07    0.68449E-04    0.88775E-04    0.25246E-01    0.13278E-08    0.99611E-07    0.88775E-04    0.12555E-03
    15    0.30650E+02    0.11078E-05    0.11099E-03    0.81258E-02    0.25949E-01    0.11078E-05    0.11711E-12    0.38091E-11    0.10113E-08    0.18325E-08    0.11099E-03    0.38091E-11    0.42077E-09    0.32066E-07    0.10184E-06    0.81258E-02    0.10113E-08    0.32066E-07    0.77669E-04    0.10126E-03    0.25949E-01    0.18325E-08    0.10184E-06    0.10126E-03    0.14353E-03
    16    0.27650E+02    0.32407E-03    0.99881E-04    0.85423E-02    0.26590E-01    0.32407E-03   -0.22586E-04    0.32853E-11    0.10826E-08    0.18006E-08    0.99881E-04    0.32853E-11    0.37639E-09    0.33642E-07    0.10387E-06    0.85423E-02    0.10826E-08    0.33642E-07    0.87450E-04    0.11458E-03    0.26590E-01    0.18006E-08    0.10387E-06    0.11458E-03    0.16275E-03
    17    0.25104E+02    0.67269E-06    0.90300E-04    0.89363E-02    0.27175E-01    0.67269E-06    0.59934E-13    0.23911E-11    0.87387E-09    0.13829E-08    0.90300E-04    0.23911E-11    0.33847E-09    0.35133E-07    0.10572E-06    0.89363E-02    0.87387E-09    0.35133E-07    0.97796E-04    0.12872E-03    0.27175E-01    0.13829E-08    0.10572E-06    0.12872E-03    0.18320E-03
    18    0.22419E+02   -0.52564E-03    0.81971E-04    0.93097E-02    0.27709E-01   -0.52564E-03    0.11488E-04    0.15613E-11    0.55193E-09    0.85308E-09    0.81971E-04    0.15613E-11    0.30578E-09    0.36545E-07    0.10740E-06    0.93097E-02    0.55193E-09    0.36545E-07    0.10871E-03    0.14369E-03    0.27709E-01    0.85308E-09    0.10740E-06    0.14369E-03    0.20490E-03
    19    0.20875E+02    0.28224E-06    0.74685E-04    0.96631E-02    0.28195E-01    0.28224E-06    0.27347E-13    0.10273E-11    0.30260E-09    0.48323E-09    0.74685E-04    0.10273E-11    0.27742E-09    0.37881E-07    0.10893E-06    0.96631E-02    0.30260E-09    0.37881E-07    0.12018E-03    0.15949E-03    0.28195E-01    0.48323E-09    0.10893E-06    0.15949E-03    0.22783E-03
    20    0.19163E+02   -0.10661E-04    0.68266E-04    0.99971E-02    0.28635E-01   -0.10661E-04    0.10034E-04    0.91424E-12    0.28406E-09    0.49481E-09    0.68266E-04    0.91424E-12    0.25260E-09    0.39144E-07    0.11032E-06    0.99971E-02    0.28406E-09    0.39144E-07    0.13222E-03    0.17612E-03    0.28635E-01    0.49481E-09    0.11032E-06    0.17612E-03    0.25199E-03
    21    0.17570E+02    0.31255E-06    0.62589E-04    0.10313E-01    0.29033E-01    0.31255E-06    0.23245E-13    0.11285E-11    0.52495E-09    0.90902E-09    0.62589E-04    0.11285E-11    0.23080E-09    0.40339E-07    0.11157E-06    0.10313E-01    0.52495E-09    0.40339E-07    0.14482E-03    0.19357E-03    0.29033E-01    0.90902E-09    0.11157E-06    0.19357E-03    0.27739E-03
    22    0.16228E+02   -0.42691E-04    0.57545E-04    0.10613E-01    0.29395E-01   -0.42691E-04   -0.67106E-05    0.15187E-11    0.99335E-09    0.16583E-08    0.57545E-04    0.15187E-11    0.21154E-09    0.41472E-07    0.11271E-06    0.10613E-01    0.99335E-09    0.41472E-07    0.15798E-03    0.21186E-03    0.29395E-01    0.16583E-08    0.11271E-06    0.21186E-03    0.30404E-03
    23    0.14943E+02    0.53454E-06    0.53046E-04    0.10897E-01    0.29722E-01    0.53454E-06    0.63327E-13    0.19212E-11    0.15448E-08    0.25201E-08    0.53046E-04    0.19212E-11    0.19446E-09    0.42546E-07    0.11374E-06    0.10897E-01    0.15448E-08    0.42546E-07    0.17170E-03    0.23097E-03    0.29722E-01    0.25201E-08    0.11374E-06    0.23097E-03    0.33192E-03
    24    0.13804E+02    0.19326E-03    0.49013E-04    0.11165E-01    0.30015E-01    0.19326E-03   -0.45945E-05    0.21921E-11    0.20225E-08    0.32577E-08    0.49013E-04    0.21921E-11    0.17922E-09    0.43561E-07    0.11466E-06    0.11165E-01    0.20225E-08    0.43561E-07    0.18598E-03    0.25091E-03    0.30015E-01    0.32577E-08    0.11466E-06    0.25091E-03    0.36102E-03
    25    0.12821E+02    0.63418E-06    0.45386E-04    0.11419E-01    0.30278E-01    0.63418E-06    0.10132E-12    0.22763E-11    0.23334E-08    0.37314E-08    0.45386E-04    0.22763E-11    0.16559E-09    0.44521E-07    0.11549E-06    0.11419E-01    0.23334E-08    0.44521E-07    0.20081E-03    0.27167E-03    0.30278E-01    0.37314E-08    0.11549E-06    0.27167E-03    0.39134E-03
    26    0.11856E+02    0.17380E-03    0.42114E-04    0.11660E-01    0.30514E-01    0.17380E-03    0.45677E-05    0.21573E-11    0.24153E-08    0.38493E-08    0.42114E-04    0.21573E-11    0.15334E-09    0.45430E-07    0.11623E-06    0.11660E-01    0.24153E-08    0.45430E-07    0.21620E-03    0.29323E-03    0.30514E-01    0.38493E-08    0.11623E-06    0.29323E-03    0.42287E-03
    27    0.11085E+02    0.52778E-06    0.39154E-04    0.11887E-01    0.30724E-01    0.52778E-06    0.84398E-13    0.18815E-11    0.22674E-08    0.36138E-08    0.39154E-04    0.18815E-11    0.14230E-09    0.46290E-07    0.11688E-06    0.11887E-01    0.22674E-08    0.46290E-07    0.23212E-03    0.31561E-03    0.30724E-01    0.36138E-08    0.11688E-06    0.31561E-03    0.45559E-03
    28    0.10307E+02   -0.24431E-03    0.36468E-04    0.12101E-01    0.30909E-01   -0.24431E-03    0.62322E-06    0.15121E-11    0.19165E-08    0.30690E-08    0.36468E-04    0.15121E-11    0.13232E-09    0.47102E-07    0.11746E-06    0.12101E-01    0.19165E-08    0.47102E-07    0.24859E-03    0.33879E-03    0.30909E-01    0.30690E-08    0.11746E-06    0.33879E-03    0.48951E-03
    29    0.96493E+01    0.31892E-06    0.34022E-04    0.12303E-01    0.31071E-01    0.31892E-06    0.44940E-13    0.11141E-11    0.14391E-08    0.23326E-08    0.34022E-04    0.11141E-11    0.12326E-09    0.47866E-07    0.11796E-06    0.12303E-01    0.14391E-08    0.47866E-07    0.26559E-03    0.36274E-03    0.31071E-01    0.23326E-08    0.11796E-06    0.36274E-03    0.52459E-03
    30    0.90928E+01    0.16702E-04    0.31789E-04    0.12493E-01    0.31209E-01    0.16702E-04   -0.21393E-05    0.74732E-12    0.92508E-09    0.15415E-08    0.31789E-04    0.74732E-12    0.11501E-09    0.48584E-07    0.11839E-06    0.12493E-01    0.92508E-09    0.48584E-07    0.28311E-03    0.38747E-03    0.31209E-01    0.15415E-08    0.11839E-06    0.38747E-03    0.56081E-03
    31    0.84477E+01    0.13663E-06    0.29745E-04    0.12670E-01    0.31326E-01    0.13663E-06    0.25016E-13    0.44912E-12    0.46812E-09    0.83540E-09    0.29745E-04    0.44912E-12    0.10749E-09    0.49257E-07    0.11875E-06    0.12670E-01    0.46812E-09    0.49257E-07    0.30114E-03    0.41296E-03    0.31326E-01    0.83540E-09    0.11875E-06    0.41296E-03    0.59816E-03
    32    0.78885E+01    0.16031E-03    0.27873E-04    0.12837E-01    0.31425E-01    0.16031E-03    0.18985E-05    0.24545E-12    0.14952E-09    0.33547E-09    0.27873E-04    0.24545E-12    0.10062E-09    0.49890E-07    0.11905E-06    0.12837E-01    0.14952E-09    0.49890E-07    0.31968E-03    0.43920E-03    0.31425E-01    0.33547E-09    0.11905E-06    0.43920E-03    0.63663E-03
    33    0.74354E+01    0.49535E-07    0.26154E-04    0.12994E-01    0.31506E-01    0.49535E-07    0.20287E-13    0.13939E-12   -0.27094E-11    0.85918E-10    0.26154E-04    0.13939E-12    0.94322E-10    0.50483E-07    0.11929E-06    0.12994E-01   -0.27094E-11    0.50483E-07    0.33872E-03    0.46618E-03    0.31506E-01    0.85918E-10    0.11929E-06    0.46618E-03    0.67618E-03
    34    0.69709E+01   -0.27666E-03    0.24571E-04    0.13140E-01    0.31570E-01   -0.27666E-03    0.58091E-06    0.12498E-12    0.20371E-10    0.10267E-09    0.24571E-04    0.12498E-12    0.88540E-10    0.51039E-07    0.11948E-06    0.13140E-01    0.20371E-10    0.51039E-07    0.35824E-03    0.49388E-03    0.31570E-01    0.10267E-09    0.11948E-06    0.49388E-03    0.71679E-03
    35    0.65758E+01    0.57841E-07    0.23113E-04    0.13277E-01    0.31619E-01    0.57841E-07    0.16455E-13    0.18277E-12    0.20489E-09    0.36559E-09    0.23113E-04    0.18277E-12    0.83221E-10    0.51557E-07    0.11961E-06    0.13277E-01    0.20489E-09    0.51557E-07    0.37824E-03    0.52228E-03    0.31619E-01    0.36559E-09    0.11961E-06    0.52228E-03    0.75845E-03
    36    0.62498E+01    0.46382E-03    0.21765E-04    0.13404E-01    0.31653E-01    0.46382E-03   -0.13653E-06    0.28966E-12    0.52843E-09    0.84091E-09    0.21765E-04    0.28966E-12    0.78318E-10    0.52038E-07    0.11970E-06    0.13404E-01    0.52843E-09    0.52038E-07    0.39869E-03    0.55136E-03    0.31653E-01    0.84091E-09    0.11970E-06    0.55136E-03    0.80112E-03
    37    0.58410E+01    0.11969E-06    0.20519E-04    0.13522E-01    0.31672E-01    0.11969E-06    0.15042E-13    0.42133E-12    0.95720E-09    0.14763E-08    0.20519E-04    0.42133E-12    0.73790E-10    0.52484E-07    0.11974E-06    0.13522E-01    0.95720E-09    0.52484E-07    0.41960E-03    0.58111E-03    0.31672E-01    0.14763E-08    0.11974E-06    0.58111E-03    0.84477E-03
    38    0.54884E+01   -0.55392E-03    0.19365E-04    0.13630E-01    0.31678E-01   -0.55392E-03    0.41830E-05    0.55513E-12    0.14504E-08    0.22091E-08    0.19365E-04    0.55513E-12    0.69602E-10    0.52895E-07    0.11973E-06    0.13630E-01    0.14504E-08    0.52895E-07    0.44094E-03    0.61150E-03    0.31678E-01    0.22091E-08    0.11973E-06    0.61150E-03    0.88937E-03
    39    0.52335E+01   -0.64611E-03    0.18293E-04    0.13730E-01    0.31671E-01   -0.64611E-03    0.55145E-05    0.67630E-12    0.19505E-08    0.29538E-08    0.18293E-04    0.67630E-12    0.65721E-10    0.53272E-07    0.11967E-06    0.13730E-01    0.19505E-08    0.53272E-07    0.46270E-03    0.64251E-03    0.31671E-01    0.29538E-08    0.11967E-06    0.64251E-03    0.93488E-03
    40    0.49259E+01    0.21200E-06    0.17297E-04    0.13820E-01    0.31650E-01    0.21200E-06    0.25971E-13    0.77207E-12    0.23959E-08    0.36190E-08    0.17297E-04    0.77207E-12    0.62120E-10    0.53615E-07    0.11957E-06    0.13820E-01    0.23959E-08    0.53615E-07    0.48485E-03    0.67411E-03    0.31650E-01    0.36190E-08    0.11957E-06    0.67411E-03    0.98127E-03
    41    0.47695E+01    0.12921E-02    0.16370E-04    0.13902E-01    0.31618E-01    0.12921E-02   -0.10177E-04    0.83243E-12    0.27349E-08    0.41283E-08    0.16370E-04    0.83243E-12    0.58769E-10    0.53924E-07    0.11943E-06    0.13902E-01    0.27349E-08    0.53924E-07    0.50740E-03    0.70629E-03    0.31618E-01    0.41283E-08    0.11943E-06    0.70629E-03    0.10285E-02
    42    0.45265E+01    0.24752E-02    0.15506E-04    0.13976E-01    0.31574E-01    0.24752E-02   -0.18179E-04    0.85849E-12    0.29557E-08    0.44640E-08    0.15506E-04    0.85849E-12    0.55651E-10    0.54203E-07    0.11926E-06    0.13976E-01    0.29557E-08    0.54203E-07    0.53031E-03    0.73901E-03    0.31574E-01    0.44640E-08    0.11926E-06    0.73901E-03    0.10765E-02
    43    0.43132E+01    0.26483E-02    0.14700E-04    0.14041E-01    0.31519E-01    0.26483E-02   -0.16190E-04    0.85412E-12    0.30568E-08    0.46234E-08    0.14700E-04    0.85412E-12    0.52746E-10    0.54450E-07    0.11904E-06    0.14041E-01    0.30568E-08    0.54450E-07    0.55358E-03    0.77227E-03    0.31519E-01    0.46234E-08    0.11904E-06    0.77227E-03    0.11254E-02
    44    0.39485E+01    0.18018E-02    0.13947E-04    0.14099E-01    0.31454E-01    0.18018E-02   -0.11250E-04    0.82321E-12    0.30364E-08    0.46036E-08    0.13947E-04    0.82321E-12    0.50036E-10    0.54668E-07    0.11879E-06    0.14099E-01    0.30364E-08    0.54668E-07    0.57720E-03    0.80604E-03    0.31454E-01    0.46036E-08    0.11879E-06    0.80604E-03    0.11750E-02
    45    0.37714E+01    0.20977E-06    0.13244E-04    0.14149E-01    0.31380E-01    0.20977E-06    0.31339E-13    0.76963E-12    0.28929E-08    0.44019E-08    0.13244E-04    0.76963E-12    0.47505E-10    0.54858E-07    0.11850E-06    0.14149E-01    0.28929E-08    0.54858E-07    0.60115E-03    0.84031E-03    0.31380E-01    0.44019E-08    0.11850E-06    0.84031E-03    0.12253E-02
    46    0.36831E+01   -0.44409E-02    0.12585E-04    0.14192E-01    0.31296E-01   -0.44409E-02    0.21386E-04    0.69764E-12    0.26300E-08    0.40235E-08    0.12585E-04    0.69764E-12    0.45136E-10    0.55022E-07    0.11818E-06    0.14192E-01    0.26300E-08    0.55022E-07    0.62543E-03    0.87505E-03    0.31296E-01    0.40235E-08    0.11818E-06    0.87505E-03    0.12763E-02
    47    0.35416E+01   -0.10322E-01    0.11967E-04    0.14229E-01    0.31205E-01   -0.10322E-01    0.45231E-04    0.61299E-12    0.22729E-08    0.35056E-08    0.11967E-04    0.61299E-12    0.42916E-10    0.55160E-07    0.11784E-06    0.14229E-01    0.22729E-08    0.55160E-07    0.65002E-03    0.91027E-03    0.31205E-01    0.35056E-08    0.11784E-06    0.91027E-03    0.13280E-02
    48    0.32868E+01   -0.13066E-01    0.11388E-04    0.14260E-01    0.31106E-01   -0.13066E-01    0.68040E-04    0.52179E-12    0.18523E-08    0.28932E-08    0.11388E-04    0.52179E-12    0.40836E-10    0.55274E-07    0.11747E-06    0.14260E-01    0.18523E-08    0.55274E-07    0.67491E-03    0.94592E-03    0.31106E-01    0.28932E-08    0.11747E-06    0.94592E-03    0.13804E-02
    49    0.30074E+01   -0.86922E-02    0.10844E-04    0.14284E-01    0.31000E-01   -0.86922E-02    0.64032E-04    0.43016E-12    0.13988E-08    0.22317E-08    0.10844E-04    0.43016E-12    0.38885E-10    0.55365E-07    0.11707E-06    0.14284E-01    0.13988E-08    0.55365E-07    0.70009E-03    0.98201E-03    0.31000E-01    0.22317E-08    0.11707E-06    0.98201E-03    0.14334E-02
    50    0.29406E+01    0.94601E-07    0.10333E-04    0.14303E-01    0.30888E-01    0.94601E-07    0.96337E-14    0.34423E-12    0.94305E-09    0.15661E-08    0.10333E-04    0.34423E-12    0.37053E-10    0.55435E-07    0.11665E-06    0.14303E-01    0.94305E-09    0.55435E-07    0.72554E-03    0.10185E-02    0.30888E-01    0.15661E-08    0.11665E-06    0.10185E-02    0.14870E-02
    51    0.28729E+01    0.87114E-02    0.98521E-05    0.14317E-01    0.30771E-01    0.87114E-02   -0.15865E-03    0.26909E-12    0.51344E-09    0.93827E-09    0.98521E-05    0.26909E-12    0.35329E-10    0.55486E-07    0.11621E-06    0.14317E-01    0.51344E-09    0.55486E-07    0.75127E-03    0.10554E-02    0.30771E-01    0.93827E-09    0.11621E-06    0.10554E-02    0.15412E-02
    52    0.30164E+01    0.12776E-01    0.93994E-05    0.14326E-01    0.30648E-01    0.12776E-01   -0.32573E-03    0.20571E-12    0.12942E-09    0.37614E-09    0.93994E-05    0.20571E-12    0.33707E-10    0.55517E-07    0.11575E-06    0.14326E-01    0.12942E-09    0.55517E-07    0.77724E-03    0.10927E-02    0.30648E-01    0.37614E-09    0.11575E-06    0.10927E-02    0.15960E-02
    53    0.29840E+01    0.92855E-02    0.89730E-05    0.14330E-01    0.30520E-01    0.92855E-02   -0.34961E-03    0.15402E-12   -0.19181E-09   -0.95689E-10    0.89730E-05    0.15402E-12    0.32179E-10    0.55530E-07    0.11527E-06    0.14330E-01   -0.19181E-09    0.55530E-07    0.80344E-03    0.11303E-02    0.30520E-01   -0.95689E-10    0.11527E-06    0.11303E-02    0.16512E-02
    54    0.26859E+01    0.33016E-02    0.85711E-05    0.14329E-01    0.30387E-01    0.33016E-02   -0.23463E-03    0.11398E-12   -0.43305E-09   -0.45266E-09    0.85711E-05    0.11398E-12    0.30740E-10    0.55525E-07    0.11477E-06    0.14329E-01   -0.43305E-09    0.55525E-07    0.82986E-03    0.11683E-02    0.30387E-01   -0.45266E-09    0.11477E-06    0.11683E-02    0.17070E-02
    55    0.23291E+01    0.24596E-07    0.81919E-05    0.14324E-01    0.30250E-01    0.24596E-07    0.40082E-14    0.85532E-13   -0.57710E-09   -0.67021E-09    0.81919E-05    0.85532E-13    0.29382E-10    0.55503E-07    0.11426E-06    0.14324E-01   -0.57710E-09    0.55503E-07    0.85647E-03    0.12065E-02    0.30250E-01   -0.67021E-09    0.11426E-06    0.12065E-02    0.17631E-02
    56    0.21257E+01   -0.17291E-02    0.78335E-05    0.14315E-01    0.30109E-01   -0.17291E-02    0.21343E-03    0.68337E-13   -0.61155E-09   -0.73061E-09    0.78335E-05    0.68337E-13    0.28099E-10    0.55465E-07    0.11374E-06    0.14315E-01   -0.61155E-09    0.55465E-07    0.88326E-03    0.12450E-02    0.30109E-01   -0.73061E-09    0.11374E-06    0.12450E-02    0.18197E-02
    57    0.20095E+01   -0.18358E-02    0.74948E-05    0.14301E-01    0.29964E-01   -0.18358E-02    0.29820E-03    0.60985E-13   -0.54323E-09   -0.64344E-09    0.74948E-05    0.60985E-13    0.26887E-10    0.55410E-07    0.11320E-06    0.14301E-01   -0.54323E-09    0.55410E-07    0.91020E-03    0.12837E-02    0.29964E-01   -0.64344E-09    0.11320E-06    0.12837E-02    0.18766E-02
    58    0.19938E+01   -0.12124E-02    0.71745E-05    0.14283E-01    0.29814E-01   -0.12124E-02    0.26287E-03    0.61792E-13   -0.38376E-09   -0.42517E-09    0.71745E-05    0.61792E-13    0.25740E-10    0.55339E-07    0.11264E-06    0.14283E-01   -0.38376E-09    0.55339E-07    0.93727E-03    0.13226E-02    0.29814E-01   -0.42517E-09    0.11264E-06    0.13226E-02    0.19338E-02
    59    0.19429E+01   -0.77348E-03    0.68714E-05    0.14261E-01    0.29660E-01   -0.77348E-03    0.14575E-03    0.69071E-13   -0.14477E-09   -0.92212E-10    0.68714E-05    0.69071E-13    0.24656E-10    0.55251E-07    0.11207E-06    0.14261E-01   -0.14477E-09    0.55251E-07    0.96444E-03    0.13617E-02    0.29660E-01   -0.92212E-10    0.11207E-06    0.13617E-02    0.19913E-02
    60    0.18700E+01    0.22610E-07    0.65843E-05    0.14235E-01    0.29502E-01    0.22610E-07    0.25784E-14    0.81138E-13    0.16214E-09    0.33898E-09    0.65843E-05    0.81138E-13    0.23628E-10    0.55147E-07    0.11148E-06    0.14235E-01    0.16214E-09    0.55147E-07    0.99168E-03    0.14009E-02    0.29502E-01    0.33898E-09    0.11148E-06    0.14009E-02    0.20489E-02
    61    0.20812E+01    0.18113E-02    0.63120E-05    0.14204E-01    0.29340E-01    0.18113E-02   -0.80085E-04    0.96360E-13    0.52344E-09    0.84927E-09    0.63120E-05    0.96360E-13    0.22654E-10    0.55026E-07    0.11087E-06    0.14204E-01    0.52344E-09    0.55026E-07    0.10190E-02    0.14402E-02    0.29340E-01    0.84927E-09    0.11087E-06    0.14402E-02    0.21067E-02
    62    0.19762E+01    0.37228E-02    0.60538E-05    0.14169E-01    0.29173E-01    0.37228E-02   -0.10301E-03    0.11333E-12    0.91812E-09    0.14087E-08    0.60538E-05    0.11333E-12    0.21731E-10    0.54889E-07    0.11025E-06    0.14169E-01    0.91812E-09    0.54889E-07    0.10463E-02    0.14796E-02    0.29173E-01    0.14087E-08    0.11025E-06    0.14796E-02    0.21646E-02
    63    0.17676E+01    0.47585E-02    0.58089E-05    0.14130E-01    0.29003E-01    0.47585E-02   -0.10297E-03    0.13069E-12    0.13233E-08    0.19846E-08    0.58089E-05    0.13069E-12    0.20854E-10    0.54736E-07    0.10962E-06    0.14130E-01    0.13233E-08    0.54736E-07    0.10736E-02    0.15189E-02    0.29003E-01    0.19846E-08    0.10962E-06    0.15189E-02    0.22225E-02
    64    0.17425E+01    0.37191E-02    0.55764E-05    0.14086E-01    0.28829E-01    0.37191E-02   -0.62183E-04    0.14707E-12    0.17160E-08    0.25443E-08    0.55764E-05    0.14707E-12    0.20022E-10    0.54567E-07    0.10897E-06    0.14086E-01    0.17160E-08    0.54567E-07    0.11009E-02    0.15583E-02    0.28829E-01    0.25443E-08    0.10897E-06    0.15583E-02    0.22803E-02
    65    0.15193E+01    0.43391E-07    0.53555E-05    0.14039E-01    0.28651E-01    0.43391E-07    0.55787E-14    0.16114E-12    0.20735E-08    0.30551E-08    0.53555E-05    0.16114E-12    0.19232E-10    0.54383E-07    0.10830E-06    0.14039E-01    0.20735E-08    0.54383E-07    0.11282E-02    0.15975E-02    0.28651E-01    0.30551E-08    0.10830E-06    0.15975E-02    0.23381E-02
    66    0.13846E+01   -0.46037E-02    0.51455E-05    0.13987E-01    0.28469E-01   -0.46037E-02    0.21984E-04    0.17178E-12    0.23757E-08    0.34886E-08    0.51455E-05    0.17178E-12    0.18480E-10    0.54183E-07    0.10762E-06    0.13987E-01    0.23757E-08    0.54183E-07    0.11554E-02    0.16367E-02    0.28469E-01    0.34886E-08    0.10762E-06    0.16367E-02    0.23958E-02
    67    0.11770E+01   -0.77600E-02    0.49459E-05    0.13932E-01    0.28283E-01   -0.77600E-02    0.10896E-04    0.17891E-12    0.26145E-08    0.38330E-08    0.49459E-05    0.17891E-12    0.17766E-10    0.53968E-07    0.10693E-06    0.13932E-01    0.26145E-08    0.53968E-07    0.11825E-02    0.16758E-02    0.28283E-01    0.38330E-08    0.10693E-06    0.16758E-02    0.24533E-02
    68    0.11805E+01   -0.83024E-02    0.47560E-05    0.13873E-01    0.28095E-01   -0.83024E-02    0.13330E-04    0.18268E-12    0.27849E-08    0.40807E-08    0.47560E-05    0.18268E-12    0.17086E-10    0.53740E-07    0.10622E-06    0.13873E-01    0.27849E-08    0.53740E-07    0.12095E-02    0.17147E-02    0.28095E-01    0.40807E-08    0.10622E-06    0.17147E-02    0.25106E-02
