#    L    TT             EE             TE             PP             TP          
   177   -0.33230E-01    0.70562E-04    0.26861E-02    0.13697E+07    0.78903E+03
   178   -0.11289E+00    0.28936E-03    0.37823E-02    0.13611E+07    0.77956E+03
   179   -0.22223E+00    0.36102E-03    0.54213E-02    0.13526E+07    0.77023E+03
   180   -0.20404E+00    0.47345E-03    0.62767E-02    0.13441E+07    0.76105E+03
   181   -0.27254E+00    0.59167E-03    0.65077E-02    0.13358E+07    0.75202E+03
   182   -0.34482E+00    0.75500E-03    0.77592E-02    0.13275E+07    0.74313E+03
   183   -0.48653E+00    0.85420E-03    0.87047E-02    0.13193E+07    0.73438E+03
   184   -0.54045E+00    0.92858E-03    0.10246E-01    0.13112E+07    0.72576E+03
   185   -0.57224E+00    0.10917E-02    0.10315E-01    0.13032E+07    0.71729E+03
   186   -0.94468E+00    0.11676E-02    0.12040E-01    0.12952E+07    0.70894E+03
   187   -0.98059E+00    0.12623E-02    0.14096E-01    0.12873E+07    0.70072E+03
   188   -0.10427E+01    0.13260E-02    0.15157E-01    0.12795E+07    0.69263E+03
   189   -0.11968E+01    0.13610E-02    0.16867E-01    0.12717E+07    0.68466E+03
   190   -0.98841E+00    0.13842E-02    0.17157E-01    0.12641E+07    0.67681E+03
   191   -0.11518E+01    0.13829E-02    0.19157E-01    0.12565E+07    0.66908E+03
   192   -0.11583E+01    0.13446E-02    0.20798E-01    0.12489E+07    0.66146E+03
   193   -0.12222E+01    0.12787E-02    0.20754E-01    0.12414E+07    0.65396E+03
   194   -0.11119E+01    0.11801E-02    0.21412E-01    0.12340E+07    0.64656E+03
   195   -0.10417E+01    0.10509E-02    0.20704E-01    0.12267E+07    0.63927E+03
   196   -0.10030E+01    0.89326E-03    0.19530E-01    0.12194E+07    0.63209E+03
   197   -0.83855E+00    0.71685E-03    0.16565E-01    0.12122E+07    0.62500E+03
   198   -0.61398E+00    0.50895E-03    0.12711E-01    0.12050E+07    0.61801E+03
   199   -0.32067E+00    0.27175E-03    0.73839E-02    0.11979E+07    0.61112E+03
   200    0.50008E-01    0.00000E+00   -0.47705E-12    0.11908E+07    0.60432E+03
   201    0.43083E+00   -0.28135E-03   -0.84539E-02    0.11838E+07    0.59760E+03
   202    0.89680E+00   -0.59737E-03   -0.18882E-01    0.11768E+07    0.59098E+03
   203    0.13728E+01   -0.92061E-03   -0.29875E-01    0.11699E+07    0.58444E+03
   204    0.17837E+01   -0.12608E-02   -0.43737E-01    0.11630E+07    0.57799E+03
   205    0.22771E+01   -0.16054E-02   -0.57575E-01    0.11562E+07    0.57162E+03
   206    0.27038E+01   -0.19491E-02   -0.71984E-01    0.11494E+07    0.56534E+03
   207    0.32113E+01   -0.23019E-02   -0.86745E-01    0.11427E+07    0.55914E+03
   208    0.35760E+01   -0.26435E-02   -0.10171E+00    0.11361E+07    0.55302E+03
   209    0.39457E+01   -0.29838E-02   -0.11658E+00    0.11294E+07    0.54699E+03
   210    0.43193E+01   -0.33028E-02   -0.13159E+00    0.11228E+07    0.54103E+03
   211    0.46962E+01   -0.36027E-02   -0.14613E+00    0.11163E+07    0.53515E+03
   212    0.49269E+01   -0.38858E-02   -0.16047E+00    0.11098E+07    0.52935E+03
   213    0.52333E+01   -0.41395E-02   -0.17389E+00    0.11034E+07    0.52363E+03
   214    0.54661E+01   -0.44033E-02   -0.18694E+00    0.10970E+07    0.51798E+03
   215    0.56986E+01   -0.45160E-02   -0.19969E+00    0.10906E+07    0.51241E+03
   216    0.58558E+01   -0.46954E-02   -0.21095E+00    0.10843E+07    0.50691E+03
   217    0.60854E+01   -0.48174E-02   -0.22206E+00    0.10780E+07    0.50149E+03
   218    0.62380E+01   -0.49140E-02   -0.23214E+00    0.10718E+07    0.49614E+03
   219    0.63869E+01   -0.50172E-02   -0.23956E+00    0.10655E+07    0.49085E+03
   220    0.65313E+01   -0.50105E-02   -0.24809E+00    0.10594E+07    0.48564E+03
   221    0.66704E+01   -0.50002E-02   -0.25486E+00    0.10533E+07    0.48050E+03
   222    0.68033E+01   -0.48696E-02   -0.26067E+00    0.10472E+07    0.47542E+03
   223    0.67807E+01   -0.47250E-02   -0.26412E+00    0.10411E+07    0.47042E+03
   224    0.68987E+01   -0.45985E-02   -0.26826E+00    0.10351E+07    0.46547E+03
   225    0.69337E+01   -0.43735E-02   -0.26945E+00    0.10291E+07    0.46060E+03
   226    0.69590E+01   -0.40820E-02   -0.27073E+00    0.10232E+07    0.45578E+03
   227    0.68997E+01   -0.37559E-02   -0.26996E+00    0.10173E+07    0.45103E+03
   228    0.69034E+01   -0.34273E-02   -0.26795E+00    0.10114E+07    0.44634E+03
   229    0.68949E+01   -0.30538E-02   -0.26553E+00    0.10055E+07    0.44171E+03
   230    0.67991E+01   -0.26675E-02   -0.26128E+00    0.99971E+06    0.43715E+03
   231    0.66152E+01   -0.22262E-02   -0.25528E+00    0.99393E+06    0.43264E+03
   232    0.64909E+01   -0.18360E-02   -0.24836E+00    0.98817E+06    0.42819E+03
   233    0.63510E+01   -0.13061E-02   -0.24132E+00    0.98244E+06    0.42379E+03
   234    0.60461E+01   -0.81706E-03   -0.23276E+00    0.97675E+06    0.41945E+03
   235    0.57982E+01   -0.32665E-03   -0.22351E+00    0.97108E+06    0.41517E+03
   236    0.54580E+01    0.13318E-03   -0.21288E+00    0.96544E+06    0.41094E+03
   237    0.50988E+01    0.60470E-03   -0.20172E+00    0.95982E+06    0.40676E+03
   238    0.47197E+01    0.11302E-02   -0.18933E+00    0.95423E+06    0.40264E+03
   239    0.43943E+01    0.15291E-02   -0.17582E+00    0.94867E+06    0.39857E+03
   240    0.38988E+01    0.18438E-02   -0.16272E+00    0.94313E+06    0.39454E+03
   241    0.35294E+01    0.21907E-02   -0.14865E+00    0.93761E+06    0.39057E+03
   242    0.31369E+01    0.23893E-02   -0.13367E+00    0.93212E+06    0.38664E+03
   243    0.27202E+01    0.25562E-02   -0.11859E+00    0.92665E+06    0.38276E+03
   244    0.22786E+01    0.25851E-02   -0.10203E+00    0.92120E+06    0.37892E+03
   245    0.18113E+01    0.25182E-02   -0.86270E-01    0.91578E+06    0.37513E+03
   246    0.13915E+01    0.23237E-02   -0.69168E-01    0.91037E+06    0.37139E+03
   247    0.10186E+01    0.18952E-02   -0.52285E-01    0.90499E+06    0.36768E+03
   248    0.61732E+00    0.15721E-02   -0.34955E-01    0.89962E+06    0.36402E+03
   249    0.33540E+00    0.80248E-03   -0.17253E-01    0.89427E+06    0.36040E+03
   250    0.23431E-01    0.00000E+00   -0.48005E-13    0.88894E+06    0.35682E+03
   251   -0.17238E+00   -0.11553E-02    0.18203E-01    0.88362E+06    0.35328E+03
   252   -0.48328E+00   -0.24267E-02    0.36481E-01    0.87833E+06    0.34977E+03
   253   -0.54776E+00   -0.40141E-02    0.53948E-01    0.87305E+06    0.34631E+03
   254   -0.67284E+00   -0.55973E-02    0.71205E-01    0.86779E+06    0.34288E+03
   255   -0.79414E+00   -0.74504E-02    0.88851E-01    0.86256E+06    0.33949E+03
   256   -0.84729E+00   -0.91791E-02    0.10749E+00    0.85734E+06    0.33614E+03
   257   -0.84218E+00   -0.11206E-01    0.11954E+00    0.85215E+06    0.33282E+03
   258   -0.86300E+00   -0.13137E-01    0.13824E+00    0.84698E+06    0.32954E+03
   259   -0.84536E+00   -0.15097E-01    0.14933E+00    0.84183E+06    0.32630E+03
   260   -0.72489E+00   -0.17063E-01    0.16826E+00    0.83671E+06    0.32309E+03
   261   -0.66005E+00   -0.19087E-01    0.17336E+00    0.83162E+06    0.31992E+03
   262   -0.66074E+00   -0.20923E-01    0.18751E+00    0.82656E+06    0.31678E+03
   263   -0.36544E+00   -0.22770E-01    0.20387E+00    0.82152E+06    0.31368E+03
   264   -0.22977E+00   -0.24532E-01    0.21562E+00    0.81651E+06    0.31062E+03
   265   -0.18933E+00   -0.26259E-01    0.21593E+00    0.81154E+06    0.30758E+03
   266   -0.31173E-01   -0.27706E-01    0.22769E+00    0.80659E+06    0.30459E+03
   267    0.11944E-01   -0.29221E-01    0.22921E+00    0.80168E+06    0.30162E+03
   268    0.78689E-01   -0.30410E-01    0.23595E+00    0.79680E+06    0.29869E+03
   269    0.10593E-01   -0.31547E-01    0.24107E+00    0.79195E+06    0.29579E+03
   270    0.94891E-01   -0.32534E-01    0.24519E+00    0.78714E+06    0.29293E+03
   271    0.98830E-01   -0.33424E-01    0.24889E+00    0.78236E+06    0.29010E+03
   272    0.23536E+00   -0.33894E-01    0.24536E+00    0.77763E+06    0.28730E+03
   273    0.27173E+00   -0.34518E-01    0.25005E+00    0.77293E+06    0.28453E+03
   274    0.34660E+00   -0.34678E-01    0.24127E+00    0.76826E+06    0.28179E+03
   275    0.37580E+00   -0.34870E-01    0.24190E+00    0.76364E+06    0.27909E+03
   276    0.49798E+00   -0.34849E-01    0.23027E+00    0.75906E+06    0.27641E+03
   277    0.48039E+00   -0.34591E-01    0.22926E+00    0.75452E+06    0.27377E+03
   278    0.53599E+00   -0.34149E-01    0.21717E+00    0.75003E+06    0.27116E+03
   279    0.58059E+00   -0.33573E-01    0.20206E+00    0.74557E+06    0.26857E+03
   280    0.60429E+00   -0.32841E-01    0.19935E+00    0.74116E+06    0.26602E+03
   281    0.74575E+00   -0.31854E-01    0.18738E+00    0.73680E+06    0.26350E+03
   282    0.69794E+00   -0.30888E-01    0.17418E+00    0.73249E+06    0.26100E+03
   283    0.74809E+00   -0.29696E-01    0.16033E+00    0.72822E+06    0.25854E+03
   284    0.81202E+00   -0.28329E-01    0.14644E+00    0.72400E+06    0.25610E+03
   285    0.87983E+00   -0.26765E-01    0.13312E+00    0.71983E+06    0.25369E+03
   286    0.86733E+00   -0.25130E-01    0.11352E+00    0.71570E+06    0.25131E+03
   287    0.83890E+00   -0.23399E-01    0.10312E+00    0.71163E+06    0.24896E+03
   288    0.85893E+00   -0.21551E-01    0.87651E-01    0.70762E+06    0.24663E+03
   289    0.84323E+00   -0.19636E-01    0.75142E-01    0.70365E+06    0.24433E+03
   290    0.85619E+00   -0.17779E-01    0.66194E-01    0.69974E+06    0.24206E+03
   291    0.88789E+00   -0.15217E-01    0.46550E-01    0.69589E+06    0.23981E+03
   292    0.63132E+00   -0.13038E-01    0.39095E-01    0.69209E+06    0.23759E+03
   293    0.67083E+00   -0.11592E-01    0.22144E-01    0.68835E+06    0.23539E+03
   294    0.55083E+00   -0.93704E-02    0.18583E-01    0.68466E+06    0.23322E+03
   295    0.63282E+00   -0.78354E-02    0.67261E-02    0.68104E+06    0.23108E+03
   296    0.53550E+00   -0.54786E-02    0.20301E-02    0.67747E+06    0.22896E+03
   297    0.47180E+00   -0.45053E-02    0.50950E-02    0.67397E+06    0.22686E+03
   298    0.28327E+00   -0.26641E-02    0.16641E-02    0.67053E+06    0.22479E+03
   299    0.18285E+00   -0.67475E-03   -0.23422E-03    0.66715E+06    0.22274E+03
   300    0.12071E-01    0.00000E+00    0.00000E+00    0.66383E+06    0.22072E+03
   301   -0.16455E+00    0.87705E-03    0.10259E-01    0.66058E+06    0.21872E+03
   302   -0.28194E+00    0.12775E-02    0.30463E-01    0.65739E+06    0.21674E+03
   303   -0.42347E+00    0.20163E-02    0.45537E-01    0.65425E+06    0.21479E+03
   304   -0.59823E+00    0.31656E-02    0.55267E-01    0.65117E+06    0.21285E+03
   305   -0.74102E+00    0.33118E-02    0.74293E-01    0.64815E+06    0.21094E+03
   306   -0.93520E+00    0.32699E-02    0.94968E-01    0.64517E+06    0.20905E+03
   307   -0.11156E+01    0.31120E-02    0.10965E+00    0.64223E+06    0.20719E+03
   308   -0.12912E+01    0.43959E-02    0.14041E+00    0.63933E+06    0.20534E+03
   309   -0.13970E+01    0.42224E-02    0.15731E+00    0.63647E+06    0.20352E+03
   310   -0.15904E+01    0.34063E-02    0.18242E+00    0.63365E+06    0.20172E+03
   311   -0.17321E+01    0.42485E-02    0.20067E+00    0.63085E+06    0.19993E+03
   312   -0.18312E+01    0.38496E-02    0.22671E+00    0.62809E+06    0.19817E+03
   313   -0.19709E+01    0.37674E-02    0.24545E+00    0.62534E+06    0.19643E+03
   314   -0.20862E+01    0.40740E-02    0.27154E+00    0.62262E+06    0.19471E+03
   315   -0.21860E+01    0.33559E-02    0.28990E+00    0.61991E+06    0.19301E+03
   316   -0.22795E+01    0.31709E-02    0.30775E+00    0.61722E+06    0.19133E+03
   317   -0.23758E+01    0.21055E-02    0.32487E+00    0.61453E+06    0.18967E+03
