#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    17    0.26880E+02    0.72783E-06    0.96514E-04    0.97947E-02    0.29267E-01    0.72783E-06    0.65299E-13    0.25880E-11    0.95615E-09    0.15085E-08    0.96514E-04    0.25880E-11    0.36053E-09    0.38502E-07    0.11354E-06    0.97947E-02    0.95615E-09    0.38502E-07    0.10561E-03    0.13911E-03    0.29267E-01    0.15085E-08    0.11354E-06    0.13911E-03    0.19777E-03
    18    0.23997E+02   -0.52561E-03    0.87482E-04    0.10183E-01    0.29800E-01   -0.52561E-03    0.11488E-04    0.16860E-11    0.60382E-09    0.92943E-09    0.87482E-04    0.16860E-11    0.32529E-09    0.39969E-07    0.11521E-06    0.10183E-01    0.60382E-09    0.39969E-07    0.11729E-03    0.15514E-03    0.29800E-01    0.92943E-09    0.11521E-06    0.15514E-03    0.22097E-03
    19    0.22282E+02    0.30384E-06    0.79595E-04    0.10550E-01    0.30281E-01    0.30384E-06    0.29694E-13    0.11065E-11    0.33143E-09    0.52576E-09    0.79595E-04    0.11065E-11    0.29476E-09    0.41353E-07    0.11672E-06    0.10550E-01    0.33143E-09    0.41353E-07    0.12955E-03    0.17204E-03    0.30281E-01    0.52576E-09    0.11672E-06    0.17204E-03    0.24546E-03
    20    0.20424E+02   -0.10642E-04    0.72658E-04    0.10895E-01    0.30714E-01   -0.10642E-04    0.10034E-04    0.98400E-12    0.31075E-09    0.53747E-09    0.72658E-04    0.98400E-12    0.26809E-09    0.42655E-07    0.11807E-06    0.10895E-01    0.31075E-09    0.42655E-07    0.14240E-03    0.18979E-03    0.30714E-01    0.53747E-09    0.11807E-06    0.18979E-03    0.27124E-03
    21    0.18702E+02    0.33653E-06    0.66531E-04    0.11220E-01    0.31102E-01    0.33653E-06    0.25185E-13    0.12155E-11    0.57156E-09    0.98564E-09    0.66531E-04    0.12155E-11    0.24468E-09    0.43883E-07    0.11928E-06    0.11220E-01    0.57156E-09    0.43883E-07    0.15583E-03    0.20841E-03    0.31102E-01    0.98564E-09    0.11928E-06    0.20841E-03    0.29830E-03
    22    0.17249E+02   -0.42659E-04    0.61095E-04    0.11527E-01    0.31452E-01   -0.42659E-04   -0.67106E-05    0.16359E-11    0.10780E-08    0.17951E-08    0.61095E-04    0.16359E-11    0.22402E-09    0.45043E-07    0.12037E-06    0.11527E-01    0.10780E-08    0.45043E-07    0.16984E-03    0.22789E-03    0.31452E-01    0.17951E-08    0.12037E-06    0.22789E-03    0.32665E-03
    23    0.15866E+02    0.57524E-06    0.56253E-04    0.11817E-01    0.31766E-01    0.57524E-06    0.68381E-13    0.20684E-11    0.16730E-08    0.27244E-08    0.56253E-04    0.20684E-11    0.20572E-09    0.46137E-07    0.12135E-06    0.11817E-01    0.16730E-08    0.46137E-07    0.18442E-03    0.24823E-03    0.31766E-01    0.27244E-08    0.12135E-06    0.24823E-03    0.35628E-03
    24    0.14641E+02    0.19331E-03    0.51918E-04    0.12090E-01    0.32045E-01    0.19331E-03   -0.45945E-05    0.23576E-11    0.21870E-08    0.35173E-08    0.51918E-04    0.23576E-11    0.18942E-09    0.47168E-07    0.12222E-06    0.12090E-01    0.21870E-08    0.47168E-07    0.19959E-03    0.26941E-03    0.32045E-01    0.35173E-08    0.12222E-06    0.26941E-03    0.38717E-03
    25    0.13581E+02    0.68097E-06    0.48026E-04    0.12348E-01    0.32292E-01    0.68097E-06    0.10912E-12    0.24454E-11    0.25196E-08    0.40238E-08    0.48026E-04    0.24454E-11    0.17484E-09    0.48139E-07    0.12298E-06    0.12348E-01    0.25196E-08    0.48139E-07    0.21532E-03    0.29144E-03    0.32292E-01    0.40238E-08    0.12298E-06    0.29144E-03    0.41931E-03
    26    0.12549E+02    0.17384E-03    0.44518E-04    0.12590E-01    0.32510E-01    0.17384E-03    0.45677E-05    0.23143E-11    0.26046E-08    0.41459E-08    0.44518E-04    0.23143E-11    0.16176E-09    0.49055E-07    0.12365E-06    0.12590E-01    0.26046E-08    0.49055E-07    0.23162E-03    0.31430E-03    0.32510E-01    0.41459E-08    0.12365E-06    0.31430E-03    0.45270E-03
    27    0.11718E+02    0.56511E-06    0.41348E-04    0.12818E-01    0.32702E-01    0.56511E-06    0.90656E-13    0.20154E-11    0.24421E-08    0.38874E-08    0.41348E-04    0.20154E-11    0.14998E-09    0.49918E-07    0.12424E-06    0.12818E-01    0.24421E-08    0.49918E-07    0.24847E-03    0.33800E-03    0.32702E-01    0.38874E-08    0.12424E-06    0.33800E-03    0.48731E-03
    28    0.10886E+02   -0.24428E-03    0.38474E-04    0.13033E-01    0.32868E-01   -0.24428E-03    0.62322E-06    0.16169E-11    0.20617E-08    0.32974E-08    0.38474E-04    0.16169E-11    0.13934E-09    0.50729E-07    0.12475E-06    0.13033E-01    0.20617E-08    0.50729E-07    0.26588E-03    0.36251E-03    0.32868E-01    0.32974E-08    0.12475E-06    0.36251E-03    0.52315E-03
    29    0.10179E+02    0.34019E-06    0.35860E-04    0.13234E-01    0.33009E-01    0.34019E-06    0.48166E-13    0.11886E-11    0.15463E-08    0.25030E-08    0.35860E-04    0.11886E-11    0.12969E-09    0.51489E-07    0.12518E-06    0.13234E-01    0.15463E-08    0.51489E-07    0.28383E-03    0.38782E-03    0.33009E-01    0.25030E-08    0.12518E-06    0.38782E-03    0.56018E-03
    30    0.95795E+01    0.16716E-04    0.33476E-04    0.13422E-01    0.33126E-01    0.16716E-04   -0.21393E-05    0.79490E-12    0.99282E-09    0.16517E-08    0.33476E-04    0.79490E-12    0.12092E-09    0.52199E-07    0.12553E-06    0.13422E-01    0.99282E-09    0.52199E-07    0.30230E-03    0.41391E-03    0.33126E-01    0.16517E-08    0.12553E-06    0.41391E-03    0.59837E-03
    31    0.88953E+01    0.14477E-06    0.31297E-04    0.13597E-01    0.33222E-01    0.14477E-06    0.26797E-13    0.47545E-12    0.50153E-09    0.89301E-09    0.31297E-04    0.47545E-12    0.11292E-09    0.52862E-07    0.12581E-06    0.13597E-01    0.50153E-09    0.52862E-07    0.32130E-03    0.44078E-03    0.33222E-01    0.89301E-09    0.12581E-06    0.44078E-03    0.63770E-03
    32    0.83007E+01    0.16031E-03    0.29302E-04    0.13761E-01    0.33298E-01    0.16031E-03    0.18985E-05    0.25769E-12    0.15934E-09    0.35643E-09    0.29302E-04    0.25769E-12    0.10561E-09    0.53482E-07    0.12603E-06    0.13761E-01    0.15934E-09    0.53482E-07    0.34081E-03    0.46842E-03    0.33298E-01    0.35643E-09    0.12603E-06    0.46842E-03    0.67817E-03
    33    0.78156E+01    0.51746E-07    0.27472E-04    0.13914E-01    0.33357E-01    0.51746E-07    0.21729E-13    0.14459E-12   -0.42585E-11    0.88504E-10    0.27472E-04    0.14459E-12    0.98931E-10    0.54060E-07    0.12619E-06    0.13914E-01   -0.42585E-11    0.54060E-07    0.36083E-03    0.49680E-03    0.33357E-01    0.88504E-10    0.12619E-06    0.49680E-03    0.71974E-03
    34    0.73221E+01   -0.27666E-03    0.25789E-04    0.14056E-01    0.33398E-01   -0.27666E-03    0.58091E-06    0.12939E-12    0.19807E-10    0.10550E-09    0.25789E-04    0.12939E-12    0.92798E-10    0.54598E-07    0.12629E-06    0.14056E-01    0.19807E-10    0.54598E-07    0.38134E-03    0.52590E-03    0.33398E-01    0.10550E-09    0.12629E-06    0.52590E-03    0.76239E-03
    35    0.69006E+01    0.60634E-07    0.24239E-04    0.14188E-01    0.33424E-01    0.60634E-07    0.17586E-13    0.19114E-12    0.21623E-09    0.38517E-09    0.24239E-04    0.19114E-12    0.87161E-10    0.55096E-07    0.12634E-06    0.14188E-01    0.21623E-09    0.55096E-07    0.40232E-03    0.55572E-03    0.33424E-01    0.38517E-09    0.12634E-06    0.55572E-03    0.80608E-03
    36    0.65505E+01    0.46383E-03    0.22809E-04    0.14310E-01    0.33434E-01    0.46383E-03   -0.13653E-06    0.30501E-12    0.56059E-09    0.89081E-09    0.22809E-04    0.30501E-12    0.81968E-10    0.55556E-07    0.12634E-06    0.14310E-01    0.56059E-09    0.55556E-07    0.42376E-03    0.58622E-03    0.33434E-01    0.89081E-09    0.12634E-06    0.58622E-03    0.85080E-03
    37    0.61199E+01    0.12637E-06    0.21487E-04    0.14422E-01    0.33430E-01    0.12637E-06    0.16015E-13    0.44501E-12    0.10165E-08    0.15661E-08    0.21487E-04    0.44501E-12    0.77177E-10    0.55979E-07    0.12629E-06    0.14422E-01    0.10165E-08    0.55979E-07    0.44566E-03    0.61739E-03    0.33430E-01    0.15661E-08    0.12629E-06    0.61739E-03    0.89650E-03
    38    0.57473E+01   -0.55391E-03    0.20263E-04    0.14524E-01    0.33411E-01   -0.55391E-03    0.41830E-05    0.58702E-12    0.15403E-08    0.23440E-08    0.20263E-04    0.58702E-12    0.72747E-10    0.56365E-07    0.12620E-06    0.14524E-01    0.15403E-08    0.56365E-07    0.46799E-03    0.64920E-03    0.33411E-01    0.23440E-08    0.12620E-06    0.64920E-03    0.94316E-03
    39    0.54740E+01   -0.64610E-03    0.19129E-04    0.14617E-01    0.33380E-01   -0.64610E-03    0.55145E-05    0.71540E-12    0.20708E-08    0.31335E-08    0.19129E-04    0.71540E-12    0.68646E-10    0.56715E-07    0.12605E-06    0.14617E-01    0.20708E-08    0.56715E-07    0.49073E-03    0.68163E-03    0.33380E-01    0.31335E-08    0.12605E-06    0.68163E-03    0.99072E-03
    40    0.51496E+01    0.22409E-06    0.18075E-04    0.14700E-01    0.33335E-01    0.22409E-06    0.27553E-13    0.81666E-12    0.25425E-08    0.38378E-08    0.18075E-04    0.81666E-12    0.64843E-10    0.57029E-07    0.12587E-06    0.14700E-01    0.25425E-08    0.57029E-07    0.51387E-03    0.71464E-03    0.33335E-01    0.38378E-08    0.12587E-06    0.71464E-03    0.10391E-02
    41    0.49778E+01    0.12921E-02    0.17094E-04    0.14774E-01    0.33278E-01    0.12921E-02   -0.10177E-04    0.88025E-12    0.29006E-08    0.43756E-08    0.17094E-04    0.88025E-12    0.61307E-10    0.57310E-07    0.12564E-06    0.14774E-01    0.29006E-08    0.57310E-07    0.53739E-03    0.74823E-03    0.33278E-01    0.43756E-08    0.12564E-06    0.74823E-03    0.10884E-02
    42    0.47207E+01    0.24752E-02    0.16181E-04    0.14840E-01    0.33210E-01    0.24752E-02   -0.18179E-04    0.90739E-12    0.31329E-08    0.47287E-08    0.16181E-04    0.90739E-12    0.58017E-10    0.57557E-07    0.12537E-06    0.14840E-01    0.31329E-08    0.57557E-07    0.56128E-03    0.78235E-03    0.33210E-01    0.47287E-08    0.12537E-06    0.78235E-03    0.11385E-02
    43    0.44943E+01    0.26483E-02    0.15330E-04    0.14897E-01    0.33130E-01    0.26483E-02   -0.16190E-04    0.90228E-12    0.32381E-08    0.48947E-08    0.15330E-04    0.90228E-12    0.54955E-10    0.57772E-07    0.12506E-06    0.14897E-01    0.32381E-08    0.57772E-07    0.58551E-03    0.81701E-03    0.33130E-01    0.48947E-08    0.12506E-06    0.81701E-03    0.11893E-02
    44    0.41175E+01    0.18018E-02    0.14536E-04    0.14946E-01    0.33041E-01    0.18018E-02   -0.11250E-04    0.86910E-12    0.32146E-08    0.48709E-08    0.14536E-04    0.86910E-12    0.52102E-10    0.57957E-07    0.12472E-06    0.14946E-01    0.32146E-08    0.57957E-07    0.61009E-03    0.85216E-03    0.33041E-01    0.48709E-08    0.12472E-06    0.85216E-03    0.12409E-02
    45    0.39294E+01    0.22117E-06    0.13794E-04    0.14988E-01    0.32941E-01    0.22117E-06    0.33156E-13    0.81201E-12    0.30611E-08    0.46550E-08    0.13794E-04    0.81201E-12    0.49437E-10    0.58114E-07    0.12435E-06    0.14988E-01    0.30611E-08    0.58114E-07    0.63500E-03    0.88781E-03    0.32941E-01    0.46550E-08    0.12435E-06    0.88781E-03    0.12932E-02
    46    0.38309E+01   -0.44408E-02    0.13100E-04    0.15023E-01    0.32834E-01   -0.44408E-02    0.21386E-04    0.73558E-12    0.27816E-08    0.42527E-08    0.13100E-04    0.73558E-12    0.46944E-10    0.58242E-07    0.12394E-06    0.15023E-01    0.27816E-08    0.58242E-07    0.66022E-03    0.92392E-03    0.32834E-01    0.42527E-08    0.12394E-06    0.92392E-03    0.13462E-02
    47    0.36798E+01   -0.10322E-01    0.12449E-04    0.15050E-01    0.32718E-01   -0.10322E-01    0.45231E-04    0.64589E-12    0.24029E-08    0.37035E-08    0.12449E-04    0.64589E-12    0.44611E-10    0.58344E-07    0.12350E-06    0.15050E-01    0.24029E-08    0.58344E-07    0.68574E-03    0.96049E-03    0.32718E-01    0.37035E-08    0.12350E-06    0.96049E-03    0.13999E-02
    48    0.34163E+01   -0.13066E-01    0.11839E-04    0.15071E-01    0.32594E-01   -0.13066E-01    0.68040E-04    0.54938E-12    0.19576E-08    0.30552E-08    0.11839E-04    0.54938E-12    0.42425E-10    0.58422E-07    0.12304E-06    0.15071E-01    0.19576E-08    0.58422E-07    0.71156E-03    0.99748E-03    0.32594E-01    0.30552E-08    0.12304E-06    0.99748E-03    0.14542E-02
    49    0.31288E+01   -0.86922E-02    0.11268E-04    0.15086E-01    0.32464E-01   -0.86922E-02    0.64032E-04    0.45252E-12    0.14781E-08    0.23557E-08    0.11268E-04    0.45252E-12    0.40376E-10    0.58477E-07    0.12255E-06    0.15086E-01    0.14781E-08    0.58477E-07    0.73765E-03    0.10349E-02    0.32464E-01    0.23557E-08    0.12255E-06    0.10349E-02    0.15091E-02
    50    0.30544E+01    0.99341E-07    0.10731E-04    0.15096E-01    0.32328E-01    0.99341E-07    0.10173E-13    0.36175E-12    0.99673E-09    0.16527E-08    0.10731E-04    0.36175E-12    0.38452E-10    0.58510E-07    0.12205E-06    0.15096E-01    0.99673E-09    0.58510E-07    0.76401E-03    0.10727E-02    0.32328E-01    0.16527E-08    0.12205E-06    0.10727E-02    0.15646E-02
    51    0.29797E+01    0.87114E-02    0.10225E-04    0.15100E-01    0.32187E-01    0.87114E-02   -0.15865E-03    0.28245E-12    0.54359E-09    0.99043E-09    0.10225E-04    0.28245E-12    0.36644E-10    0.58523E-07    0.12152E-06    0.15100E-01    0.54359E-09    0.58523E-07    0.79063E-03    0.11109E-02    0.32187E-01    0.99043E-09    0.12152E-06    0.11109E-02    0.16207E-02
    52    0.31167E+01    0.12776E-01    0.97502E-05    0.15099E-01    0.32040E-01    0.12776E-01   -0.32573E-03    0.21561E-12    0.13901E-09    0.39815E-09    0.97502E-05    0.21561E-12    0.34943E-10    0.58516E-07    0.12097E-06    0.15099E-01    0.13901E-09    0.58516E-07    0.81748E-03    0.11495E-02    0.32040E-01    0.39815E-09    0.12097E-06    0.11495E-02    0.16773E-02
    53    0.30783E+01    0.92855E-02    0.93029E-05    0.15093E-01    0.31889E-01    0.92855E-02   -0.34961E-03    0.16116E-12   -0.19907E-09   -0.98508E-10    0.93029E-05    0.16116E-12    0.33342E-10    0.58491E-07    0.12041E-06    0.15093E-01   -0.19907E-09    0.58491E-07    0.84455E-03    0.11883E-02    0.31889E-01   -0.98508E-10    0.12041E-06    0.11883E-02    0.17344E-02
    54    0.27745E+01    0.33016E-02    0.88814E-05    0.15083E-01    0.31733E-01    0.33016E-02   -0.23463E-03    0.11901E-12   -0.45274E-09   -0.47395E-09    0.88814E-05    0.11901E-12    0.31835E-10    0.58448E-07    0.11983E-06    0.15083E-01   -0.45274E-09    0.58448E-07    0.87182E-03    0.12275E-02    0.31733E-01   -0.47395E-09    0.11983E-06    0.12275E-02    0.17919E-02
    55    0.24124E+01    0.25583E-07    0.84839E-05    0.15068E-01    0.31573E-01    0.25583E-07    0.41957E-14    0.89079E-13   -0.60407E-09   -0.70255E-09    0.84839E-05    0.89079E-13    0.30413E-10    0.58388E-07    0.11923E-06    0.15068E-01   -0.60407E-09    0.58388E-07    0.89927E-03    0.12670E-02    0.31573E-01   -0.70255E-09    0.11923E-06    0.12670E-02    0.18499E-02
    56    0.22041E+01   -0.17291E-02    0.81086E-05    0.15049E-01    0.31409E-01   -0.17291E-02    0.21343E-03    0.71005E-13   -0.64017E-09   -0.76589E-09    0.81086E-05    0.71005E-13    0.29071E-10    0.58311E-07    0.11862E-06    0.15049E-01   -0.64017E-09    0.58311E-07    0.92688E-03    0.13067E-02    0.31409E-01   -0.76589E-09    0.11862E-06    0.13067E-02    0.19082E-02
    57    0.20834E+01   -0.18358E-02    0.77540E-05    0.15025E-01    0.31241E-01   -0.18358E-02    0.29820E-03    0.63285E-13   -0.56836E-09   -0.67427E-09    0.77540E-05    0.63285E-13    0.27803E-10    0.58217E-07    0.11800E-06    0.15025E-01   -0.56836E-09    0.58217E-07    0.95463E-03    0.13466E-02    0.31241E-01   -0.67427E-09    0.11800E-06    0.13466E-02    0.19668E-02
    58    0.20634E+01   -0.12124E-02    0.74188E-05    0.14997E-01    0.31069E-01   -0.12124E-02    0.26287E-03    0.64138E-13   -0.40099E-09   -0.44517E-09    0.74188E-05    0.64138E-13    0.26605E-10    0.58107E-07    0.11736E-06    0.14997E-01   -0.40099E-09    0.58107E-07    0.98249E-03    0.13866E-02    0.31069E-01   -0.44517E-09    0.11736E-06    0.13866E-02    0.20257E-02
    59    0.20085E+01   -0.77348E-03    0.71019E-05    0.14965E-01    0.30893E-01   -0.77348E-03    0.14575E-03    0.71779E-13   -0.15042E-09   -0.96073E-10    0.71019E-05    0.71779E-13    0.25472E-10    0.57980E-07    0.11670E-06    0.14965E-01   -0.15042E-09    0.57980E-07    0.10104E-02    0.14269E-02    0.30893E-01   -0.96073E-10    0.11670E-06    0.14269E-02    0.20847E-02
    60    0.19319E+01    0.23497E-07    0.68018E-05    0.14929E-01    0.30713E-01    0.23497E-07    0.26956E-14    0.84425E-13    0.17099E-09    0.35554E-09    0.68018E-05    0.84425E-13    0.24399E-10    0.57837E-07    0.11603E-06    0.14929E-01    0.17099E-09    0.57837E-07    0.10384E-02    0.14672E-02    0.30713E-01    0.35554E-09    0.11603E-06    0.14672E-02    0.21440E-02
    61    0.21396E+01    0.18113E-02    0.65174E-05    0.14888E-01    0.30528E-01    0.18113E-02   -0.80085E-04    0.10036E-12    0.54896E-09    0.88940E-09    0.65174E-05    0.10036E-12    0.23383E-10    0.57677E-07    0.11535E-06    0.14888E-01    0.54896E-09    0.57677E-07    0.10664E-02    0.15075E-02    0.30528E-01    0.88940E-09    0.11535E-06    0.15075E-02    0.22033E-02
    62    0.20313E+01    0.37228E-02    0.62478E-05    0.14842E-01    0.30341E-01    0.37228E-02   -0.10301E-03    0.11809E-12    0.96148E-09    0.14741E-08    0.62478E-05    0.11809E-12    0.22419E-10    0.57501E-07    0.11465E-06    0.14842E-01    0.96148E-09    0.57501E-07    0.10945E-02    0.15479E-02    0.30341E-01    0.14741E-08    0.11465E-06    0.15479E-02    0.22626E-02
    63    0.18197E+01    0.47585E-02    0.59922E-05    0.14793E-01    0.30149E-01    0.47585E-02   -0.10297E-03    0.13622E-12    0.13846E-08    0.20756E-08    0.59922E-05    0.13622E-12    0.21505E-10    0.57309E-07    0.11393E-06    0.14793E-01    0.13846E-08    0.57309E-07    0.11225E-02    0.15883E-02    0.30149E-01    0.20756E-08    0.11393E-06    0.15883E-02    0.23220E-02
    64    0.17917E+01    0.37191E-02    0.57496E-05    0.14740E-01    0.29953E-01    0.37191E-02   -0.62183E-04    0.15331E-12    0.17945E-08    0.26597E-08    0.57496E-05    0.15331E-12    0.20638E-10    0.57101E-07    0.11320E-06    0.14740E-01    0.17945E-08    0.57101E-07    0.11505E-02    0.16286E-02    0.29953E-01    0.26597E-08    0.11320E-06    0.16286E-02    0.23813E-02
    65    0.15658E+01    0.45205E-07    0.55194E-05    0.14682E-01    0.29754E-01    0.45205E-07    0.58131E-14    0.16797E-12    0.21670E-08    0.31922E-08    0.55194E-05    0.16797E-12    0.19814E-10    0.56877E-07    0.11246E-06    0.14682E-01    0.21670E-08    0.56877E-07    0.11784E-02    0.16688E-02    0.29754E-01    0.31922E-08    0.11246E-06    0.16688E-02    0.24404E-02
    66    0.14285E+01   -0.46037E-02    0.53006E-05    0.14620E-01    0.29551E-01   -0.46037E-02    0.21984E-04    0.17903E-12    0.24816E-08    0.36435E-08    0.53006E-05    0.17903E-12    0.19032E-10    0.56638E-07    0.11170E-06    0.14620E-01    0.24816E-08    0.56638E-07    0.12062E-02    0.17089E-02    0.29551E-01    0.36435E-08    0.11170E-06    0.17089E-02    0.24994E-02
    67    0.12185E+01   -0.77600E-02    0.50926E-05    0.14555E-01    0.29345E-01   -0.77600E-02    0.10896E-04    0.18640E-12    0.27297E-08    0.40012E-08    0.50926E-05    0.18640E-12    0.18288E-10    0.56384E-07    0.11093E-06    0.14555E-01    0.27297E-08    0.56384E-07    0.12339E-02    0.17488E-02    0.29345E-01    0.40012E-08    0.11093E-06    0.17488E-02    0.25582E-02
    68    0.12198E+01   -0.83024E-02    0.48949E-05    0.14486E-01    0.29136E-01   -0.83024E-02    0.13330E-04    0.19027E-12    0.29062E-08    0.42578E-08    0.48949E-05    0.19027E-12    0.17581E-10    0.56116E-07    0.11015E-06    0.14486E-01    0.29062E-08    0.56116E-07    0.12614E-02    0.17886E-02    0.29136E-01    0.42578E-08    0.11015E-06    0.17886E-02    0.26167E-02
