#    L    TT             EE             TE             PP             TP          
    26    0.12167E+02    0.45677E-05    0.17382E-03    0.47766E+07    0.18524E+05
    27    0.11371E+02    0.90653E-13    0.55518E-06    0.47854E+07    0.17902E+05
    28    0.10570E+02    0.62322E-06   -0.24428E-03    0.47901E+07    0.17308E+05
    29    0.98912E+01    0.49388E-13    0.34439E-06    0.47910E+07    0.16739E+05
    30    0.93160E+01   -0.21393E-05    0.16723E-04    0.47881E+07    0.16192E+05
    31    0.86542E+01    0.26918E-13    0.15244E-06    0.47820E+07    0.15668E+05
    32    0.80797E+01    0.18985E-05    0.16032E-03    0.47730E+07    0.15166E+05
    33    0.76128E+01    0.21354E-13    0.54232E-07    0.47616E+07    0.14685E+05
    34    0.71357E+01    0.58091E-06   -0.27666E-03    0.47477E+07    0.14223E+05
    35    0.67292E+01    0.17258E-13    0.54958E-07    0.47316E+07    0.13780E+05
    36    0.63926E+01   -0.13653E-06    0.46382E-03    0.47135E+07    0.13355E+05
    37    0.59743E+01    0.15148E-13    0.11473E-06    0.46935E+07    0.12947E+05
    38    0.56129E+01    0.41830E-05   -0.55392E-03    0.46719E+07    0.12554E+05
    39    0.53499E+01    0.55145E-05   -0.64611E-03    0.46488E+07    0.12177E+05
    40    0.50349E+01    0.25678E-13    0.21132E-06    0.46243E+07    0.11814E+05
    41    0.48716E+01   -0.10177E-04    0.12921E-02    0.45984E+07    0.11465E+05
    42    0.46223E+01   -0.18179E-04    0.24752E-02    0.45713E+07    0.11129E+05
    43    0.44032E+01   -0.16190E-04    0.26483E-02    0.45431E+07    0.10806E+05
    44    0.40331E+01   -0.11250E-04    0.18018E-02    0.45139E+07    0.10494E+05
    45    0.38510E+01    0.32956E-13    0.21759E-06    0.44839E+07    0.10194E+05
    46    0.37581E+01    0.21386E-04   -0.44408E-02    0.44531E+07    0.99053E+04
    47    0.36122E+01    0.45231E-04   -0.10322E-01    0.44216E+07    0.96267E+04
    48    0.33534E+01    0.68040E-04   -0.13066E-01    0.43895E+07    0.93581E+04
    49    0.30703E+01    0.64032E-04   -0.86922E-02    0.43569E+07    0.90992E+04
    50    0.30001E+01    0.10360E-13    0.10087E-06    0.43238E+07    0.88494E+04
    51    0.29291E+01   -0.15865E-03    0.87114E-02    0.42903E+07    0.86084E+04
    52    0.30695E+01   -0.32573E-03    0.12776E-01    0.42564E+07    0.83758E+04
    53    0.30343E+01   -0.34961E-03    0.92855E-02    0.42223E+07    0.81513E+04
    54    0.27335E+01   -0.23463E-03    0.33016E-02    0.41878E+07    0.79345E+04
    55    0.23743E+01    0.39848E-14    0.25469E-07    0.41531E+07    0.77251E+04
    56    0.21685E+01    0.21343E-03   -0.17291E-02    0.41183E+07    0.75228E+04
    57    0.20502E+01    0.29820E-03   -0.18358E-02    0.40833E+07    0.73272E+04
    58    0.20324E+01    0.26287E-03   -0.12124E-02    0.40482E+07    0.71381E+04
    59    0.19795E+01    0.14575E-03   -0.77348E-03    0.40130E+07    0.69553E+04
    60    0.19047E+01    0.26721E-14    0.21502E-07    0.39777E+07    0.67784E+04
    61    0.21143E+01   -0.80085E-04    0.18113E-02    0.39424E+07    0.66072E+04
    62    0.20076E+01   -0.10301E-03    0.37228E-02    0.39070E+07    0.64416E+04
    63    0.17975E+01   -0.10297E-03    0.47585E-02    0.38718E+07    0.62812E+04
    64    0.17710E+01   -0.62183E-04    0.37191E-02    0.38365E+07    0.61260E+04
    65    0.15464E+01    0.53443E-14    0.43174E-07    0.38014E+07    0.59758E+04
    66    0.14104E+01    0.21984E-04   -0.46037E-02    0.37664E+07    0.58303E+04
    67    0.12016E+01    0.10896E-04   -0.77600E-02    0.37316E+07    0.56895E+04
    68    0.12040E+01    0.13330E-04   -0.83024E-02    0.36970E+07    0.55531E+04
    69    0.11814E+01   -0.58331E-05   -0.49903E-02    0.36625E+07    0.54210E+04
    70    0.12693E+01    0.87196E-14    0.49722E-07    0.36283E+07    0.52930E+04
    71    0.13118E+01    0.25785E-04    0.38996E-02    0.35943E+07    0.51689E+04
    72    0.13257E+01    0.53062E-04    0.55055E-02    0.35606E+07    0.50487E+04
    73    0.12596E+01    0.56304E-04    0.45079E-02    0.35270E+07    0.49321E+04
    74    0.11361E+01    0.32269E-04    0.20827E-02    0.34938E+07    0.48191E+04
    75    0.10523E+01    0.52505E-14    0.38316E-07    0.34607E+07    0.47094E+04
    76    0.94931E+00   -0.30693E-04   -0.95234E-03    0.34279E+07    0.46030E+04
    77    0.88730E+00   -0.57223E-04   -0.10189E-02    0.33954E+07    0.44997E+04
    78    0.91899E+00   -0.41664E-04   -0.21692E-02    0.33631E+07    0.43994E+04
    79    0.87427E+00   -0.27803E-04   -0.11730E-02    0.33311E+07    0.43021E+04
    80    0.88017E+00    0.22502E-14    0.23999E-07    0.32994E+07    0.42076E+04
    81    0.84542E+00    0.27379E-05    0.31531E-03    0.32681E+07    0.41159E+04
    82    0.84558E+00    0.12525E-04    0.24967E-03    0.32370E+07    0.40268E+04
    83    0.81218E+00    0.14258E-04   -0.27075E-03    0.32063E+07    0.39403E+04
    84    0.82535E+00    0.15117E-04    0.16587E-03    0.31758E+07    0.38563E+04
    85    0.74234E+00    0.16877E-14    0.15488E-07    0.31458E+07    0.37747E+04
    86    0.64254E+00   -0.80104E-05   -0.13641E-03    0.31160E+07    0.36955E+04
    87    0.75093E+00   -0.26216E-04    0.24021E-03    0.30866E+07    0.36185E+04
    88    0.62324E+00   -0.26302E-04    0.83362E-03    0.30576E+07    0.35436E+04
    89    0.63231E+00   -0.96688E-05   -0.13813E-03    0.30289E+07    0.34708E+04
    90    0.63098E+00    0.11251E-14    0.12114E-07    0.30005E+07    0.34001E+04
    91    0.54674E+00    0.88892E-05    0.16983E-03    0.29725E+07    0.33312E+04
    92    0.53144E+00    0.16379E-04    0.62228E-03    0.29449E+07    0.32641E+04
    93    0.58869E+00    0.29435E-04    0.82642E-03    0.29175E+07    0.31989E+04
    94    0.49926E+00    0.25308E-04    0.17369E-02    0.28905E+07    0.31354E+04
    95    0.48963E+00    0.18391E-04    0.20800E-02    0.28639E+07    0.30737E+04
    96    0.26629E+00    0.82198E-05    0.20674E-02    0.28376E+07    0.30136E+04
    97    0.27857E+00   -0.56680E-05    0.19112E-02    0.28116E+07    0.29551E+04
    98    0.30724E+00   -0.16308E-04    0.33087E-02    0.27859E+07    0.28982E+04
    99    0.20735E+00   -0.46450E-04    0.27578E-02    0.27606E+07    0.28429E+04
   100    0.20539E+00   -0.81699E-04    0.41844E-02    0.27356E+07    0.27890E+04
   101    0.15641E+00   -0.48236E-04    0.40862E-02    0.27109E+07    0.27365E+04
   102    0.43545E+00   -0.80235E-04    0.41607E-02    0.26865E+07    0.26855E+04
   103    0.45188E+00   -0.89020E-04    0.31342E-02    0.26624E+07    0.26358E+04
   104    0.50644E+00   -0.60196E-04    0.34469E-02    0.26387E+07    0.25874E+04
   105    0.52848E+00   -0.53656E-04    0.30823E-02    0.26152E+07    0.25402E+04
   106    0.59590E+00    0.19279E-04    0.22523E-02    0.25921E+07    0.24943E+04
   107    0.41521E+00    0.24434E-04    0.19114E-02    0.25693E+07    0.24495E+04
   108    0.43571E+00    0.50485E-04    0.78595E-03    0.25468E+07    0.24058E+04
   109    0.43820E+00    0.37543E-04   -0.16942E-03    0.25246E+07    0.23632E+04
   110    0.35200E+00    0.37504E-15    0.46709E-08    0.25026E+07    0.23217E+04
   111    0.25573E+00    0.25783E-04   -0.72092E-03    0.24810E+07    0.22811E+04
   112    0.15648E+00    0.51254E-04   -0.21128E-02    0.24597E+07    0.22414E+04
   113    0.13633E+00    0.86308E-04   -0.32119E-02    0.24386E+07    0.22028E+04
   114    0.54526E-01    0.66557E-04   -0.37972E-02    0.24179E+07    0.21650E+04
   115    0.67422E-01    0.15046E-03   -0.43908E-02    0.23974E+07    0.21281E+04
   116   -0.40034E-01    0.12507E-03   -0.47717E-02    0.23772E+07    0.20921E+04
   117    0.37093E-01    0.74553E-04   -0.47190E-02    0.23573E+07    0.20569E+04
   118    0.15803E+00    0.15738E-03   -0.54974E-02    0.23376E+07    0.20226E+04
   119    0.18201E+00    0.23488E-03   -0.54004E-02    0.23182E+07    0.19890E+04
   120    0.26540E+00    0.16838E-03   -0.49499E-02    0.22991E+07    0.19563E+04
   121    0.26743E+00    0.26490E-03   -0.46678E-02    0.22803E+07    0.19243E+04
   122    0.27018E+00    0.23721E-03   -0.43333E-02    0.22617E+07    0.18931E+04
   123    0.28145E+00    0.16949E-03   -0.44681E-02    0.22433E+07    0.18626E+04
   124    0.30904E+00    0.14592E-03   -0.26230E-02    0.22252E+07    0.18328E+04
   125    0.28645E+00    0.10210E-03   -0.15484E-02    0.22074E+07    0.18037E+04
   126    0.29578E+00    0.12222E-03   -0.10233E-02    0.21898E+07    0.17752E+04
   127    0.27054E+00    0.67608E-04   -0.82677E-03    0.21724E+07    0.17474E+04
   128    0.21852E+00    0.96719E-04   -0.73800E-03    0.21553E+07    0.17202E+04
   129    0.22181E+00    0.70884E-04   -0.53605E-03    0.21384E+07    0.16936E+04
   130    0.21392E+00    0.22502E-14    0.77633E-08    0.21218E+07    0.16676E+04
   131    0.20298E+00    0.40701E-04   -0.11275E-02    0.21053E+07    0.16421E+04
   132    0.27275E+00    0.45184E-04   -0.14194E-02    0.20891E+07    0.16172E+04
   133    0.28447E+00    0.86669E-04   -0.35664E-02    0.20732E+07    0.15928E+04
   134    0.32222E+00    0.16409E-03   -0.35737E-02    0.20574E+07    0.15689E+04
   135    0.39583E+00    0.20211E-03   -0.48750E-02    0.20418E+07    0.15455E+04
   136    0.36651E+00    0.19965E-03   -0.42183E-02    0.20265E+07    0.15226E+04
   137    0.39266E+00    0.22994E-03   -0.42943E-02    0.20113E+07    0.15002E+04
   138    0.40978E+00    0.21763E-03   -0.40796E-02    0.19964E+07    0.14783E+04
   139    0.27913E+00    0.31022E-03   -0.32936E-02    0.19817E+07    0.14569E+04
   140    0.30763E+00    0.28381E-03   -0.31413E-02    0.19671E+07    0.14358E+04
   141    0.20797E+00    0.21161E-03   -0.18566E-02    0.19527E+07    0.14152E+04
   142    0.21280E+00    0.16683E-03   -0.64437E-03    0.19386E+07    0.13951E+04
   143    0.25765E+00    0.14843E-03    0.33036E-04    0.19246E+07    0.13753E+04
   144    0.20374E+00    0.81045E-04    0.45625E-03    0.19108E+07    0.13560E+04
   145    0.13518E+00    0.11218E-03    0.90586E-03    0.18971E+07    0.13370E+04
   146    0.28462E+00    0.17933E-04    0.91965E-03    0.18837E+07    0.13184E+04
   147    0.21617E+00    0.20080E-04    0.15210E-02    0.18703E+07    0.13002E+04
   148    0.16247E+00   -0.31007E-04    0.76213E-03    0.18572E+07    0.12823E+04
   149    0.20763E+00   -0.62107E-04   -0.33364E-03    0.18442E+07    0.12648E+04
   150    0.13860E+00    0.18752E-15    0.12334E-08    0.18314E+07    0.12476E+04
   151    0.11343E+00    0.77267E-04   -0.16144E-02    0.18187E+07    0.12307E+04
   152   -0.82240E-02    0.80850E-04   -0.38724E-02    0.18062E+07    0.12141E+04
   153   -0.69911E-01    0.14206E-03   -0.46709E-02    0.17938E+07    0.11978E+04
   154   -0.13801E+00    0.24362E-03   -0.63636E-02    0.17816E+07    0.11819E+04
   155   -0.20464E+00    0.36829E-03   -0.83328E-02    0.17695E+07    0.11662E+04
   156   -0.41046E+00    0.49880E-03   -0.10704E-01    0.17575E+07    0.11508E+04
   157   -0.45044E+00    0.61790E-03   -0.12116E-01    0.17457E+07    0.11356E+04
   158   -0.53955E+00    0.78259E-03   -0.13437E-01    0.17340E+07    0.11208E+04
   159   -0.66988E+00    0.82706E-03   -0.14794E-01    0.17225E+07    0.11062E+04
   160   -0.75926E+00    0.88262E-03   -0.14824E-01    0.17111E+07    0.10919E+04
   161   -0.79979E+00    0.10063E-02   -0.15139E-01    0.16998E+07    0.10779E+04
   162   -0.85787E+00    0.10322E-02   -0.15864E-01    0.16886E+07    0.10641E+04
   163   -0.77702E+00    0.10175E-02   -0.15639E-01    0.16776E+07    0.10505E+04
   164   -0.84649E+00    0.10190E-02   -0.16075E-01    0.16666E+07    0.10372E+04
   165   -0.76125E+00    0.94538E-03   -0.15068E-01    0.16558E+07    0.10241E+04
   166   -0.66198E+00    0.92781E-03   -0.14230E-01    0.16451E+07    0.10113E+04
   167   -0.46648E+00    0.72622E-03   -0.14427E-01    0.16346E+07    0.99866E+03
   168   -0.38973E+00    0.69477E-03   -0.13558E-01    0.16241E+07    0.98625E+03
   169   -0.27525E+00    0.51905E-03   -0.11747E-01    0.16137E+07    0.97406E+03
   170   -0.11516E+00    0.40467E-03   -0.10605E-01    0.16035E+07    0.96208E+03
   171   -0.50117E-01    0.33435E-03   -0.80286E-02    0.15933E+07    0.95030E+03
   172    0.20473E-02    0.21656E-03   -0.56291E-02    0.15833E+07    0.93871E+03
   173   -0.25053E-01    0.34034E-04   -0.35315E-02    0.15734E+07    0.92731E+03
   174    0.25044E-01    0.66645E-04   -0.18610E-02    0.15635E+07    0.91610E+03
   175    0.85949E-01    0.00000E+00   -0.43522E-10    0.15537E+07    0.90507E+03
   176    0.17114E-01    0.36738E-04    0.19737E-02    0.15441E+07    0.89420E+03
   177   -0.24382E-01    0.70562E-04    0.26861E-02    0.15345E+07    0.88351E+03
   178   -0.10419E+00    0.28936E-03    0.37823E-02    0.15250E+07    0.87299E+03
   179   -0.21367E+00    0.36102E-03    0.54213E-02    0.15156E+07    0.86263E+03
   180   -0.19563E+00    0.47345E-03    0.62767E-02    0.15063E+07    0.85243E+03
   181   -0.26427E+00    0.59167E-03    0.65077E-02    0.14971E+07    0.84239E+03
   182   -0.33669E+00    0.75500E-03    0.77592E-02    0.14879E+07    0.83251E+03
   183   -0.47853E+00    0.85420E-03    0.87047E-02    0.14789E+07    0.82277E+03
   184   -0.53258E+00    0.92858E-03    0.10246E-01    0.14699E+07    0.81319E+03
   185   -0.56450E+00    0.10917E-02    0.10315E-01    0.14610E+07    0.80375E+03
   186   -0.93707E+00    0.11676E-02    0.12040E-01    0.14521E+07    0.79446E+03
   187   -0.97310E+00    0.12623E-02    0.14096E-01    0.14434E+07    0.78530E+03
   188   -0.10354E+01    0.13260E-02    0.15157E-01    0.14347E+07    0.77629E+03
   189   -0.11895E+01    0.13610E-02    0.16867E-01    0.14261E+07    0.76740E+03
   190   -0.98128E+00    0.13842E-02    0.17157E-01    0.14176E+07    0.75865E+03
   191   -0.11448E+01    0.13829E-02    0.19157E-01    0.14091E+07    0.75003E+03
   192   -0.11514E+01    0.13446E-02    0.20798E-01    0.14007E+07    0.74154E+03
   193   -0.12154E+01    0.12787E-02    0.20754E-01    0.13924E+07    0.73316E+03
   194   -0.11052E+01    0.11801E-02    0.21412E-01    0.13841E+07    0.72491E+03
   195   -0.10352E+01    0.10509E-02    0.20704E-01    0.13759E+07    0.71677E+03
   196   -0.99654E+00    0.89326E-03    0.19530E-01    0.13678E+07    0.70875E+03
   197   -0.83217E+00    0.71685E-03    0.16565E-01    0.13597E+07    0.70084E+03
   198   -0.60770E+00    0.50895E-03    0.12711E-01    0.13517E+07    0.69303E+03
   199   -0.31450E+00    0.27175E-03    0.73839E-02    0.13438E+07    0.68533E+03
   200    0.56085E-01    0.00000E+00   -0.12601E-12    0.13359E+07    0.67774E+03
   201    0.43681E+00   -0.28135E-03   -0.84539E-02    0.13280E+07    0.67024E+03
   202    0.90269E+00   -0.59737E-03   -0.18882E-01    0.13202E+07    0.66284E+03
   203    0.13786E+01   -0.92061E-03   -0.29875E-01    0.13125E+07    0.65554E+03
   204    0.17894E+01   -0.12608E-02   -0.43737E-01    0.13048E+07    0.64833E+03
   205    0.22827E+01   -0.16054E-02   -0.57575E-01    0.12972E+07    0.64122E+03
   206    0.27093E+01   -0.19491E-02   -0.71984E-01    0.12897E+07    0.63420E+03
   207    0.32168E+01   -0.23019E-02   -0.86745E-01    0.12821E+07    0.62727E+03
   208    0.35814E+01   -0.26435E-02   -0.10171E+00    0.12747E+07    0.62044E+03
   209    0.39509E+01   -0.29838E-02   -0.11658E+00    0.12673E+07    0.61370E+03
   210    0.43245E+01   -0.33028E-02   -0.13159E+00    0.12599E+07    0.60704E+03
   211    0.47013E+01   -0.36027E-02   -0.14613E+00    0.12526E+07    0.60048E+03
   212    0.49319E+01   -0.38858E-02   -0.16047E+00    0.12453E+07    0.59400E+03
   213    0.52382E+01   -0.41395E-02   -0.17389E+00    0.12381E+07    0.58760E+03
   214    0.54710E+01   -0.44033E-02   -0.18694E+00    0.12309E+07    0.58129E+03
   215    0.57034E+01   -0.45160E-02   -0.19969E+00    0.12238E+07    0.57507E+03
   216    0.58606E+01   -0.46954E-02   -0.21095E+00    0.12167E+07    0.56893E+03
   217    0.60901E+01   -0.48174E-02   -0.22206E+00    0.12097E+07    0.56287E+03
   218    0.62426E+01   -0.49140E-02   -0.23214E+00    0.12027E+07    0.55688E+03
   219    0.63914E+01   -0.50172E-02   -0.23956E+00    0.11958E+07    0.55098E+03
   220    0.65358E+01   -0.50105E-02   -0.24809E+00    0.11889E+07    0.54516E+03
   221    0.66748E+01   -0.50002E-02   -0.25486E+00    0.11820E+07    0.53942E+03
   222    0.68077E+01   -0.48696E-02   -0.26067E+00    0.11752E+07    0.53375E+03
   223    0.67849E+01   -0.47250E-02   -0.26412E+00    0.11684E+07    0.52815E+03
   224    0.69029E+01   -0.45985E-02   -0.26826E+00    0.11617E+07    0.52263E+03
   225    0.69378E+01   -0.43735E-02   -0.26945E+00    0.11550E+07    0.51718E+03
   226    0.69632E+01   -0.40820E-02   -0.27073E+00    0.11483E+07    0.51181E+03
   227    0.69038E+01   -0.37559E-02   -0.26996E+00    0.11417E+07    0.50650E+03
   228    0.69074E+01   -0.34273E-02   -0.26795E+00    0.11351E+07    0.50127E+03
   229    0.68988E+01   -0.30538E-02   -0.26553E+00    0.11286E+07    0.49610E+03
   230    0.68030E+01   -0.26675E-02   -0.26128E+00    0.11221E+07    0.49100E+03
   231    0.66190E+01   -0.22262E-02   -0.25528E+00    0.11156E+07    0.48596E+03
   232    0.64946E+01   -0.18360E-02   -0.24836E+00    0.11092E+07    0.48099E+03
   233    0.63547E+01   -0.13061E-02   -0.24132E+00    0.11028E+07    0.47609E+03
   234    0.60498E+01   -0.81706E-03   -0.23276E+00    0.10964E+07    0.47125E+03
   235    0.58019E+01   -0.32665E-03   -0.22351E+00    0.10901E+07    0.46647E+03
   236    0.54616E+01    0.13318E-03   -0.21288E+00    0.10838E+07    0.46175E+03
   237    0.51023E+01    0.60470E-03   -0.20172E+00    0.10775E+07    0.45709E+03
   238    0.47232E+01    0.11302E-02   -0.18933E+00    0.10713E+07    0.45248E+03
   239    0.43977E+01    0.15291E-02   -0.17582E+00    0.10651E+07    0.44794E+03
   240    0.39022E+01    0.18438E-02   -0.16272E+00    0.10589E+07    0.44345E+03
   241    0.35328E+01    0.21907E-02   -0.14865E+00    0.10528E+07    0.43902E+03
   242    0.31402E+01    0.23893E-02   -0.13367E+00    0.10467E+07    0.43464E+03
   243    0.27235E+01    0.25562E-02   -0.11859E+00    0.10406E+07    0.43031E+03
   244    0.22819E+01    0.25851E-02   -0.10203E+00    0.10345E+07    0.42604E+03
   245    0.18144E+01    0.25182E-02   -0.86270E-01    0.10285E+07    0.42182E+03
   246    0.13947E+01    0.23237E-02   -0.69168E-01    0.10225E+07    0.41765E+03
   247    0.10217E+01    0.18952E-02   -0.52285E-01    0.10165E+07    0.41352E+03
   248    0.62037E+00    0.15721E-02   -0.34955E-01    0.10105E+07    0.40944E+03
   249    0.33841E+00    0.80248E-03   -0.17253E-01    0.10046E+07    0.40541E+03
   250    0.26407E-01    0.00000E+00    0.48005E-13    0.99868E+06    0.40143E+03
   251   -0.16944E+00   -0.11553E-02    0.18203E-01    0.99279E+06    0.39749E+03
   252   -0.48038E+00   -0.24267E-02    0.36481E-01    0.98693E+06    0.39359E+03
   253   -0.54489E+00   -0.40141E-02    0.53948E-01    0.98109E+06    0.38974E+03
   254   -0.67001E+00   -0.55973E-02    0.71205E-01    0.97527E+06    0.38593E+03
   255   -0.79135E+00   -0.74504E-02    0.88851E-01    0.96949E+06    0.38216E+03
   256   -0.84453E+00   -0.91791E-02    0.10749E+00    0.96373E+06    0.37843E+03
   257   -0.83946E+00   -0.11206E-01    0.11954E+00    0.95800E+06    0.37475E+03
   258   -0.86031E+00   -0.13137E-01    0.13824E+00    0.95229E+06    0.37111E+03
   259   -0.84270E+00   -0.15097E-01    0.14933E+00    0.94662E+06    0.36751E+03
   260   -0.72226E+00   -0.17063E-01    0.16826E+00    0.94098E+06    0.36395E+03
   261   -0.65745E+00   -0.19087E-01    0.17336E+00    0.93538E+06    0.36043E+03
   262   -0.65817E+00   -0.20923E-01    0.18751E+00    0.92980E+06    0.35695E+03
   263   -0.36291E+00   -0.22770E-01    0.20387E+00    0.92426E+06    0.35351E+03
   264   -0.22727E+00   -0.24532E-01    0.21562E+00    0.91876E+06    0.35011E+03
   265   -0.18686E+00   -0.26259E-01    0.21593E+00    0.91329E+06    0.34675E+03
   266   -0.28731E-01   -0.27706E-01    0.22769E+00    0.90786E+06    0.34342E+03
   267    0.14357E-01   -0.29221E-01    0.22921E+00    0.90247E+06    0.34014E+03
   268    0.81073E-01   -0.30410E-01    0.23595E+00    0.89712E+06    0.33689E+03
   269    0.12949E-01   -0.31547E-01    0.24107E+00    0.89180E+06    0.33368E+03
   270    0.97219E-01   -0.32534E-01    0.24519E+00    0.88653E+06    0.33051E+03
   271    0.10113E+00   -0.33424E-01    0.24889E+00    0.88130E+06    0.32738E+03
   272    0.23763E+00   -0.33894E-01    0.24536E+00    0.87612E+06    0.32428E+03
   273    0.27398E+00   -0.34518E-01    0.25005E+00    0.87098E+06    0.32121E+03
   274    0.34882E+00   -0.34678E-01    0.24127E+00    0.86588E+06    0.31819E+03
   275    0.37799E+00   -0.34870E-01    0.24190E+00    0.86083E+06    0.31519E+03
   276    0.50015E+00   -0.34849E-01    0.23027E+00    0.85583E+06    0.31223E+03
   277    0.48254E+00   -0.34591E-01    0.22926E+00    0.85088E+06    0.30931E+03
   278    0.53811E+00   -0.34149E-01    0.21717E+00    0.84597E+06    0.30642E+03
   279    0.58269E+00   -0.33573E-01    0.20206E+00    0.84112E+06    0.30357E+03
   280    0.60636E+00   -0.32841E-01    0.19935E+00    0.83632E+06    0.30074E+03
   281    0.74780E+00   -0.31854E-01    0.18738E+00    0.83156E+06    0.29795E+03
   282    0.69997E+00   -0.30888E-01    0.17418E+00    0.82687E+06    0.29520E+03
   283    0.75010E+00   -0.29696E-01    0.16033E+00    0.82222E+06    0.29247E+03
   284    0.81401E+00   -0.28329E-01    0.14644E+00    0.81763E+06    0.28978E+03
   285    0.88179E+00   -0.26765E-01    0.13312E+00    0.81310E+06    0.28712E+03
   286    0.86927E+00   -0.25130E-01    0.11352E+00    0.80862E+06    0.28448E+03
   287    0.84082E+00   -0.23399E-01    0.10312E+00    0.80421E+06    0.28188E+03
   288    0.86083E+00   -0.21551E-01    0.87651E-01    0.79985E+06    0.27931E+03
   289    0.84511E+00   -0.19636E-01    0.75142E-01    0.79555E+06    0.27677E+03
   290    0.85804E+00   -0.17779E-01    0.66194E-01    0.79131E+06    0.27426E+03
   291    0.88973E+00   -0.15217E-01    0.46550E-01    0.78714E+06    0.27178E+03
   292    0.63314E+00   -0.13038E-01    0.39095E-01    0.78302E+06    0.26933E+03
   293    0.67263E+00   -0.11592E-01    0.22144E-01    0.77898E+06    0.26690E+03
   294    0.55261E+00   -0.93704E-02    0.18583E-01    0.77499E+06    0.26451E+03
   295    0.63458E+00   -0.78354E-02    0.67261E-02    0.77107E+06    0.26214E+03
   296    0.53724E+00   -0.54786E-02    0.20301E-02    0.76722E+06    0.25980E+03
   297    0.47353E+00   -0.45053E-02    0.50950E-02    0.76344E+06    0.25748E+03
   298    0.28497E+00   -0.26641E-02    0.16641E-02    0.75973E+06    0.25519E+03
   299    0.18454E+00   -0.67475E-03   -0.23422E-03    0.75608E+06    0.25293E+03
   300    0.13740E-01    0.00000E+00    0.00000E+00    0.75251E+06    0.25069E+03
   301   -0.16289E+00    0.87705E-03    0.10259E-01    0.74901E+06    0.24848E+03
   302   -0.28030E+00    0.12775E-02    0.30463E-01    0.74557E+06    0.24630E+03
   303   -0.42185E+00    0.20163E-02    0.45537E-01    0.74220E+06    0.24414E+03
   304   -0.59663E+00    0.31656E-02    0.55267E-01    0.73889E+06    0.24200E+03
   305   -0.73943E+00    0.33118E-02    0.74293E-01    0.73564E+06    0.23989E+03
   306   -0.93363E+00    0.32699E-02    0.94968E-01    0.73244E+06    0.23780E+03
   307   -0.11140E+01    0.31120E-02    0.10965E+00    0.72928E+06    0.23573E+03
   308   -0.12897E+01    0.43959E-02    0.14041E+00    0.72617E+06    0.23369E+03
   309   -0.13954E+01    0.42224E-02    0.15731E+00    0.72311E+06    0.23167E+03
   310   -0.15889E+01    0.34063E-02    0.18242E+00    0.72008E+06    0.22968E+03
   311   -0.17307E+01    0.42485E-02    0.20067E+00    0.71708E+06    0.22771E+03
   312   -0.18297E+01    0.38496E-02    0.22671E+00    0.71411E+06    0.22576E+03
   313   -0.19695E+01    0.37674E-02    0.24545E+00    0.71117E+06    0.22383E+03
   314   -0.20847E+01    0.40740E-02    0.27154E+00    0.70825E+06    0.22193E+03
   315   -0.21846E+01    0.33559E-02    0.28990E+00    0.70535E+06    0.22004E+03
   316   -0.22781E+01    0.31709E-02    0.30775E+00    0.70246E+06    0.21818E+03
   317   -0.23744E+01    0.21055E-02    0.32487E+00    0.69958E+06    0.21634E+03
