#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    12    0.45503E+02   -0.23711E-03    0.16612E-03    0.72434E-02    0.25069E-01   -0.23711E-03    0.10382E-03    0.28632E-11   -0.11980E-09    0.19637E-09    0.16612E-03    0.28632E-11    0.64234E-09    0.28808E-07    0.99914E-07    0.72434E-02   -0.11980E-09    0.28808E-07    0.54800E-04    0.70270E-04    0.25069E-01    0.19637E-09    0.99914E-07    0.70270E-04    0.98837E-04
    13    0.40249E+02    0.98591E-06    0.14672E-03    0.77601E-02    0.25928E-01    0.98591E-06    0.10881E-12    0.32474E-11    0.10691E-09    0.67177E-09    0.14672E-03    0.32474E-11    0.56255E-09    0.30768E-07    0.10264E-06    0.77601E-02    0.10691E-09    0.30768E-07    0.63338E-04    0.81724E-04    0.25928E-01    0.67177E-09    0.10264E-06    0.81724E-04    0.11523E-03
    14    0.35898E+02    0.79675E-04    0.13044E-03    0.82461E-02    0.26710E-01    0.79675E-04   -0.27194E-04    0.38528E-11    0.62875E-09    0.14165E-08    0.13044E-03    0.38528E-11    0.49640E-09    0.32609E-07    0.10512E-06    0.82461E-02    0.62875E-09    0.32609E-07    0.72459E-04    0.94027E-04    0.26710E-01    0.14165E-08    0.10512E-06    0.94027E-04    0.13288E-03
    15    0.32263E+02    0.11746E-05    0.11665E-03    0.87037E-02    0.27421E-01    0.11746E-05    0.12489E-12    0.40384E-11    0.10804E-08    0.19536E-08    0.11665E-03    0.40384E-11    0.44102E-09    0.34340E-07    0.10736E-06    0.87037E-02    0.10804E-08    0.34340E-07    0.82163E-04    0.10718E-03    0.27421E-01    0.19536E-08    0.10736E-06    0.10718E-03    0.15181E-03
    16    0.29070E+02    0.32413E-03    0.10486E-03    0.91347E-02    0.28066E-01    0.32413E-03   -0.22586E-04    0.34809E-11    0.11554E-08    0.19179E-08    0.10486E-03    0.34809E-11    0.39410E-09    0.35970E-07    0.10939E-06    0.91347E-02    0.11554E-08    0.35970E-07    0.92449E-04    0.12119E-03    0.28066E-01    0.19179E-08    0.10939E-06    0.12119E-03    0.17201E-03
    17    0.26360E+02    0.71162E-06    0.94693E-04    0.95414E-02    0.28652E-01    0.71162E-06    0.63719E-13    0.25301E-11    0.93189E-09    0.14715E-08    0.94693E-04    0.25301E-11    0.35406E-09    0.37508E-07    0.11124E-06    0.95414E-02    0.93189E-09    0.37508E-07    0.10332E-03    0.13605E-03    0.28652E-01    0.14715E-08    0.11124E-06    0.13605E-03    0.19349E-03
    18    0.23534E+02   -0.52562E-03    0.85867E-04    0.99257E-02    0.29186E-01   -0.52562E-03    0.11488E-04    0.16494E-11    0.58852E-09    0.90694E-09    0.85867E-04    0.16494E-11    0.31958E-09    0.38960E-07    0.11292E-06    0.99257E-02    0.58852E-09    0.38960E-07    0.11477E-03    0.15177E-03    0.29186E-01    0.90694E-09    0.11292E-06    0.15177E-03    0.21625E-03
    19    0.21870E+02    0.29750E-06    0.78157E-04    0.10288E-01    0.29669E-01    0.29750E-06    0.29004E-13    0.10832E-11    0.32293E-09    0.51323E-09    0.78157E-04    0.10832E-11    0.28968E-09    0.40330E-07    0.11443E-06    0.10288E-01    0.32293E-09    0.40330E-07    0.12680E-03    0.16835E-03    0.29669E-01    0.51323E-09    0.11443E-06    0.16835E-03    0.24029E-03
    20    0.20055E+02   -0.10647E-04    0.71372E-04    0.10630E-01    0.30103E-01   -0.10647E-04    0.10034E-04    0.96352E-12    0.30288E-09    0.52491E-09    0.71372E-04    0.96352E-12    0.26355E-09    0.41621E-07    0.11579E-06    0.10630E-01    0.30288E-09    0.41621E-07    0.13941E-03    0.18578E-03    0.30103E-01    0.52491E-09    0.11579E-06    0.18578E-03    0.26559E-03
    21    0.18371E+02    0.32949E-06    0.65378E-04    0.10953E-01    0.30495E-01    0.32949E-06    0.24613E-13    0.11900E-11    0.55784E-09    0.96311E-09    0.65378E-04    0.11900E-11    0.24062E-09    0.42840E-07    0.11702E-06    0.10953E-01    0.55784E-09    0.42840E-07    0.15260E-03    0.20406E-03    0.30495E-01    0.96311E-09    0.11702E-06    0.20406E-03    0.29217E-03
    22    0.16951E+02   -0.42669E-04    0.60057E-04    0.11258E-01    0.30849E-01   -0.42669E-04   -0.67106E-05    0.16015E-11    0.10531E-08    0.17549E-08    0.60057E-04    0.16015E-11    0.22037E-09    0.43993E-07    0.11812E-06    0.11258E-01    0.10531E-08    0.43993E-07    0.16636E-03    0.22319E-03    0.30849E-01    0.17549E-08    0.11812E-06    0.22319E-03    0.32002E-03
    23    0.15596E+02    0.56330E-06    0.55316E-04    0.11547E-01    0.31167E-01    0.56330E-06    0.66897E-13    0.20252E-11    0.16353E-08    0.26644E-08    0.55316E-04    0.20252E-11    0.20243E-09    0.45081E-07    0.11912E-06    0.11547E-01    0.16353E-08    0.45081E-07    0.18070E-03    0.24317E-03    0.31167E-01    0.26644E-08    0.11912E-06    0.24317E-03    0.34913E-03
    24    0.14396E+02    0.19329E-03    0.51069E-04    0.11819E-01    0.31450E-01    0.19329E-03   -0.45945E-05    0.23091E-11    0.21387E-08    0.34411E-08    0.51069E-04    0.23091E-11    0.18644E-09    0.46108E-07    0.12000E-06    0.11819E-01    0.21387E-08    0.46108E-07    0.19560E-03    0.26399E-03    0.31450E-01    0.34411E-08    0.12000E-06    0.26399E-03    0.37950E-03
    25    0.13359E+02    0.66725E-06    0.47255E-04    0.12075E-01    0.31702E-01    0.66725E-06    0.10683E-12    0.23958E-11    0.24649E-08    0.39380E-08    0.47255E-04    0.23958E-11    0.17214E-09    0.47077E-07    0.12079E-06    0.12075E-01    0.24649E-08    0.47077E-07    0.21107E-03    0.28565E-03    0.31702E-01    0.39380E-08    0.12079E-06    0.28565E-03    0.41112E-03
    26    0.12346E+02    0.17383E-03    0.43816E-04    0.12317E-01    0.31926E-01    0.17383E-03    0.45677E-05    0.22683E-11    0.25491E-08    0.40589E-08    0.43816E-04    0.22683E-11    0.15930E-09    0.47991E-07    0.12148E-06    0.12317E-01    0.25491E-08    0.47991E-07    0.22710E-03    0.30813E-03    0.31926E-01    0.40589E-08    0.12148E-06    0.30813E-03    0.44396E-03
    27    0.11533E+02    0.55418E-06    0.40708E-04    0.12545E-01    0.32123E-01    0.55418E-06    0.88822E-13    0.19762E-11    0.23909E-08    0.38072E-08    0.40708E-04    0.19762E-11    0.14774E-09    0.48853E-07    0.12209E-06    0.12545E-01    0.23909E-08    0.48853E-07    0.24368E-03    0.33144E-03    0.32123E-01    0.38072E-08    0.12209E-06    0.33144E-03    0.47803E-03
    28    0.10717E+02   -0.24429E-03    0.37889E-04    0.12760E-01    0.32295E-01   -0.24429E-03    0.62322E-06    0.15862E-11    0.20191E-08    0.32304E-08    0.37889E-04    0.15862E-11    0.13729E-09    0.49665E-07    0.12262E-06    0.12760E-01    0.20191E-08    0.49665E-07    0.26082E-03    0.35556E-03    0.32295E-01    0.32304E-08    0.12262E-06    0.35556E-03    0.51330E-03
    29    0.10025E+02    0.33397E-06    0.35324E-04    0.12961E-01    0.32442E-01    0.33397E-06    0.47219E-13    0.11668E-11    0.15149E-08    0.24531E-08    0.35324E-04    0.11668E-11    0.12781E-09    0.50427E-07    0.12307E-06    0.12961E-01    0.15149E-08    0.50427E-07    0.27849E-03    0.38048E-03    0.32442E-01    0.24531E-08    0.12307E-06    0.38048E-03    0.54976E-03
    30    0.94376E+01    0.16712E-04    0.32984E-04    0.13150E-01    0.32566E-01    0.16712E-04   -0.21393E-05    0.78100E-12    0.97297E-09    0.16194E-08    0.32984E-04    0.78100E-12    0.11919E-09    0.51139E-07    0.12344E-06    0.13150E-01    0.97297E-09    0.51139E-07    0.29669E-03    0.40618E-03    0.32566E-01    0.16194E-08    0.12344E-06    0.40618E-03    0.58738E-03
    31    0.87648E+01    0.14240E-06    0.30844E-04    0.13326E-01    0.32668E-01    0.14240E-06    0.26276E-13    0.46777E-12    0.49175E-09    0.87615E-09    0.30844E-04    0.46777E-12    0.11134E-09    0.51806E-07    0.12375E-06    0.13326E-01    0.49175E-09    0.51806E-07    0.31540E-03    0.43265E-03    0.32668E-01    0.87615E-09    0.12375E-06    0.43265E-03    0.62614E-03
    32    0.81806E+01    0.16031E-03    0.28885E-04    0.13491E-01    0.32751E-01    0.16031E-03    0.18985E-05    0.25414E-12    0.15647E-09    0.35030E-09    0.28885E-04    0.25414E-12    0.10416E-09    0.52430E-07    0.12399E-06    0.13491E-01    0.15647E-09    0.52430E-07    0.33463E-03    0.45988E-03    0.32751E-01    0.35030E-09    0.12399E-06    0.45988E-03    0.66602E-03
    33    0.77048E+01    0.51105E-07    0.27088E-04    0.13645E-01    0.32816E-01    0.51105E-07    0.21307E-13    0.14309E-12   -0.37981E-11    0.87763E-10    0.27088E-04    0.14309E-12    0.97588E-10    0.53013E-07    0.12417E-06    0.13645E-01   -0.37981E-11    0.53013E-07    0.35437E-03    0.48785E-03    0.32816E-01    0.87763E-10    0.12417E-06    0.48785E-03    0.70701E-03
    34    0.72198E+01   -0.27666E-03    0.25434E-04    0.13788E-01    0.32865E-01   -0.27666E-03    0.58091E-06    0.12812E-12    0.19983E-10    0.10469E-09    0.25434E-04    0.12812E-12    0.91558E-10    0.53556E-07    0.12430E-06    0.13788E-01    0.19983E-10    0.53556E-07    0.37459E-03    0.51655E-03    0.32865E-01    0.10469E-09    0.12430E-06    0.51655E-03    0.74906E-03
    35    0.68061E+01    0.59822E-07    0.23911E-04    0.13922E-01    0.32897E-01    0.59822E-07    0.17258E-13    0.18871E-12    0.21292E-09    0.37947E-09    0.23911E-04    0.18871E-12    0.86013E-10    0.54061E-07    0.12437E-06    0.13922E-01    0.21292E-09    0.54061E-07    0.39528E-03    0.54595E-03    0.32897E-01    0.37947E-09    0.12437E-06    0.54595E-03    0.79217E-03
    36    0.64630E+01    0.46383E-03    0.22505E-04    0.14045E-01    0.32914E-01    0.46383E-03   -0.13653E-06    0.30054E-12    0.55121E-09    0.87625E-09    0.22505E-04    0.30054E-12    0.80905E-10    0.54528E-07    0.12440E-06    0.14045E-01    0.55121E-09    0.54528E-07    0.41644E-03    0.57604E-03    0.32914E-01    0.87625E-09    0.12440E-06    0.57604E-03    0.83629E-03
    37    0.60387E+01    0.12442E-06    0.21206E-04    0.14159E-01    0.32917E-01    0.12442E-06    0.15734E-13    0.43811E-12    0.99921E-09    0.15399E-08    0.21206E-04    0.43811E-12    0.76191E-10    0.54957E-07    0.12438E-06    0.14159E-01    0.99921E-09    0.54957E-07    0.43805E-03    0.60680E-03    0.32917E-01    0.15399E-08    0.12438E-06    0.60680E-03    0.88140E-03
    38    0.56720E+01   -0.55391E-03    0.20002E-04    0.14263E-01    0.32906E-01   -0.55391E-03    0.41830E-05    0.57772E-12    0.15141E-08    0.23046E-08    0.20002E-04    0.57772E-12    0.71832E-10    0.55351E-07    0.12431E-06    0.14263E-01    0.15141E-08    0.55351E-07    0.46009E-03    0.63820E-03    0.32906E-01    0.23046E-08    0.12431E-06    0.63820E-03    0.92746E-03
    39    0.54040E+01   -0.64610E-03    0.18886E-04    0.14358E-01    0.32881E-01   -0.64610E-03    0.55145E-05    0.70400E-12    0.20357E-08    0.30811E-08    0.18886E-04    0.70400E-12    0.67795E-10    0.55709E-07    0.12419E-06    0.14358E-01    0.20357E-08    0.55709E-07    0.48255E-03    0.67021E-03    0.32881E-01    0.30811E-08    0.12419E-06    0.67021E-03    0.97443E-03
    40    0.50846E+01    0.22056E-06    0.17849E-04    0.14443E-01    0.32844E-01    0.22056E-06    0.27096E-13    0.80366E-12    0.24997E-08    0.37739E-08    0.17849E-04    0.80366E-12    0.64050E-10    0.56032E-07    0.12403E-06    0.14443E-01    0.24997E-08    0.56032E-07    0.50541E-03    0.70282E-03    0.32844E-01    0.37739E-08    0.12403E-06    0.70282E-03    0.10223E-02
    41    0.49173E+01    0.12921E-02    0.16884E-04    0.14520E-01    0.32794E-01    0.12921E-02   -0.10177E-04    0.86630E-12    0.28522E-08    0.43034E-08    0.16884E-04    0.86630E-12    0.60569E-10    0.56321E-07    0.12383E-06    0.14520E-01    0.28522E-08    0.56321E-07    0.52864E-03    0.73600E-03    0.32794E-01    0.43034E-08    0.12383E-06    0.73600E-03    0.10709E-02
    42    0.46642E+01    0.24752E-02    0.15985E-04    0.14588E-01    0.32733E-01    0.24752E-02   -0.18179E-04    0.89314E-12    0.30812E-08    0.46515E-08    0.15985E-04    0.89314E-12    0.57329E-10    0.56578E-07    0.12359E-06    0.14588E-01    0.30812E-08    0.56578E-07    0.55225E-03    0.76972E-03    0.32733E-01    0.46515E-08    0.12359E-06    0.76972E-03    0.11204E-02
    43    0.44417E+01    0.26483E-02    0.15147E-04    0.14647E-01    0.32661E-01    0.26483E-02   -0.16190E-04    0.88825E-12    0.31852E-08    0.48156E-08    0.15147E-04    0.88825E-12    0.54313E-10    0.56803E-07    0.12331E-06    0.14647E-01    0.31852E-08    0.56803E-07    0.57621E-03    0.80396E-03    0.32661E-01    0.48156E-08    0.12331E-06    0.80396E-03    0.11707E-02
    44    0.40684E+01    0.18018E-02    0.14365E-04    0.14699E-01    0.32578E-01    0.18018E-02   -0.11250E-04    0.85572E-12    0.31627E-08    0.47930E-08    0.14365E-04    0.85572E-12    0.51501E-10    0.56998E-07    0.12299E-06    0.14699E-01    0.31627E-08    0.56998E-07    0.60051E-03    0.83872E-03    0.32578E-01    0.47930E-08    0.12299E-06    0.83872E-03    0.12217E-02
    45    0.38835E+01    0.21785E-06    0.13634E-04    0.14743E-01    0.32487E-01    0.21785E-06    0.32628E-13    0.79966E-12    0.30120E-08    0.45812E-08    0.13634E-04    0.79966E-12    0.48876E-10    0.57164E-07    0.12264E-06    0.14743E-01    0.30120E-08    0.57164E-07    0.62514E-03    0.87397E-03    0.32487E-01    0.45812E-08    0.12264E-06    0.87397E-03    0.12734E-02
    46    0.37880E+01   -0.44408E-02    0.12950E-04    0.14781E-01    0.32386E-01   -0.44408E-02    0.21386E-04    0.72453E-12    0.27374E-08    0.41859E-08    0.12950E-04    0.72453E-12    0.46419E-10    0.57303E-07    0.12226E-06    0.14781E-01    0.27374E-08    0.57303E-07    0.65008E-03    0.90969E-03    0.32386E-01    0.41859E-08    0.12226E-06    0.90969E-03    0.13259E-02
    47    0.36397E+01   -0.10322E-01    0.12309E-04    0.14811E-01    0.32277E-01   -0.10322E-01    0.45231E-04    0.63631E-12    0.23651E-08    0.36458E-08    0.12309E-04    0.63631E-12    0.44118E-10    0.57416E-07    0.12185E-06    0.14811E-01    0.23651E-08    0.57416E-07    0.67534E-03    0.94586E-03    0.32277E-01    0.36458E-08    0.12185E-06    0.94586E-03    0.13790E-02
    48    0.33787E+01   -0.13066E-01    0.11708E-04    0.14835E-01    0.32161E-01   -0.13066E-01    0.68040E-04    0.54135E-12    0.19269E-08    0.30080E-08    0.11708E-04    0.54135E-12    0.41963E-10    0.57505E-07    0.12142E-06    0.14835E-01    0.19269E-08    0.57505E-07    0.70089E-03    0.98247E-03    0.32161E-01    0.30080E-08    0.12142E-06    0.98247E-03    0.14327E-02
    49    0.30936E+01   -0.86922E-02    0.11145E-04    0.14853E-01    0.32038E-01   -0.86922E-02    0.64032E-04    0.44601E-12    0.14550E-08    0.23196E-08    0.11145E-04    0.44601E-12    0.39943E-10    0.57570E-07    0.12096E-06    0.14853E-01    0.14550E-08    0.57570E-07    0.72671E-03    0.10195E-02    0.32038E-01    0.23196E-08    0.12096E-06    0.10195E-02    0.14871E-02
    50    0.30214E+01    0.97962E-07    0.10615E-04    0.14865E-01    0.31909E-01    0.97962E-07    0.10009E-13    0.35665E-12    0.98109E-09    0.16275E-08    0.10615E-04    0.35665E-12    0.38046E-10    0.57614E-07    0.12048E-06    0.14865E-01    0.98109E-09    0.57614E-07    0.75282E-03    0.10569E-02    0.31909E-01    0.16275E-08    0.12048E-06    0.10569E-02    0.15420E-02
    51    0.29487E+01    0.87114E-02    0.10117E-04    0.14872E-01    0.31775E-01    0.87114E-02   -0.15865E-03    0.27856E-12    0.53480E-09    0.97523E-09    0.10117E-04    0.27856E-12    0.36262E-10    0.57638E-07    0.11997E-06    0.14872E-01    0.53480E-09    0.57638E-07    0.77917E-03    0.10948E-02    0.31775E-01    0.97523E-09    0.11997E-06    0.10948E-02    0.15976E-02
    52    0.30876E+01    0.12776E-01    0.96484E-05    0.14874E-01    0.31635E-01    0.12776E-01   -0.32573E-03    0.21273E-12    0.13621E-09    0.39174E-09    0.96484E-05    0.21273E-12    0.34584E-10    0.57643E-07    0.11945E-06    0.14874E-01    0.13621E-09    0.57643E-07    0.80577E-03    0.11329E-02    0.31635E-01    0.39174E-09    0.11945E-06    0.11329E-02    0.16536E-02
    53    0.30509E+01    0.92855E-02    0.92072E-05    0.14871E-01    0.31491E-01    0.92855E-02   -0.34961E-03    0.15908E-12   -0.19697E-09   -0.97701E-10    0.92072E-05    0.15908E-12    0.33005E-10    0.57629E-07    0.11891E-06    0.14871E-01   -0.19697E-09    0.57629E-07    0.83260E-03    0.11715E-02    0.31491E-01   -0.97701E-10    0.11891E-06    0.11715E-02    0.17102E-02
    54    0.27488E+01    0.33016E-02    0.87914E-05    0.14864E-01    0.31342E-01    0.33016E-02   -0.23463E-03    0.11755E-12   -0.44703E-09   -0.46777E-09    0.87914E-05    0.11755E-12    0.31517E-10    0.57597E-07    0.11836E-06    0.14864E-01   -0.44703E-09    0.57597E-07    0.85962E-03    0.12103E-02    0.31342E-01   -0.46777E-09    0.11836E-06    0.12103E-02    0.17672E-02
    55    0.23883E+01    0.25297E-07    0.83992E-05    0.14852E-01    0.31189E-01    0.25297E-07    0.41488E-14    0.88050E-13   -0.59624E-09   -0.69316E-09    0.83992E-05    0.88050E-13    0.30114E-10    0.57549E-07    0.11779E-06    0.14852E-01   -0.59624E-09    0.57549E-07    0.88683E-03    0.12494E-02    0.31189E-01   -0.69316E-09    0.11779E-06    0.12494E-02    0.18246E-02
    56    0.21814E+01   -0.17291E-02    0.80288E-05    0.14835E-01    0.31031E-01   -0.17291E-02    0.21343E-03    0.70231E-13   -0.63186E-09   -0.75564E-09    0.80288E-05    0.70231E-13    0.28789E-10    0.57483E-07    0.11720E-06    0.14835E-01   -0.63186E-09    0.57483E-07    0.91421E-03    0.12887E-02    0.31031E-01   -0.75564E-09    0.11720E-06    0.12887E-02    0.18824E-02
    57    0.20620E+01   -0.18358E-02    0.76788E-05    0.14815E-01    0.30870E-01   -0.18358E-02    0.29820E-03    0.62619E-13   -0.56107E-09   -0.66532E-09    0.76788E-05    0.62619E-13    0.27537E-10    0.57401E-07    0.11660E-06    0.14815E-01   -0.56107E-09    0.57401E-07    0.94172E-03    0.13283E-02    0.30870E-01   -0.66532E-09    0.11660E-06    0.13283E-02    0.19406E-02
    58    0.20432E+01   -0.12124E-02    0.73480E-05    0.14790E-01    0.30704E-01   -0.12124E-02    0.26287E-03    0.63458E-13   -0.39599E-09   -0.43936E-09    0.73480E-05    0.63458E-13    0.26354E-10    0.57302E-07    0.11599E-06    0.14790E-01   -0.39599E-09    0.57302E-07    0.96935E-03    0.13680E-02    0.30704E-01   -0.43936E-09    0.11599E-06    0.13680E-02    0.19990E-02
    59    0.19895E+01   -0.77348E-03    0.70351E-05    0.14761E-01    0.30535E-01   -0.77348E-03    0.14575E-03    0.70993E-13   -0.14879E-09   -0.94957E-10    0.70351E-05    0.70993E-13    0.25235E-10    0.57187E-07    0.11536E-06    0.14761E-01   -0.14879E-09    0.57187E-07    0.99707E-03    0.14079E-02    0.30535E-01   -0.94957E-10    0.11536E-06    0.14079E-02    0.20576E-02
    60    0.19139E+01    0.23239E-07    0.67388E-05    0.14727E-01    0.30361E-01    0.23239E-07    0.26721E-14    0.83471E-13    0.16841E-09    0.35072E-09    0.67388E-05    0.83471E-13    0.24176E-10    0.57055E-07    0.11471E-06    0.14727E-01    0.16841E-09    0.57055E-07    0.10248E-02    0.14479E-02    0.30361E-01    0.35072E-09    0.11471E-06    0.14479E-02    0.21164E-02
    61    0.21227E+01    0.18113E-02    0.64579E-05    0.14689E-01    0.30183E-01    0.18113E-02   -0.80085E-04    0.99196E-13    0.54154E-09    0.87774E-09    0.64579E-05    0.99196E-13    0.23171E-10    0.56907E-07    0.11405E-06    0.14689E-01    0.54154E-09    0.56907E-07    0.10527E-02    0.14880E-02    0.30183E-01    0.87774E-09    0.11405E-06    0.14880E-02    0.21752E-02
    62    0.20154E+01    0.37228E-02    0.61916E-05    0.14647E-01    0.30002E-01    0.37228E-02   -0.10301E-03    0.11671E-12    0.94889E-09    0.14551E-08    0.61916E-05    0.11671E-12    0.22219E-10    0.56742E-07    0.11337E-06    0.14647E-01    0.94889E-09    0.56742E-07    0.10805E-02    0.15281E-02    0.30002E-01    0.14551E-08    0.11337E-06    0.15281E-02    0.22342E-02
    63    0.18046E+01    0.47585E-02    0.59391E-05    0.14600E-01    0.29816E-01    0.47585E-02   -0.10297E-03    0.13461E-12    0.13668E-08    0.20492E-08    0.59391E-05    0.13461E-12    0.21316E-10    0.56562E-07    0.11268E-06    0.14600E-01    0.13668E-08    0.56562E-07    0.11083E-02    0.15681E-02    0.29816E-01    0.20492E-08    0.11268E-06    0.15681E-02    0.22931E-02
    64    0.17774E+01    0.37191E-02    0.56995E-05    0.14550E-01    0.29627E-01    0.37191E-02   -0.62183E-04    0.15150E-12    0.17717E-08    0.26262E-08    0.56995E-05    0.15150E-12    0.20459E-10    0.56365E-07    0.11197E-06    0.14550E-01    0.17717E-08    0.56365E-07    0.11361E-02    0.16082E-02    0.29627E-01    0.26262E-08    0.11197E-06    0.16082E-02    0.23520E-02
    65    0.15523E+01    0.44679E-07    0.54719E-05    0.14495E-01    0.29434E-01    0.44679E-07    0.57662E-14    0.16599E-12    0.21399E-08    0.31524E-08    0.54719E-05    0.16599E-12    0.19645E-10    0.56153E-07    0.11125E-06    0.14495E-01    0.21399E-08    0.56153E-07    0.11638E-02    0.16481E-02    0.29434E-01    0.31524E-08    0.11125E-06    0.16481E-02    0.24107E-02
    66    0.14158E+01   -0.46037E-02    0.52557E-05    0.14437E-01    0.29237E-01   -0.46037E-02    0.21984E-04    0.17693E-12    0.24508E-08    0.35985E-08    0.52557E-05    0.17693E-12    0.18872E-10    0.55926E-07    0.11052E-06    0.14437E-01    0.24508E-08    0.55926E-07    0.11914E-02    0.16879E-02    0.29237E-01    0.35985E-08    0.11052E-06    0.16879E-02    0.24693E-02
    67    0.12065E+01   -0.77600E-02    0.50501E-05    0.14374E-01    0.29037E-01   -0.77600E-02    0.10896E-04    0.18423E-12    0.26963E-08    0.39524E-08    0.50501E-05    0.18423E-12    0.18137E-10    0.55683E-07    0.10977E-06    0.14374E-01    0.26963E-08    0.55683E-07    0.12190E-02    0.17276E-02    0.29037E-01    0.39524E-08    0.10977E-06    0.17276E-02    0.25278E-02
    68    0.12084E+01   -0.83024E-02    0.48547E-05    0.14308E-01    0.28834E-01   -0.83024E-02    0.13330E-04    0.18807E-12    0.28710E-08    0.42064E-08    0.48547E-05    0.18807E-12    0.17437E-10    0.55427E-07    0.10901E-06    0.14308E-01    0.28710E-08    0.55427E-07    0.12464E-02    0.17672E-02    0.28834E-01    0.42064E-08    0.10901E-06    0.17672E-02    0.25860E-02
