#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    17    0.25796E+02    0.61402E-06    0.92635E-04    0.92943E-02    0.27984E-01    0.61402E-06    0.52651E-13    0.21854E-11    0.87194E-09    0.13569E-08    0.92635E-04    0.21854E-11    0.34611E-09    0.36538E-07    0.10858E-06    0.92943E-02    0.87194E-09    0.36538E-07    0.10102E-03    0.13301E-03    0.27984E-01    0.13569E-08    0.10858E-06    0.13301E-03    0.18913E-03
    18    0.23028E+02   -0.52570E-03    0.84018E-04    0.96741E-02    0.28513E-01   -0.52570E-03    0.11488E-04    0.13778E-11    0.53850E-09    0.82349E-09    0.84018E-04    0.13778E-11    0.31245E-09    0.37973E-07    0.11024E-06    0.96741E-02    0.53850E-09    0.37973E-07    0.11225E-03    0.14842E-03    0.28513E-01    0.82349E-09    0.11024E-06    0.14842E-03    0.21142E-03
    19    0.21412E+02    0.26107E-06    0.76486E-04    0.10033E-01    0.28991E-01    0.26107E-06    0.23164E-13    0.94451E-12    0.31096E-09    0.50380E-09    0.76486E-04    0.94451E-12    0.28325E-09    0.39329E-07    0.11174E-06    0.10033E-01    0.31096E-09    0.39329E-07    0.12405E-03    0.16467E-03    0.28991E-01    0.50380E-09    0.11174E-06    0.16467E-03    0.23498E-03
    20    0.19639E+02   -0.10645E-04    0.69857E-04    0.10372E-01    0.29422E-01   -0.10645E-04    0.10034E-04    0.95666E-12    0.33756E-09    0.59913E-09    0.69857E-04    0.95666E-12    0.25774E-09    0.40608E-07    0.11309E-06    0.10372E-01    0.33756E-09    0.40608E-07    0.13641E-03    0.18176E-03    0.29422E-01    0.59913E-09    0.11309E-06    0.18176E-03    0.25979E-03
    21    0.17992E+02    0.35769E-06    0.63997E-04    0.10691E-01    0.29811E-01    0.35769E-06    0.26345E-13    0.12749E-11    0.62141E-09    0.10892E-08    0.63997E-04    0.12749E-11    0.23533E-09    0.41816E-07    0.11431E-06    0.10691E-01    0.62141E-09    0.41816E-07    0.14935E-03    0.19969E-03    0.29811E-01    0.10892E-08    0.11431E-06    0.19969E-03    0.28585E-03
    22    0.16604E+02   -0.42633E-04    0.58795E-04    0.10994E-01    0.30163E-01   -0.42633E-04   -0.67106E-05    0.17127E-11    0.11056E-08    0.18669E-08    0.58795E-04    0.17127E-11    0.21555E-09    0.42960E-07    0.11541E-06    0.10994E-01    0.11056E-08    0.42960E-07    0.16285E-03    0.21846E-03    0.30163E-01    0.18669E-08    0.11541E-06    0.21846E-03    0.31316E-03
    23    0.15278E+02    0.59044E-06    0.54157E-04    0.11280E-01    0.30479E-01    0.59044E-06    0.71815E-13    0.21047E-11    0.16383E-08    0.26992E-08    0.54157E-04    0.21047E-11    0.19801E-09    0.44042E-07    0.11640E-06    0.11280E-01    0.16383E-08    0.44042E-07    0.17693E-03    0.23807E-03    0.30479E-01    0.26992E-08    0.11640E-06    0.23807E-03    0.34173E-03
    24    0.14103E+02    0.19330E-03    0.50003E-04    0.11551E-01    0.30760E-01    0.19330E-03   -0.45945E-05    0.23168E-11    0.20632E-08    0.33511E-08    0.50003E-04    0.23168E-11    0.18237E-09    0.45062E-07    0.11729E-06    0.11551E-01    0.20632E-08    0.45062E-07    0.19156E-03    0.25851E-03    0.30760E-01    0.33511E-08    0.11729E-06    0.25851E-03    0.37153E-03
    25    0.13089E+02    0.64991E-06    0.46270E-04    0.11806E-01    0.31011E-01    0.64991E-06    0.10073E-12    0.23173E-11    0.23014E-08    0.37057E-08    0.46270E-04    0.23173E-11    0.16839E-09    0.46026E-07    0.11807E-06    0.11806E-01    0.23014E-08    0.46026E-07    0.20675E-03    0.27978E-03    0.31011E-01    0.37057E-08    0.11807E-06    0.27978E-03    0.40256E-03
    26    0.12096E+02    0.17379E-03    0.42904E-04    0.12046E-01    0.31234E-01    0.17379E-03    0.45677E-05    0.21143E-11    0.23074E-08    0.36979E-08    0.42904E-04    0.21143E-11    0.15584E-09    0.46937E-07    0.11877E-06    0.12046E-01    0.23074E-08    0.46937E-07    0.22250E-03    0.30186E-03    0.31234E-01    0.36979E-08    0.11877E-06    0.30186E-03    0.43480E-03
    27    0.11300E+02    0.50047E-06    0.39861E-04    0.12274E-01    0.31431E-01    0.50047E-06    0.74155E-13    0.17709E-11    0.20936E-08    0.33523E-08    0.39861E-04    0.17709E-11    0.14453E-09    0.47796E-07    0.11938E-06    0.12274E-01    0.20936E-08    0.47796E-07    0.23879E-03    0.32476E-03    0.31431E-01    0.33523E-08    0.11938E-06    0.32476E-03    0.46825E-03
    28    0.10500E+02   -0.24435E-03    0.37101E-04    0.12488E-01    0.31602E-01   -0.24435E-03    0.62322E-06    0.13618E-11    0.16985E-08    0.27331E-08    0.37101E-04    0.13618E-11    0.13431E-09    0.48605E-07    0.11991E-06    0.12488E-01    0.16985E-08    0.48605E-07    0.25563E-03    0.34847E-03    0.31602E-01    0.27331E-08    0.11991E-06    0.34847E-03    0.50290E-03
    29    0.98224E+01    0.27639E-06    0.34589E-04    0.12689E-01    0.31750E-01    0.27639E-06    0.36613E-13    0.95312E-12    0.12092E-08    0.19740E-08    0.34589E-04    0.95312E-12    0.12504E-09    0.49366E-07    0.12036E-06    0.12689E-01    0.12092E-08    0.49366E-07    0.27300E-03    0.37296E-03    0.31750E-01    0.19740E-08    0.12036E-06    0.37296E-03    0.53872E-03
    30    0.92482E+01    0.16663E-04    0.32297E-04    0.12877E-01    0.31874E-01    0.16663E-04   -0.21393E-05    0.60242E-12    0.72188E-09    0.12211E-08    0.32297E-04    0.60242E-12    0.11660E-09    0.50078E-07    0.12074E-06    0.12877E-01    0.72188E-09    0.50078E-07    0.29089E-03    0.39822E-03    0.31874E-01    0.12211E-08    0.12074E-06    0.39822E-03    0.57568E-03
    31    0.85873E+01    0.10733E-06    0.30201E-04    0.13053E-01    0.31977E-01    0.10733E-06    0.21699E-13    0.34018E-12    0.32141E-09    0.60103E-09    0.30201E-04    0.34018E-12    0.10891E-09    0.50745E-07    0.12106E-06    0.13053E-01    0.32141E-09    0.50745E-07    0.30930E-03    0.42424E-03    0.31977E-01    0.60103E-09    0.12106E-06    0.42424E-03    0.61376E-03
    32    0.80138E+01    0.16029E-03    0.28281E-04    0.13218E-01    0.32060E-01    0.16029E-03    0.18985E-05    0.18434E-12    0.76191E-10    0.21568E-09    0.28281E-04    0.18434E-12    0.10189E-09    0.51369E-07    0.12130E-06    0.13218E-01    0.76191E-10    0.51369E-07    0.32821E-03    0.45102E-03    0.32060E-01    0.21568E-09    0.12130E-06    0.45102E-03    0.65296E-03
    33    0.75479E+01    0.46986E-07    0.26520E-04    0.13372E-01    0.32127E-01    0.46986E-07    0.18371E-13    0.12950E-12   -0.13430E-13    0.87450E-10    0.26520E-04    0.12950E-12    0.95458E-10    0.51953E-07    0.12149E-06    0.13372E-01   -0.13430E-13    0.51953E-07    0.34761E-03    0.47853E-03    0.32127E-01    0.87450E-10    0.12149E-06    0.47853E-03    0.69324E-03
    34    0.70718E+01   -0.27665E-03    0.24900E-04    0.13516E-01    0.32176E-01   -0.27665E-03    0.58091E-06    0.16177E-12    0.89343E-10    0.21280E-09    0.24900E-04    0.16177E-12    0.89556E-10    0.52498E-07    0.12163E-06    0.13516E-01    0.89343E-10    0.52498E-07    0.36750E-03    0.50675E-03    0.32176E-01    0.21280E-09    0.12163E-06    0.50675E-03    0.73459E-03
    35    0.66663E+01    0.78400E-07    0.23407E-04    0.13650E-01    0.32210E-01    0.78400E-07    0.15300E-13    0.25664E-12    0.32655E-09    0.56385E-09    0.23407E-04    0.25664E-12    0.84128E-10    0.53004E-07    0.12171E-06    0.13650E-01    0.32655E-09    0.53004E-07    0.38786E-03    0.53568E-03    0.32210E-01    0.56385E-09    0.12171E-06    0.53568E-03    0.77696E-03
    36    0.63308E+01    0.46385E-03    0.22029E-04    0.13774E-01    0.32228E-01    0.46385E-03   -0.13653E-06    0.38746E-12    0.68616E-09    0.11005E-08    0.22029E-04    0.38746E-12    0.79126E-10    0.53472E-07    0.12175E-06    0.13774E-01    0.68616E-09    0.53472E-07    0.40868E-03    0.56528E-03    0.32228E-01    0.11005E-08    0.12175E-06    0.56528E-03    0.82034E-03
    37    0.59135E+01    0.14990E-06    0.20754E-04    0.13888E-01    0.32233E-01    0.14990E-06    0.16472E-13    0.52964E-12    0.11260E-08    0.17578E-08    0.20754E-04    0.52964E-12    0.74511E-10    0.53904E-07    0.12173E-06    0.13888E-01    0.11260E-08    0.53904E-07    0.42994E-03    0.59554E-03    0.32233E-01    0.17578E-08    0.12173E-06    0.59554E-03    0.86470E-03
    38    0.55532E+01   -0.55389E-03    0.19574E-04    0.13992E-01    0.32223E-01   -0.55389E-03    0.41830E-05    0.66151E-12    0.15985E-08    0.24635E-08    0.19574E-04    0.66151E-12    0.70242E-10    0.54300E-07    0.12167E-06    0.13992E-01    0.15985E-08    0.54300E-07    0.45162E-03    0.62643E-03    0.32223E-01    0.24635E-08    0.12167E-06    0.62643E-03    0.90998E-03
    39    0.52912E+01   -0.64608E-03    0.18480E-04    0.14088E-01    0.32200E-01   -0.64608E-03    0.55145E-05    0.77114E-12    0.20505E-08    0.31385E-08    0.18480E-04    0.77114E-12    0.66290E-10    0.54660E-07    0.12157E-06    0.14088E-01    0.20505E-08    0.54660E-07    0.47372E-03    0.65793E-03    0.32200E-01    0.31385E-08    0.12157E-06    0.65793E-03    0.95617E-03
    40    0.49773E+01    0.23355E-06    0.17463E-04    0.14174E-01    0.32164E-01    0.23355E-06    0.29323E-13    0.84902E-12    0.24276E-08    0.37024E-08    0.17463E-04    0.84902E-12    0.62622E-10    0.54986E-07    0.12141E-06    0.14174E-01    0.24276E-08    0.54986E-07    0.49621E-03    0.69001E-03    0.32164E-01    0.37024E-08    0.12141E-06    0.69001E-03    0.10032E-02
    41    0.48151E+01    0.12921E-02    0.16517E-04    0.14251E-01    0.32116E-01    0.12921E-02   -0.10177E-04    0.88814E-12    0.26852E-08    0.40894E-08    0.16517E-04    0.88814E-12    0.59213E-10    0.55277E-07    0.12122E-06    0.14251E-01    0.26852E-08    0.55277E-07    0.51907E-03    0.72265E-03    0.32116E-01    0.40894E-08    0.12122E-06    0.72265E-03    0.10511E-02
    42    0.45668E+01    0.24752E-02    0.15635E-04    0.14319E-01    0.32056E-01    0.24752E-02   -0.18179E-04    0.89160E-12    0.28181E-08    0.42920E-08    0.15635E-04    0.89160E-12    0.56040E-10    0.55537E-07    0.12099E-06    0.14319E-01    0.28181E-08    0.55537E-07    0.54230E-03    0.75583E-03    0.32056E-01    0.42920E-08    0.12099E-06    0.75583E-03    0.10997E-02
    43    0.43487E+01    0.26483E-02    0.14814E-04    0.14380E-01    0.31986E-01    0.26483E-02   -0.16190E-04    0.86503E-12    0.28310E-08    0.43175E-08    0.14814E-04    0.86503E-12    0.53086E-10    0.55764E-07    0.12072E-06    0.14380E-01    0.28310E-08    0.55764E-07    0.56587E-03    0.78953E-03    0.31986E-01    0.43175E-08    0.12072E-06    0.78953E-03    0.11492E-02
    44    0.39796E+01    0.18018E-02    0.14047E-04    0.14432E-01    0.31905E-01    0.18018E-02   -0.11250E-04    0.81404E-12    0.27285E-08    0.41731E-08    0.14047E-04    0.81404E-12    0.50332E-10    0.55962E-07    0.12041E-06    0.14432E-01    0.27285E-08    0.55962E-07    0.58978E-03    0.82373E-03    0.31905E-01    0.41731E-08    0.12041E-06    0.82373E-03    0.11993E-02
    45    0.37986E+01    0.20266E-06    0.13331E-04    0.14477E-01    0.31815E-01    0.20266E-06    0.28889E-13    0.74426E-12    0.25153E-08    0.38658E-08    0.13331E-04    0.74426E-12    0.47761E-10    0.56132E-07    0.12008E-06    0.14477E-01    0.25153E-08    0.56132E-07    0.61402E-03    0.85841E-03    0.31815E-01    0.38658E-08    0.12008E-06    0.85841E-03    0.12502E-02
    46    0.37066E+01   -0.44409E-02    0.12660E-04    0.14515E-01    0.31717E-01   -0.44409E-02    0.21386E-04    0.66126E-12    0.22005E-08    0.34094E-08    0.12660E-04    0.66126E-12    0.45354E-10    0.56274E-07    0.11971E-06    0.14515E-01    0.22005E-08    0.56274E-07    0.63856E-03    0.89356E-03    0.31717E-01    0.34094E-08    0.11971E-06    0.89356E-03    0.13018E-02
    47    0.35618E+01   -0.10322E-01    0.12031E-04    0.14546E-01    0.31610E-01   -0.10322E-01    0.45231E-04    0.57051E-12    0.18116E-08    0.28442E-08    0.12031E-04    0.57051E-12    0.43101E-10    0.56390E-07    0.11931E-06    0.14546E-01    0.18116E-08    0.56390E-07    0.66341E-03    0.92915E-03    0.31610E-01    0.28442E-08    0.11931E-06    0.92915E-03    0.13540E-02
    48    0.33040E+01   -0.13066E-01    0.11442E-04    0.14571E-01    0.31496E-01   -0.13066E-01    0.68040E-04    0.47744E-12    0.13806E-08    0.22167E-08    0.11442E-04    0.47744E-12    0.40990E-10    0.56482E-07    0.11888E-06    0.14571E-01    0.13806E-08    0.56482E-07    0.68854E-03    0.96517E-03    0.31496E-01    0.22167E-08    0.11888E-06    0.96517E-03    0.14068E-02
    49    0.30218E+01   -0.86922E-02    0.10889E-04    0.14590E-01    0.31375E-01   -0.86922E-02    0.64032E-04    0.38747E-12    0.93951E-09    0.15738E-08    0.10889E-04    0.38747E-12    0.39011E-10    0.56550E-07    0.11843E-06    0.14590E-01    0.93951E-09    0.56550E-07    0.71395E-03    0.10016E-02    0.31375E-01    0.15738E-08    0.11843E-06    0.10016E-02    0.14603E-02
    50    0.29525E+01    0.83460E-07    0.10370E-04    0.14603E-01    0.31248E-01    0.83460E-07    0.86493E-14    0.30603E-12    0.52023E-09    0.96210E-09    0.10370E-04    0.30603E-12    0.37153E-10    0.56598E-07    0.11796E-06    0.14603E-01    0.52023E-09    0.56598E-07    0.73962E-03    0.10384E-02    0.31248E-01    0.96210E-09    0.11796E-06    0.10384E-02    0.15143E-02
    51    0.28825E+01    0.87114E-02    0.98821E-05    0.14611E-01    0.31116E-01    0.87114E-02   -0.15865E-03    0.23753E-12    0.15126E-09    0.42308E-09    0.98821E-05    0.23753E-12    0.35406E-10    0.56625E-07    0.11747E-06    0.14611E-01    0.15126E-09    0.56625E-07    0.76555E-03    0.10756E-02    0.31116E-01    0.42308E-09    0.11747E-06    0.10756E-02    0.15689E-02
    52    0.30239E+01    0.12776E-01    0.94226E-05    0.14614E-01    0.30978E-01    0.12776E-01   -0.32573E-03    0.18222E-12   -0.15310E-09   -0.22863E-10    0.94226E-05    0.18222E-12    0.33763E-10    0.56633E-07    0.11696E-06    0.14614E-01   -0.15310E-09    0.56633E-07    0.79170E-03    0.11132E-02    0.30978E-01   -0.22863E-10    0.11696E-06    0.11132E-02    0.16240E-02
    53    0.29896E+01    0.92855E-02    0.89899E-05    0.14612E-01    0.30836E-01    0.92855E-02   -0.34961E-03    0.13936E-12   -0.38207E-09   -0.36058E-09    0.89899E-05    0.13936E-12    0.32216E-10    0.56622E-07    0.11643E-06    0.14612E-01   -0.38207E-09    0.56622E-07    0.81807E-03    0.11510E-02    0.30836E-01   -0.36058E-09    0.11643E-06    0.11510E-02    0.16796E-02
    54    0.26897E+01    0.33016E-02    0.85824E-05    0.14605E-01    0.30689E-01    0.33016E-02   -0.23463E-03    0.10817E-12   -0.52487E-09   -0.57493E-09    0.85824E-05    0.10817E-12    0.30759E-10    0.56593E-07    0.11588E-06    0.14605E-01   -0.52487E-09    0.56593E-07    0.84463E-03    0.11892E-02    0.30689E-01   -0.57493E-09    0.11588E-06    0.11892E-02    0.17356E-02
    55    0.23313E+01    0.24437E-07    0.81979E-05    0.14593E-01    0.30537E-01    0.24437E-07    0.42192E-14    0.87914E-13   -0.57073E-09   -0.65077E-09    0.81979E-05    0.87914E-13    0.29385E-10    0.56546E-07    0.11532E-06    0.14593E-01   -0.57073E-09    0.56546E-07    0.87136E-03    0.12276E-02    0.30537E-01   -0.65077E-09    0.11532E-06    0.12276E-02    0.17920E-02
    56    0.21264E+01   -0.17291E-02    0.78349E-05    0.14578E-01    0.30382E-01   -0.17291E-02    0.21343E-03    0.77666E-13   -0.51297E-09   -0.57874E-09    0.78349E-05    0.77666E-13    0.28088E-10    0.56483E-07    0.11474E-06    0.14578E-01   -0.51297E-09    0.56483E-07    0.89824E-03    0.12663E-02    0.30382E-01   -0.57874E-09    0.11474E-06    0.12663E-02    0.18487E-02
    57    0.20090E+01   -0.18358E-02    0.74918E-05    0.14557E-01    0.30222E-01   -0.18358E-02    0.29820E-03    0.75907E-13   -0.36128E-09   -0.37251E-09    0.74918E-05    0.75907E-13    0.26862E-10    0.56402E-07    0.11415E-06    0.14557E-01   -0.36128E-09    0.56402E-07    0.92526E-03    0.13051E-02    0.30222E-01   -0.37251E-09    0.11415E-06    0.13051E-02    0.19058E-02
    58    0.19920E+01   -0.12124E-02    0.71676E-05    0.14533E-01    0.30058E-01   -0.12124E-02    0.26287E-03    0.80965E-13   -0.12946E-09   -0.51565E-10    0.71676E-05    0.80965E-13    0.25704E-10    0.56305E-07    0.11355E-06    0.14533E-01   -0.12946E-09    0.56305E-07    0.95237E-03    0.13441E-02    0.30058E-01   -0.51565E-10    0.11355E-06    0.13441E-02    0.19631E-02
    59    0.19401E+01   -0.77348E-03    0.68609E-05    0.14504E-01    0.29890E-01   -0.77348E-03    0.14575E-03    0.91166E-13    0.16871E-09    0.36465E-09    0.68609E-05    0.91166E-13    0.24608E-10    0.56191E-07    0.11292E-06    0.14504E-01    0.16871E-09    0.56191E-07    0.97956E-03    0.13832E-02    0.29890E-01    0.36465E-09    0.11292E-06    0.13832E-02    0.20205E-02
    60    0.18661E+01    0.28710E-07    0.65706E-05    0.14470E-01    0.29718E-01    0.28710E-07    0.24377E-14    0.10484E-12    0.51942E-09    0.85667E-09    0.65706E-05    0.10484E-12    0.23571E-10    0.56060E-07    0.11228E-06    0.14470E-01    0.51942E-09    0.56060E-07    0.10068E-02    0.14225E-02    0.29718E-01    0.85667E-09    0.11228E-06    0.14225E-02    0.20781E-02
    61    0.20765E+01    0.18113E-02    0.62954E-05    0.14432E-01    0.29541E-01    0.18113E-02   -0.80085E-04    0.12039E-12    0.90739E-09    0.14029E-08    0.62954E-05    0.12039E-12    0.22588E-10    0.55912E-07    0.11163E-06    0.14432E-01    0.90739E-09    0.55912E-07    0.10340E-02    0.14617E-02    0.29541E-01    0.14029E-08    0.11163E-06    0.14617E-02    0.21358E-02
    62    0.19706E+01    0.37228E-02    0.60345E-05    0.14390E-01    0.29361E-01    0.37228E-02   -0.10301E-03    0.13654E-12    0.13113E-08    0.19729E-08    0.60345E-05    0.13654E-12    0.21655E-10    0.55747E-07    0.11096E-06    0.14390E-01    0.13113E-08    0.55747E-07    0.10613E-02    0.15010E-02    0.29361E-01    0.19729E-08    0.11096E-06    0.15010E-02    0.21935E-02
    63    0.17613E+01    0.47585E-02    0.57871E-05    0.14343E-01    0.29176E-01    0.47585E-02   -0.10297E-03    0.15211E-12    0.17082E-08    0.25342E-08    0.57871E-05    0.15211E-12    0.20771E-10    0.55565E-07    0.11027E-06    0.14343E-01    0.17082E-08    0.55565E-07    0.10885E-02    0.15402E-02    0.29176E-01    0.25342E-08    0.11027E-06    0.15402E-02    0.22512E-02
    64    0.17355E+01    0.37191E-02    0.55524E-05    0.14293E-01    0.28988E-01    0.37191E-02   -0.62183E-04    0.16590E-12    0.20753E-08    0.30544E-08    0.55524E-05    0.16590E-12    0.19933E-10    0.55368E-07    0.10957E-06    0.14293E-01    0.20753E-08    0.55368E-07    0.11157E-02    0.15794E-02    0.28988E-01    0.30544E-08    0.10957E-06    0.15794E-02    0.23088E-02
    65    0.15117E+01    0.47803E-07    0.53296E-05    0.14238E-01    0.28795E-01    0.47803E-07    0.64225E-14    0.17672E-12    0.23898E-08    0.35008E-08    0.53296E-05    0.17672E-12    0.19136E-10    0.55154E-07    0.10885E-06    0.14238E-01    0.23898E-08    0.55154E-07    0.11428E-02    0.16184E-02    0.28795E-01    0.35008E-08    0.10885E-06    0.16184E-02    0.23662E-02
    66    0.13764E+01   -0.46037E-02    0.51178E-05    0.14178E-01    0.28600E-01   -0.46037E-02    0.21984E-04    0.18366E-12    0.26325E-08    0.38464E-08    0.51178E-05    0.18366E-12    0.18379E-10    0.54925E-07    0.10812E-06    0.14178E-01    0.26325E-08    0.54925E-07    0.11698E-02    0.16574E-02    0.28600E-01    0.38464E-08    0.10812E-06    0.16574E-02    0.24235E-02
    67    0.11683E+01   -0.77600E-02    0.49166E-05    0.14115E-01    0.28400E-01   -0.77600E-02    0.10896E-04    0.18687E-12    0.27997E-08    0.40856E-08    0.49166E-05    0.18687E-12    0.17659E-10    0.54681E-07    0.10738E-06    0.14115E-01    0.27997E-08    0.54681E-07    0.11967E-02    0.16961E-02    0.28400E-01    0.40856E-08    0.10738E-06    0.16961E-02    0.24805E-02
    68    0.11714E+01   -0.83024E-02    0.47252E-05    0.14049E-01    0.28198E-01   -0.83024E-02    0.13330E-04    0.18681E-12    0.28912E-08    0.42182E-08    0.47252E-05    0.18681E-12    0.16975E-10    0.54423E-07    0.10662E-06    0.14049E-01    0.28912E-08    0.54423E-07    0.12234E-02    0.17347E-02    0.28198E-01    0.42182E-08    0.10662E-06    0.17347E-02    0.25373E-02
