#    L    TT             EE             TE             PP             TP          
    66    0.12843E+01    0.21984E-04   -0.46037E-02    0.34503E+07    0.53356E+04
    67    0.10821E+01    0.10896E-04   -0.77600E-02    0.34225E+07    0.52132E+04
    68    0.10907E+01    0.13330E-04   -0.83024E-02    0.33947E+07    0.50944E+04
    69    0.10739E+01   -0.58331E-05   -0.49903E-02    0.33670E+07    0.49792E+04
    70    0.11673E+01    0.75945E-14    0.43881E-07    0.33394E+07    0.48674E+04
    71    0.12150E+01    0.25785E-04    0.38996E-02    0.33118E+07    0.47588E+04
    72    0.12338E+01    0.53062E-04    0.55055E-02    0.32844E+07    0.46535E+04
    73    0.11722E+01    0.56304E-04    0.45079E-02    0.32570E+07    0.45512E+04
    74    0.10530E+01    0.32269E-04    0.20827E-02    0.32298E+07    0.44519E+04
    75    0.97333E+00    0.43129E-14    0.33584E-07    0.32027E+07    0.43554E+04
    76    0.87424E+00   -0.30693E-04   -0.95235E-03    0.31757E+07    0.42616E+04
    77    0.81588E+00   -0.57223E-04   -0.10189E-02    0.31488E+07    0.41704E+04
    78    0.85102E+00   -0.41664E-04   -0.21692E-02    0.31220E+07    0.40818E+04
    79    0.80957E+00   -0.27803E-04   -0.11730E-02    0.30955E+07    0.39957E+04
    80    0.81855E+00    0.18752E-14    0.21358E-07    0.30691E+07    0.39120E+04
    81    0.78673E+00    0.27379E-05    0.31531E-03    0.30429E+07    0.38306E+04
    82    0.78966E+00    0.12525E-04    0.24967E-03    0.30169E+07    0.37514E+04
    83    0.75889E+00    0.14258E-04   -0.27075E-03    0.29911E+07    0.36745E+04
    84    0.77454E+00    0.15117E-04    0.16587E-03    0.29655E+07    0.35997E+04
    85    0.69389E+00    0.15001E-14    0.14239E-07    0.29402E+07    0.35269E+04
    86    0.59632E+00   -0.80104E-05   -0.13642E-03    0.29151E+07    0.34562E+04
    87    0.70683E+00   -0.26216E-04    0.24021E-03    0.28902E+07    0.33874E+04
    88    0.58116E+00   -0.26302E-04    0.83362E-03    0.28656E+07    0.33204E+04
    89    0.59214E+00   -0.96688E-05   -0.13813E-03    0.28413E+07    0.32552E+04
    90    0.59264E+00    0.93759E-15    0.11323E-07    0.28172E+07    0.31918E+04
    91    0.51015E+00    0.88892E-05    0.16982E-03    0.27933E+07    0.31300E+04
    92    0.49650E+00    0.16379E-04    0.62228E-03    0.27698E+07    0.30698E+04
    93    0.55533E+00    0.29435E-04    0.82642E-03    0.27464E+07    0.30111E+04
    94    0.46741E+00    0.25308E-04    0.17369E-02    0.27234E+07    0.29540E+04
    95    0.45921E+00    0.18391E-04    0.20800E-02    0.27006E+07    0.28984E+04
    96    0.23724E+00    0.82198E-05    0.20674E-02    0.26780E+07    0.28442E+04
    97    0.25081E+00   -0.56680E-05    0.19112E-02    0.26557E+07    0.27915E+04
    98    0.28072E+00   -0.16308E-04    0.33087E-02    0.26336E+07    0.27401E+04
    99    0.18201E+00   -0.46450E-04    0.27578E-02    0.26118E+07    0.26901E+04
   100    0.18116E+00   -0.81699E-04    0.41844E-02    0.25903E+07    0.26413E+04
   101    0.13324E+00   -0.48236E-04    0.40862E-02    0.25690E+07    0.25938E+04
   102    0.41329E+00   -0.80235E-04    0.41607E-02    0.25479E+07    0.25475E+04
   103    0.43067E+00   -0.89020E-04    0.31342E-02    0.25271E+07    0.25024E+04
   104    0.48614E+00   -0.60196E-04    0.34469E-02    0.25065E+07    0.24584E+04
   105    0.50904E+00   -0.53656E-04    0.30823E-02    0.24862E+07    0.24155E+04
   106    0.57729E+00    0.19279E-04    0.22523E-02    0.24661E+07    0.23737E+04
   107    0.39738E+00    0.24434E-04    0.19114E-02    0.24463E+07    0.23329E+04
   108    0.41864E+00    0.50485E-04    0.78595E-03    0.24267E+07    0.22931E+04
   109    0.42184E+00    0.37543E-04   -0.16942E-03    0.24073E+07    0.22543E+04
   110    0.33633E+00    0.37504E-15    0.45676E-08    0.23882E+07    0.22163E+04
   111    0.24072E+00    0.25783E-04   -0.72092E-03    0.23694E+07    0.21792E+04
   112    0.14210E+00    0.51254E-04   -0.21128E-02    0.23507E+07    0.21430E+04
   113    0.12257E+00    0.86308E-04   -0.32119E-02    0.23323E+07    0.21075E+04
   114    0.41345E-01    0.66557E-04   -0.37972E-02    0.23141E+07    0.20729E+04
   115    0.54800E-01    0.15046E-03   -0.43908E-02    0.22962E+07    0.20391E+04
   116   -0.52119E-01    0.12507E-03   -0.47717E-02    0.22784E+07    0.20061E+04
   117    0.25522E-01    0.74553E-04   -0.47190E-02    0.22609E+07    0.19738E+04
   118    0.14695E+00    0.15738E-03   -0.54974E-02    0.22437E+07    0.19422E+04
   119    0.17141E+00    0.23488E-03   -0.54004E-02    0.22266E+07    0.19114E+04
   120    0.25525E+00    0.16838E-03   -0.49499E-02    0.22098E+07    0.18813E+04
   121    0.25771E+00    0.26490E-03   -0.46678E-02    0.21931E+07    0.18518E+04
   122    0.26088E+00    0.23721E-03   -0.43333E-02    0.21767E+07    0.18230E+04
   123    0.27254E+00    0.16949E-03   -0.44681E-02    0.21605E+07    0.17949E+04
   124    0.30051E+00    0.14592E-03   -0.26230E-02    0.21445E+07    0.17674E+04
   125    0.27829E+00    0.10210E-03   -0.15484E-02    0.21287E+07    0.17405E+04
   126    0.28796E+00    0.12222E-03   -0.10233E-02    0.21131E+07    0.17142E+04
   127    0.26305E+00    0.67608E-04   -0.82677E-03    0.20977E+07    0.16884E+04
   128    0.21135E+00    0.96719E-04   -0.73800E-03    0.20825E+07    0.16632E+04
   129    0.21495E+00    0.70884E-04   -0.53605E-03    0.20676E+07    0.16386E+04
   130    0.20735E+00    0.20627E-14    0.72722E-08    0.20527E+07    0.16144E+04
   131    0.19670E+00    0.40701E-04   -0.11275E-02    0.20381E+07    0.15908E+04
   132    0.26674E+00    0.45184E-04   -0.14194E-02    0.20237E+07    0.15677E+04
   133    0.27872E+00    0.86669E-04   -0.35664E-02    0.20095E+07    0.15450E+04
   134    0.31673E+00    0.16409E-03   -0.35737E-02    0.19954E+07    0.15228E+04
   135    0.39057E+00    0.20211E-03   -0.48750E-02    0.19815E+07    0.15010E+04
   136    0.36149E+00    0.19965E-03   -0.42183E-02    0.19678E+07    0.14797E+04
   137    0.38786E+00    0.22994E-03   -0.42943E-02    0.19543E+07    0.14589E+04
   138    0.40520E+00    0.21763E-03   -0.40796E-02    0.19410E+07    0.14384E+04
   139    0.27475E+00    0.31022E-03   -0.32936E-02    0.19278E+07    0.14184E+04
   140    0.30345E+00    0.28381E-03   -0.31413E-02    0.19147E+07    0.13988E+04
   141    0.20398E+00    0.21161E-03   -0.18566E-02    0.19019E+07    0.13795E+04
   142    0.20899E+00    0.16683E-03   -0.64437E-03    0.18892E+07    0.13607E+04
   143    0.25401E+00    0.14843E-03    0.33036E-04    0.18766E+07    0.13422E+04
   144    0.20027E+00    0.81045E-04    0.45625E-03    0.18642E+07    0.13241E+04
   145    0.13187E+00    0.11218E-03    0.90586E-03    0.18519E+07    0.13063E+04
   146    0.28147E+00    0.17933E-04    0.91965E-03    0.18398E+07    0.12889E+04
   147    0.21316E+00    0.20080E-04    0.15210E-02    0.18279E+07    0.12718E+04
   148    0.15961E+00   -0.31007E-04    0.76213E-03    0.18160E+07    0.12550E+04
   149    0.20491E+00   -0.62107E-04   -0.33364E-03    0.18043E+07    0.12386E+04
   150    0.13601E+00    0.18752E-15    0.11245E-08    0.17928E+07    0.12224E+04
   151    0.11096E+00    0.77267E-04   -0.16144E-02    0.17813E+07    0.12065E+04
   152   -0.10571E-01    0.80850E-04   -0.38724E-02    0.17700E+07    0.11909E+04
   153   -0.72139E-01    0.14206E-03   -0.46709E-02    0.17588E+07    0.11756E+04
   154   -0.14013E+00    0.24362E-03   -0.63636E-02    0.17478E+07    0.11606E+04
   155   -0.20664E+00    0.36829E-03   -0.83328E-02    0.17368E+07    0.11458E+04
   156   -0.41236E+00    0.49880E-03   -0.10704E-01    0.17260E+07    0.11313E+04
   157   -0.45224E+00    0.61790E-03   -0.12116E-01    0.17153E+07    0.11170E+04
   158   -0.54125E+00    0.78259E-03   -0.13437E-01    0.17047E+07    0.11030E+04
   159   -0.67149E+00    0.82706E-03   -0.14794E-01    0.16942E+07    0.10892E+04
   160   -0.76077E+00    0.88262E-03   -0.14824E-01    0.16839E+07    0.10757E+04
   161   -0.80122E+00    0.10063E-02   -0.15139E-01    0.16736E+07    0.10624E+04
   162   -0.85921E+00    0.10322E-02   -0.15864E-01    0.16635E+07    0.10493E+04
   163   -0.77828E+00    0.10175E-02   -0.15639E-01    0.16534E+07    0.10365E+04
   164   -0.84767E+00    0.10190E-02   -0.16075E-01    0.16435E+07    0.10239E+04
   165   -0.76236E+00    0.94538E-03   -0.15068E-01    0.16336E+07    0.10115E+04
   166   -0.66301E+00    0.92781E-03   -0.14230E-01    0.16239E+07    0.99930E+03
   167   -0.46745E+00    0.72622E-03   -0.14427E-01    0.16142E+07    0.98732E+03
   168   -0.39063E+00    0.69477E-03   -0.13558E-01    0.16047E+07    0.97554E+03
   169   -0.27609E+00    0.51905E-03   -0.11747E-01    0.15952E+07    0.96395E+03
   170   -0.11593E+00    0.40467E-03   -0.10605E-01    0.15858E+07    0.95256E+03
   171   -0.50831E-01    0.33435E-03   -0.80286E-02    0.15766E+07    0.94135E+03
   172    0.13902E-02    0.21656E-03   -0.56291E-02    0.15674E+07    0.93032E+03
   173   -0.25655E-01    0.34034E-04   -0.35315E-02    0.15583E+07    0.91946E+03
   174    0.24494E-01    0.66645E-04   -0.18610E-02    0.15492E+07    0.90878E+03
   175    0.85450E-01    0.00000E+00   -0.44872E-10    0.15403E+07    0.89826E+03
   176    0.16665E-01    0.36738E-04    0.19737E-02    0.15314E+07    0.88790E+03
   177   -0.24785E-01    0.70562E-04    0.26861E-02    0.15226E+07    0.87770E+03
   178   -0.10455E+00    0.28936E-03    0.37823E-02    0.15139E+07    0.86765E+03
   179   -0.21398E+00    0.36102E-03    0.54213E-02    0.15053E+07    0.85775E+03
   180   -0.19590E+00    0.47345E-03    0.62767E-02    0.14967E+07    0.84800E+03
   181   -0.26450E+00    0.59167E-03    0.65077E-02    0.14882E+07    0.83840E+03
   182   -0.33688E+00    0.75500E-03    0.77592E-02    0.14798E+07    0.82894E+03
   183   -0.47868E+00    0.85420E-03    0.87047E-02    0.14714E+07    0.81962E+03
   184   -0.53269E+00    0.92858E-03    0.10246E-01    0.14632E+07    0.81044E+03
   185   -0.56458E+00    0.10917E-02    0.10315E-01    0.14549E+07    0.80140E+03
   186   -0.93711E+00    0.11676E-02    0.12040E-01    0.14468E+07    0.79249E+03
   187   -0.97311E+00    0.12623E-02    0.14096E-01    0.14387E+07    0.78371E+03
   188   -0.10354E+01    0.13260E-02    0.15157E-01    0.14307E+07    0.77505E+03
   189   -0.11895E+01    0.13610E-02    0.16867E-01    0.14227E+07    0.76652E+03
   190   -0.98120E+00    0.13842E-02    0.17157E-01    0.14148E+07    0.75811E+03
   191   -0.11447E+01    0.13829E-02    0.19157E-01    0.14070E+07    0.74983E+03
   192   -0.11513E+01    0.13446E-02    0.20798E-01    0.13992E+07    0.74166E+03
   193   -0.12152E+01    0.12787E-02    0.20754E-01    0.13915E+07    0.73360E+03
   194   -0.11050E+01    0.11801E-02    0.21412E-01    0.13838E+07    0.72565E+03
   195   -0.10350E+01    0.10509E-02    0.20704E-01    0.13762E+07    0.71782E+03
   196   -0.99631E+00    0.89326E-03    0.19530E-01    0.13687E+07    0.71008E+03
   197   -0.83192E+00    0.71685E-03    0.16565E-01    0.13612E+07    0.70246E+03
   198   -0.60743E+00    0.50895E-03    0.12711E-01    0.13537E+07    0.69493E+03
   199   -0.31421E+00    0.27175E-03    0.73839E-02    0.13463E+07    0.68750E+03
   200    0.56395E-01    0.00000E+00   -0.21092E-11    0.13390E+07    0.68017E+03
   201    0.43714E+00   -0.28135E-03   -0.84539E-02    0.13317E+07    0.67292E+03
   202    0.90304E+00   -0.59737E-03   -0.18882E-01    0.13244E+07    0.66577E+03
   203    0.13790E+01   -0.92061E-03   -0.29875E-01    0.13172E+07    0.65871E+03
   204    0.17898E+01   -0.12608E-02   -0.43737E-01    0.13100E+07    0.65174E+03
   205    0.22831E+01   -0.16054E-02   -0.57575E-01    0.13029E+07    0.64486E+03
   206    0.27097E+01   -0.19491E-02   -0.71984E-01    0.12958E+07    0.63807E+03
   207    0.32172E+01   -0.23019E-02   -0.86745E-01    0.12888E+07    0.63136E+03
   208    0.35818E+01   -0.26435E-02   -0.10171E+00    0.12818E+07    0.62474E+03
   209    0.39514E+01   -0.29838E-02   -0.11658E+00    0.12749E+07    0.61820E+03
   210    0.43250E+01   -0.33028E-02   -0.13159E+00    0.12680E+07    0.61175E+03
   211    0.47018E+01   -0.36027E-02   -0.14613E+00    0.12611E+07    0.60538E+03
   212    0.49324E+01   -0.38858E-02   -0.16047E+00    0.12543E+07    0.59909E+03
   213    0.52388E+01   -0.41395E-02   -0.17389E+00    0.12475E+07    0.59288E+03
   214    0.54715E+01   -0.44033E-02   -0.18694E+00    0.12408E+07    0.58675E+03
   215    0.57040E+01   -0.45160E-02   -0.19969E+00    0.12341E+07    0.58070E+03
   216    0.58611E+01   -0.46954E-02   -0.21095E+00    0.12274E+07    0.57472E+03
   217    0.60907E+01   -0.48174E-02   -0.22206E+00    0.12208E+07    0.56883E+03
   218    0.62431E+01   -0.49140E-02   -0.23214E+00    0.12142E+07    0.56300E+03
   219    0.63920E+01   -0.50172E-02   -0.23956E+00    0.12077E+07    0.55726E+03
   220    0.65364E+01   -0.50105E-02   -0.24809E+00    0.12012E+07    0.55158E+03
   221    0.66754E+01   -0.50002E-02   -0.25486E+00    0.11947E+07    0.54598E+03
   222    0.68083E+01   -0.48696E-02   -0.26067E+00    0.11883E+07    0.54045E+03
   223    0.67855E+01   -0.47250E-02   -0.26412E+00    0.11819E+07    0.53499E+03
   224    0.69035E+01   -0.45985E-02   -0.26826E+00    0.11755E+07    0.52960E+03
   225    0.69384E+01   -0.43735E-02   -0.26945E+00    0.11692E+07    0.52428E+03
   226    0.69638E+01   -0.40820E-02   -0.27073E+00    0.11629E+07    0.51903E+03
   227    0.69044E+01   -0.37559E-02   -0.26996E+00    0.11566E+07    0.51384E+03
   228    0.69080E+01   -0.34273E-02   -0.26795E+00    0.11504E+07    0.50872E+03
   229    0.68994E+01   -0.30538E-02   -0.26553E+00    0.11442E+07    0.50366E+03
   230    0.68036E+01   -0.26675E-02   -0.26128E+00    0.11380E+07    0.49866E+03
   231    0.66196E+01   -0.22262E-02   -0.25528E+00    0.11318E+07    0.49373E+03
   232    0.64953E+01   -0.18360E-02   -0.24836E+00    0.11257E+07    0.48886E+03
   233    0.63553E+01   -0.13061E-02   -0.24132E+00    0.11196E+07    0.48405E+03
   234    0.60504E+01   -0.81706E-03   -0.23276E+00    0.11136E+07    0.47930E+03
   235    0.58025E+01   -0.32665E-03   -0.22351E+00    0.11076E+07    0.47461E+03
   236    0.54622E+01    0.13318E-03   -0.21288E+00    0.11016E+07    0.46997E+03
   237    0.51029E+01    0.60470E-03   -0.20172E+00    0.10956E+07    0.46539E+03
   238    0.47239E+01    0.11302E-02   -0.18933E+00    0.10896E+07    0.46087E+03
   239    0.43984E+01    0.15291E-02   -0.17582E+00    0.10837E+07    0.45640E+03
   240    0.39028E+01    0.18438E-02   -0.16272E+00    0.10778E+07    0.45198E+03
   241    0.35334E+01    0.21907E-02   -0.14865E+00    0.10719E+07    0.44762E+03
   242    0.31408E+01    0.23893E-02   -0.13367E+00    0.10661E+07    0.44331E+03
   243    0.27241E+01    0.25562E-02   -0.11859E+00    0.10603E+07    0.43905E+03
   244    0.22825E+01    0.25851E-02   -0.10203E+00    0.10545E+07    0.43484E+03
   245    0.18151E+01    0.25182E-02   -0.86270E-01    0.10487E+07    0.43067E+03
   246    0.13953E+01    0.23237E-02   -0.69168E-01    0.10429E+07    0.42656E+03
   247    0.10224E+01    0.18952E-02   -0.52285E-01    0.10372E+07    0.42249E+03
   248    0.62103E+00    0.15721E-02   -0.34955E-01    0.10315E+07    0.41846E+03
   249    0.33907E+00    0.80248E-03   -0.17253E-01    0.10258E+07    0.41448E+03
   250    0.27068E-01    0.00000E+00    0.72007E-13    0.10201E+07    0.41055E+03
   251   -0.16878E+00   -0.11553E-02    0.18203E-01    0.10144E+07    0.40665E+03
   252   -0.47972E+00   -0.24267E-02    0.36481E-01    0.10088E+07    0.40280E+03
   253   -0.54423E+00   -0.40141E-02    0.53948E-01    0.10031E+07    0.39899E+03
   254   -0.66935E+00   -0.55973E-02    0.71205E-01    0.99754E+06    0.39522E+03
   255   -0.79069E+00   -0.74504E-02    0.88851E-01    0.99196E+06    0.39149E+03
   256   -0.84387E+00   -0.91791E-02    0.10749E+00    0.98640E+06    0.38780E+03
   257   -0.83880E+00   -0.11206E-01    0.11954E+00    0.98087E+06    0.38415E+03
   258   -0.85965E+00   -0.13137E-01    0.13824E+00    0.97536E+06    0.38055E+03
   259   -0.84205E+00   -0.15097E-01    0.14933E+00    0.96988E+06    0.37698E+03
   260   -0.72161E+00   -0.17063E-01    0.16826E+00    0.96443E+06    0.37345E+03
   261   -0.65680E+00   -0.19087E-01    0.17336E+00    0.95901E+06    0.36996E+03
   262   -0.65752E+00   -0.20923E-01    0.18751E+00    0.95361E+06    0.36651E+03
   263   -0.36226E+00   -0.22770E-01    0.20387E+00    0.94825E+06    0.36309E+03
   264   -0.22662E+00   -0.24532E-01    0.21562E+00    0.94292E+06    0.35972E+03
   265   -0.18621E+00   -0.26259E-01    0.21593E+00    0.93762E+06    0.35638E+03
   266   -0.28085E-01   -0.27706E-01    0.22769E+00    0.93235E+06    0.35308E+03
   267    0.15001E-01   -0.29221E-01    0.22921E+00    0.92712E+06    0.34981E+03
   268    0.81716E-01   -0.30410E-01    0.23595E+00    0.92193E+06    0.34658E+03
   269    0.13591E-01   -0.31547E-01    0.24107E+00    0.91677E+06    0.34339E+03
   270    0.97859E-01   -0.32534E-01    0.24519E+00    0.91165E+06    0.34024E+03
   271    0.10177E+00   -0.33424E-01    0.24889E+00    0.90657E+06    0.33711E+03
   272    0.23827E+00   -0.33894E-01    0.24536E+00    0.90153E+06    0.33403E+03
   273    0.27461E+00   -0.34518E-01    0.25005E+00    0.89653E+06    0.33098E+03
   274    0.34946E+00   -0.34678E-01    0.24127E+00    0.89157E+06    0.32796E+03
   275    0.37862E+00   -0.34870E-01    0.24190E+00    0.88666E+06    0.32498E+03
   276    0.50078E+00   -0.34849E-01    0.23027E+00    0.88179E+06    0.32203E+03
   277    0.48316E+00   -0.34591E-01    0.22926E+00    0.87696E+06    0.31911E+03
   278    0.53874E+00   -0.34149E-01    0.21717E+00    0.87219E+06    0.31623E+03
   279    0.58331E+00   -0.33573E-01    0.20206E+00    0.86745E+06    0.31337E+03
   280    0.60698E+00   -0.32841E-01    0.19935E+00    0.86277E+06    0.31056E+03
   281    0.74842E+00   -0.31854E-01    0.18738E+00    0.85814E+06    0.30777E+03
   282    0.70058E+00   -0.30888E-01    0.17418E+00    0.85355E+06    0.30501E+03
   283    0.75071E+00   -0.29696E-01    0.16033E+00    0.84902E+06    0.30229E+03
   284    0.81462E+00   -0.28329E-01    0.14644E+00    0.84454E+06    0.29959E+03
   285    0.88240E+00   -0.26765E-01    0.13312E+00    0.84011E+06    0.29693E+03
   286    0.86987E+00   -0.25130E-01    0.11352E+00    0.83574E+06    0.29430E+03
   287    0.84142E+00   -0.23399E-01    0.10312E+00    0.83142E+06    0.29169E+03
   288    0.86143E+00   -0.21551E-01    0.87651E-01    0.82716E+06    0.28912E+03
   289    0.84570E+00   -0.19636E-01    0.75142E-01    0.82296E+06    0.28657E+03
   290    0.85864E+00   -0.17779E-01    0.66194E-01    0.81881E+06    0.28406E+03
   291    0.89032E+00   -0.15217E-01    0.46550E-01    0.81473E+06    0.28157E+03
   292    0.63373E+00   -0.13038E-01    0.39095E-01    0.81070E+06    0.27911E+03
   293    0.67322E+00   -0.11592E-01    0.22144E-01    0.80674E+06    0.27668E+03
   294    0.55319E+00   -0.93704E-02    0.18583E-01    0.80284E+06    0.27427E+03
   295    0.63516E+00   -0.78354E-02    0.67261E-02    0.79900E+06    0.27189E+03
   296    0.53782E+00   -0.54786E-02    0.20301E-02    0.79523E+06    0.26954E+03
   297    0.47410E+00   -0.45053E-02    0.50950E-02    0.79153E+06    0.26721E+03
   298    0.28555E+00   -0.26641E-02    0.16641E-02    0.78789E+06    0.26491E+03
   299    0.18511E+00   -0.67475E-03   -0.23422E-03    0.78431E+06    0.26264E+03
   300    0.14307E-01    0.00000E+00    0.00000E+00    0.78081E+06    0.26039E+03
   301   -0.16233E+00    0.87705E-03    0.10259E-01    0.77738E+06    0.25817E+03
   302   -0.27974E+00    0.12775E-02    0.30463E-01    0.77401E+06    0.25597E+03
   303   -0.42129E+00    0.20163E-02    0.45537E-01    0.77070E+06    0.25379E+03
   304   -0.59607E+00    0.31656E-02    0.55267E-01    0.76746E+06    0.25164E+03
   305   -0.73888E+00    0.33118E-02    0.74293E-01    0.76426E+06    0.24951E+03
   306   -0.93308E+00    0.32699E-02    0.94968E-01    0.76112E+06    0.24741E+03
   307   -0.11135E+01    0.31120E-02    0.10965E+00    0.75802E+06    0.24533E+03
   308   -0.12891E+01    0.43959E-02    0.14041E+00    0.75497E+06    0.24327E+03
   309   -0.13949E+01    0.42224E-02    0.15731E+00    0.75196E+06    0.24123E+03
   310   -0.15884E+01    0.34063E-02    0.18242E+00    0.74898E+06    0.23922E+03
   311   -0.17301E+01    0.42485E-02    0.20067E+00    0.74603E+06    0.23723E+03
   312   -0.18292E+01    0.38496E-02    0.22671E+00    0.74311E+06    0.23526E+03
   313   -0.19689E+01    0.37674E-02    0.24545E+00    0.74022E+06    0.23332E+03
   314   -0.20842E+01    0.40740E-02    0.27154E+00    0.73734E+06    0.23139E+03
   315   -0.21841E+01    0.33559E-02    0.28990E+00    0.73448E+06    0.22949E+03
   316   -0.22776E+01    0.31709E-02    0.30775E+00    0.73163E+06    0.22761E+03
   317   -0.23738E+01    0.21055E-02    0.32487E+00    0.72880E+06    0.22575E+03
