#    L    TT             EE             TE             PP             TP          
   121    0.25606E+00    0.26490E-03   -0.46678E-02    0.21852E+07    0.18430E+04
   122    0.25903E+00    0.23721E-03   -0.43333E-02    0.21668E+07    0.18126E+04
   123    0.27051E+00    0.16949E-03   -0.44681E-02    0.21486E+07    0.17829E+04
   124    0.29830E+00    0.14592E-03   -0.26230E-02    0.21307E+07    0.17540E+04
   125    0.27592E+00    0.10210E-03   -0.15484E-02    0.21131E+07    0.17257E+04
   126    0.28545E+00    0.12222E-03   -0.10233E-02    0.20957E+07    0.16981E+04
   127    0.26040E+00    0.67608E-04   -0.82677E-03    0.20786E+07    0.16711E+04
   128    0.20857E+00    0.96719E-04   -0.73800E-03    0.20617E+07    0.16447E+04
   129    0.21205E+00    0.70884E-04   -0.53605E-03    0.20450E+07    0.16189E+04
   130    0.20434E+00    0.16877E-14    0.73746E-08    0.20286E+07    0.15937E+04
   131    0.19358E+00    0.40701E-04   -0.11275E-02    0.20124E+07    0.15690E+04
   132    0.26353E+00    0.45184E-04   -0.14194E-02    0.19965E+07    0.15448E+04
   133    0.27542E+00    0.86669E-04   -0.35664E-02    0.19808E+07    0.15212E+04
   134    0.31335E+00    0.16409E-03   -0.35737E-02    0.19653E+07    0.14981E+04
   135    0.38711E+00    0.20211E-03   -0.48750E-02    0.19500E+07    0.14755E+04
   136    0.35796E+00    0.19965E-03   -0.42183E-02    0.19350E+07    0.14534E+04
   137    0.38427E+00    0.22994E-03   -0.42943E-02    0.19201E+07    0.14318E+04
   138    0.40155E+00    0.21763E-03   -0.40796E-02    0.19055E+07    0.14106E+04
   139    0.27104E+00    0.31022E-03   -0.32936E-02    0.18910E+07    0.13899E+04
   140    0.29970E+00    0.28381E-03   -0.31413E-02    0.18768E+07    0.13696E+04
   141    0.20019E+00    0.21161E-03   -0.18566E-02    0.18627E+07    0.13497E+04
   142    0.20516E+00    0.16683E-03   -0.64437E-03    0.18489E+07    0.13303E+04
   143    0.25014E+00    0.14843E-03    0.33035E-04    0.18352E+07    0.13112E+04
   144    0.19638E+00    0.81045E-04    0.45625E-03    0.18217E+07    0.12926E+04
   145    0.12795E+00    0.11218E-03    0.90586E-03    0.18084E+07    0.12743E+04
   146    0.27752E+00    0.17933E-04    0.91965E-03    0.17953E+07    0.12564E+04
   147    0.20920E+00    0.20080E-04    0.15210E-02    0.17823E+07    0.12389E+04
   148    0.15563E+00   -0.31007E-04    0.76213E-03    0.17695E+07    0.12217E+04
   149    0.20091E+00   -0.62107E-04   -0.33364E-03    0.17569E+07    0.12048E+04
   150    0.13200E+00    0.00000E+00    0.84927E-09    0.17444E+07    0.11883E+04
   151    0.10695E+00    0.77267E-04   -0.16144E-02    0.17321E+07    0.11720E+04
   152   -0.14588E-01    0.80850E-04   -0.38724E-02    0.17200E+07    0.11561E+04
   153   -0.76161E-01    0.14206E-03   -0.46709E-02    0.17079E+07    0.11405E+04
   154   -0.14415E+00    0.24362E-03   -0.63636E-02    0.16961E+07    0.11251E+04
   155   -0.21067E+00    0.36829E-03   -0.83328E-02    0.16844E+07    0.11101E+04
   156   -0.41638E+00    0.49880E-03   -0.10704E-01    0.16728E+07    0.10953E+04
   157   -0.45626E+00    0.61790E-03   -0.12116E-01    0.16613E+07    0.10808E+04
   158   -0.54526E+00    0.78259E-03   -0.13437E-01    0.16500E+07    0.10666E+04
   159   -0.67549E+00    0.82706E-03   -0.14794E-01    0.16389E+07    0.10526E+04
   160   -0.76477E+00    0.88262E-03   -0.14824E-01    0.16278E+07    0.10389E+04
   161   -0.80521E+00    0.10063E-02   -0.15139E-01    0.16169E+07    0.10254E+04
   162   -0.86319E+00    0.10322E-02   -0.15864E-01    0.16062E+07    0.10122E+04
   163   -0.78225E+00    0.10175E-02   -0.15639E-01    0.15955E+07    0.99924E+03
   164   -0.85163E+00    0.10190E-02   -0.16075E-01    0.15850E+07    0.98650E+03
   165   -0.76630E+00    0.94538E-03   -0.15068E-01    0.15746E+07    0.97399E+03
   166   -0.66694E+00    0.92781E-03   -0.14230E-01    0.15643E+07    0.96170E+03
   167   -0.47136E+00    0.72622E-03   -0.14427E-01    0.15541E+07    0.94963E+03
   168   -0.39452E+00    0.69477E-03   -0.13558E-01    0.15440E+07    0.93777E+03
   169   -0.27996E+00    0.51905E-03   -0.11747E-01    0.15341E+07    0.92612E+03
   170   -0.11978E+00    0.40467E-03   -0.10605E-01    0.15242E+07    0.91467E+03
   171   -0.54665E-01    0.33435E-03   -0.80286E-02    0.15145E+07    0.90342E+03
   172   -0.24231E-02    0.21656E-03   -0.56291E-02    0.15048E+07    0.89235E+03
   173   -0.29448E-01    0.34034E-04   -0.35315E-02    0.14953E+07    0.88147E+03
   174    0.20724E-01    0.66645E-04   -0.18610E-02    0.14858E+07    0.87077E+03
   175    0.81702E-01    0.00000E+00   -0.37096E-10    0.14765E+07    0.86024E+03
   176    0.12938E-01    0.36738E-04    0.19737E-02    0.14672E+07    0.84987E+03
   177   -0.28488E-01    0.70562E-04    0.26861E-02    0.14580E+07    0.83967E+03
   178   -0.10823E+00    0.28936E-03    0.37823E-02    0.14490E+07    0.82963E+03
   179   -0.21764E+00    0.36102E-03    0.54213E-02    0.14400E+07    0.81975E+03
   180   -0.19953E+00    0.47345E-03    0.62767E-02    0.14311E+07    0.81003E+03
   181   -0.26811E+00    0.59167E-03    0.65077E-02    0.14222E+07    0.80045E+03
   182   -0.34046E+00    0.75500E-03    0.77592E-02    0.14135E+07    0.79103E+03
   183   -0.48224E+00    0.85420E-03    0.87047E-02    0.14048E+07    0.78175E+03
   184   -0.53623E+00    0.92858E-03    0.10246E-01    0.13962E+07    0.77262E+03
   185   -0.56809E+00    0.10917E-02    0.10315E-01    0.13877E+07    0.76363E+03
   186   -0.94060E+00    0.11676E-02    0.12040E-01    0.13793E+07    0.75477E+03
   187   -0.97658E+00    0.12623E-02    0.14096E-01    0.13710E+07    0.74605E+03
   188   -0.10388E+01    0.13260E-02    0.15157E-01    0.13627E+07    0.73746E+03
   189   -0.11929E+01    0.13610E-02    0.16867E-01    0.13545E+07    0.72900E+03
   190   -0.98459E+00    0.13842E-02    0.17157E-01    0.13463E+07    0.72067E+03
   191   -0.11480E+01    0.13829E-02    0.19157E-01    0.13383E+07    0.71246E+03
   192   -0.11546E+01    0.13446E-02    0.20798E-01    0.13303E+07    0.70437E+03
   193   -0.12185E+01    0.12787E-02    0.20754E-01    0.13224E+07    0.69640E+03
   194   -0.11083E+01    0.11801E-02    0.21412E-01    0.13145E+07    0.68855E+03
   195   -0.10382E+01    0.10509E-02    0.20704E-01    0.13067E+07    0.68080E+03
   196   -0.99955E+00    0.89326E-03    0.19530E-01    0.12989E+07    0.67316E+03
   197   -0.83513E+00    0.71685E-03    0.16565E-01    0.12913E+07    0.66564E+03
   198   -0.61062E+00    0.50895E-03    0.12711E-01    0.12836E+07    0.65821E+03
   199   -0.31736E+00    0.27175E-03    0.73839E-02    0.12761E+07    0.65088E+03
   200    0.53262E-01    0.00000E+00   -0.69067E-11    0.12685E+07    0.64365E+03
   201    0.43403E+00   -0.28135E-03   -0.84539E-02    0.12611E+07    0.63652E+03
   202    0.89995E+00   -0.59737E-03   -0.18882E-01    0.12537E+07    0.62948E+03
   203    0.13759E+01   -0.92061E-03   -0.29875E-01    0.12463E+07    0.62253E+03
   204    0.17867E+01   -0.12608E-02   -0.43737E-01    0.12390E+07    0.61567E+03
   205    0.22801E+01   -0.16054E-02   -0.57575E-01    0.12318E+07    0.60890E+03
   206    0.27067E+01   -0.19491E-02   -0.71984E-01    0.12246E+07    0.60222E+03
   207    0.32142E+01   -0.23019E-02   -0.86745E-01    0.12174E+07    0.59563E+03
   208    0.35789E+01   -0.26435E-02   -0.10171E+00    0.12103E+07    0.58913E+03
   209    0.39485E+01   -0.29838E-02   -0.11658E+00    0.12033E+07    0.58271E+03
   210    0.43221E+01   -0.33028E-02   -0.13159E+00    0.11963E+07    0.57638E+03
   211    0.46989E+01   -0.36027E-02   -0.14613E+00    0.11893E+07    0.57013E+03
   212    0.49295E+01   -0.38858E-02   -0.16047E+00    0.11824E+07    0.56397E+03
   213    0.52359E+01   -0.41395E-02   -0.17389E+00    0.11755E+07    0.55788E+03
   214    0.54687E+01   -0.44033E-02   -0.18694E+00    0.11687E+07    0.55188E+03
   215    0.57012E+01   -0.45160E-02   -0.19969E+00    0.11620E+07    0.54596E+03
   216    0.58584E+01   -0.46954E-02   -0.21095E+00    0.11552E+07    0.54011E+03
   217    0.60879E+01   -0.48174E-02   -0.22206E+00    0.11485E+07    0.53434E+03
   218    0.62404E+01   -0.49140E-02   -0.23214E+00    0.11419E+07    0.52865E+03
   219    0.63893E+01   -0.50172E-02   -0.23956E+00    0.11353E+07    0.52304E+03
   220    0.65337E+01   -0.50105E-02   -0.24809E+00    0.11287E+07    0.51749E+03
   221    0.66728E+01   -0.50002E-02   -0.25486E+00    0.11222E+07    0.51203E+03
   222    0.68057E+01   -0.48696E-02   -0.26067E+00    0.11157E+07    0.50663E+03
   223    0.67830E+01   -0.47250E-02   -0.26412E+00    0.11093E+07    0.50131E+03
   224    0.69009E+01   -0.45985E-02   -0.26826E+00    0.11029E+07    0.49605E+03
   225    0.69359E+01   -0.43735E-02   -0.26945E+00    0.10965E+07    0.49087E+03
   226    0.69612E+01   -0.40820E-02   -0.27073E+00    0.10902E+07    0.48575E+03
   227    0.69019E+01   -0.37559E-02   -0.26996E+00    0.10839E+07    0.48070E+03
   228    0.69055E+01   -0.34273E-02   -0.26795E+00    0.10776E+07    0.47572E+03
   229    0.68970E+01   -0.30538E-02   -0.26553E+00    0.10714E+07    0.47080E+03
   230    0.68012E+01   -0.26675E-02   -0.26128E+00    0.10652E+07    0.46594E+03
   231    0.66172E+01   -0.22262E-02   -0.25528E+00    0.10590E+07    0.46115E+03
   232    0.64929E+01   -0.18360E-02   -0.24836E+00    0.10529E+07    0.45642E+03
   233    0.63529E+01   -0.13061E-02   -0.24132E+00    0.10468E+07    0.45175E+03
   234    0.60480E+01   -0.81706E-03   -0.23276E+00    0.10408E+07    0.44714E+03
   235    0.58002E+01   -0.32665E-03   -0.22351E+00    0.10347E+07    0.44259E+03
   236    0.54599E+01    0.13318E-03   -0.21288E+00    0.10287E+07    0.43809E+03
   237    0.51006E+01    0.60470E-03   -0.20172E+00    0.10228E+07    0.43366E+03
   238    0.47216E+01    0.11302E-02   -0.18933E+00    0.10168E+07    0.42927E+03
   239    0.43961E+01    0.15291E-02   -0.17582E+00    0.10109E+07    0.42495E+03
   240    0.39006E+01    0.18438E-02   -0.16272E+00    0.10050E+07    0.42067E+03
   241    0.35312E+01    0.21907E-02   -0.14865E+00    0.99918E+06    0.41645E+03
   242    0.31386E+01    0.23893E-02   -0.13367E+00    0.99335E+06    0.41228E+03
   243    0.27220E+01    0.25562E-02   -0.11859E+00    0.98754E+06    0.40816E+03
   244    0.22804E+01    0.25851E-02   -0.10203E+00    0.98176E+06    0.40408E+03
   245    0.18130E+01    0.25182E-02   -0.86270E-01    0.97600E+06    0.40006E+03
   246    0.13932E+01    0.23237E-02   -0.69168E-01    0.97027E+06    0.39608E+03
   247    0.10203E+01    0.18952E-02   -0.52285E-01    0.96456E+06    0.39215E+03
   248    0.61895E+00    0.15721E-02   -0.34955E-01    0.95887E+06    0.38827E+03
   249    0.33701E+00    0.80248E-03   -0.17253E-01    0.95320E+06    0.38442E+03
   250    0.25018E-01    0.00000E+00    0.10801E-12    0.94755E+06    0.38063E+03
   251   -0.17082E+00   -0.11553E-02    0.18203E-01    0.94192E+06    0.37687E+03
   252   -0.48174E+00   -0.24267E-02    0.36481E-01    0.93632E+06    0.37315E+03
   253   -0.54623E+00   -0.40141E-02    0.53948E-01    0.93073E+06    0.36948E+03
   254   -0.67133E+00   -0.55973E-02    0.71205E-01    0.92517E+06    0.36584E+03
   255   -0.79265E+00   -0.74504E-02    0.88851E-01    0.91963E+06    0.36225E+03
   256   -0.84582E+00   -0.91791E-02    0.10749E+00    0.91412E+06    0.35869E+03
   257   -0.84073E+00   -0.11206E-01    0.11954E+00    0.90863E+06    0.35518E+03
   258   -0.86156E+00   -0.13137E-01    0.13824E+00    0.90317E+06    0.35170E+03
   259   -0.84395E+00   -0.15097E-01    0.14933E+00    0.89774E+06    0.34827E+03
   260   -0.72349E+00   -0.17063E-01    0.16826E+00    0.89234E+06    0.34487E+03
   261   -0.65867E+00   -0.19087E-01    0.17336E+00    0.88696E+06    0.34151E+03
   262   -0.65937E+00   -0.20923E-01    0.18751E+00    0.88162E+06    0.33819E+03
   263   -0.36409E+00   -0.22770E-01    0.20387E+00    0.87631E+06    0.33491E+03
   264   -0.22844E+00   -0.24532E-01    0.21562E+00    0.87103E+06    0.33166E+03
   265   -0.18801E+00   -0.26259E-01    0.21593E+00    0.86579E+06    0.32845E+03
   266   -0.29872E-01   -0.27706E-01    0.22769E+00    0.86057E+06    0.32528E+03
   267    0.13229E-01   -0.29221E-01    0.22921E+00    0.85540E+06    0.32214E+03
   268    0.79958E-01   -0.30410E-01    0.23595E+00    0.85026E+06    0.31904E+03
   269    0.11848E-01   -0.31547E-01    0.24107E+00    0.84516E+06    0.31597E+03
   270    0.96130E-01   -0.32534E-01    0.24519E+00    0.84010E+06    0.31294E+03
   271    0.10005E+00   -0.33424E-01    0.24889E+00    0.83507E+06    0.30995E+03
   272    0.23657E+00   -0.33894E-01    0.24536E+00    0.83009E+06    0.30699E+03
   273    0.27292E+00   -0.34518E-01    0.25005E+00    0.82515E+06    0.30406E+03
   274    0.34778E+00   -0.34678E-01    0.24127E+00    0.82025E+06    0.30117E+03
   275    0.37697E+00   -0.34870E-01    0.24190E+00    0.81539E+06    0.29831E+03
   276    0.49913E+00   -0.34849E-01    0.23027E+00    0.81058E+06    0.29548E+03
   277    0.48153E+00   -0.34591E-01    0.22926E+00    0.80582E+06    0.29268E+03
   278    0.53712E+00   -0.34149E-01    0.21717E+00    0.80110E+06    0.28992E+03
   279    0.58171E+00   -0.33573E-01    0.20206E+00    0.79642E+06    0.28719E+03
   280    0.60539E+00   -0.32841E-01    0.19935E+00    0.79180E+06    0.28449E+03
   281    0.74684E+00   -0.31854E-01    0.18738E+00    0.78722E+06    0.28183E+03
   282    0.69902E+00   -0.30888E-01    0.17418E+00    0.78270E+06    0.27919E+03
   283    0.74916E+00   -0.29696E-01    0.16033E+00    0.77822E+06    0.27659E+03
   284    0.81308E+00   -0.28329E-01    0.14644E+00    0.77380E+06    0.27401E+03
   285    0.88087E+00   -0.26765E-01    0.13312E+00    0.76943E+06    0.27147E+03
   286    0.86836E+00   -0.25130E-01    0.11352E+00    0.76512E+06    0.26895E+03
   287    0.83992E+00   -0.23399E-01    0.10312E+00    0.76086E+06    0.26646E+03
   288    0.85994E+00   -0.21551E-01    0.87651E-01    0.75665E+06    0.26401E+03
   289    0.84423E+00   -0.19636E-01    0.75142E-01    0.75251E+06    0.26158E+03
   290    0.85717E+00   -0.17779E-01    0.66194E-01    0.74842E+06    0.25918E+03
   291    0.88887E+00   -0.15217E-01    0.46550E-01    0.74439E+06    0.25680E+03
   292    0.63229E+00   -0.13038E-01    0.39095E-01    0.74042E+06    0.25446E+03
   293    0.67179E+00   -0.11592E-01    0.22144E-01    0.73651E+06    0.25214E+03
   294    0.55177E+00   -0.93704E-02    0.18583E-01    0.73266E+06    0.24985E+03
   295    0.63376E+00   -0.78354E-02    0.67261E-02    0.72888E+06    0.24758E+03
   296    0.53642E+00   -0.54786E-02    0.20301E-02    0.72515E+06    0.24534E+03
   297    0.47272E+00   -0.45053E-02    0.50950E-02    0.72150E+06    0.24313E+03
   298    0.28418E+00   -0.26641E-02    0.16641E-02    0.71791E+06    0.24094E+03
   299    0.18375E+00   -0.67475E-03   -0.23422E-03    0.71438E+06    0.23878E+03
   300    0.12958E-01    0.00000E+00    0.00000E+00    0.71093E+06    0.23664E+03
   301   -0.16367E+00    0.87705E-03    0.10259E-01    0.70754E+06    0.23453E+03
   302   -0.28107E+00    0.12775E-02    0.30463E-01    0.70421E+06    0.23244E+03
   303   -0.42261E+00    0.20163E-02    0.45537E-01    0.70095E+06    0.23037E+03
   304   -0.59738E+00    0.31656E-02    0.55267E-01    0.69775E+06    0.22833E+03
   305   -0.74017E+00    0.33118E-02    0.74293E-01    0.69460E+06    0.22631E+03
   306   -0.93436E+00    0.32699E-02    0.94968E-01    0.69149E+06    0.22432E+03
   307   -0.11148E+01    0.31120E-02    0.10965E+00    0.68844E+06    0.22234E+03
   308   -0.12904E+01    0.43959E-02    0.14041E+00    0.68543E+06    0.22039E+03
   309   -0.13962E+01    0.42224E-02    0.15731E+00    0.68246E+06    0.21847E+03
   310   -0.15896E+01    0.34063E-02    0.18242E+00    0.67952E+06    0.21656E+03
   311   -0.17314E+01    0.42485E-02    0.20067E+00    0.67662E+06    0.21468E+03
   312   -0.18304E+01    0.38496E-02    0.22671E+00    0.67374E+06    0.21282E+03
   313   -0.19702E+01    0.37674E-02    0.24545E+00    0.67089E+06    0.21098E+03
   314   -0.20854E+01    0.40740E-02    0.27154E+00    0.66806E+06    0.20916E+03
   315   -0.21853E+01    0.33559E-02    0.28990E+00    0.66525E+06    0.20736E+03
   316   -0.22788E+01    0.31709E-02    0.30775E+00    0.66245E+06    0.20559E+03
   317   -0.23750E+01    0.21055E-02    0.32487E+00    0.65966E+06    0.20383E+03
