#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    18    0.23116E+02   -0.52559E-03    0.84449E-04    0.96749E-02    0.28629E-01   -0.52559E-03    0.11488E-04    0.17560E-11    0.59459E-09    0.92386E-09    0.84449E-04    0.17560E-11    0.31486E-09    0.37977E-07    0.11092E-06    0.96749E-02    0.59459E-09    0.37977E-07    0.11234E-03    0.14853E-03    0.28629E-01    0.92386E-09    0.11092E-06    0.14853E-03    0.21175E-03
    19    0.21501E+02    0.31361E-06    0.76907E-04    0.10034E-01    0.29117E-01    0.31361E-06    0.31713E-13    0.11435E-11    0.31763E-09    0.50457E-09    0.76907E-04    0.11435E-11    0.28554E-09    0.39333E-07    0.11245E-06    0.10034E-01    0.31763E-09    0.39333E-07    0.12416E-03    0.16480E-03    0.29117E-01    0.50457E-09    0.11245E-06    0.16480E-03    0.23536E-03
    20    0.19728E+02   -0.10651E-04    0.70268E-04    0.10373E-01    0.29557E-01   -0.10651E-04    0.10034E-04    0.95394E-12    0.27031E-09    0.46636E-09    0.70268E-04    0.95394E-12    0.25990E-09    0.40613E-07    0.11383E-06    0.10373E-01    0.27031E-09    0.40613E-07    0.13654E-03    0.18191E-03    0.29557E-01    0.46636E-09    0.11383E-06    0.18191E-03    0.26023E-03
    21    0.18080E+02    0.30660E-06    0.64398E-04    0.10693E-01    0.29954E-01    0.30660E-06    0.23621E-13    0.11145E-11    0.49572E-09    0.85285E-09    0.64398E-04    0.11145E-11    0.23739E-09    0.41823E-07    0.11508E-06    0.10693E-01    0.49572E-09    0.41823E-07    0.14949E-03    0.19987E-03    0.29954E-01    0.85285E-09    0.11508E-06    0.19987E-03    0.28635E-03
    22    0.16692E+02   -0.42703E-04    0.59186E-04    0.10996E-01    0.30314E-01   -0.42703E-04   -0.67106E-05    0.14873E-11    0.97338E-09    0.16141E-08    0.59186E-04    0.14873E-11    0.21751E-09    0.42968E-07    0.11621E-06    0.10996E-01    0.97338E-09    0.42968E-07    0.16302E-03    0.21867E-03    0.30314E-01    0.16141E-08    0.11621E-06    0.21867E-03    0.31374E-03
    23    0.15365E+02    0.52741E-06    0.54540E-04    0.11283E-01    0.30639E-01    0.52741E-06    0.61543E-13    0.19048E-11    0.15574E-08    0.25253E-08    0.54540E-04    0.19048E-11    0.19988E-09    0.44052E-07    0.11722E-06    0.11283E-01    0.15574E-08    0.44052E-07    0.17712E-03    0.23831E-03    0.30639E-01    0.25253E-08    0.11722E-06    0.23831E-03    0.34238E-03
    24    0.14190E+02    0.19326E-03    0.50377E-04    0.11554E-01    0.30930E-01    0.19326E-03   -0.45945E-05    0.22132E-11    0.20849E-08    0.33402E-08    0.50377E-04    0.22132E-11    0.18417E-09    0.45075E-07    0.11814E-06    0.11554E-01    0.20849E-08    0.45075E-07    0.19178E-03    0.25879E-03    0.30930E-01    0.33402E-08    0.11814E-06    0.25879E-03    0.37227E-03
    25    0.13174E+02    0.65028E-06    0.46635E-04    0.11810E-01    0.31190E-01    0.65028E-06    0.10511E-12    0.23435E-11    0.24503E-08    0.39003E-08    0.46635E-04    0.23435E-11    0.17011E-09    0.46043E-07    0.11895E-06    0.11810E-01    0.24503E-08    0.46043E-07    0.20701E-03    0.28010E-03    0.31190E-01    0.39003E-08    0.11895E-06    0.28010E-03    0.40340E-03
    26    0.12181E+02    0.17382E-03    0.43261E-04    0.12052E-01    0.31423E-01    0.17382E-03    0.45677E-05    0.22655E-11    0.25792E-08    0.40944E-08    0.43261E-04    0.22655E-11    0.15748E-09    0.46958E-07    0.11967E-06    0.12052E-01    0.25792E-08    0.46958E-07    0.22279E-03    0.30223E-03    0.31423E-01    0.40944E-08    0.11967E-06    0.30223E-03    0.43576E-03
    27    0.11384E+02    0.56357E-06    0.40209E-04    0.12280E-01    0.31629E-01    0.56357E-06    0.93296E-13    0.20180E-11    0.24635E-08    0.39131E-08    0.40209E-04    0.20180E-11    0.14611E-09    0.47823E-07    0.12031E-06    0.12280E-01    0.24635E-08    0.47823E-07    0.23913E-03    0.32519E-03    0.31629E-01    0.39131E-08    0.12031E-06    0.32519E-03    0.46933E-03
    28    0.10583E+02   -0.24427E-03    0.37441E-04    0.12496E-01    0.31810E-01   -0.24427E-03    0.62322E-06    0.16594E-11    0.21251E-08    0.33918E-08    0.37441E-04    0.16594E-11    0.13583E-09    0.48637E-07    0.12087E-06    0.12496E-01    0.21251E-08    0.48637E-07    0.25602E-03    0.34895E-03    0.31810E-01    0.33918E-08    0.12087E-06    0.34895E-03    0.50410E-03
    29    0.99043E+01    0.35695E-06    0.34921E-04    0.12698E-01    0.31966E-01    0.35695E-06    0.51764E-13    0.12558E-11    0.16372E-08    0.26434E-08    0.34921E-04    0.12558E-11    0.12650E-09    0.49403E-07    0.12136E-06    0.12698E-01    0.16372E-08    0.49403E-07    0.27344E-03    0.37351E-03    0.31966E-01    0.26434E-08    0.12136E-06    0.37351E-03    0.54006E-03
    30    0.93290E+01    0.16735E-04    0.32621E-04    0.12887E-01    0.32099E-01    0.16735E-04   -0.21393E-05    0.86996E-12    0.10894E-08    0.18038E-08    0.32621E-04    0.86996E-12    0.11802E-09    0.50119E-07    0.12176E-06    0.12887E-01    0.10894E-08    0.50119E-07    0.29138E-03    0.39884E-03    0.32099E-01    0.18038E-08    0.12176E-06    0.39884E-03    0.57717E-03
    31    0.86670E+01    0.16238E-06    0.30518E-04    0.13065E-01    0.32209E-01    0.16238E-06    0.27776E-13    0.54365E-12    0.58246E-09    0.10233E-08    0.30518E-04    0.54365E-12    0.11028E-09    0.50790E-07    0.12210E-06    0.13065E-01    0.58246E-09    0.50790E-07    0.30984E-03    0.42494E-03    0.32209E-01    0.10233E-08    0.12210E-06    0.42494E-03    0.61541E-03
    32    0.80924E+01    0.16033E-03    0.28591E-04    0.13230E-01    0.32301E-01    0.16033E-03    0.18985E-05    0.30757E-12    0.20714E-09    0.43693E-09    0.28591E-04    0.30757E-12    0.10320E-09    0.51418E-07    0.12237E-06    0.13230E-01    0.20714E-09    0.51418E-07    0.32881E-03    0.45180E-03    0.32301E-01    0.43693E-09    0.12237E-06    0.45180E-03    0.65477E-03
    33    0.76252E+01    0.57860E-07    0.26822E-04    0.13385E-01    0.32374E-01    0.57860E-07    0.21611E-13    0.16929E-12    0.99774E-12    0.10321E-09    0.26822E-04    0.16929E-12    0.96728E-10    0.52004E-07    0.12258E-06    0.13385E-01    0.99774E-12    0.52004E-07    0.34829E-03    0.47940E-03    0.32374E-01    0.10321E-09    0.12258E-06    0.47940E-03    0.69523E-03
    34    0.71480E+01   -0.27666E-03    0.25195E-04    0.13529E-01    0.32430E-01   -0.27666E-03    0.58091E-06    0.12687E-12   -0.18912E-10    0.50522E-10    0.25195E-04    0.12687E-12    0.90783E-10    0.52550E-07    0.12273E-06    0.13529E-01   -0.18912E-10    0.52550E-07    0.36825E-03    0.50773E-03    0.32430E-01    0.50522E-10    0.12273E-06    0.50773E-03    0.73676E-03
    35    0.67413E+01    0.52513E-07    0.23695E-04    0.13663E-01    0.32470E-01    0.52513E-07    0.17433E-13    0.16332E-12    0.13550E-09    0.26288E-09    0.23695E-04    0.16332E-12    0.85315E-10    0.53057E-07    0.12283E-06    0.13663E-01    0.13550E-09    0.53057E-07    0.38870E-03    0.53677E-03    0.32470E-01    0.26288E-09    0.12283E-06    0.53677E-03    0.77936E-03
    36    0.64046E+01    0.46382E-03    0.22311E-04    0.13787E-01    0.32495E-01    0.46382E-03   -0.13653E-06    0.25717E-12    0.44284E-09    0.70923E-09    0.22311E-04    0.25717E-12    0.80276E-10    0.53528E-07    0.12288E-06    0.13787E-01    0.44284E-09    0.53528E-07    0.40962E-03    0.56651E-03    0.32495E-01    0.70923E-09    0.12288E-06    0.56651E-03    0.82299E-03
    37    0.59860E+01    0.10914E-06    0.21030E-04    0.13902E-01    0.32506E-01    0.10914E-06    0.14919E-13    0.38386E-12    0.87278E-09    0.13425E-08    0.21030E-04    0.38386E-12    0.75624E-10    0.53963E-07    0.12289E-06    0.13902E-01    0.87278E-09    0.53963E-07    0.43100E-03    0.59693E-03    0.32506E-01    0.13425E-08    0.12289E-06    0.59693E-03    0.86763E-03
    38    0.56245E+01   -0.55393E-03    0.19844E-04    0.14008E-01    0.32503E-01   -0.55393E-03    0.41830E-05    0.51984E-12    0.13871E-08    0.21039E-08    0.19844E-04    0.51984E-12    0.71321E-10    0.54364E-07    0.12285E-06    0.14008E-01    0.13871E-08    0.54364E-07    0.45283E-03    0.62802E-03    0.32503E-01    0.21039E-08    0.12285E-06    0.62802E-03    0.91325E-03
    39    0.53612E+01   -0.64612E-03    0.18743E-04    0.14106E-01    0.32488E-01   -0.64612E-03    0.55145E-05    0.64850E-12    0.19249E-08    0.29027E-08    0.18743E-04    0.64850E-12    0.67336E-10    0.54733E-07    0.12276E-06    0.14106E-01    0.19249E-08    0.54733E-07    0.47510E-03    0.65976E-03    0.32488E-01    0.29027E-08    0.12276E-06    0.65976E-03    0.95983E-03
    40    0.50461E+01    0.20683E-06    0.17721E-04    0.14195E-01    0.32462E-01    0.20683E-06    0.24940E-13    0.75499E-12    0.24196E-08    0.36403E-08    0.17721E-04    0.75499E-12    0.63638E-10    0.55070E-07    0.12264E-06    0.14195E-01    0.24196E-08    0.55070E-07    0.49780E-03    0.69213E-03    0.32462E-01    0.36403E-08    0.12264E-06    0.69213E-03    0.10073E-02
    41    0.48826E+01    0.12921E-02    0.16768E-04    0.14276E-01    0.32424E-01    0.12921E-02   -0.10177E-04    0.82741E-12    0.28148E-08    0.42332E-08    0.16768E-04    0.82741E-12    0.60199E-10    0.55377E-07    0.12248E-06    0.14276E-01    0.28148E-08    0.55377E-07    0.52090E-03    0.72511E-03    0.32424E-01    0.42332E-08    0.12248E-06    0.72511E-03    0.10557E-02
    42    0.46332E+01    0.24752E-02    0.15881E-04    0.14349E-01    0.32375E-01    0.24752E-02   -0.18179E-04    0.86575E-12    0.30948E-08    0.46574E-08    0.15881E-04    0.86575E-12    0.56998E-10    0.55654E-07    0.12228E-06    0.14349E-01    0.30948E-08    0.55654E-07    0.54440E-03    0.75867E-03    0.32375E-01    0.46574E-08    0.12228E-06    0.75867E-03    0.11050E-02
    43    0.44138E+01    0.26483E-02    0.15054E-04    0.14415E-01    0.32317E-01    0.26483E-02   -0.16190E-04    0.87300E-12    0.32540E-08    0.49040E-08    0.15054E-04    0.87300E-12    0.54017E-10    0.55903E-07    0.12205E-06    0.14415E-01    0.32540E-08    0.55903E-07    0.56828E-03    0.79280E-03    0.32317E-01    0.49040E-08    0.12205E-06    0.79280E-03    0.11551E-02
    44    0.40435E+01    0.18018E-02    0.14282E-04    0.14474E-01    0.32249E-01    0.18018E-02   -0.11250E-04    0.85213E-12    0.32867E-08    0.49640E-08    0.14282E-04    0.85213E-12    0.51237E-10    0.56124E-07    0.12179E-06    0.14474E-01    0.32867E-08    0.56124E-07    0.59252E-03    0.82746E-03    0.32249E-01    0.49640E-08    0.12179E-06    0.82746E-03    0.12060E-02
    45    0.38613E+01    0.21963E-06    0.13561E-04    0.14526E-01    0.32173E-01    0.21963E-06    0.33577E-13    0.80611E-12    0.31873E-08    0.48285E-08    0.13561E-04    0.80611E-12    0.48641E-10    0.56319E-07    0.12150E-06    0.14526E-01    0.31873E-08    0.56319E-07    0.61711E-03    0.86265E-03    0.32173E-01    0.48285E-08    0.12150E-06    0.86265E-03    0.12577E-02
    46    0.37682E+01   -0.44408E-02    0.12885E-04    0.14571E-01    0.32088E-01   -0.44408E-02    0.21386E-04    0.73852E-12    0.29561E-08    0.44974E-08    0.12885E-04    0.73852E-12    0.46211E-10    0.56489E-07    0.12117E-06    0.14571E-01    0.29561E-08    0.56489E-07    0.64204E-03    0.89833E-03    0.32088E-01    0.44974E-08    0.12117E-06    0.89833E-03    0.13101E-02
    47    0.36222E+01   -0.10322E-01    0.12251E-04    0.14609E-01    0.31995E-01   -0.10322E-01    0.45231E-04    0.65532E-12    0.26175E-08    0.40066E-08    0.12251E-04    0.65532E-12    0.43935E-10    0.56634E-07    0.12082E-06    0.14609E-01    0.26175E-08    0.56634E-07    0.66727E-03    0.93447E-03    0.31995E-01    0.40066E-08    0.12082E-06    0.93447E-03    0.13632E-02
    48    0.33632E+01   -0.13066E-01    0.11657E-04    0.14642E-01    0.31895E-01   -0.13066E-01    0.68040E-04    0.56310E-12    0.22015E-08    0.34007E-08    0.11657E-04    0.56310E-12    0.41802E-10    0.56755E-07    0.12044E-06    0.14642E-01    0.22015E-08    0.56755E-07    0.69280E-03    0.97106E-03    0.31895E-01    0.34007E-08    0.12044E-06    0.97106E-03    0.14169E-02
    49    0.30799E+01   -0.86922E-02    0.11100E-04    0.14668E-01    0.31788E-01   -0.86922E-02    0.64032E-04    0.46843E-12    0.17384E-08    0.27244E-08    0.11100E-04    0.46843E-12    0.39802E-10    0.56852E-07    0.12004E-06    0.14668E-01    0.17384E-08    0.56852E-07    0.71861E-03    0.10081E-02    0.31788E-01    0.27244E-08    0.12004E-06    0.10081E-02    0.14713E-02
    50    0.30095E+01    0.10416E-06    0.10576E-04    0.14688E-01    0.31674E-01    0.10416E-06    0.10806E-13    0.37789E-12    0.12585E-08    0.20225E-08    0.10576E-04    0.37789E-12    0.37924E-10    0.56925E-07    0.11961E-06    0.14688E-01    0.12585E-08    0.56925E-07    0.74468E-03    0.10454E-02    0.31674E-01    0.20225E-08    0.11961E-06    0.10454E-02    0.15262E-02
    51    0.29383E+01    0.87114E-02    0.10083E-04    0.14702E-01    0.31553E-01    0.87114E-02   -0.15865E-03    0.29702E-12    0.79028E-09    0.13372E-08    0.10083E-04    0.29702E-12    0.36157E-10    0.56977E-07    0.11916E-06    0.14702E-01    0.79028E-09    0.56977E-07    0.77098E-03    0.10832E-02    0.31553E-01    0.13372E-08    0.11916E-06    0.10832E-02    0.15816E-02
    52    0.30786E+01    0.12776E-01    0.96190E-05    0.14710E-01    0.31426E-01    0.12776E-01   -0.32573E-03    0.22726E-12    0.35651E-09    0.70147E-09    0.96190E-05    0.22726E-12    0.34494E-10    0.57006E-07    0.11868E-06    0.14710E-01    0.35651E-09    0.57006E-07    0.79750E-03    0.11213E-02    0.31426E-01    0.70147E-09    0.11868E-06    0.11213E-02    0.16376E-02
    53    0.30433E+01    0.92855E-02    0.91820E-05    0.14713E-01    0.31293E-01    0.92855E-02   -0.34961E-03    0.16902E-12   -0.21722E-10    0.14562E-09    0.91820E-05    0.16902E-12    0.32929E-10    0.57014E-07    0.11819E-06    0.14713E-01   -0.21722E-10    0.57014E-07    0.82422E-03    0.11596E-02    0.31293E-01    0.14562E-09    0.11819E-06    0.11596E-02    0.16939E-02
    54    0.27423E+01    0.33016E-02    0.87702E-05    0.14710E-01    0.31154E-01    0.33016E-02   -0.23463E-03    0.12271E-12   -0.32329E-09   -0.29988E-09    0.87702E-05    0.12271E-12    0.31454E-10    0.57001E-07    0.11767E-06    0.14710E-01   -0.32329E-09    0.57001E-07    0.85112E-03    0.11983E-02    0.31154E-01   -0.29988E-09    0.11767E-06    0.11983E-02    0.17507E-02
    55    0.23828E+01    0.25932E-07    0.83815E-05    0.14702E-01    0.31009E-01    0.25932E-07    0.38910E-14    0.88754E-13   -0.52709E-09   -0.60459E-09    0.83815E-05    0.88754E-13    0.30063E-10    0.56968E-07    0.11713E-06    0.14702E-01   -0.52709E-09    0.56968E-07    0.87818E-03    0.12372E-02    0.31009E-01   -0.60459E-09    0.11713E-06    0.12372E-02    0.18079E-02
    56    0.21769E+01   -0.17291E-02    0.80144E-05    0.14689E-01    0.30859E-01   -0.17291E-02    0.21343E-03    0.67186E-13   -0.61728E-09   -0.74570E-09    0.80144E-05    0.67186E-13    0.28748E-10    0.56915E-07    0.11657E-06    0.14689E-01   -0.61728E-09    0.56915E-07    0.90538E-03    0.12763E-02    0.30859E-01   -0.74570E-09    0.11657E-06    0.12763E-02    0.18654E-02
    57    0.20584E+01   -0.18358E-02    0.76673E-05    0.14671E-01    0.30704E-01   -0.18358E-02    0.29820E-03    0.56581E-13   -0.59922E-09   -0.73072E-09    0.76673E-05    0.56581E-13    0.27506E-10    0.56842E-07    0.11599E-06    0.14671E-01   -0.59922E-09    0.56842E-07    0.93270E-03    0.13155E-02    0.30704E-01   -0.73072E-09    0.11599E-06    0.13155E-02    0.19231E-02
    58    0.20405E+01   -0.12124E-02    0.73391E-05    0.14648E-01    0.30544E-01   -0.12124E-02    0.26287E-03    0.55147E-13   -0.48354E-09   -0.57479E-09    0.73391E-05    0.55147E-13    0.26331E-10    0.56751E-07    0.11539E-06    0.14648E-01   -0.48354E-09    0.56751E-07    0.96011E-03    0.13550E-02    0.30544E-01   -0.57479E-09    0.11539E-06    0.13550E-02    0.19811E-02
    59    0.19875E+01   -0.77348E-03    0.70285E-05    0.14620E-01    0.30379E-01   -0.77348E-03    0.14575E-03    0.61090E-13   -0.28086E-09   -0.29305E-09    0.70285E-05    0.61090E-13    0.25220E-10    0.56641E-07    0.11478E-06    0.14620E-01   -0.28086E-09    0.56641E-07    0.98761E-03    0.13945E-02    0.30379E-01   -0.29305E-09    0.11478E-06    0.13945E-02    0.20393E-02
    60    0.19125E+01    0.20452E-07    0.67344E-05    0.14587E-01    0.30209E-01    0.20452E-07    0.26956E-14    0.72616E-13   -0.18439E-11    0.99384E-10    0.67344E-05    0.72616E-13    0.24167E-10    0.56513E-07    0.11415E-06    0.14587E-01   -0.18439E-11    0.56513E-07    0.10152E-02    0.14342E-02    0.30209E-01    0.99384E-10    0.11415E-06    0.14342E-02    0.20976E-02
    61    0.21219E+01    0.18113E-02    0.64555E-05    0.14550E-01    0.30035E-01    0.18113E-02   -0.80085E-04    0.87990E-13    0.34088E-09    0.58450E-09    0.64555E-05    0.87990E-13    0.23169E-10    0.56368E-07    0.11350E-06    0.14550E-01    0.34088E-09    0.56368E-07    0.10428E-02    0.14739E-02    0.30035E-01    0.58450E-09    0.11350E-06    0.14739E-02    0.21560E-02
    62    0.20151E+01    0.37228E-02    0.61910E-05    0.14508E-01    0.29857E-01    0.37228E-02   -0.10301E-03    0.10572E-12    0.72664E-09    0.11328E-08    0.61910E-05    0.10572E-12    0.22222E-10    0.56206E-07    0.11283E-06    0.14508E-01    0.72664E-09    0.56206E-07    0.10704E-02    0.15137E-02    0.29857E-01    0.11328E-08    0.11283E-06    0.15137E-02    0.22145E-02
    63    0.18049E+01    0.47585E-02    0.59401E-05    0.14462E-01    0.29674E-01    0.47585E-02   -0.10297E-03    0.12436E-12    0.11327E-08    0.17118E-08    0.59401E-05    0.12436E-12    0.21324E-10    0.56028E-07    0.11215E-06    0.14462E-01    0.11327E-08    0.56028E-07    0.10980E-02    0.15535E-02    0.29674E-01    0.17118E-08    0.11215E-06    0.15535E-02    0.22731E-02
    64    0.17782E+01    0.37191E-02    0.57020E-05    0.14413E-01    0.29488E-01    0.37191E-02   -0.62183E-04    0.14249E-12    0.15365E-08    0.22893E-08    0.57020E-05    0.14249E-12    0.20472E-10    0.55834E-07    0.11145E-06    0.14413E-01    0.15365E-08    0.55834E-07    0.11256E-02    0.15933E-02    0.29488E-01    0.22893E-08    0.11145E-06    0.15933E-02    0.23316E-02
    65    0.15535E+01    0.42458E-07    0.54758E-05    0.14359E-01    0.29299E-01    0.42458E-07    0.51099E-14    0.15866E-12    0.19152E-08    0.28328E-08    0.54758E-05    0.15866E-12    0.19662E-10    0.55626E-07    0.11074E-06    0.14359E-01    0.19152E-08    0.55626E-07    0.11532E-02    0.16330E-02    0.29299E-01    0.28328E-08    0.11074E-06    0.16330E-02    0.23901E-02
    66    0.14173E+01   -0.46037E-02    0.52608E-05    0.14302E-01    0.29106E-01   -0.46037E-02    0.21984E-04    0.17168E-12    0.22487E-08    0.33133E-08    0.52608E-05    0.17168E-12    0.18893E-10    0.55404E-07    0.11002E-06    0.14302E-01    0.22487E-08    0.55404E-07    0.11807E-02    0.16727E-02    0.29106E-01    0.33133E-08    0.11002E-06    0.16727E-02    0.24485E-02
    67    0.12084E+01   -0.77600E-02    0.50564E-05    0.14241E-01    0.28911E-01   -0.77600E-02    0.10896E-04    0.18129E-12    0.25263E-08    0.37154E-08    0.50564E-05    0.18129E-12    0.18161E-10    0.55169E-07    0.10929E-06    0.14241E-01    0.25263E-08    0.55169E-07    0.12082E-02    0.17123E-02    0.28911E-01    0.37154E-08    0.10929E-06    0.17123E-02    0.25068E-02
    68    0.12106E+01   -0.83024E-02    0.48619E-05    0.14177E-01    0.28713E-01   -0.83024E-02    0.13330E-04    0.18748E-12    0.27401E-08    0.40272E-08    0.48619E-05    0.18748E-12    0.17464E-10    0.54921E-07    0.10855E-06    0.14177E-01    0.27401E-08    0.54921E-07    0.12356E-02    0.17518E-02    0.28713E-01    0.40272E-08    0.10855E-06    0.17518E-02    0.25649E-02
