#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    18    0.10740E+02   -0.52589E-03    0.41087E-04    0.34658E-02    0.12840E-01   -0.52589E-03    0.11488E-04    0.67948E-12    0.20463E-09    0.33441E-09    0.41087E-04    0.67948E-12    0.16066E-09    0.13625E-07    0.51855E-07    0.34658E-02    0.20463E-09    0.13625E-07    0.47460E-04    0.62232E-04    0.12840E-01    0.33441E-09    0.51855E-07    0.62232E-04    0.90405E-04
    19    0.10374E+02    0.12711E-06    0.37995E-04    0.36744E-02    0.13250E-01    0.12711E-06    0.11116E-13    0.46082E-12    0.11029E-09    0.19302E-09    0.37995E-04    0.46082E-12    0.14756E-09    0.14421E-07    0.53194E-07    0.36744E-02    0.11029E-09    0.14421E-07    0.52970E-04    0.69752E-04    0.13250E-01    0.19302E-09    0.53194E-07    0.69752E-04    0.10154E-03
    20    0.96906E+01   -0.10798E-04    0.35224E-04    0.38783E-02    0.13639E-01   -0.10798E-04    0.10034E-04    0.41376E-12    0.10481E-09    0.20103E-09    0.35224E-04    0.41376E-12    0.13597E-09    0.15200E-07    0.54460E-07    0.38783E-02    0.10481E-09    0.15200E-07    0.58829E-04    0.77778E-04    0.13639E-01    0.20103E-09    0.54460E-07    0.77778E-04    0.11342E-03
    21    0.89975E+01    0.14028E-06    0.32733E-04    0.40777E-02    0.14008E-01    0.14028E-06    0.96777E-14    0.50538E-12    0.20503E-09    0.37505E-09    0.32733E-04    0.50538E-12    0.12565E-09    0.15961E-07    0.55662E-07    0.40777E-02    0.20503E-09    0.15961E-07    0.65043E-04    0.86319E-04    0.14008E-01    0.37505E-09    0.55662E-07    0.86319E-04    0.12609E-03
    22    0.84488E+01   -0.42925E-04    0.30485E-04    0.42729E-02    0.14358E-01   -0.42925E-04   -0.67106E-05    0.67736E-12    0.40340E-09    0.69528E-09    0.30485E-04    0.67736E-12    0.11644E-09    0.16707E-07    0.56810E-07    0.42729E-02    0.40340E-09    0.16707E-07    0.71620E-04    0.95389E-04    0.14358E-01    0.69528E-09    0.56810E-07    0.95389E-04    0.13955E-03
    23    0.78641E+01    0.24025E-06    0.28451E-04    0.44637E-02    0.14690E-01    0.24025E-06    0.27265E-13    0.86030E-12    0.64181E-09    0.10713E-08    0.28451E-04    0.86030E-12    0.10817E-09    0.17436E-07    0.57903E-07    0.44637E-02    0.64181E-09    0.17436E-07    0.78567E-04    0.10500E-03    0.14690E-01    0.10713E-08    0.57903E-07    0.10500E-03    0.15381E-03
    24    0.73476E+01    0.19293E-03    0.26602E-04    0.46498E-02    0.15005E-01    0.19293E-03   -0.45945E-05    0.99096E-12    0.85531E-09    0.14038E-08    0.26602E-04    0.99096E-12    0.10072E-09    0.18147E-07    0.58941E-07    0.46498E-02    0.85531E-09    0.18147E-07    0.85888E-04    0.11515E-03    0.15005E-01    0.14038E-08    0.58941E-07    0.11515E-03    0.16890E-03
    25    0.69187E+01    0.29156E-06    0.24916E-04    0.48313E-02    0.15304E-01    0.29156E-06    0.44903E-13    0.10418E-11    0.10021E-08    0.16295E-08    0.24916E-04    0.10418E-11    0.93978E-10    0.18840E-07    0.59925E-07    0.48313E-02    0.10021E-08    0.18840E-07    0.93588E-04    0.12585E-03    0.15304E-01    0.16295E-08    0.59925E-07    0.12585E-03    0.18480E-03
    26    0.64492E+01    0.17348E-03    0.23376E-04    0.50085E-02    0.15587E-01    0.17348E-03    0.45677E-05    0.10016E-11    0.10525E-08    0.17038E-08    0.23376E-04    0.10016E-11    0.87861E-10    0.19518E-07    0.60857E-07    0.50085E-02    0.10525E-08    0.19518E-07    0.10167E-03    0.13711E-03    0.15587E-01    0.17038E-08    0.60857E-07    0.13711E-03    0.20154E-03
    27    0.61225E+01    0.25021E-06    0.21965E-04    0.51812E-02    0.15856E-01    0.25021E-06    0.38485E-13    0.88826E-12    0.10019E-08    0.16212E-08    0.21965E-04    0.88826E-12    0.82295E-10    0.20178E-07    0.61743E-07    0.51812E-02    0.10019E-08    0.20178E-07    0.11014E-03    0.14894E-03    0.15856E-01    0.16212E-08    0.61743E-07    0.14894E-03    0.21912E-03
    28    0.57436E+01   -0.24453E-03    0.20669E-04    0.53493E-02    0.16110E-01   -0.24453E-03    0.62322E-06    0.72780E-12    0.85797E-09    0.13955E-08    0.20669E-04    0.72780E-12    0.77214E-10    0.20821E-07    0.62587E-07    0.53493E-02    0.85797E-09    0.20821E-07    0.11901E-03    0.16134E-03    0.16110E-01    0.13955E-08    0.62587E-07    0.16134E-03    0.23755E-03
    29    0.54457E+01    0.15757E-06    0.19475E-04    0.55127E-02    0.16351E-01    0.15757E-06    0.21002E-13    0.54941E-12    0.65269E-09    0.10762E-08    0.19475E-04    0.54941E-12    0.72562E-10    0.21447E-07    0.63388E-07    0.55127E-02    0.65269E-09    0.21447E-07    0.12827E-03    0.17432E-03    0.16351E-01    0.10762E-08    0.63388E-07    0.17432E-03    0.25684E-03
    30    0.52148E+01    0.16595E-04    0.18373E-04    0.56713E-02    0.16578E-01    0.16595E-04   -0.21393E-05    0.38080E-12    0.42523E-09    0.72338E-09    0.18373E-04    0.38080E-12    0.68286E-10    0.22054E-07    0.64148E-07    0.56713E-02    0.42523E-09    0.22054E-07    0.13792E-03    0.18787E-03    0.16578E-01    0.72338E-09    0.64148E-07    0.18787E-03    0.27699E-03
    31    0.48649E+01    0.72553E-07    0.17354E-04    0.58253E-02    0.16792E-01    0.72553E-07    0.11761E-13    0.24071E-12    0.21948E-09    0.40303E-09    0.17354E-04    0.24071E-12    0.64352E-10    0.22644E-07    0.64867E-07    0.58253E-02    0.21948E-09    0.22644E-07    0.14796E-03    0.20199E-03    0.16792E-01    0.40303E-09    0.64867E-07    0.20199E-03    0.29799E-03
    32    0.45736E+01    0.16028E-03    0.16410E-04    0.59748E-02    0.16995E-01    0.16028E-03    0.18985E-05    0.14298E-12    0.74614E-10    0.17381E-09    0.16410E-04    0.14298E-12    0.60726E-10    0.23216E-07    0.65544E-07    0.59748E-02    0.74614E-10    0.23216E-07    0.15841E-03    0.21670E-03    0.16995E-01    0.17381E-09    0.65544E-07    0.21670E-03    0.31985E-03
    33    0.43642E+01    0.30329E-07    0.15534E-04    0.61198E-02    0.17186E-01    0.30329E-07    0.95693E-14    0.90836E-13    0.60088E-11    0.60062E-10    0.15534E-04    0.90836E-13    0.57377E-10    0.23772E-07    0.66183E-07    0.61198E-02    0.60088E-11    0.23772E-07    0.16925E-03    0.23199E-03    0.17186E-01    0.60062E-10    0.66183E-07    0.23199E-03    0.34256E-03
    34    0.41219E+01   -0.27668E-03    0.14721E-04    0.62604E-02    0.17366E-01   -0.27668E-03    0.58091E-06    0.83072E-13    0.20359E-10    0.73162E-10    0.14721E-04    0.83072E-13    0.54277E-10    0.24311E-07    0.66787E-07    0.62604E-02    0.20359E-10    0.24311E-07    0.18049E-03    0.24785E-03    0.17366E-01    0.73162E-10    0.66787E-07    0.24785E-03    0.36613E-03
    35    0.39297E+01    0.34435E-07    0.13963E-04    0.63966E-02    0.17537E-01    0.34435E-07    0.79637E-14    0.11130E-12    0.11337E-09    0.20691E-09    0.13963E-04    0.11130E-12    0.51403E-10    0.24832E-07    0.67359E-07    0.63966E-02    0.11337E-09    0.24832E-07    0.19212E-03    0.26429E-03    0.17537E-01    0.20691E-09    0.67359E-07    0.26429E-03    0.39056E-03
    36    0.37893E+01    0.46379E-03    0.13258E-04    0.65282E-02    0.17697E-01    0.46379E-03   -0.13653E-06    0.16502E-12    0.27643E-09    0.44819E-09    0.13258E-04    0.16502E-12    0.48732E-10    0.25337E-07    0.67903E-07    0.65282E-02    0.27643E-09    0.25337E-07    0.20415E-03    0.28131E-03    0.17697E-01    0.44819E-09    0.67903E-07    0.28131E-03    0.41585E-03
    37    0.35506E+01    0.66285E-07    0.12599E-04    0.66554E-02    0.17847E-01    0.66285E-07    0.75828E-14    0.23242E-12    0.49473E-09    0.77372E-09    0.12599E-04    0.23242E-12    0.46248E-10    0.25825E-07    0.68415E-07    0.66554E-02    0.49473E-09    0.25825E-07    0.21656E-03    0.29890E-03    0.17847E-01    0.77372E-09    0.68415E-07    0.29890E-03    0.44198E-03
    38    0.33542E+01   -0.55399E-03    0.11983E-04    0.67779E-02    0.17988E-01   -0.55399E-03    0.41830E-05    0.30224E-12    0.74934E-09    0.11541E-08    0.11983E-04    0.30224E-12    0.43933E-10    0.26295E-07    0.68893E-07    0.67779E-02    0.74934E-09    0.26295E-07    0.22937E-03    0.31704E-03    0.17988E-01    0.11541E-08    0.68893E-07    0.31704E-03    0.46893E-03
    39    0.32428E+01   -0.64620E-03    0.11407E-04    0.68959E-02    0.18119E-01   -0.64620E-03    0.55145E-05    0.36664E-12    0.10110E-08    0.15456E-08    0.11407E-04    0.36664E-12    0.41772E-10    0.26748E-07    0.69337E-07    0.68959E-02    0.10110E-08    0.26748E-07    0.24255E-03    0.33575E-03    0.18119E-01    0.15456E-08    0.69337E-07    0.33575E-03    0.49670E-03
    40    0.30674E+01    0.11588E-06    0.10867E-04    0.70092E-02    0.18241E-01    0.11588E-06    0.13560E-13    0.41863E-12    0.12478E-08    0.19010E-08    0.10867E-04    0.41863E-12    0.39752E-10    0.27182E-07    0.69750E-07    0.70092E-02    0.12478E-08    0.27182E-07    0.25610E-03    0.35500E-03    0.18241E-01    0.19010E-08    0.69750E-07    0.35500E-03    0.52528E-03
    41    0.30329E+01    0.12920E-02    0.10359E-04    0.71179E-02    0.18355E-01    0.12920E-02   -0.10177E-04    0.45266E-12    0.14328E-08    0.21801E-08    0.10359E-04    0.45266E-12    0.37860E-10    0.27600E-07    0.70135E-07    0.71179E-02    0.14328E-08    0.27600E-07    0.27003E-03    0.37480E-03    0.18355E-01    0.21801E-08    0.70135E-07    0.37480E-03    0.55467E-03
    42    0.29025E+01    0.24751E-02    0.98831E-05    0.72221E-02    0.18459E-01    0.24751E-02   -0.18179E-04    0.46898E-12    0.15585E-08    0.23717E-08    0.98831E-05    0.46898E-12    0.36087E-10    0.28000E-07    0.70492E-07    0.72221E-02    0.15585E-08    0.28000E-07    0.28432E-03    0.39512E-03    0.18459E-01    0.23717E-08    0.70492E-07    0.39512E-03    0.58484E-03
    43    0.27931E+01    0.26482E-02    0.94354E-05    0.73218E-02    0.18556E-01    0.26482E-02   -0.16190E-04    0.46927E-12    0.16224E-08    0.24720E-08    0.94354E-05    0.46927E-12    0.34424E-10    0.28383E-07    0.70822E-07    0.73218E-02    0.16224E-08    0.28383E-07    0.29897E-03    0.41597E-03    0.18556E-01    0.24720E-08    0.70822E-07    0.41597E-03    0.61579E-03
    44    0.25246E+01    0.18017E-02    0.90142E-05    0.74171E-02    0.18645E-01    0.18017E-02   -0.11250E-04    0.45523E-12    0.16218E-08    0.24769E-08    0.90142E-05    0.45523E-12    0.32863E-10    0.28749E-07    0.71125E-07    0.74171E-02    0.16218E-08    0.28749E-07    0.31398E-03    0.43735E-03    0.18645E-01    0.24769E-08    0.71125E-07    0.43735E-03    0.64750E-03
    45    0.24365E+01    0.11771E-06    0.86174E-05    0.75081E-02    0.18726E-01    0.11771E-06    0.16959E-13    0.42853E-12    0.15541E-08    0.23825E-08    0.86174E-05    0.42853E-12    0.31394E-10    0.29098E-07    0.71402E-07    0.75081E-02    0.15541E-08    0.29098E-07    0.32934E-03    0.45923E-03    0.18726E-01    0.23825E-08    0.71402E-07    0.45923E-03    0.67998E-03
    46    0.24309E+01   -0.44409E-02    0.82430E-05    0.75949E-02    0.18800E-01   -0.44409E-02    0.21386E-04    0.39117E-12    0.14199E-08    0.21896E-08    0.82430E-05    0.39117E-12    0.30011E-10    0.29432E-07    0.71653E-07    0.75949E-02    0.14199E-08    0.29432E-07    0.34505E-03    0.48163E-03    0.18800E-01    0.21896E-08    0.71653E-07    0.48163E-03    0.71319E-03
    47    0.23661E+01   -0.10322E-01    0.78896E-05    0.76776E-02    0.18867E-01   -0.10322E-01    0.45231E-04    0.34625E-12    0.12324E-08    0.19175E-08    0.78896E-05    0.34625E-12    0.28708E-10    0.29750E-07    0.71880E-07    0.76776E-02    0.12324E-08    0.29750E-07    0.36110E-03    0.50452E-03    0.18867E-01    0.19175E-08    0.71880E-07    0.50452E-03    0.74714E-03
    48    0.21826E+01   -0.13066E-01    0.75559E-05    0.77564E-02    0.18928E-01   -0.13066E-01    0.68040E-04    0.29719E-12    0.10078E-08    0.15903E-08    0.75559E-05    0.29719E-12    0.27478E-10    0.30053E-07    0.72083E-07    0.77564E-02    0.10078E-08    0.30053E-07    0.37748E-03    0.52791E-03    0.18928E-01    0.15903E-08    0.72083E-07    0.52791E-03    0.78182E-03
    49    0.19695E+01   -0.86923E-02    0.72404E-05    0.78314E-02    0.18982E-01   -0.86923E-02    0.64032E-04    0.24740E-12    0.76239E-09    0.12322E-08    0.72404E-05    0.24740E-12    0.26318E-10    0.30342E-07    0.72265E-07    0.78314E-02    0.76239E-09    0.30342E-07    0.39420E-03    0.55179E-03    0.18982E-01    0.12322E-08    0.72265E-07    0.55179E-03    0.81721E-03
    50    0.19644E+01    0.55498E-07    0.69421E-05    0.79029E-02    0.19031E-01    0.55498E-07    0.54146E-14    0.20030E-12    0.51242E-09    0.86727E-09    0.69421E-05    0.20030E-12    0.25222E-10    0.30616E-07    0.72426E-07    0.79029E-02    0.51242E-09    0.30616E-07    0.41125E-03    0.57614E-03    0.19031E-01    0.86727E-09    0.72426E-07    0.57614E-03    0.85330E-03
    51    0.19541E+01    0.87113E-02    0.66595E-05    0.79708E-02    0.19074E-01    0.87113E-02   -0.15865E-03    0.15873E-12    0.27330E-09    0.51808E-09    0.66595E-05    0.15873E-12    0.24185E-10    0.30877E-07    0.72568E-07    0.79708E-02    0.27330E-09    0.30877E-07    0.42862E-03    0.60097E-03    0.19074E-01    0.51808E-09    0.72568E-07    0.60097E-03    0.89009E-03
    52    0.21513E+01    0.12776E-01    0.63917E-05    0.80353E-02    0.19112E-01    0.12776E-01   -0.32573E-03    0.12335E-12    0.56744E-10    0.20154E-09    0.63917E-05    0.12335E-12    0.23204E-10    0.31126E-07    0.72692E-07    0.80353E-02    0.56744E-10    0.31126E-07    0.44630E-03    0.62625E-03    0.19112E-01    0.20154E-09    0.72692E-07    0.62625E-03    0.92755E-03
    53    0.21690E+01    0.92855E-02    0.61378E-05    0.80965E-02    0.19145E-01    0.92855E-02   -0.34961E-03    0.94233E-13   -0.12639E-09   -0.66938E-10    0.61378E-05    0.94233E-13    0.22275E-10    0.31361E-07    0.72799E-07    0.80965E-02   -0.12639E-09    0.31361E-07    0.46428E-03    0.65198E-03    0.19145E-01   -0.66938E-10    0.72799E-07    0.65198E-03    0.96567E-03
    54    0.19175E+01    0.33015E-02    0.58970E-05    0.81544E-02    0.19173E-01    0.33015E-02   -0.23463E-03    0.71478E-13   -0.26528E-09   -0.27195E-09    0.58970E-05    0.71478E-13    0.21394E-10    0.31584E-07    0.72888E-07    0.81544E-02   -0.26528E-09    0.31584E-07    0.48256E-03    0.67814E-03    0.19173E-01   -0.27195E-09    0.72888E-07    0.67814E-03    0.10044E-02
    55    0.16044E+01    0.16078E-07    0.56684E-05    0.82091E-02    0.19197E-01    0.16078E-07    0.23674E-14    0.55170E-13   -0.34908E-09   -0.39808E-09    0.56684E-05    0.55170E-13    0.20558E-10    0.31794E-07    0.72960E-07    0.82091E-02   -0.34908E-09    0.31794E-07    0.50112E-03    0.70471E-03    0.19197E-01   -0.39808E-09    0.72960E-07    0.70471E-03    0.10438E-02
    56    0.14418E+01   -0.17291E-02    0.54511E-05    0.82606E-02    0.19215E-01   -0.17291E-02    0.21343E-03    0.45232E-13   -0.36973E-09   -0.43385E-09    0.54511E-05    0.45232E-13    0.19765E-10    0.31992E-07    0.73017E-07    0.82606E-02   -0.36973E-09    0.31992E-07    0.51995E-03    0.73168E-03    0.19215E-01   -0.43385E-09    0.73017E-07    0.73168E-03    0.10837E-02
    57    0.13640E+01   -0.18358E-02    0.52445E-05    0.83089E-02    0.19229E-01   -0.18358E-02    0.29820E-03    0.40929E-13   -0.33029E-09   -0.38355E-09    0.52445E-05    0.40929E-13    0.19010E-10    0.32178E-07    0.73057E-07    0.83089E-02   -0.33029E-09    0.32178E-07    0.53904E-03    0.75903E-03    0.19229E-01   -0.38355E-09    0.73057E-07    0.75903E-03    0.11243E-02
    58    0.13841E+01   -0.12124E-02    0.50479E-05    0.83540E-02    0.19239E-01   -0.12124E-02    0.26287E-03    0.41357E-13   -0.23661E-09   -0.25538E-09    0.50479E-05    0.41357E-13    0.18294E-10    0.32351E-07    0.73081E-07    0.83540E-02   -0.23661E-09    0.32351E-07    0.55838E-03    0.78674E-03    0.19239E-01   -0.25538E-09    0.73081E-07    0.78674E-03    0.11653E-02
    59    0.13668E+01   -0.77349E-03    0.48609E-05    0.83958E-02    0.19244E-01   -0.77349E-03    0.14575E-03    0.45615E-13   -0.94530E-10   -0.57570E-10    0.48609E-05    0.45615E-13    0.17612E-10    0.32512E-07    0.73089E-07    0.83958E-02   -0.94530E-10    0.32512E-07    0.57793E-03    0.81478E-03    0.19244E-01   -0.57570E-10    0.73089E-07    0.81478E-03    0.12069E-02
    60    0.13254E+01    0.14915E-07    0.46827E-05    0.84344E-02    0.19244E-01    0.14915E-07    0.15705E-14    0.52800E-13    0.90119E-10    0.20167E-09    0.46827E-05    0.52800E-13    0.16963E-10    0.32660E-07    0.73081E-07    0.84344E-02    0.90119E-10    0.32660E-07    0.59770E-03    0.84313E-03    0.19244E-01    0.20167E-09    0.73081E-07    0.84313E-03    0.12489E-02
    61    0.15662E+01    0.18113E-02    0.45128E-05    0.84696E-02    0.19240E-01    0.18113E-02   -0.80085E-04    0.62021E-13    0.31012E-09    0.51217E-09    0.45128E-05    0.62021E-13    0.16344E-10    0.32795E-07    0.73055E-07    0.84696E-02    0.31012E-09    0.32795E-07    0.61767E-03    0.87178E-03    0.19240E-01    0.51217E-09    0.73055E-07    0.87178E-03    0.12913E-02
    62    0.14890E+01    0.37228E-02    0.43507E-05    0.85015E-02    0.19231E-01    0.37228E-02   -0.10301E-03    0.72429E-13    0.55280E-09    0.85587E-09    0.43507E-05    0.72429E-13    0.15755E-10    0.32918E-07    0.73013E-07    0.85015E-02    0.55280E-09    0.32918E-07    0.63781E-03    0.90068E-03    0.19231E-01    0.85587E-09    0.73013E-07    0.90068E-03    0.13342E-02
    63    0.13065E+01    0.47585E-02    0.41961E-05    0.85300E-02    0.19218E-01    0.47585E-02   -0.10297E-03    0.83187E-13    0.80410E-09    0.12128E-08    0.41961E-05    0.83187E-13    0.15192E-10    0.33028E-07    0.72955E-07    0.85300E-02    0.80410E-09    0.33028E-07    0.65811E-03    0.92983E-03    0.19218E-01    0.12128E-08    0.72955E-07    0.92983E-03    0.13773E-02
    64    0.13060E+01    0.37191E-02    0.40486E-05    0.85553E-02    0.19200E-01    0.37191E-02   -0.62183E-04    0.93458E-13    0.10500E-08    0.15629E-08    0.40486E-05    0.93458E-13    0.14656E-10    0.33125E-07    0.72879E-07    0.85553E-02    0.10500E-08    0.33125E-07    0.67856E-03    0.95919E-03    0.19200E-01    0.15629E-08    0.72879E-07    0.95919E-03    0.14209E-02
    65    0.11059E+01    0.27747E-07    0.39078E-05    0.85772E-02    0.19178E-01    0.27747E-07    0.34222E-14    0.10240E-12    0.12763E-08    0.18862E-08    0.39078E-05    0.10240E-12    0.14144E-10    0.33210E-07    0.72788E-07    0.85772E-02    0.12763E-08    0.33210E-07    0.69914E-03    0.98874E-03    0.19178E-01    0.18862E-08    0.72788E-07    0.98874E-03    0.14647E-02
    66    0.99288E+00   -0.46037E-02    0.37732E-05    0.85958E-02    0.19152E-01   -0.46037E-02    0.21984E-04    0.10934E-12    0.14709E-08    0.21650E-08    0.37732E-05    0.10934E-12    0.13655E-10    0.33282E-07    0.72679E-07    0.85958E-02    0.14709E-08    0.33282E-07    0.71983E-03    0.10185E-02    0.19152E-01    0.21650E-08    0.72679E-07    0.10185E-02    0.15087E-02
    67    0.80578E+00   -0.77600E-02    0.36445E-05    0.86112E-02    0.19121E-01   -0.77600E-02    0.10896E-04    0.11417E-12    0.16278E-08    0.23911E-08    0.36445E-05    0.11417E-12    0.13188E-10    0.33341E-07    0.72555E-07    0.86112E-02    0.16278E-08    0.33341E-07    0.74062E-03    0.10483E-02    0.19121E-01    0.23911E-08    0.72555E-07    0.10483E-02    0.15530E-02
    68    0.82858E+00   -0.83025E-02    0.35215E-05    0.86234E-02    0.19087E-01   -0.83025E-02    0.13330E-04    0.11698E-12    0.17432E-08    0.25586E-08    0.35215E-05    0.11698E-12    0.12741E-10    0.33388E-07    0.72416E-07    0.86234E-02    0.17432E-08    0.33388E-07    0.76150E-03    0.10784E-02    0.19087E-01    0.25586E-08    0.72416E-07    0.10784E-02    0.15975E-02
