#    L    TT             EE             TE             PP             TP          
    58    0.22010E+01    0.26287E-03   -0.12123E-02    0.43823E+07    0.77184E+04
    59    0.21449E+01    0.14575E-03   -0.77344E-03    0.43506E+07    0.75332E+04
    60    0.20668E+01    0.44067E-14    0.52892E-07    0.43188E+07    0.73538E+04
    61    0.22732E+01   -0.80085E-04    0.18113E-02    0.42868E+07    0.71800E+04
    62    0.21634E+01   -0.10301E-03    0.37228E-02    0.42547E+07    0.70116E+04
    63    0.19502E+01   -0.10297E-03    0.47585E-02    0.42225E+07    0.68483E+04
    64    0.19206E+01   -0.62183E-04    0.37191E-02    0.41903E+07    0.66901E+04
    65    0.16931E+01    0.12657E-14    0.21961E-07    0.41581E+07    0.65368E+04
    66    0.15542E+01    0.21984E-04   -0.46037E-02    0.41260E+07    0.63882E+04
    67    0.13425E+01    0.10896E-04   -0.77600E-02    0.40939E+07    0.62440E+04
    68    0.13421E+01    0.13330E-04   -0.83025E-02    0.40620E+07    0.61043E+04
    69    0.13168E+01   -0.58331E-05   -0.49903E-02    0.40301E+07    0.59687E+04
    70    0.14019E+01    0.22971E-14    0.23836E-07    0.39984E+07    0.58372E+04
    71    0.14418E+01    0.25785E-04    0.38995E-02    0.39668E+07    0.57096E+04
    72    0.14531E+01    0.53062E-04    0.55054E-02    0.39354E+07    0.55858E+04
    73    0.13844E+01    0.56304E-04    0.45079E-02    0.39041E+07    0.54656E+04
    74    0.12584E+01    0.32269E-04    0.20827E-02    0.38730E+07    0.53488E+04
    75    0.11721E+01    0.65162E-14    0.37387E-07    0.38420E+07    0.52353E+04
    76    0.10667E+01   -0.30693E-04   -0.95234E-03    0.38113E+07    0.51251E+04
    77    0.10024E+01   -0.57223E-04   -0.10189E-02    0.37807E+07    0.50180E+04
    78    0.10317E+01   -0.41664E-04   -0.21692E-02    0.37502E+07    0.49138E+04
    79    0.98475E+00   -0.27803E-04   -0.11730E-02    0.37200E+07    0.48126E+04
    80    0.98842E+00    0.83445E-14    0.41503E-07    0.36900E+07    0.47141E+04
    81    0.95149E+00    0.27379E-05    0.31533E-03    0.36603E+07    0.46184E+04
    82    0.94951E+00    0.12525E-04    0.24969E-03    0.36307E+07    0.45253E+04
    83    0.91402E+00    0.14258E-04   -0.27073E-03    0.36014E+07    0.44347E+04
    84    0.92513E+00    0.15117E-04    0.16589E-03    0.35724E+07    0.43467E+04
    85    0.84011E+00    0.54380E-14    0.32763E-07    0.35436E+07    0.42610E+04
    86    0.73833E+00   -0.80104E-05   -0.13640E-03    0.35151E+07    0.41776E+04
    87    0.84479E+00   -0.26216E-04    0.24023E-03    0.34868E+07    0.40964E+04
    88    0.71520E+00   -0.26302E-04    0.83364E-03    0.34588E+07    0.40174E+04
    89    0.72241E+00   -0.96688E-05   -0.13812E-03    0.34310E+07    0.39404E+04
    90    0.71926E+00    0.21565E-14    0.20187E-07    0.34036E+07    0.38654E+04
    91    0.63324E+00    0.88892E-05    0.16983E-03    0.33763E+07    0.37923E+04
    92    0.61619E+00    0.16379E-04    0.62229E-03    0.33494E+07    0.37211E+04
    93    0.67172E+00    0.29435E-04    0.82642E-03    0.33227E+07    0.36516E+04
    94    0.58061E+00    0.25308E-04    0.17369E-02    0.32962E+07    0.35839E+04
    95    0.56934E+00    0.18391E-04    0.20800E-02    0.32701E+07    0.35179E+04
    96    0.34439E+00    0.82198E-05    0.20674E-02    0.32441E+07    0.34536E+04
    97    0.35509E+00   -0.56680E-05    0.19112E-02    0.32185E+07    0.33909E+04
    98    0.38222E+00   -0.16308E-04    0.33088E-02    0.31931E+07    0.33298E+04
    99    0.28082E+00   -0.46450E-04    0.27578E-02    0.31679E+07    0.32702E+04
   100    0.27738E+00   -0.81699E-04    0.41844E-02    0.31430E+07    0.32121E+04
   101    0.22695E+00   -0.48236E-04    0.40862E-02    0.31184E+07    0.31554E+04
   102    0.50458E+00   -0.80235E-04    0.41607E-02    0.30940E+07    0.31002E+04
   103    0.51961E+00   -0.89020E-04    0.31342E-02    0.30699E+07    0.30463E+04
   104    0.57281E+00   -0.60196E-04    0.34469E-02    0.30460E+07    0.29937E+04
   105    0.59352E+00   -0.53656E-04    0.30823E-02    0.30224E+07    0.29424E+04
   106    0.65964E+00    0.19279E-04    0.22523E-02    0.29991E+07    0.28924E+04
   107    0.47768E+00    0.24434E-04    0.19114E-02    0.29760E+07    0.28435E+04
   108    0.49694E+00    0.50485E-04    0.78596E-03    0.29531E+07    0.27957E+04
   109    0.49820E+00    0.37543E-04   -0.16941E-03    0.29305E+07    0.27491E+04
   110    0.41081E+00    0.93759E-15    0.76746E-08    0.29082E+07    0.27035E+04
   111    0.31337E+00    0.25783E-04   -0.72092E-03    0.28861E+07    0.26589E+04
   112    0.21298E+00    0.51254E-04   -0.21128E-02    0.28643E+07    0.26153E+04
   113    0.19172E+00    0.86308E-04   -0.32119E-02    0.28427E+07    0.25726E+04
   114    0.10882E+00    0.66557E-04   -0.37972E-02    0.28213E+07    0.25309E+04
   115    0.12064E+00    0.15046E-03   -0.43908E-02    0.28002E+07    0.24902E+04
   116    0.12140E-01    0.12507E-03   -0.47717E-02    0.27793E+07    0.24503E+04
   117    0.88243E-01    0.74553E-04   -0.47190E-02    0.27587E+07    0.24113E+04
   118    0.20818E+00    0.15738E-03   -0.54974E-02    0.27383E+07    0.23732E+04
   119    0.23118E+00    0.23488E-03   -0.54004E-02    0.27181E+07    0.23359E+04
   120    0.31362E+00    0.16838E-03   -0.49499E-02    0.26982E+07    0.22994E+04
   121    0.31471E+00    0.26490E-03   -0.46678E-02    0.26785E+07    0.22637E+04
   122    0.31654E+00    0.23721E-03   -0.43333E-02    0.26590E+07    0.22288E+04
   123    0.32691E+00    0.16949E-03   -0.44681E-02    0.26397E+07    0.21947E+04
   124    0.35362E+00    0.14592E-03   -0.26230E-02    0.26206E+07    0.21613E+04
   125    0.33018E+00    0.10210E-03   -0.15484E-02    0.26018E+07    0.21286E+04
   126    0.33867E+00    0.12222E-03   -0.10233E-02    0.25831E+07    0.20966E+04
   127    0.31260E+00    0.67608E-04   -0.82677E-03    0.25647E+07    0.20652E+04
   128    0.25978E+00    0.96719E-04   -0.73801E-03    0.25465E+07    0.20345E+04
   129    0.26228E+00    0.70884E-04   -0.53605E-03    0.25285E+07    0.20045E+04
   130    0.25362E+00    0.18752E-15    0.13894E-08    0.25107E+07    0.19750E+04
   131    0.24192E+00    0.40701E-04   -0.11275E-02    0.24930E+07    0.19461E+04
   132    0.31095E+00    0.45184E-04   -0.14194E-02    0.24756E+07    0.19178E+04
   133    0.32195E+00    0.86669E-04   -0.35664E-02    0.24584E+07    0.18901E+04
   134    0.35900E+00    0.16409E-03   -0.35737E-02    0.24413E+07    0.18629E+04
   135    0.43191E+00    0.20211E-03   -0.48750E-02    0.24245E+07    0.18363E+04
   136    0.40191E+00    0.19965E-03   -0.42183E-02    0.24078E+07    0.18102E+04
   137    0.42739E+00    0.22994E-03   -0.42943E-02    0.23913E+07    0.17845E+04
   138    0.44387E+00    0.21763E-03   -0.40796E-02    0.23750E+07    0.17594E+04
   139    0.31257E+00    0.31022E-03   -0.32936E-02    0.23589E+07    0.17348E+04
   140    0.34046E+00    0.28381E-03   -0.31413E-02    0.23429E+07    0.17107E+04
   141    0.24019E+00    0.21161E-03   -0.18566E-02    0.23271E+07    0.16870E+04
   142    0.24442E+00    0.16683E-03   -0.64437E-03    0.23115E+07    0.16638E+04
   143    0.28868E+00    0.14843E-03    0.33033E-04    0.22960E+07    0.16410E+04
   144    0.23420E+00    0.81045E-04    0.45624E-03    0.22807E+07    0.16187E+04
   145    0.16508E+00    0.11218E-03    0.90586E-03    0.22656E+07    0.15968E+04
   146    0.31397E+00    0.17933E-04    0.91965E-03    0.22506E+07    0.15753E+04
   147    0.24498E+00    0.20080E-04    0.15210E-02    0.22357E+07    0.15541E+04
   148    0.19076E+00   -0.31007E-04    0.76213E-03    0.22210E+07    0.15334E+04
   149    0.23541E+00   -0.62107E-04   -0.33364E-03    0.22065E+07    0.15130E+04
   150    0.16587E+00    0.18752E-15    0.15255E-08    0.21921E+07    0.14930E+04
   151    0.14021E+00    0.77267E-04   -0.16144E-02    0.21778E+07    0.14734E+04
   152    0.18066E-01    0.80850E-04   -0.38724E-02    0.21637E+07    0.14540E+04
   153   -0.44094E-01    0.14206E-03   -0.46709E-02    0.21497E+07    0.14351E+04
   154   -0.11266E+00    0.24362E-03   -0.63636E-02    0.21359E+07    0.14164E+04
   155   -0.17974E+00    0.36829E-03   -0.83328E-02    0.21222E+07    0.13981E+04
   156   -0.38601E+00    0.49880E-03   -0.10704E-01    0.21086E+07    0.13801E+04
   157   -0.42643E+00    0.61790E-03   -0.12116E-01    0.20952E+07    0.13624E+04
   158   -0.51596E+00    0.78259E-03   -0.13437E-01    0.20818E+07    0.13450E+04
   159   -0.64671E+00    0.82706E-03   -0.14794E-01    0.20686E+07    0.13279E+04
   160   -0.73650E+00    0.88262E-03   -0.14824E-01    0.20556E+07    0.13111E+04
   161   -0.77743E+00    0.10063E-02   -0.15139E-01    0.20426E+07    0.12946E+04
   162   -0.83589E+00    0.10322E-02   -0.15864E-01    0.20298E+07    0.12783E+04
   163   -0.75543E+00    0.10175E-02   -0.15639E-01    0.20171E+07    0.12624E+04
   164   -0.82528E+00    0.10190E-02   -0.16075E-01    0.20045E+07    0.12467E+04
   165   -0.74041E+00    0.94538E-03   -0.15068E-01    0.19920E+07    0.12313E+04
   166   -0.64149E+00    0.92781E-03   -0.14230E-01    0.19796E+07    0.12161E+04
   167   -0.44635E+00    0.72622E-03   -0.14427E-01    0.19673E+07    0.12012E+04
   168   -0.36994E+00    0.69477E-03   -0.13558E-01    0.19552E+07    0.11865E+04
   169   -0.25580E+00    0.51905E-03   -0.11747E-01    0.19431E+07    0.11721E+04
   170   -0.96035E-01    0.40467E-03   -0.10605E-01    0.19312E+07    0.11579E+04
   171   -0.31319E-01    0.33435E-03   -0.80286E-02    0.19193E+07    0.11440E+04
   172    0.20528E-01    0.21656E-03   -0.56291E-02    0.19076E+07    0.11302E+04
   173   -0.68832E-02    0.34034E-04   -0.35315E-02    0.18960E+07    0.11167E+04
   174    0.42909E-01    0.66645E-04   -0.18610E-02    0.18844E+07    0.11034E+04
   175    0.10352E+00    0.00000E+00   -0.12645E-09    0.18730E+07    0.10903E+04
   176    0.34388E-01    0.36738E-04    0.19737E-02    0.18616E+07    0.10774E+04
   177   -0.73960E-02    0.70562E-04    0.26861E-02    0.18503E+07    0.10647E+04
   178   -0.87484E-01    0.28936E-03    0.37823E-02    0.18392E+07    0.10522E+04
   179   -0.19724E+00    0.36102E-03    0.54213E-02    0.18281E+07    0.10399E+04
   180   -0.17947E+00    0.47345E-03    0.62767E-02    0.18171E+07    0.10277E+04
   181   -0.24838E+00    0.59167E-03    0.65077E-02    0.18062E+07    0.10158E+04
   182   -0.32106E+00    0.75500E-03    0.77592E-02    0.17954E+07    0.10040E+04
   183   -0.46315E+00    0.85420E-03    0.87047E-02    0.17846E+07    0.99238E+03
   184   -0.51745E+00    0.92858E-03    0.10246E-01    0.17740E+07    0.98095E+03
   185   -0.54961E+00    0.10917E-02    0.10315E-01    0.17634E+07    0.96969E+03
   186   -0.92242E+00    0.11676E-02    0.12040E-01    0.17529E+07    0.95860E+03
   187   -0.95869E+00    0.12623E-02    0.14096E-01    0.17425E+07    0.94768E+03
   188   -0.10212E+01    0.13260E-02    0.15157E-01    0.17322E+07    0.93691E+03
   189   -0.11756E+01    0.13610E-02    0.16867E-01    0.17220E+07    0.92630E+03
   190   -0.96754E+00    0.13842E-02    0.17157E-01    0.17118E+07    0.91585E+03
   191   -0.11312E+01    0.13829E-02    0.19157E-01    0.17017E+07    0.90555E+03
   192   -0.11381E+01    0.13446E-02    0.20798E-01    0.16917E+07    0.89539E+03
   193   -0.12023E+01    0.12787E-02    0.20754E-01    0.16818E+07    0.88538E+03
   194   -0.10923E+01    0.11801E-02    0.21412E-01    0.16719E+07    0.87551E+03
   195   -0.10225E+01    0.10509E-02    0.20704E-01    0.16621E+07    0.86578E+03
   196   -0.98405E+00    0.89326E-03    0.19530E-01    0.16524E+07    0.85619E+03
   197   -0.81987E+00    0.71685E-03    0.16565E-01    0.16428E+07    0.84673E+03
   198   -0.59559E+00    0.50895E-03    0.12711E-01    0.16332E+07    0.83739E+03
   199   -0.30257E+00    0.27175E-03    0.73839E-02    0.16237E+07    0.82818E+03
   200    0.67829E-01    0.00000E+00   -0.92889E-11    0.16143E+07    0.81910E+03
   201    0.44837E+00   -0.28135E-03   -0.84539E-02    0.16049E+07    0.81013E+03
   202    0.91408E+00   -0.59737E-03   -0.18882E-01    0.15957E+07    0.80129E+03
   203    0.13898E+01   -0.92061E-03   -0.29875E-01    0.15864E+07    0.79255E+03
   204    0.18004E+01   -0.12608E-02   -0.43737E-01    0.15773E+07    0.78394E+03
   205    0.22936E+01   -0.16054E-02   -0.57575E-01    0.15682E+07    0.77544E+03
   206    0.27200E+01   -0.19491E-02   -0.71984E-01    0.15592E+07    0.76705E+03
   207    0.32273E+01   -0.23019E-02   -0.86745E-01    0.15502E+07    0.75877E+03
   208    0.35918E+01   -0.26435E-02   -0.10171E+00    0.15413E+07    0.75060E+03
   209    0.39612E+01   -0.29838E-02   -0.11658E+00    0.15324E+07    0.74254E+03
   210    0.43346E+01   -0.33028E-02   -0.13159E+00    0.15237E+07    0.73459E+03
   211    0.47113E+01   -0.36027E-02   -0.14613E+00    0.15149E+07    0.72675E+03
   212    0.49417E+01   -0.38858E-02   -0.16047E+00    0.15063E+07    0.71901E+03
   213    0.52479E+01   -0.41395E-02   -0.17389E+00    0.14977E+07    0.71137E+03
   214    0.54805E+01   -0.44033E-02   -0.18694E+00    0.14891E+07    0.70384E+03
   215    0.57128E+01   -0.45160E-02   -0.19969E+00    0.14807E+07    0.69640E+03
   216    0.58698E+01   -0.46954E-02   -0.21095E+00    0.14722E+07    0.68907E+03
   217    0.60992E+01   -0.48174E-02   -0.22206E+00    0.14639E+07    0.68183E+03
   218    0.62516E+01   -0.49140E-02   -0.23214E+00    0.14556E+07    0.67469E+03
   219    0.64003E+01   -0.50172E-02   -0.23956E+00    0.14473E+07    0.66765E+03
   220    0.65445E+01   -0.50105E-02   -0.24809E+00    0.14391E+07    0.66070E+03
   221    0.66834E+01   -0.50002E-02   -0.25486E+00    0.14310E+07    0.65385E+03
   222    0.68162E+01   -0.48696E-02   -0.26067E+00    0.14229E+07    0.64708E+03
   223    0.67933E+01   -0.47250E-02   -0.26412E+00    0.14148E+07    0.64041E+03
   224    0.69111E+01   -0.45985E-02   -0.26826E+00    0.14068E+07    0.63383E+03
   225    0.69460E+01   -0.43735E-02   -0.26945E+00    0.13989E+07    0.62733E+03
   226    0.69712E+01   -0.40820E-02   -0.27073E+00    0.13910E+07    0.62092E+03
   227    0.69117E+01   -0.37559E-02   -0.26996E+00    0.13832E+07    0.61459E+03
   228    0.69152E+01   -0.34273E-02   -0.26795E+00    0.13754E+07    0.60835E+03
   229    0.69065E+01   -0.30538E-02   -0.26553E+00    0.13676E+07    0.60220E+03
   230    0.68106E+01   -0.26675E-02   -0.26128E+00    0.13599E+07    0.59612E+03
   231    0.66265E+01   -0.22262E-02   -0.25528E+00    0.13523E+07    0.59012E+03
   232    0.65020E+01   -0.18360E-02   -0.24836E+00    0.13447E+07    0.58420E+03
   233    0.63620E+01   -0.13061E-02   -0.24132E+00    0.13371E+07    0.57836E+03
   234    0.60570E+01   -0.81706E-03   -0.23276E+00    0.13296E+07    0.57260E+03
   235    0.58090E+01   -0.32665E-03   -0.22351E+00    0.13221E+07    0.56691E+03
   236    0.54686E+01    0.13318E-03   -0.21288E+00    0.13147E+07    0.56129E+03
   237    0.51092E+01    0.60470E-03   -0.20172E+00    0.13073E+07    0.55574E+03
   238    0.47301E+01    0.11302E-02   -0.18933E+00    0.13000E+07    0.55027E+03
   239    0.44045E+01    0.15291E-02   -0.17582E+00    0.12927E+07    0.54486E+03
   240    0.39088E+01    0.18438E-02   -0.16272E+00    0.12854E+07    0.53953E+03
   241    0.35394E+01    0.21907E-02   -0.14865E+00    0.12782E+07    0.53426E+03
   242    0.31467E+01    0.23893E-02   -0.13367E+00    0.12710E+07    0.52905E+03
   243    0.27299E+01    0.25562E-02   -0.11859E+00    0.12639E+07    0.52391E+03
   244    0.22882E+01    0.25851E-02   -0.10203E+00    0.12567E+07    0.51884E+03
   245    0.18207E+01    0.25182E-02   -0.86270E-01    0.12497E+07    0.51382E+03
   246    0.14009E+01    0.23237E-02   -0.69168E-01    0.12426E+07    0.50886E+03
   247    0.10278E+01    0.18952E-02   -0.52285E-01    0.12356E+07    0.50397E+03
   248    0.62642E+00    0.15721E-02   -0.34955E-01    0.12287E+07    0.49913E+03
   249    0.34439E+00    0.80248E-03   -0.17253E-01    0.12217E+07    0.49435E+03
   250    0.32311E-01    0.00000E+00    0.15601E-12    0.12148E+07    0.48962E+03
   251   -0.16361E+00   -0.11553E-02    0.18203E-01    0.12080E+07    0.48494E+03
   252   -0.47462E+00   -0.24267E-02    0.36481E-01    0.12011E+07    0.48032E+03
   253   -0.53920E+00   -0.40141E-02    0.53948E-01    0.11943E+07    0.47576E+03
   254   -0.66438E+00   -0.55973E-02    0.71205E-01    0.11876E+07    0.47124E+03
   255   -0.78579E+00   -0.74504E-02    0.88851E-01    0.11809E+07    0.46678E+03
   256   -0.83904E+00   -0.91791E-02    0.10749E+00    0.11742E+07    0.46236E+03
   257   -0.83403E+00   -0.11206E-01    0.11954E+00    0.11675E+07    0.45800E+03
   258   -0.85494E+00   -0.13137E-01    0.13824E+00    0.11609E+07    0.45369E+03
   259   -0.83740E+00   -0.15097E-01    0.14933E+00    0.11543E+07    0.44943E+03
   260   -0.71703E+00   -0.17063E-01    0.16826E+00    0.11478E+07    0.44521E+03
   261   -0.65228E+00   -0.19087E-01    0.17336E+00    0.11413E+07    0.44105E+03
   262   -0.65306E+00   -0.20923E-01    0.18751E+00    0.11349E+07    0.43693E+03
   263   -0.35785E+00   -0.22770E-01    0.20387E+00    0.11285E+07    0.43287E+03
   264   -0.22227E+00   -0.24532E-01    0.21562E+00    0.11221E+07    0.42884E+03
   265   -0.18192E+00   -0.26259E-01    0.21593E+00    0.11158E+07    0.42487E+03
   266   -0.23847E-01   -0.27706E-01    0.22769E+00    0.11096E+07    0.42094E+03
   267    0.19184E-01   -0.29221E-01    0.22921E+00    0.11033E+07    0.41706E+03
   268    0.85845E-01   -0.30410E-01    0.23595E+00    0.10972E+07    0.41322E+03
   269    0.17667E-01   -0.31547E-01    0.24107E+00    0.10911E+07    0.40943E+03
   270    0.10188E+00   -0.32534E-01    0.24519E+00    0.10850E+07    0.40568E+03
   271    0.10574E+00   -0.33424E-01    0.24889E+00    0.10790E+07    0.40198E+03
   272    0.24219E+00   -0.33894E-01    0.24536E+00    0.10731E+07    0.39832E+03
   273    0.27848E+00   -0.34518E-01    0.25005E+00    0.10672E+07    0.39470E+03
   274    0.35328E+00   -0.34678E-01    0.24127E+00    0.10613E+07    0.39112E+03
   275    0.38240E+00   -0.34870E-01    0.24190E+00    0.10555E+07    0.38759E+03
   276    0.50451E+00   -0.34849E-01    0.23027E+00    0.10498E+07    0.38409E+03
   277    0.48685E+00   -0.34591E-01    0.22926E+00    0.10441E+07    0.38064E+03
   278    0.54238E+00   -0.34149E-01    0.21717E+00    0.10385E+07    0.37723E+03
   279    0.58690E+00   -0.33573E-01    0.20206E+00    0.10330E+07    0.37385E+03
   280    0.61053E+00   -0.32841E-01    0.19935E+00    0.10275E+07    0.37052E+03
   281    0.75192E+00   -0.31854E-01    0.18738E+00    0.10221E+07    0.36723E+03
   282    0.70405E+00   -0.30888E-01    0.17418E+00    0.10167E+07    0.36397E+03
   283    0.75413E+00   -0.29696E-01    0.16033E+00    0.10114E+07    0.36075E+03
   284    0.81800E+00   -0.28329E-01    0.14644E+00    0.10062E+07    0.35757E+03
   285    0.88574E+00   -0.26765E-01    0.13312E+00    0.10010E+07    0.35443E+03
   286    0.87317E+00   -0.25130E-01    0.11352E+00    0.99593E+06    0.35132E+03
   287    0.84468E+00   -0.23399E-01    0.10312E+00    0.99091E+06    0.34824E+03
   288    0.86465E+00   -0.21551E-01    0.87651E-01    0.98595E+06    0.34521E+03
   289    0.84889E+00   -0.19636E-01    0.75142E-01    0.98106E+06    0.34220E+03
   290    0.86179E+00   -0.17779E-01    0.66194E-01    0.97625E+06    0.33924E+03
   291    0.89344E+00   -0.15217E-01    0.46550E-01    0.97151E+06    0.33630E+03
   292    0.63680E+00   -0.13038E-01    0.39095E-01    0.96684E+06    0.33340E+03
   293    0.67626E+00   -0.11592E-01    0.22144E-01    0.96225E+06    0.33053E+03
   294    0.55620E+00   -0.93704E-02    0.18583E-01    0.95773E+06    0.32769E+03
   295    0.63813E+00   -0.78354E-02    0.67261E-02    0.95329E+06    0.32489E+03
   296    0.54075E+00   -0.54786E-02    0.20301E-02    0.94893E+06    0.32212E+03
   297    0.47700E+00   -0.45053E-02    0.50950E-02    0.94465E+06    0.31937E+03
   298    0.28842E+00   -0.26641E-02    0.16641E-02    0.94045E+06    0.31666E+03
   299    0.18794E+00   -0.67475E-03   -0.23422E-03    0.93633E+06    0.31398E+03
   300    0.17110E-01    0.00000E+00    0.00000E+00    0.93229E+06    0.31133E+03
   301   -0.15956E+00    0.87705E-03    0.10259E-01    0.92833E+06    0.30870E+03
   302   -0.27700E+00    0.12775E-02    0.30463E-01    0.92445E+06    0.30610E+03
   303   -0.41859E+00    0.20163E-02    0.45537E-01    0.92064E+06    0.30354E+03
   304   -0.59340E+00    0.31656E-02    0.55267E-01    0.91690E+06    0.30100E+03
   305   -0.73623E+00    0.33118E-02    0.74293E-01    0.91323E+06    0.29849E+03
   306   -0.93046E+00    0.32699E-02    0.94968E-01    0.90962E+06    0.29600E+03
   307   -0.11109E+01    0.31120E-02    0.10965E+00    0.90606E+06    0.29354E+03
   308   -0.12866E+01    0.43959E-02    0.14041E+00    0.90255E+06    0.29111E+03
   309   -0.13924E+01    0.42224E-02    0.15731E+00    0.89908E+06    0.28871E+03
   310   -0.15859E+01    0.34063E-02    0.18242E+00    0.89566E+06    0.28633E+03
   311   -0.17276E+01    0.42485E-02    0.20067E+00    0.89227E+06    0.28398E+03
   312   -0.18267E+01    0.38496E-02    0.22671E+00    0.88891E+06    0.28165E+03
   313   -0.19665E+01    0.37674E-02    0.24545E+00    0.88558E+06    0.27935E+03
   314   -0.20818E+01    0.40740E-02    0.27154E+00    0.88228E+06    0.27707E+03
   315   -0.21817E+01    0.33559E-02    0.28990E+00    0.87898E+06    0.27482E+03
   316   -0.22752E+01    0.31709E-02    0.30775E+00    0.87570E+06    0.27259E+03
   317   -0.23715E+01    0.21055E-02    0.32487E+00    0.87243E+06    0.27039E+03
