#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    17    0.25871E+02    0.72127E-06    0.93005E-04    0.92948E-02    0.28075E-01    0.72127E-06    0.65278E-13    0.25638E-11    0.91984E-09    0.14607E-08    0.93005E-04    0.25638E-11    0.34825E-09    0.36540E-07    0.10912E-06    0.92948E-02    0.91984E-09    0.36540E-07    0.10109E-03    0.13309E-03    0.28075E-01    0.14607E-08    0.10912E-06    0.13309E-03    0.18936E-03
    18    0.23102E+02   -0.52561E-03    0.84379E-04    0.96748E-02    0.28610E-01   -0.52561E-03    0.11488E-04    0.16933E-11    0.58516E-09    0.90635E-09    0.84379E-04    0.16933E-11    0.31446E-09    0.37976E-07    0.11081E-06    0.96748E-02    0.58516E-09    0.37976E-07    0.11233E-03    0.14851E-03    0.28610E-01    0.90635E-09    0.11081E-06    0.14851E-03    0.21170E-03
    19    0.21487E+02    0.30346E-06    0.76839E-04    0.10034E-01    0.29096E-01    0.30346E-06    0.30199E-13    0.11059E-11    0.31606E-09    0.50233E-09    0.76839E-04    0.11059E-11    0.28516E-09    0.39333E-07    0.11234E-06    0.10034E-01    0.31606E-09    0.39333E-07    0.12414E-03    0.16478E-03    0.29096E-01    0.50233E-09    0.11234E-06    0.16478E-03    0.23530E-03
    20    0.19714E+02   -0.10652E-04    0.70201E-04    0.10373E-01    0.29535E-01   -0.10652E-04    0.10034E-04    0.94761E-12    0.28097E-09    0.48587E-09    0.70201E-04    0.94761E-12    0.25955E-09    0.40612E-07    0.11371E-06    0.10373E-01    0.28097E-09    0.40612E-07    0.13652E-03    0.18189E-03    0.29535E-01    0.48587E-09    0.11371E-06    0.18189E-03    0.26015E-03
    21    0.18066E+02    0.31308E-06    0.64334E-04    0.10693E-01    0.29931E-01    0.31308E-06    0.23730E-13    0.11350E-11    0.51699E-09    0.89099E-09    0.64334E-04    0.11350E-11    0.23705E-09    0.41822E-07    0.11495E-06    0.10693E-01    0.51699E-09    0.41822E-07    0.14947E-03    0.19984E-03    0.29931E-01    0.89099E-09    0.11495E-06    0.19984E-03    0.28627E-03
    22    0.16678E+02   -0.42692E-04    0.59123E-04    0.10996E-01    0.30289E-01   -0.42692E-04   -0.67106E-05    0.15215E-11    0.99801E-09    0.16588E-08    0.59123E-04    0.15215E-11    0.21719E-09    0.42967E-07    0.11607E-06    0.10996E-01    0.99801E-09    0.42967E-07    0.16300E-03    0.21863E-03    0.30289E-01    0.16588E-08    0.11607E-06    0.21863E-03    0.31364E-03
    23    0.15351E+02    0.53790E-06    0.54478E-04    0.11282E-01    0.30613E-01    0.53790E-06    0.63224E-13    0.19388E-11    0.15763E-08    0.25617E-08    0.54478E-04    0.19388E-11    0.19958E-09    0.44050E-07    0.11709E-06    0.11282E-01    0.15763E-08    0.44050E-07    0.17709E-03    0.23827E-03    0.30613E-01    0.25617E-08    0.11709E-06    0.23827E-03    0.34227E-03
    24    0.14176E+02    0.19327E-03    0.50316E-04    0.11553E-01    0.30902E-01    0.19327E-03   -0.45945E-05    0.22350E-11    0.20891E-08    0.33538E-08    0.50316E-04    0.22350E-11    0.18387E-09    0.45073E-07    0.11800E-06    0.11553E-01    0.20891E-08    0.45073E-07    0.19175E-03    0.25874E-03    0.30902E-01    0.33538E-08    0.11800E-06    0.25874E-03    0.37215E-03
    25    0.13161E+02    0.65218E-06    0.46576E-04    0.11809E-01    0.31161E-01    0.65218E-06    0.10499E-12    0.23465E-11    0.24350E-08    0.38827E-08    0.46576E-04    0.23465E-11    0.16983E-09    0.46040E-07    0.11880E-06    0.11809E-01    0.24350E-08    0.46040E-07    0.20697E-03    0.28005E-03    0.31161E-01    0.38827E-08    0.11880E-06    0.28005E-03    0.40326E-03
    26    0.12167E+02    0.17382E-03    0.43203E-04    0.12051E-01    0.31392E-01    0.17382E-03    0.45677E-05    0.22485E-11    0.25440E-08    0.40445E-08    0.43203E-04    0.22485E-11    0.15721E-09    0.46955E-07    0.11952E-06    0.12051E-01    0.25440E-08    0.46955E-07    0.22275E-03    0.30218E-03    0.31392E-01    0.40445E-08    0.11952E-06    0.30218E-03    0.43560E-03
    27    0.11371E+02    0.55518E-06    0.40153E-04    0.12279E-01    0.31596E-01    0.55518E-06    0.90653E-13    0.19843E-11    0.24115E-08    0.38352E-08    0.40153E-04    0.19843E-11    0.14585E-09    0.47819E-07    0.12016E-06    0.12279E-01    0.24115E-08    0.47819E-07    0.23908E-03    0.32512E-03    0.31596E-01    0.38352E-08    0.12016E-06    0.32512E-03    0.46915E-03
    28    0.10570E+02   -0.24428E-03    0.37386E-04    0.12495E-01    0.31776E-01   -0.24428E-03    0.62322E-06    0.16153E-11    0.20618E-08    0.32948E-08    0.37386E-04    0.16153E-11    0.13558E-09    0.48633E-07    0.12071E-06    0.12495E-01    0.20618E-08    0.48633E-07    0.25596E-03    0.34888E-03    0.31776E-01    0.32948E-08    0.12071E-06    0.34888E-03    0.50391E-03
    29    0.98912E+01    0.34439E-06    0.34868E-04    0.12697E-01    0.31931E-01    0.34439E-06    0.49388E-13    0.12080E-11    0.15710E-08    0.25401E-08    0.34868E-04    0.12080E-11    0.12626E-09    0.49397E-07    0.12119E-06    0.12697E-01    0.15710E-08    0.49397E-07    0.27337E-03    0.37343E-03    0.31931E-01    0.25401E-08    0.12119E-06    0.37343E-03    0.53984E-03
    30    0.93160E+01    0.16723E-04    0.32569E-04    0.12886E-01    0.32062E-01    0.16723E-04   -0.21393E-05    0.82490E-12    0.10301E-08    0.17096E-08    0.32569E-04    0.82490E-12    0.11778E-09    0.50114E-07    0.12159E-06    0.12886E-01    0.10301E-08    0.50114E-07    0.29130E-03    0.39875E-03    0.32062E-01    0.17096E-08    0.12159E-06    0.39875E-03    0.57693E-03
    31    0.86542E+01    0.15244E-06    0.30466E-04    0.13063E-01    0.32171E-01    0.15244E-06    0.26918E-13    0.50637E-12    0.53824E-09    0.95104E-09    0.30466E-04    0.50637E-12    0.11005E-09    0.50784E-07    0.12192E-06    0.13063E-01    0.53824E-09    0.50784E-07    0.30976E-03    0.42483E-03    0.32171E-01    0.95104E-09    0.12192E-06    0.42483E-03    0.61514E-03
    32    0.80797E+01    0.16032E-03    0.28540E-04    0.13228E-01    0.32261E-01    0.16032E-03    0.18985E-05    0.28140E-12    0.18318E-09    0.39521E-09    0.28540E-04    0.28140E-12    0.10299E-09    0.51410E-07    0.12219E-06    0.13228E-01    0.18318E-09    0.51410E-07    0.32872E-03    0.45167E-03    0.32261E-01    0.39521E-09    0.12219E-06    0.45167E-03    0.65447E-03
    33    0.76128E+01    0.54232E-07    0.26773E-04    0.13383E-01    0.32333E-01    0.54232E-07    0.21354E-13    0.15563E-12   -0.13856E-11    0.94874E-10    0.26773E-04    0.15563E-12    0.96519E-10    0.51995E-07    0.12240E-06    0.13383E-01   -0.13856E-11    0.51995E-07    0.34818E-03    0.47926E-03    0.32333E-01    0.94874E-10    0.12240E-06    0.47926E-03    0.69490E-03
    34    0.71357E+01   -0.27666E-03    0.25147E-04    0.13527E-01    0.32388E-01   -0.27666E-03    0.58091E-06    0.12524E-12   -0.19613E-11    0.72987E-10    0.25147E-04    0.12524E-12    0.90581E-10    0.52540E-07    0.12254E-06    0.13527E-01   -0.19613E-11    0.52540E-07    0.36813E-03    0.50757E-03    0.32388E-01    0.72987E-10    0.12254E-06    0.50757E-03    0.73640E-03
    35    0.67292E+01    0.54958E-07    0.23648E-04    0.13660E-01    0.32426E-01    0.54958E-07    0.17258E-13    0.17185E-12    0.16835E-09    0.31128E-09    0.23648E-04    0.17185E-12    0.85120E-10    0.53047E-07    0.12264E-06    0.13660E-01    0.16835E-09    0.53047E-07    0.38857E-03    0.53659E-03    0.32426E-01    0.31128E-09    0.12264E-06    0.53659E-03    0.77896E-03
    36    0.63926E+01    0.46382E-03    0.22264E-04    0.13784E-01    0.32450E-01    0.46382E-03   -0.13653E-06    0.27293E-12    0.48729E-09    0.77687E-09    0.22264E-04    0.27293E-12    0.80087E-10    0.53516E-07    0.12269E-06    0.13784E-01    0.48729E-09    0.53516E-07    0.40947E-03    0.56631E-03    0.32450E-01    0.77687E-09    0.12269E-06    0.56631E-03    0.82255E-03
    37    0.59743E+01    0.11473E-06    0.20985E-04    0.13899E-01    0.32459E-01    0.11473E-06    0.15148E-13    0.40365E-12    0.92255E-09    0.14197E-08    0.20985E-04    0.40365E-12    0.75441E-10    0.53950E-07    0.12269E-06    0.13899E-01    0.92255E-09    0.53950E-07    0.43084E-03    0.59671E-03    0.32459E-01    0.14197E-08    0.12269E-06    0.59671E-03    0.86715E-03
    38    0.56129E+01   -0.55392E-03    0.19800E-04    0.14005E-01    0.32455E-01   -0.55392E-03    0.41830E-05    0.54051E-12    0.14342E-08    0.21783E-08    0.19800E-04    0.54051E-12    0.71144E-10    0.54350E-07    0.12265E-06    0.14005E-01    0.14342E-08    0.54350E-07    0.45265E-03    0.62777E-03    0.32455E-01    0.21783E-08    0.12265E-06    0.62777E-03    0.91272E-03
    39    0.53499E+01   -0.64611E-03    0.18700E-04    0.14102E-01    0.32439E-01   -0.64611E-03    0.55145E-05    0.66754E-12    0.19621E-08    0.29632E-08    0.18700E-04    0.66754E-12    0.67164E-10    0.54717E-07    0.12256E-06    0.14102E-01    0.19621E-08    0.54717E-07    0.47490E-03    0.65949E-03    0.32439E-01    0.29632E-08    0.12256E-06    0.65949E-03    0.95925E-03
    40    0.50349E+01    0.21132E-06    0.17678E-04    0.14191E-01    0.32411E-01    0.21132E-06    0.25678E-13    0.77063E-12    0.24410E-08    0.36777E-08    0.17678E-04    0.77063E-12    0.63471E-10    0.55053E-07    0.12243E-06    0.14191E-01    0.24410E-08    0.55053E-07    0.49757E-03    0.69183E-03    0.32411E-01    0.36777E-08    0.12243E-06    0.69183E-03    0.10067E-02
    41    0.48716E+01    0.12921E-02    0.16727E-04    0.14271E-01    0.32372E-01    0.12921E-02   -0.10177E-04    0.83860E-12    0.28158E-08    0.42403E-08    0.16727E-04    0.83860E-12    0.60036E-10    0.55358E-07    0.12227E-06    0.14271E-01    0.28158E-08    0.55358E-07    0.52065E-03    0.72477E-03    0.32372E-01    0.42403E-08    0.12227E-06    0.72477E-03    0.10551E-02
    42    0.46223E+01    0.24752E-02    0.15841E-04    0.14344E-01    0.32322E-01    0.24752E-02   -0.18179E-04    0.87195E-12    0.30725E-08    0.46296E-08    0.15841E-04    0.87195E-12    0.56840E-10    0.55634E-07    0.12207E-06    0.14344E-01    0.30725E-08    0.55634E-07    0.54413E-03    0.75830E-03    0.32322E-01    0.46296E-08    0.12207E-06    0.75830E-03    0.11043E-02
    43    0.44032E+01    0.26483E-02    0.15015E-04    0.14410E-01    0.32262E-01    0.26483E-02   -0.16190E-04    0.87411E-12    0.32071E-08    0.48395E-08    0.15015E-04    0.87411E-12    0.53863E-10    0.55881E-07    0.12183E-06    0.14410E-01    0.32071E-08    0.55881E-07    0.56798E-03    0.79239E-03    0.32262E-01    0.48395E-08    0.12183E-06    0.79239E-03    0.11543E-02
    44    0.40331E+01    0.18018E-02    0.14244E-04    0.14468E-01    0.32193E-01    0.18018E-02   -0.11250E-04    0.84849E-12    0.32158E-08    0.48637E-08    0.14244E-04    0.84849E-12    0.51088E-10    0.56101E-07    0.12156E-06    0.14468E-01    0.32158E-08    0.56101E-07    0.59219E-03    0.82701E-03    0.32193E-01    0.48637E-08    0.12156E-06    0.82701E-03    0.12051E-02
    45    0.38510E+01    0.21759E-06    0.13523E-04    0.14519E-01    0.32115E-01    0.21759E-06    0.32956E-13    0.79853E-12    0.30948E-08    0.46960E-08    0.13523E-04    0.79853E-12    0.48496E-10    0.56294E-07    0.12127E-06    0.14519E-01    0.30948E-08    0.56294E-07    0.61675E-03    0.86215E-03    0.32115E-01    0.46960E-08    0.12127E-06    0.86215E-03    0.12567E-02
    46    0.37581E+01   -0.44408E-02    0.12848E-04    0.14564E-01    0.32029E-01   -0.44408E-02    0.21386E-04    0.72815E-12    0.28459E-08    0.43387E-08    0.12848E-04    0.72815E-12    0.46070E-10    0.56462E-07    0.12094E-06    0.14564E-01    0.28459E-08    0.56462E-07    0.64164E-03    0.89778E-03    0.32029E-01    0.43387E-08    0.12094E-06    0.89778E-03    0.13090E-02
    47    0.36122E+01   -0.10322E-01    0.12215E-04    0.14602E-01    0.31935E-01   -0.10322E-01    0.45231E-04    0.64330E-12    0.24941E-08    0.38287E-08    0.12215E-04    0.64330E-12    0.43798E-10    0.56605E-07    0.12058E-06    0.14602E-01    0.24941E-08    0.56605E-07    0.66683E-03    0.93387E-03    0.31935E-01    0.38287E-08    0.12058E-06    0.93387E-03    0.13620E-02
    48    0.33534E+01   -0.13066E-01    0.11622E-04    0.14634E-01    0.31834E-01   -0.13066E-01    0.68040E-04    0.55044E-12    0.20703E-08    0.32116E-08    0.11622E-04    0.55044E-12    0.41668E-10    0.56724E-07    0.12020E-06    0.14634E-01    0.20703E-08    0.56724E-07    0.69232E-03    0.97040E-03    0.31834E-01    0.32116E-08    0.12020E-06    0.97040E-03    0.14157E-02
    49    0.30703E+01   -0.86922E-02    0.11065E-04    0.14659E-01    0.31725E-01   -0.86922E-02    0.64032E-04    0.45601E-12    0.16053E-08    0.25328E-08    0.11065E-04    0.45601E-12    0.39672E-10    0.56819E-07    0.11980E-06    0.14659E-01    0.16053E-08    0.56819E-07    0.71809E-03    0.10073E-02    0.31725E-01    0.25328E-08    0.11980E-06    0.10073E-02    0.14699E-02
    50    0.30001E+01    0.10087E-06    0.10542E-04    0.14679E-01    0.31610E-01    0.10087E-06    0.10360E-13    0.36648E-12    0.11298E-08    0.18379E-08    0.10542E-04    0.36648E-12    0.37797E-10    0.56891E-07    0.11936E-06    0.14679E-01    0.11298E-08    0.56891E-07    0.74411E-03    0.10447E-02    0.31610E-01    0.18379E-08    0.11936E-06    0.10447E-02    0.15247E-02
    51    0.29291E+01    0.87114E-02    0.10050E-04    0.14692E-01    0.31487E-01    0.87114E-02   -0.15865E-03    0.28724E-12    0.67271E-09    0.11694E-08    0.10050E-04    0.28724E-12    0.36033E-10    0.56940E-07    0.11891E-06    0.14692E-01    0.67271E-09    0.56940E-07    0.77036E-03    0.10823E-02    0.31487E-01    0.11694E-08    0.11891E-06    0.10823E-02    0.15801E-02
    52    0.30695E+01    0.12776E-01    0.95865E-05    0.14700E-01    0.31359E-01    0.12776E-01   -0.32573E-03    0.21956E-12    0.25560E-09    0.55847E-09    0.95865E-05    0.21956E-12    0.34374E-10    0.56967E-07    0.11843E-06    0.14700E-01    0.25560E-09    0.56967E-07    0.79683E-03    0.11203E-02    0.31359E-01    0.55847E-09    0.11843E-06    0.11203E-02    0.16359E-02
    53    0.30343E+01    0.92855E-02    0.91503E-05    0.14702E-01    0.31225E-01    0.92855E-02   -0.34961E-03    0.16361E-12   -0.10194E-09    0.33223E-10    0.91503E-05    0.16361E-12    0.32811E-10    0.56973E-07    0.11792E-06    0.14702E-01   -0.10194E-09    0.56973E-07    0.82349E-03    0.11586E-02    0.31225E-01    0.33223E-10    0.11792E-06    0.11586E-02    0.16922E-02
    54    0.27335E+01    0.33016E-02    0.87391E-05    0.14699E-01    0.31084E-01    0.33016E-02   -0.23463E-03    0.11962E-12   -0.38031E-09   -0.37818E-09    0.87391E-05    0.11962E-12    0.31339E-10    0.56957E-07    0.11740E-06    0.14699E-01   -0.38031E-09    0.56957E-07    0.85033E-03    0.11972E-02    0.31084E-01   -0.37818E-09    0.11740E-06    0.11972E-02    0.17488E-02
    55    0.23743E+01    0.25469E-07    0.83511E-05    0.14690E-01    0.30938E-01    0.25469E-07    0.39848E-14    0.87767E-13   -0.55989E-09   -0.64758E-09    0.83511E-05    0.87767E-13    0.29951E-10    0.56922E-07    0.11686E-06    0.14690E-01   -0.55989E-09    0.56922E-07    0.87732E-03    0.12360E-02    0.30938E-01   -0.64758E-09    0.11686E-06    0.12360E-02    0.18058E-02
    56    0.21685E+01   -0.17291E-02    0.79845E-05    0.14676E-01    0.30787E-01   -0.17291E-02    0.21343E-03    0.67935E-13   -0.62621E-09   -0.75417E-09    0.79845E-05    0.67935E-13    0.28639E-10    0.56866E-07    0.11630E-06    0.14676E-01   -0.62621E-09    0.56866E-07    0.90445E-03    0.12750E-02    0.30787E-01   -0.75417E-09    0.11630E-06    0.12750E-02    0.18631E-02
    57    0.20502E+01   -0.18358E-02    0.76381E-05    0.14658E-01    0.30631E-01   -0.18358E-02    0.29820E-03    0.58682E-13   -0.58537E-09   -0.70655E-09    0.76381E-05    0.58682E-13    0.27399E-10    0.56790E-07    0.11571E-06    0.14658E-01   -0.58537E-09    0.56790E-07    0.93170E-03    0.13142E-02    0.30631E-01   -0.70655E-09    0.11571E-06    0.13142E-02    0.19207E-02
    58    0.20324E+01   -0.12124E-02    0.73105E-05    0.14634E-01    0.30469E-01   -0.12124E-02    0.26287E-03    0.58243E-13   -0.44862E-09   -0.52068E-09    0.73105E-05    0.58243E-13    0.26227E-10    0.56696E-07    0.11511E-06    0.14634E-01   -0.44862E-09    0.56696E-07    0.95903E-03    0.13535E-02    0.30469E-01   -0.52068E-09    0.11511E-06    0.13535E-02    0.19785E-02
    59    0.19795E+01   -0.77348E-03    0.70006E-05    0.14605E-01    0.30303E-01   -0.77348E-03    0.14575E-03    0.64851E-13   -0.22721E-09   -0.21251E-09    0.70006E-05    0.64851E-13    0.25118E-10    0.56583E-07    0.11449E-06    0.14605E-01   -0.22721E-09    0.56583E-07    0.98645E-03    0.13929E-02    0.30303E-01   -0.21251E-09    0.11449E-06    0.13929E-02    0.20365E-02
    60    0.19047E+01    0.21502E-07    0.67070E-05    0.14571E-01    0.30132E-01    0.21502E-07    0.26721E-14    0.76739E-13    0.67632E-10    0.20200E-09    0.67070E-05    0.76739E-13    0.24068E-10    0.56453E-07    0.11385E-06    0.14571E-01    0.67632E-10    0.56453E-07    0.10139E-02    0.14325E-02    0.30132E-01    0.20200E-09    0.11385E-06    0.14325E-02    0.20947E-02
    61    0.21143E+01    0.18113E-02    0.64287E-05    0.14533E-01    0.29956E-01    0.18113E-02   -0.80085E-04    0.92199E-13    0.42268E-09    0.70408E-09    0.64287E-05    0.92199E-13    0.23072E-10    0.56305E-07    0.11320E-06    0.14533E-01    0.42268E-09    0.56305E-07    0.10414E-02    0.14721E-02    0.29956E-01    0.70408E-09    0.11320E-06    0.14721E-02    0.21529E-02
    62    0.20076E+01    0.37228E-02    0.61648E-05    0.14491E-01    0.29777E-01    0.37228E-02   -0.10301E-03    0.10976E-12    0.81688E-09    0.12637E-08    0.61648E-05    0.10976E-12    0.22128E-10    0.56139E-07    0.11253E-06    0.14491E-01    0.81688E-09    0.56139E-07    0.10689E-02    0.15117E-02    0.29777E-01    0.12637E-08    0.11253E-06    0.15117E-02    0.22112E-02
    63    0.17975E+01    0.47585E-02    0.59144E-05    0.14445E-01    0.29593E-01    0.47585E-02   -0.10297E-03    0.12800E-12    0.12272E-08    0.18479E-08    0.59144E-05    0.12800E-12    0.21232E-10    0.55958E-07    0.11184E-06    0.14445E-01    0.12272E-08    0.55958E-07    0.10965E-02    0.15514E-02    0.29593E-01    0.18479E-08    0.11184E-06    0.15514E-02    0.22695E-02
    64    0.17710E+01    0.37191E-02    0.56768E-05    0.14394E-01    0.29406E-01    0.37191E-02   -0.62183E-04    0.14552E-12    0.16306E-08    0.24239E-08    0.56768E-05    0.14552E-12    0.20381E-10    0.55762E-07    0.11114E-06    0.14394E-01    0.16306E-08    0.55762E-07    0.11240E-02    0.15910E-02    0.29406E-01    0.24239E-08    0.11114E-06    0.15910E-02    0.23278E-02
    65    0.15464E+01    0.43174E-07    0.54511E-05    0.14340E-01    0.29215E-01    0.43174E-07    0.53443E-14    0.16089E-12    0.20040E-08    0.29588E-08    0.54511E-05    0.16089E-12    0.19574E-10    0.55551E-07    0.11043E-06    0.14340E-01    0.20040E-08    0.55551E-07    0.11514E-02    0.16306E-02    0.29215E-01    0.29588E-08    0.11043E-06    0.16306E-02    0.23861E-02
    66    0.14104E+01   -0.46037E-02    0.52366E-05    0.14282E-01    0.29021E-01   -0.46037E-02    0.21984E-04    0.17294E-12    0.23271E-08    0.34235E-08    0.52366E-05    0.17294E-12    0.18806E-10    0.55325E-07    0.10970E-06    0.14282E-01    0.23271E-08    0.55325E-07    0.11789E-02    0.16701E-02    0.29021E-01    0.34235E-08    0.10970E-06    0.16701E-02    0.24442E-02
    67    0.12016E+01   -0.77600E-02    0.50327E-05    0.14220E-01    0.28824E-01   -0.77600E-02    0.10896E-04    0.18151E-12    0.25904E-08    0.38041E-08    0.50327E-05    0.18151E-12    0.18076E-10    0.55087E-07    0.10897E-06    0.14220E-01    0.25904E-08    0.55087E-07    0.12062E-02    0.17095E-02    0.28824E-01    0.38041E-08    0.10897E-06    0.17095E-02    0.25023E-02
    68    0.12040E+01   -0.83024E-02    0.48388E-05    0.14155E-01    0.28625E-01   -0.83024E-02    0.13330E-04    0.18665E-12    0.27870E-08    0.40905E-08    0.48388E-05    0.18665E-12    0.17382E-10    0.54836E-07    0.10822E-06    0.14155E-01    0.27870E-08    0.54836E-07    0.12335E-02    0.17489E-02    0.28625E-01    0.40905E-08    0.10822E-06    0.17489E-02    0.25602E-02
