#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    12    0.69774E+02   -0.23661E-03    0.25186E-03    0.12748E-01    0.39602E-01   -0.23661E-03    0.10382E-03    0.45321E-11   -0.17631E-09    0.33234E-09    0.25186E-03    0.45321E-11    0.95148E-09    0.50573E-07    0.15469E-06    0.12748E-01   -0.17631E-09    0.50573E-07    0.85611E-04    0.11022E-03    0.39602E-01    0.33234E-09    0.15469E-06    0.11022E-03    0.15447E-03
    13    0.61041E+02    0.15479E-05    0.21996E-03    0.13443E-01    0.40513E-01    0.15479E-05    0.18193E-12    0.50648E-11    0.19292E-09    0.11064E-08    0.21996E-03    0.50648E-11    0.82540E-09    0.53192E-07    0.15748E-06    0.13443E-01    0.19292E-09    0.53192E-07    0.98408E-04    0.12749E-03    0.40513E-01    0.11064E-08    0.15748E-06    0.12749E-03    0.17904E-03
    14    0.53847E+02    0.80326E-04    0.19351E-03    0.14079E-01    0.41312E-01    0.80326E-04   -0.27194E-04    0.60148E-11    0.10494E-08    0.23176E-08    0.19351E-03    0.60148E-11    0.72187E-09    0.55587E-07    0.15992E-06    0.14079E-01    0.10494E-08    0.55587E-07    0.11197E-03    0.14589E-03    0.41312E-01    0.23176E-08    0.15992E-06    0.14589E-03    0.20528E-03
    15    0.47869E+02    0.18359E-05    0.17138E-03    0.14663E-01    0.42009E-01    0.18359E-05    0.20380E-12    0.63084E-11    0.17841E-08    0.31796E-08    0.17138E-03    0.63084E-11    0.63598E-09    0.57780E-07    0.16203E-06    0.14663E-01    0.17841E-08    0.57780E-07    0.12629E-03    0.16540E-03    0.42009E-01    0.31796E-08    0.16203E-06    0.16540E-03    0.23318E-03
    16    0.42722E+02    0.32468E-03    0.15264E-03    0.15199E-01    0.42616E-01    0.32468E-03   -0.22586E-04    0.54131E-11    0.18943E-08    0.31015E-08    0.15264E-03    0.54131E-11    0.56385E-09    0.59790E-07    0.16384E-06    0.15199E-01    0.18943E-08    0.59790E-07    0.14134E-03    0.18601E-03    0.42616E-01    0.31015E-08    0.16384E-06    0.18601E-03    0.26273E-03
    17    0.38370E+02    0.10937E-05    0.13666E-03    0.15693E-01    0.43142E-01    0.10937E-05    0.10160E-12    0.38970E-11    0.15181E-08    0.23612E-08    0.13666E-03    0.38970E-11    0.50280E-09    0.61637E-07    0.16541E-06    0.15693E-01    0.15181E-08    0.61637E-07    0.15713E-03    0.20771E-03    0.43142E-01    0.23612E-08    0.16541E-06    0.20771E-03    0.29390E-03
    18    0.34152E+02   -0.52538E-03    0.12292E-03    0.16147E-01    0.43596E-01   -0.52538E-03    0.11488E-04    0.25098E-11    0.95777E-09    0.14462E-08    0.12292E-03    0.25098E-11    0.45062E-09    0.63338E-07    0.16674E-06    0.16147E-01    0.95777E-09    0.63338E-07    0.17365E-03    0.23048E-03    0.43596E-01    0.14462E-08    0.16674E-06    0.23048E-03    0.32668E-03
    19    0.31299E+02    0.44538E-06    0.11102E-03    0.16565E-01    0.43984E-01    0.44538E-06    0.45395E-13    0.16271E-11    0.52844E-09    0.81296E-09    0.11102E-03    0.16271E-11    0.40571E-09    0.64901E-07    0.16787E-06    0.16565E-01    0.52844E-09    0.64901E-07    0.19087E-03    0.25431E-03    0.43984E-01    0.81296E-09    0.16787E-06    0.25431E-03    0.36104E-03
    20    0.28461E+02   -0.10517E-04    0.10065E-03    0.16950E-01    0.44309E-01   -0.10517E-04    0.10034E-04    0.14412E-11    0.49219E-09    0.82380E-09    0.10065E-03    0.14412E-11    0.36674E-09    0.66335E-07    0.16879E-06    0.16950E-01    0.49219E-09    0.66335E-07    0.20879E-03    0.27918E-03    0.44309E-01    0.82380E-09    0.16879E-06    0.27918E-03    0.39696E-03
    21    0.25893E+02    0.49338E-06    0.91553E-04    0.17303E-01    0.44578E-01    0.49338E-06    0.38063E-13    0.17856E-11    0.88455E-09    0.14958E-08    0.91553E-04    0.17856E-11    0.33276E-09    0.67653E-07    0.16953E-06    0.17303E-01    0.88455E-09    0.67653E-07    0.22740E-03    0.30508E-03    0.44578E-01    0.14958E-08    0.16953E-06    0.30508E-03    0.43441E-03
    22    0.23705E+02   -0.42447E-04    0.83544E-04    0.17628E-01    0.44799E-01   -0.42447E-04   -0.67106E-05    0.24026E-11    0.16406E-08    0.27001E-08    0.83544E-04    0.24026E-11    0.30296E-09    0.68867E-07    0.17013E-06    0.17628E-01    0.16406E-08    0.68867E-07    0.24668E-03    0.33199E-03    0.44799E-01    0.27001E-08    0.17013E-06    0.33199E-03    0.47338E-03
    23    0.21680E+02    0.84038E-06    0.76459E-04    0.17928E-01    0.44976E-01    0.84038E-06    0.10154E-12    0.30281E-11    0.25206E-08    0.40694E-08    0.76459E-04    0.30281E-11    0.27671E-09    0.69982E-07    0.17059E-06    0.17928E-01    0.25206E-08    0.69982E-07    0.26663E-03    0.35990E-03    0.44976E-01    0.40694E-08    0.17059E-06    0.35990E-03    0.51384E-03
    24    0.19892E+02    0.19360E-03    0.70159E-04    0.18202E-01    0.45111E-01    0.19360E-03   -0.45945E-05    0.34337E-11    0.32685E-08    0.52191E-08    0.70159E-04    0.34337E-11    0.25345E-09    0.71004E-07    0.17092E-06    0.18202E-01    0.32685E-08    0.71004E-07    0.28724E-03    0.38879E-03    0.45111E-01    0.52191E-08    0.17092E-06    0.38879E-03    0.55576E-03
    25    0.18336E+02    0.98335E-06    0.64538E-04    0.18453E-01    0.45208E-01    0.98335E-06    0.15980E-12    0.35392E-11    0.37389E-08    0.59327E-08    0.64538E-04    0.35392E-11    0.23277E-09    0.71939E-07    0.17112E-06    0.18453E-01    0.37389E-08    0.71939E-07    0.30848E-03    0.41863E-03    0.45208E-01    0.59327E-08    0.17112E-06    0.41863E-03    0.59912E-03
    26    0.16865E+02    0.17412E-03    0.59504E-04    0.18683E-01    0.45271E-01    0.17412E-03    0.45677E-05    0.33263E-11    0.38392E-08    0.60742E-08    0.59504E-04    0.33263E-11    0.21431E-09    0.72795E-07    0.17122E-06    0.18683E-01    0.38392E-08    0.72795E-07    0.33036E-03    0.44942E-03    0.45271E-01    0.60742E-08    0.17122E-06    0.44942E-03    0.64387E-03
    27    0.15645E+02    0.80408E-06    0.54981E-04    0.18894E-01    0.45302E-01    0.80408E-06    0.13099E-12    0.28736E-11    0.35764E-08    0.56598E-08    0.54981E-04    0.28736E-11    0.19777E-09    0.73577E-07    0.17122E-06    0.18894E-01    0.35764E-08    0.73577E-07    0.35285E-03    0.48112E-03    0.45302E-01    0.56598E-08    0.17122E-06    0.48112E-03    0.69001E-03
    28    0.14467E+02   -0.24409E-03    0.50905E-04    0.19085E-01    0.45306E-01   -0.24409E-03    0.62322E-06    0.22844E-11    0.30012E-08    0.47710E-08    0.50905E-04    0.22844E-11    0.18291E-09    0.74287E-07    0.17113E-06    0.19085E-01    0.30012E-08    0.74287E-07    0.37594E-03    0.51373E-03    0.45306E-01    0.47710E-08    0.17113E-06    0.51373E-03    0.73748E-03
    29    0.13451E+02    0.47466E-06    0.47218E-04    0.19258E-01    0.45281E-01    0.47466E-06    0.68810E-13    0.16601E-11    0.22375E-08    0.35979E-08    0.47218E-04    0.16601E-11    0.16949E-09    0.74928E-07    0.17094E-06    0.19258E-01    0.22375E-08    0.74928E-07    0.39961E-03    0.54721E-03    0.45281E-01    0.35979E-08    0.17094E-06    0.54721E-03    0.78626E-03
    30    0.12574E+02    0.16803E-04    0.43873E-04    0.19412E-01    0.45229E-01    0.16803E-04   -0.21393E-05    0.10930E-11    0.14279E-08    0.23566E-08    0.43873E-04    0.10930E-11    0.15735E-09    0.75502E-07    0.17067E-06    0.19412E-01    0.14279E-08    0.75502E-07    0.42383E-03    0.58152E-03    0.45229E-01    0.23566E-08    0.17067E-06    0.58152E-03    0.83628E-03
    31    0.11641E+02    0.19507E-06    0.40831E-04    0.19550E-01    0.45153E-01    0.19507E-06    0.38201E-13    0.63755E-12    0.71509E-09    0.12594E-08    0.40831E-04    0.63755E-12    0.14633E-09    0.76013E-07    0.17033E-06    0.19550E-01    0.71509E-09    0.76013E-07    0.44861E-03    0.61665E-03    0.45153E-01    0.12594E-08    0.17033E-06    0.61665E-03    0.88752E-03
    32    0.10823E+02    0.16034E-03    0.38060E-04    0.19674E-01    0.45057E-01    0.16034E-03    0.18985E-05    0.33039E-12    0.22116E-09    0.48763E-09    0.38060E-04    0.33039E-12    0.13631E-09    0.76469E-07    0.16991E-06    0.19674E-01    0.22116E-09    0.76469E-07    0.47392E-03    0.65259E-03    0.45057E-01    0.48763E-09    0.16991E-06    0.65259E-03    0.93995E-03
    33    0.10136E+02    0.64543E-07    0.35531E-04    0.19783E-01    0.44942E-01    0.64543E-07    0.30935E-13    0.17297E-12   -0.15488E-10    0.10197E-09    0.35531E-04    0.17297E-12    0.12718E-09    0.76870E-07    0.16944E-06    0.19783E-01   -0.15488E-10    0.76870E-07    0.49974E-03    0.68929E-03    0.44942E-01    0.10197E-09    0.16944E-06    0.68929E-03    0.99352E-03
    34    0.94595E+01   -0.27665E-03    0.33216E-04    0.19878E-01    0.44809E-01   -0.27665E-03    0.58091E-06    0.15327E-12    0.14231E-10    0.11965E-09    0.33216E-04    0.15327E-12    0.11884E-09    0.77221E-07    0.16890E-06    0.19878E-01    0.14231E-10    0.77221E-07    0.52605E-03    0.72673E-03    0.44809E-01    0.11965E-09    0.16890E-06    0.72673E-03    0.10482E-02
    35    0.88726E+01    0.77241E-07    0.31094E-04    0.19960E-01    0.44660E-01    0.77241E-07    0.24758E-13    0.24030E-12    0.28525E-09    0.50424E-09    0.31094E-04    0.24030E-12    0.11120E-09    0.77522E-07    0.16832E-06    0.19960E-01    0.28525E-09    0.77522E-07    0.55284E-03    0.76489E-03    0.44660E-01    0.50424E-09    0.16832E-06    0.76489E-03    0.11039E-02
    36    0.83723E+01    0.46386E-03    0.29143E-04    0.20030E-01    0.44495E-01    0.46386E-03   -0.13653E-06    0.39815E-12    0.76006E-09    0.11995E-08    0.29143E-04    0.39815E-12    0.10419E-09    0.77776E-07    0.16768E-06    0.20030E-01    0.76006E-09    0.77776E-07    0.58007E-03    0.80372E-03    0.44495E-01    0.11995E-08    0.16768E-06    0.80372E-03    0.11607E-02
    37    0.78051E+01    0.16732E-06    0.27349E-04    0.20087E-01    0.44316E-01    0.16732E-06    0.22127E-13    0.59037E-12    0.13855E-08    0.21236E-08    0.27349E-04    0.59037E-12    0.97748E-10    0.77983E-07    0.16699E-06    0.20087E-01    0.13855E-08    0.77983E-07    0.60774E-03    0.84319E-03    0.44316E-01    0.21236E-08    0.16699E-06    0.84319E-03    0.12184E-02
    38    0.73080E+01   -0.55386E-03    0.25694E-04    0.20133E-01    0.44122E-01   -0.55386E-03    0.41830E-05    0.78344E-12    0.20991E-08    0.31811E-08    0.25694E-04    0.78344E-12    0.91815E-10    0.78147E-07    0.16626E-06    0.20133E-01    0.20991E-08    0.78147E-07    0.63581E-03    0.88328E-03    0.44122E-01    0.31811E-08    0.16626E-06    0.88328E-03    0.12770E-02
    39    0.69211E+01   -0.64603E-03    0.24167E-04    0.20167E-01    0.43916E-01   -0.64603E-03    0.55145E-05    0.95638E-12    0.28173E-08    0.42478E-08    0.24167E-04    0.95638E-12    0.86342E-10    0.78267E-07    0.16548E-06    0.20167E-01    0.28173E-08    0.78267E-07    0.66426E-03    0.92395E-03    0.43916E-01    0.42478E-08    0.16548E-06    0.92395E-03    0.13365E-02
    40    0.64928E+01    0.29836E-06    0.22753E-04    0.20191E-01    0.43698E-01    0.29836E-06    0.37386E-13    0.10913E-11    0.34508E-08    0.51919E-08    0.22753E-04    0.10913E-11    0.81283E-10    0.78345E-07    0.16466E-06    0.20191E-01    0.34508E-08    0.78345E-07    0.69308E-03    0.96515E-03    0.43698E-01    0.51919E-08    0.16466E-06    0.96515E-03    0.13967E-02
    41    0.62257E+01    0.12922E-02    0.21443E-04    0.20203E-01    0.43467E-01    0.12922E-02   -0.10177E-04    0.11744E-11    0.39257E-08    0.59038E-08    0.21443E-04    0.11744E-11    0.76597E-10    0.78383E-07    0.16379E-06    0.20203E-01    0.39257E-08    0.78383E-07    0.72222E-03    0.10069E-02    0.43467E-01    0.59038E-08    0.16379E-06    0.10069E-02    0.14578E-02
    42    0.58812E+01    0.24753E-02    0.20228E-04    0.20205E-01    0.43225E-01    0.24753E-02   -0.18179E-04    0.12078E-11    0.42271E-08    0.63615E-08    0.20228E-04    0.12078E-11    0.72253E-10    0.78382E-07    0.16289E-06    0.20205E-01    0.42271E-08    0.78382E-07    0.75168E-03    0.10490E-02    0.43225E-01    0.63615E-08    0.16289E-06    0.10490E-02    0.15195E-02
    43    0.55747E+01    0.26484E-02    0.19099E-04    0.20198E-01    0.42974E-01    0.26484E-02   -0.16190E-04    0.11976E-11    0.43554E-08    0.65646E-08    0.19099E-04    0.11976E-11    0.68222E-10    0.78344E-07    0.16196E-06    0.20198E-01    0.43554E-08    0.78344E-07    0.78143E-03    0.10917E-02    0.42974E-01    0.65646E-08    0.16196E-06    0.10917E-02    0.15819E-02
    44    0.51244E+01    0.18019E-02    0.18051E-04    0.20181E-01    0.42713E-01    0.18019E-02   -0.11250E-04    0.11499E-11    0.43108E-08    0.65130E-08    0.18051E-04    0.11499E-11    0.64479E-10    0.78273E-07    0.16099E-06    0.20181E-01    0.43108E-08    0.78273E-07    0.81146E-03    0.11347E-02    0.42713E-01    0.65130E-08    0.16099E-06    0.11347E-02    0.16449E-02
    45    0.48685E+01    0.29062E-06    0.17074E-04    0.20156E-01    0.42444E-01    0.29062E-06    0.44231E-13    0.10707E-11    0.40934E-08    0.62064E-08    0.17074E-04    0.10707E-11    0.60995E-10    0.78168E-07    0.15999E-06    0.20156E-01    0.40934E-08    0.78168E-07    0.84176E-03    0.11782E-02    0.42444E-01    0.62064E-08    0.15999E-06    0.11782E-02    0.17085E-02
    46    0.47074E+01   -0.44408E-02    0.16163E-04    0.20123E-01    0.42167E-01   -0.44408E-02    0.21386E-04    0.96670E-12    0.37106E-08    0.56554E-08    0.16163E-04    0.96670E-12    0.57746E-10    0.78033E-07    0.15897E-06    0.20123E-01    0.37106E-08    0.78033E-07    0.87230E-03    0.12220E-02    0.42167E-01    0.56554E-08    0.15897E-06    0.12220E-02    0.17727E-02
    47    0.44986E+01   -0.10322E-01    0.15313E-04    0.20083E-01    0.41884E-01   -0.10322E-01    0.45231E-04    0.84588E-12    0.31989E-08    0.49131E-08    0.15313E-04    0.84588E-12    0.54713E-10    0.77870E-07    0.15792E-06    0.20083E-01    0.31989E-08    0.77870E-07    0.90308E-03    0.12662E-02    0.41884E-01    0.49131E-08    0.15792E-06    0.12662E-02    0.18373E-02
    48    0.41817E+01   -0.13066E-01    0.14518E-04    0.20035E-01    0.41595E-01   -0.13066E-01    0.68040E-04    0.71674E-12    0.26017E-08    0.40438E-08    0.14518E-04    0.71674E-12    0.51881E-10    0.77680E-07    0.15685E-06    0.20035E-01    0.26017E-08    0.77680E-07    0.93407E-03    0.13107E-02    0.41595E-01    0.40438E-08    0.15685E-06    0.13107E-02    0.19025E-02
    49    0.38449E+01   -0.86922E-02    0.13775E-04    0.19981E-01    0.41302E-01   -0.86922E-02    0.64032E-04    0.58776E-12    0.19625E-08    0.31115E-08    0.13775E-04    0.58776E-12    0.49235E-10    0.77467E-07    0.15576E-06    0.19981E-01    0.19625E-08    0.77467E-07    0.96526E-03    0.13555E-02    0.41302E-01    0.31115E-08    0.15576E-06    0.13555E-02    0.19682E-02
    50    0.37250E+01    0.12787E-06    0.13080E-04    0.19921E-01    0.41004E-01    0.12787E-06    0.13314E-13    0.46742E-12    0.13248E-08    0.21802E-08    0.13080E-04    0.46742E-12    0.46757E-10    0.77231E-07    0.15466E-06    0.19921E-01    0.13248E-08    0.77231E-07    0.99664E-03    0.14006E-02    0.41004E-01    0.21802E-08    0.15466E-06    0.14006E-02    0.20342E-02
    51    0.36079E+01    0.87114E-02    0.12428E-04    0.19856E-01    0.40703E-01    0.87114E-02   -0.15865E-03    0.36274E-12    0.72854E-09    0.13085E-08    0.12428E-04    0.36274E-12    0.44435E-10    0.76974E-07    0.15354E-06    0.19856E-01    0.72854E-09    0.76974E-07    0.10282E-02    0.14460E-02    0.40703E-01    0.13085E-08    0.15354E-06    0.14460E-02    0.21007E-02
    52    0.37056E+01    0.12776E-01    0.11817E-04    0.19786E-01    0.40398E-01    0.12776E-01   -0.32573E-03    0.27493E-12    0.19944E-09    0.53352E-09    0.11817E-04    0.27493E-12    0.42257E-10    0.76699E-07    0.15241E-06    0.19786E-01    0.19944E-09    0.76699E-07    0.10599E-02    0.14916E-02    0.40398E-01    0.53352E-09    0.15241E-06    0.14916E-02    0.21675E-02
    53    0.36307E+01    0.92855E-02    0.11243E-04    0.19712E-01    0.40091E-01    0.92855E-02   -0.34961E-03    0.20371E-12   -0.24041E-09   -0.11309E-09    0.11243E-04    0.20371E-12    0.40213E-10    0.76405E-07    0.15128E-06    0.19712E-01   -0.24041E-09    0.76405E-07    0.10917E-02    0.15374E-02    0.40091E-01   -0.11309E-09    0.15128E-06    0.15374E-02    0.22346E-02
    54    0.32931E+01    0.33016E-02    0.10704E-04    0.19632E-01    0.39782E-01    0.33016E-02   -0.23463E-03    0.14882E-12   -0.56891E-09   -0.59971E-09    0.10704E-04    0.14882E-12    0.38294E-10    0.76094E-07    0.15013E-06    0.19632E-01   -0.56891E-09    0.76094E-07    0.11237E-02    0.15834E-02    0.39782E-01   -0.59971E-09    0.15013E-06    0.15834E-02    0.23020E-02
    55    0.28996E+01    0.31381E-07    0.10197E-04    0.19548E-01    0.39470E-01    0.31381E-07    0.53677E-14    0.11001E-12   -0.76394E-09   -0.89469E-09    0.10197E-04    0.11001E-12    0.36489E-10    0.75766E-07    0.14898E-06    0.19548E-01   -0.76394E-09    0.75766E-07    0.11557E-02    0.16295E-02    0.39470E-01   -0.89469E-09    0.14898E-06    0.16295E-02    0.23696E-02
    56    0.26619E+01   -0.17291E-02    0.97194E-05    0.19461E-01    0.39157E-01   -0.17291E-02    0.21343E-03    0.86649E-13   -0.80988E-09   -0.97566E-09    0.97194E-05    0.86649E-13    0.34789E-10    0.75422E-07    0.14781E-06    0.19461E-01   -0.80988E-09    0.75422E-07    0.11878E-02    0.16757E-02    0.39157E-01   -0.97566E-09    0.14781E-06    0.16757E-02    0.24373E-02
    57    0.25139E+01   -0.18358E-02    0.92697E-05    0.19369E-01    0.38841E-01   -0.18358E-02    0.29820E-03    0.76720E-13   -0.71713E-09   -0.85726E-09    0.92697E-05    0.76720E-13    0.33188E-10    0.75063E-07    0.14664E-06    0.19369E-01   -0.71713E-09    0.75063E-07    0.12199E-02    0.17220E-02    0.38841E-01   -0.85726E-09    0.14664E-06    0.17220E-02    0.25052E-02
    58    0.24684E+01   -0.12124E-02    0.88459E-05    0.19272E-01    0.38524E-01   -0.12124E-02    0.26287E-03    0.77843E-13   -0.50254E-09   -0.56343E-09    0.88459E-05    0.77843E-13    0.31678E-10    0.74688E-07    0.14547E-06    0.19272E-01   -0.50254E-09    0.74688E-07    0.12520E-02    0.17682E-02    0.38524E-01   -0.56343E-09    0.14547E-06    0.17682E-02    0.25730E-02
    59    0.23898E+01   -0.77348E-03    0.84462E-05    0.19172E-01    0.38204E-01   -0.77348E-03    0.14575E-03    0.87640E-13   -0.18299E-09   -0.11808E-09    0.84462E-05    0.87640E-13    0.30254E-10    0.74298E-07    0.14428E-06    0.19172E-01   -0.18299E-09    0.74298E-07    0.12840E-02    0.18145E-02    0.38204E-01   -0.11808E-09    0.14428E-06    0.18145E-02    0.26409E-02
    60    0.22909E+01    0.28687E-07    0.80688E-05    0.19068E-01    0.37882E-01    0.28687E-07    0.34222E-14    0.10373E-12    0.22463E-09    0.45487E-09    0.80688E-05    0.10373E-12    0.28910E-10    0.73892E-07    0.14309E-06    0.19068E-01    0.22463E-09    0.73892E-07    0.13160E-02    0.18606E-02    0.37882E-01    0.45487E-09    0.14309E-06    0.18606E-02    0.27086E-02
    61    0.24780E+01    0.18113E-02    0.77120E-05    0.18960E-01    0.37559E-01    0.18113E-02   -0.80085E-04    0.12385E-12    0.70127E-09    0.11283E-08    0.77120E-05    0.12385E-12    0.27639E-10    0.73470E-07    0.14188E-06    0.18960E-01    0.70127E-09    0.73470E-07    0.13480E-02    0.19067E-02    0.37559E-01    0.11283E-08    0.14188E-06    0.19067E-02    0.27761E-02
    62    0.23502E+01    0.37228E-02    0.73748E-05    0.18847E-01    0.37233E-01    0.37228E-02   -0.10301E-03    0.14611E-12    0.12191E-08    0.18626E-08    0.73748E-05    0.14611E-12    0.26437E-10    0.73033E-07    0.14067E-06    0.18847E-01    0.12191E-08    0.73033E-07    0.13797E-02    0.19526E-02    0.37233E-01    0.18626E-08    0.14067E-06    0.19526E-02    0.28435E-02
    63    0.21204E+01    0.47585E-02    0.70557E-05    0.18731E-01    0.36904E-01    0.47585E-02   -0.10297E-03    0.16875E-12    0.17480E-08    0.26147E-08    0.70557E-05    0.16875E-12    0.25299E-10    0.72581E-07    0.13945E-06    0.18731E-01    0.17480E-08    0.72581E-07    0.14114E-02    0.19982E-02    0.36904E-01    0.26147E-08    0.13945E-06    0.19982E-02    0.29105E-02
    64    0.20755E+01    0.37192E-02    0.67538E-05    0.18611E-01    0.36574E-01    0.37192E-02   -0.62183E-04    0.18999E-12    0.22581E-08    0.33419E-08    0.67538E-05    0.18999E-12    0.24223E-10    0.72114E-07    0.13822E-06    0.18611E-01    0.22581E-08    0.72114E-07    0.14428E-02    0.20436E-02    0.36574E-01    0.33419E-08    0.13822E-06    0.20436E-02    0.29772E-02
    65    0.18337E+01    0.55849E-07    0.64679E-05    0.18486E-01    0.36242E-01    0.55849E-07    0.73132E-14    0.20807E-12    0.27193E-08    0.40012E-08    0.64679E-05    0.20807E-12    0.23204E-10    0.71632E-07    0.13698E-06    0.18486E-01    0.27193E-08    0.71632E-07    0.14740E-02    0.20887E-02    0.36242E-01    0.40012E-08    0.13698E-06    0.20887E-02    0.30434E-02
    66    0.16815E+01   -0.46037E-02    0.61969E-05    0.18359E-01    0.35908E-01   -0.46037E-02    0.21984E-04    0.22154E-12    0.31055E-08    0.45555E-08    0.61969E-05    0.22154E-12    0.22237E-10    0.71137E-07    0.13574E-06    0.18359E-01    0.31055E-08    0.71137E-07    0.15050E-02    0.21335E-02    0.35908E-01    0.45555E-08    0.13574E-06    0.21335E-02    0.31092E-02
    67    0.14575E+01   -0.77600E-02    0.59400E-05    0.18227E-01    0.35573E-01   -0.77600E-02    0.10896E-04    0.23034E-12    0.34071E-08    0.49905E-08    0.59400E-05    0.23034E-12    0.21320E-10    0.70628E-07    0.13448E-06    0.18227E-01    0.34071E-08    0.70628E-07    0.15358E-02    0.21780E-02    0.35573E-01    0.49905E-08    0.13448E-06    0.21780E-02    0.31745E-02
    68    0.14456E+01   -0.83024E-02    0.56962E-05    0.18093E-01    0.35236E-01   -0.83024E-02    0.13330E-04    0.23471E-12    0.36182E-08    0.52978E-08    0.56962E-05    0.23471E-12    0.20450E-10    0.70106E-07    0.13322E-06    0.18093E-01    0.36182E-08    0.70106E-07    0.15663E-02    0.22221E-02    0.35236E-01    0.52978E-08    0.13322E-06    0.22221E-02    0.32393E-02
