#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    12    0.44800E+02   -0.23642E-03    0.16436E-03    0.70297E-02    0.24714E-01   -0.23642E-03    0.10382E-03    0.56990E-11    0.65673E-09    0.10094E-08    0.16436E-03    0.56990E-11    0.64256E-09    0.27963E-07    0.99451E-07    0.70297E-02    0.65673E-09    0.27963E-07    0.53660E-04    0.68781E-04    0.24714E-01    0.10094E-08    0.99451E-07    0.68781E-04    0.96970E-04
    13    0.39690E+02    0.98960E-06    0.14542E-03    0.75376E-02    0.25598E-01    0.98960E-06    0.10600E-12    0.35717E-11    0.26575E-09    0.59853E-09    0.14542E-03    0.35717E-11    0.56365E-09    0.29891E-07    0.10229E-06    0.75376E-02    0.26575E-09    0.29891E-07    0.62044E-04    0.80020E-04    0.25598E-01    0.59853E-09    0.10229E-06    0.80020E-04    0.11311E-03
    14    0.35457E+02    0.79369E-04    0.12951E-03    0.80162E-02    0.26406E-01    0.79369E-04   -0.27194E-04    0.29863E-11    0.45464E-09    0.96187E-09    0.12951E-03    0.29863E-11    0.49817E-09    0.31705E-07    0.10487E-06    0.80162E-02    0.45464E-09    0.31705E-07    0.71006E-04    0.92100E-04    0.26406E-01    0.96187E-09    0.10487E-06    0.92100E-04    0.13051E-03
    15    0.31920E+02    0.93336E-06    0.11602E-03    0.84676E-02    0.27145E-01    0.93336E-06    0.95401E-13    0.33268E-11    0.96564E-09    0.17117E-08    0.11602E-03    0.33268E-11    0.44329E-09    0.33414E-07    0.10723E-06    0.84676E-02    0.96564E-09    0.33414E-07    0.80546E-04    0.10502E-03    0.27145E-01    0.17117E-08    0.10723E-06    0.10502E-03    0.14917E-03
    16    0.28808E+02    0.32419E-03    0.10447E-03    0.88935E-02    0.27821E-01    0.32419E-03   -0.22586E-04    0.38073E-11    0.14367E-08    0.23445E-08    0.10447E-03    0.38073E-11    0.39676E-09    0.35026E-07    0.10938E-06    0.88935E-02    0.14367E-08    0.35026E-07    0.90665E-04    0.11880E-03    0.27821E-01    0.23445E-08    0.10938E-06    0.11880E-03    0.16911E-03
    17    0.26167E+02    0.11032E-05    0.94502E-04    0.92960E-02    0.28439E-01    0.11032E-05    0.14254E-12    0.40195E-11    0.16369E-08    0.25681E-08    0.94502E-04    0.40195E-11    0.35701E-09    0.36548E-07    0.11134E-06    0.92960E-02    0.16369E-08    0.36548E-07    0.10136E-03    0.13342E-03    0.28439E-01    0.25681E-08    0.11134E-06    0.13342E-03    0.19033E-03
    18    0.23399E+02   -0.52506E-03    0.85841E-04    0.96769E-02    0.29006E-01   -0.52506E-03    0.11488E-04    0.37377E-11    0.14359E-08    0.22316E-08    0.85841E-04    0.37377E-11    0.32274E-09    0.37988E-07    0.11314E-06    0.96769E-02    0.14359E-08    0.37988E-07    0.11265E-03    0.14890E-03    0.29006E-01    0.22316E-08    0.11314E-06    0.14890E-03    0.21283E-03
    19    0.21784E+02    0.84457E-06    0.78267E-04    0.10037E-01    0.29523E-01    0.84457E-06    0.11353E-12    0.30897E-11    0.97348E-09    0.15371E-08    0.78267E-04    0.30897E-11    0.29300E-09    0.39349E-07    0.11477E-06    0.10037E-01    0.97348E-09    0.39349E-07    0.12451E-03    0.16523E-03    0.29523E-01    0.15371E-08    0.11477E-06    0.16523E-03    0.23661E-03
    20    0.20011E+02   -0.10283E-04    0.71596E-04    0.10377E-01    0.29992E-01   -0.10283E-04    0.10034E-04    0.22910E-11    0.45273E-09    0.76962E-09    0.71596E-04    0.22910E-11    0.26698E-09    0.40634E-07    0.11625E-06    0.10377E-01    0.45273E-09    0.40634E-07    0.13695E-03    0.18241E-03    0.29992E-01    0.76962E-09    0.11625E-06    0.18241E-03    0.26167E-03
    21    0.18362E+02    0.43133E-06    0.65696E-04    0.10699E-01    0.30419E-01    0.43133E-06    0.64931E-13    0.15550E-11    0.59148E-10    0.19075E-09    0.65696E-04    0.15550E-11    0.24413E-09    0.41850E-07    0.11759E-06    0.10699E-01    0.59148E-10    0.41850E-07    0.14996E-03    0.20045E-03    0.30419E-01    0.19075E-09    0.11759E-06    0.20045E-03    0.28800E-03
    22    0.16973E+02   -0.42816E-04    0.60454E-04    0.11003E-01    0.30809E-01   -0.42816E-04   -0.67106E-05    0.10602E-11   -0.52697E-10    0.19191E-10    0.60454E-04    0.10602E-11    0.22393E-09    0.43002E-07    0.11881E-06    0.11003E-01   -0.52697E-10    0.43002E-07    0.16356E-03    0.21934E-03    0.30809E-01    0.19191E-10    0.11881E-06    0.21934E-03    0.31563E-03
    23    0.15644E+02    0.23846E-06    0.55778E-04    0.11292E-01    0.31163E-01    0.23846E-06    0.28397E-13    0.84868E-12    0.16549E-09    0.32440E-09    0.55778E-04    0.84868E-12    0.20602E-09    0.44093E-07    0.11993E-06    0.11292E-01    0.16549E-09    0.44093E-07    0.17774E-03    0.23908E-03    0.31163E-01    0.32440E-09    0.11993E-06    0.23908E-03    0.34453E-03
    24    0.14467E+02    0.19290E-03    0.51586E-04    0.11565E-01    0.31484E-01    0.19290E-03   -0.45945E-05    0.91035E-12    0.70613E-09    0.10971E-08    0.51586E-04    0.91035E-12    0.19004E-09    0.45125E-07    0.12093E-06    0.11565E-01    0.70613E-09    0.45125E-07    0.19250E-03    0.25968E-03    0.31484E-01    0.10971E-08    0.12093E-06    0.25968E-03    0.37471E-03
    25    0.13449E+02    0.31544E-06    0.47817E-04    0.11823E-01    0.31774E-01    0.31544E-06    0.28355E-13    0.11618E-11    0.14444E-08    0.21623E-08    0.47817E-04    0.11618E-11    0.17573E-09    0.46102E-07    0.12184E-06    0.11823E-01    0.14444E-08    0.46102E-07    0.20782E-03    0.28113E-03    0.31774E-01    0.21623E-08    0.12184E-06    0.28113E-03    0.40616E-03
    26    0.12453E+02    0.17360E-03    0.44416E-04    0.12068E-01    0.32035E-01    0.17360E-03    0.45677E-05    0.15033E-11    0.22315E-08    0.33105E-08    0.44416E-04    0.15033E-11    0.16288E-09    0.47028E-07    0.12265E-06    0.12068E-01    0.22315E-08    0.47028E-07    0.22372E-03    0.30342E-03    0.32035E-01    0.33105E-08    0.12265E-06    0.30342E-03    0.43886E-03
    27    0.11654E+02    0.49150E-06    0.41338E-04    0.12300E-01    0.32271E-01    0.49150E-06    0.75359E-13    0.18430E-11    0.29410E-08    0.43589E-08    0.41338E-04    0.18430E-11    0.15129E-09    0.47905E-07    0.12338E-06    0.12300E-01    0.29410E-08    0.47905E-07    0.24019E-03    0.32654E-03    0.32271E-01    0.43589E-08    0.12338E-06    0.32654E-03    0.47282E-03
    28    0.10850E+02   -0.24418E-03    0.38544E-04    0.12519E-01    0.32482E-01   -0.24418E-03    0.62322E-06    0.21019E-11    0.34650E-08    0.51497E-08    0.38544E-04    0.21019E-11    0.14081E-09    0.48733E-07    0.12403E-06    0.12519E-01    0.34650E-08    0.48733E-07    0.25722E-03    0.35050E-03    0.32482E-01    0.51497E-08    0.12403E-06    0.35050E-03    0.50801E-03
    29    0.10168E+02    0.59647E-06    0.35999E-04    0.12725E-01    0.32668E-01    0.59647E-06    0.11797E-12    0.22450E-11    0.37484E-08    0.55978E-08    0.35999E-04    0.22450E-11    0.13130E-09    0.49514E-07    0.12460E-06    0.12725E-01    0.37484E-08    0.49514E-07    0.27480E-03    0.37527E-03    0.32668E-01    0.55978E-08    0.12460E-06    0.37527E-03    0.54443E-03
    30    0.95893E+01    0.17083E-04    0.33675E-04    0.12919E-01    0.32830E-01    0.17083E-04   -0.21393E-05    0.22559E-11    0.37604E-08    0.56528E-08    0.33675E-04    0.22559E-11    0.12264E-09    0.50248E-07    0.12509E-06    0.12919E-01    0.37604E-08    0.50248E-07    0.29292E-03    0.40085E-03    0.32830E-01    0.56528E-08    0.12509E-06    0.40085E-03    0.58204E-03
    31    0.89239E+01    0.57173E-06    0.31547E-04    0.13101E-01    0.32970E-01    0.57173E-06    0.11188E-12    0.21488E-11    0.35139E-08    0.53296E-08    0.31547E-04    0.21488E-11    0.11473E-09    0.50937E-07    0.12551E-06    0.13101E-01    0.35139E-08    0.50937E-07    0.31158E-03    0.42722E-03    0.32970E-01    0.53296E-08    0.12551E-06    0.42722E-03    0.62083E-03
    32    0.83459E+01    0.16075E-03    0.29597E-04    0.13272E-01    0.33091E-01    0.16075E-03    0.18985E-05    0.19479E-11    0.30430E-08    0.46744E-08    0.29597E-04    0.19479E-11    0.10750E-09    0.51584E-07    0.12587E-06    0.13272E-01    0.30430E-08    0.51584E-07    0.33077E-03    0.45437E-03    0.33091E-01    0.46744E-08    0.12587E-06    0.45437E-03    0.66079E-03
    33    0.78752E+01    0.45061E-06    0.27806E-04    0.13432E-01    0.33193E-01    0.45061E-06    0.72751E-13    0.16850E-11    0.24228E-08    0.37931E-08    0.27806E-04    0.16850E-11    0.10088E-09    0.52190E-07    0.12617E-06    0.13432E-01    0.24228E-08    0.52190E-07    0.35049E-03    0.48230E-03    0.33193E-01    0.37931E-08    0.12617E-06    0.48230E-03    0.70189E-03
    34    0.73944E+01   -0.27633E-03    0.26156E-04    0.13581E-01    0.33278E-01   -0.27633E-03    0.58091E-06    0.13929E-11    0.17357E-08    0.28028E-08    0.26156E-04    0.13929E-11    0.94800E-10    0.52758E-07    0.12640E-06    0.13581E-01    0.17357E-08    0.52758E-07    0.37072E-03    0.51099E-03    0.33278E-01    0.28028E-08    0.12640E-06    0.51099E-03    0.74411E-03
    35    0.69840E+01    0.29644E-06    0.24635E-04    0.13721E-01    0.33346E-01    0.29644E-06    0.37914E-13    0.10991E-11    0.10530E-08    0.18067E-08    0.24635E-04    0.10991E-11    0.89201E-10    0.53288E-07    0.12658E-06    0.13721E-01    0.10530E-08    0.53288E-07    0.39145E-03    0.54042E-03    0.33346E-01    0.18067E-08    0.12658E-06    0.54042E-03    0.78745E-03
    36    0.66436E+01    0.46396E-03    0.23229E-04    0.13851E-01    0.33399E-01    0.46396E-03   -0.13653E-06    0.82757E-12    0.43578E-09    0.89423E-09    0.23229E-04    0.82757E-12    0.84038E-10    0.53781E-07    0.12672E-06    0.13851E-01    0.43578E-09    0.53781E-07    0.41268E-03    0.57059E-03    0.33399E-01    0.89423E-09    0.12672E-06    0.57059E-03    0.83188E-03
    37    0.62213E+01    0.16186E-06    0.21928E-04    0.13972E-01    0.33437E-01    0.16186E-06    0.21090E-13    0.59373E-12   -0.84803E-10    0.11466E-09    0.21928E-04    0.59373E-12    0.79269E-10    0.54240E-07    0.12681E-06    0.13972E-01   -0.84803E-10    0.54240E-07    0.43441E-03    0.60148E-03    0.33437E-01    0.11466E-09    0.12681E-06    0.60148E-03    0.87739E-03
    38    0.58560E+01   -0.55396E-03    0.20722E-04    0.14085E-01    0.33462E-01   -0.55396E-03    0.41830E-05    0.40834E-12   -0.48710E-09   -0.49616E-09    0.20722E-04    0.40834E-12    0.74854E-10    0.54666E-07    0.12684E-06    0.14085E-01   -0.48710E-09    0.54666E-07    0.45661E-03    0.63309E-03    0.33462E-01   -0.49616E-09    0.12684E-06    0.63309E-03    0.92394E-03
    39    0.55890E+01   -0.64622E-03    0.19602E-04    0.14189E-01    0.33474E-01   -0.64622E-03    0.55145E-05    0.27266E-12   -0.75836E-09   -0.91607E-09    0.19602E-04    0.27266E-12    0.70762E-10    0.55061E-07    0.12684E-06    0.14189E-01   -0.75836E-09    0.55061E-07    0.47929E-03    0.66539E-03    0.33474E-01   -0.91607E-09    0.12684E-06    0.66539E-03    0.97153E-03
    40    0.52701E+01    0.50903E-07    0.18560E-04    0.14285E-01    0.33474E-01    0.50903E-07    0.13911E-13    0.18560E-12   -0.88807E-09   -0.11263E-08    0.18560E-04    0.18560E-12    0.66962E-10    0.55425E-07    0.12680E-06    0.14285E-01   -0.88807E-09    0.55425E-07    0.50243E-03    0.69838E-03    0.33474E-01   -0.11263E-08    0.12680E-06    0.69838E-03    0.10201E-02
    41    0.51029E+01    0.12919E-02    0.17589E-04    0.14373E-01    0.33462E-01    0.12919E-02   -0.10177E-04    0.14466E-12   -0.87227E-09   -0.11184E-08    0.17589E-04    0.14466E-12    0.63426E-10    0.55761E-07    0.12671E-06    0.14373E-01   -0.87227E-09    0.55761E-07    0.52603E-03    0.73204E-03    0.33462E-01   -0.11184E-08    0.12671E-06    0.73204E-03    0.10697E-02
    42    0.48496E+01    0.24750E-02    0.16684E-04    0.14455E-01    0.33441E-01    0.24750E-02   -0.18179E-04    0.14164E-12   -0.73326E-09   -0.92462E-09    0.16684E-04    0.14164E-12    0.60132E-10    0.56069E-07    0.12660E-06    0.14455E-01   -0.73326E-09    0.56069E-07    0.55007E-03    0.76635E-03    0.33441E-01   -0.92462E-09    0.12660E-06    0.76635E-03    0.11203E-02
    43    0.46265E+01    0.26481E-02    0.15839E-04    0.14529E-01    0.33409E-01    0.26481E-02   -0.16190E-04    0.16695E-12   -0.49988E-09   -0.58738E-09    0.15839E-04    0.16695E-12    0.57062E-10    0.56351E-07    0.12645E-06    0.14529E-01   -0.49988E-09    0.56351E-07    0.57453E-03    0.80129E-03    0.33409E-01   -0.58738E-09    0.12645E-06    0.80129E-03    0.11718E-02
    44    0.42525E+01    0.18016E-02    0.15050E-04    0.14597E-01    0.33368E-01    0.18016E-02   -0.11250E-04    0.21098E-12   -0.20100E-09   -0.14920E-09    0.15050E-04    0.21098E-12    0.54197E-10    0.56607E-07    0.12626E-06    0.14597E-01   -0.20100E-09    0.56607E-07    0.59941E-03    0.83684E-03    0.33368E-01   -0.14920E-09    0.12626E-06    0.83684E-03    0.12242E-02
    45    0.40666E+01    0.69550E-07    0.14312E-04    0.14658E-01    0.33318E-01    0.69550E-07    0.87196E-14    0.26414E-12    0.13453E-09    0.34746E-09    0.14312E-04    0.26414E-12    0.51520E-10    0.56840E-07    0.12605E-06    0.14658E-01    0.13453E-09    0.56840E-07    0.62469E-03    0.87299E-03    0.33318E-01    0.34746E-09    0.12605E-06    0.87299E-03    0.12774E-02
    46    0.39698E+01   -0.44410E-02    0.13619E-04    0.14714E-01    0.33261E-01   -0.44410E-02    0.21386E-04    0.31793E-12    0.48066E-09    0.86389E-09    0.13619E-04    0.31793E-12    0.49011E-10    0.57049E-07    0.12581E-06    0.14714E-01    0.48066E-09    0.57049E-07    0.65036E-03    0.90971E-03    0.33261E-01    0.86389E-09    0.12581E-06    0.90971E-03    0.13315E-02
    47    0.38201E+01   -0.10322E-01    0.12969E-04    0.14763E-01    0.33195E-01   -0.10322E-01    0.45231E-04    0.36828E-12    0.82251E-09    0.13765E-08    0.12969E-04    0.36828E-12    0.46660E-10    0.57235E-07    0.12555E-06    0.14763E-01    0.82251E-09    0.57235E-07    0.67639E-03    0.94698E-03    0.33195E-01    0.13765E-08    0.12555E-06    0.94698E-03    0.13865E-02
    48    0.35575E+01   -0.13066E-01    0.12360E-04    0.14807E-01    0.33123E-01   -0.13066E-01    0.68040E-04    0.41222E-12    0.11480E-08    0.18656E-08    0.12360E-04    0.41222E-12    0.44455E-10    0.57399E-07    0.12525E-06    0.14807E-01    0.11480E-08    0.57399E-07    0.70278E-03    0.98477E-03    0.33123E-01    0.18656E-08    0.12525E-06    0.98477E-03    0.14421E-02
    49    0.32707E+01   -0.86922E-02    0.11787E-04    0.14844E-01    0.33043E-01   -0.86922E-02    0.64032E-04    0.44679E-12    0.14451E-08    0.23112E-08    0.11787E-04    0.44679E-12    0.42385E-10    0.57540E-07    0.12494E-06    0.14844E-01    0.14451E-08    0.57540E-07    0.72950E-03    0.10231E-02    0.33043E-01    0.23112E-08    0.12494E-06    0.10231E-02    0.14986E-02
    50    0.31967E+01    0.12643E-06    0.11248E-04    0.14876E-01    0.32956E-01    0.12643E-06    0.13572E-13    0.46902E-12    0.17018E-08    0.26936E-08    0.11248E-04    0.46902E-12    0.40440E-10    0.57660E-07    0.12459E-06    0.14876E-01    0.17018E-08    0.57660E-07    0.75653E-03    0.10618E-02    0.32956E-01    0.26936E-08    0.12459E-06    0.10618E-02    0.15557E-02
    51    0.31220E+01    0.87114E-02    0.10741E-04    0.14903E-01    0.32862E-01    0.87114E-02   -0.15865E-03    0.47676E-12    0.19078E-08    0.29962E-08    0.10741E-04    0.47676E-12    0.38609E-10    0.57759E-07    0.12423E-06    0.14903E-01    0.19078E-08    0.57759E-07    0.78385E-03    0.11010E-02    0.32862E-01    0.29962E-08    0.12423E-06    0.11010E-02    0.16134E-02
    52    0.32589E+01    0.12776E-01    0.10263E-04    0.14924E-01    0.32761E-01    0.12776E-01   -0.32573E-03    0.47115E-12    0.20600E-08    0.32146E-08    0.10263E-04    0.47115E-12    0.36885E-10    0.57837E-07    0.12384E-06    0.14924E-01    0.20600E-08    0.57837E-07    0.81145E-03    0.11406E-02    0.32761E-01    0.32146E-08    0.12384E-06    0.11406E-02    0.16717E-02
    53    0.32201E+01    0.92856E-02    0.98122E-05    0.14939E-01    0.32655E-01    0.92856E-02   -0.34961E-03    0.45412E-12    0.21573E-08    0.33478E-08    0.98122E-05    0.45412E-12    0.35259E-10    0.57893E-07    0.12342E-06    0.14939E-01    0.21573E-08    0.57893E-07    0.83930E-03    0.11805E-02    0.32655E-01    0.33478E-08    0.12342E-06    0.11805E-02    0.17307E-02
    54    0.29157E+01    0.33016E-02    0.93868E-05    0.14949E-01    0.32541E-01    0.33016E-02   -0.23463E-03    0.42763E-12    0.21985E-08    0.33948E-08    0.93868E-05    0.42763E-12    0.33727E-10    0.57929E-07    0.12299E-06    0.14949E-01    0.21985E-08    0.57929E-07    0.86738E-03    0.12208E-02    0.32541E-01    0.33948E-08    0.12299E-06    0.12208E-02    0.17901E-02
    55    0.25530E+01    0.10844E-06    0.89850E-05    0.14953E-01    0.32422E-01    0.10844E-06    0.11485E-13    0.39364E-12    0.21825E-08    0.33543E-08    0.89850E-05    0.39364E-12    0.32279E-10    0.57944E-07    0.12253E-06    0.14953E-01    0.21825E-08    0.57944E-07    0.89567E-03    0.12615E-02    0.32422E-01    0.33543E-08    0.12253E-06    0.12615E-02    0.18500E-02
    56    0.23438E+01   -0.17290E-02    0.86049E-05    0.14953E-01    0.32296E-01   -0.17290E-02    0.21343E-03    0.35413E-12    0.21102E-08    0.32287E-08    0.86049E-05    0.35413E-12    0.30911E-10    0.57939E-07    0.12205E-06    0.14953E-01    0.21102E-08    0.57939E-07    0.92415E-03    0.13024E-02    0.32296E-01    0.32287E-08    0.12205E-06    0.13024E-02    0.19103E-02
    57    0.22221E+01   -0.18357E-02    0.82453E-05    0.14947E-01    0.32165E-01   -0.18357E-02    0.29820E-03    0.31136E-12    0.19916E-08    0.30339E-08    0.82453E-05    0.31136E-12    0.29617E-10    0.57914E-07    0.12155E-06    0.14947E-01    0.19916E-08    0.57914E-07    0.95281E-03    0.13435E-02    0.32165E-01    0.30339E-08    0.12155E-06    0.13435E-02    0.19710E-02
    58    0.22010E+01   -0.12123E-02    0.79048E-05    0.14936E-01    0.32028E-01   -0.12123E-02    0.26287E-03    0.26759E-12    0.18389E-08    0.27892E-08    0.79048E-05    0.26759E-12    0.28392E-10    0.57870E-07    0.12103E-06    0.14936E-01    0.18389E-08    0.57870E-07    0.98163E-03    0.13850E-02    0.32028E-01    0.27892E-08    0.12103E-06    0.13850E-02    0.20320E-02
    59    0.21449E+01   -0.77344E-03    0.75822E-05    0.14920E-01    0.31885E-01   -0.77344E-03    0.14575E-03    0.22514E-12    0.16643E-08    0.25139E-08    0.75822E-05    0.22514E-12    0.27231E-10    0.57808E-07    0.12049E-06    0.14920E-01    0.16643E-08    0.57808E-07    0.10106E-02    0.14266E-02    0.31885E-01    0.25139E-08    0.12049E-06    0.14266E-02    0.20935E-02
    60    0.20668E+01    0.52892E-07    0.72764E-05    0.14900E-01    0.31738E-01    0.52892E-07    0.44067E-14    0.18627E-12    0.14799E-08    0.22273E-08    0.72764E-05    0.18627E-12    0.26131E-10    0.57728E-07    0.11993E-06    0.14900E-01    0.14799E-08    0.57728E-07    0.10397E-02    0.14685E-02    0.31738E-01    0.22273E-08    0.11993E-06    0.14685E-02    0.21552E-02
    61    0.22732E+01    0.18113E-02    0.69860E-05    0.14875E-01    0.31586E-01    0.18113E-02   -0.80085E-04    0.15290E-12    0.12966E-08    0.19467E-08    0.69860E-05    0.15290E-12    0.25088E-10    0.57632E-07    0.11935E-06    0.14875E-01    0.12966E-08    0.57632E-07    0.10690E-02    0.15106E-02    0.31586E-01    0.19467E-08    0.11935E-06    0.15106E-02    0.22172E-02
    62    0.21634E+01    0.37228E-02    0.67103E-05    0.14847E-01    0.31429E-01    0.37228E-02   -0.10301E-03    0.12535E-12    0.11203E-08    0.16808E-08    0.67103E-05    0.12535E-12    0.24096E-10    0.57520E-07    0.11876E-06    0.14847E-01    0.11203E-08    0.57520E-07    0.10984E-02    0.15528E-02    0.31429E-01    0.16808E-08    0.11876E-06    0.15528E-02    0.22795E-02
    63    0.19502E+01    0.47585E-02    0.64484E-05    0.14814E-01    0.31269E-01    0.47585E-02   -0.10297E-03    0.10356E-12    0.95556E-09    0.14362E-08    0.64484E-05    0.10356E-12    0.23155E-10    0.57393E-07    0.11815E-06    0.14814E-01    0.95556E-09    0.57393E-07    0.11279E-02    0.15953E-02    0.31269E-01    0.14362E-08    0.11815E-06    0.15953E-02    0.23421E-02
    64    0.19206E+01    0.37191E-02    0.61996E-05    0.14778E-01    0.31105E-01    0.37191E-02   -0.62183E-04    0.87467E-13    0.80680E-09    0.12195E-08    0.61996E-05    0.87467E-13    0.22261E-10    0.57253E-07    0.11753E-06    0.14778E-01    0.80680E-09    0.57253E-07    0.11575E-02    0.16379E-02    0.31105E-01    0.12195E-08    0.11753E-06    0.16379E-02    0.24049E-02
    65    0.16931E+01    0.21961E-07    0.59629E-05    0.14739E-01    0.30939E-01    0.21961E-07    0.12657E-14    0.77010E-13    0.67862E-09    0.10373E-08    0.59629E-05    0.77010E-13    0.21411E-10    0.57100E-07    0.11690E-06    0.14739E-01    0.67862E-09    0.57100E-07    0.11872E-02    0.16806E-02    0.30939E-01    0.10373E-08    0.11690E-06    0.16806E-02    0.24679E-02
    66    0.15542E+01   -0.46037E-02    0.57377E-05    0.14697E-01    0.30769E-01   -0.46037E-02    0.21984E-04    0.72008E-13    0.57501E-09    0.89523E-09    0.57377E-05    0.72008E-13    0.20601E-10    0.56937E-07    0.11626E-06    0.14697E-01    0.57501E-09    0.56937E-07    0.12170E-02    0.17235E-02    0.30769E-01    0.89523E-09    0.11626E-06    0.17235E-02    0.25312E-02
    67    0.13425E+01   -0.77600E-02    0.55233E-05    0.14652E-01    0.30598E-01   -0.77600E-02    0.10896E-04    0.71806E-13    0.49770E-09    0.79519E-09    0.55233E-05    0.71806E-13    0.19831E-10    0.56763E-07    0.11561E-06    0.14652E-01    0.49770E-09    0.56763E-07    0.12469E-02    0.17666E-02    0.30598E-01    0.79519E-09    0.11561E-06    0.17666E-02    0.25946E-02
    68    0.13421E+01   -0.83025E-02    0.53191E-05    0.14605E-01    0.30425E-01   -0.83025E-02    0.13330E-04    0.75631E-13    0.44792E-09    0.73795E-09    0.53191E-05    0.75631E-13    0.19098E-10    0.56580E-07    0.11496E-06    0.14605E-01    0.44792E-09    0.56580E-07    0.12769E-02    0.18098E-02    0.30425E-01    0.73795E-09    0.11496E-06    0.18098E-02    0.26583E-02
