#    L    TT             EE             TE             PP             TP          
   113    0.35702E+04    0.10803E+01   -0.36176E+02    0.43853E+07    0.47246E+04
   114    0.36088E+04    0.10937E+01   -0.36896E+02    0.43585E+07    0.46605E+04
   115    0.36476E+04    0.11067E+01   -0.37608E+02    0.43318E+07    0.45976E+04
   116    0.36865E+04    0.11193E+01   -0.38313E+02    0.43053E+07    0.45358E+04
   117    0.37257E+04    0.11315E+01   -0.39009E+02    0.42790E+07    0.44750E+04
   118    0.37650E+04    0.11434E+01   -0.39696E+02    0.42528E+07    0.44153E+04
   119    0.38044E+04    0.11548E+01   -0.40373E+02    0.42269E+07    0.43567E+04
   120    0.38440E+04    0.11657E+01   -0.41039E+02    0.42011E+07    0.42991E+04
   121    0.38835E+04    0.11763E+01   -0.41694E+02    0.41755E+07    0.42425E+04
   122    0.39232E+04    0.11863E+01   -0.42337E+02    0.41500E+07    0.41868E+04
   123    0.39630E+04    0.11959E+01   -0.42969E+02    0.41248E+07    0.41322E+04
   124    0.40028E+04    0.12050E+01   -0.43585E+02    0.40997E+07    0.40786E+04
   125    0.40427E+04    0.12136E+01   -0.44189E+02    0.40748E+07    0.40258E+04
   126    0.40826E+04    0.12217E+01   -0.44778E+02    0.40501E+07    0.39740E+04
   127    0.41225E+04    0.12293E+01   -0.45353E+02    0.40255E+07    0.39231E+04
   128    0.41625E+04    0.12364E+01   -0.45913E+02    0.40011E+07    0.38731E+04
   129    0.42025E+04    0.12429E+01   -0.46456E+02    0.39770E+07    0.38240E+04
   130    0.42425E+04    0.12489E+01   -0.46982E+02    0.39530E+07    0.37757E+04
   131    0.42826E+04    0.12544E+01   -0.47492E+02    0.39291E+07    0.37282E+04
   132    0.43227E+04    0.12593E+01   -0.47983E+02    0.39055E+07    0.36816E+04
   133    0.43627E+04    0.12636E+01   -0.48458E+02    0.38820E+07    0.36357E+04
   134    0.44027E+04    0.12675E+01   -0.48911E+02    0.38588E+07    0.35907E+04
   135    0.44427E+04    0.12707E+01   -0.49346E+02    0.38357E+07    0.35463E+04
   136    0.44826E+04    0.12734E+01   -0.49759E+02    0.38127E+07    0.35028E+04
   137    0.45224E+04    0.12755E+01   -0.50152E+02    0.37900E+07    0.34599E+04
   138    0.45622E+04    0.12771E+01   -0.50524E+02    0.37674E+07    0.34177E+04
   139    0.46017E+04    0.12782E+01   -0.50873E+02    0.37450E+07    0.33762E+04
   140    0.46413E+04    0.12786E+01   -0.51201E+02    0.37228E+07    0.33354E+04
   141    0.46806E+04    0.12784E+01   -0.51505E+02    0.37007E+07    0.32952E+04
   142    0.47199E+04    0.12777E+01   -0.51786E+02    0.36788E+07    0.32556E+04
   143    0.47592E+04    0.12765E+01   -0.52043E+02    0.36571E+07    0.32166E+04
   144    0.47981E+04    0.12747E+01   -0.52277E+02    0.36356E+07    0.31782E+04
   145    0.48369E+04    0.12724E+01   -0.52486E+02    0.36142E+07    0.31404E+04
   146    0.48757E+04    0.12695E+01   -0.52670E+02    0.35930E+07    0.31030E+04
   147    0.49142E+04    0.12661E+01   -0.52828E+02    0.35719E+07    0.30663E+04
   148    0.49524E+04    0.12621E+01   -0.52960E+02    0.35510E+07    0.30300E+04
   149    0.49906E+04    0.12576E+01   -0.53067E+02    0.35303E+07    0.29942E+04
   150    0.50284E+04    0.12527E+01   -0.53144E+02    0.35097E+07    0.29588E+04
   151    0.50660E+04    0.12472E+01   -0.53196E+02    0.34894E+07    0.29239E+04
   152    0.51033E+04    0.12411E+01   -0.53220E+02    0.34691E+07    0.28895E+04
   153    0.51403E+04    0.12346E+01   -0.53215E+02    0.34490E+07    0.28554E+04
   154    0.51772E+04    0.12276E+01   -0.53183E+02    0.34291E+07    0.28219E+04
   155    0.52137E+04    0.12202E+01   -0.53122E+02    0.34094E+07    0.27887E+04
   156    0.52498E+04    0.12123E+01   -0.53033E+02    0.33898E+07    0.27560E+04
   157    0.52859E+04    0.12040E+01   -0.52914E+02    0.33703E+07    0.27237E+04
   158    0.53215E+04    0.11954E+01   -0.52766E+02    0.33510E+07    0.26919E+04
   159    0.53568E+04    0.11862E+01   -0.52588E+02    0.33319E+07    0.26604E+04
   160    0.53919E+04    0.11767E+01   -0.52381E+02    0.33129E+07    0.26294E+04
   161    0.54266E+04    0.11669E+01   -0.52144E+02    0.32941E+07    0.25989E+04
   162    0.54610E+04    0.11566E+01   -0.51877E+02    0.32754E+07    0.25687E+04
   163    0.54952E+04    0.11460E+01   -0.51580E+02    0.32569E+07    0.25390E+04
   164    0.55289E+04    0.11352E+01   -0.51254E+02    0.32385E+07    0.25097E+04
   165    0.55624E+04    0.11240E+01   -0.50896E+02    0.32203E+07    0.24809E+04
   166    0.55955E+04    0.11125E+01   -0.50508E+02    0.32022E+07    0.24524E+04
   167    0.56284E+04    0.11007E+01   -0.50090E+02    0.31843E+07    0.24244E+04
   168    0.56607E+04    0.10888E+01   -0.49641E+02    0.31665E+07    0.23968E+04
   169    0.56927E+04    0.10766E+01   -0.49159E+02    0.31488E+07    0.23696E+04
   170    0.57243E+04    0.10643E+01   -0.48648E+02    0.31314E+07    0.23428E+04
   171    0.57553E+04    0.10518E+01   -0.48104E+02    0.31140E+07    0.23164E+04
