#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    34    0.12667E+04    0.21845E+01    0.32414E-04    0.00000E+00   -0.12198E-01    0.21845E+01    0.36955E-01   -0.21766E-07    0.00000E+00   -0.23989E-09    0.32414E-04   -0.21766E-07    0.11963E-09    0.00000E+00   -0.44259E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12198E-01   -0.23989E-09   -0.44259E-07    0.00000E+00    0.22798E-04
    35    0.12868E+04    0.21777E+01    0.30738E-04    0.00000E+00   -0.12106E-01    0.21777E+01    0.40828E-01   -0.21514E-07    0.00000E+00   -0.19825E-09    0.30738E-04   -0.21514E-07    0.11297E-09    0.00000E+00   -0.43863E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12106E-01   -0.19825E-09   -0.43863E-07    0.00000E+00    0.23840E-04
    36    0.13070E+04    0.21612E+01    0.29176E-04    0.00000E+00   -0.12009E-01    0.21612E+01    0.44966E-01   -0.21259E-07    0.00000E+00   -0.17232E-09    0.29176E-04   -0.21259E-07    0.10681E-09    0.00000E+00   -0.43460E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12009E-01   -0.17232E-09   -0.43460E-07    0.00000E+00    0.24886E-04
    37    0.13273E+04    0.21326E+01    0.27724E-04    0.00000E+00   -0.11908E-01    0.21326E+01    0.49373E-01   -0.21000E-07    0.00000E+00   -0.17248E-09    0.27724E-04   -0.21000E-07    0.10111E-09    0.00000E+00   -0.43051E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11908E-01   -0.17248E-09   -0.43051E-07    0.00000E+00    0.25936E-04
    38    0.13480E+04    0.20917E+01    0.26376E-04    0.00000E+00   -0.11805E-01    0.20917E+01    0.54059E-01   -0.20737E-07    0.00000E+00   -0.19868E-09    0.26376E-04   -0.20737E-07    0.95812E-10    0.00000E+00   -0.42637E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11805E-01   -0.19868E-09   -0.42637E-07    0.00000E+00    0.26989E-04
    39    0.13692E+04    0.20389E+01    0.25124E-04    0.00000E+00   -0.11701E-01    0.20389E+01    0.59025E-01   -0.20469E-07    0.00000E+00   -0.23791E-09    0.25124E-04   -0.20469E-07    0.90891E-10    0.00000E+00   -0.42219E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11701E-01   -0.23791E-09   -0.42219E-07    0.00000E+00    0.28042E-04
    40    0.13905E+04    0.19750E+01    0.23954E-04    0.00000E+00   -0.11595E-01    0.19750E+01    0.64274E-01   -0.20199E-07    0.00000E+00   -0.27387E-09    0.23954E-04   -0.20199E-07    0.86309E-10    0.00000E+00   -0.41797E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11595E-01   -0.27387E-09   -0.41797E-07    0.00000E+00    0.29096E-04
    41    0.14121E+04    0.18999E+01    0.22855E-04    0.00000E+00   -0.11486E-01    0.18999E+01    0.69815E-01   -0.19929E-07    0.00000E+00   -0.29348E-09    0.22855E-04   -0.19929E-07    0.82032E-10    0.00000E+00   -0.41373E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11486E-01   -0.29348E-09   -0.41373E-07    0.00000E+00    0.30150E-04
    42    0.14336E+04    0.18126E+01    0.21823E-04    0.00000E+00   -0.11376E-01    0.18126E+01    0.75661E-01   -0.19657E-07    0.00000E+00   -0.29632E-09    0.21823E-04   -0.19657E-07    0.78038E-10    0.00000E+00   -0.40948E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11376E-01   -0.29632E-09   -0.40948E-07    0.00000E+00    0.31204E-04
    43    0.14554E+04    0.17116E+01    0.20853E-04    0.00000E+00   -0.11265E-01    0.17116E+01    0.81823E-01   -0.19386E-07    0.00000E+00   -0.28518E-09    0.20853E-04   -0.19386E-07    0.74305E-10    0.00000E+00   -0.40520E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11265E-01   -0.28518E-09   -0.40520E-07    0.00000E+00    0.32256E-04
    44    0.14771E+04    0.15965E+01    0.19941E-04    0.00000E+00   -0.11152E-01    0.15965E+01    0.88301E-01   -0.19116E-07    0.00000E+00   -0.26283E-09    0.19941E-04   -0.19116E-07    0.70812E-10    0.00000E+00   -0.40093E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11152E-01   -0.26283E-09   -0.40093E-07    0.00000E+00    0.33307E-04
    45    0.14992E+04    0.14669E+01    0.19084E-04    0.00000E+00   -0.11039E-01    0.14669E+01    0.95101E-01   -0.18847E-07    0.00000E+00   -0.23207E-09    0.19084E-04   -0.18847E-07    0.67538E-10    0.00000E+00   -0.39665E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11039E-01   -0.23207E-09   -0.39665E-07    0.00000E+00    0.34356E-04
    46    0.15216E+04    0.13206E+01    0.18277E-04    0.00000E+00   -0.10926E-01    0.13206E+01    0.10223E+00   -0.18579E-07    0.00000E+00   -0.19494E-09    0.18277E-04   -0.18579E-07    0.64463E-10    0.00000E+00   -0.39238E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10926E-01   -0.19494E-09   -0.39238E-07    0.00000E+00    0.35401E-04
    47    0.15442E+04    0.11587E+01    0.17517E-04    0.00000E+00   -0.10812E-01    0.11587E+01    0.10969E+00   -0.18312E-07    0.00000E+00   -0.15068E-09    0.17517E-04   -0.18312E-07    0.61572E-10    0.00000E+00   -0.38812E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10812E-01   -0.15068E-09   -0.38812E-07    0.00000E+00    0.36443E-04
    48    0.15669E+04    0.98565E+00    0.16800E-04    0.00000E+00   -0.10698E-01    0.98565E+00    0.11747E+00   -0.18046E-07    0.00000E+00   -0.97810E-10    0.16800E-04   -0.18046E-07    0.58854E-10    0.00000E+00   -0.38388E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10698E-01   -0.97810E-10   -0.38388E-07    0.00000E+00    0.37483E-04
    49    0.15897E+04    0.80533E+00    0.16124E-04    0.00000E+00   -0.10585E-01    0.80533E+00    0.12555E+00   -0.17782E-07    0.00000E+00   -0.34838E-10    0.16124E-04   -0.17782E-07    0.56295E-10    0.00000E+00   -0.37965E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10585E-01   -0.34838E-10   -0.37965E-07    0.00000E+00    0.38520E-04
    50    0.16129E+04    0.61483E+00    0.15484E-04    0.00000E+00   -0.10471E-01    0.61483E+00    0.13391E+00   -0.17518E-07    0.00000E+00    0.39716E-10    0.15484E-04   -0.17518E-07    0.53884E-10    0.00000E+00   -0.37546E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10471E-01    0.39716E-10   -0.37546E-07    0.00000E+00    0.39555E-04
    51    0.16364E+04    0.40973E+00    0.14878E-04    0.00000E+00   -0.10358E-01    0.40973E+00    0.14250E+00   -0.17254E-07    0.00000E+00    0.12492E-09    0.14878E-04   -0.17254E-07    0.51608E-10    0.00000E+00   -0.37130E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10358E-01    0.12492E-09   -0.37130E-07    0.00000E+00    0.40587E-04
    52    0.16602E+04    0.18523E+00    0.14304E-04    0.00000E+00   -0.10246E-01    0.18523E+00    0.15142E+00   -0.16991E-07    0.00000E+00    0.21015E-09    0.14304E-04   -0.16991E-07    0.49459E-10    0.00000E+00   -0.36717E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10246E-01    0.21015E-09   -0.36717E-07    0.00000E+00    0.41616E-04
    53    0.16841E+04   -0.61702E-01    0.13760E-04    0.00000E+00   -0.10133E-01   -0.61702E-01    0.16082E+00   -0.16729E-07    0.00000E+00    0.28237E-09    0.13760E-04   -0.16729E-07    0.47428E-10    0.00000E+00   -0.36307E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10133E-01    0.28237E-09   -0.36307E-07    0.00000E+00    0.42642E-04
