#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    33    0.74884E+01    0.49846E-07    0.26337E-04    0.13122E-01    0.31763E-01    0.49846E-07    0.20486E-13    0.14013E-12   -0.29202E-11    0.86286E-10    0.26337E-04    0.14013E-12    0.94965E-10    0.50979E-07    0.12025E-06    0.13122E-01   -0.29202E-11    0.50979E-07    0.34179E-03    0.47044E-03    0.31763E-01    0.86286E-10    0.12025E-06    0.47044E-03    0.68223E-03
    34    0.70199E+01   -0.27666E-03    0.24741E-04    0.13268E-01    0.31825E-01   -0.27666E-03    0.58091E-06    0.12560E-12    0.20298E-10    0.10307E-09    0.24741E-04    0.12560E-12    0.89134E-10    0.51532E-07    0.12042E-06    0.13268E-01    0.20298E-10    0.51532E-07    0.36145E-03    0.49833E-03    0.31825E-01    0.10307E-09    0.12042E-06    0.49833E-03    0.72313E-03
    35    0.66212E+01    0.58232E-07    0.23270E-04    0.13404E-01    0.31870E-01    0.58232E-07    0.16613E-13    0.18394E-12    0.20647E-09    0.36833E-09    0.23270E-04    0.18394E-12    0.83771E-10    0.52048E-07    0.12055E-06    0.13404E-01    0.20647E-09    0.52048E-07    0.38159E-03    0.52693E-03    0.31870E-01    0.36833E-09    0.12055E-06    0.52693E-03    0.76507E-03
    36    0.62918E+01    0.46383E-03    0.21911E-04    0.13530E-01    0.31901E-01    0.46383E-03   -0.13653E-06    0.29180E-12    0.53290E-09    0.84786E-09    0.21911E-04    0.29180E-12    0.78827E-10    0.52527E-07    0.12062E-06    0.13530E-01    0.53290E-09    0.52527E-07    0.40218E-03    0.55621E-03    0.31901E-01    0.84786E-09    0.12062E-06    0.55621E-03    0.80803E-03
    37    0.58800E+01    0.12062E-06    0.20655E-04    0.13647E-01    0.31917E-01    0.12062E-06    0.15177E-13    0.42463E-12    0.96545E-09    0.14888E-08    0.20655E-04    0.42463E-12    0.74263E-10    0.52970E-07    0.12065E-06    0.13647E-01    0.96545E-09    0.52970E-07    0.42323E-03    0.58616E-03    0.31917E-01    0.14888E-08    0.12065E-06    0.58616E-03    0.85197E-03
    38    0.55246E+01   -0.55392E-03    0.19490E-04    0.13755E-01    0.31919E-01   -0.55392E-03    0.41830E-05    0.55957E-12    0.14629E-08    0.22279E-08    0.19490E-04    0.55957E-12    0.70041E-10    0.53377E-07    0.12063E-06    0.13755E-01    0.14629E-08    0.53377E-07    0.44470E-03    0.61675E-03    0.31919E-01    0.22279E-08    0.12063E-06    0.61675E-03    0.89686E-03
    39    0.52671E+01   -0.64611E-03    0.18410E-04    0.13853E-01    0.31909E-01   -0.64611E-03    0.55145E-05    0.68175E-12    0.19673E-08    0.29788E-08    0.18410E-04    0.68175E-12    0.66130E-10    0.53750E-07    0.12056E-06    0.13853E-01    0.19673E-08    0.53750E-07    0.46660E-03    0.64796E-03    0.31909E-01    0.29788E-08    0.12056E-06    0.64796E-03    0.94266E-03
    40    0.49572E+01    0.21369E-06    0.17406E-04    0.13943E-01    0.31885E-01    0.21369E-06    0.26194E-13    0.77829E-12    0.24163E-08    0.36495E-08    0.17406E-04    0.77829E-12    0.62500E-10    0.54090E-07    0.12045E-06    0.13943E-01    0.24163E-08    0.54090E-07    0.48890E-03    0.67976E-03    0.31885E-01    0.36495E-08    0.12045E-06    0.67976E-03    0.98933E-03
    41    0.47986E+01    0.12921E-02    0.16471E-04    0.14023E-01    0.31849E-01    0.12921E-02   -0.10177E-04    0.83910E-12    0.27579E-08    0.41627E-08    0.16471E-04    0.83910E-12    0.59124E-10    0.54396E-07    0.12030E-06    0.14023E-01    0.27579E-08    0.54396E-07    0.51157E-03    0.71213E-03    0.31849E-01    0.41627E-08    0.12030E-06    0.71213E-03    0.10369E-02
    42    0.45537E+01    0.24752E-02    0.15600E-04    0.14096E-01    0.31802E-01    0.24752E-02   -0.18179E-04    0.86531E-12    0.29804E-08    0.45009E-08    0.15600E-04    0.86531E-12    0.55982E-10    0.54669E-07    0.12011E-06    0.14096E-01    0.29804E-08    0.54669E-07    0.53462E-03    0.74505E-03    0.31802E-01    0.45009E-08    0.12011E-06    0.74505E-03    0.10852E-02
    43    0.43385E+01    0.26483E-02    0.14788E-04    0.14160E-01    0.31744E-01    0.26483E-02   -0.16190E-04    0.86084E-12    0.30821E-08    0.46612E-08    0.14788E-04    0.86084E-12    0.53055E-10    0.54913E-07    0.11988E-06    0.14160E-01    0.30821E-08    0.54913E-07    0.55803E-03    0.77850E-03    0.31744E-01    0.46612E-08    0.11988E-06    0.77850E-03    0.11343E-02
    44    0.39721E+01    0.18018E-02    0.14030E-04    0.14217E-01    0.31675E-01    0.18018E-02   -0.11250E-04    0.82961E-12    0.30613E-08    0.46409E-08    0.14030E-04    0.82961E-12    0.50325E-10    0.55126E-07    0.11961E-06    0.14217E-01    0.30613E-08    0.55126E-07    0.58179E-03    0.81247E-03    0.31675E-01    0.46409E-08    0.11961E-06    0.81247E-03    0.11842E-02
    45    0.37935E+01    0.21136E-06    0.13321E-04    0.14266E-01    0.31598E-01    0.21136E-06    0.31597E-13    0.77554E-12    0.29164E-08    0.44372E-08    0.13321E-04    0.77554E-12    0.47776E-10    0.55312E-07    0.11932E-06    0.14266E-01    0.29164E-08    0.55312E-07    0.60587E-03    0.84693E-03    0.31598E-01    0.44372E-08    0.11932E-06    0.84693E-03    0.12348E-02
    46    0.37038E+01   -0.44409E-02    0.12657E-04    0.14308E-01    0.31511E-01   -0.44409E-02    0.21386E-04    0.70294E-12    0.26511E-08    0.40555E-08    0.12657E-04    0.70294E-12    0.45389E-10    0.55471E-07    0.11899E-06    0.14308E-01    0.26511E-08    0.55471E-07    0.63028E-03    0.88187E-03    0.31511E-01    0.40555E-08    0.11899E-06    0.88187E-03    0.12861E-02
    47    0.35609E+01   -0.10322E-01    0.12035E-04    0.14344E-01    0.31416E-01   -0.10322E-01    0.45231E-04    0.61758E-12    0.22910E-08    0.35332E-08    0.12035E-04    0.61758E-12    0.43154E-10    0.55604E-07    0.11863E-06    0.14344E-01    0.22910E-08    0.55604E-07    0.65500E-03    0.91728E-03    0.31416E-01    0.35332E-08    0.11863E-06    0.91728E-03    0.13381E-02
    48    0.33049E+01   -0.13066E-01    0.11451E-04    0.14373E-01    0.31314E-01   -0.13066E-01    0.68040E-04    0.52564E-12    0.18670E-08    0.29158E-08    0.11451E-04    0.52564E-12    0.41059E-10    0.55713E-07    0.11824E-06    0.14373E-01    0.18670E-08    0.55713E-07    0.68002E-03    0.95312E-03    0.31314E-01    0.29158E-08    0.11824E-06    0.95312E-03    0.13907E-02
    49    0.30244E+01   -0.86922E-02    0.10903E-04    0.14396E-01    0.31205E-01   -0.86922E-02    0.64032E-04    0.43329E-12    0.14099E-08    0.22490E-08    0.10903E-04    0.43329E-12    0.39094E-10    0.55799E-07    0.11783E-06    0.14396E-01    0.14099E-08    0.55799E-07    0.70533E-03    0.98940E-03    0.31205E-01    0.22490E-08    0.11783E-06    0.98940E-03    0.14440E-02
    50    0.29566E+01    0.95264E-07    0.10389E-04    0.14414E-01    0.31090E-01    0.95264E-07    0.97041E-14    0.34668E-12    0.95054E-09    0.15782E-08    0.10389E-04    0.34668E-12    0.37249E-10    0.55864E-07    0.11740E-06    0.14414E-01    0.95054E-09    0.55864E-07    0.73092E-03    0.10261E-02    0.31090E-01    0.15782E-08    0.11740E-06    0.10261E-02    0.14979E-02
    51    0.28879E+01    0.87114E-02    0.99045E-05    0.14426E-01    0.30969E-01    0.87114E-02   -0.15865E-03    0.27096E-12    0.51764E-09    0.94555E-09    0.99045E-05    0.27096E-12    0.35513E-10    0.55910E-07    0.11695E-06    0.14426E-01    0.51764E-09    0.55910E-07    0.75677E-03    0.10632E-02    0.30969E-01    0.94555E-09    0.11695E-06    0.10632E-02    0.15523E-02
    52    0.30305E+01    0.12776E-01    0.94486E-05    0.14434E-01    0.30843E-01    0.12776E-01   -0.32573E-03    0.20709E-12    0.13075E-09    0.37921E-09    0.94486E-05    0.20709E-12    0.33880E-10    0.55936E-07    0.11648E-06    0.14434E-01    0.13075E-09    0.55936E-07    0.78286E-03    0.11006E-02    0.30843E-01    0.37921E-09    0.11648E-06    0.11006E-02    0.16073E-02
    53    0.29973E+01    0.92855E-02    0.90193E-05    0.14437E-01    0.30712E-01    0.92855E-02   -0.34961E-03    0.15502E-12   -0.19284E-09   -0.96091E-10    0.90193E-05    0.15502E-12    0.32342E-10    0.55944E-07    0.11599E-06    0.14437E-01   -0.19284E-09    0.55944E-07    0.80919E-03    0.11384E-02    0.30712E-01   -0.96091E-10    0.11599E-06    0.11384E-02    0.16629E-02
    54    0.26983E+01    0.33016E-02    0.86147E-05    0.14435E-01    0.30576E-01    0.33016E-02   -0.23463E-03    0.11469E-12   -0.43581E-09   -0.45565E-09    0.86147E-05    0.11469E-12    0.30893E-10    0.55934E-07    0.11548E-06    0.14435E-01   -0.43581E-09    0.55934E-07    0.83573E-03    0.11765E-02    0.30576E-01   -0.45565E-09    0.11548E-06    0.11765E-02    0.17188E-02
    55    0.23408E+01    0.24734E-07    0.82329E-05    0.14428E-01    0.30435E-01    0.24734E-07    0.40316E-14    0.86029E-13   -0.58088E-09   -0.67474E-09    0.82329E-05    0.86029E-13    0.29526E-10    0.55907E-07    0.11496E-06    0.14428E-01   -0.58088E-09    0.55907E-07    0.86246E-03    0.12149E-02    0.30435E-01   -0.67474E-09    0.11496E-06    0.12149E-02    0.17753E-02
    56    0.21367E+01   -0.17291E-02    0.78721E-05    0.14418E-01    0.30291E-01   -0.17291E-02    0.21343E-03    0.68711E-13   -0.61556E-09   -0.73555E-09    0.78721E-05    0.68711E-13    0.28235E-10    0.55863E-07    0.11442E-06    0.14418E-01   -0.61556E-09    0.55863E-07    0.88937E-03    0.12536E-02    0.30291E-01   -0.73555E-09    0.11442E-06    0.12536E-02    0.18321E-02
    57    0.20199E+01   -0.18358E-02    0.75312E-05    0.14403E-01    0.30142E-01   -0.18358E-02    0.29820E-03    0.61308E-13   -0.54675E-09   -0.64776E-09    0.75312E-05    0.61308E-13    0.27015E-10    0.55803E-07    0.11387E-06    0.14403E-01   -0.54675E-09    0.55803E-07    0.91642E-03    0.12925E-02    0.30142E-01   -0.64776E-09    0.11387E-06    0.12925E-02    0.18892E-02
    58    0.20036E+01   -0.12124E-02    0.72088E-05    0.14383E-01    0.29990E-01   -0.12124E-02    0.26287E-03    0.62121E-13   -0.38618E-09   -0.42797E-09    0.72088E-05    0.62121E-13    0.25862E-10    0.55726E-07    0.11330E-06    0.14383E-01   -0.38618E-09    0.55726E-07    0.94360E-03    0.13316E-02    0.29990E-01   -0.42797E-09    0.11330E-06    0.13316E-02    0.19467E-02
    59    0.19522E+01   -0.77348E-03    0.69037E-05    0.14360E-01    0.29833E-01   -0.77348E-03    0.14575E-03    0.69451E-13   -0.14556E-09   -0.92756E-10    0.69037E-05    0.69451E-13    0.24770E-10    0.55633E-07    0.11272E-06    0.14360E-01   -0.14556E-09    0.55633E-07    0.97088E-03    0.13708E-02    0.29833E-01   -0.92756E-10    0.11272E-06    0.13708E-02    0.20044E-02
    60    0.18787E+01    0.22734E-07    0.66148E-05    0.14332E-01    0.29672E-01    0.22734E-07    0.26018E-14    0.81599E-13    0.16337E-09    0.34130E-09    0.66148E-05    0.81599E-13    0.23737E-10    0.55523E-07    0.11212E-06    0.14332E-01    0.16337E-09    0.55523E-07    0.99823E-03    0.14102E-02    0.29672E-01    0.34130E-09    0.11212E-06    0.14102E-02    0.20623E-02
    61    0.20894E+01    0.18113E-02    0.63409E-05    0.14300E-01    0.29506E-01    0.18113E-02   -0.80085E-04    0.96920E-13    0.52701E-09    0.85489E-09    0.63409E-05    0.96920E-13    0.22757E-10    0.55397E-07    0.11150E-06    0.14300E-01    0.52701E-09    0.55397E-07    0.10256E-02    0.14497E-02    0.29506E-01    0.85489E-09    0.11150E-06    0.14497E-02    0.21203E-02
    62    0.19840E+01    0.37228E-02    0.60811E-05    0.14263E-01    0.29337E-01    0.37228E-02   -0.10301E-03    0.11400E-12    0.92420E-09    0.14179E-08    0.60811E-05    0.11400E-12    0.21827E-10    0.55255E-07    0.11087E-06    0.14263E-01    0.92420E-09    0.55255E-07    0.10530E-02    0.14891E-02    0.29337E-01    0.14179E-08    0.11087E-06    0.14891E-02    0.21783E-02
    63    0.17749E+01    0.47585E-02    0.58346E-05    0.14223E-01    0.29164E-01    0.47585E-02   -0.10297E-03    0.13146E-12    0.13319E-08    0.19973E-08    0.58346E-05    0.13146E-12    0.20945E-10    0.55097E-07    0.11022E-06    0.14223E-01    0.13319E-08    0.55097E-07    0.10805E-02    0.15286E-02    0.29164E-01    0.19973E-08    0.11022E-06    0.15286E-02    0.22364E-02
    64    0.17494E+01    0.37191E-02    0.56007E-05    0.14178E-01    0.28986E-01    0.37191E-02   -0.62183E-04    0.14795E-12    0.17270E-08    0.25605E-08    0.56007E-05    0.14795E-12    0.20109E-10    0.54922E-07    0.10956E-06    0.14178E-01    0.17270E-08    0.54922E-07    0.11079E-02    0.15681E-02    0.28986E-01    0.25605E-08    0.10956E-06    0.15681E-02    0.22945E-02
    65    0.15259E+01    0.43646E-07    0.53785E-05    0.14129E-01    0.28805E-01    0.43646E-07    0.56255E-14    0.16210E-12    0.20866E-08    0.30744E-08    0.53785E-05    0.16210E-12    0.19314E-10    0.54732E-07    0.10888E-06    0.14129E-01    0.20866E-08    0.54732E-07    0.11352E-02    0.16075E-02    0.28805E-01    0.30744E-08    0.10888E-06    0.16075E-02    0.23525E-02
    66    0.13908E+01   -0.46037E-02    0.51673E-05    0.14076E-01    0.28621E-01   -0.46037E-02    0.21984E-04    0.17280E-12    0.23905E-08    0.35104E-08    0.51673E-05    0.17280E-12    0.18558E-10    0.54527E-07    0.10819E-06    0.14076E-01    0.23905E-08    0.54527E-07    0.11625E-02    0.16468E-02    0.28621E-01    0.35104E-08    0.10819E-06    0.16468E-02    0.24103E-02
    67    0.11829E+01   -0.77600E-02    0.49665E-05    0.14019E-01    0.28432E-01   -0.77600E-02    0.10896E-04    0.17996E-12    0.26307E-08    0.38566E-08    0.49665E-05    0.17996E-12    0.17839E-10    0.54307E-07    0.10749E-06    0.14019E-01    0.26307E-08    0.54307E-07    0.11897E-02    0.16860E-02    0.28432E-01    0.38566E-08    0.10749E-06    0.16860E-02    0.24680E-02
    68    0.11860E+01   -0.83024E-02    0.47755E-05    0.13959E-01    0.28241E-01   -0.83024E-02    0.13330E-04    0.18374E-12    0.28019E-08    0.41056E-08    0.47755E-05    0.18374E-12    0.17155E-10    0.54073E-07    0.10677E-06    0.13959E-01    0.28019E-08    0.54073E-07    0.12168E-02    0.17251E-02    0.28241E-01    0.41056E-08    0.10677E-06    0.17251E-02    0.25255E-02
