#    L    TT             EE             TE             PP             TP          
    40    0.49986E+01    0.27964E-13    0.22511E-06    0.45858E+07    0.11724E+05
    41    0.48361E+01   -0.10177E-04    0.12921E-02    0.45591E+07    0.11375E+05
    42    0.45875E+01   -0.18179E-04    0.24752E-02    0.45313E+07    0.11039E+05
    43    0.43690E+01   -0.16190E-04    0.26483E-02    0.45023E+07    0.10715E+05
    44    0.39996E+01   -0.11250E-04    0.18018E-02    0.44724E+07    0.10404E+05
    45    0.38182E+01    0.30694E-13    0.20944E-06    0.44416E+07    0.10104E+05
    46    0.37259E+01    0.21386E-04   -0.44409E-02    0.44101E+07    0.98150E+04
    47    0.35807E+01    0.45231E-04   -0.10322E-01    0.43779E+07    0.95365E+04
    48    0.33226E+01    0.68040E-04   -0.13066E-01    0.43451E+07    0.92681E+04
    49    0.30401E+01    0.64032E-04   -0.86922E-02    0.43118E+07    0.90093E+04
    50    0.29705E+01    0.92353E-14    0.90405E-07    0.42780E+07    0.87598E+04
    51    0.29001E+01   -0.15865E-03    0.87114E-02    0.42439E+07    0.85190E+04
    52    0.30412E+01   -0.32573E-03    0.12776E-01    0.42094E+07    0.82868E+04
    53    0.30066E+01   -0.34961E-03    0.92855E-02    0.41746E+07    0.80626E+04
    54    0.27064E+01   -0.23463E-03    0.33016E-02    0.41397E+07    0.78463E+04
    55    0.23477E+01    0.41957E-14    0.24587E-07    0.41045E+07    0.76373E+04
    56    0.21425E+01    0.21343E-03   -0.17291E-02    0.40692E+07    0.74355E+04
    57    0.20248E+01    0.29820E-03   -0.18358E-02    0.40337E+07    0.72404E+04
    58    0.20075E+01    0.26287E-03   -0.12124E-02    0.39982E+07    0.70519E+04
    59    0.19553E+01    0.14575E-03   -0.77348E-03    0.39626E+07    0.68697E+04
    60    0.18810E+01    0.25315E-14    0.25448E-07    0.39270E+07    0.66935E+04
    61    0.20911E+01   -0.80085E-04    0.18113E-02    0.38913E+07    0.65230E+04
    62    0.19850E+01   -0.10301E-03    0.37228E-02    0.38557E+07    0.63580E+04
    63    0.17754E+01   -0.10297E-03    0.47585E-02    0.38202E+07    0.61983E+04
    64    0.17493E+01   -0.62183E-04    0.37191E-02    0.37847E+07    0.60439E+04
    65    0.15252E+01    0.60943E-14    0.45736E-07    0.37493E+07    0.58943E+04
    66    0.13897E+01    0.21984E-04   -0.46037E-02    0.37141E+07    0.57496E+04
    67    0.11814E+01    0.10896E-04   -0.77600E-02    0.36791E+07    0.56094E+04
    68    0.11842E+01    0.13330E-04   -0.83024E-02    0.36442E+07    0.54737E+04
    69    0.11621E+01   -0.58331E-05   -0.49903E-02    0.36096E+07    0.53423E+04
    70    0.12504E+01    0.82508E-14    0.48432E-07    0.35752E+07    0.52150E+04
    71    0.12933E+01    0.25785E-04    0.38996E-02    0.35410E+07    0.50916E+04
    72    0.13076E+01    0.53062E-04    0.55055E-02    0.35070E+07    0.49720E+04
    73    0.12418E+01    0.56304E-04    0.45079E-02    0.34732E+07    0.48560E+04
    74    0.11186E+01    0.32269E-04    0.20827E-02    0.34397E+07    0.47436E+04
    75    0.10352E+01    0.42192E-14    0.36188E-07    0.34065E+07    0.46345E+04
    76    0.93259E+00   -0.30693E-04   -0.95235E-03    0.33734E+07    0.45287E+04
    77    0.87092E+00   -0.57223E-04   -0.10189E-02    0.33407E+07    0.44260E+04
    78    0.90294E+00   -0.41664E-04   -0.21692E-02    0.33082E+07    0.43263E+04
    79    0.85854E+00   -0.27803E-04   -0.11730E-02    0.32759E+07    0.42295E+04
    80    0.86475E+00    0.20627E-14    0.23109E-07    0.32440E+07    0.41356E+04
    81    0.83030E+00    0.27379E-05    0.31531E-03    0.32124E+07    0.40444E+04
    82    0.83075E+00    0.12525E-04    0.24967E-03    0.31811E+07    0.39559E+04
    83    0.79765E+00    0.14258E-04   -0.27075E-03    0.31501E+07    0.38699E+04
    84    0.81110E+00    0.15117E-04    0.16587E-03    0.31195E+07    0.37865E+04
    85    0.72837E+00    0.16877E-14    0.15897E-07    0.30892E+07    0.37054E+04
    86    0.62884E+00   -0.80104E-05   -0.13641E-03    0.30593E+07    0.36267E+04
    87    0.73750E+00   -0.26216E-04    0.24021E-03    0.30297E+07    0.35503E+04
    88    0.61008E+00   -0.26302E-04    0.83362E-03    0.30005E+07    0.34760E+04
    89    0.61940E+00   -0.96688E-05   -0.13813E-03    0.29716E+07    0.34037E+04
    90    0.61832E+00    0.10313E-14    0.12754E-07    0.29431E+07    0.33335E+04
    91    0.53434E+00    0.88892E-05    0.16983E-03    0.29149E+07    0.32652E+04
    92    0.51927E+00    0.16379E-04    0.62229E-03    0.28871E+07    0.31987E+04
    93    0.57676E+00    0.29435E-04    0.82642E-03    0.28597E+07    0.31340E+04
    94    0.48757E+00    0.25308E-04    0.17369E-02    0.28326E+07    0.30711E+04
    95    0.47817E+00    0.18391E-04    0.20800E-02    0.28058E+07    0.30100E+04
    96    0.25505E+00    0.82198E-05    0.20674E-02    0.27794E+07    0.29504E+04
    97    0.26755E+00   -0.56680E-05    0.19112E-02    0.27534E+07    0.28925E+04
    98    0.29644E+00   -0.16308E-04    0.33087E-02    0.27276E+07    0.28362E+04
    99    0.19676E+00   -0.46450E-04    0.27578E-02    0.27022E+07    0.27814E+04
   100    0.19501E+00   -0.81699E-04    0.41844E-02    0.26772E+07    0.27281E+04
   101    0.14624E+00   -0.48236E-04    0.40862E-02    0.26525E+07    0.26763E+04
   102    0.42548E+00   -0.80235E-04    0.41607E-02    0.26281E+07    0.26258E+04
   103    0.44210E+00   -0.89020E-04    0.31342E-02    0.26040E+07    0.25767E+04
   104    0.49685E+00   -0.60196E-04    0.34469E-02    0.25802E+07    0.25289E+04
   105    0.51907E+00   -0.53656E-04    0.30823E-02    0.25568E+07    0.24823E+04
   106    0.58669E+00    0.19279E-04    0.22523E-02    0.25337E+07    0.24369E+04
   107    0.40617E+00    0.24434E-04    0.19114E-02    0.25109E+07    0.23927E+04
   108    0.42685E+00    0.50485E-04    0.78595E-03    0.24884E+07    0.23496E+04
   109    0.42951E+00    0.37543E-04   -0.16942E-03    0.24662E+07    0.23076E+04
   110    0.34348E+00    0.56255E-15    0.52854E-08    0.24443E+07    0.22666E+04
   111    0.24738E+00    0.25783E-04   -0.72092E-03    0.24227E+07    0.22265E+04
   112    0.14829E+00    0.51254E-04   -0.21128E-02    0.24014E+07    0.21874E+04
   113    0.12830E+00    0.86308E-04   -0.32119E-02    0.23805E+07    0.21493E+04
   114    0.46652E-01    0.66557E-04   -0.37972E-02    0.23598E+07    0.21121E+04
   115    0.59700E-01    0.15046E-03   -0.43908E-02    0.23394E+07    0.20757E+04
   116   -0.47606E-01    0.12507E-03   -0.47717E-02    0.23192E+07    0.20402E+04
   117    0.29666E-01    0.74553E-04   -0.47190E-02    0.22994E+07    0.20056E+04
   118    0.15075E+00    0.15738E-03   -0.54974E-02    0.22798E+07    0.19718E+04
   119    0.17487E+00    0.23488E-03   -0.54004E-02    0.22605E+07    0.19388E+04
   120    0.25840E+00    0.16838E-03   -0.49499E-02    0.22415E+07    0.19066E+04
   121    0.26056E+00    0.26490E-03   -0.46678E-02    0.22228E+07    0.18751E+04
   122    0.26344E+00    0.23721E-03   -0.43333E-02    0.22043E+07    0.18444E+04
   123    0.27484E+00    0.16949E-03   -0.44681E-02    0.21860E+07    0.18144E+04
   124    0.30255E+00    0.14592E-03   -0.26230E-02    0.21681E+07    0.17852E+04
   125    0.28009E+00    0.10210E-03   -0.15484E-02    0.21504E+07    0.17565E+04
   126    0.28954E+00    0.12222E-03   -0.10233E-02    0.21329E+07    0.17286E+04
   127    0.26441E+00    0.67608E-04   -0.82677E-03    0.21157E+07    0.17013E+04
   128    0.21251E+00    0.96719E-04   -0.73800E-03    0.20987E+07    0.16745E+04
   129    0.21591E+00    0.70884E-04   -0.53605E-03    0.20819E+07    0.16484E+04
   130    0.20813E+00    0.20627E-14    0.76937E-08    0.20654E+07    0.16229E+04
   131    0.19730E+00    0.40701E-04   -0.11275E-02    0.20492E+07    0.15979E+04
   132    0.26718E+00    0.45184E-04   -0.14194E-02    0.20331E+07    0.15734E+04
   133    0.27900E+00    0.86669E-04   -0.35664E-02    0.20173E+07    0.15495E+04
   134    0.31686E+00    0.16409E-03   -0.35737E-02    0.20017E+07    0.15261E+04
   135    0.39056E+00    0.20211E-03   -0.48750E-02    0.19863E+07    0.15032E+04
   136    0.36135E+00    0.19965E-03   -0.42183E-02    0.19711E+07    0.14808E+04
   137    0.38759E+00    0.22994E-03   -0.42943E-02    0.19562E+07    0.14588E+04
   138    0.40481E+00    0.21763E-03   -0.40796E-02    0.19414E+07    0.14374E+04
   139    0.27424E+00    0.31022E-03   -0.32936E-02    0.19269E+07    0.14164E+04
   140    0.30284E+00    0.28381E-03   -0.31413E-02    0.19125E+07    0.13958E+04
   141    0.20327E+00    0.21161E-03   -0.18566E-02    0.18983E+07    0.13756E+04
   142    0.20818E+00    0.16683E-03   -0.64437E-03    0.18843E+07    0.13559E+04
   143    0.25311E+00    0.14843E-03    0.33036E-04    0.18705E+07    0.13366E+04
   144    0.19929E+00    0.81045E-04    0.45625E-03    0.18569E+07    0.13177E+04
   145    0.13081E+00    0.11218E-03    0.90586E-03    0.18435E+07    0.12991E+04
   146    0.28033E+00    0.17933E-04    0.91965E-03    0.18302E+07    0.12810E+04
   147    0.21196E+00    0.20080E-04    0.15210E-02    0.18171E+07    0.12631E+04
   148    0.15834E+00   -0.31007E-04    0.76213E-03    0.18042E+07    0.12457E+04
   149    0.20357E+00   -0.62107E-04   -0.33364E-03    0.17914E+07    0.12286E+04
   150    0.13462E+00    0.00000E+00    0.10570E-08    0.17788E+07    0.12118E+04
   151    0.10952E+00    0.77267E-04   -0.16144E-02    0.17664E+07    0.11953E+04
   152   -0.12069E-01    0.80850E-04   -0.38724E-02    0.17541E+07    0.11791E+04
   153   -0.73687E-01    0.14206E-03   -0.46709E-02    0.17419E+07    0.11632E+04
   154   -0.14172E+00    0.24362E-03   -0.63636E-02    0.17299E+07    0.11476E+04
   155   -0.20828E+00    0.36829E-03   -0.83328E-02    0.17180E+07    0.11323E+04
   156   -0.41404E+00    0.49880E-03   -0.10704E-01    0.17063E+07    0.11173E+04
   157   -0.45396E+00    0.61790E-03   -0.12116E-01    0.16947E+07    0.11025E+04
   158   -0.54300E+00    0.78259E-03   -0.13437E-01    0.16833E+07    0.10880E+04
   159   -0.67327E+00    0.82706E-03   -0.14794E-01    0.16720E+07    0.10738E+04
   160   -0.76259E+00    0.88262E-03   -0.14824E-01    0.16608E+07    0.10599E+04
   161   -0.80307E+00    0.10063E-02   -0.15139E-01    0.16497E+07    0.10462E+04
   162   -0.86108E+00    0.10322E-02   -0.15864E-01    0.16388E+07    0.10327E+04
   163   -0.78018E+00    0.10175E-02   -0.15639E-01    0.16280E+07    0.10195E+04
   164   -0.84960E+00    0.10190E-02   -0.16075E-01    0.16173E+07    0.10066E+04
   165   -0.76430E+00    0.94538E-03   -0.15068E-01    0.16067E+07    0.99383E+03
   166   -0.66497E+00    0.92781E-03   -0.14230E-01    0.15963E+07    0.98132E+03
   167   -0.46943E+00    0.72622E-03   -0.14427E-01    0.15859E+07    0.96904E+03
   168   -0.39262E+00    0.69477E-03   -0.13558E-01    0.15757E+07    0.95696E+03
   169   -0.27810E+00    0.51905E-03   -0.11747E-01    0.15656E+07    0.94510E+03
   170   -0.11795E+00    0.40467E-03   -0.10605E-01    0.15556E+07    0.93344E+03
   171   -0.52864E-01    0.33435E-03   -0.80286E-02    0.15457E+07    0.92197E+03
   172   -0.65344E-03    0.21656E-03   -0.56291E-02    0.15359E+07    0.91070E+03
   173   -0.27708E-01    0.34034E-04   -0.35315E-02    0.15262E+07    0.89962E+03
   174    0.22434E-01    0.66645E-04   -0.18610E-02    0.15166E+07    0.88871E+03
   175    0.83383E-01    0.00000E+00   -0.47669E-10    0.15071E+07    0.87798E+03
   176    0.14591E-01    0.36738E-04    0.19737E-02    0.14976E+07    0.86742E+03
   177   -0.26863E-01    0.70562E-04    0.26861E-02    0.14883E+07    0.85703E+03
   178   -0.10663E+00    0.28936E-03    0.37823E-02    0.14791E+07    0.84679E+03
   179   -0.21607E+00    0.36102E-03    0.54213E-02    0.14699E+07    0.83672E+03
   180   -0.19799E+00    0.47345E-03    0.62767E-02    0.14608E+07    0.82681E+03
   181   -0.26659E+00    0.59167E-03    0.65077E-02    0.14519E+07    0.81705E+03
   182   -0.33897E+00    0.75500E-03    0.77592E-02    0.14429E+07    0.80745E+03
   183   -0.48077E+00    0.85420E-03    0.87047E-02    0.14341E+07    0.79799E+03
   184   -0.53479E+00    0.92858E-03    0.10246E-01    0.14254E+07    0.78868E+03
   185   -0.56667E+00    0.10917E-02    0.10315E-01    0.14167E+07    0.77951E+03
   186   -0.93920E+00    0.11676E-02    0.12040E-01    0.14081E+07    0.77048E+03
   187   -0.97520E+00    0.12623E-02    0.14096E-01    0.13996E+07    0.76159E+03
   188   -0.10374E+01    0.13260E-02    0.15157E-01    0.13912E+07    0.75283E+03
   189   -0.11916E+01    0.13610E-02    0.16867E-01    0.13828E+07    0.74420E+03
   190   -0.98328E+00    0.13842E-02    0.17157E-01    0.13745E+07    0.73570E+03
   191   -0.11467E+01    0.13829E-02    0.19157E-01    0.13663E+07    0.72733E+03
   192   -0.11533E+01    0.13446E-02    0.20798E-01    0.13582E+07    0.71908E+03
   193   -0.12173E+01    0.12787E-02    0.20754E-01    0.13501E+07    0.71095E+03
   194   -0.11071E+01    0.11801E-02    0.21412E-01    0.13420E+07    0.70294E+03
   195   -0.10370E+01    0.10509E-02    0.20704E-01    0.13341E+07    0.69504E+03
   196   -0.99836E+00    0.89326E-03    0.19530E-01    0.13262E+07    0.68725E+03
   197   -0.83396E+00    0.71685E-03    0.16565E-01    0.13184E+07    0.67957E+03
   198   -0.60947E+00    0.50895E-03    0.12711E-01    0.13106E+07    0.67199E+03
   199   -0.31623E+00    0.27175E-03    0.73839E-02    0.13029E+07    0.66451E+03
   200    0.54379E-01    0.00000E+00   -0.51455E-11    0.12952E+07    0.65714E+03
   201    0.43513E+00   -0.28135E-03   -0.84539E-02    0.12876E+07    0.64986E+03
   202    0.90103E+00   -0.59737E-03   -0.18882E-01    0.12800E+07    0.64268E+03
   203    0.13770E+01   -0.92061E-03   -0.29875E-01    0.12725E+07    0.63559E+03
   204    0.17878E+01   -0.12608E-02   -0.43737E-01    0.12651E+07    0.62859E+03
   205    0.22812E+01   -0.16054E-02   -0.57575E-01    0.12577E+07    0.62169E+03
   206    0.27077E+01   -0.19491E-02   -0.71984E-01    0.12503E+07    0.61488E+03
   207    0.32152E+01   -0.23019E-02   -0.86745E-01    0.12430E+07    0.60815E+03
   208    0.35799E+01   -0.26435E-02   -0.10171E+00    0.12358E+07    0.60152E+03
   209    0.39495E+01   -0.29838E-02   -0.11658E+00    0.12286E+07    0.59497E+03
   210    0.43231E+01   -0.33028E-02   -0.13159E+00    0.12215E+07    0.58851E+03
   211    0.46999E+01   -0.36027E-02   -0.14613E+00    0.12144E+07    0.58214E+03
   212    0.49305E+01   -0.38858E-02   -0.16047E+00    0.12073E+07    0.57584E+03
   213    0.52368E+01   -0.41395E-02   -0.17389E+00    0.12003E+07    0.56964E+03
   214    0.54696E+01   -0.44033E-02   -0.18694E+00    0.11933E+07    0.56351E+03
   215    0.57021E+01   -0.45160E-02   -0.19969E+00    0.11864E+07    0.55747E+03
   216    0.58593E+01   -0.46954E-02   -0.21095E+00    0.11796E+07    0.55151E+03
   217    0.60888E+01   -0.48174E-02   -0.22206E+00    0.11727E+07    0.54562E+03
   218    0.62413E+01   -0.49140E-02   -0.23214E+00    0.11659E+07    0.53982E+03
   219    0.63901E+01   -0.50172E-02   -0.23956E+00    0.11592E+07    0.53409E+03
   220    0.65345E+01   -0.50105E-02   -0.24809E+00    0.11525E+07    0.52844E+03
   221    0.66736E+01   -0.50002E-02   -0.25486E+00    0.11459E+07    0.52286E+03
   222    0.68065E+01   -0.48696E-02   -0.26067E+00    0.11392E+07    0.51735E+03
   223    0.67837E+01   -0.47250E-02   -0.26412E+00    0.11327E+07    0.51192E+03
   224    0.69017E+01   -0.45985E-02   -0.26826E+00    0.11261E+07    0.50656E+03
   225    0.69366E+01   -0.43735E-02   -0.26945E+00    0.11196E+07    0.50127E+03
   226    0.69620E+01   -0.40820E-02   -0.27073E+00    0.11132E+07    0.49605E+03
   227    0.69026E+01   -0.37559E-02   -0.26996E+00    0.11067E+07    0.49090E+03
   228    0.69062E+01   -0.34273E-02   -0.26795E+00    0.11004E+07    0.48582E+03
   229    0.68977E+01   -0.30538E-02   -0.26553E+00    0.10940E+07    0.48080E+03
   230    0.68019E+01   -0.26675E-02   -0.26128E+00    0.10877E+07    0.47585E+03
   231    0.66179E+01   -0.22262E-02   -0.25528E+00    0.10814E+07    0.47096E+03
   232    0.64936E+01   -0.18360E-02   -0.24836E+00    0.10752E+07    0.46613E+03
   233    0.63536E+01   -0.13061E-02   -0.24132E+00    0.10690E+07    0.46137E+03
   234    0.60487E+01   -0.81706E-03   -0.23276E+00    0.10628E+07    0.45666E+03
   235    0.58008E+01   -0.32665E-03   -0.22351E+00    0.10566E+07    0.45202E+03
   236    0.54606E+01    0.13318E-03   -0.21288E+00    0.10505E+07    0.44744E+03
   237    0.51013E+01    0.60470E-03   -0.20172E+00    0.10444E+07    0.44291E+03
   238    0.47222E+01    0.11302E-02   -0.18933E+00    0.10384E+07    0.43844E+03
   239    0.43968E+01    0.15291E-02   -0.17582E+00    0.10323E+07    0.43403E+03
   240    0.39012E+01    0.18438E-02   -0.16272E+00    0.10263E+07    0.42967E+03
   241    0.35318E+01    0.21907E-02   -0.14865E+00    0.10204E+07    0.42536E+03
   242    0.31392E+01    0.23893E-02   -0.13367E+00    0.10144E+07    0.42111E+03
   243    0.27226E+01    0.25562E-02   -0.11859E+00    0.10085E+07    0.41691E+03
   244    0.22810E+01    0.25851E-02   -0.10203E+00    0.10026E+07    0.41276E+03
   245    0.18136E+01    0.25182E-02   -0.86270E-01    0.99673E+06    0.40865E+03
   246    0.13938E+01    0.23237E-02   -0.69168E-01    0.99089E+06    0.40460E+03
   247    0.10208E+01    0.18952E-02   -0.52285E-01    0.98507E+06    0.40059E+03
   248    0.61951E+00    0.15721E-02   -0.34955E-01    0.97927E+06    0.39663E+03
   249    0.33756E+00    0.80248E-03   -0.17253E-01    0.97349E+06    0.39271E+03
   250    0.25566E-01    0.00000E+00    0.10801E-12    0.96774E+06    0.38884E+03
   251   -0.17027E+00   -0.11553E-02    0.18203E-01    0.96201E+06    0.38501E+03
   252   -0.48120E+00   -0.24267E-02    0.36481E-01    0.95630E+06    0.38122E+03
   253   -0.54570E+00   -0.40141E-02    0.53948E-01    0.95061E+06    0.37747E+03
   254   -0.67081E+00   -0.55973E-02    0.71205E-01    0.94495E+06    0.37377E+03
   255   -0.79214E+00   -0.74504E-02    0.88851E-01    0.93931E+06    0.37011E+03
   256   -0.84531E+00   -0.91791E-02    0.10749E+00    0.93370E+06    0.36648E+03
   257   -0.84023E+00   -0.11206E-01    0.11954E+00    0.92812E+06    0.36290E+03
   258   -0.86107E+00   -0.13137E-01    0.13824E+00    0.92256E+06    0.35936E+03
   259   -0.84346E+00   -0.15097E-01    0.14933E+00    0.91703E+06    0.35586E+03
   260   -0.72301E+00   -0.17063E-01    0.16826E+00    0.91153E+06    0.35240E+03
   261   -0.65819E+00   -0.19087E-01    0.17336E+00    0.90607E+06    0.34897E+03
   262   -0.65890E+00   -0.20923E-01    0.18751E+00    0.90063E+06    0.34559E+03
   263   -0.36363E+00   -0.22770E-01    0.20387E+00    0.89523E+06    0.34224E+03
   264   -0.22797E+00   -0.24532E-01    0.21562E+00    0.88986E+06    0.33894E+03
   265   -0.18756E+00   -0.26259E-01    0.21593E+00    0.88452E+06    0.33567E+03
   266   -0.29422E-01   -0.27706E-01    0.22769E+00    0.87923E+06    0.33243E+03
   267    0.13673E-01   -0.29221E-01    0.22921E+00    0.87396E+06    0.32924E+03
   268    0.80398E-01   -0.30410E-01    0.23595E+00    0.86874E+06    0.32608E+03
   269    0.12282E-01   -0.31547E-01    0.24107E+00    0.86355E+06    0.32296E+03
   270    0.96560E-01   -0.32534E-01    0.24519E+00    0.85841E+06    0.31987E+03
   271    0.10048E+00   -0.33424E-01    0.24889E+00    0.85330E+06    0.31682E+03
   272    0.23699E+00   -0.33894E-01    0.24536E+00    0.84824E+06    0.31380E+03
   273    0.27334E+00   -0.34518E-01    0.25005E+00    0.84322E+06    0.31082E+03
   274    0.34819E+00   -0.34678E-01    0.24127E+00    0.83824E+06    0.30787E+03
   275    0.37737E+00   -0.34870E-01    0.24190E+00    0.83331E+06    0.30496E+03
   276    0.49953E+00   -0.34849E-01    0.23027E+00    0.82842E+06    0.30208E+03
   277    0.48193E+00   -0.34591E-01    0.22926E+00    0.82358E+06    0.29924E+03
   278    0.53751E+00   -0.34149E-01    0.21717E+00    0.81878E+06    0.29642E+03
   279    0.58209E+00   -0.33573E-01    0.20206E+00    0.81404E+06    0.29364E+03
   280    0.60577E+00   -0.32841E-01    0.19935E+00    0.80934E+06    0.29090E+03
   281    0.74722E+00   -0.31854E-01    0.18738E+00    0.80470E+06    0.28818E+03
   282    0.69939E+00   -0.30888E-01    0.17418E+00    0.80010E+06    0.28550E+03
   283    0.74953E+00   -0.29696E-01    0.16033E+00    0.79556E+06    0.28284E+03
   284    0.81344E+00   -0.28329E-01    0.14644E+00    0.79107E+06    0.28022E+03
   285    0.88123E+00   -0.26765E-01    0.13312E+00    0.78664E+06    0.27763E+03
   286    0.86872E+00   -0.25130E-01    0.11352E+00    0.78226E+06    0.27507E+03
   287    0.84027E+00   -0.23399E-01    0.10312E+00    0.77793E+06    0.27254E+03
   288    0.86029E+00   -0.21551E-01    0.87651E-01    0.77367E+06    0.27004E+03
   289    0.84457E+00   -0.19636E-01    0.75142E-01    0.76946E+06    0.26756E+03
   290    0.85752E+00   -0.17779E-01    0.66194E-01    0.76531E+06    0.26512E+03
   291    0.88921E+00   -0.15217E-01    0.46550E-01    0.76122E+06    0.26270E+03
   292    0.63262E+00   -0.13038E-01    0.39095E-01    0.75719E+06    0.26031E+03
   293    0.67212E+00   -0.11592E-01    0.22144E-01    0.75323E+06    0.25795E+03
   294    0.55210E+00   -0.93704E-02    0.18583E-01    0.74933E+06    0.25562E+03
   295    0.63408E+00   -0.78354E-02    0.67261E-02    0.74549E+06    0.25331E+03
   296    0.53674E+00   -0.54786E-02    0.20301E-02    0.74172E+06    0.25103E+03
   297    0.47304E+00   -0.45053E-02    0.50950E-02    0.73801E+06    0.24878E+03
   298    0.28449E+00   -0.26641E-02    0.16641E-02    0.73437E+06    0.24655E+03
   299    0.18406E+00   -0.67475E-03   -0.23422E-03    0.73080E+06    0.24435E+03
   300    0.13266E-01    0.00000E+00    0.00000E+00    0.72729E+06    0.24217E+03
   301   -0.16336E+00    0.87705E-03    0.10259E-01    0.72386E+06    0.24002E+03
   302   -0.28077E+00    0.12775E-02    0.30463E-01    0.72049E+06    0.23789E+03
   303   -0.42231E+00    0.20163E-02    0.45537E-01    0.71719E+06    0.23579E+03
   304   -0.59708E+00    0.31656E-02    0.55267E-01    0.71394E+06    0.23371E+03
   305   -0.73988E+00    0.33118E-02    0.74293E-01    0.71075E+06    0.23166E+03
   306   -0.93408E+00    0.32699E-02    0.94968E-01    0.70761E+06    0.22962E+03
   307   -0.11145E+01    0.31120E-02    0.10965E+00    0.70451E+06    0.22761E+03
   308   -0.12901E+01    0.43959E-02    0.14041E+00    0.70146E+06    0.22563E+03
   309   -0.13959E+01    0.42224E-02    0.15731E+00    0.69845E+06    0.22367E+03
   310   -0.15894E+01    0.34063E-02    0.18242E+00    0.69548E+06    0.22173E+03
   311   -0.17311E+01    0.42485E-02    0.20067E+00    0.69254E+06    0.21981E+03
   312   -0.18301E+01    0.38496E-02    0.22671E+00    0.68963E+06    0.21791E+03
   313   -0.19699E+01    0.37674E-02    0.24545E+00    0.68674E+06    0.21604E+03
   314   -0.20851E+01    0.40740E-02    0.27154E+00    0.68387E+06    0.21419E+03
   315   -0.21850E+01    0.33559E-02    0.28990E+00    0.68102E+06    0.21235E+03
   316   -0.22785E+01    0.31709E-02    0.30775E+00    0.67819E+06    0.21054E+03
   317   -0.23748E+01    0.21055E-02    0.32487E+00    0.67536E+06    0.20876E+03
