#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    18    0.98350E+03    0.12579E+01    0.94806E-04    0.23179E-04   -0.18129E-03    0.12579E+01    0.38966E-02   -0.25191E-07    0.51943E-08   -0.12043E-07    0.94806E-04   -0.25191E-07    0.38301E-09   -0.44409E-09    0.70530E-09    0.23179E-04    0.51943E-08   -0.44409E-09    0.46418E-06   -0.11796E-05   -0.18129E-03   -0.12043E-07    0.70530E-09   -0.11796E-05    0.36861E-05
    19    0.99914E+03    0.13535E+01    0.87114E-04    0.18851E-04   -0.16227E-03    0.13535E+01    0.47242E-02   -0.25074E-07    0.41845E-08   -0.60883E-08    0.87114E-04   -0.25074E-07    0.34914E-09   -0.42340E-09    0.68559E-09    0.18851E-04    0.41845E-08   -0.42340E-09    0.47669E-06   -0.12060E-05   -0.16227E-03   -0.60883E-08    0.68559E-09   -0.12060E-05    0.37817E-05
    20    0.10146E+04    0.14460E+01    0.80302E-04    0.15975E-04   -0.14920E-03    0.14460E+01    0.56925E-02   -0.24916E-07    0.12181E-08    0.94800E-09    0.80302E-04   -0.24916E-07    0.31943E-09   -0.40430E-09    0.66637E-09    0.15975E-04    0.12181E-08   -0.40430E-09    0.48784E-06   -0.12289E-05   -0.14920E-03    0.94800E-09    0.66637E-09   -0.12289E-05    0.38663E-05
    21    0.10302E+04    0.15352E+01    0.74243E-04    0.14467E-04   -0.13972E-03    0.15352E+01    0.67694E-02   -0.24734E-07   -0.19967E-08    0.57214E-08    0.74243E-04   -0.24734E-07    0.29325E-09   -0.38663E-09    0.64773E-09    0.14467E-04   -0.19967E-08   -0.38663E-09    0.49771E-06   -0.12484E-05   -0.13972E-03    0.57214E-08    0.64773E-09   -0.12484E-05    0.39405E-05
    22    0.10464E+04    0.16207E+01    0.68834E-04    0.13761E-04   -0.13068E-03    0.16207E+01    0.79885E-02   -0.24542E-07   -0.36540E-08    0.58138E-08    0.68834E-04   -0.24542E-07    0.27007E-09   -0.37025E-09    0.62971E-09    0.13761E-04   -0.36540E-08   -0.37025E-09    0.50637E-06   -0.12647E-05   -0.13068E-03    0.58138E-08    0.62971E-09   -0.12647E-05    0.40048E-05
    23    0.10630E+04    0.17023E+01    0.63981E-04    0.13087E-04   -0.12097E-03    0.17023E+01    0.93697E-02   -0.24346E-07   -0.33668E-08    0.28468E-08    0.63981E-04   -0.24346E-07    0.24944E-09   -0.35504E-09    0.61231E-09    0.13087E-04   -0.33668E-08   -0.35504E-09    0.51389E-06   -0.12781E-05   -0.12097E-03    0.28468E-08    0.61231E-09   -0.12781E-05    0.40599E-05
    24    0.10799E+04    0.17798E+01    0.59601E-04    0.11824E-04   -0.11043E-03    0.17798E+01    0.10898E-01   -0.24146E-07   -0.14233E-08   -0.68880E-09    0.59601E-04   -0.24146E-07    0.23099E-09   -0.34084E-09    0.59549E-09    0.11824E-04   -0.14233E-08   -0.34084E-09    0.52032E-06   -0.12888E-05   -0.11043E-03   -0.68880E-09    0.59549E-09   -0.12888E-05    0.41063E-05
    25    0.10973E+04    0.18521E+01    0.55638E-04    0.10155E-04   -0.10057E-03    0.18521E+01    0.12603E-01   -0.23939E-07    0.60571E-09   -0.28643E-08    0.55638E-04   -0.23939E-07    0.21443E-09   -0.32757E-09    0.57925E-09    0.10155E-04    0.60571E-09   -0.32757E-09    0.52574E-06   -0.12970E-05   -0.10057E-03   -0.28643E-08    0.57925E-09   -0.12970E-05    0.41446E-05
    26    0.11148E+04    0.19194E+01    0.52045E-04    0.84579E-05   -0.92756E-04    0.19194E+01    0.14486E-01   -0.23723E-07    0.12869E-08   -0.25719E-08    0.52045E-04   -0.23723E-07    0.19951E-09   -0.31514E-09    0.56362E-09    0.84579E-05    0.12869E-08   -0.31514E-09    0.53019E-06   -0.13028E-05   -0.92756E-04   -0.25719E-08    0.56362E-09   -0.13028E-05    0.41753E-05
    27    0.11328E+04    0.19803E+01    0.48779E-04    0.70886E-05   -0.86037E-04    0.19803E+01    0.16544E-01   -0.23497E-07    0.10192E-08   -0.14256E-08    0.48779E-04   -0.23497E-07    0.18603E-09   -0.30348E-09    0.54856E-09    0.70886E-05    0.10192E-08   -0.30348E-09    0.53376E-06   -0.13065E-05   -0.86037E-04   -0.14256E-08    0.54856E-09   -0.13065E-05    0.41988E-05
    28    0.11511E+04    0.20342E+01    0.45800E-04    0.62495E-05   -0.79195E-04    0.20342E+01    0.18803E-01   -0.23261E-07    0.53191E-09   -0.10245E-08    0.45800E-04   -0.23261E-07    0.17380E-09   -0.29251E-09    0.53406E-09    0.62495E-05    0.53191E-09   -0.29251E-09    0.53649E-06   -0.13081E-05   -0.79195E-04   -0.10245E-08    0.53406E-09   -0.13081E-05    0.42158E-05
    29    0.11698E+04    0.20810E+01    0.43078E-04    0.55452E-05   -0.72250E-04    0.20810E+01    0.21264E-01   -0.23017E-07    0.44349E-10   -0.18599E-09    0.43078E-04   -0.23017E-07    0.16267E-09   -0.28217E-09    0.52008E-09    0.55452E-05    0.44349E-10   -0.28217E-09    0.53843E-06   -0.13079E-05   -0.72250E-04   -0.18599E-09    0.52008E-09   -0.13079E-05    0.42265E-05
    30    0.11887E+04    0.21193E+01    0.40585E-04    0.45726E-05   -0.65640E-04    0.21193E+01    0.23937E-01   -0.22768E-07   -0.39398E-09    0.23453E-08    0.40585E-04   -0.22768E-07    0.15251E-09   -0.27239E-09    0.50655E-09    0.45726E-05   -0.39398E-09   -0.27239E-09    0.53964E-06   -0.13060E-05   -0.65640E-04    0.23453E-08    0.50655E-09   -0.13060E-05    0.42315E-05
    31    0.12076E+04    0.21490E+01    0.38294E-04    0.34969E-05   -0.60242E-04    0.21490E+01    0.26837E-01   -0.22518E-07   -0.90243E-09    0.53348E-08    0.38294E-04   -0.22518E-07    0.14320E-09   -0.26313E-09    0.49350E-09    0.34969E-05   -0.90243E-09   -0.26313E-09    0.54016E-06   -0.13026E-05   -0.60242E-04    0.53348E-08    0.49350E-09   -0.13026E-05    0.42312E-05
    32    0.12270E+04    0.21703E+01    0.36177E-04    0.26176E-05   -0.56699E-04    0.21703E+01    0.29969E-01   -0.22267E-07   -0.15566E-08    0.69663E-08    0.36177E-04   -0.22267E-07    0.13468E-09   -0.25437E-09    0.48092E-09    0.26176E-05   -0.15566E-08   -0.25437E-09    0.54006E-06   -0.12977E-05   -0.56699E-04    0.69663E-08    0.48092E-09   -0.12977E-05    0.42259E-05
    33    0.12467E+04    0.21822E+01    0.34221E-04    0.22037E-05   -0.54305E-04    0.21822E+01    0.33337E-01   -0.22016E-07   -0.20881E-08    0.55870E-08    0.34221E-04   -0.22016E-07    0.12684E-09   -0.24606E-09    0.46878E-09    0.22037E-05   -0.20881E-08   -0.24606E-09    0.53938E-06   -0.12915E-05   -0.54305E-04    0.55870E-08    0.46878E-09   -0.12915E-05    0.42162E-05
    34    0.12667E+04    0.21845E+01    0.32414E-04    0.23613E-05   -0.51978E-04    0.21845E+01    0.36955E-01   -0.21766E-07   -0.20836E-08    0.47863E-09    0.32414E-04   -0.21766E-07    0.11963E-09   -0.23817E-09    0.45708E-09    0.23613E-05   -0.20836E-08   -0.23817E-09    0.53815E-06   -0.12841E-05   -0.51978E-04    0.47863E-09    0.45708E-09   -0.12841E-05    0.42023E-05
    35    0.12868E+04    0.21777E+01    0.30738E-04    0.25759E-05   -0.48491E-04    0.21777E+01    0.40828E-01   -0.21514E-07   -0.89399E-09   -0.55019E-08    0.30738E-04   -0.21514E-07    0.11297E-09   -0.23067E-09    0.44579E-09    0.25759E-05   -0.89399E-09   -0.23067E-09    0.53642E-06   -0.12757E-05   -0.48491E-04   -0.55019E-08    0.44579E-09   -0.12757E-05    0.41846E-05
    36    0.13070E+04    0.21612E+01    0.29176E-04    0.23191E-05   -0.43240E-04    0.21612E+01    0.44966E-01   -0.21259E-07    0.16286E-08   -0.89332E-08    0.29176E-04   -0.21259E-07    0.10681E-09   -0.22353E-09    0.43488E-09    0.23191E-05    0.16286E-08   -0.22353E-09    0.53424E-06   -0.12663E-05   -0.43240E-04   -0.89332E-08    0.43488E-09   -0.12663E-05    0.41633E-05
    37    0.13273E+04    0.21326E+01    0.27724E-04    0.16289E-05   -0.38248E-04    0.21326E+01    0.49373E-01   -0.21000E-07    0.33906E-08   -0.77130E-08    0.27724E-04   -0.21000E-07    0.10111E-09   -0.21673E-09    0.42434E-09    0.16289E-05    0.33906E-08   -0.21673E-09    0.53163E-06   -0.12560E-05   -0.38248E-04   -0.77130E-08    0.42434E-09   -0.12560E-05    0.41389E-05
    38    0.13480E+04    0.20917E+01    0.26376E-04    0.69167E-06   -0.35525E-04    0.20917E+01    0.54059E-01   -0.20737E-07    0.25006E-08   -0.10974E-08    0.26376E-04   -0.20737E-07    0.95812E-10   -0.21024E-09    0.41415E-09    0.69167E-06    0.25006E-08   -0.21024E-09    0.52863E-06   -0.12449E-05   -0.35525E-04   -0.10974E-08    0.41415E-09   -0.12449E-05    0.41115E-05
    39    0.13692E+04    0.20389E+01    0.25124E-04   -0.27837E-06   -0.34407E-04    0.20389E+01    0.59025E-01   -0.20469E-07    0.11609E-09    0.75422E-08    0.25124E-04   -0.20469E-07    0.90891E-10   -0.20404E-09    0.40430E-09   -0.27837E-06    0.11609E-09   -0.20404E-09    0.52527E-06   -0.12331E-05   -0.34407E-04    0.75422E-08    0.40430E-09   -0.12331E-05    0.40814E-05
    40    0.13905E+04    0.19750E+01    0.23954E-04   -0.10602E-05   -0.33563E-04    0.19750E+01    0.64274E-01   -0.20199E-07   -0.18430E-08    0.13805E-07    0.23954E-04   -0.20199E-07    0.86309E-10   -0.19811E-09    0.39476E-09   -0.10602E-05   -0.18430E-08   -0.19811E-09    0.52159E-06   -0.12207E-05   -0.33563E-04    0.13805E-07    0.39476E-09   -0.12207E-05    0.40489E-05
    41    0.14121E+04    0.18999E+01    0.22855E-04   -0.14907E-05   -0.31928E-04    0.18999E+01    0.69815E-01   -0.19929E-07   -0.19168E-08    0.14376E-07    0.22855E-04   -0.19929E-07    0.82032E-10   -0.19243E-09    0.38552E-09   -0.14907E-05   -0.19168E-08   -0.19243E-09    0.51761E-06   -0.12077E-05   -0.31928E-04    0.14376E-07    0.38552E-09   -0.12077E-05    0.40142E-05
    42    0.14336E+04    0.18126E+01    0.21823E-04   -0.16379E-05   -0.29524E-04    0.18126E+01    0.75661E-01   -0.19657E-07   -0.48562E-09    0.10282E-07    0.21823E-04   -0.19657E-07    0.78038E-10   -0.18699E-09    0.37658E-09   -0.16379E-05   -0.48562E-09   -0.18699E-09    0.51336E-06   -0.11942E-05   -0.29524E-04    0.10282E-07    0.37658E-09   -0.11942E-05    0.39775E-05
    43    0.14554E+04    0.17116E+01    0.20853E-04   -0.16277E-05   -0.26640E-04    0.17116E+01    0.81823E-01   -0.19386E-07    0.16104E-08    0.36338E-08    0.20853E-04   -0.19386E-07    0.74305E-10   -0.18177E-09    0.36791E-09   -0.16277E-05    0.16104E-08   -0.18177E-09    0.50886E-06   -0.11803E-05   -0.26640E-04    0.36338E-08    0.36791E-09   -0.11803E-05    0.39390E-05
    44    0.14771E+04    0.15965E+01    0.19941E-04   -0.15859E-05   -0.23568E-04    0.15965E+01    0.88301E-01   -0.19116E-07    0.35310E-08   -0.34561E-08    0.19941E-04   -0.19116E-07    0.70812E-10   -0.17676E-09    0.35951E-09   -0.15859E-05    0.35310E-08   -0.17676E-09    0.50413E-06   -0.11660E-05   -0.23568E-04   -0.34561E-08    0.35951E-09   -0.11660E-05    0.38988E-05
    45    0.14992E+04    0.14669E+01    0.19084E-04   -0.16385E-05   -0.20598E-04    0.14669E+01    0.95101E-01   -0.18847E-07    0.44359E-08   -0.88761E-08    0.19084E-04   -0.18847E-07    0.67538E-10   -0.17196E-09    0.35137E-09   -0.16385E-05    0.44359E-08   -0.17196E-09    0.49921E-06   -0.11513E-05   -0.20598E-04   -0.88761E-08    0.35137E-09   -0.11513E-05    0.38573E-05
    46    0.15216E+04    0.13206E+01    0.18277E-04   -0.18726E-05   -0.17984E-04    0.13206E+01    0.10223E+00   -0.18579E-07    0.37390E-08   -0.11017E-07    0.18277E-04   -0.18579E-07    0.64463E-10   -0.16734E-09    0.34348E-09   -0.18726E-05    0.37390E-08   -0.16734E-09    0.49411E-06   -0.11364E-05   -0.17984E-04   -0.11017E-07    0.34348E-09   -0.11364E-05    0.38144E-05
    47    0.15442E+04    0.11587E+01    0.17517E-04   -0.22207E-05   -0.15836E-04    0.11587E+01    0.10969E+00   -0.18312E-07    0.18714E-08   -0.10277E-07    0.17517E-04   -0.18312E-07    0.61572E-10   -0.16290E-09    0.33584E-09   -0.22207E-05    0.18714E-08   -0.16290E-09    0.48885E-06   -0.11212E-05   -0.15836E-04   -0.10277E-07    0.33584E-09   -0.11212E-05    0.37705E-05
    48    0.15669E+04    0.98565E+00    0.16800E-04   -0.25763E-05   -0.14228E-04    0.98565E+00    0.11747E+00   -0.18046E-07   -0.48187E-09   -0.75603E-08    0.16800E-04   -0.18046E-07    0.58854E-10   -0.15863E-09    0.32842E-09   -0.25763E-05   -0.48187E-09   -0.15863E-09    0.48344E-06   -0.11058E-05   -0.14228E-04   -0.75603E-08    0.32842E-09   -0.11058E-05    0.37255E-05
    49    0.15897E+04    0.80533E+00    0.16124E-04   -0.28332E-05   -0.13231E-04    0.80533E+00    0.12555E+00   -0.17782E-07   -0.26357E-08   -0.37668E-08    0.16124E-04   -0.17782E-07    0.56295E-10   -0.15452E-09    0.32124E-09   -0.28332E-05   -0.26357E-08   -0.15452E-09    0.47791E-06   -0.10903E-05   -0.13231E-04   -0.37668E-08    0.32124E-09   -0.10903E-05    0.36798E-05
    50    0.16129E+04    0.61483E+00    0.15484E-04   -0.28851E-05   -0.12920E-04    0.61483E+00    0.13391E+00   -0.17518E-07   -0.39049E-08    0.20111E-09    0.15484E-04   -0.17518E-07    0.53884E-10   -0.15057E-09    0.31428E-09   -0.28851E-05   -0.39049E-08   -0.15057E-09    0.47228E-06   -0.10747E-05   -0.12920E-04    0.20111E-09    0.31428E-09   -0.10747E-05    0.36333E-05
    51    0.16364E+04    0.40973E+00    0.14878E-04   -0.26711E-05   -0.13277E-04    0.40973E+00    0.14250E+00   -0.17254E-07   -0.38022E-08    0.35579E-08    0.14878E-04   -0.17254E-07    0.51608E-10   -0.14677E-09    0.30754E-09   -0.26711E-05   -0.38022E-08   -0.14677E-09    0.46655E-06   -0.10589E-05   -0.13277E-04    0.35579E-08    0.30754E-09   -0.10589E-05    0.35862E-05
    52    0.16602E+04    0.18523E+00    0.14304E-04   -0.23132E-05   -0.13925E-04    0.18523E+00    0.15142E+00   -0.16991E-07   -0.26314E-08    0.59834E-08    0.14304E-04   -0.16991E-07    0.49459E-10   -0.14310E-09    0.30100E-09   -0.23132E-05   -0.26314E-08   -0.14310E-09    0.46074E-06   -0.10431E-05   -0.13925E-04    0.59834E-08    0.30100E-09   -0.10431E-05    0.35386E-05
    53    0.16841E+04   -0.61702E-01    0.13760E-04   -0.19785E-05   -0.14398E-04   -0.61702E-01    0.16082E+00   -0.16729E-07   -0.89412E-09    0.72734E-08    0.13760E-04   -0.16729E-07    0.47428E-10   -0.13957E-09    0.29466E-09   -0.19785E-05   -0.89412E-09   -0.13957E-09    0.45486E-06   -0.10273E-05   -0.14398E-04    0.72734E-08    0.29466E-09   -0.10273E-05    0.34906E-05
    54    0.17079E+04   -0.32615E+00    0.13244E-04   -0.18344E-05   -0.14229E-04   -0.32615E+00    0.17069E+00   -0.16468E-07    0.90808E-09    0.72240E-08    0.13244E-04   -0.16468E-07    0.45507E-10   -0.13616E-09    0.28849E-09   -0.18344E-05    0.90808E-09   -0.13616E-09    0.44893E-06   -0.10114E-05   -0.14229E-04    0.72240E-08    0.28849E-09   -0.10114E-05    0.34423E-05
    55    0.17319E+04   -0.60307E+00    0.12754E-04   -0.20483E-05   -0.12951E-04   -0.60307E+00    0.18101E+00   -0.16208E-07    0.22736E-08    0.56311E-08    0.12754E-04   -0.16208E-07    0.43689E-10   -0.13286E-09    0.28250E-09   -0.20483E-05    0.22736E-08   -0.13286E-09    0.44295E-06   -0.99557E-06   -0.12951E-04    0.56311E-08    0.28250E-09   -0.99557E-06    0.33937E-05
    56    0.17563E+04   -0.89368E+00    0.12288E-04   -0.27134E-05   -0.10310E-04   -0.89368E+00    0.19165E+00   -0.15950E-07    0.28221E-08    0.24822E-08    0.12288E-04   -0.15950E-07    0.41965E-10   -0.12968E-09    0.27667E-09   -0.27134E-05    0.28221E-08   -0.12968E-09    0.43694E-06   -0.97976E-06   -0.10310E-04    0.24822E-08    0.27667E-09   -0.97976E-06    0.33450E-05
    57    0.17809E+04   -0.11979E+01    0.11845E-04   -0.36269E-05   -0.69150E-05   -0.11979E+01    0.20249E+00   -0.15693E-07    0.26596E-08   -0.14690E-08    0.11845E-04   -0.15693E-07    0.40330E-10   -0.12660E-09    0.27098E-09   -0.36269E-05    0.26596E-08   -0.12660E-09    0.43090E-06   -0.96400E-06   -0.69150E-05   -0.14690E-08    0.27098E-09   -0.96400E-06    0.32963E-05
    58    0.18059E+04   -0.15166E+01    0.11423E-04   -0.45119E-05   -0.35855E-05   -0.15166E+01    0.21354E+00   -0.15439E-07    0.20129E-08   -0.52774E-08    0.11423E-04   -0.15439E-07    0.38778E-10   -0.12362E-09    0.26544E-09   -0.45119E-05    0.20129E-08   -0.12362E-09    0.42485E-06   -0.94831E-06   -0.35855E-05   -0.52774E-08    0.26544E-09   -0.94831E-06    0.32475E-05
    59    0.18311E+04   -0.18506E+01    0.11022E-04   -0.50917E-05   -0.11431E-05   -0.18506E+01    0.22484E+00   -0.15186E-07    0.11094E-08   -0.79977E-08    0.11022E-04   -0.15186E-07    0.37305E-10   -0.12073E-09    0.26004E-09   -0.50917E-05    0.11094E-08   -0.12073E-09    0.41880E-06   -0.93271E-06   -0.11431E-05   -0.79977E-08    0.26004E-09   -0.93271E-06    0.31988E-05
    60    0.18565E+04   -0.21993E+01    0.10639E-04   -0.50892E-05   -0.40891E-06   -0.21993E+01    0.23643E+00   -0.14936E-07    0.17616E-09   -0.86848E-08    0.10639E-04   -0.14936E-07    0.35904E-10   -0.11793E-09    0.25477E-09   -0.50892E-05    0.17616E-09   -0.11793E-09    0.41274E-06   -0.91721E-06   -0.40891E-06   -0.86848E-08    0.25477E-09   -0.91721E-06    0.31501E-05
    61    0.18824E+04   -0.25621E+01    0.10273E-04   -0.43410E-05   -0.18722E-05   -0.25621E+01    0.24841E+00   -0.14688E-07   -0.59436E-09   -0.67505E-08    0.10273E-04   -0.14688E-07    0.34571E-10   -0.11522E-09    0.24962E-09   -0.43410E-05   -0.59436E-09   -0.11522E-09    0.40669E-06   -0.90183E-06   -0.18722E-05   -0.67505E-08    0.24962E-09   -0.90183E-06    0.31017E-05
    62    0.19081E+04   -0.29399E+01    0.99243E-05   -0.31370E-05   -0.46953E-05   -0.29399E+01    0.26076E+00   -0.14443E-07   -0.11485E-08   -0.30344E-08    0.99243E-05   -0.14443E-07    0.33303E-10   -0.11258E-09    0.24459E-09   -0.31370E-05   -0.11485E-08   -0.11258E-09    0.40066E-06   -0.88658E-06   -0.46953E-05   -0.30344E-08    0.24459E-09   -0.88658E-06    0.30535E-05
    63    0.19341E+04   -0.33336E+01    0.95907E-05   -0.18806E-05   -0.77086E-05   -0.33336E+01    0.27345E+00   -0.14200E-07   -0.14674E-08    0.12670E-08    0.95907E-05   -0.14200E-07    0.32095E-10   -0.11002E-09    0.23966E-09   -0.18806E-05   -0.14674E-08   -0.11002E-09    0.39465E-06   -0.87146E-06   -0.77086E-05    0.12670E-08    0.23966E-09   -0.87146E-06    0.30055E-05
    64    0.19604E+04   -0.37446E+01    0.92720E-05   -0.97510E-06   -0.97425E-05   -0.37446E+01    0.28649E+00   -0.13959E-07   -0.15321E-08    0.49571E-08    0.92720E-05   -0.13959E-07    0.30944E-10   -0.10753E-09    0.23485E-09   -0.97510E-06   -0.15321E-08   -0.10753E-09    0.38867E-06   -0.85649E-06   -0.97425E-05    0.49571E-08    0.23485E-09   -0.85649E-06    0.29578E-05
    65    0.19868E+04   -0.41735E+01    0.89674E-05   -0.82378E-06   -0.96275E-05   -0.41735E+01    0.29986E+00   -0.13720E-07   -0.13236E-08    0.68394E-08    0.89674E-05   -0.13720E-07    0.29847E-10   -0.10510E-09    0.23013E-09   -0.82378E-06   -0.13236E-08   -0.10510E-09    0.38271E-06   -0.84168E-06   -0.96275E-05    0.68394E-08    0.23013E-09   -0.84168E-06    0.29105E-05
