#    L    TT             EE             TE             PP             TP          
   120    0.25986E+00    0.16838E-03   -0.49499E-02    0.22510E+07    0.19157E+04
   121    0.26209E+00    0.26490E-03   -0.46678E-02    0.22331E+07    0.18849E+04
   122    0.26504E+00    0.23721E-03   -0.43333E-02    0.22154E+07    0.18547E+04
   123    0.27649E+00    0.16949E-03   -0.44681E-02    0.21979E+07    0.18253E+04
   124    0.30426E+00    0.14592E-03   -0.26230E-02    0.21807E+07    0.17965E+04
   125    0.28185E+00    0.10210E-03   -0.15484E-02    0.21637E+07    0.17684E+04
   126    0.29134E+00    0.12222E-03   -0.10233E-02    0.21470E+07    0.17409E+04
   127    0.26626E+00    0.67608E-04   -0.82677E-03    0.21305E+07    0.17141E+04
   128    0.21439E+00    0.96719E-04   -0.73800E-03    0.21142E+07    0.16878E+04
   129    0.21783E+00    0.70884E-04   -0.53605E-03    0.20981E+07    0.16621E+04
   130    0.21008E+00    0.20627E-14    0.75816E-08    0.20822E+07    0.16369E+04
   131    0.19928E+00    0.40701E-04   -0.11275E-02    0.20665E+07    0.16123E+04
   132    0.26918E+00    0.45184E-04   -0.14194E-02    0.20511E+07    0.15882E+04
   133    0.28103E+00    0.86669E-04   -0.35664E-02    0.20359E+07    0.15646E+04
   134    0.31891E+00    0.16409E-03   -0.35737E-02    0.20208E+07    0.15415E+04
   135    0.39263E+00    0.20211E-03   -0.48750E-02    0.20060E+07    0.15188E+04
   136    0.36343E+00    0.19965E-03   -0.42183E-02    0.19913E+07    0.14967E+04
   137    0.38968E+00    0.22994E-03   -0.42943E-02    0.19769E+07    0.14750E+04
   138    0.40691E+00    0.21763E-03   -0.40796E-02    0.19626E+07    0.14538E+04
   139    0.27636E+00    0.31022E-03   -0.32936E-02    0.19486E+07    0.14330E+04
   140    0.30496E+00    0.28381E-03   -0.31413E-02    0.19347E+07    0.14126E+04
   141    0.20540E+00    0.21161E-03   -0.18566E-02    0.19210E+07    0.13927E+04
   142    0.21032E+00    0.16683E-03   -0.64437E-03    0.19074E+07    0.13732E+04
   143    0.25525E+00    0.14843E-03    0.33036E-04    0.18940E+07    0.13540E+04
   144    0.20143E+00    0.81045E-04    0.45625E-03    0.18808E+07    0.13352E+04
   145    0.13295E+00    0.11218E-03    0.90586E-03    0.18678E+07    0.13169E+04
   146    0.28247E+00    0.17933E-04    0.91965E-03    0.18549E+07    0.12988E+04
   147    0.21409E+00    0.20080E-04    0.15210E-02    0.18422E+07    0.12811E+04
   148    0.16047E+00   -0.31007E-04    0.76213E-03    0.18296E+07    0.12638E+04
   149    0.20570E+00   -0.62107E-04   -0.33364E-03    0.18172E+07    0.12468E+04
   150    0.13674E+00    0.18752E-15    0.11617E-08    0.18050E+07    0.12301E+04
   151    0.11164E+00    0.77267E-04   -0.16144E-02    0.17928E+07    0.12137E+04
   152   -0.99586E-02    0.80850E-04   -0.38724E-02    0.17808E+07    0.11976E+04
   153   -0.71583E-01    0.14206E-03   -0.46709E-02    0.17690E+07    0.11817E+04
   154   -0.13963E+00    0.24362E-03   -0.63636E-02    0.17573E+07    0.11662E+04
   155   -0.20619E+00    0.36829E-03   -0.83328E-02    0.17457E+07    0.11510E+04
   156   -0.41196E+00    0.49880E-03   -0.10704E-01    0.17342E+07    0.11360E+04
   157   -0.45189E+00    0.61790E-03   -0.12116E-01    0.17229E+07    0.11213E+04
   158   -0.54094E+00    0.78259E-03   -0.13437E-01    0.17117E+07    0.11069E+04
   159   -0.67122E+00    0.82706E-03   -0.14794E-01    0.17007E+07    0.10927E+04
   160   -0.76055E+00    0.88262E-03   -0.14824E-01    0.16897E+07    0.10788E+04
   161   -0.80104E+00    0.10063E-02   -0.15139E-01    0.16789E+07    0.10651E+04
   162   -0.85907E+00    0.10322E-02   -0.15864E-01    0.16682E+07    0.10517E+04
   163   -0.77818E+00    0.10175E-02   -0.15639E-01    0.16576E+07    0.10385E+04
   164   -0.84761E+00    0.10190E-02   -0.16075E-01    0.16471E+07    0.10255E+04
   165   -0.76233E+00    0.94538E-03   -0.15068E-01    0.16367E+07    0.10128E+04
   166   -0.66301E+00    0.92781E-03   -0.14230E-01    0.16265E+07    0.10003E+04
   167   -0.46748E+00    0.72622E-03   -0.14427E-01    0.16163E+07    0.98799E+03
   168   -0.39069E+00    0.69477E-03   -0.13558E-01    0.16063E+07    0.97591E+03
   169   -0.27617E+00    0.51905E-03   -0.11747E-01    0.15963E+07    0.96403E+03
   170   -0.11604E+00    0.40467E-03   -0.10605E-01    0.15865E+07    0.95235E+03
   171   -0.50970E-01    0.33435E-03   -0.80286E-02    0.15767E+07    0.94086E+03
   172    0.12271E-02    0.21656E-03   -0.56291E-02    0.15671E+07    0.92956E+03
   173   -0.25842E-01    0.34034E-04   -0.35315E-02    0.15575E+07    0.91845E+03
   174    0.24285E-01    0.66645E-04   -0.18610E-02    0.15480E+07    0.90751E+03
   175    0.85220E-01    0.00000E+00   -0.46084E-10    0.15387E+07    0.89674E+03
   176    0.16414E-01    0.36738E-04    0.19737E-02    0.15294E+07    0.88614E+03
   177   -0.25055E-01    0.70562E-04    0.26861E-02    0.15202E+07    0.87571E+03
   178   -0.10484E+00    0.28936E-03    0.37823E-02    0.15110E+07    0.86544E+03
   179   -0.21429E+00    0.36102E-03    0.54213E-02    0.15020E+07    0.85532E+03
   180   -0.19622E+00    0.47345E-03    0.62767E-02    0.14930E+07    0.84536E+03
   181   -0.26484E+00    0.59167E-03    0.65077E-02    0.14841E+07    0.83555E+03
   182   -0.33724E+00    0.75500E-03    0.77592E-02    0.14753E+07    0.82590E+03
   183   -0.47905E+00    0.85420E-03    0.87047E-02    0.14666E+07    0.81639E+03
   184   -0.53308E+00    0.92858E-03    0.10246E-01    0.14580E+07    0.80702E+03
   185   -0.56498E+00    0.10917E-02    0.10315E-01    0.14494E+07    0.79780E+03
   186   -0.93753E+00    0.11676E-02    0.12040E-01    0.14409E+07    0.78871E+03
   187   -0.97354E+00    0.12623E-02    0.14096E-01    0.14324E+07    0.77976E+03
   188   -0.10358E+01    0.13260E-02    0.15157E-01    0.14241E+07    0.77094E+03
   189   -0.11899E+01    0.13610E-02    0.16867E-01    0.14158E+07    0.76225E+03
   190   -0.98166E+00    0.13842E-02    0.17157E-01    0.14075E+07    0.75369E+03
   191   -0.11451E+01    0.13829E-02    0.19157E-01    0.13994E+07    0.74525E+03
   192   -0.11517E+01    0.13446E-02    0.20798E-01    0.13913E+07    0.73694E+03
   193   -0.12157E+01    0.12787E-02    0.20754E-01    0.13832E+07    0.72874E+03
   194   -0.11055E+01    0.11801E-02    0.21412E-01    0.13753E+07    0.72066E+03
   195   -0.10355E+01    0.10509E-02    0.20704E-01    0.13674E+07    0.71269E+03
   196   -0.99683E+00    0.89326E-03    0.19530E-01    0.13595E+07    0.70483E+03
   197   -0.83244E+00    0.71685E-03    0.16565E-01    0.13517E+07    0.69708E+03
   198   -0.60796E+00    0.50895E-03    0.12711E-01    0.13440E+07    0.68943E+03
   199   -0.31474E+00    0.27175E-03    0.73839E-02    0.13363E+07    0.68189E+03
   200    0.55856E-01    0.00000E+00   -0.21422E-11    0.13286E+07    0.67444E+03
   201    0.43659E+00   -0.28135E-03   -0.84539E-02    0.13211E+07    0.66709E+03
   202    0.90248E+00   -0.59737E-03   -0.18882E-01    0.13135E+07    0.65983E+03
   203    0.13784E+01   -0.92061E-03   -0.29875E-01    0.13061E+07    0.65267E+03
   204    0.17892E+01   -0.12608E-02   -0.43737E-01    0.12986E+07    0.64560E+03
   205    0.22826E+01   -0.16054E-02   -0.57575E-01    0.12913E+07    0.63863E+03
   206    0.27091E+01   -0.19491E-02   -0.71984E-01    0.12839E+07    0.63174E+03
   207    0.32166E+01   -0.23019E-02   -0.86745E-01    0.12767E+07    0.62494E+03
   208    0.35813E+01   -0.26435E-02   -0.10171E+00    0.12694E+07    0.61823E+03
   209    0.39508E+01   -0.29838E-02   -0.11658E+00    0.12623E+07    0.61161E+03
   210    0.43244E+01   -0.33028E-02   -0.13159E+00    0.12551E+07    0.60508E+03
   211    0.47012E+01   -0.36027E-02   -0.14613E+00    0.12480E+07    0.59863E+03
   212    0.49318E+01   -0.38858E-02   -0.16047E+00    0.12410E+07    0.59226E+03
   213    0.52382E+01   -0.41395E-02   -0.17389E+00    0.12340E+07    0.58598E+03
   214    0.54709E+01   -0.44033E-02   -0.18694E+00    0.12270E+07    0.57978E+03
   215    0.57034E+01   -0.45160E-02   -0.19969E+00    0.12201E+07    0.57366E+03
   216    0.58605E+01   -0.46954E-02   -0.21095E+00    0.12133E+07    0.56762E+03
   217    0.60901E+01   -0.48174E-02   -0.22206E+00    0.12064E+07    0.56166E+03
   218    0.62425E+01   -0.49140E-02   -0.23214E+00    0.11996E+07    0.55578E+03
   219    0.63914E+01   -0.50172E-02   -0.23956E+00    0.11929E+07    0.54998E+03
   220    0.65357E+01   -0.50105E-02   -0.24809E+00    0.11862E+07    0.54425E+03
   221    0.66748E+01   -0.50002E-02   -0.25486E+00    0.11795E+07    0.53859E+03
   222    0.68077E+01   -0.48696E-02   -0.26067E+00    0.11729E+07    0.53301E+03
   223    0.67849E+01   -0.47250E-02   -0.26412E+00    0.11663E+07    0.52751E+03
   224    0.69029E+01   -0.45985E-02   -0.26826E+00    0.11598E+07    0.52207E+03
   225    0.69378E+01   -0.43735E-02   -0.26945E+00    0.11533E+07    0.51671E+03
   226    0.69632E+01   -0.40820E-02   -0.27073E+00    0.11468E+07    0.51141E+03
   227    0.69038E+01   -0.37559E-02   -0.26996E+00    0.11404E+07    0.50618E+03
   228    0.69074E+01   -0.34273E-02   -0.26795E+00    0.11340E+07    0.50102E+03
   229    0.68988E+01   -0.30538E-02   -0.26553E+00    0.11276E+07    0.49593E+03
   230    0.68030E+01   -0.26675E-02   -0.26128E+00    0.11213E+07    0.49090E+03
   231    0.66190E+01   -0.22262E-02   -0.25528E+00    0.11150E+07    0.48594E+03
   232    0.64947E+01   -0.18360E-02   -0.24836E+00    0.11087E+07    0.48103E+03
   233    0.63547E+01   -0.13061E-02   -0.24132E+00    0.11024E+07    0.47620E+03
   234    0.60498E+01   -0.81706E-03   -0.23276E+00    0.10962E+07    0.47142E+03
   235    0.58019E+01   -0.32665E-03   -0.22351E+00    0.10901E+07    0.46670E+03
   236    0.54616E+01    0.13318E-03   -0.21288E+00    0.10839E+07    0.46204E+03
   237    0.51023E+01    0.60470E-03   -0.20172E+00    0.10778E+07    0.45744E+03
   238    0.47233E+01    0.11302E-02   -0.18933E+00    0.10717E+07    0.45290E+03
   239    0.43978E+01    0.15291E-02   -0.17582E+00    0.10657E+07    0.44841E+03
   240    0.39022E+01    0.18438E-02   -0.16272E+00    0.10596E+07    0.44398E+03
   241    0.35329E+01    0.21907E-02   -0.14865E+00    0.10536E+07    0.43960E+03
   242    0.31402E+01    0.23893E-02   -0.13367E+00    0.10477E+07    0.43527E+03
   243    0.27236E+01    0.25562E-02   -0.11859E+00    0.10417E+07    0.43100E+03
   244    0.22819E+01    0.25851E-02   -0.10203E+00    0.10358E+07    0.42677E+03
   245    0.18145E+01    0.25182E-02   -0.86270E-01    0.10299E+07    0.42260E+03
   246    0.13948E+01    0.23237E-02   -0.69168E-01    0.10240E+07    0.41847E+03
   247    0.10218E+01    0.18952E-02   -0.52285E-01    0.10181E+07    0.41439E+03
   248    0.62045E+00    0.15721E-02   -0.34955E-01    0.10123E+07    0.41036E+03
   249    0.33850E+00    0.80248E-03   -0.17253E-01    0.10065E+07    0.40637E+03
   250    0.26494E-01    0.00000E+00    0.72007E-13    0.10007E+07    0.40243E+03
   251   -0.16935E+00   -0.11553E-02    0.18203E-01    0.99495E+06    0.39853E+03
   252   -0.48029E+00   -0.24267E-02    0.36481E-01    0.98920E+06    0.39467E+03
   253   -0.54480E+00   -0.40141E-02    0.53948E-01    0.98348E+06    0.39085E+03
   254   -0.66991E+00   -0.55973E-02    0.71205E-01    0.97778E+06    0.38708E+03
   255   -0.79125E+00   -0.74504E-02    0.88851E-01    0.97210E+06    0.38335E+03
   256   -0.84443E+00   -0.91791E-02    0.10749E+00    0.96645E+06    0.37966E+03
   257   -0.83936E+00   -0.11206E-01    0.11954E+00    0.96083E+06    0.37601E+03
   258   -0.86021E+00   -0.13137E-01    0.13824E+00    0.95523E+06    0.37240E+03
   259   -0.84260E+00   -0.15097E-01    0.14933E+00    0.94967E+06    0.36884E+03
   260   -0.72216E+00   -0.17063E-01    0.16826E+00    0.94413E+06    0.36531E+03
   261   -0.65735E+00   -0.19087E-01    0.17336E+00    0.93862E+06    0.36182E+03
   262   -0.65807E+00   -0.20923E-01    0.18751E+00    0.93315E+06    0.35837E+03
   263   -0.36280E+00   -0.22770E-01    0.20387E+00    0.92771E+06    0.35496E+03
   264   -0.22716E+00   -0.24532E-01    0.21562E+00    0.92230E+06    0.35159E+03
   265   -0.18674E+00   -0.26259E-01    0.21593E+00    0.91692E+06    0.34826E+03
   266   -0.28619E-01   -0.27706E-01    0.22769E+00    0.91158E+06    0.34496E+03
   267    0.14470E-01   -0.29221E-01    0.22921E+00    0.90628E+06    0.34170E+03
   268    0.81187E-01   -0.30410E-01    0.23595E+00    0.90102E+06    0.33848E+03
   269    0.13064E-01   -0.31547E-01    0.24107E+00    0.89579E+06    0.33529E+03
   270    0.97335E-01   -0.32534E-01    0.24519E+00    0.89061E+06    0.33214E+03
   271    0.10125E+00   -0.33424E-01    0.24889E+00    0.88546E+06    0.32903E+03
   272    0.23775E+00   -0.33894E-01    0.24536E+00    0.88036E+06    0.32595E+03
   273    0.27409E+00   -0.34518E-01    0.25005E+00    0.87529E+06    0.32291E+03
   274    0.34894E+00   -0.34678E-01    0.24127E+00    0.87028E+06    0.31991E+03
   275    0.37811E+00   -0.34870E-01    0.24190E+00    0.86530E+06    0.31693E+03
   276    0.50027E+00   -0.34849E-01    0.23027E+00    0.86038E+06    0.31399E+03
   277    0.48266E+00   -0.34591E-01    0.22926E+00    0.85550E+06    0.31109E+03
   278    0.53823E+00   -0.34149E-01    0.21717E+00    0.85066E+06    0.30822E+03
   279    0.58281E+00   -0.33573E-01    0.20206E+00    0.84588E+06    0.30538E+03
   280    0.60648E+00   -0.32841E-01    0.19935E+00    0.84114E+06    0.30257E+03
   281    0.74792E+00   -0.31854E-01    0.18738E+00    0.83646E+06    0.29980E+03
   282    0.70009E+00   -0.30888E-01    0.17418E+00    0.83183E+06    0.29706E+03
   283    0.75022E+00   -0.29696E-01    0.16033E+00    0.82725E+06    0.29435E+03
   284    0.81413E+00   -0.28329E-01    0.14644E+00    0.82272E+06    0.29167E+03
   285    0.88191E+00   -0.26765E-01    0.13312E+00    0.81825E+06    0.28902E+03
   286    0.86939E+00   -0.25130E-01    0.11352E+00    0.81383E+06    0.28640E+03
   287    0.84094E+00   -0.23399E-01    0.10312E+00    0.80947E+06    0.28381E+03
   288    0.86095E+00   -0.21551E-01    0.87651E-01    0.80517E+06    0.28126E+03
   289    0.84523E+00   -0.19636E-01    0.75142E-01    0.80093E+06    0.27873E+03
   290    0.85817E+00   -0.17779E-01    0.66194E-01    0.79674E+06    0.27623E+03
   291    0.88986E+00   -0.15217E-01    0.46550E-01    0.79262E+06    0.27376E+03
   292    0.63326E+00   -0.13038E-01    0.39095E-01    0.78856E+06    0.27131E+03
   293    0.67276E+00   -0.11592E-01    0.22144E-01    0.78456E+06    0.26890E+03
   294    0.55273E+00   -0.93704E-02    0.18583E-01    0.78063E+06    0.26651E+03
   295    0.63471E+00   -0.78354E-02    0.67261E-02    0.77676E+06    0.26415E+03
   296    0.53736E+00   -0.54786E-02    0.20301E-02    0.77295E+06    0.26182E+03
   297    0.47365E+00   -0.45053E-02    0.50950E-02    0.76921E+06    0.25951E+03
   298    0.28510E+00   -0.26641E-02    0.16641E-02    0.76554E+06    0.25723E+03
   299    0.18466E+00   -0.67475E-03   -0.23422E-03    0.76194E+06    0.25497E+03
   300    0.13865E-01    0.00000E+00    0.00000E+00    0.75841E+06    0.25275E+03
   301   -0.16277E+00    0.87705E-03    0.10259E-01    0.75495E+06    0.25054E+03
   302   -0.28018E+00    0.12775E-02    0.30463E-01    0.75155E+06    0.24836E+03
   303   -0.42173E+00    0.20163E-02    0.45537E-01    0.74822E+06    0.24621E+03
   304   -0.59650E+00    0.31656E-02    0.55267E-01    0.74495E+06    0.24407E+03
   305   -0.73931E+00    0.33118E-02    0.74293E-01    0.74173E+06    0.24197E+03
   306   -0.93351E+00    0.32699E-02    0.94968E-01    0.73856E+06    0.23988E+03
   307   -0.11139E+01    0.31120E-02    0.10965E+00    0.73544E+06    0.23782E+03
   308   -0.12896E+01    0.43959E-02    0.14041E+00    0.73237E+06    0.23579E+03
   309   -0.13953E+01    0.42224E-02    0.15731E+00    0.72933E+06    0.23377E+03
   310   -0.15888E+01    0.34063E-02    0.18242E+00    0.72633E+06    0.23178E+03
   311   -0.17305E+01    0.42485E-02    0.20067E+00    0.72337E+06    0.22982E+03
   312   -0.18296E+01    0.38496E-02    0.22671E+00    0.72043E+06    0.22787E+03
   313   -0.19694E+01    0.37674E-02    0.24545E+00    0.71752E+06    0.22595E+03
   314   -0.20846E+01    0.40740E-02    0.27154E+00    0.71462E+06    0.22405E+03
   315   -0.21845E+01    0.33559E-02    0.28990E+00    0.71175E+06    0.22217E+03
   316   -0.22780E+01    0.31709E-02    0.30775E+00    0.70889E+06    0.22031E+03
   317   -0.23742E+01    0.21055E-02    0.32487E+00    0.70603E+06    0.21847E+03
