#    L    TT             EE             TE             PP             TP          
   221    0.66744E+01   -0.50002E-02   -0.25486E+00    0.11687E+07    0.53327E+03
   222    0.68072E+01   -0.48696E-02   -0.26067E+00    0.11619E+07    0.52765E+03
   223    0.67845E+01   -0.47250E-02   -0.26412E+00    0.11552E+07    0.52211E+03
   224    0.69024E+01   -0.45985E-02   -0.26826E+00    0.11485E+07    0.51664E+03
   225    0.69374E+01   -0.43735E-02   -0.26945E+00    0.11419E+07    0.51124E+03
   226    0.69627E+01   -0.40820E-02   -0.27073E+00    0.11353E+07    0.50591E+03
   227    0.69033E+01   -0.37559E-02   -0.26996E+00    0.11287E+07    0.50066E+03
   228    0.69069E+01   -0.34273E-02   -0.26795E+00    0.11222E+07    0.49547E+03
   229    0.68984E+01   -0.30538E-02   -0.26553E+00    0.11157E+07    0.49035E+03
   230    0.68026E+01   -0.26675E-02   -0.26128E+00    0.11092E+07    0.48529E+03
   231    0.66186E+01   -0.22262E-02   -0.25528E+00    0.11028E+07    0.48031E+03
   232    0.64942E+01   -0.18360E-02   -0.24836E+00    0.10964E+07    0.47538E+03
   233    0.63543E+01   -0.13061E-02   -0.24132E+00    0.10901E+07    0.47052E+03
   234    0.60494E+01   -0.81706E-03   -0.23276E+00    0.10838E+07    0.46572E+03
   235    0.58015E+01   -0.32665E-03   -0.22351E+00    0.10775E+07    0.46099E+03
   236    0.54612E+01    0.13318E-03   -0.21288E+00    0.10712E+07    0.45631E+03
   237    0.51019E+01    0.60470E-03   -0.20172E+00    0.10650E+07    0.45169E+03
   238    0.47228E+01    0.11302E-02   -0.18933E+00    0.10588E+07    0.44713E+03
   239    0.43974E+01    0.15291E-02   -0.17582E+00    0.10527E+07    0.44263E+03
   240    0.39018E+01    0.18438E-02   -0.16272E+00    0.10465E+07    0.43819E+03
   241    0.35324E+01    0.21907E-02   -0.14865E+00    0.10404E+07    0.43379E+03
   242    0.31398E+01    0.23893E-02   -0.13367E+00    0.10344E+07    0.42946E+03
   243    0.27231E+01    0.25562E-02   -0.11859E+00    0.10283E+07    0.42517E+03
   244    0.22815E+01    0.25851E-02   -0.10203E+00    0.10223E+07    0.42094E+03
   245    0.18141E+01    0.25182E-02   -0.86270E-01    0.10163E+07    0.41675E+03
   246    0.13943E+01    0.23237E-02   -0.69168E-01    0.10104E+07    0.41262E+03
   247    0.10214E+01    0.18952E-02   -0.52285E-01    0.10044E+07    0.40853E+03
   248    0.62003E+00    0.15721E-02   -0.34955E-01    0.99851E+06    0.40449E+03
   249    0.33808E+00    0.80248E-03   -0.17253E-01    0.99262E+06    0.40050E+03
   250    0.26078E-01    0.00000E+00    0.72007E-13    0.98675E+06    0.39655E+03
   251   -0.16977E+00   -0.11553E-02    0.18203E-01    0.98091E+06    0.39265E+03
   252   -0.48070E+00   -0.24267E-02    0.36481E-01    0.97509E+06    0.38879E+03
   253   -0.54521E+00   -0.40141E-02    0.53948E-01    0.96929E+06    0.38497E+03
   254   -0.67032E+00   -0.55973E-02    0.71205E-01    0.96352E+06    0.38119E+03
   255   -0.79166E+00   -0.74504E-02    0.88851E-01    0.95778E+06    0.37746E+03
   256   -0.84484E+00   -0.91791E-02    0.10749E+00    0.95206E+06    0.37377E+03
   257   -0.83976E+00   -0.11206E-01    0.11954E+00    0.94637E+06    0.37012E+03
   258   -0.86061E+00   -0.13137E-01    0.13824E+00    0.94071E+06    0.36651E+03
   259   -0.84300E+00   -0.15097E-01    0.14933E+00    0.93508E+06    0.36294E+03
   260   -0.72256E+00   -0.17063E-01    0.16826E+00    0.92948E+06    0.35942E+03
   261   -0.65774E+00   -0.19087E-01    0.17336E+00    0.92391E+06    0.35593E+03
   262   -0.65846E+00   -0.20923E-01    0.18751E+00    0.91837E+06    0.35248E+03
   263   -0.36320E+00   -0.22770E-01    0.20387E+00    0.91287E+06    0.34907E+03
